,HO FP Equity_DX_SI_QTY,HO FP Equity_DX_SHORT_INTEREST_VALUE,HO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HO FP Equity_DX_SI_MV,HO FP Equity_DX_DSS,HO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY,HO FP Equity_DX_BROKER_SI_QTY,HO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HO FP Equity_DX_BROKER_SI_MV_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HO FP Equity_DX_BROKER_SI_MV_INC_x,HO FP Equity_DX_SUPPLY_SI_MV_NEW,HO FP Equity_DX_BROKER_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_NEW,HO FP Equity_DX_SUPPLY_SI_MV_DEC,HO FP Equity_DX_BROKER_SI_QTY_INC,HO FP Equity_DX_SUPPLY_SI_QTY_DEC,HO FP Equity_DX_BROKER_SI_MV_NEW_y,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HO FP Equity_DX_BROKER_SI_MV_INC_y,HO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HO FP Equity_DX_BROKER_SI_MV_ADD,HO FP Equity_DX_SUPPLY_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_DEC,HO FP Equity_DX_SUPPLY_SI_MV,HO FP Equity_DX_BROKER_SI_MV_DEC,HO FP Equity_DX_SUPPLY_SI_MV_RMV,HO FP Equity_DX_BROKER_SI_MV_RMV,HO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HO FP Equity_DX_UTILIZATION_QUANTITY,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HO FP Equity_DX_ACTIVE_UTILIZATION_MV,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HO FP Equity_DX_BROKER_SI_CON_RATIO,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HO FP Equity_DX_DEMAND_SUPPLY_RATIO,HO FP Equity_PX_LAST
2023-10-26,1432697.0,203442974.0,1.4,5.97,0.68,201.78,0.0,186823010.0,1058473.0,1315655.0,150303166.0,,,119157.0,19.09,,720.0,,5.48,132975.0,39073.0,,,19.09,119157.0,0.11,11895.0,98746.0,150.6,13.82,,,2.75,2.75,37497396.0,5324630232.0,,5330.56,2.75,18.84,0.1847,32.02,0.0372,142.0
2023-10-27,1148609.0,162011299.45,1.12,4.72,0.55,161.04,0.0,146068135.85,815408.0,1035577.0,115013298.4,,,3247.0,3.17,,1850.0,,35.13,22930.0,247197.0,,,3.17,3247.0,0.26,885.0,304858.0,115.82,43.54,,,2.12,2.12,37682900.0,5315173045.0,,5337.38,2.12,20.15,0.1646,25.32,0.0298,141.05
2023-10-30,1169948.0,165079662.8,1.14,4.96,0.56,163.41,0.0,154829594.4,819300.0,1097304.0,115603230.0,,,49845.0,8.85,,,,15.86,65301.0,110487.0,,,8.85,49845.0,,64534.0,3574.0,115.65,0.58,,,2.13,2.13,37660324.0,5313871716.4,,5303.4,2.13,19.9,0.1613,25.48,0.0304,141.1
2023-10-31,1397468.0,194457672.2,1.36,5.87,0.66,196.05,0.0,171582803.7,1044387.0,1233078.0,145326451.05,,,36488.0,20.78,,,,1.81,145120.0,12835.0,,,20.78,36488.0,,201434.0,9346.0,147.77,1.23,,,2.71,2.71,37502456.0,5218466752.4,,5289.7,2.72,20.66,0.1522,23.0,0.0363,139.15
2023-11-01,1260662.0,174412587.7,1.23,5.09,0.6,174.73,0.0,147172994.55,871954.0,1063773.0,120634835.9,,,,3.76,,,,27.5,26879.0,192654.0,,,3.76,,,20221.0,196184.0,121.5,28.44,,,2.26,2.26,37683296.0,5213484001.6,,5237.11,2.27,22.3,0.1724,25.12,0.0327,138.35
2023-11-02,1249053.0,171682334.85,1.22,4.99,0.59,171.83,0.0,125405531.4,867253.0,912372.0,119203924.85,,,,3.74,,15521.0,,38.59,29417.0,275804.0,,,3.74,,2.15,271103.0,196339.0,119.71,27.6,,,2.25,2.25,37720764.0,5184719011.8,,5193.61,2.25,20.81,0.1775,27.79,0.0324,137.45
2023-11-03,1528374.0,206483327.4,1.49,6.09,0.73,208.52,0.0,157047805.6,1017196.0,1162456.0,137423179.6,,,106848.0,34.66,,42551.0,,10.32,255565.0,74190.0,,,34.66,106848.0,5.99,117285.0,48032.0,139.0,6.84,,,2.63,2.63,37593052.0,5078821325.2,,5127.9,2.64,16.99,0.171,29.42,0.0396,135.1
2023-11-06,1620814.0,221646314.5,1.58,6.45,0.77,220.65,0.0,172706361.25,1134542.0,1262935.0,155148618.5,,,136868.0,27.5,,19508.0,,2.89,204576.0,21055.0,,,27.5,136868.0,2.65,1533.0,123605.0,154.26,17.25,,,2.94,2.94,37507024.0,5129085532.0,,5082.57,2.95,18.51,0.1991,32.2,0.0419,136.75
2023-11-07,1490489.0,202706504.0,1.46,5.91,0.71,203.34,0.0,153899912.0,1101259.0,1131617.0,149771224.0,,,19215.0,1.83,,,,7.16,11323.0,53405.0,,,1.83,19215.0,,907.0,142641.0,150.62,18.87,,,2.85,2.85,37507876.0,5101071136.0,,5135.19,2.85,20.11,0.2053,30.47,0.0386,136.0
2023-11-08,1377081.0,189210929.4,1.35,5.45,0.66,187.35,0.0,140080811.4,1011629.0,1019511.0,138997824.6,,,4769.0,2.39,,,,13.45,19106.0,97043.0,,,2.39,4769.0,,2644.0,131212.0,137.92,18.53,,,2.63,2.63,37496476.0,5152015802.4,,5103.59,2.63,20.83,0.1954,27.27,0.0358,137.4
2023-11-09,1298699.0,178051632.9,1.27,5.14,0.62,177.9,0.0,130854957.9,964630.0,954449.0,132250773.0,,,630.0,,,,,6.26,,47629.0,,,,630.0,,,65062.0,132.8,8.07,,,2.51,2.51,37512264.0,5142931394.4,,5162.94,2.51,22.14,0.196,26.16,0.0338,137.1
2023-11-10,1085768.0,150487444.8,1.06,4.28,0.52,150.55,0.0,103431497.4,957213.0,746259.0,132669721.8,,,29879.0,7.88,,,,25.92,57567.0,188548.0,,,7.88,29879.0,,151252.0,265757.0,131.72,34.61,,,2.49,2.49,37482772.0,5195112199.2,,5154.6,2.49,24.62,0.2308,36.63,0.0282,138.6
2023-11-13,1049771.0,148122688.1,1.03,4.14,0.5,147.36,0.0,99507106.4,844881.0,705224.0,119212709.1,,,5740.0,10.55,,1200.0,,23.18,74184.0,170208.0,,,10.55,5740.0,0.17,52136.0,116419.0,118.04,15.63,,,2.2,2.2,37627028.0,5309173650.8,,5223.38,2.21,25.68,0.1836,26.85,0.0273,141.1
2023-11-14,946657.0,130685998.85,0.92,3.74,0.45,133.14,0.0,80748206.0,817144.0,584920.0,112806729.2,,,37985.0,6.56,,12473.0,,12.85,43132.0,92132.0,,,6.56,37985.0,1.73,26410.0,175909.0,113.83,24.24,,,2.12,2.12,37657740.0,5198651007.0,,5249.13,2.12,27.88,0.2213,32.96,0.0246,138.05
2023-11-15,899816.0,123454755.2,0.88,3.57,0.43,125.53,0.0,74523472.8,735446.0,543174.0,100903191.2,,,34169.0,8.7,,11939.0,,18.8,63764.0,132146.0,,,8.7,34169.0,1.65,16279.0,117449.0,101.65,16.92,,,1.91,1.91,37731128.0,5176710761.6,,5202.98,1.92,23.74,0.1824,29.63,0.0234,137.2
2023-11-16,909170.0,124419914.5,0.89,3.6,0.43,126.08,0.0,75855955.0,788263.0,554300.0,107873791.55,,,48948.0,8.7,,2228.0,,5.36,64641.0,38346.0,,,8.7,48948.0,0.31,42215.0,55743.0,108.47,7.85,,,2.05,2.05,37729572.0,5163291928.2,,5179.5,2.05,28.56,0.2004,29.41,0.0236,136.85
2023-11-17,1181507.0,163225192.05,1.15,4.66,0.56,163.46,0.0,96368190.3,937542.0,697562.0,129521427.3,,,147252.0,28.13,,,,6.83,203910.0,49436.0,,,28.13,147252.0,,51463.0,60648.0,128.58,8.49,,,2.44,2.44,37534056.0,5185329836.4,,5133.8,2.44,22.42,0.1699,25.84,0.0307,138.15
2023-11-20,1226684.0,169711731.4,1.2,4.85,0.58,171.12,0.0,96482107.95,954940.0,697377.0,132115949.0,,,49657.0,3.81,,,,7.8,22626.0,58522.0,,,3.81,49657.0,,26263.0,22811.0,131.93,2.86,,,2.49,2.49,37460956.0,5182723262.6,,5164.62,2.49,21.98,0.1741,27.26,0.0319,138.35
2023-11-21,1279642.0,179277844.2,1.25,5.19,0.61,180.89,0.0,111465801.6,1032335.0,795616.0,144630133.5,,,86292.0,13.06,,41502.0,,7.7,86832.0,55939.0,,,13.06,86292.0,6.12,47042.0,30095.0,143.87,4.15,,,2.7,2.7,37267848.0,5221225504.8,,5173.37,2.71,20.42,0.1757,29.85,0.0334,140.1
2023-11-22,1476626.0,207687446.9,1.44,6.03,0.7,210.22,0.0,137038248.65,1254799.0,974321.0,176487479.35,,,95468.0,29.42,,,,1.79,204388.0,15426.0,,,29.42,95468.0,,142422.0,25683.0,176.43,3.16,,,3.36,3.36,36119096.0,5080150852.4,,5072.75,3.36,17.46,0.1483,25.48,0.0395,140.65
2023-11-23,1524324.0,214167522.0,1.49,6.33,0.73,217.03,0.0,143757773.5,1321705.0,1023187.0,185699552.5,,,27407.0,,,83285.0,,5.56,,38939.0,,,,27407.0,11.68,78438.0,34419.0,185.82,4.94,,,3.54,3.54,36019952.0,5060803256.0,,5055.93,3.55,16.92,0.1429,24.7,0.0408,140.5
2023-11-24,2005077.0,281813572.35,1.96,8.63,0.95,286.6,0.0,210591827.55,1399198.0,1498341.0,196657278.9,,,79642.0,75.16,,20424.0,,59.15,520934.0,420982.0,,,75.16,79642.0,2.87,418833.0,66204.0,196.7,9.34,,,3.78,3.78,35663272.0,5012472879.6,,5004.6,3.78,24.65,0.255,41.96,0.0541,140.55
2023-11-27,1954081.0,268588433.45,1.91,8.74,0.93,278.57,0.0,198223929.85,1416903.0,1442153.0,194753317.35,,,23551.0,4.85,,,,1.57,36787.0,9874.0,,,4.85,23551.0,,4028.0,92975.0,198.97,13.05,,,3.83,3.83,35567808.0,4888795209.6,,4982.04,3.84,25.91,0.2741,43.94,0.0528,137.45
2023-11-28,2076040.0,287220134.0,2.03,9.36,0.99,290.3,0.0,204449894.55,1467889.0,1477773.0,203082443.15,,,21457.0,9.8,,,,2.28,84387.0,15628.0,,,9.8,21457.0,,45157.0,48767.0,201.83,6.77,,,3.97,3.97,35478400.0,4908436640.0,,4869.7,3.98,26.79,0.2552,40.92,0.0562,138.35
2023-11-29,2178231.0,302011728.15,2.13,9.84,1.04,306.76,1.0,226314651.45,1567684.0,1632273.0,217359386.6,,,98969.0,25.69,,35000.0,,19.44,183525.0,141182.0,,,25.69,98969.0,4.84,142008.0,64025.0,217.43,9.06,,,4.25,4.25,35296752.0,4893894664.8,,4887.16,4.26,25.66,0.2462,39.32,0.0591,138.65
2023-11-30,2036185.0,278855535.75,1.99,9.2,0.97,288.25,0.0,202770772.05,1472666.0,1480619.0,201681608.7,,,2747.0,1.78,,5000.0,,13.45,11587.0,98368.0,,,1.78,2747.0,0.71,603.0,168241.0,205.57,22.98,,,4.0,4.0,35321056.0,4837218619.2,,4909.31,4.02,27.41,0.2659,41.2,0.0553,136.95
2023-12-01,1980327.0,275562502.05,1.93,8.21,0.94,277.58,0.0,198537132.75,1397526.0,1426785.0,194465742.9,,,,0.16,,,,11.01,4603.0,75140.0,,,0.16,,,,58437.0,192.43,9.34,,,3.78,3.78,35571544.0,4949780347.6,,4888.27,3.79,26.99,0.2751,42.39,0.0536,139.15
2023-12-04,1747908.0,237366029.45,1.71,7.31,0.83,248.17,0.0,178947011.97,1435223.0,1317724.0,194903384.44,,,48305.0,15.68,,,,28.12,95822.0,206220.0,,,15.68,48305.0,,195612.0,204883.0,200.0,28.42,,,3.92,3.92,35200464.0,4780225489.31,,4879.2,3.94,33.07,0.2915,40.17,0.0477,136.6
2023-12-05,1146449.0,155229194.6,1.12,4.82,0.55,162.96,0.0,141774225.8,977462.0,1047077.0,132348354.8,,,6536.0,19.15,,,,73.31,132433.0,525161.0,,,19.15,6536.0,,60864.0,403080.0,133.68,56.08,,,2.67,2.67,35638296.0,4825425278.4,,4863.42,2.68,18.15,0.3032,49.55,0.0313,135.4
2023-12-06,1497152.0,203912102.4,1.46,6.19,0.71,207.52,0.0,185205168.6,977462.0,1359803.0,133130324.4,,,,43.66,,,,,312726.0,,,,43.66,,,,,132.64,,,,2.67,2.67,35688104.0,4860719764.8,,4848.77,2.66,24.96,0.2472,36.97,0.0408,136.2
2023-12-07,1524446.0,206562433.0,1.49,6.32,0.73,211.48,0.0,183151962.5,1023146.0,1351675.0,138636283.0,,,,,,26000.0,,,,,,,,,3.9,45684.0,34128.0,139.13,4.86,,,2.79,2.79,35594784.0,4823093232.0,,4843.38,2.79,23.99,0.2341,36.25,0.0416,135.5
2023-12-08,1472691.0,204630414.45,1.44,6.15,0.7,205.01,0.0,193023920.95,1061023.0,1389161.0,147429145.85,,,13343.0,5.77,,1227.0,,0.31,38263.0,2204.0,,,5.77,13343.0,0.17,26738.0,2004.0,144.15,0.37,,,2.81,2.81,36689712.0,5098035482.4,,5004.37,2.8,22.72,0.2381,37.39,0.039,138.95
2023-12-11,1372486.0,188579576.4,1.34,5.65,0.65,192.89,0.0,148259134.2,1034557.0,1079033.0,142148131.8,,,14470.0,,,,,23.23,,173227.0,,,,14470.0,,132291.0,310128.0,143.7,43.64,,,2.73,2.73,36847436.0,5062837706.4,,5107.63,2.74,17.56,0.2246,40.58,0.0362,137.4
2023-12-12,1173764.0,161333861.8,1.15,4.75,0.56,161.75,0.0,119041596.4,981671.0,866072.0,134930678.95,,,40.0,,,11296.0,,9.26,,66105.0,,,,40.0,1.57,13179.0,224257.0,134.41,33.81,,,2.59,2.59,36921828.0,5074905258.6,,5062.52,2.59,20.78,0.2533,43.43,0.031,137.45
2023-12-13,1057510.0,146676637.0,1.03,4.45,0.5,144.84,0.0,108393772.6,876685.0,781498.0,121596209.5,,,20.0,0.68,,,,14.85,4959.0,108006.0,,,0.68,20.0,,3000.0,89533.0,119.6,12.93,,,2.31,2.31,37120388.0,5148597815.6,,5090.84,2.3,23.22,0.2823,45.35,0.0278,138.7
2023-12-14,945865.0,127266135.75,0.92,4.07,0.45,128.99,0.0,89536701.15,837451.0,665453.0,112679032.05,,,,0.72,,1426.0,,6.23,5257.0,45060.0,,,0.72,,0.2,5826.0,122728.0,114.76,17.19,,,2.21,2.21,37119228.0,4994392127.4,,5067.1,2.21,25.73,0.306,46.34,0.0249,134.55
2023-12-15,997218.0,134524708.2,0.97,4.24,0.47,135.37,0.0,96262751.4,857969.0,713586.0,115740018.1,,,41690.0,8.59,,,,8.05,63829.0,56570.0,,,8.59,41690.0,,35398.0,15696.0,116.32,2.18,,,2.26,2.26,37054012.0,4998586218.8,,5021.36,2.26,24.74,0.3269,49.36,0.0263,134.9
2023-12-18,1065482.0,144159714.6,1.04,4.4,0.51,143.81,0.0,100281112.8,929192.0,741176.0,125719677.6,,,32846.0,3.86,,,,4.98,32549.0,36670.0,,,3.86,32846.0,,75047.0,4959.0,125.13,0.68,,,2.45,2.45,36960612.0,5000770803.6,,4989.1,2.45,23.03,0.3143,48.78,0.0281,135.3
2023-12-19,1174541.0,158328126.8,1.15,4.86,0.56,159.88,0.0,114611678.0,895898.0,850235.0,120767050.4,,,,,,232006.0,,4.5,,33294.0,,,,,32.86,,122947.0,120.56,16.68,,,2.36,2.36,36998912.0,4987453337.6,,4988.62,2.36,20.46,0.243,40.21,0.031,134.8
2023-12-20,1177223.0,157571298.55,1.15,4.86,0.56,160.28,0.0,108793815.4,957622.0,812804.0,128177704.7,,,14397.0,4.37,,,,20.34,30388.0,151223.0,,,4.37,14397.0,,198550.0,67819.0,129.23,9.45,,,2.53,2.53,36955680.0,4946517768.0,,4987.6,2.53,16.61,0.2307,40.48,0.0311,133.85
2023-12-21,970892.0,131021875.4,0.95,3.97,0.46,130.45,0.0,110149698.7,935173.0,816226.0,126201596.35,,,3281.0,,,193401.0,,7.75,,54097.0,,,,3281.0,26.11,28367.0,189979.0,124.61,27.26,,,2.47,2.47,36925612.0,4983111339.4,,4942.79,2.46,16.61,0.2465,42.85,0.0256,134.95
2023-12-22,854574.0,114854745.6,0.83,3.51,0.41,115.09,0.0,87750297.6,808358.0,652904.0,108643315.2,,,2579.0,0.38,,,,23.01,2579.0,175819.0,,,0.38,2579.0,,46425.0,165901.0,109.0,22.57,,,2.15,2.15,36870440.0,4955387136.0,,4971.09,2.15,14.41,0.283,48.63,0.0227,134.4
2023-12-25,854574.0,114854745.6,0.83,3.54,0.41,114.88,0.0,87750297.6,808358.0,652904.0,108643315.2,,,,,,,,,,,,,,,,,,108.64,,,,2.14,2.14,36913600.0,4961187840.0,,4967.36,2.14,14.35,0.2832,48.68,0.0227,
2023-12-26,856118.0,115062259.2,0.84,3.54,0.41,115.19,0.0,87957811.2,808358.0,654448.0,108643315.2,,,,0.44,,,,,1544.0,,,,0.44,,,,,108.37,,,,2.14,2.14,36914456.0,4961302886.4,,4954.98,2.14,14.29,0.2853,48.93,0.0227,
2023-12-27,824132.0,110680927.6,0.8,3.41,0.39,110.43,0.0,84550982.4,800490.0,629568.0,107505807.0,,,15818.0,6.05,,,,9.31,45790.0,69225.0,,,6.05,15818.0,,45539.0,70670.0,107.15,9.85,,,2.13,2.13,36837080.0,4947219844.0,,4935.52,2.12,14.96,0.3622,56.53,0.0219,134.3
2023-12-28,816075.0,109435657.5,0.8,3.43,0.39,109.88,0.0,83518284.6,774118.0,622806.0,103809223.8,,,,,,2738.0,,3.54,,26372.0,,,,,0.37,,9500.0,104.11,0.82,,,2.05,2.05,36916216.0,4950464565.6,,4968.21,2.05,14.98,0.3585,56.18,0.0217,134.1
2023-12-29,761766.0,102038555.7,0.74,3.25,0.36,102.68,0.0,82306917.0,729307.0,614460.0,97690672.65,,,2632.0,,,,,6.41,,47443.0,,,,2632.0,,,8346.0,97.96,1.14,,,1.94,1.94,36954236.0,4950019912.2,,4970.71,1.93,16.07,0.4069,60.23,0.0202,133.95
2024-01-01,761766.0,102038555.7,0.74,3.31,0.36,102.55,0.0,82306917.0,729307.0,614460.0,97690672.65,,,,,,,,,,,,,,,,,,97.69,,,,1.94,1.94,36947536.0,4949122447.2,,4963.31,1.93,16.07,0.4072,60.27,0.0202,
2024-01-02,760102.0,101435611.9,0.74,3.3,0.36,102.62,0.0,81777626.2,715220.0,612796.0,95446109.0,,,941.0,1.34,,,,1.98,8991.0,15028.0,,,1.34,941.0,,,10655.0,96.41,1.43,,,1.88,1.88,37284924.0,4975673107.8,,5020.22,1.88,16.11,0.4212,61.54,0.02,133.45
2024-01-03,756652.0,101580531.0,0.74,3.33,0.36,101.4,0.0,81866724.0,726334.0,609808.0,97510339.5,,,8500.0,,,,,0.06,,462.0,,,,8500.0,,3076.0,2988.0,97.26,0.4,,,1.92,1.92,37041328.0,4972798284.0,,4958.61,1.92,16.31,0.4238,61.69,0.02,134.25
2024-01-04,662488.0,90827104.8,0.65,2.89,0.32,88.97,0.0,70542200.1,657214.0,514531.0,90104039.4,,,26369.0,,,3467.0,,12.9,,96602.0,,,,26369.0,0.48,1113.0,98744.0,88.23,13.18,,,1.74,1.74,37103936.0,5086949625.6,,4995.9,1.74,18.62,0.3645,55.5,0.0175,137.1
2024-01-05,1040486.0,142234436.2,1.02,4.51,0.49,142.79,0.0,62319752.9,661822.0,455887.0,90471067.4,,,10350.0,6.19,,,,2.46,43799.0,20180.0,,,6.19,10350.0,,14438.0,102443.0,90.82,12.92,,,1.75,1.75,37074200.0,5068043140.0,,5084.82,1.75,14.22,0.3799,58.07,0.0276,136.7
2024-01-08,830687.0,113887187.7,0.81,3.62,0.4,113.78,0.0,42665382.9,565033.0,311199.0,77466024.3,,,,0.55,,5000.0,,13.36,4142.0,96789.0,,,0.55,,0.68,,153830.0,77.4,21.16,,,1.5,1.5,37157728.0,5094324508.8,,5092.79,1.5,17.8,0.3363,52.26,0.022,137.1
2024-01-09,441736.0,60606179.2,0.43,1.93,0.21,60.66,0.0,39089789.2,435110.0,284911.0,59697092.0,,,,0.42,,,,17.9,2936.0,131292.0,,,0.42,,,1369.0,29224.0,59.75,3.97,,,1.15,1.15,37283176.0,5115251747.2,,5123.81,1.15,26.47,0.2104,27.84,0.0117,137.2
2024-01-10,291830.0,40389272.0,0.29,1.27,0.14,39.97,0.0,35418497.6,267587.0,255914.0,37034040.8,,,1949.0,0.97,,,,23.3,7003.0,169552.0,,,0.97,1949.0,,80.0,36000.0,36.65,4.99,,,0.71,0.71,37511884.0,5191644745.6,,5143.85,0.71,25.21,0.2657,40.0,0.0077,138.4
2024-01-11,259671.0,36029351.25,0.25,1.13,0.12,35.87,0.0,30810408.75,251378.0,222057.0,34878697.5,,,1698.0,0.07,,,,2.43,80.0,17907.0,,,0.07,1698.0,,,33937.0,34.68,4.63,,,0.67,0.67,37514904.0,5205192930.0,,5190.43,0.66,28.26,0.3181,45.04,0.0069,138.75
2024-01-12,425453.0,60350508.05,0.42,1.88,0.2,59.02,0.0,26334310.65,249691.0,185649.0,35418668.35,,,14191.0,,,9550.0,,11.82,,86024.0,,,,14191.0,1.32,70146.0,45958.0,34.68,6.36,,,0.66,0.66,37523612.0,5322724362.2,,5231.81,0.66,19.8,0.4179,59.81,0.0113,141.85
2024-01-15,229391.0,31828001.25,0.22,1.02,0.11,31.93,0.0,25758798.75,211226.0,185649.0,29307607.5,,,,,,,,5.18,,38465.0,,,,,,,,29.97,,,,0.56,0.56,37525808.0,5206705860.0,,5296.18,0.56,37.02,0.3977,50.6,0.0061,138.75
2024-01-16,213829.0,29679465.2,0.21,0.95,0.1,29.75,0.0,23882622.0,207358.0,172065.0,28781290.4,,,,0.62,,2380.0,,1.38,4458.0,8644.0,,,0.62,,0.33,4776.0,20422.0,28.87,2.75,,,0.55,0.55,37452232.0,5198369801.6,,5216.46,0.55,36.7,0.3449,45.06,0.0057,138.8
2024-01-17,195404.0,27024373.2,0.19,0.96,0.09,27.2,0.0,25728917.1,156716.0,186037.0,21673822.8,,,2000.0,1.69,,3319.0,,7.99,12227.0,57418.0,,,1.69,2000.0,0.48,4776.0,1574.0,21.81,0.22,,,0.42,0.42,37432616.0,5176930792.8,,5190.48,0.42,22.95,0.3074,48.48,0.0052,138.3
2024-01-18,206417.0,28165599.65,0.2,1.0,0.1,28.66,0.0,25250072.5,163439.0,185050.0,22301251.55,,,9767.0,1.76,,,,2.36,12928.0,16916.0,,,1.76,9767.0,,13872.0,13915.0,22.71,1.97,,,0.43,0.43,37411088.0,5104742957.6,,5153.94,0.44,18.97,0.3003,49.29,0.0055,136.45
2024-01-19,182147.0,24225551.0,0.18,0.88,0.09,24.97,0.0,10769542.0,142264.0,80974.0,18921112.0,,,6000.0,0.79,,13896.0,,5.47,6000.0,39405.0,,,0.79,6000.0,1.91,12230.0,123972.0,19.52,17.25,,,0.38,0.38,37431144.0,4978342152.0,,5074.03,0.38,12.61,0.3052,51.28,0.0048,133.0
2024-01-22,139511.0,18771205.05,0.14,0.68,0.07,18.89,0.0,12957703.2,106879.0,96304.0,14380569.45,,,15000.0,5.9,,1699.0,,10.87,44526.0,79661.0,,,5.9,15000.0,0.23,29276.0,30895.0,14.42,4.2,,,0.28,0.28,37487292.0,5043915138.6,,5012.02,0.29,21.91,0.1845,27.65,0.0037,134.55
2024-01-23,164287.0,22039101.05,0.16,0.8,0.08,22.26,0.0,17028464.4,100310.0,126936.0,13456586.5,,,,5.27,,,,1.9,39632.0,14553.0,,,5.27,,,7984.0,9000.0,13.68,1.16,,,0.27,0.27,37415184.0,5019246933.6,,5041.79,0.27,23.79,0.2167,33.0,0.0044,134.15
2024-01-24,91601.0,12320334.5,0.09,0.45,0.04,12.48,0.0,8773973.0,53050.0,65234.0,7135225.0,,,,0.13,,,,6.4,1000.0,47260.0,,,0.13,,,,62702.0,7.26,8.39,,,0.14,0.14,37107616.0,4990974352.0,,4974.72,0.15,25.25,0.2131,26.14,0.0025,134.5
2024-01-25,148563.0,20085717.6,0.15,0.73,0.07,20.23,0.0,16007139.2,56850.0,118396.0,7686120.0,,,3800.0,,,53162.0,,,,,,,,3800.0,7.18,,,7.84,,,,0.15,0.15,37088400.0,5014351680.0,,5009.57,0.16,16.55,0.2194,36.58,0.004,135.2
2024-01-26,148284.0,20018340.0,0.14,0.75,0.07,20.17,0.0,15173460.0,47050.0,112396.0,6351750.0,,,,,,,,1.37,,9800.0,,,,,,,6000.0,6.47,0.8,,,0.13,0.13,37028504.0,4998848040.0,,5003.59,0.13,26.05,0.2306,35.75,0.004,135.0
2024-01-29,369161.0,50648889.2,0.36,1.87,0.18,50.3,0.0,27616164.8,188172.0,201284.0,25817198.4,,,1000.0,17.45,,,,1.49,128991.0,11011.0,,,17.45,1000.0,,151133.0,40103.0,25.79,5.4,,,0.51,0.51,36777600.0,5045886720.0,,4992.14,0.51,40.3,0.3357,40.73,0.01,137.2
2024-01-30,336622.0,46083551.8,0.33,1.66,0.16,45.9,0.0,23922590.5,174692.0,174745.0,23915334.8,,,,0.17,,,,1.83,1227.0,13480.0,,,0.17,,,,27766.0,23.98,3.75,,,0.47,0.47,36691216.0,5023027470.4,,5021.82,0.48,44.18,0.3971,44.59,0.0091,136.9
2024-01-31,327252.0,44293558.2,0.32,1.66,0.16,44.53,0.0,22558784.5,170052.0,166670.0,23016538.2,,,,,,,,0.63,,4640.0,,,,,,,8075.0,23.22,1.11,,,0.46,0.46,36458708.0,4934686127.8,,4987.28,0.46,45.25,0.42,46.08,0.0089,135.35
2024-02-01,328782.0,44434887.3,0.32,1.73,0.16,44.4,0.0,22732230.0,168282.0,168200.0,22743312.3,,,,0.66,,,,0.48,5000.0,3470.0,,,0.66,,,1700.0,3470.0,22.74,0.57,,,0.46,0.46,36361568.0,4914265915.2,,4921.22,0.46,44.94,0.409,45.03,0.009,135.15
2024-02-02,328454.0,44554785.1,0.32,1.73,0.16,44.59,0.0,22771836.8,168282.0,167872.0,22827453.3,,,,,,,,,,,,,,,,,328.0,22.89,0.04,,,0.46,0.46,36472000.0,4947426800.0,,4941.88,0.46,45.04,0.4103,45.08,0.009,135.65
2024-02-05,328194.0,44289780.3,0.32,1.75,0.16,44.56,0.0,22654326.4,168022.0,167872.0,22674568.9,,,,,,,,0.04,,260.0,,,,,,,,22.74,,,,0.46,0.46,36513304.0,4927470374.8,,4964.48,0.46,44.8,0.4101,45.31,0.0089,134.95
2024-02-06,467008.0,63910044.8,0.46,2.54,0.22,63.56,0.0,43558807.6,318836.0,318296.0,43632706.6,,,,,,162424.0,,1.65,,11610.0,,,,,22.03,162424.0,12000.0,43.3,1.63,,,0.87,0.87,36393080.0,4980392998.0,,4924.57,0.87,31.88,0.323,34.71,0.0127,136.85
2024-02-07,502968.0,68479093.2,0.49,2.72,0.24,68.37,0.0,44828204.4,329796.0,329256.0,44901725.4,,,,1.69,,,,1.72,12169.0,14725.0,,,1.69,,,25685.0,1209.0,44.99,0.17,,,0.9,0.9,36368704.0,4951599049.6,,4967.94,0.9,29.47,0.3297,39.49,0.0137,136.15
