,BASS FP Equity_DX_SI_QTY,BASS FP Equity_DX_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BASS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BASS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BASS FP Equity_DX_SI_MV,BASS FP Equity_DX_DSS,BASS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY,BASS FP Equity_DX_BROKER_SI_QTY,BASS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BASS FP Equity_DX_BROKER_SI_MV_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_x,BASS FP Equity_DX_BROKER_SI_MV_INC_x,BASS FP Equity_DX_SUPPLY_SI_MV_NEW,BASS FP Equity_DX_BROKER_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_NEW,BASS FP Equity_DX_SUPPLY_SI_MV_DEC,BASS FP Equity_DX_BROKER_SI_QTY_INC,BASS FP Equity_DX_SUPPLY_SI_QTY_DEC,BASS FP Equity_DX_BROKER_SI_MV_NEW_y,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BASS FP Equity_DX_BROKER_SI_MV_INC_y,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_y,BASS FP Equity_DX_BROKER_SI_MV_ADD,BASS FP Equity_DX_SUPPLY_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_DEC,BASS FP Equity_DX_SUPPLY_SI_MV,BASS FP Equity_DX_BROKER_SI_MV_DEC,BASS FP Equity_DX_SUPPLY_SI_MV_RMV,BASS FP Equity_DX_BROKER_SI_MV_RMV,BASS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BASS FP Equity_DX_UTILIZATION_QUANTITY,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BASS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BASS FP Equity_DX_ACTIVE_UTILIZATION_MV,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BASS FP Equity_DX_BROKER_SI_CON_RATIO,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BASS FP Equity_DX_DEMAND_SUPPLY_RATIO,BASS FP Equity_PX_LAST
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214097.8,,0.21,0.0,,0.0,,0.0,42.7
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,215100.6,,0.21,0.0,,0.0,,0.0,42.9
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,215100.6,,0.21,0.0,,0.0,,0.0,42.9
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213596.4,,0.21,0.0,,0.0,,0.0,42.6
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214599.2,,0.21,0.0,,0.0,,0.0,42.8
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214097.8,,0.21,0.0,,0.0,,0.0,42.7
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,211590.8,,0.21,0.0,,0.0,,0.0,42.2
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213095.0,,0.21,0.0,,0.0,,0.0,42.5
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214097.8,,0.21,0.0,,0.0,,0.0,42.7
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,212092.2,,0.21,0.0,,0.0,,0.0,42.3
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214599.2,,0.21,0.0,,0.0,,0.0,42.8
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213095.0,,0.21,0.0,,0.0,,0.0,42.5
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213596.4,,0.21,0.0,,0.0,,0.0,42.6
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213095.0,,0.21,0.0,,0.0,,0.0,42.5
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,206075.4,,0.21,0.0,,0.0,,0.0,41.1
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,207579.6,,0.21,0.0,,0.0,,0.0,41.4
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,212593.6,,0.21,0.0,,0.0,,0.0,42.4
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,211590.8,,0.21,0.0,,0.0,,0.0,42.2
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,208582.4,,0.21,0.0,,0.0,,0.0,41.6
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,211089.4,,0.21,0.0,,0.0,,0.0,42.1
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,211089.4,,0.21,0.0,,0.0,,0.0,42.1
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213095.0,,0.21,0.0,,0.0,,0.0,42.5
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,209585.2,,0.21,0.0,,0.0,,0.0,41.8
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,210588.0,,0.21,0.0,,0.0,,0.0,42.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,213095.0,,0.21,0.0,,0.0,,0.0,42.5
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,214599.2,,0.21,0.0,,0.0,,0.0,42.8
2024-09-16,320.0,13728.0,0.01,0.96,0.0,0.01,0.0,0.0,320.0,0.0,13728.0,,,,,,,,,,,,,,,,320.0,,0.01,,,,100.0,6.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0611,42.9
2024-09-17,220.0,9394.0,0.01,0.73,0.0,0.01,0.0,0.0,220.0,0.0,9394.0,,,,,,,,0.0,,100.0,,,,,,,,0.01,,,,100.0,4.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.042,42.7
2024-09-18,2920.0,125560.0,0.1,9.87,0.02,0.12,0.0,116100.0,2920.0,2700.0,125560.0,,,,,,2700.0,,,,,,,,,0.12,2700.0,,0.12,,,,100.0,55.79,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.5579,43.0
2024-09-19,2920.0,124976.0,0.1,10.64,0.02,0.13,0.0,115560.0,2920.0,2700.0,124976.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,55.79,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.5579,42.8
2024-09-20,2920.0,125852.0,0.1,10.47,0.02,0.13,0.0,116370.0,2920.0,2700.0,125852.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,55.79,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.5579,43.1
2024-09-23,2920.0,127312.0,0.1,10.07,0.02,0.13,0.0,117720.0,2920.0,2700.0,127312.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,55.79,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.5579,43.6
2024-09-24,2920.0,128188.0,0.1,9.65,0.02,0.13,0.0,118530.0,2920.0,2700.0,128188.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,55.79,0.0,0.0,,0.0,100.0,7.53,0.8607,92.47,0.5579,43.9
2024-09-25,220.0,9790.0,0.01,0.67,0.0,0.01,0.0,0.0,220.0,0.0,9790.0,,,,,,,,0.12,,2700.0,,,,,,,2700.0,0.01,0.12,,,100.0,4.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.042,44.5
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,220.0,,,,,,,,0.0,,,,0.0,0.0,5014.0,224125.8,,0.22,0.0,,0.0,,0.0,44.7
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,223123.0,,0.22,0.0,,0.0,,0.0,44.5
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,226131.4,,0.22,0.0,,0.0,,0.0,45.1
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5014.0,229139.8,,0.23,0.0,,0.0,,0.0,45.7
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,214474.0,,0.22,0.0,,0.0,,0.0,45.2
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.21,0.0,,0.0,,0.0,45.8
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,223015.0,,0.22,0.0,,0.0,,0.0,47.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,223015.0,,0.22,0.0,,0.0,,0.0,47.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4845.0,223354.5,,0.23,0.0,,0.0,,0.0,46.1
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,216846.5,,0.22,0.0,,0.0,,0.0,45.7
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217795.5,,0.22,0.0,,0.0,,0.0,45.9
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,218270.0,,0.22,0.0,,0.0,,0.0,46.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219219.0,,0.22,0.0,,0.0,,0.0,46.2
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219693.5,,0.22,0.0,,0.0,,0.0,46.3
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5245.0,242319.0,,0.24,0.0,,0.0,,0.0,46.2
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,217321.0,,0.22,0.0,,0.0,,0.0,45.8
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,219693.5,,0.22,0.0,,0.0,,0.0,46.3
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,223015.0,,0.22,0.0,,0.0,,0.0,47.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,223015.0,,0.22,0.0,,0.0,,0.0,47.0
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,214948.5,,0.22,0.0,,0.0,,0.0,45.3
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,207356.5,,0.22,0.0,,0.0,,0.0,43.7
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,204984.0,,0.21,0.0,,0.0,,0.0,43.2
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,212101.5,,0.21,0.0,,0.0,,0.0,44.7
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,196443.0,,0.21,0.0,,0.0,,0.0,41.4
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,193596.0,,0.2,0.0,,0.0,,0.0,40.8
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,190274.5,,0.19,0.0,,0.0,,0.0,40.1
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,189325.5,,0.19,0.0,,0.0,,0.0,39.9
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,196917.5,,0.19,0.0,,0.0,,0.0,41.5
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,188376.5,,0.2,0.0,,0.0,,0.0,39.7
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,190749.0,,0.19,0.0,,0.0,,0.0,40.2
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,205933.0,,0.19,0.0,,0.0,,0.0,43.4
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,204984.0,,0.21,0.0,,0.0,,0.0,43.2
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,197392.0,,0.2,0.0,,0.0,,0.0,41.6
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4745.0,195019.5,,0.2,0.0,,0.0,,0.0,41.1
2024-12-18,1000.0,42000.0,0.03,0.86,0.01,0.04,0.0,42000.0,1000.0,1000.0,42000.0,,,,,,1000.0,,,,,,,,,0.04,1000.0,,0.04,,,,100.0,21.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2107,42.0
2024-12-19,300.0,12570.0,0.01,0.27,0.0,0.01,0.0,12570.0,300.0,300.0,12570.0,,,,,,,,0.03,,700.0,,,,,,,700.0,0.01,0.03,,,100.0,6.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0632,41.9
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,300.0,,,,,,,300.0,0.0,0.01,,,0.0,0.0,4540.0,186140.0,,0.19,0.0,,0.0,,0.0,41.0
2024-12-23,2351.0,96626.1,0.08,2.17,0.01,0.1,0.0,96626.1,2351.0,2351.0,96626.1,,,,,,2351.0,,,,,,,,,0.1,2351.0,,0.1,,,,100.0,54.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5453,41.1
2024-12-24,2351.0,101093.0,0.08,2.17,0.01,0.1,0.0,101093.0,2351.0,2351.0,101093.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,55.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5586,43.0
2024-12-25,2351.0,101093.0,0.08,2.19,0.01,0.1,0.0,101093.0,2351.0,2351.0,101093.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,55.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5586,
2024-12-26,2351.0,101093.0,0.08,2.19,0.01,0.1,0.0,101093.0,2351.0,2351.0,101093.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,55.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5586,
2024-12-27,2351.0,101563.2,0.08,2.19,0.01,0.1,0.0,101563.2,2351.0,2351.0,101563.2,,,,,,,,,,,,,,,,,,0.1,,,,100.0,56.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5656,43.2
2024-12-30,2351.0,100387.7,0.08,2.19,0.01,0.1,0.0,100387.7,2351.0,2351.0,100387.7,,,,,,,,,,,,,,,,,,0.1,,,,100.0,58.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5821,42.7
2024-12-31,2351.0,98271.8,0.08,2.61,0.01,0.1,0.0,98271.8,2351.0,2351.0,98271.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,58.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5821,41.8
2025-01-01,2351.0,98271.8,0.08,2.61,0.01,0.1,0.0,98271.8,2351.0,2351.0,98271.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,58.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5821,
2025-01-02,2351.0,99917.5,0.08,2.61,0.01,0.1,0.0,99917.5,2351.0,2351.0,99917.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,58.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5821,42.5
2025-01-03,2351.0,99917.5,0.08,2.62,0.01,0.1,0.0,99917.5,2351.0,2351.0,99917.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,79.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7956,42.5
2025-01-06,2351.0,97566.5,0.08,2.65,0.01,0.1,0.0,97566.5,2351.0,2351.0,97566.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,79.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7956,41.5
2025-01-07,2351.0,98742.0,0.08,2.6,0.01,0.1,0.0,98742.0,2351.0,2351.0,98742.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,79.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7956,42.0
2025-01-08,2351.0,99682.4,0.08,2.55,0.01,0.1,0.0,99682.4,2351.0,2351.0,99682.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,79.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7956,42.4
