,ALROC FP Equity_DX_SI_QTY,ALROC FP Equity_DX_SHORT_INTEREST_VALUE,ALROC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALROC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALROC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALROC FP Equity_DX_SI_MV,ALROC FP Equity_DX_DSS,ALROC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALROC FP Equity_DX_SUPPLY_SI_QTY,ALROC FP Equity_DX_BROKER_SI_QTY,ALROC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALROC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALROC FP Equity_DX_BROKER_SI_MV_INC_x,ALROC FP Equity_DX_BROKER_SI_QTY_ADD,ALROC FP Equity_DX_SUPPLY_SI_MV_DEC,ALROC FP Equity_DX_BROKER_SI_QTY_INC,ALROC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALROC FP Equity_DX_BROKER_SI_MV_INC_y,ALROC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALROC FP Equity_DX_BROKER_SI_MV_ADD,ALROC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALROC FP Equity_DX_BROKER_SI_QTY_DEC,ALROC FP Equity_DX_SUPPLY_SI_MV,ALROC FP Equity_DX_BROKER_SI_MV_DEC,ALROC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALROC FP Equity_DX_UTILIZATION_QUANTITY,ALROC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALROC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALROC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALROC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALROC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALROC FP Equity_DX_BROKER_SI_CON_RATIO,ALROC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALROC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALROC FP Equity_PX_LAST
2024-08-28,11500.0,6417.0,0.23,1.8,0.17,0.01,0.0,6417.0,11500.0,11500.0,6417.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.558
2024-08-29,11500.0,6141.0,0.23,1.82,0.17,0.01,0.0,6141.0,11500.0,11500.0,6141.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.534
2024-08-30,11500.0,6118.0,0.23,1.87,0.17,0.01,0.0,6118.0,11500.0,11500.0,6118.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.532
2024-09-02,11500.0,5980.0,0.23,1.85,0.17,0.01,0.0,5980.0,11500.0,11500.0,5980.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.52
2024-09-03,11500.0,5520.0,0.23,2.86,0.17,0.01,0.0,5520.0,11500.0,11500.0,5520.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.48
2024-09-04,11500.0,5957.0,0.23,3.65,0.17,0.01,0.0,5957.0,11500.0,11500.0,5957.0,,,,,,,,,,,,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.6754,0.518
2024-09-05,11500.0,5980.0,0.23,3.41,0.17,0.01,0.0,5980.0,11500.0,11500.0,5980.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.52
2024-09-06,11500.0,5980.0,0.23,3.58,0.17,0.01,0.0,5980.0,11500.0,11500.0,5980.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.52
2024-09-09,11500.0,5750.0,0.23,3.61,0.17,0.01,0.0,5750.0,11500.0,11500.0,5750.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.5
2024-09-10,11500.0,5520.0,0.23,3.62,0.17,0.01,0.0,5520.0,11500.0,11500.0,5520.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.48
2024-09-11,11500.0,5980.0,0.23,3.49,0.17,0.01,0.0,5980.0,11500.0,11500.0,5980.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.52
2024-09-12,11500.0,5773.0,0.23,3.47,0.17,0.01,0.0,5773.0,11500.0,11500.0,5773.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.502
2024-09-13,11500.0,6003.0,0.23,3.26,0.17,0.01,0.0,6003.0,11500.0,11500.0,6003.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.522
2024-09-16,11500.0,6003.0,0.23,3.38,0.17,0.01,0.0,6003.0,11500.0,11500.0,6003.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.522
2024-09-17,11500.0,5520.0,0.23,3.54,0.17,0.01,0.0,5520.0,11500.0,11500.0,5520.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.48
2024-09-18,11500.0,5520.0,0.23,3.35,0.17,0.01,0.0,5520.0,11500.0,11500.0,5520.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.48
2024-09-19,11500.0,5531.5,0.23,3.4,0.17,0.01,0.0,5531.5,11500.0,11500.0,5531.5,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.481
2024-09-20,11500.0,5796.0,0.23,3.42,0.17,0.01,0.0,5796.0,11500.0,11500.0,5796.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.504
2024-09-23,11500.0,5796.0,0.23,3.43,0.17,0.01,0.0,5796.0,11500.0,11500.0,5796.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.504
2024-09-24,11500.0,5428.0,0.23,3.52,0.17,0.01,0.0,5428.0,11500.0,11500.0,5428.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.472
2024-09-25,11500.0,5750.0,0.23,3.53,0.17,0.01,0.0,5750.0,11500.0,11500.0,5750.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.5
2024-09-26,11500.0,5405.0,0.23,3.63,0.17,0.01,0.0,5405.0,11500.0,11500.0,5405.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.47
2024-09-27,11500.0,5416.5,0.23,3.69,0.17,0.01,0.0,5416.5,11500.0,11500.0,5416.5,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.471
2024-09-30,11500.0,5405.0,0.23,3.71,0.17,0.01,0.0,5405.0,11500.0,11500.0,5405.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.47
2024-10-01,11500.0,5405.0,0.23,4.35,0.17,0.01,0.0,5405.0,11500.0,11500.0,5405.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.47
2024-10-02,11500.0,5175.0,0.23,4.61,0.17,0.01,0.0,5175.0,11500.0,11500.0,5175.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.45
2024-10-03,11500.0,5186.5,0.23,4.62,0.17,0.01,0.0,5186.5,11500.0,11500.0,5186.5,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.451
2024-10-04,11500.0,5060.0,0.23,4.72,0.17,0.01,0.0,5060.0,11500.0,11500.0,5060.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.44
2024-10-07,11500.0,4945.0,0.23,4.68,0.17,0.01,0.0,4945.0,11500.0,11500.0,4945.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.43
2024-10-08,11500.0,5175.0,0.23,4.63,0.17,0.0,0.0,5175.0,11500.0,11500.0,5175.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.45
2024-10-09,11500.0,4830.0,0.23,4.93,0.17,0.01,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.42
2024-10-10,11500.0,4830.0,0.23,4.14,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.42
2024-10-11,11500.0,4830.0,0.23,4.16,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.42
2024-10-14,11500.0,5175.0,0.23,4.46,0.17,0.0,0.0,5175.0,11500.0,11500.0,5175.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.45
2024-10-15,11500.0,4715.0,0.23,4.74,0.17,0.01,0.0,4715.0,11500.0,11500.0,4715.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.41
2024-10-16,11500.0,5060.0,0.23,4.56,0.17,0.0,0.0,5060.0,11500.0,11500.0,5060.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.44
2024-10-17,11500.0,5060.0,0.23,5.03,0.17,0.01,0.0,5060.0,11500.0,11500.0,5060.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.44
2024-10-18,11500.0,4646.0,0.23,5.05,0.17,0.01,0.0,4646.0,11500.0,11500.0,4646.0,,,,,,,,,,,,0.01,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.404
2024-10-21,11500.0,4680.5,0.23,5.02,0.17,0.0,0.0,4680.5,11500.0,11500.0,4680.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.407
2024-10-22,11500.0,4772.5,0.23,5.21,0.17,0.0,0.0,4772.5,11500.0,11500.0,4772.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.415
2024-10-23,11500.0,4818.5,0.23,4.67,0.17,0.0,0.0,4818.5,11500.0,11500.0,4818.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.419
2024-10-24,11500.0,4692.0,0.23,4.66,0.17,0.0,0.0,4692.0,11500.0,11500.0,4692.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.408
2024-10-25,11500.0,4818.5,0.23,5.02,0.17,0.0,0.0,4818.5,11500.0,11500.0,4818.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.419
2024-10-28,11500.0,4634.5,0.23,4.99,0.17,0.0,0.0,4634.5,11500.0,11500.0,4634.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.403
2024-10-29,11500.0,4646.0,0.23,4.7,0.17,0.0,0.0,4646.0,11500.0,11500.0,4646.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.404
2024-10-30,11500.0,4025.0,0.23,5.17,0.17,0.0,0.0,4025.0,11500.0,11500.0,4025.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.35
2024-10-31,11500.0,3450.0,0.23,4.59,0.17,0.0,0.0,3450.0,11500.0,11500.0,3450.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.3
2024-11-01,11500.0,3369.5,0.23,4.13,0.17,0.0,0.0,3369.5,11500.0,11500.0,3369.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.293
2024-11-04,11500.0,3450.0,0.23,4.13,0.17,0.0,0.0,3450.0,11500.0,11500.0,3450.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.3
2024-11-05,11500.0,3220.0,0.23,4.08,0.17,0.0,0.0,3220.0,11500.0,11500.0,3220.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.28
2024-11-06,11500.0,3220.0,0.23,4.12,0.17,0.0,0.0,3220.0,11500.0,11500.0,3220.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.28
2024-11-07,11500.0,3450.0,0.23,4.09,0.17,0.0,0.0,3450.0,11500.0,11500.0,3450.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.3
2024-11-08,11500.0,3335.0,0.23,4.06,0.17,0.0,0.0,3335.0,11500.0,11500.0,3335.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.29
2024-11-11,11500.0,4370.0,0.23,4.02,0.17,0.0,0.0,4370.0,11500.0,11500.0,4370.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.38
2024-11-12,11500.0,4370.0,0.23,3.6,0.17,0.0,0.0,4370.0,11500.0,11500.0,4370.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.38
2024-11-13,11500.0,3910.0,0.23,3.58,0.17,0.0,0.0,3910.0,11500.0,11500.0,3910.0,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.34
2024-11-14,11500.0,3668.5,0.23,3.46,0.17,0.0,0.0,3668.5,11500.0,11500.0,3668.5,,,,,,,,,,,,0.0,,100.0,80.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.8083,0.319
2024-11-15,11500.0,3910.0,0.23,3.36,0.17,0.0,0.0,3910.0,11500.0,11500.0,3910.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.34
2024-11-18,11500.0,3795.0,0.23,3.2,0.17,0.0,0.0,3795.0,11500.0,11500.0,3795.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.33
2024-11-19,11500.0,3795.0,0.23,2.61,0.17,0.0,0.0,3795.0,11500.0,11500.0,3795.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.33
2024-11-20,11500.0,3795.0,0.23,2.62,0.17,0.0,0.0,3795.0,11500.0,11500.0,3795.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.33
2024-11-21,11500.0,3668.5,0.23,2.9,0.17,0.0,0.0,3668.5,11500.0,11500.0,3668.5,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.319
2024-11-22,11500.0,3358.0,0.23,2.86,0.17,0.0,0.0,3358.0,11500.0,11500.0,3358.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.292
2024-11-25,11500.0,4140.0,0.23,2.69,0.17,0.0,0.0,4140.0,11500.0,11500.0,4140.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.36
2024-11-26,11500.0,4761.0,0.23,0.81,0.17,0.0,0.0,4761.0,11500.0,11500.0,4761.0,,,,,,,,,,,,0.0,,100.0,70.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.7043,0.414
2024-11-27,11500.0,4715.0,0.23,0.73,0.17,0.0,0.0,4715.0,11500.0,11500.0,4715.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.41
2024-11-28,11500.0,4830.0,0.23,0.71,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,79.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.7916,0.42
2024-11-29,11500.0,4830.0,0.23,0.68,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.42
2024-12-02,11500.0,4945.0,0.23,0.52,0.17,0.0,0.0,4945.0,11500.0,11500.0,4945.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.43
2024-12-03,11500.0,4531.0,0.23,0.49,0.17,0.0,0.0,4531.0,11500.0,11500.0,4531.0,,,,,,,,,,,,0.0,,100.0,50.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.5038,0.394
2024-12-04,11500.0,4588.5,0.23,0.49,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,49.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.4994,0.399
2024-12-05,11500.0,4818.5,0.23,0.49,0.17,0.0,0.0,4818.5,11500.0,11500.0,4818.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.419
2024-12-06,11500.0,4255.0,0.23,0.49,0.17,0.0,0.0,4255.0,11500.0,11500.0,4255.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.37
2024-12-09,11500.0,4600.0,0.23,0.48,0.17,0.0,0.0,4600.0,11500.0,11500.0,4600.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.4
2024-12-10,11500.0,4301.0,0.23,0.49,0.17,0.0,0.0,4301.0,11500.0,11500.0,4301.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.374
2024-12-11,11500.0,4600.0,0.23,0.49,0.17,0.0,0.0,4600.0,11500.0,11500.0,4600.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.4
2024-12-12,11500.0,4830.0,0.23,0.49,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.42
2024-12-13,11500.0,4692.0,0.23,0.5,0.17,0.0,0.0,4692.0,11500.0,11500.0,4692.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.408
2024-12-16,11500.0,4692.0,0.23,0.5,0.17,0.0,0.0,4692.0,11500.0,11500.0,4692.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.408
2024-12-17,11500.0,4588.5,0.23,0.5,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.399
2024-12-18,11500.0,4588.5,0.23,0.5,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.399
2024-12-19,11500.0,4519.5,0.23,0.5,0.17,0.0,0.0,4519.5,11500.0,11500.0,4519.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.393
2024-12-20,11500.0,4335.5,0.23,0.5,0.17,0.0,0.0,4335.5,11500.0,11500.0,4335.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.377
2024-12-23,11500.0,4335.5,0.23,0.5,0.17,0.0,0.0,4335.5,11500.0,11500.0,4335.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.377
2024-12-24,11500.0,4588.5,0.23,0.49,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.399
2024-12-25,11500.0,4588.5,0.23,0.49,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,
2024-12-26,11500.0,4588.5,0.23,0.49,0.17,0.0,0.0,4588.5,11500.0,11500.0,4588.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,
2024-12-27,11500.0,4335.5,0.23,0.49,0.17,0.0,0.0,4335.5,11500.0,11500.0,4335.5,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.377
2024-12-30,11500.0,4600.0,0.23,0.49,0.17,0.0,0.0,4600.0,11500.0,11500.0,4600.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.4
2024-12-31,11500.0,4830.0,0.23,0.49,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.42
2025-01-01,11500.0,4830.0,0.23,0.49,0.17,0.0,0.0,4830.0,11500.0,11500.0,4830.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,
2025-01-02,11500.0,5750.0,0.23,0.49,0.17,0.0,0.0,5750.0,11500.0,11500.0,5750.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.5
2025-01-03,11500.0,5750.0,0.23,0.5,0.17,0.01,0.0,5750.0,11500.0,11500.0,5750.0,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.5
2025-01-06,11500.0,5692.5,0.23,0.48,0.17,0.01,0.0,5692.5,11500.0,11500.0,5692.5,,,,,,,,,,,,0.01,,100.0,49.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.4951,0.495
2025-01-07,11500.0,5796.0,0.23,0.48,0.17,0.01,0.0,5796.0,11500.0,11500.0,5796.0,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.504
2025-01-08,11500.0,5796.0,0.23,0.47,0.17,0.01,0.0,5796.0,11500.0,11500.0,5796.0,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.504
2025-01-09,11500.0,5060.0,0.23,0.48,0.17,0.01,0.0,5060.0,11500.0,11500.0,5060.0,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.44
2025-01-10,11500.0,4945.0,0.23,0.82,0.17,0.01,0.0,4945.0,11500.0,11500.0,4945.0,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.43
2025-01-13,11500.0,5290.0,0.23,0.9,0.17,0.0,0.0,5290.0,11500.0,11500.0,5290.0,,,,,,,,,,,,0.0,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.46
2025-01-14,11500.0,5278.5,0.23,0.91,0.17,0.01,0.0,5278.5,11500.0,11500.0,5278.5,,,,,,,,,,,,0.01,,100.0,51.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.515,0.459
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,11500.0,,,,,11500.0,0.0,0.01,0.0,0.0,22328.0,10248.55,0.01,0.0,,0.0,,0.0,0.459
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10248.55,0.01,0.0,,0.0,,0.0,0.459
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,9154.48,0.01,0.0,,0.0,,0.0,0.41
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10270.88,0.01,0.0,,0.0,,0.0,0.46
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10047.6,0.01,0.0,,0.0,,0.0,0.45
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,11208.66,0.01,0.0,,0.0,,0.0,0.502
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,11164.0,0.01,0.0,,0.0,,0.0,0.5
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10203.9,0.01,0.0,,0.0,,0.0,0.457
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,11119.34,0.01,0.0,,0.0,,0.0,0.498
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10940.72,0.01,0.0,,0.0,,0.0,0.49
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10136.91,0.01,0.0,,0.0,,0.0,0.454
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10471.83,0.01,0.0,,0.0,,0.0,0.469
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,10538.82,0.01,0.0,,0.0,,0.0,0.472
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22328.0,11119.34,0.01,0.0,,0.0,,0.0,0.498
