,DEEZR FP Equity_DX_SI_QTY,DEEZR FP Equity_DX_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DEEZR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DEEZR FP Equity_DX_SI_MV,DEEZR FP Equity_DX_DSS,DEEZR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SUPPLY_SI_QTY,DEEZR FP Equity_DX_BROKER_SI_QTY,DEEZR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_x,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_x,DEEZR FP Equity_DX_BROKER_SI_MV_INC_x,DEEZR FP Equity_DX_BROKER_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_NEW,DEEZR FP Equity_DX_SUPPLY_SI_MV_DEC,DEEZR FP Equity_DX_BROKER_SI_QTY_INC,DEEZR FP Equity_DX_SUPPLY_SI_QTY_DEC,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_y,DEEZR FP Equity_DX_BROKER_SI_MV_INC_y,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_y,DEEZR FP Equity_DX_BROKER_SI_MV_ADD,DEEZR FP Equity_DX_SUPPLY_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_DEC,DEEZR FP Equity_DX_SUPPLY_SI_MV,DEEZR FP Equity_DX_BROKER_SI_MV_DEC,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DEEZR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_MV,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DEEZR FP Equity_DX_BROKER_SI_CON_RATIO,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DEEZR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-14,3581.0,8970.41,0.01,0.56,0.0,0.01,0.0,8970.41,3181.0,3581.0,7968.41,,258.0,0.0,,,,258.0,,,0.0,258.0,,,,0.01,,100.0,73.06,0.0,0.0,0.0,100.0,24.92,0.4835,63.96,0.8225
2023-11-15,2958.0,7395.0,0.01,0.48,0.0,0.01,0.0,7395.0,2558.0,2958.0,6395.0,,,,,,0.0,,623.0,,,,,,623.0,0.01,0.0,100.0,58.75,0.0,0.0,0.0,100.0,13.52,0.6303,77.74,0.6794
2023-11-16,2958.0,7350.63,0.01,0.5,0.0,0.01,0.0,7350.63,2558.0,2958.0,6356.63,,,,,,,,,,,,,,,0.01,,100.0,58.75,0.0,0.0,0.0,100.0,13.52,0.6301,77.73,0.6794
2023-11-17,2958.0,7306.26,0.01,0.5,0.0,0.01,0.0,7306.26,2558.0,2958.0,6318.26,,,,,,,,,,,,,,,0.01,,100.0,58.75,0.0,0.0,0.0,100.0,13.52,0.6303,77.74,0.6794
2023-11-20,2700.0,6642.0,0.01,0.45,0.0,0.01,0.0,6642.0,2300.0,2700.0,5658.0,,,,,,0.0,,258.0,,,,,,258.0,0.01,0.0,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-11-21,2853.0,6904.26,0.01,0.49,0.0,0.01,0.0,6904.26,2453.0,2853.0,5936.26,,,,153.0,,,,,,,,0.0,153.0,,0.01,,100.0,56.34,0.0,0.0,0.0,100.0,13.98,0.6687,80.37,0.6553
2023-11-22,2853.0,7046.91,0.01,0.5,0.0,0.01,0.0,7046.91,2453.0,2853.0,6058.91,,,,,,,,,,,,,,,0.01,,100.0,56.34,0.0,0.0,0.0,100.0,14.02,0.6722,80.6,0.6553
2023-11-23,2853.0,7046.91,0.01,0.49,0.0,0.01,0.0,7046.91,2453.0,2853.0,6058.91,,,,,,,,,,,,,,,0.01,,100.0,56.34,0.0,0.0,0.0,100.0,14.02,0.6722,80.6,0.6553
2023-11-24,4253.0,10547.44,0.01,0.74,0.0,0.01,0.0,10547.44,3853.0,4253.0,9555.44,,1400.0,0.0,,,,1400.0,,,0.0,1400.0,,,,0.01,,100.0,88.49,0.0,0.0,0.0,100.0,37.61,0.4325,53.15,0.9768
2023-11-27,4100.0,10127.0,0.01,0.73,0.0,0.01,0.0,10127.0,3700.0,4100.0,9139.0,,,,,,0.0,,153.0,,,,,,153.0,0.01,0.0,100.0,84.98,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9417
2023-11-28,4100.0,10168.0,0.01,0.71,0.0,0.01,0.0,10168.0,3700.0,4100.0,9176.0,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9417
2023-11-29,4100.0,10127.0,0.01,0.71,0.0,0.01,0.0,10127.0,3700.0,4100.0,9139.0,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9417
2023-11-30,4100.0,10168.0,0.01,0.71,0.0,0.01,0.0,10168.0,3700.0,4100.0,9176.0,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9417
2023-12-01,4100.0,10147.5,0.01,0.7,0.0,0.01,0.0,10147.5,3700.0,4100.0,9157.5,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9417
2023-12-04,4100.0,10229.5,0.01,0.72,0.0,0.01,0.0,10229.5,3700.0,4100.0,9231.5,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9417
2023-12-05,4100.0,10147.5,0.01,0.71,0.0,0.01,0.0,10147.5,3700.0,4100.0,9157.5,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9417
2023-12-06,4100.0,10086.0,0.01,0.67,0.0,0.01,0.0,10086.0,3700.0,4100.0,9102.0,,,,,,,,,,,,,,,0.01,,100.0,84.98,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9417
2023-12-07,4100.0,10024.5,0.01,0.68,0.0,0.01,0.0,10024.5,3700.0,4100.0,9046.5,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9427
2023-12-08,4100.0,9942.5,0.01,0.67,0.0,0.01,0.0,9942.5,3700.0,4100.0,8972.5,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9427
2023-12-11,4100.0,9901.5,0.01,0.68,0.0,0.01,0.0,9901.5,3700.0,4100.0,8935.5,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9427
2023-12-12,4100.0,9942.5,0.01,0.67,0.0,0.01,0.0,9942.5,3700.0,4100.0,8972.5,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9427
2023-12-13,4100.0,9901.5,0.01,0.68,0.0,0.01,0.0,9901.5,3700.0,4100.0,8935.5,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9427
2023-12-14,4100.0,9758.0,0.01,0.68,0.0,0.01,0.0,9758.0,3700.0,4100.0,8806.0,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.19,0.4407,56.06,0.9427
2023-12-15,4100.0,9676.0,0.01,1.08,0.0,0.01,0.0,9676.0,3700.0,4100.0,8732.0,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9427
2023-12-18,4100.0,9676.0,0.01,1.37,0.0,0.01,0.0,9676.0,3700.0,4100.0,8732.0,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9427
2023-12-19,4100.0,9594.0,0.01,1.42,0.0,0.01,0.0,9594.0,3700.0,4100.0,8658.0,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9427
2023-12-20,4100.0,9635.0,0.01,1.52,0.0,0.01,0.0,9635.0,3700.0,4100.0,8695.0,,,,,,,,,,,,,,,0.01,,100.0,85.08,0.0,0.0,0.0,100.0,34.24,0.4405,56.02,0.9427
2023-12-21,2700.0,5940.0,0.01,1.04,0.0,0.01,0.0,5940.0,2300.0,2700.0,5060.0,,,,,,0.0,,1400.0,,,,,,1400.0,0.01,0.0,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-22,2700.0,5967.0,0.01,0.94,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-25,2700.0,5967.0,0.01,0.96,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-26,2700.0,5967.0,0.01,0.96,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-27,2700.0,5872.5,0.01,0.96,0.0,0.01,0.0,5872.5,2300.0,2700.0,5002.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-28,2700.0,5791.5,0.01,0.98,0.0,0.01,0.0,5791.5,2300.0,2700.0,4933.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2023-12-29,2700.0,5737.5,0.01,0.95,0.0,0.01,0.0,5737.5,2300.0,2700.0,4887.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-01,2700.0,5737.5,0.01,0.95,0.0,0.01,0.0,5737.5,2300.0,2700.0,4887.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-02,2700.0,5697.0,0.01,0.95,0.0,0.01,0.0,5697.0,2300.0,2700.0,4853.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-03,2700.0,5670.0,0.01,0.98,0.0,0.01,0.0,5670.0,2300.0,2700.0,4830.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-04,2700.0,5697.0,0.01,1.01,0.0,0.01,0.0,5697.0,2300.0,2700.0,4853.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-05,2700.0,5832.0,0.01,1.01,0.0,0.01,0.0,5832.0,2300.0,2700.0,4968.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-08,2700.0,5805.0,0.01,0.93,0.0,0.01,0.0,5805.0,2300.0,2700.0,4945.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-09,2700.0,5832.0,0.01,0.97,0.0,0.01,0.0,5832.0,2300.0,2700.0,4968.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-10,2700.0,6102.0,0.01,0.96,0.0,0.01,0.0,6102.0,2300.0,2700.0,5198.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-11,2700.0,6183.0,0.01,0.9,0.0,0.01,0.0,6183.0,2300.0,2700.0,5267.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-12,2700.0,6210.0,0.01,1.02,0.0,0.01,0.0,6210.0,2300.0,2700.0,5290.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.76,0.7484,85.24,0.6208
2024-01-15,2700.0,6183.0,0.01,0.94,0.0,0.01,0.0,6183.0,2300.0,2700.0,5267.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-16,2700.0,5994.0,0.01,0.94,0.0,0.01,0.0,5994.0,2300.0,2700.0,5106.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-17,2700.0,5967.0,0.01,0.79,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-18,2700.0,5886.0,0.01,0.8,0.0,0.01,0.0,5886.0,2300.0,2700.0,5014.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-19,2700.0,5872.5,0.01,0.82,0.0,0.01,0.0,5872.5,2300.0,2700.0,5002.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-22,2700.0,5737.5,0.01,0.91,0.0,0.01,0.0,5737.5,2300.0,2700.0,4887.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-23,2700.0,5710.5,0.01,0.92,0.0,0.01,0.0,5710.5,2300.0,2700.0,4864.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-24,2700.0,5818.5,0.01,0.93,0.0,0.01,0.0,5818.5,2300.0,2700.0,4956.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.6,0.7506,85.4,0.6208
2024-01-25,2700.0,5764.5,0.01,0.85,0.0,0.01,0.0,5764.5,2300.0,2700.0,4910.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-26,2700.0,5791.5,0.01,0.87,0.0,0.01,0.0,5791.5,2300.0,2700.0,4933.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-29,2700.0,5791.5,0.01,0.87,0.0,0.01,0.0,5791.5,2300.0,2700.0,4933.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-30,2700.0,5737.5,0.01,0.88,0.0,0.01,0.0,5737.5,2300.0,2700.0,4887.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-01-31,2700.0,5683.5,0.01,0.92,0.0,0.01,0.0,5683.5,2300.0,2700.0,4841.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-01,2700.0,5710.5,0.01,0.92,0.0,0.01,0.0,5710.5,2300.0,2700.0,4864.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-02,2700.0,5656.5,0.01,0.92,0.0,0.01,0.0,5656.5,2300.0,2700.0,4818.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.87,0.7468,85.13,0.6208
2024-02-05,2700.0,5575.5,0.01,0.94,0.0,0.01,0.0,5575.5,2300.0,2700.0,4749.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-06,2700.0,5589.0,0.01,0.91,0.0,0.01,0.0,5589.0,2300.0,2700.0,4761.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-07,2700.0,5589.0,0.01,1.01,0.0,0.01,0.0,5589.0,2300.0,2700.0,4761.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-08,2700.0,5535.0,0.01,1.03,0.0,0.01,0.0,5535.0,2300.0,2700.0,4715.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-09,2700.0,5494.5,0.01,1.03,0.0,0.01,0.0,5494.5,2300.0,2700.0,4680.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-12,2700.0,5548.5,0.01,1.07,0.0,0.01,0.0,5548.5,2300.0,2700.0,4726.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-13,2700.0,5629.5,0.01,1.04,0.0,0.01,0.0,5629.5,2300.0,2700.0,4795.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-14,2700.0,5656.5,0.01,1.03,0.0,0.01,0.0,5656.5,2300.0,2700.0,4818.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-15,2700.0,5710.5,0.01,1.03,0.0,0.01,0.0,5710.5,2300.0,2700.0,4864.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-16,2700.0,5764.5,0.01,1.02,0.0,0.01,0.0,5764.5,2300.0,2700.0,4910.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-19,2700.0,5764.5,0.01,1.19,0.0,0.01,0.0,5764.5,2300.0,2700.0,4910.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-20,2700.0,5791.5,0.01,1.22,0.0,0.01,0.0,5791.5,2300.0,2700.0,4933.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-21,2700.0,5818.5,0.01,1.22,0.0,0.01,0.0,5818.5,2300.0,2700.0,4956.5,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-22,2700.0,5751.0,0.01,1.32,0.0,0.01,0.0,5751.0,2300.0,2700.0,4899.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.96,0.7455,85.04,0.6208
2024-02-23,2700.0,5778.0,0.01,1.33,0.0,0.01,0.0,5778.0,2300.0,2700.0,4922.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-26,2700.0,5805.0,0.01,1.49,0.0,0.01,0.0,5805.0,2300.0,2700.0,4945.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-27,2700.0,5859.0,0.01,1.49,0.0,0.01,0.0,5859.0,2300.0,2700.0,4991.0,,,,,,,,,,,,,,,0.0,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-28,2700.0,5886.0,0.01,2.1,0.0,0.01,0.0,5886.0,2300.0,2700.0,5014.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-02-29,2700.0,5886.0,0.01,2.13,0.0,0.01,0.0,5886.0,2300.0,2700.0,5014.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-03-01,2700.0,6075.0,0.01,2.02,0.0,0.01,0.0,6075.0,2300.0,2700.0,5175.0,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-03-04,2700.0,6061.5,0.01,1.74,0.0,0.01,0.0,6061.5,2300.0,2700.0,5163.5,,,,,,,,,,,,,,,0.01,,100.0,52.89,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6208
2024-03-05,3056.0,6830.16,0.01,1.73,0.0,0.01,0.0,6432.33,2478.0,2878.0,5538.33,,178.0,,178.0,,,,,,,178.0,0.0,,,0.01,,100.0,54.74,0.0,0.0,0.0,100.0,13.09,0.5971,75.26,0.6751
2024-03-06,3482.0,7799.68,0.01,1.89,0.0,0.01,0.0,6923.84,2691.0,3091.0,6027.84,,213.0,0.0,,,,213.0,,,0.0,213.0,,,,0.01,,100.0,56.77,0.0,0.0,0.0,100.0,22.47,0.4999,66.04,0.7346
2024-03-07,3482.0,7834.5,0.01,2.21,0.0,0.01,0.0,6954.75,2691.0,3091.0,6054.75,,,,,,,,,,,,,,,0.01,,100.0,56.77,0.0,0.0,0.0,100.0,22.46,0.4999,66.05,0.7346
2024-03-08,3482.0,7799.68,0.01,2.13,0.0,0.01,0.0,6923.84,2691.0,3091.0,6027.84,,,,,,,,,,,,,,,0.01,,100.0,56.77,0.0,0.0,0.0,100.0,22.46,0.5,66.05,0.7346
2024-03-11,3482.0,6964.0,0.01,2.1,0.0,0.01,0.0,6182.0,2691.0,3091.0,5382.0,,,,,,,,,,,,,,,0.01,,100.0,56.77,0.0,0.0,0.0,100.0,22.46,0.4999,66.05,0.7346
2024-03-12,3482.0,7242.56,0.01,1.7,0.0,0.01,0.0,6429.28,2691.0,3091.0,5597.28,,,,,,,,,,,,,,,0.01,,100.0,56.77,0.0,0.0,0.0,100.0,23.49,0.4928,65.18,0.7346
2024-03-13,3126.0,6408.3,0.01,1.47,0.0,0.01,0.0,5971.65,2513.0,2913.0,5151.65,,,,,,0.0,,178.0,,,,,,178.0,0.01,0.0,100.0,55.09,0.0,0.0,0.0,100.0,13.63,0.5763,73.58,0.6852
2024-03-14,3126.0,6361.41,0.01,1.1,0.0,0.01,0.0,5927.96,2513.0,2913.0,5113.96,,,,,,,,,,,,,,,0.01,,100.0,55.09,0.0,0.0,0.0,100.0,13.63,0.5763,73.58,0.6852
2024-03-15,3126.0,6267.63,0.01,1.09,0.0,0.01,0.0,5840.57,2513.0,2913.0,5038.56,,,,,,,,,,,,,,,0.01,,100.0,55.09,0.0,0.0,0.0,100.0,13.63,0.5763,73.58,0.6852
2024-03-18,3107.0,6229.54,0.01,1.08,0.0,0.01,0.0,6229.54,2707.0,3107.0,5427.54,,,0.0,,,,194.0,,,0.0,,,194.0,,0.01,,100.0,59.34,0.0,0.0,0.0,100.0,13.49,0.5777,73.69,0.6811
2024-03-19,3107.0,6260.61,0.01,1.11,0.0,0.01,0.0,6260.61,2707.0,3107.0,5454.61,,,,,,,,,,,,,,,0.01,,100.0,59.34,0.0,0.0,0.0,100.0,13.11,0.5816,74.01,0.6811
2024-03-20,3107.0,6229.54,0.01,1.1,0.0,0.01,0.0,6229.54,2707.0,3107.0,5427.54,,,,,,,,,,,,,,,0.01,,100.0,59.34,0.0,0.0,0.0,100.0,13.11,0.5816,74.01,0.6811
2024-03-21,3107.0,6245.07,0.01,1.11,0.0,0.01,0.0,6245.07,2707.0,3107.0,5441.07,,,,,,,,,,,,,,,0.01,,100.0,59.34,0.0,0.0,0.0,100.0,13.11,0.5816,74.01,0.6811
2024-03-22,3107.0,6214.0,0.01,1.04,0.0,0.01,0.0,6214.0,2707.0,3107.0,5414.0,,,,,,,,,,,,,,,0.01,,100.0,59.34,0.0,0.0,0.0,100.0,13.1,0.5817,74.03,0.6811
2024-03-25,2894.0,5759.06,0.01,0.98,0.0,0.01,0.0,5759.06,2494.0,2894.0,4963.06,,,,,,0.0,,213.0,,,,,,213.0,0.01,0.0,100.0,57.35,0.0,0.0,0.0,100.0,13.82,0.6552,79.47,0.6654
2024-03-26,2894.0,5730.12,0.01,0.98,0.0,0.01,0.0,5730.12,2494.0,2894.0,4938.12,,,,,,,,,,,,,,,0.01,,100.0,57.35,0.0,0.0,0.0,100.0,13.82,0.6552,79.47,0.6654
2024-03-27,2894.0,5788.0,0.01,0.98,0.0,0.01,0.0,5788.0,2494.0,2894.0,4988.0,,,,,,,,,,,,,,,0.0,,100.0,57.61,0.0,0.0,0.0,100.0,13.82,0.6552,79.47,0.6685
2024-03-28,2700.0,5454.0,0.01,0.9,0.0,0.01,0.0,5454.0,2300.0,2700.0,4646.0,,,,,,0.0,,194.0,,,,,,194.0,0.0,0.0,100.0,53.13,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6237
2024-03-29,2700.0,5454.0,0.01,0.89,0.0,0.01,0.0,5454.0,2300.0,2700.0,4646.0,,,,,,,,,,,,,,,0.0,,100.0,53.13,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6237
2024-04-01,2700.0,5454.0,0.01,0.89,0.0,0.01,0.0,5454.0,2300.0,2700.0,4646.0,,,,,,,,,,,,,,,0.0,,100.0,53.13,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6237
2024-04-02,2700.0,5373.0,0.01,0.89,0.0,0.01,0.0,5373.0,2300.0,2700.0,4577.0,,,,,,,,,,,,,,,0.0,,100.0,53.13,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6237
2024-04-03,4200.0,8316.0,0.01,1.35,0.0,0.01,0.0,8316.0,3800.0,4200.0,7524.0,,,,1500.0,,,,,,,,0.0,1500.0,,0.01,,100.0,65.19,0.0,0.0,0.0,100.0,37.51,0.4326,53.23,0.7205
2024-04-04,4200.0,8442.0,0.01,1.31,0.0,0.01,0.0,8442.0,3800.0,4200.0,7638.0,,,,,,,,,,,,,,,0.01,,100.0,87.78,0.0,0.0,0.0,100.0,35.71,0.4365,54.76,0.9702
2024-04-05,4200.0,8526.0,0.01,1.26,0.0,0.01,0.0,8526.0,3800.0,4200.0,7714.0,,,,,,,,,,,,,,,0.01,,100.0,87.78,0.0,0.0,0.0,100.0,35.71,0.4365,54.76,0.9702
2024-04-08,29300.0,59772.0,0.07,8.82,0.02,0.06,0.0,32640.0,15600.0,16000.0,31824.0,,13300.0,0.02,,,0.0,11800.0,1500.0,,0.02,13300.0,,,,0.03,,100.0,88.49,0.0,0.0,0.0,100.0,7.85,0.8305,90.78,1.662
2024-04-09,29300.0,59772.0,0.07,8.91,0.02,0.06,0.0,32640.0,15600.0,16000.0,31824.0,,,,,,,,,,,,,,,0.03,,100.0,88.49,0.0,0.0,0.0,100.0,7.85,0.8305,90.78,1.662
2024-04-10,29300.0,58600.0,0.07,8.84,0.02,0.06,0.0,32000.0,15600.0,16000.0,31200.0,,,,,,,,,,,,,,,0.03,,100.0,88.49,0.0,0.0,0.0,100.0,7.85,0.8305,90.78,1.662
