,ALKLK FP Equity_DX_SI_QTY,ALKLK FP Equity_DX_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLK FP Equity_DX_SI_MV,ALKLK FP Equity_DX_DSS,ALKLK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SUPPLY_SI_QTY,ALKLK FP Equity_DX_BROKER_SI_QTY,ALKLK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLK FP Equity_DX_BROKER_SI_MV_INC_x,ALKLK FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLK FP Equity_DX_BROKER_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_NEW,ALKLK FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_QTY_INC,ALKLK FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLK FP Equity_DX_BROKER_SI_MV_INC_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLK FP Equity_DX_BROKER_SI_MV_ADD,ALKLK FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_DEC,ALKLK FP Equity_DX_SUPPLY_SI_MV,ALKLK FP Equity_DX_BROKER_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_RMV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLK FP Equity_DX_BROKER_SI_CON_RATIO,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLK FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLK FP Equity_PX_LAST
2022-08-31,95156.0,334949.12,2.0,7.67,1.87,0.34,1.0,217912.64,61907.0,61907.0,217912.64,,,,,,,,,,,,,,,,,,0.22,,,100.0,24.35,0.0,0.0,0.0,100.0,30.12,0.4528,59.65,0.3742,3.52
2022-09-01,71402.0,244908.86,1.5,6.06,1.4,0.25,0.0,127434.79,38153.0,37153.0,130864.79,,,,,,,,0.08,,23754.0,,,,,,,24754.0,0.13,0.09,,100.0,16.55,0.0,0.0,0.0,100.0,9.95,0.6476,79.59,0.3097,3.43
2022-09-02,71402.0,252406.07,1.5,6.24,1.4,0.25,0.0,131335.86,38153.0,37153.0,134870.86,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.2,0.6441,79.33,0.3097,3.535
2022-09-05,71402.0,249192.98,1.5,6.69,1.4,0.25,0.0,129663.97,38153.0,37153.0,133153.97,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.12,0.6439,79.32,0.3097,3.49
2022-09-06,71402.0,254905.14,1.5,7.09,1.4,0.25,0.0,132636.21,38153.0,37153.0,136206.21,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.17,0.645,79.39,0.3097,3.57
2022-09-07,71402.0,255619.16,1.5,7.36,1.4,0.26,0.0,133007.74,38153.0,37153.0,136587.74,,,,,,,,,,,,,,,,,,0.14,,,100.0,16.55,0.0,0.0,0.0,100.0,10.08,0.6461,79.47,0.3097,3.58
2022-09-08,71402.0,244908.86,1.5,7.37,1.4,0.26,0.0,127434.79,38153.0,37153.0,130864.79,,,,,,,,,,,,,,,,,,0.14,,,100.0,16.55,0.0,0.0,0.0,100.0,9.88,0.6485,79.65,0.3097,3.43
2022-09-09,71402.0,249549.99,1.5,7.44,1.4,0.25,0.0,129849.74,38153.0,37153.0,133344.73,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.15,0.6452,79.41,0.3097,3.495
2022-09-12,71402.0,255262.15,1.5,7.58,1.4,0.25,0.0,132821.98,38153.0,37153.0,136396.98,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.17,0.645,79.39,0.3097,3.575
2022-09-13,71402.0,245265.87,1.5,7.5,1.4,0.25,0.0,127620.56,38153.0,37153.0,131055.56,,,,,,,,,,,,,,,,,,0.14,,,100.0,16.55,0.0,0.0,0.0,100.0,9.89,0.6484,79.64,0.3097,3.435
2022-09-14,71402.0,247050.92,1.5,7.32,1.4,0.25,0.0,128549.38,38153.0,37153.0,132009.38,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.1,0.6458,79.45,0.3097,3.46
2022-09-15,71402.0,246693.91,1.5,7.31,1.4,0.25,0.0,128363.62,38153.0,37153.0,131818.62,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.06,0.6463,79.49,0.3097,3.455
2022-09-16,71402.0,238482.68,1.5,8.26,1.4,0.25,0.0,124091.02,38153.0,37153.0,127431.02,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,9.92,0.6481,79.62,0.3097,3.34
2022-09-19,71402.0,235269.59,1.5,8.07,1.4,0.24,0.0,122419.14,38153.0,37153.0,125714.14,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.01,0.647,79.54,0.3097,3.295
2022-09-20,71402.0,232413.51,1.5,8.13,1.4,0.24,0.0,120933.02,38153.0,37153.0,124188.02,,,,,,,,,,,,,,,,,,0.13,,,100.0,16.55,0.0,0.0,0.0,100.0,10.01,0.6469,79.53,0.3097,3.255
2022-09-21,71402.0,151729.25,1.5,8.2,1.4,0.23,0.0,78950.13,38153.0,37153.0,81075.13,,,,,,,,,,,,,,,,,,0.12,,,100.0,24.56,0.0,0.0,0.0,100.0,8.47,0.6661,80.9,0.4595,2.125
2022-09-22,71402.0,134235.76,1.5,3.08,1.4,0.15,0.0,69847.64,38153.0,37153.0,71727.64,,,,,,,,,,,,,,,,,,0.08,,,100.0,30.74,0.0,0.0,0.0,100.0,9.54,0.6526,79.95,0.5753,1.88
2022-09-23,71402.0,133093.33,1.5,2.74,1.4,0.13,0.0,69253.19,38153.0,37153.0,71117.19,,,,,,,,,,,,,,,,,,0.07,,,100.0,35.76,0.0,0.0,0.0,100.0,10.03,0.6467,79.52,0.6693,1.864
2022-09-26,71402.0,117813.3,1.5,2.52,1.4,0.13,0.0,61302.45,38153.0,37153.0,62952.45,,,,,,,,,,,,,,,,,,0.07,,,100.0,36.68,0.0,0.0,0.0,100.0,9.55,0.6526,79.95,0.6865,1.65
2022-09-27,71402.0,118527.32,1.5,2.31,1.4,0.12,0.0,61673.98,38153.0,37153.0,63333.98,,,,,,,,,,,,,,,,,,0.06,,,100.0,36.68,0.0,0.0,0.0,100.0,10.1,0.6459,79.46,0.6865,1.66
2022-09-28,140432.0,228904.16,2.95,4.26,2.76,0.23,1.0,173078.29,107183.0,106183.0,174708.29,,,69030.0,0.11,,,,,69030.0,,,,0.11,69030.0,,,,0.18,,,100.0,61.9,0.0,0.0,0.0,100.0,40.43,0.4364,51.96,0.8111,1.63
2022-09-29,136528.0,218444.8,2.87,4.07,2.68,0.22,1.0,163646.4,103279.0,102279.0,165246.4,,,,,,,,0.01,,3904.0,,,,,,,3904.0,0.17,0.01,,100.0,61.03,0.0,0.0,0.0,100.0,41.59,0.4319,50.58,0.8067,1.6
2022-09-30,136528.0,210253.12,2.87,3.98,2.68,0.22,1.0,157509.66,103279.0,102279.0,159049.66,,,,,,,,,,,,,,,,,,0.17,,,100.0,80.96,0.0,0.0,0.0,100.0,41.61,0.4323,50.61,1.0703,1.54
2022-10-03,136528.0,203153.66,2.87,3.64,2.68,0.21,1.0,152191.15,103279.0,102279.0,153679.15,,,,,,,,,,,,,,,,,,0.16,,,100.0,80.96,0.0,0.0,0.0,100.0,41.61,0.4322,50.6,1.0703,1.488
2022-10-04,136528.0,204792.0,2.87,3.52,2.68,0.2,1.0,153418.5,103279.0,102279.0,154918.5,,,,,,,,,,,,,,,,,,0.15,,,100.0,81.67,0.0,0.0,0.0,100.0,41.56,0.4314,50.55,1.0797,1.5
2022-10-05,136528.0,207795.62,2.87,3.36,2.68,0.2,1.0,155668.64,103279.0,102279.0,157190.64,,,,,,,,,,,,,,,,,,0.15,,,100.0,83.39,0.0,0.0,0.0,100.0,41.55,0.4313,50.54,1.1023,1.522
2022-10-06,136528.0,208341.73,2.87,3.25,2.68,0.21,1.0,156077.75,103279.0,102279.0,157603.75,,,,,,,,,,,,,,,,,,0.16,,,100.0,84.4,0.0,0.0,0.0,100.0,41.57,0.4315,50.56,1.1157,1.526
2022-10-07,142528.0,206665.6,3.0,3.29,2.8,0.22,1.0,152654.55,106279.0,105279.0,154104.55,,,3000.0,,,3000.0,,,,,,,,3000.0,0.0,,,0.16,,,100.0,84.77,0.0,0.0,0.0,100.0,39.87,0.3986,48.49,1.1368,1.45
2022-10-10,142528.0,231750.53,3.0,3.24,2.8,0.21,1.0,171183.65,106279.0,105279.0,172809.65,,,,,,,,,,,,,,,,,,0.15,,,100.0,93.52,0.0,0.0,0.0,100.0,39.7,0.3957,48.28,1.2541,1.626
2022-10-11,142528.0,242297.6,3.0,3.11,2.8,0.23,1.0,178974.3,106279.0,105279.0,180674.3,,,,,,,,,,,,,,,,,,0.17,,,100.0,93.52,0.0,0.0,0.0,100.0,39.77,0.397,48.38,1.2541,1.7
2022-10-12,142528.0,242297.6,3.0,2.97,2.8,0.24,1.0,178974.3,106279.0,105279.0,180674.3,,,,,,,,,,,,,,,,,,0.18,,,100.0,93.52,0.0,0.0,0.0,100.0,39.82,0.3978,48.43,1.2541,1.7
2022-10-13,142528.0,241727.49,3.0,2.88,2.8,0.24,1.0,178553.18,106279.0,105279.0,180249.18,,,,,,,,,,,,,,,,,,0.18,,,100.0,93.52,0.0,0.0,0.0,100.0,39.82,0.3978,48.43,1.2541,1.696
2022-10-14,136528.0,265683.49,2.87,2.68,2.68,0.23,1.0,199034.93,103279.0,102279.0,200980.93,,,,,,,,0.01,,3000.0,,,,,,,3000.0,0.18,0.01,,100.0,90.88,0.0,0.0,0.0,100.0,41.41,0.4287,50.36,1.2013,1.946
2022-10-17,67498.0,127976.21,1.42,1.26,1.33,0.13,0.0,63040.1,34249.0,33249.0,64936.1,,,,,,,,0.11,,69030.0,,,,,,,69030.0,0.07,0.12,,100.0,82.29,0.0,0.0,0.0,100.0,10.53,0.7215,84.2,1.6218,1.896
2022-10-18,80711.0,172317.99,1.7,1.47,1.59,0.15,1.0,99196.37,47462.0,46462.0,101331.37,,,13213.0,,,13213.0,,,,,,,,13213.0,0.03,,,0.09,,,100.0,86.56,0.0,0.0,0.0,100.0,16.64,0.5223,69.63,1.472,2.135
2022-10-19,80711.0,170300.21,1.7,1.42,1.59,0.17,1.0,98034.82,47462.0,46462.0,100144.82,,,,,,,,,,,,,,,,,,0.1,,,100.0,86.56,0.0,0.0,0.0,100.0,16.38,0.5307,70.35,1.472,2.11
2022-10-20,73481.0,164597.44,1.55,1.26,1.44,0.16,0.0,87879.68,40232.0,39232.0,90119.68,,,,,,,,0.02,,7230.0,,,,,,,7230.0,0.08,0.02,,100.0,84.52,0.0,0.0,0.0,100.0,10.06,0.6109,77.0,1.5437,2.24
2022-10-21,73481.0,161658.2,1.55,1.24,1.44,0.16,0.0,86310.4,40232.0,39232.0,88510.4,,,,,,,,,,,,,,,,,,0.09,,,100.0,84.52,0.0,0.0,0.0,100.0,9.71,0.6149,77.3,1.5437,2.2
2022-10-24,73481.0,156881.94,1.55,1.23,1.44,0.16,0.0,83760.32,40232.0,39232.0,85895.32,,,,,,,,,,,,,,,,,,0.09,,,100.0,84.52,0.0,0.0,0.0,100.0,9.65,0.6155,77.35,1.5437,2.135
2022-10-25,67498.0,137695.92,1.42,1.12,1.33,0.14,0.0,67827.96,34249.0,33249.0,69867.96,,,,,,,,0.02,,5983.0,,,,,,,5983.0,0.07,0.01,,100.0,82.29,0.0,0.0,0.0,100.0,10.44,0.7227,84.28,1.6218,2.04
2022-10-26,67498.0,136345.96,1.42,1.12,1.33,0.14,0.0,67162.98,34249.0,33249.0,69182.98,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.6,0.7204,84.12,1.6218,2.02
2022-10-27,79804.0,158490.74,1.68,1.26,1.57,0.16,1.0,90472.23,46555.0,45555.0,92458.23,,,12306.0,,,12306.0,,,,,,,,12306.0,0.03,,,0.09,,,100.0,86.33,0.0,0.0,0.0,100.0,15.56,0.5382,71.06,1.4799,1.986
2022-10-28,79804.0,147637.4,1.68,1.25,1.57,0.16,1.0,84276.75,46555.0,45555.0,86126.75,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.33,0.0,0.0,0.0,100.0,15.47,0.5415,71.34,1.4799,1.85
2022-10-31,67498.0,127571.22,1.42,1.05,1.33,0.13,0.0,62840.61,34249.0,33249.0,64730.61,,,,,,,,0.03,,12306.0,,,,,,,12306.0,0.06,0.02,,100.0,82.29,0.0,0.0,0.0,100.0,10.75,0.7184,83.98,1.6218,1.89
2022-11-01,67498.0,128246.2,1.42,1.05,1.33,0.13,0.0,63173.1,34249.0,33249.0,65073.1,,,,,,,,,,,,,,,,,,0.06,,,100.0,82.29,0.0,0.0,0.0,100.0,10.68,0.7194,84.06,1.6218,1.9
2022-11-02,67498.0,133511.04,1.42,1.05,1.33,0.13,0.0,65766.52,34249.0,33249.0,67744.52,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.85,0.7171,83.9,1.6218,1.978
2022-11-03,67498.0,131621.1,1.42,1.36,1.33,0.13,0.0,64835.55,34249.0,33249.0,66785.55,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.58,0.7207,84.14,1.6218,1.95
2022-11-04,67498.0,128246.2,1.42,1.45,1.33,0.13,0.0,63173.1,34249.0,33249.0,65073.1,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.53,0.7215,84.2,1.6218,1.9
2022-11-07,67498.0,128246.2,1.42,1.54,1.33,0.13,0.0,63173.1,34249.0,33249.0,65073.1,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.65,0.7198,84.08,1.6218,1.9
2022-11-08,67498.0,130811.12,1.42,1.7,1.33,0.13,0.0,64436.56,34249.0,33249.0,66374.56,,,,,,,,,,,,,,,,,,0.07,,,100.0,82.29,0.0,0.0,0.0,100.0,10.75,0.7185,83.99,1.6218,1.938
2022-11-09,80622.0,153181.8,1.7,2.16,1.59,0.16,1.0,88108.7,47373.0,46373.0,90008.7,,,13124.0,,,13124.0,,,,,,,,13124.0,0.02,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.02,0.5342,70.68,1.4727,1.9
2022-11-10,80622.0,151730.6,1.7,2.24,1.59,0.15,1.0,87273.99,47373.0,46373.0,89155.99,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.28,0.5314,70.42,1.4727,1.882
2022-11-11,80622.0,153181.8,1.7,2.3,1.59,0.15,1.0,88108.7,47373.0,46373.0,90008.7,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.27,0.5307,70.36,1.4727,1.9
2022-11-14,80622.0,151730.6,1.7,2.53,1.59,0.15,1.0,87273.99,47373.0,46373.0,89155.99,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.28,0.5314,70.42,1.4727,1.882
2022-11-15,80622.0,157051.66,1.7,2.6,1.59,0.15,1.0,90334.6,47373.0,46373.0,92282.6,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.25,0.5297,70.28,1.4727,1.948
2022-11-16,80622.0,149473.19,1.7,2.72,1.59,0.16,1.0,85975.54,47373.0,46373.0,87829.54,,,,,,,,,,,,,,,,,,0.09,,,100.0,86.54,0.0,0.0,0.0,100.0,16.31,0.5329,70.55,1.4727,1.854
2022-11-17,80622.0,151569.36,1.7,2.81,1.59,0.15,1.0,87181.24,47373.0,46373.0,89061.24,,,,,,,,,,,,,,,,,,0.09,,,100.0,85.75,0.0,0.0,0.0,100.0,15.94,0.5331,70.6,1.4594,1.88
2022-11-18,80622.0,151569.36,1.7,2.94,1.59,0.15,1.0,87181.24,47373.0,46373.0,89061.24,,,,,,,,,,,,,,,,,,0.09,,,100.0,85.75,0.0,0.0,0.0,100.0,16.0,0.5332,70.6,1.4594,1.88
2022-11-21,80622.0,148505.72,1.7,3.0,1.59,0.15,1.0,85419.07,47373.0,46373.0,87261.07,,,,,,,,,,,,,,,,,,0.09,,,100.0,85.75,0.0,0.0,0.0,100.0,16.29,0.5318,70.46,1.4594,1.842
2022-11-22,79622.0,144593.55,1.68,3.2,1.57,0.15,1.0,84213.37,46373.0,46373.0,84213.37,,,,,,,,0.0,,1000.0,,,,,,,,0.09,,,100.0,85.49,0.0,0.0,0.0,100.0,16.49,0.5449,71.32,1.4679,1.816
2022-11-23,79622.0,144434.31,1.68,3.5,1.57,0.14,1.0,84120.62,46373.0,46373.0,84120.62,,,,,,,,,,,,,,,,,,0.08,,,100.0,85.49,0.0,0.0,0.0,100.0,16.48,0.544,71.26,1.4679,1.814
2022-11-24,72695.0,132304.9,1.53,3.41,1.43,0.13,0.0,71791.72,39446.0,39446.0,71791.72,,,,,,,,0.01,,6927.0,,,,,,,6927.0,0.07,0.01,,100.0,83.37,0.0,0.0,0.0,100.0,9.9,0.627,78.03,1.5364,1.82
2022-11-25,72695.0,137975.11,1.53,3.65,1.43,0.13,0.0,74868.51,39446.0,39446.0,74868.51,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,10.08,0.6254,77.9,1.5364,1.898
2022-11-28,72695.0,135358.09,1.53,4.15,1.43,0.14,0.0,73448.45,39446.0,39446.0,73448.45,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.81,0.6286,78.14,1.5364,1.862
2022-11-29,72695.0,136666.6,1.53,4.43,1.43,0.14,0.0,74158.48,39446.0,39446.0,74158.48,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.93,0.6271,78.03,1.5364,1.88
2022-11-30,72695.0,134340.36,1.53,5.02,1.43,0.14,0.0,72896.21,39446.0,39446.0,72896.21,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.81,0.6285,78.14,1.5364,1.848
2022-12-01,72695.0,134194.97,1.53,4.84,1.43,0.13,0.0,72817.32,39446.0,39446.0,72817.32,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.89,0.6277,78.07,1.5364,1.846
2022-12-02,72695.0,138120.5,1.53,5.06,1.43,0.13,0.0,74947.4,39446.0,39446.0,74947.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,10.02,0.6261,77.96,1.5364,1.9
2022-12-05,72695.0,137975.11,1.53,5.11,1.43,0.14,0.0,74868.51,39446.0,39446.0,74868.51,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.89,0.6277,78.07,1.5364,1.898
2022-12-06,72695.0,138120.5,1.53,5.26,1.43,0.14,0.0,74947.4,39446.0,39446.0,74947.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.89,0.6276,78.07,1.5364,1.9
2022-12-07,72695.0,137684.33,1.53,5.41,1.43,0.14,0.0,74710.72,39446.0,39446.0,74710.72,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.88,0.6278,78.08,1.5364,1.894
2022-12-08,72695.0,137829.72,1.53,6.71,1.43,0.14,0.0,74789.62,39446.0,39446.0,74789.62,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.89,0.6276,78.07,1.5364,1.896
2022-12-09,72695.0,135939.65,1.53,6.76,1.43,0.14,0.0,73764.02,39446.0,39446.0,73764.02,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.37,0.0,0.0,0.0,100.0,9.83,0.6284,78.12,1.5364,1.87
2022-12-12,72695.0,128379.37,1.53,7.01,1.43,0.14,0.0,69661.64,39446.0,39446.0,69661.64,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.19,0.0,0.0,0.0,100.0,9.64,0.6306,78.29,1.5331,1.766
2022-12-13,72695.0,134776.53,1.53,7.01,1.43,0.13,0.0,73132.88,39446.0,39446.0,73132.88,,,,,,,,,,,,,,,,,,0.07,,,100.0,83.19,0.0,0.0,0.0,100.0,10.11,0.625,77.88,1.5331,1.854
2022-12-14,72695.0,133613.41,1.53,6.9,1.43,0.13,0.0,72501.75,39446.0,39446.0,72501.75,,,,,,,,,,,,,,,,,,0.07,,,100.0,84.08,0.0,0.0,0.0,100.0,9.85,0.6281,78.1,1.5495,1.838
2022-12-15,72695.0,134631.14,1.53,6.86,1.43,0.13,0.0,73053.99,39446.0,39446.0,73053.99,,,,,,,,,,,,,,,,,,0.07,,,100.0,84.08,0.0,0.0,0.0,100.0,9.92,0.6272,78.04,1.5495,1.852
2022-12-16,72695.0,134776.53,1.53,6.49,1.43,0.13,0.0,73132.88,39446.0,39446.0,73132.88,,,,,,,,,,,,,,,,,,0.07,,,100.0,84.08,0.0,0.0,0.0,100.0,9.89,0.6276,78.07,1.5495,1.854
2022-12-19,72695.0,137393.55,1.53,6.59,1.43,0.13,0.0,74552.94,39446.0,39446.0,74552.94,,,,,,,,,,,,,,,,,,0.07,,,100.0,84.08,0.0,0.0,0.0,100.0,9.98,0.6266,78.0,1.5495,1.89
2022-12-20,72695.0,137393.55,1.53,6.58,1.43,0.14,0.0,74552.94,39446.0,39446.0,74552.94,,,,,,,,,,,,,,,,,,0.07,,,100.0,84.08,0.0,0.0,0.0,100.0,9.89,0.6276,78.07,1.5495,1.89
2022-12-21,77254.0,146628.09,1.63,7.09,1.52,0.15,1.0,73314.05,38627.0,38627.0,73314.05,,,,,,,,0.01,,6197.0,,,,,,5378.0,819.0,0.07,0.0,,100.0,94.86,0.0,0.0,0.0,100.0,13.97,0.568,73.41,1.8972,1.898
2022-12-22,77254.0,159143.24,1.63,7.02,1.52,0.15,1.0,79571.62,38627.0,38627.0,79571.62,,,,,,,,,,,,,,,,,,0.07,,,100.0,94.86,0.0,0.0,0.0,100.0,13.88,0.5648,73.16,1.8972,2.06
2022-12-23,78685.0,156583.15,1.66,5.97,1.55,0.16,1.0,79715.42,40058.0,40058.0,79715.42,,,1431.0,0.0,,,,,1431.0,,,,0.0,1431.0,,,,0.08,,,100.0,95.04,0.0,0.0,0.0,100.0,14.94,0.5619,72.83,1.8668,1.99
2022-12-26,78685.0,156583.15,1.66,5.94,1.55,0.16,1.0,79715.42,40058.0,40058.0,79715.42,,,,,,,,,,,,,,,,,,0.08,,,100.0,95.04,0.0,0.0,0.0,100.0,15.0,0.559,72.6,1.8668,
2022-12-27,70690.0,141733.45,1.49,5.34,1.39,0.14,0.0,74952.91,37383.0,37383.0,74952.91,,,2645.0,,,,,0.01,,5320.0,,,,2645.0,,,2675.0,0.07,0.0,,100.0,83.45,0.0,0.0,0.0,100.0,10.21,0.6592,80.26,1.5781,2.005
2022-12-28,70690.0,142086.9,1.49,5.57,1.39,0.14,0.0,75139.83,37383.0,37383.0,75139.83,,,,,,,,,,,,,,,,,,0.08,,,100.0,83.45,0.0,0.0,0.0,100.0,10.18,0.6595,80.28,1.5781,2.01
2022-12-29,78569.0,157138.0,1.65,6.2,1.54,0.16,1.0,80000.0,40000.0,40000.0,80000.0,,,5262.0,0.01,,,,0.01,2617.0,2645.0,,,0.01,5262.0,,,,0.08,,,100.0,84.26,0.0,0.0,0.0,100.0,15.46,0.554,72.17,1.6551,2.0
2022-12-30,77138.0,148104.96,1.62,6.18,1.52,0.15,1.0,74052.48,38569.0,38569.0,74052.48,,,,,,,,0.0,,1431.0,,,,,,,1431.0,0.08,0.0,,100.0,91.5,0.0,0.0,0.0,100.0,13.95,0.5704,73.59,1.8301,1.92
2023-01-02,77138.0,154276.0,1.62,5.85,1.52,0.15,1.0,77138.0,38569.0,38569.0,77138.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,94.72,0.0,0.0,0.0,100.0,14.16,0.5633,73.03,1.8944,2.0
2023-01-03,76832.0,153664.0,1.62,5.72,1.51,0.15,1.0,78260.0,39130.0,39130.0,78260.0,,,1428.0,0.0,,,,0.0,561.0,867.0,,,0.0,1428.0,,,,0.08,,,100.0,92.84,0.0,0.0,0.0,100.0,13.57,0.5722,73.76,1.823,2.0
2023-01-04,76832.0,153664.0,1.62,5.65,1.51,0.15,1.0,78260.0,39130.0,39130.0,78260.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,93.96,0.0,0.0,0.0,100.0,13.55,0.5724,73.78,1.8448,2.0
2023-01-05,76832.0,149976.06,1.62,5.66,1.51,0.15,1.0,76381.76,39130.0,39130.0,76381.76,,,,,,,,,,,,,,,,,,0.08,,,100.0,93.96,0.0,0.0,0.0,100.0,13.63,0.5729,73.81,1.8448,1.952
2023-01-06,76832.0,150590.72,1.62,5.65,1.51,0.15,1.0,76694.8,39130.0,39130.0,76694.8,,,,,,,,,,,,,,,,,,0.08,,,100.0,93.96,0.0,0.0,0.0,100.0,13.64,0.5713,73.69,1.8448,1.96
2023-01-09,77268.0,153454.25,1.63,5.7,1.52,0.15,1.0,78578.08,39566.0,39566.0,78578.08,,,436.0,0.0,,,,,436.0,,,,0.0,436.0,,,,0.08,,,100.0,94.02,0.0,0.0,0.0,100.0,14.1,0.5663,73.26,1.8361,1.986
2023-01-10,77268.0,152217.96,1.63,5.69,1.52,0.15,1.0,77945.02,39566.0,39566.0,77945.02,,,,,,,,,,,,,,,,,,0.08,,,100.0,94.02,0.0,0.0,0.0,100.0,14.1,0.5673,73.34,1.8361,1.97
2023-01-11,77268.0,150981.67,1.63,5.73,1.52,0.15,1.0,77311.96,39566.0,39566.0,77311.96,,,,,,,,,,,,,,,,,,0.08,,,100.0,94.02,0.0,0.0,0.0,100.0,14.13,0.5671,73.32,1.8361,1.954
2023-01-12,76396.0,149888.95,1.61,5.46,1.5,0.15,1.0,76773.06,39130.0,39130.0,76773.06,,,,,,,,0.0,,436.0,,,,,,,436.0,0.08,0.0,,100.0,92.98,0.0,0.0,0.0,100.0,13.14,0.5764,74.11,1.8154,1.962
2023-01-13,76396.0,157375.76,1.61,6.13,1.5,0.15,1.0,80607.8,39130.0,39130.0,80607.8,,,,,,,,,,,,,,,,,,0.08,,,100.0,92.98,0.0,0.0,0.0,100.0,13.12,0.5743,73.95,1.8154,2.06
