,ALDEV FP Equity_DX_SI_QTY,ALDEV FP Equity_DX_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDEV FP Equity_DX_SI_MV,ALDEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SUPPLY_SI_QTY,ALDEV FP Equity_DX_BROKER_SI_QTY,ALDEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDEV FP Equity_DX_SUPPLY_SI_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDEV FP Equity_DX_BROKER_SI_CON_RATIO,ALDEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDEV FP Equity_PX_LAST
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,312615.7,0.31,0.0,0.0,0.0,
2011-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,312615.7,0.31,0.0,0.0,0.0,
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,312615.7,0.35,0.0,0.0,0.0,
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,85.0
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,292035.76,0.33,0.0,0.0,0.0,85.0
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,353363.27,0.4,0.0,0.0,0.0,102.85
2011-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,329828.63,0.37,0.0,0.0,0.0,96.0
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,329828.63,0.37,0.0,0.0,0.0,
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,329828.63,0.37,0.0,0.0,0.0,96.0
2011-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,362467.92,0.41,0.0,0.0,0.0,105.5
2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,341853.63,0.39,0.0,0.0,0.0,99.5
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,341853.63,0.35,0.0,0.0,0.0,
2011-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,341853.63,0.35,0.0,0.0,0.0,
2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.35,0.0,0.0,0.0,89.5
2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.35,0.0,0.0,0.0,
2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.35,0.0,0.0,0.0,89.5
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.35,0.0,0.0,0.0,
2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.35,0.0,0.0,0.0,
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,319873.51,0.32,0.0,0.0,0.0,
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.37,0.0,0.0,0.0,94.89
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.32,0.0,0.0,0.0,
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.32,0.0,0.0,0.0,
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.32,0.0,0.0,0.0,
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.32,0.0,0.0,0.0,
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339137.4,0.32,0.0,0.0,0.0,
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,318443.9,0.35,0.0,0.0,0.0,89.1
2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,318443.9,0.34,0.0,0.0,0.0,
2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.37,0.0,0.0,0.0,95.0
2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.36,0.0,0.0,0.0,
2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.37,0.0,0.0,0.0,
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,327021.52,0.36,0.0,0.0,0.0,91.5
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,318086.5,0.35,0.0,0.0,0.0,89.0
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.36,0.0,0.0,0.0,92.5
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.36,0.0,0.0,0.0,92.5
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.37,0.0,0.0,0.0,95.0
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,324055.09,0.35,0.0,0.0,0.0,90.67
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,324055.09,0.36,0.0,0.0,0.0,
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.37,0.0,0.0,0.0,95.0
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.36,0.0,0.0,0.0,92.5
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.35,0.0,0.0,0.0,
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.36,0.0,0.0,0.0,92.5
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,330595.52,0.37,0.0,0.0,0.0,
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.37,0.0,0.0,0.0,95.0
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,339530.54,0.35,0.0,0.0,0.0,
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,318086.5,0.35,0.0,0.0,0.0,89.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,318086.5,0.35,0.0,0.0,0.0,
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.31,0.0,0.0,0.0,80.21
2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.32,0.0,0.0,0.0,
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,286670.99,0.35,0.0,0.0,0.0,
2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,325591.92,0.35,0.0,0.0,0.0,91.1
2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,325591.92,0.35,0.0,0.0,0.0,
2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,320767.01,0.35,0.0,0.0,0.0,89.75
2011-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,297714.67,0.32,0.0,0.0,0.0,83.3
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,297714.67,0.33,0.0,0.0,0.0,
2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.34,0.0,0.0,0.0,87.1
2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,311295.89,0.32,0.0,0.0,0.0,
2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.25,0.0,0.0,0.0,63.61
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.25,0.0,0.0,0.0,
2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.23,0.0,0.0,0.0,
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.25,0.0,0.0,0.0,
2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.25,0.0,0.0,0.0,
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.0,227342.5,0.25,0.0,0.0,0.0,
2011-08-12,,,,,,,,,,,,,,,,,,,,76.0
2011-08-15,,,,,,,,,,,,,,,,,,,,87.0
2011-08-16,,,,,,,,,,,,,,,,,,,,91.9
2011-08-18,,,,,,,,,,,,,,,,,,,,90.0
2011-09-01,,,,,,,,,,,,,,,,,,,,90.0
2011-10-04,,,,,,,,,,,,,,,,,,,,81.0
2011-11-09,,,,,,,,,,,,,,,,,,,,82.0
2011-11-16,,,,,,,,,,,,,,,,,,,,82.0
2012-02-16,,,,,,,,,,,,,,,,,,,,79.5
2012-02-17,,,,,,,,,,,,,,,,,,,,72.5
2012-02-20,,,,,,,,,,,,,,,,,,,,78.0
2012-02-24,,,,,,,,,,,,,,,,,,,,71.0
2012-02-27,,,,,,,,,,,,,,,,,,,,71.5
2012-02-28,,,,,,,,,,,,,,,,,,,,78.65
2012-03-09,,,,,,,,,,,,,,,,,,,,79.0
2012-03-29,,,,,,,,,,,,,,,,,,,,78.0
2012-04-05,,,,,,,,,,,,,,,,,,,,70.23
2012-04-12,,,,,,,,,,,,,,,,,,,,77.0
2012-04-20,,,,,,,,,,,,,,,,,,,,76.8
2012-04-25,,,,,,,,,,,,,,,,,,,,84.44
2012-05-03,,,,,,,,,,,,,,,,,,,,84.4
2012-05-04,,,,,,,,,,,,,,,,,,,,84.3
2012-05-07,,,,,,,,,,,,,,,,,,,,72.51
2012-05-16,,,,,,,,,,,,,,,,,,,,70.0
2012-05-23,,,,,,,,,,,,,,,,,,,,73.6
2012-05-29,,,,,,,,,,,,,,,,,,,,69.99
2012-05-30,,,,,,,,,,,,,,,,,,,,70.0
2012-06-08,,,,,,,,,,,,,,,,,,,,68.0
2012-06-11,,,,,,,,,,,,,,,,,,,,69.89
2012-06-12,,,,,,,,,,,,,,,,,,,,69.0
2012-07-02,,,,,,,,,,,,,,,,,,,,75.8
2012-07-04,,,,,,,,,,,,,,,,,,,,68.0
2012-08-06,,,,,,,,,,,,,,,,,,,,69.89
2012-09-07,,,,,,,,,,,,,,,,,,,,71.0
2012-11-29,,,,,,,,,,,,,,,,,,,,71.0
2012-11-30,,,,,,,,,,,,,,,,,,,,78.0
2012-12-03,,,,,,,,,,,,,,,,,,,,84.0
2012-12-07,,,,,,,,,,,,,,,,,,,,84.0
2012-12-10,,,,,,,,,,,,,,,,,,,,80.02
2012-12-20,,,,,,,,,,,,,,,,,,,,65.02
2012-12-24,,,,,,,,,,,,,,,,,,,,65.13
2012-12-27,,,,,,,,,,,,,,,,,,,,78.7
2012-12-28,,,,,,,,,,,,,,,,,,,,80.02
2013-01-08,,,,,,,,,,,,,,,,,,,,80.02
2013-03-04,,,,,,,,,,,,,,,,,,,,80.5
2013-03-06,,,,,,,,,,,,,,,,,,,,80.5
2013-03-07,,,,,,,,,,,,,,,,,,,,82.0
2013-03-15,,,,,,,,,,,,,,,,,,,,85.0
2013-03-18,,,,,,,,,,,,,,,,,,,,87.0
2013-03-19,,,,,,,,,,,,,,,,,,,,92.25
2013-03-20,,,,,,,,,,,,,,,,,,,,95.0
2013-03-21,,,,,,,,,,,,,,,,,,,,95.0
2013-03-25,,,,,,,,,,,,,,,,,,,,97.0
2013-03-26,,,,,,,,,,,,,,,,,,,,100.0
2013-03-27,,,,,,,,,,,,,,,,,,,,106.5
2013-03-28,,,,,,,,,,,,,,,,,,,,117.0
2013-04-04,,,,,,,,,,,,,,,,,,,,100.0
2013-04-19,,,,,,,,,,,,,,,,,,,,100.0
2013-04-22,,,,,,,,,,,,,,,,,,,,100.0
2013-05-13,,,,,,,,,,,,,,,,,,,,100.0
2013-05-14,,,,,,,,,,,,,,,,,,,,108.35
2013-05-15,,,,,,,,,,,,,,,,,,,,100.0
2013-05-21,,,,,,,,,,,,,,,,,,,,100.0
2013-05-24,,,,,,,,,,,,,,,,,,,,100.0
2013-05-27,,,,,,,,,,,,,,,,,,,,100.0
2013-06-04,,,,,,,,,,,,,,,,,,,,100.0
2013-06-26,,,,,,,,,,,,,,,,,,,,100.0
2013-07-01,,,,,,,,,,,,,,,,,,,,110.0
2013-07-09,,,,,,,,,,,,,,,,,,,,109.0
2013-07-17,,,,,,,,,,,,,,,,,,,,100.0
2013-07-26,,,,,,,,,,,,,,,,,,,,100.0
2013-09-11,,,,,,,,,,,,,,,,,,,,100.0
2013-10-28,,,,,,,,,,,,,,,,,,,,100.0
2013-11-22,,,,,,,,,,,,,,,,,,,,100.0
2013-12-20,,,,,,,,,,,,,,,,,,,,100.01
2014-01-15,,,,,,,,,,,,,,,,,,,,92.0
2014-01-16,,,,,,,,,,,,,,,,,,,,100.0
2014-01-30,,,,,,,,,,,,,,,,,,,,100.0
2014-02-27,,,,,,,,,,,,,,,,,,,,98.0
2014-02-28,,,,,,,,,,,,,,,,,,,,110.0
2014-04-25,,,,,,,,,,,,,,,,,,,,100.0
2014-04-29,,,,,,,,,,,,,,,,,,,,129.0
2014-05-14,,,,,,,,,,,,,,,,,,,,110.0
2014-05-15,,,,,,,,,,,,,,,,,,,,120.0
2014-05-16,,,,,,,,,,,,,,,,,,,,129.0
2014-09-05,,,,,,,,,,,,,,,,,,,,129.0
2014-10-16,,,,,,,,,,,,,,,,,,,,105.0
2014-10-17,,,,,,,,,,,,,,,,,,,,115.5
2014-10-20,,,,,,,,,,,,,,,,,,,,126.0
2014-10-23,,,,,,,,,,,,,,,,,,,,124.96
2014-11-03,,,,,,,,,,,,,,,,,,,,137.0
2014-11-05,,,,,,,,,,,,,,,,,,,,137.0
2014-11-25,,,,,,,,,,,,,,,,,,,,140.0
2014-12-02,,,,,,,,,,,,,,,,,,,,145.0
2015-02-10,,,,,,,,,,,,,,,,,,,,132.0
2015-02-20,,,,,,,,,,,,,,,,,,,,132.0
2015-03-23,,,,,,,,,,,,,,,,,,,,96.28
2015-03-25,,,,,,,,,,,,,,,,,,,,128.0
2015-03-26,,,,,,,,,,,,,,,,,,,,140.0
2015-03-27,,,,,,,,,,,,,,,,,,,,140.0
2015-03-30,,,,,,,,,,,,,,,,,,,,155.0
2015-04-13,,,,,,,,,,,,,,,,,,,,145.0
2015-04-29,,,,,,,,,,,,,,,,,,,,160.0
2015-05-06,,,,,,,,,,,,,,,,,,,,115.69
