,CS9 FP Equity_DX_SI_QTY,CS9 FP Equity_DX_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CS9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CS9 FP Equity_DX_SI_MV,CS9 FP Equity_DX_DSS,CS9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SUPPLY_SI_QTY,CS9 FP Equity_DX_BROKER_SI_QTY,CS9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CS9 FP Equity_DX_BROKER_SI_MV_NEW_x,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CS9 FP Equity_DX_BROKER_SI_MV_INC_x,CS9 FP Equity_DX_BROKER_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_NEW,CS9 FP Equity_DX_SUPPLY_SI_MV_DEC,CS9 FP Equity_DX_BROKER_SI_QTY_INC,CS9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CS9 FP Equity_DX_BROKER_SI_MV_NEW_y,CS9 FP Equity_DX_BROKER_SI_MV_INC_y,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CS9 FP Equity_DX_BROKER_SI_MV_ADD,CS9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_DEC,CS9 FP Equity_DX_SUPPLY_SI_MV,CS9 FP Equity_DX_BROKER_SI_MV_DEC,CS9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CS9 FP Equity_DX_UTILIZATION_QUANTITY,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CS9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CS9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CS9 FP Equity_DX_BROKER_SI_CON_RATIO,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CS9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CS9 FP Equity_PX_LAST
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.82
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.73
2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.93
2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.37
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.37
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.11
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.94
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.93
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.56
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.74
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.85
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.01
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.36
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.96
2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.84
2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.65
2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.66
2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.06
2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.18
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.83
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.56
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.99
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.39
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.29
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.02
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.64
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.15
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.31
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.4
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.91
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.46
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.41
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.78
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.94
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.9
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.78
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.85
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.34
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.07
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.8
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.26
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.85
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.68
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.14
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.43
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.51
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.74
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.57
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.33
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.37
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.85
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.06
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.57
2016-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,25304.4,0.03,0.0,,0.0,,0.0,178.2
2016-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,25423.68,0.03,0.0,,0.0,,0.0,179.04
2016-12-01,1000.0,178090.0,1.72,0.74,0.18,,178090.0,0.0,1000.0,0.0,,,,1000.0,,,,,,,,0.18,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,178.09
2016-12-02,1000.0,177800.0,1.7,0.74,0.18,,177800.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,177.8
2016-12-05,1000.0,178830.0,1.7,0.74,0.18,,178830.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,178.83
2016-12-06,1000.0,180660.0,1.36,0.74,0.18,,180660.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,180.66
2016-12-07,1000.0,182550.0,1.36,0.74,0.18,,182550.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,182.55
2016-12-08,1000.0,184980.0,1.39,0.74,0.18,,184980.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,184.98
2016-12-09,1000.0,186350.0,1.43,0.74,0.19,,186350.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,186.35
2016-12-12,1000.0,185860.0,4.79,0.74,0.19,,185860.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,185.86
2016-12-13,1000.0,187560.0,4.18,0.74,0.19,,187560.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,187.56
2016-12-14,1000.0,186680.0,4.18,0.74,0.19,,186680.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,186.68
2016-12-15,1000.0,188390.0,4.18,0.74,0.19,,188390.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,188.39
2016-12-16,1000.0,188680.0,4.18,0.74,0.19,,188680.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,188.68
2016-12-19,1000.0,188510.0,4.18,0.81,0.19,,188510.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,188.51
2016-12-20,1000.0,189500.0,4.46,0.81,0.19,,189500.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,7.0423,189.5
2016-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.19,0.0,0.0,142.0,26850.78,0.03,0.0,,0.0,,0.0,189.09
2016-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26771.26,0.03,0.0,,0.0,,0.0,188.53
2016-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26818.12,0.03,0.0,,0.0,,0.0,188.86
2016-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26818.12,0.03,0.0,,0.0,,0.0,
2016-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26850.78,0.03,0.0,,0.0,,0.0,189.09
2016-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26901.9,0.03,0.0,,0.0,,0.0,189.45
2016-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26823.8,0.03,0.0,,0.0,,0.0,188.9
2016-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26891.96,0.03,0.0,,0.0,,0.0,189.38
2017-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27160.34,0.03,0.0,,0.0,,0.0,191.27
2017-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27215.72,0.03,0.0,,0.0,,0.0,191.66
2017-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27167.44,0.03,0.0,,0.0,,0.0,191.32
2017-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27181.64,0.03,0.0,,0.0,,0.0,191.42
2017-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27175.96,0.03,0.0,,0.0,,0.0,191.38
2017-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27011.24,0.03,0.0,,0.0,,0.0,190.22
2017-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27052.42,0.03,0.0,,0.0,,0.0,190.51
2017-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27123.42,0.03,0.0,,0.0,,0.0,191.01
2017-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26945.92,0.03,0.0,,0.0,,0.0,189.76
2017-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27205.78,0.03,0.0,,0.0,,0.0,191.59
2017-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26977.16,0.03,0.0,,0.0,,0.0,189.98
2017-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26943.08,0.03,0.0,,0.0,,0.0,189.74
2017-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26987.1,0.03,0.0,,0.0,,0.0,190.05
2017-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26995.62,0.03,0.0,,0.0,,0.0,190.11
2017-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27008.4,0.03,0.0,,0.0,,0.0,190.2
2017-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26870.66,0.03,0.0,,0.0,,0.0,189.23
2017-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26965.8,0.03,0.0,,0.0,,0.0,189.9
2017-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27300.92,0.03,0.0,,0.0,,0.0,192.26
2017-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27317.96,0.03,0.0,,0.0,,0.0,192.38
2017-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27239.86,0.03,0.0,,0.0,,0.0,191.83
2017-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26920.36,0.03,0.0,,0.0,,0.0,189.58
2017-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26752.8,0.03,0.0,,0.0,,0.0,188.4
2017-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26985.68,0.03,0.0,,0.0,,0.0,190.04
2017-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26934.56,0.03,0.0,,0.0,,0.0,189.68
2017-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,27080.82,0.03,0.0,,0.0,,0.0,190.71
2017-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26869.24,0.03,0.0,,0.0,,0.0,189.22
2017-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26938.82,0.03,0.0,,0.0,,0.0,189.71
2017-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,142.0,26997.04,0.03,0.0,,0.0,,0.0,190.12
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.93
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.07
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.81
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.83
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.8
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.84
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.66
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.09
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.31
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.42
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.34
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.79
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.54
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.78
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.86
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.65
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.64
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.61
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.14
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.27
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.54
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.47
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.42
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.64
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.54
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.13
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.61
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.28
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.34
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.47
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.09
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.78
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.02
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.35
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.93
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.15
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.84
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.65
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.07
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.54
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.94
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.86
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.83
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.03
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.25
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.49
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.88
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.99
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.76
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.22
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.89
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.42
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.22
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.29
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.23
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.9
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.38
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.3
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.29
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.79
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.92
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.51
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.22
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.56
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.74
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.83
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.66
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.38
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.44
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.34
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.76
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.92
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.51
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.13
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.39
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.67
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.22
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.27
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.41
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.61
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.25
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.43
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.29
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.82
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.8
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.82
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.22
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.88
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.03
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.79
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.16
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.18
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.52
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.68
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.1
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.53
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.7
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.42
