,BUR FP Equity_DX_SI_QTY,BUR FP Equity_DX_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BUR FP Equity_DX_SI_MV,BUR FP Equity_DX_DSS,BUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY,BUR FP Equity_DX_BROKER_SI_QTY,BUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BUR FP Equity_DX_BROKER_SI_MV_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,BUR FP Equity_DX_BROKER_SI_MV_INC_x,BUR FP Equity_DX_SUPPLY_SI_MV_NEW,BUR FP Equity_DX_BROKER_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_NEW,BUR FP Equity_DX_SUPPLY_SI_MV_DEC,BUR FP Equity_DX_BROKER_SI_QTY_INC,BUR FP Equity_DX_SUPPLY_SI_QTY_DEC,BUR FP Equity_DX_BROKER_SI_MV_NEW_y,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BUR FP Equity_DX_BROKER_SI_MV_INC_y,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,BUR FP Equity_DX_BROKER_SI_MV_ADD,BUR FP Equity_DX_SUPPLY_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_DEC,BUR FP Equity_DX_SUPPLY_SI_MV,BUR FP Equity_DX_BROKER_SI_MV_DEC,BUR FP Equity_DX_SUPPLY_SI_MV_RMV,BUR FP Equity_DX_BROKER_SI_MV_RMV,BUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BUR FP Equity_DX_UTILIZATION_QUANTITY,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BUR FP Equity_DX_ACTIVE_UTILIZATION_MV,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BUR FP Equity_DX_BROKER_SI_CON_RATIO,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14047963.94,,14.63,0.0,,0.0,,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14209434.79,,14.16,0.0,,0.0,,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14128699.36,,14.32,0.0,,0.0,,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14370905.64,,14.25,0.0,,0.0,,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14290170.21,,14.48,0.0,,0.0,,0.0
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14290170.21,,14.4,0.0,,0.0,,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14370905.64,,14.41,0.0,,0.0,,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16306.0,14290170.21,,14.48,0.0,,0.0,,0.0
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14182420.65,,14.29,0.0,,0.0,,0.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14198537.04,,14.29,0.0,,0.0,,0.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14263002.59,,14.31,0.0,,0.0,,0.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14182420.65,,14.37,0.0,,0.0,,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14271060.78,,14.29,0.0,,0.0,,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14327468.14,,14.43,0.0,,0.0,,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14271221.95,,14.43,0.0,,0.0,,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14110058.07,,14.38,0.0,,0.0,,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14343584.52,,14.22,0.0,,0.0,,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16275.0,14182420.65,,14.44,0.0,,0.0,,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16050.0,14145445.06,,14.09,0.0,,0.0,,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15865.0,14060792.68,,14.09,0.0,,0.0,,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15865.0,14296448.42,,14.17,0.0,,0.0,,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15865.0,14532104.17,,14.42,0.0,,0.0,,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15865.0,14775615.1,,14.65,0.0,,0.0,,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15840.0,14822917.07,,14.86,0.0,,0.0,,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16033.0,14908264.11,,15.11,0.0,,0.0,,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16019.0,14990423.52,,15.02,0.0,,0.0,,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16019.0,15069737.93,,15.12,0.0,,0.0,,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16019.0,15146831.53,,15.18,0.0,,0.0,,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16188.0,15260783.71,,15.42,0.0,,0.0,,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16188.0,15340934.89,,15.38,0.0,,0.0,,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16188.0,14840150.34,,15.43,0.0,,0.0,,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16188.0,14908118.54,,14.95,0.0,,0.0,,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16176.0,14897067.3,,15.01,0.0,,0.0,,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16176.0,14897067.3,,15.01,0.0,,0.0,,0.0
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16176.0,14977159.06,,15.01,0.0,,0.0,,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16166.0,15127984.68,,15.09,0.0,,0.0,,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16103.0,15274734.11,,15.18,0.0,,0.0,,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16103.0,15148760.21,,15.38,0.0,,0.0,,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16103.0,15308220.85,,15.27,0.0,,0.0,,0.0
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16103.0,15754710.62,,15.44,0.0,,0.0,,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16103.0,15627142.11,,15.86,0.0,,0.0,,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,16068.0,15513619.37,,15.7,0.0,,0.0,,0.0
2017-01-06,150.0,143339.3,0.14,1.48,0.01,0.15,0.0,143339.3,0.0,150.0,0.0,,,,,,150.0,,,,,,,,,0.15,,,0.0,,,,0.0,0.0,16081.0,15366928.07,,15.64,0.0,,1.0,100.0,0.0093
2017-01-09,150.0,145567.37,0.14,1.48,0.01,0.15,0.0,145567.37,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15684.0,15220523.94,,15.11,0.0,,1.0,100.0,0.0096
2017-01-10,150.0,147349.82,0.14,1.5,0.01,0.15,0.0,147349.82,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15679.0,15401986.04,,15.34,0.0,,1.0,100.0,0.0096
2017-01-11,150.0,148538.13,0.14,1.44,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15671.0,15518273.57,,15.51,0.0,,1.0,100.0,0.0096
2017-01-12,150.0,148538.13,0.14,1.42,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15632.0,15479653.65,,15.59,0.0,,1.0,100.0,0.0096
2017-01-13,150.0,148092.52,0.14,1.34,0.01,0.16,0.0,148092.52,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15632.0,15433214.69,,15.59,0.0,,1.0,100.0,0.0096
2017-01-16,150.0,148538.13,0.14,1.41,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11916.0,11799869.05,,11.84,0.0,,1.0,100.0,0.0126
2017-01-17,150.0,148248.48,0.14,1.37,0.01,0.16,0.0,148248.48,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11916.0,11776859.3,,11.88,0.0,,1.0,100.0,0.0126
2017-01-18,150.0,149273.39,0.14,1.36,0.01,0.16,0.0,149273.39,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11681.0,11624416.75,,11.63,0.0,,1.0,100.0,0.0128
2017-01-19,150.0,148538.13,0.14,1.31,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11681.0,11567159.31,,11.7,0.0,,1.0,100.0,0.0128
2017-01-20,150.0,150320.59,0.14,1.35,0.01,0.16,0.0,150320.59,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11596.0,11620783.56,,11.56,0.0,,1.0,100.0,0.0129
2017-01-23,150.0,149251.11,0.14,1.37,0.01,0.16,0.0,149251.11,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11596.0,11538106.04,,11.69,0.0,,1.0,100.0,0.0129
2017-01-24,150.0,148538.13,0.14,1.43,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11596.0,11482987.7,,11.61,0.0,,1.0,100.0,0.0129
2017-01-25,150.0,148538.13,0.14,1.55,0.01,0.16,0.0,148538.13,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,11832547.44,,11.91,0.0,,1.0,100.0,0.0126
2017-01-26,61.0,61855.24,0.06,0.64,0.0,0.06,0.0,61855.24,0.0,61.0,0.0,,,,,,,,,,,,,,,,,89.0,0.0,0.09,,,0.0,0.0,11949.0,12116528.57,,11.93,0.0,,1.0,100.0,0.0051
2017-01-27,61.0,62519.7,0.06,0.66,0.0,0.06,0.0,62519.7,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,12246686.6,,12.2,0.0,,1.0,100.0,0.0051
2017-01-30,61.0,62217.67,0.06,0.73,0.0,0.07,0.0,62217.67,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,12187523.86,,12.33,0.0,,1.0,100.0,0.0051
2017-01-31,61.0,61009.56,0.06,0.74,0.0,0.07,0.0,61009.56,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,11950872.91,,12.25,0.0,,1.0,100.0,0.0051
2017-02-01,61.0,61190.78,0.06,0.76,0.0,0.06,0.0,61190.78,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,11986370.55,,12.03,0.0,,1.0,100.0,0.0051
2017-02-02,61.0,61492.81,0.06,0.79,0.0,0.07,0.0,61492.81,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,12045533.29,,12.07,0.0,,1.0,100.0,0.0051
2017-02-03,61.0,61674.02,0.06,0.83,0.0,0.07,0.0,61674.02,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11949.0,12081030.93,,12.13,0.0,,1.0,100.0,0.0051
2017-02-06,61.0,62157.27,0.06,0.78,0.0,0.07,0.0,62157.27,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11991.0,12218488.12,,12.21,0.0,,1.0,100.0,0.0051
2017-02-07,61.0,61915.64,0.06,0.78,0.0,0.07,0.0,61915.64,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11991.0,12170991.57,,12.3,0.0,,1.0,100.0,0.0051
2017-02-08,61.0,61492.81,0.06,0.78,0.0,0.07,0.0,61492.81,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11991.0,12087872.6,,12.25,0.0,,1.0,100.0,0.0051
2017-02-09,61.0,61492.81,0.06,0.89,0.0,0.07,0.0,61492.81,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11991.0,12087872.6,,12.17,0.0,,1.0,100.0,0.0051
2017-02-10,61.0,62157.27,0.06,0.89,0.0,0.07,0.0,62157.27,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,12203203.54,,12.16,0.0,,1.0,100.0,0.0051
2017-02-13,61.0,62157.27,0.06,0.92,0.0,0.07,0.0,62157.27,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,12203203.54,,12.29,0.0,,1.0,100.0,0.0051
2017-02-14,61.0,61251.18,0.06,0.89,0.0,0.07,0.0,61251.18,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,12025314.28,,12.28,0.0,,1.0,100.0,0.0051
2017-02-15,61.0,60949.16,0.06,0.92,0.0,0.06,0.0,60949.16,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,11966017.86,,12.1,0.0,,1.0,100.0,0.0051
2017-02-16,61.0,60625.99,0.06,0.92,0.0,0.06,0.0,60625.99,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,11902570.69,,12.04,0.0,,1.0,100.0,0.0051
2017-02-17,61.0,61281.39,0.06,0.93,0.0,0.06,0.0,61281.39,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11976.0,12031243.92,,11.99,0.0,,1.0,100.0,0.0051
2017-02-20,61.0,61009.56,0.06,0.95,0.0,0.06,0.0,61009.56,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,11894864.13,,12.03,0.0,,1.0,100.0,0.0051
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,61.0,0.0,0.06,,,0.0,0.0,11893.0,12024412.16,,11.98,0.0,,0.0,100.0,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12153960.18,,12.11,0.0,,0.0,,0.0
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12153960.18,,12.23,0.0,,0.0,,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12212845.65,,12.24,0.0,,0.0,,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12236399.84,,12.29,0.0,,0.0,,0.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12413056.23,,12.33,0.0,,0.0,,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12471941.7,,12.5,0.0,,0.0,,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12542604.26,,12.56,0.0,,0.0,,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11893.0,12601489.72,,12.62,0.0,,0.0,,0.0
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13532269.26,,12.72,0.0,,0.0,,0.0
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13591105.21,,13.63,0.0,,0.0,,0.0
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13544036.45,,13.73,0.0,,0.0,,0.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13296925.44,,13.66,0.0,,0.0,,0.0
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13531092.54,,13.43,0.0,,0.0,,0.0
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13473433.3,,13.66,0.0,,0.0,,0.0
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13472844.94,,13.61,0.0,,0.0,,0.0
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13308692.63,,13.59,0.0,,0.0,,0.0
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13532269.26,,13.44,0.0,,0.0,,0.0
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13505793.08,,13.66,0.0,,0.0,,0.0
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13461666.11,,13.64,0.0,,0.0,,0.0
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13544036.45,,13.59,0.0,,0.0,,0.0
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13355761.4,,13.67,0.0,,0.0,,0.0
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13355761.4,,13.49,0.0,,0.0,,0.0
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13414597.35,,13.49,0.0,,0.0,,0.0
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13367528.59,,13.54,0.0,,0.0,,0.0
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13649941.16,,13.52,0.0,,0.0,,0.0
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13673475.55,,13.79,0.0,,0.0,,0.0
2017-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13708777.12,,13.82,0.0,,0.0,,0.0
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13802914.64,,13.86,0.0,,0.0,,0.0
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13802914.64,,13.94,0.0,,0.0,,0.0
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13967655.31,,13.95,0.0,,0.0,,0.0
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13767613.07,,14.1,0.0,,0.0,,0.0
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13649941.16,,13.9,0.0,,0.0,,0.0
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13591105.21,,13.79,0.0,,0.0,,0.0
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11883.0,13744667.05,,13.73,0.0,,0.0,,0.0
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11827.0,13527055.57,,13.81,0.0,,0.0,,0.0
2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11827.0,13128856.53,,13.64,0.0,,0.0,,0.0
2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11827.0,12942054.33,,13.25,0.0,,0.0,,0.0
