,ALKLH FP Equity_DX_SI_QTY,ALKLH FP Equity_DX_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLH FP Equity_DX_SI_MV,ALKLH FP Equity_DX_DSS,ALKLH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY,ALKLH FP Equity_DX_BROKER_SI_QTY,ALKLH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLH FP Equity_DX_BROKER_SI_MV_INC_x,ALKLH FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLH FP Equity_DX_BROKER_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_NEW,ALKLH FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLH FP Equity_DX_BROKER_SI_QTY_INC,ALKLH FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLH FP Equity_DX_BROKER_SI_MV_INC_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLH FP Equity_DX_BROKER_SI_MV_ADD,ALKLH FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV,ALKLH FP Equity_DX_BROKER_SI_MV_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV_RMV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLH FP Equity_DX_BROKER_SI_CON_RATIO,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLH FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-08-06,1347748.0,37602.17,0.28,0.22,0.28,0.04,0.0,37602.17,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.63,0.9874,99.37,134.7883
2019-08-07,1347748.0,37467.39,0.28,0.26,0.28,0.04,0.0,37467.39,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.987,99.35,134.7883
2019-08-08,1347748.0,36793.52,0.28,0.29,0.28,0.04,0.0,36793.52,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9872,99.36,134.7883
2019-08-09,1347748.0,34502.35,0.28,0.32,0.28,0.04,0.0,34502.35,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.61,0.9878,99.39,134.7883
2019-08-12,1347748.0,31537.3,0.28,0.42,0.28,0.03,0.0,31537.3,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.6,0.988,99.4,134.7883
2019-08-13,1347748.0,31941.63,0.28,0.4,0.28,0.03,0.0,31941.63,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.66,0.9868,99.34,134.7883
2019-08-14,1347748.0,30459.1,0.28,0.39,0.28,0.03,0.0,30459.1,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.62,0.9876,99.38,134.7883
2019-08-15,1347748.0,29650.46,0.28,0.39,0.28,0.03,0.0,29650.46,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9873,99.36,134.7883
2019-08-16,1347748.0,28841.81,0.28,0.37,0.28,0.03,0.0,28841.81,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9873,99.36,134.7883
2019-08-19,1347748.0,27494.06,0.26,0.36,0.26,0.03,0.0,27494.06,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.62,0.9876,99.38,134.7883
2019-08-20,1347748.0,26146.31,0.26,0.35,0.26,0.03,0.0,26146.31,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.62,0.9876,99.38,134.7883
2019-08-21,1347748.0,26954.96,0.26,0.32,0.26,0.03,0.0,26954.96,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.9871,99.35,134.7883
2019-08-22,1347748.0,26954.96,0.26,0.31,0.26,0.03,0.0,26954.96,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9872,99.36,134.7883
2019-08-23,1347748.0,26954.96,0.26,0.31,0.26,0.03,0.0,26954.96,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.9872,99.35,134.7883
2019-08-26,1347748.0,29650.46,0.26,0.31,0.26,0.03,0.0,29650.46,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.71,0.9859,99.29,134.7883
2019-08-27,1347748.0,28572.26,0.26,0.27,0.26,0.03,0.0,28572.26,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.63,0.9875,99.37,134.7883
2019-08-28,1347748.0,28033.16,0.26,0.27,0.26,0.03,0.0,28033.16,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9872,99.36,134.7883
2019-08-29,1347748.0,28707.03,0.26,0.26,0.26,0.03,0.0,28707.03,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.67,0.9867,99.33,134.7883
2019-08-30,1347748.0,28572.26,0.26,0.25,0.26,0.03,0.0,28572.26,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.9871,99.35,134.7883
2019-09-02,1347748.0,28976.58,0.26,0.24,0.26,0.03,0.0,28976.58,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.66,0.9868,99.34,134.7883
2019-09-03,1347748.0,28841.81,0.26,0.24,0.26,0.03,0.0,28841.81,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.987,99.35,134.7883
2019-09-04,1347748.0,29785.23,0.26,0.24,0.26,0.03,0.0,29785.23,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.68,0.9865,99.32,134.7883
2019-09-05,1347748.0,29380.91,0.26,0.19,0.26,0.03,0.0,29380.91,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.9871,99.35,134.7883
2019-09-06,1347748.0,28167.93,0.26,0.18,0.26,0.03,0.0,28167.93,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.63,0.9875,99.37,134.7883
2019-09-09,1347748.0,27898.38,0.26,0.18,0.26,0.03,0.0,27898.38,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.9871,99.35,134.7883
2019-09-10,1347748.0,27898.38,0.26,0.18,0.26,0.03,0.0,27898.38,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.65,0.987,99.35,134.7883
2019-09-11,1347748.0,27494.06,0.26,0.18,0.26,0.03,0.0,27494.06,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9872,99.36,134.7883
2019-09-12,1347748.0,24933.34,0.26,0.18,0.26,0.03,0.0,24933.34,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.6,0.9881,99.4,134.7883
2019-09-13,1347748.0,27628.83,0.26,0.16,0.26,0.03,0.0,27628.83,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.67,0.9867,99.33,134.7883
2019-09-16,1347748.0,25741.99,0.26,0.15,0.26,0.03,0.0,25741.99,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.61,0.9879,99.39,134.7883
2019-09-17,1347748.0,25472.44,0.26,0.15,0.26,0.03,0.0,25472.44,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.61,0.9879,99.39,134.7883
2019-09-18,1347748.0,24394.24,0.26,0.15,0.26,0.03,0.0,24394.24,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.58,0.9884,99.42,134.7883
2019-09-19,1347748.0,23989.91,0.26,0.15,0.26,0.02,0.0,23989.91,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.64,0.9872,99.36,134.7883
2019-09-20,1347748.0,24529.01,0.26,0.15,0.26,0.02,0.0,24529.01,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.67,0.9867,99.33,134.7883
2019-09-23,1347748.0,23720.36,0.26,0.15,0.26,0.02,0.0,23720.36,0.0,1347748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.63,0.9874,99.37,134.7883
2019-09-24,861748.0,15080.59,0.17,0.1,0.17,0.02,0.0,15080.59,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,486000.0,0.0,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,1.02,0.9798,98.98,86.1834
2019-09-25,861748.0,14994.42,0.17,0.1,0.17,0.02,0.0,14994.42,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.02,0.9799,98.98,86.1834
2019-09-26,861748.0,15597.64,0.17,0.11,0.17,0.02,0.0,15597.64,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.06,0.9789,98.94,86.1834
2019-09-27,861748.0,15252.94,0.17,0.11,0.17,0.02,0.0,15252.94,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.9802,99.0,86.1834
2019-09-30,861748.0,16114.69,0.17,0.11,0.17,0.02,0.0,16114.69,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.08,0.9786,98.92,86.1834
2019-10-01,861748.0,14132.67,0.17,0.1,0.17,0.02,0.0,14132.67,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.9814,99.06,86.1834
2019-10-02,861748.0,13270.92,0.17,0.1,0.17,0.01,0.0,13270.92,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.96,0.9809,99.04,86.1834
2019-10-03,861748.0,12150.65,0.17,0.1,0.17,0.01,0.0,12150.65,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.9814,99.06,86.1834
2019-10-04,861748.0,11978.3,0.17,0.1,0.17,0.01,0.0,11978.3,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.01,0.98,98.99,86.1834
2019-10-07,861748.0,12581.52,0.17,0.09,0.17,0.01,0.0,12581.52,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.08,0.9787,98.92,86.1834
2019-10-08,861748.0,11805.95,0.17,0.09,0.17,0.01,0.0,11805.95,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.96,0.981,99.04,86.1834
2019-10-09,861748.0,11030.37,0.17,0.09,0.17,0.01,0.0,11030.37,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.96,0.981,99.04,86.1834
2019-10-10,861748.0,11116.55,0.17,0.09,0.17,0.01,0.0,11116.55,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.04,0.9795,98.96,86.1834
2019-10-11,861748.0,9996.28,0.17,0.1,0.17,0.01,0.0,9996.28,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.93,0.9816,99.07,86.1834
2019-10-14,861748.0,9823.93,0.17,0.1,0.17,0.01,0.0,9823.93,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.9801,99.0,86.1834
2019-10-15,861748.0,10168.63,0.15,0.09,0.15,0.01,0.0,10168.63,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.06,0.979,98.94,86.1834
2019-10-16,861748.0,10858.02,0.15,0.09,0.15,0.01,0.0,10858.02,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.09,0.9784,98.91,86.1834
2019-10-17,861748.0,10771.85,0.15,0.11,0.15,0.01,0.0,10771.85,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.02,0.9798,98.98,86.1834
2019-10-18,861748.0,10599.5,0.15,0.11,0.15,0.01,0.0,10599.5,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.01,0.98,98.99,86.1834
2019-10-21,861748.0,10168.63,0.15,0.11,0.15,0.01,0.0,10168.63,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.99,0.9805,99.01,86.1834
2019-10-22,861748.0,9910.1,0.15,0.11,0.15,0.01,0.0,9910.1,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.9802,99.0,86.1834
2019-10-23,861748.0,9737.75,0.15,0.11,0.15,0.01,0.0,9737.75,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.9801,99.0,86.1834
2019-10-24,861748.0,10340.98,0.15,0.11,0.15,0.01,0.0,10340.98,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.09,0.9785,98.91,86.1834
2019-10-25,861748.0,10340.98,0.15,0.12,0.15,0.01,0.0,10340.98,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.02,0.9798,98.98,86.1834
2019-10-28,861748.0,11288.9,0.15,0.13,0.15,0.01,0.0,11288.9,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.12,0.9779,98.88,86.1834
2019-10-29,861748.0,11202.72,0.15,0.13,0.15,0.01,0.0,11202.72,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.02,0.9798,98.98,86.1834
2019-10-30,861748.0,11030.37,0.15,0.13,0.15,0.01,0.0,11030.37,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.01,0.98,98.99,86.1834
2019-10-31,861748.0,12064.47,0.15,0.13,0.15,0.01,0.0,12064.47,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.12,0.9778,98.88,86.1834
2019-11-01,861748.0,12753.87,0.15,0.12,0.15,0.01,0.0,12753.87,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.08,0.9786,98.92,86.1834
2019-11-04,861748.0,15942.34,0.15,0.11,0.15,0.01,0.0,15942.34,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.27,0.9748,98.73,86.1834
2019-11-05,861748.0,19389.33,0.15,0.1,0.15,0.02,0.0,19389.33,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.24,0.9756,98.76,86.1834
2019-11-06,861748.0,22663.97,0.15,0.09,0.15,0.02,0.0,22663.97,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.2,0.9764,98.8,86.1834
2019-11-07,861748.0,17579.66,0.15,0.06,0.15,0.02,0.0,17579.66,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.8,0.9842,99.2,86.1834
2019-11-08,861748.0,18182.88,0.15,0.06,0.15,0.02,0.0,18182.88,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.06,0.9791,98.94,86.1834
2019-11-11,861748.0,16545.56,0.15,0.06,0.15,0.02,0.0,16545.56,0.0,861748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.9815,99.06,86.1834
2019-11-12,1661748.0,31739.39,0.29,0.11,0.29,0.04,0.0,31739.39,0.0,1661748.0,0.0,,,,,,800000.0,,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.56,0.5034,56.0,166.1914
2019-11-13,1661748.0,30742.34,0.29,0.12,0.29,0.03,0.0,30742.34,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.21,0.4954,51.27,166.1914
2019-11-14,1661748.0,29911.46,0.29,0.12,0.29,0.04,0.0,29911.46,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.32,0.51,58.25,166.1914
2019-11-15,1661748.0,28582.07,0.29,0.12,0.29,0.03,0.0,28582.07,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.05,0.4955,51.44,166.1914
2019-11-18,1661748.0,29080.59,0.29,0.12,0.29,0.03,0.0,29080.59,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.08,0.4952,51.38,166.1914
2019-11-19,1661748.0,28249.72,0.29,0.12,0.29,0.03,0.0,28249.72,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.6,0.4957,51.88,166.1914
2019-11-20,1661748.0,26421.79,0.29,0.12,0.29,0.03,0.0,26421.79,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.71,0.4954,50.8,166.1914
2019-11-21,1661748.0,31573.21,0.29,0.12,0.29,0.03,0.0,31573.21,0.0,1661748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.08,0.4942,51.29,166.1914
2019-11-22,1761748.0,33473.21,0.31,0.13,0.31,0.03,0.0,33473.21,0.0,1761748.0,0.0,,,,0.0,,,,,100000.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.96,0.4978,53.53,176.1924
2019-11-25,961748.0,17599.99,0.17,0.07,0.17,0.02,0.0,17599.99,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,800000.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,0.89,0.9824,99.11,96.1844
2019-11-26,961748.0,17503.81,0.17,0.07,0.17,0.02,0.0,17503.81,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.91,0.9819,99.09,96.1844
2019-11-27,961748.0,19042.61,0.17,0.07,0.17,0.02,0.0,19042.61,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.9802,99.0,96.1844
2019-11-28,961748.0,18369.39,0.17,0.07,0.17,0.02,0.0,18369.39,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.89,0.9824,99.11,96.1844
2019-11-29,961748.0,18657.91,0.17,0.07,0.17,0.02,0.0,18657.91,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.93,0.9815,99.07,96.1844
2019-12-02,961748.0,17984.69,0.17,0.07,0.17,0.02,0.0,17984.69,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.89,0.9823,99.11,96.1844
2019-12-03,961748.0,17503.81,0.17,0.07,0.17,0.02,0.0,17503.81,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.89,0.9823,99.11,96.1844
2019-12-04,961748.0,18177.04,0.17,0.07,0.17,0.02,0.0,18177.04,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.96,0.9811,99.04,96.1844
2019-12-05,961748.0,18657.91,0.17,0.07,0.17,0.02,0.0,18657.91,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.9813,99.06,96.1844
2019-12-06,961748.0,18273.21,0.17,0.07,0.17,0.02,0.0,18273.21,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.9,0.9822,99.1,96.1844
2019-12-09,961748.0,18561.74,0.17,0.07,0.17,0.02,0.0,18561.74,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.9815,99.06,96.1844
2019-12-10,961748.0,18754.09,0.17,0.07,0.17,0.02,0.0,18754.09,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.93,0.9816,99.07,96.1844
2019-12-11,961748.0,18946.44,0.17,0.07,0.17,0.02,0.0,18946.44,0.0,961748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.93,0.9816,99.07,96.1844
2019-12-12,1111748.0,23791.41,0.19,0.08,0.19,0.02,0.0,23791.41,0.0,1111748.0,0.0,,,,,,150000.0,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.34,0.754,85.8,111.1859
2019-12-13,1111748.0,22790.83,0.19,0.08,0.19,0.02,0.0,22790.83,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.43,0.7544,85.81,111.1859
2019-12-16,1111748.0,22902.01,0.19,0.08,0.19,0.02,0.0,22902.01,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.44,0.7536,85.76,111.1859
2019-12-17,1111748.0,22790.83,0.19,0.09,0.19,0.02,0.0,22790.83,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.48,0.7531,85.72,111.1859
2019-12-18,1111748.0,23124.36,0.19,0.1,0.19,0.02,0.0,23124.36,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.42,0.7538,85.77,111.1859
2019-12-19,1111748.0,24569.63,0.19,0.13,0.19,0.02,0.0,24569.63,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.47,0.7525,85.69,111.1859
2019-12-20,1111748.0,24458.46,0.19,0.16,0.19,0.02,0.0,24458.46,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.46,0.7535,85.75,111.1859
2019-12-23,1111748.0,24236.11,0.19,0.17,0.19,0.02,0.0,24236.11,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.49,0.753,85.72,111.1859
2019-12-24,1111748.0,24347.28,0.19,0.18,0.19,0.02,0.0,24347.28,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.6,0.7513,85.6,111.1859
2019-12-25,1111748.0,24347.28,0.19,0.18,0.19,0.02,0.0,24347.28,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.58,0.7516,85.62,111.1859
2019-12-26,1111748.0,24347.28,0.19,0.18,0.19,0.02,0.0,24347.28,0.0,1111748.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,13.51,0.7526,85.69,111.1859
