,LI FP Equity_DX_SI_QTY,LI FP Equity_DX_SHORT_INTEREST_VALUE,LI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LI FP Equity_DX_SI_MV,LI FP Equity_DX_DSS,LI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LI FP Equity_DX_SUPPLY_SI_QTY,LI FP Equity_DX_BROKER_SI_QTY,LI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LI FP Equity_DX_BROKER_SI_MV_NEW_x,LI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LI FP Equity_DX_SUPPLY_SI_QTY_INC_x,LI FP Equity_DX_BROKER_SI_MV_INC_x,LI FP Equity_DX_SUPPLY_SI_MV_NEW,LI FP Equity_DX_BROKER_SI_QTY_ADD,LI FP Equity_DX_BROKER_SI_QTY_NEW,LI FP Equity_DX_SUPPLY_SI_MV_DEC,LI FP Equity_DX_BROKER_SI_QTY_INC,LI FP Equity_DX_SUPPLY_SI_QTY_DEC,LI FP Equity_DX_BROKER_SI_MV_NEW_y,LI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LI FP Equity_DX_BROKER_SI_MV_INC_y,LI FP Equity_DX_SUPPLY_SI_QTY_INC_y,LI FP Equity_DX_BROKER_SI_MV_ADD,LI FP Equity_DX_SUPPLY_SI_QTY_ADD,LI FP Equity_DX_BROKER_SI_QTY_DEC,LI FP Equity_DX_SUPPLY_SI_MV,LI FP Equity_DX_BROKER_SI_MV_DEC,LI FP Equity_DX_SUPPLY_SI_MV_RMV,LI FP Equity_DX_BROKER_SI_MV_RMV,LI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LI FP Equity_DX_UTILIZATION_QUANTITY,LI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LI FP Equity_DX_ACTIVE_UTILIZATION_MV,LI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LI FP Equity_DX_BROKER_SI_CON_RATIO,LI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LI FP Equity_DX_DEMAND_SUPPLY_RATIO,LI FP Equity_PX_LAST
2015-05-28,589063.0,22299331.08,0.26,1.03,0.19,24.67,0.0,7075816.62,483180.0,186916.0,18291066.98,,,,,,,,,,,,,,,,743.0,,20.04,,,,0.82,0.82,58100180.0,2199416954.28,,2413.77,0.82,17.34,0.3063,49.49,0.0101,41.52
2015-05-29,597430.0,22033236.63,0.26,1.03,0.19,24.67,0.0,7229444.86,483180.0,196026.0,17819693.14,,,,,,9110.0,,,,,,,,,0.39,,,19.68,,,,0.84,0.84,56751892.0,2093011508.8,,2336.94,0.84,17.31,0.2937,48.21,0.0104,40.45
2015-06-01,437430.0,16208208.31,0.19,0.72,0.14,17.98,0.0,7263402.7,323180.0,196026.0,11974873.15,,,,,,,,6.45,,160000.0,,,,,,,,13.11,,,,0.57,0.57,55914448.0,2071812680.64,,2265.66,0.58,23.25,0.2025,30.28,0.0078,40.64
2015-06-02,359265.0,13054807.4,0.16,0.6,0.11,14.58,0.0,5883629.62,278382.0,161916.0,10115717.91,,,,,,,,1.82,,44798.0,,,,,,,34110.0,11.11,1.4,,,0.49,0.49,56580312.0,2055989522.86,,2274.87,0.49,21.92,0.2392,36.64,0.0063,39.855
2015-06-03,286965.0,10379199.91,0.13,0.47,0.09,11.43,0.0,3241309.5,278382.0,89616.0,10068762.5,,,,,,,,,,,,,,,,,72300.0,11.02,3.02,,,0.49,0.49,56528248.0,2044562879.89,,2242.98,0.49,20.4,0.3059,46.49,0.0051,39.67
2015-06-04,285493.0,10437886.8,0.13,0.45,0.09,11.46,0.0,3276443.43,276910.0,89616.0,10124084.42,,,,,,,,0.06,,1472.0,,,,,,,,11.07,,,,0.49,0.49,56560024.0,2067886526.21,,2251.62,0.49,20.09,0.308,46.89,0.005,40.1
2015-06-05,325647.0,11610531.94,0.14,0.5,0.1,13.04,0.0,3195145.14,317064.0,89616.0,11304515.93,,,,,,,,,,,,,,,,40154.0,,12.6,,,,0.56,0.56,56349320.0,2009063740.23,,2252.49,0.56,24.66,0.2634,40.18,0.0057,39.105
2015-06-08,199415.0,7058072.25,0.09,0.31,0.06,7.8,0.0,3525797.58,190832.0,99616.0,6754286.51,,,,,,10000.0,,5.33,,136232.0,,,,,0.39,10000.0,,7.39,,,,0.34,0.34,56399260.0,1996189112.68,,2191.61,0.34,26.44,0.2562,38.2,0.0035,38.82
2015-06-09,165012.0,5874267.25,0.07,0.25,0.05,6.46,0.0,3546233.04,156429.0,99616.0,5568720.77,,,,,,,,1.33,,34403.0,,,,,,,,6.08,,,,0.28,0.28,56528460.0,2012358382.52,,2193.47,0.28,25.57,0.2251,31.69,0.0029,39.045
2015-06-10,156528.0,5642174.65,0.07,0.24,0.05,6.17,0.0,3954943.54,137841.0,109720.0,4968587.06,,,,,,10104.0,,0.72,,18588.0,,,,,0.4,,,5.39,,,,0.24,0.24,56290968.0,2029052134.42,,2200.75,0.24,27.01,0.24,33.37,0.0028,39.535
2015-06-11,175116.0,6363285.19,0.08,0.26,0.06,7.0,0.0,3986955.22,156429.0,109720.0,5684245.52,,,,,,,,,,,,,,,,18588.0,,6.2,,,,0.28,0.28,55975228.0,2034002256.96,,2219.2,0.28,24.19,0.2033,29.78,0.0031,39.855
2015-06-12,171036.0,6116005.49,0.08,0.25,0.05,6.87,0.0,3923432.04,152349.0,109720.0,5447784.79,,,,,,,,0.16,,4080.0,,,,,,,,6.04,,,,0.27,0.27,56022564.0,2003287663.23,,2221.65,0.27,24.76,0.213,30.61,0.003,39.22
2015-06-15,161036.0,5708499.62,0.07,0.24,0.05,6.37,0.0,3534933.69,142349.0,99720.0,5046071.76,,,,,,,,0.39,,10000.0,,,,,,,10000.0,5.57,0.4,,,0.25,0.25,56155108.0,1990619567.82,,2196.32,0.25,26.28,0.236,32.47,0.0029,38.88
2015-06-16,137135.0,4884373.71,0.06,0.21,0.04,5.41,0.0,3551753.72,118448.0,99720.0,4218793.87,,,,,,,,0.94,,23901.0,,,,,,,,4.63,,,,0.21,0.21,56232012.0,2002830504.66,,2189.17,0.21,24.61,0.2472,37.93,0.0024,39.065
2015-06-17,137135.0,4755590.79,0.06,0.2,0.04,5.4,0.0,3458107.07,118448.0,99720.0,4107559.83,,,,,,,,,,,,,,,,,,4.59,,,,0.21,0.21,55981136.0,1941323329.1,,2166.04,0.21,24.46,0.2482,38.14,0.0024,38.035
2015-06-18,137135.0,4773720.42,0.06,0.2,0.04,5.28,0.0,3471290.34,118448.0,99720.0,4123218.99,,,,,,,,,,,,,,,,,,4.5,,,,0.21,0.21,55930444.0,1946959586.24,,2124.34,0.21,24.54,0.2475,38.03,0.0024,38.18
2015-06-19,127645.0,4420675.98,0.06,0.2,0.04,4.96,0.0,3776856.28,99623.0,109055.0,3450201.76,,,,,,9335.0,,0.72,,18825.0,,,,,0.38,,,3.8,,,,0.18,0.18,55952904.0,1937793559.78,,2134.26,0.18,26.32,0.2679,40.65,0.0023,37.985
2015-06-22,121769.0,4352066.8,0.05,0.19,0.04,4.71,0.0,3687653.67,99623.0,103179.0,3560560.98,,,,,,,,,,,,,,,,,5876.0,3.82,0.24,,,0.18,0.18,55750872.0,1992555731.46,,2134.6,0.18,27.55,0.2888,42.57,0.0022,39.2
2015-06-23,118315.0,4333795.75,0.05,0.18,0.04,4.73,0.0,3652673.9,99628.0,99720.0,3649304.0,,,,,,,,,,,,,,,,5.0,3459.0,3.96,0.14,,,0.18,0.18,55802344.0,2044000855.61,,2199.79,0.18,28.69,0.3061,43.75,0.0021,40.175
2015-06-24,154310.0,5581218.4,0.07,0.24,0.05,6.22,0.0,4908839.1,99623.0,135720.0,3603251.38,,,,1.42,,,,0.0,36000.0,5.0,,,1.42,,,,,3.98,,,,0.18,0.18,55726288.0,2015556892.52,,2229.65,0.18,25.51,0.248,34.08,0.0028,39.67
2015-06-25,175970.0,6373460.31,0.08,0.27,0.06,7.08,0.0,5645675.4,101127.0,155876.0,3662720.47,,,,,,24547.0,,,,,,,,,1.01,1504.0,4391.0,4.01,0.16,,,0.18,0.18,55858264.0,2023131378.33,,2215.1,0.18,20.17,0.199,29.56,0.0031,39.725
2015-06-26,264925.0,9841697.47,0.12,0.4,0.08,10.67,0.0,9095225.57,101127.0,244831.0,3756766.41,,,,3.57,,,,,88955.0,,,,3.57,,,,,4.06,,,,0.18,0.18,55821696.0,2073719899.56,,2232.83,0.18,25.66,0.2207,30.61,0.0047,40.745
2015-06-29,422904.0,15247762.49,0.19,0.63,0.13,17.32,0.0,14523275.28,135022.0,402810.0,4868205.05,,,,6.53,,1000.0,,,156979.0,,,,6.53,,0.04,33895.0,,5.45,,,,0.24,0.24,55825280.0,2012775028.3,,2250.99,0.24,30.48,0.2925,41.87,0.0076,39.545
2015-06-30,547807.0,19706176.62,0.24,0.8,0.17,21.98,0.0,18163229.33,218077.0,504915.0,7844850.25,,,22798.0,4.05,,,,,102105.0,,,,4.05,22798.0,,60257.0,,8.65,,,,0.39,0.39,55787364.0,2006830230.9,,2205.27,0.39,33.43,0.2712,36.86,0.0098,39.455
2015-07-01,742682.0,27126051.94,0.33,1.08,0.24,29.67,0.0,25833378.59,319559.0,707290.0,11671716.88,,,26799.0,7.07,,22500.0,,0.3,179875.0,7500.0,,,7.07,26799.0,0.89,82183.0,,12.67,,,,0.57,0.57,55861760.0,2040320087.61,,2217.78,0.57,32.32,0.3026,42.97,0.0132,40.06
2015-07-02,863646.0,31115049.63,0.38,1.23,0.27,34.83,0.0,29029270.63,384716.0,805752.0,13860375.01,,,300.0,4.24,,,,0.05,98462.0,1298.0,,,4.24,300.0,,66155.0,,15.35,,,,0.68,0.68,55870172.0,2012865426.76,,2231.28,0.68,33.7,0.3243,44.76,0.0154,39.515
2015-07-03,848149.0,30587662.46,0.38,1.2,0.27,33.86,0.0,28907295.51,365916.0,801555.0,13196401.92,,,3000.0,,,16000.0,,0.88,,21800.0,,,,3000.0,0.63,,20197.0,14.47,1.11,,,0.65,0.65,55954852.0,2017956898.94,,2212.05,0.65,31.97,0.31,44.36,0.0151,39.555
2015-07-06,769490.0,27249274.72,0.34,1.09,0.24,30.76,0.0,26537703.51,331916.0,749396.0,11753850.3,,,7500.0,,,3000.0,,1.64,,41500.0,,,,7500.0,0.12,,55159.0,13.1,2.12,,,0.59,0.59,56031532.0,1984195516.76,,2208.34,0.59,27.81,0.308,46.74,0.0137,38.84
2015-07-07,744471.0,26305603.63,0.33,1.03,0.24,29.28,0.0,25595589.68,338217.0,724377.0,11950770.88,,,,,,,,,,,,,,,,6301.0,25019.0,13.13,1.21,,,0.6,0.6,56026124.0,1979662083.68,,2176.86,0.6,28.52,0.3163,47.14,0.0132,38.755
2015-07-08,722652.0,25748771.3,0.32,1.0,0.23,28.31,0.0,25032803.15,359341.0,702558.0,12803658.23,,,,0.77,,,,,21124.0,,,,0.77,,,21124.0,42943.0,13.89,1.72,,,0.64,0.64,55991148.0,1995017331.21,,2167.59,0.64,32.21,0.3265,45.83,0.0128,39.08
2015-07-09,727381.0,26693196.48,0.32,1.01,0.23,28.78,0.0,26010986.57,361111.0,708791.0,13251936.57,,,,0.28,,2959.0,,0.06,3274.0,1504.0,,,0.28,,0.12,3274.0,,14.2,,,,0.63,0.63,57303008.0,2102887553.0,,2255.85,0.63,32.65,0.3242,45.27,0.0126,40.25
2015-07-10,810980.0,30241699.79,0.36,1.14,0.26,32.91,0.0,29548472.83,400538.0,792390.0,14936188.25,,,39427.0,4.0,,,,,83599.0,,,,4.0,39427.0,,,,16.12,,,,0.69,0.69,57281920.0,2136060849.6,,2308.94,0.69,33.76,0.3331,45.7,0.0141,40.9
2015-07-13,835435.0,31999124.28,0.37,1.23,0.27,34.57,0.0,31287083.58,389833.0,816845.0,14931520.24,,,,1.65,,,,0.41,33062.0,10705.0,,,1.65,,,,8607.0,16.07,0.35,,,0.68,0.68,57273284.0,2193701404.07,,2366.99,0.67,32.83,0.3503,48.27,0.0145,42.01
2015-07-14,826368.0,31516218.43,0.37,1.22,0.26,35.03,0.0,30807228.6,397333.0,807778.0,15153580.02,,,7500.0,,,,,,,,,,,7500.0,,,9067.0,16.7,0.08,,,0.69,0.69,57252156.0,2183496279.9,,2402.23,0.69,32.29,0.3511,48.7,0.0143,41.83
2015-07-15,874673.0,33537918.4,0.39,1.32,0.28,37.01,0.0,32825114.98,446566.0,856083.0,17122849.42,,,19188.0,0.32,,40719.0,,0.33,7586.0,7921.0,,,0.32,19188.0,1.71,37966.0,,18.73,,,,0.77,0.77,57197720.0,2193153859.85,,2398.71,0.77,30.4,0.3237,46.95,0.0152,42.055
2015-07-16,864036.0,33677566.51,0.38,1.35,0.27,36.77,0.0,32953061.28,432223.0,845448.0,16846773.55,,,,0.24,,,,0.59,3706.0,14343.0,,,0.24,,,,14341.0,18.26,0.59,,,0.75,0.75,57213528.0,2230014021.11,,2420.79,0.75,30.76,0.3341,47.92,0.015,42.75
2015-07-17,874224.0,34341682.45,0.39,1.4,0.28,37.78,0.0,33495498.65,457597.0,852683.0,17975542.72,,,2953.0,0.8,,,,,7235.0,,,,0.8,2953.0,,22421.0,,19.61,,,,0.79,0.79,57207764.0,2247262560.59,,2454.06,0.79,31.23,0.3324,47.45,0.0152,43.085
2015-07-20,831115.0,32621732.5,0.37,1.35,0.26,36.18,0.0,31785734.73,369622.0,809816.0,14507871.97,,,,1.04,,,,3.74,20917.0,87975.0,,,1.04,,,,63784.0,15.93,2.67,,,0.64,0.64,57364472.0,2251587879.44,,2472.58,0.64,28.34,0.3649,52.43,0.0144,43.05
2015-07-21,856603.0,33223839.68,0.38,1.41,0.27,37.17,0.0,32376064.58,382553.0,834745.0,14837537.97,,,559.0,0.55,,12372.0,,,12557.0,,,,0.55,559.0,0.53,12372.0,,16.34,,,,0.66,0.66,57401872.0,2226364596.55,,2458.95,0.66,27.44,0.3601,52.49,0.0148,42.54
2015-07-22,895343.0,34281496.65,0.4,1.49,0.28,38.51,0.0,33465986.17,394798.0,874044.0,15116292.1,,,,1.55,,,,0.08,42299.0,1585.0,,,1.55,,,13830.0,3000.0,16.77,0.13,,,0.68,0.68,57285504.0,2193386013.38,,2428.8,0.69,28.47,0.3523,51.19,0.0155,41.995
2015-07-23,907304.0,34123182.13,0.4,1.48,0.29,38.44,0.0,33316648.01,395179.0,885859.0,14862455.13,,,13306.0,0.53,,,,0.6,13306.0,12925.0,,,0.53,13306.0,,,1491.0,16.48,0.3,,,0.69,0.69,57263668.0,2153653651.69,,2389.46,0.69,27.98,0.3432,50.5,0.0157,41.25
2015-07-24,916020.0,34501096.41,0.41,1.54,0.29,38.34,0.0,33698888.1,404402.0,894721.0,15231449.52,,,9890.0,0.92,,,,0.05,25597.0,667.0,,,0.92,9890.0,,,16735.0,16.69,0.93,,,0.7,0.7,57050872.0,2148771462.6,,2354.88,0.7,29.41,0.3297,48.21,0.0159,41.31
2015-07-27,830733.0,30781367.34,0.37,1.38,0.26,34.64,0.0,29992169.92,401054.0,809434.0,14860358.86,,,,,,,,0.15,,3348.0,,,,,,,85287.0,16.45,3.66,,,0.7,0.7,57002960.0,2112145600.76,,2339.15,0.7,32.05,0.3056,43.61,0.0145,40.64
2015-07-28,762083.0,28703193.22,0.34,1.26,0.24,31.36,0.0,27405437.96,397166.0,727627.0,14958911.88,,,18447.0,0.75,,,,0.92,18447.0,22335.0,,,0.75,18447.0,,,100254.0,16.21,4.55,,,0.69,0.69,57096088.0,2150474483.91,,2331.6,0.69,25.81,0.2753,43.26,0.0133,41.31
2015-07-29,744932.0,28145510.04,0.33,1.25,0.24,31.13,0.0,27351545.29,376759.0,723918.0,14234955.97,,,12335.0,0.56,,10000.0,,1.58,12335.0,55191.0,,,0.56,12335.0,0.41,22449.0,26044.0,16.25,0.95,,,0.65,0.65,57394556.0,2168518807.31,,2374.94,0.68,22.95,0.2719,44.3,0.0129,41.44
2015-07-30,773820.0,29498019.85,0.34,1.29,0.25,32.46,0.0,28598845.25,403804.0,750232.0,15393009.24,,,29471.0,1.67,,,,0.1,39471.0,2426.0,,,1.67,29471.0,,,13157.0,16.81,0.54,,,0.7,0.7,57403760.0,2188231438.87,,2389.04,0.7,22.06,0.2578,42.61,0.0134,41.81
2015-07-31,717511.0,27112742.74,0.32,1.2,0.23,30.29,0.0,26221417.9,339943.0,693923.0,12845499.38,,,,0.23,,,,2.66,5000.0,63861.0,,,0.23,,,,61309.0,14.16,2.52,,,0.59,0.59,57571944.0,2175483451.49,,2399.16,0.59,19.11,0.2741,46.07,0.0124,41.445
2015-08-03,721088.0,27445141.83,0.32,1.26,0.23,30.41,0.0,26547365.13,234848.0,697500.0,8938488.32,,,,2.88,,,,4.61,65632.0,110739.0,,,2.88,,,5644.0,62055.0,9.77,2.62,,,0.41,0.41,57656076.0,2194432833.8,,2399.23,0.41,18.77,0.2699,45.49,0.0125,41.745
2015-08-04,668161.0,25780986.26,0.3,1.17,0.21,28.34,0.0,24870843.49,208676.0,644573.0,8051761.61,,,,,,,,1.07,,26172.0,,,,,,,52927.0,8.76,2.2,,,0.36,0.36,57725300.0,2227330188.8,,2423.93,0.36,16.12,0.2896,49.04,0.0115,42.32
2015-08-05,742265.0,27939846.61,0.33,1.33,0.24,31.71,0.0,24822504.05,217262.0,659448.0,8178032.04,,,,3.16,,,,1.05,73800.0,50643.0,,,3.16,,,59229.0,58925.0,10.29,2.34,,,0.37,0.37,57747656.0,2173698949.34,,2432.58,0.42,19.17,0.2317,40.94,0.0128,41.285
2015-08-06,702058.0,26864867.78,0.31,1.23,0.22,29.39,0.0,23610699.01,217604.0,617017.0,8326808.74,,,,0.19,,,,0.08,4589.0,1882.0,,,0.19,,,2224.0,47020.0,8.95,2.23,,,0.38,0.38,57476252.0,2199379411.27,,2379.83,0.37,20.13,0.2219,38.78,0.0122,41.97
2015-08-07,544173.0,20612397.02,0.24,0.97,0.17,22.98,0.0,17391180.87,206939.0,459132.0,7838516.11,,,,,,,,0.7,,17265.0,,,,,,6600.0,157885.0,8.65,6.52,,,0.36,0.36,57222792.0,2167507221.35,,2391.86,0.36,20.98,0.2695,45.06,0.0095,41.545
2015-08-10,542496.0,20719517.92,0.24,0.99,0.17,22.76,0.0,17452952.03,260166.0,456968.0,9936504.78,,,21747.0,0.35,,11227.0,,,8126.0,,,,0.35,21747.0,0.46,31480.0,21517.0,10.78,0.96,,,0.45,0.45,57428856.0,2193376930.01,,2386.04,0.45,20.99,0.2711,45.18,0.0094,41.89
2015-08-11,382964.0,14430989.2,0.17,0.72,0.12,16.12,0.0,11226443.21,220588.0,297923.0,8312277.51,,,,0.89,,,,1.63,21000.0,39578.0,,,0.89,,,,180045.0,9.21,7.53,,,0.38,0.38,57423964.0,2163870766.9,,2394.15,0.38,21.08,0.1808,28.4,0.0066,41.33
2015-08-12,381479.0,14084608.66,0.17,0.75,0.12,15.81,0.0,10944804.88,220588.0,296438.0,8144342.56,,,,0.99,,,,,26104.0,,,,0.99,,,,27589.0,9.06,1.18,,,0.39,0.39,56915292.0,2101372852.8,,2335.01,0.39,17.8,0.1814,29.86,0.0067,40.495
2015-08-13,364927.0,13721367.6,0.16,0.74,0.12,14.91,0.0,10523799.8,205065.0,279886.0,7710507.16,,,,,,,,0.64,,15523.0,,,,,,,16552.0,8.32,0.82,,,0.36,0.36,56842844.0,2137308441.83,,2313.82,0.36,18.5,0.1838,30.53,0.0064,41.24
2015-08-14,366953.0,14245865.69,0.16,0.75,0.12,15.25,0.0,10944400.2,205065.0,281912.0,7961042.55,,,,0.69,,,,,16000.0,,,,0.69,,,,13974.0,8.48,0.49,,,0.36,0.36,56296112.0,2185530164.33,,2341.09,0.36,18.42,0.1692,26.64,0.0065,42.58
2015-08-17,334135.0,13014454.2,0.15,0.67,0.11,14.3,0.0,9788757.84,202841.0,251318.0,7900593.78,,,,,,,,0.09,,2224.0,,,,,,,30594.0,8.65,1.23,,,0.36,0.36,56352792.0,2194923699.82,,2403.14,0.36,20.28,0.1883,29.31,0.0059,42.72
2015-08-18,343509.0,13460998.54,0.15,0.69,0.11,14.81,0.0,7757015.57,265583.0,197950.0,10407332.49,,,30028.0,,,,,,,,,,,30028.0,,32714.0,53368.0,11.39,2.25,,,0.47,0.47,56198968.0,2202254456.45,,2407.13,0.47,19.65,0.2167,35.43,0.0061,42.98
2015-08-19,528404.0,20234297.58,0.23,1.06,0.17,22.68,0.0,13100344.83,492066.0,342106.0,18842798.07,,,36888.0,6.2,,,,,144156.0,,,,6.2,36888.0,,189595.0,,21.04,,,,0.87,0.87,56087096.0,2147756244.88,,2391.65,0.87,26.12,0.2607,40.07,0.0093,42.0
2015-08-20,478045.0,18098857.77,0.21,0.96,0.15,20.08,0.0,12099083.29,441707.0,319573.0,16723095.46,,,,,,,,2.25,,50359.0,,,,,,,22533.0,18.36,1.14,,,0.78,0.78,56156708.0,2126101665.6,,2341.73,0.78,22.66,0.2474,39.47,0.0084,41.525
2015-08-21,676703.0,24953742.39,0.3,1.37,0.22,27.97,0.0,17358612.09,502403.0,470736.0,18526347.66,,,,6.12,,,,0.38,151163.0,8798.0,,,6.12,,,69494.0,,20.61,,,,0.89,0.89,56109068.0,2069048354.63,,2308.11,0.88,29.49,0.2281,32.15,0.012,40.445
2015-08-24,610257.0,21151467.79,0.27,1.23,0.19,24.43,0.0,16315679.04,435957.0,470736.0,15110241.17,,,,,,,,2.84,,66446.0,,,,,,,,17.25,,,,0.77,0.77,56104588.0,1944581358.46,,2220.52,0.77,32.46,0.255,35.39,0.0108,38.015
2015-08-25,617433.0,22120751.47,0.27,1.21,0.2,23.61,0.0,17004051.58,443133.0,474616.0,15876111.19,,,,0.0,,,,0.53,3880.0,12364.0,,,0.0,,,19540.0,,16.9,,,,0.79,0.79,56003556.0,2006437530.51,,2147.07,0.78,32.42,0.2503,34.57,0.0109,39.295
2015-08-26,587583.0,20788811.24,0.26,1.11,0.19,23.1,0.0,19504544.91,336615.0,551284.0,11909510.14,,,2711.0,3.2,,,,4.16,76668.0,109229.0,,,3.2,2711.0,,,,13.29,,,,0.59,0.59,56818772.0,2010260211.26,,2231.73,0.59,36.62,0.3708,47.67,0.0103,38.805
2015-08-27,569135.0,20559024.83,0.25,1.01,0.18,22.16,0.0,19345716.0,382883.0,535547.0,13830991.08,,,,,,889.0,,0.11,,2711.0,,,,,0.03,48979.0,16626.0,14.96,0.72,,,0.67,0.67,56720324.0,2048924332.1,,2219.42,0.67,37.73,0.3885,48.93,0.01,39.62
2015-08-28,574246.0,20693912.25,0.25,1.01,0.18,22.8,0.0,19483512.65,380257.0,540658.0,13703195.13,,,,0.45,,,,0.09,6000.0,2626.0,,,0.45,,,,889.0,15.08,0.03,,,0.67,0.67,56703872.0,2043418589.31,,2246.58,0.67,37.43,0.3927,49.61,0.0101,39.525
2015-08-31,615089.0,21994712.8,0.27,1.07,0.2,24.37,0.0,20238715.93,395776.0,565982.0,14152390.07,,,,1.45,,,,,37250.0,,,,1.45,,,15519.0,11926.0,15.64,0.48,,,0.69,0.69,56770728.0,2030040949.84,,2240.07,0.69,34.83,0.4013,52.45,0.0108,39.22
2015-09-01,618090.0,21662463.4,0.27,1.01,0.2,24.28,0.0,20021613.02,393487.0,571272.0,13790706.43,,,2711.0,0.1,,290.0,,0.23,5000.0,5000.0,,,0.1,2711.0,0.01,,,15.35,,,,0.69,0.69,56898864.0,1994158713.33,,2214.82,0.69,34.7,0.4068,53.07,0.0108,38.44
2015-09-02,1172319.0,41332599.66,0.52,1.91,0.37,45.15,0.0,23463089.04,854407.0,665485.0,30123935.96,,,904.0,4.0,,,,0.11,110213.0,2711.0,,,4.0,904.0,,462727.0,16000.0,32.88,0.63,,,1.49,1.49,56662404.0,1997753564.01,,2182.82,1.48,37.04,0.3324,40.25,0.0204,38.67
2015-09-03,1268026.0,46325514.01,0.56,2.09,0.4,49.18,0.0,24531012.19,904430.0,671465.0,33042054.84,,,43014.0,0.08,,11076.0,,1.53,904.0,39704.0,,,0.08,43014.0,0.43,46713.0,6000.0,35.11,0.13,,,1.57,1.57,56751248.0,2073325573.93,,2218.4,1.56,32.44,0.3475,46.44,0.022,40.07
2015-09-04,1100495.0,38940763.49,0.49,1.79,0.35,44.05,0.0,29016927.56,595201.0,820040.0,21061051.05,,,23.0,6.48,,,,12.11,148575.0,316129.0,,,6.48,23.0,,6877.0,,23.76,,,,1.03,1.03,57167048.0,2022842898.52,,2271.68,1.04,25.15,0.2784,41.12,0.0191,38.81
2015-09-07,1211942.0,42812466.33,0.54,1.95,0.39,47.71,0.0,32905251.1,638321.0,931487.0,22549013.34,,,5805.0,3.98,,,,,111447.0,,,,3.98,5805.0,,37315.0,,24.73,,,,1.1,1.1,57151972.0,2018922421.13,,2215.13,1.1,22.59,0.2552,37.33,0.021,38.745
2015-09-08,1295471.0,46460041.75,0.57,2.1,0.41,50.49,0.0,36401961.71,670921.0,1015016.0,24061532.58,,,32600.0,2.64,,12000.0,,,71819.0,,,,2.64,32600.0,0.47,,290.0,25.96,0.01,,,1.16,1.16,57149680.0,2049583911.09,,2218.72,1.16,21.34,0.2525,37.19,0.0224,39.335
2015-09-09,1242496.0,45007647.16,0.55,2.02,0.4,49.15,0.0,35940813.86,628496.0,992194.0,22766372.05,,,,,,,,1.58,,42425.0,,,,,,,22822.0,24.68,0.61,,,1.09,1.09,57176512.0,2071137675.83,,2252.14,1.08,21.69,0.2505,36.95,0.0215,39.73
2015-09-10,1175768.0,42611960.42,0.52,1.94,0.37,46.93,0.0,33442311.35,571802.0,922755.0,20723139.42,,,2711.0,,,,,2.33,,59405.0,,,,2711.0,,,69439.0,22.6,2.49,,,0.99,0.99,57278368.0,2075871728.06,,2268.83,0.99,22.92,0.2379,33.36,0.0203,39.75
2015-09-11,1142070.0,40354615.21,0.51,1.87,0.36,45.6,0.0,31413259.02,571837.0,889022.0,20205645.98,,,35.0,,,,,,,,,,,35.0,,,33733.0,22.6,1.33,,,0.99,0.99,57283524.0,2024091841.2,,2258.05,0.99,23.58,0.2384,33.24,0.0197,38.755
2015-09-14,1108677.0,38603567.58,0.49,1.8,0.35,43.23,0.0,30844253.17,564755.0,885833.0,19664481.0,,,,0.72,,,,1.23,28243.0,30204.0,,,0.72,,,23122.0,31432.0,21.86,1.5,,,0.98,0.98,57189748.0,1991317851.38,,2208.21,0.98,21.45,0.24,35.77,0.0192,38.19
2015-09-15,1083054.0,37429959.52,0.48,1.75,0.34,41.62,0.0,29841318.56,558668.0,863473.0,19307366.6,,,,0.28,,,,0.25,11010.0,6087.0,,,0.28,,,,33370.0,21.36,1.55,,,0.97,0.97,57165844.0,1975631156.7,,2180.93,0.97,23.0,0.2451,35.43,0.0188,37.905
2015-09-16,910148.0,31827809.64,0.4,1.46,0.29,34.77,0.0,27700064.3,352555.0,792111.0,12328822.82,,,,,,,,7.93,,206113.0,,,,,,,71362.0,13.38,2.81,,,0.61,0.61,57332520.0,2004914072.14,,2177.66,0.61,28.53,0.2617,36.02,0.0158,38.355
2015-09-17,823536.0,28967936.36,0.36,1.35,0.26,31.72,0.0,24815976.64,352555.0,705499.0,12401146.77,,,,,,,,,,,,,,,,,86612.0,13.43,3.24,,,0.61,0.61,57243372.0,2013539611.2,,2190.01,0.61,31.64,0.2619,31.64,0.0143,38.58
