,ALVIO FP Equity_DX_SI_QTY,ALVIO FP Equity_DX_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVIO FP Equity_DX_SI_MV,ALVIO FP Equity_DX_DSS,ALVIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY,ALVIO FP Equity_DX_BROKER_SI_QTY,ALVIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVIO FP Equity_DX_BROKER_SI_MV_INC_x,ALVIO FP Equity_DX_SUPPLY_SI_MV_NEW,ALVIO FP Equity_DX_BROKER_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_NEW,ALVIO FP Equity_DX_SUPPLY_SI_MV_DEC,ALVIO FP Equity_DX_BROKER_SI_QTY_INC,ALVIO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVIO FP Equity_DX_BROKER_SI_MV_NEW_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVIO FP Equity_DX_BROKER_SI_MV_INC_y,ALVIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVIO FP Equity_DX_BROKER_SI_MV_ADD,ALVIO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVIO FP Equity_DX_BROKER_SI_QTY_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV,ALVIO FP Equity_DX_BROKER_SI_MV_DEC,ALVIO FP Equity_DX_SUPPLY_SI_MV_RMV,ALVIO FP Equity_DX_BROKER_SI_MV_RMV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_UTILIZATION_QUANTITY,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVIO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVIO FP Equity_DX_BROKER_SI_CON_RATIO,ALVIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVIO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVIO FP Equity_PX_LAST
2010-10-18,5660.0,34243.0,0.05,0.22,0.04,0.03,0.0,22929.5,5660.0,3790.0,34243.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0372,6.05
2010-10-19,5660.0,34129.8,0.05,0.23,0.04,0.03,0.0,22853.7,5660.0,3790.0,34129.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0372,6.03
2010-10-20,5660.0,34809.0,0.05,0.24,0.04,0.03,0.0,23308.5,5660.0,3790.0,34809.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0372,6.15
2010-10-21,5660.0,35035.4,0.05,0.26,0.04,0.03,0.0,23460.1,5660.0,3790.0,35035.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0372,6.19
2010-10-22,5660.0,34356.2,0.05,0.27,0.04,0.03,0.0,23005.3,5660.0,3790.0,34356.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0372,6.07
2010-10-25,5660.0,33733.6,0.05,0.25,0.04,0.03,0.0,22588.4,5660.0,3790.0,33733.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,5.96
2010-10-26,5660.0,34412.8,0.05,0.26,0.04,0.03,0.0,23043.2,5660.0,3790.0,34412.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.08
2010-10-27,5660.0,34356.2,0.05,0.25,0.04,0.03,0.0,23005.3,5660.0,3790.0,34356.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.07
2010-10-28,5660.0,34243.0,0.05,0.25,0.04,0.03,0.0,22929.5,1870.0,3790.0,11313.5,,,,,,,,,,,,,,,,,,0.01,,0.02,,100.0,18.07,0.0,0.0,3790.0,0.0,100.0,,1.0,100.0,0.5468,6.05
2010-10-29,5660.0,34356.2,0.05,0.25,0.04,0.03,0.0,23005.3,5660.0,3790.0,34356.2,,3790.0,,,0.02,,,,,,,3790.0,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.07
2010-11-01,5660.0,34412.8,0.05,0.25,0.04,0.03,0.0,23043.2,5660.0,3790.0,34412.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.08
2010-11-02,5660.0,34243.0,0.05,0.25,0.04,0.03,0.0,22929.5,5660.0,3790.0,34243.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.05
2010-11-03,5660.0,34356.2,0.05,0.25,0.04,0.03,0.0,23005.3,5660.0,3790.0,34356.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.07
2010-11-04,5660.0,34299.6,0.05,0.26,0.04,0.03,0.0,22967.4,1870.0,3790.0,11332.2,,,,,,,,,,,,,,,,,,0.01,,0.02,,100.0,2.12,0.0,0.0,3790.0,0.0,100.0,,1.0,100.0,0.0643,6.06
2010-11-05,5660.0,34186.4,0.05,0.26,0.04,0.03,0.0,22891.6,5660.0,3790.0,34186.4,,3790.0,,,0.02,,,,,,,3790.0,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.04
2010-11-08,5660.0,34356.2,0.05,0.27,0.04,0.03,0.0,23005.3,5660.0,3790.0,34356.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0382,6.07
2010-11-09,5660.0,34243.0,0.05,0.27,0.04,0.03,0.0,22929.5,5660.0,3790.0,34243.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.05
2010-11-10,5660.0,34186.4,0.05,0.27,0.04,0.03,0.0,22891.6,5660.0,3790.0,34186.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.04
2010-11-11,5660.0,34073.2,0.05,0.27,0.04,0.03,0.0,22815.8,5660.0,3790.0,34073.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0403,6.02
2010-11-12,5660.0,33846.8,0.05,0.27,0.04,0.03,0.0,22664.2,5660.0,3790.0,33846.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.98
2010-11-15,5660.0,33960.0,0.05,0.29,0.04,0.03,0.0,22740.0,5660.0,3790.0,33960.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,6.0
2010-11-16,5660.0,33507.2,0.05,0.29,0.04,0.03,0.0,22436.8,5660.0,3790.0,33507.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.92
2010-11-17,5660.0,33394.0,0.05,0.29,0.04,0.03,0.0,22361.0,5660.0,3790.0,33394.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.9
2010-11-18,5660.0,33677.0,0.05,0.29,0.04,0.03,0.0,22550.5,5660.0,3790.0,33677.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.95
2010-11-19,5660.0,33733.6,0.05,0.3,0.04,0.03,0.0,22588.4,5660.0,3790.0,33733.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.96
2010-11-22,5660.0,33450.6,0.05,0.3,0.04,0.03,0.0,22398.9,5660.0,3790.0,33450.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.91
2010-11-23,5660.0,32488.4,0.05,0.3,0.04,0.03,0.0,21754.6,5660.0,3790.0,32488.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.74
2010-11-24,5660.0,32262.0,0.05,0.28,0.04,0.03,0.0,21603.0,5660.0,3790.0,32262.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.7
2010-11-25,5660.0,32601.6,0.05,0.28,0.04,0.03,0.0,21830.4,5660.0,3790.0,32601.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.76
2010-11-26,5660.0,32601.6,0.05,0.29,0.04,0.03,0.0,21830.4,5660.0,3790.0,32601.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.76
2010-11-29,5660.0,31696.0,0.05,0.3,0.04,0.03,0.0,21224.0,5660.0,3790.0,31696.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.6
2010-11-30,5660.0,30847.0,0.05,0.3,0.04,0.03,0.0,20655.5,5660.0,3790.0,30847.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.45
2010-12-01,5660.0,30847.0,0.05,0.3,0.04,0.03,0.0,20655.5,5660.0,3790.0,30847.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0392,5.45
2010-12-02,5660.0,31696.0,0.05,0.3,0.04,0.03,0.0,21224.0,5660.0,3790.0,31696.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0392,5.6
2010-12-03,5660.0,31696.0,0.05,0.3,0.04,0.03,0.0,21224.0,5660.0,3790.0,31696.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.6
2010-12-06,5660.0,31356.4,0.05,0.34,0.04,0.03,0.0,20996.6,5660.0,3790.0,31356.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.54
2010-12-07,5660.0,30677.2,0.05,0.35,0.04,0.03,0.0,20541.8,5660.0,3790.0,30677.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.42
2010-12-08,5660.0,30847.0,0.05,0.35,0.04,0.03,0.0,20655.5,5660.0,3790.0,30847.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0392,5.45
2010-12-09,5660.0,30620.6,0.05,0.35,0.04,0.03,0.0,20503.9,5660.0,3790.0,30620.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,4.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0414,5.41
2010-12-10,5160.0,28534.8,0.04,0.32,0.04,0.03,0.0,20958.7,5160.0,3790.0,28534.8,,,,,,,,0.0,,500.0,,,,,,,,0.03,,,,100.0,3.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0377,5.53
2010-12-13,5160.0,28741.2,0.04,0.32,0.04,0.03,0.0,21110.3,5160.0,3790.0,28741.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0377,5.57
2010-12-14,5160.0,29566.8,0.04,0.31,0.04,0.03,0.0,21716.7,5160.0,3790.0,29566.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0377,5.73
2010-12-15,5160.0,29050.8,0.04,0.29,0.04,0.03,0.0,21337.7,5160.0,3790.0,29050.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.63
2010-12-16,5160.0,29412.0,0.04,0.29,0.04,0.03,0.0,21603.0,5160.0,3790.0,29412.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.7
2010-12-17,5160.0,29463.6,0.04,0.27,0.04,0.03,0.0,21640.9,5160.0,3790.0,29463.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.71
2010-12-20,5160.0,29205.6,0.04,0.27,0.04,0.03,0.0,21451.4,5160.0,3790.0,29205.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.66
2010-12-21,5160.0,29050.8,0.04,0.27,0.04,0.03,0.0,21337.7,5160.0,3790.0,29050.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.63
2010-12-22,5160.0,28741.2,0.04,0.26,0.04,0.03,0.0,21110.3,5160.0,3790.0,28741.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.57
2010-12-23,5160.0,28896.0,0.04,0.26,0.04,0.03,0.0,21224.0,5160.0,3790.0,28896.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.6
2010-12-24,5160.0,28844.4,0.04,0.25,0.04,0.03,0.0,21186.1,5160.0,3790.0,28844.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.59
2010-12-27,5160.0,28380.0,0.04,0.25,0.04,0.03,0.0,20845.0,5160.0,3790.0,28380.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.5
2010-12-28,5160.0,28638.0,0.04,0.25,0.04,0.03,0.0,21034.5,5160.0,3790.0,28638.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0345,5.55
2010-12-29,5160.0,28689.6,0.04,0.24,0.04,0.03,0.0,21072.4,5160.0,3790.0,28689.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0351,5.56
2010-12-30,5160.0,28638.0,0.04,0.24,0.04,0.03,0.0,21034.5,5160.0,3790.0,28638.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0351,5.55
2010-12-31,5160.0,28380.0,0.04,0.24,0.04,0.03,0.0,20845.0,5160.0,3790.0,28380.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0351,5.5
2011-01-03,5160.0,29154.0,0.04,0.24,0.04,0.03,0.0,21413.5,5160.0,3790.0,29154.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,3.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0351,5.65
2011-01-04,1370.0,7946.0,0.01,0.07,0.01,0.01,0.0,0.0,1370.0,0.0,7946.0,,,,,,,,0.02,,3790.0,,,,,,,3790.0,0.01,0.02,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.8
2011-01-05,1370.0,8055.6,0.01,0.07,0.01,0.01,0.0,0.0,1370.0,0.0,8055.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.88
2011-01-06,1370.0,8124.1,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8124.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.93
2011-01-07,1370.0,8151.5,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8151.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.95
2011-01-10,1370.0,8261.1,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8261.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.03
2011-01-11,1370.0,8206.3,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8206.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.99
2011-01-12,1370.0,8110.4,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8110.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.92
2011-01-13,1370.0,8083.0,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8083.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.9
2011-01-14,1370.0,8124.1,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8124.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.93
2011-01-17,1370.0,8357.0,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8357.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.1
2011-01-18,1370.0,8302.2,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8302.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.06
2011-01-19,1370.0,8274.8,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8274.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.04
2011-01-20,1370.0,8137.8,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8137.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.94
2011-01-21,1370.0,8178.9,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8178.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.97
2011-01-24,1370.0,8206.3,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8206.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.99
2011-01-25,1370.0,8192.6,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8192.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.98
2011-01-26,1370.0,8206.3,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8206.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.99
2011-01-27,1370.0,8247.4,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8247.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.02
2011-01-28,1370.0,8274.8,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8274.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.04
2011-01-31,1370.0,8206.3,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8206.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.99
2011-02-01,1370.0,8137.8,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8137.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.94
2011-02-02,1370.0,8151.5,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8151.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.95
2011-02-03,1370.0,8041.9,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8041.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,5.87
2011-02-04,1370.0,8137.8,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8137.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.9,0.0,0.0,,0.0,100.0,,0.0,,0.009,5.94
2011-02-07,1370.0,8220.0,0.01,0.06,0.01,0.01,0.0,0.0,1370.0,0.0,8220.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.0
2011-02-08,1370.0,8357.0,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8357.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.1
2011-02-09,1370.0,8315.9,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8315.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.07
2011-02-10,1370.0,8329.6,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8329.6,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.93,0.0,0.0,,0.0,100.0,,0.0,,0.0093,6.08
2011-02-11,1370.0,8302.2,0.01,0.05,0.01,0.01,0.0,0.0,1370.0,0.0,8302.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,0.0,,0.0096,6.06
2011-02-14,6370.0,38220.0,0.05,0.19,0.05,0.04,0.0,30000.0,6370.0,5000.0,38220.0,,,,,,5000.0,,,,,,,,,0.03,5000.0,,0.04,,,,4.33,4.33,140728.0,844368.0,,0.85,4.33,,1.0,100.0,0.0433,6.0
2011-02-15,5043.0,30005.85,0.04,0.14,0.04,0.03,0.0,30005.85,5000.0,5043.0,29750.0,,,,,,43.0,,0.01,,1370.0,,,,,0.0,,,0.03,,,,3.4,3.4,142098.0,845483.1,,0.85,3.4,0.86,0.983,99.14,0.0343,5.95
2011-02-16,5043.0,29753.7,0.04,0.14,0.04,0.03,0.0,29753.7,5000.0,5043.0,29500.0,,,,,,,,,,,,,,,,,,0.03,,,,2.94,2.94,165192.0,974632.8,,0.98,2.93,0.86,0.983,99.14,0.0296,5.9
2011-02-17,5043.0,29703.27,0.04,0.14,0.04,0.03,0.0,29703.27,5000.0,5043.0,29450.0,,,,,,,,,,,,,,,,,,0.03,,,,2.94,2.94,165192.0,972980.88,,0.97,2.94,0.85,0.9831,99.15,0.0296,5.89
2011-02-18,5043.0,29804.13,0.04,0.14,0.04,0.03,0.0,29804.13,5000.0,5043.0,29550.0,,,,,,,,,,,,,,,,,,0.03,,,,3.02,3.02,160812.0,950398.92,,0.95,3.02,0.85,0.9831,99.15,0.0304,5.91
2011-02-21,5043.0,29854.56,0.04,0.14,0.04,0.03,0.0,29854.56,5000.0,5043.0,29600.0,,,,,,,,,,,,,,,,,,0.03,,,,3.4,3.4,142098.0,841220.16,,0.84,3.4,0.85,0.9831,99.15,0.0343,5.92
2011-02-22,5043.0,29451.12,0.04,0.14,0.04,0.03,0.0,29451.12,5000.0,5043.0,29200.0,,,,,,,,,,,,,,,,,,0.03,,,,3.4,3.4,142098.0,829852.32,,0.83,3.39,0.86,0.9829,99.14,0.0343,5.84
2011-02-23,5043.0,29299.83,0.04,0.14,0.04,0.03,0.0,29299.83,5000.0,5043.0,29050.0,,,,,,,,,,,,,,,,,,0.03,,,,3.54,3.54,136098.0,790729.38,,0.79,3.54,0.86,0.983,99.14,0.0357,5.81
2011-02-24,5043.0,29501.55,0.04,0.14,0.04,0.03,0.0,29501.55,5000.0,5043.0,29250.0,,,,,,,,,,,,,,,,,,0.03,,,,3.54,3.54,136098.0,796173.3,,0.8,3.55,0.85,0.9832,99.15,0.0357,5.85
2011-02-25,16043.0,93851.55,0.13,0.44,0.12,0.09,0.0,93851.55,11000.0,16043.0,64350.0,,,6000.0,0.06,,,,,11000.0,,,,0.06,6000.0,,,,0.06,,,,100.0,7.48,0.0,0.0,,0.0,100.0,0.27,0.9947,99.73,0.1091,5.85
2011-02-28,16043.0,95937.14,0.13,0.44,0.12,0.1,0.0,95937.14,11000.0,16043.0,65780.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,7.48,0.0,0.0,,0.0,100.0,0.26,0.9948,99.74,0.1091,5.98
2011-03-01,16273.0,96987.08,0.14,0.44,0.12,0.1,0.0,96987.08,11000.0,16273.0,65560.0,,,,0.0,,,,,230.0,,,,0.0,,,,,0.07,,,,100.0,7.48,0.0,0.0,,0.0,100.0,1.68,0.9669,98.32,0.1106,5.96
2011-03-02,18273.0,107445.24,0.15,0.49,0.13,0.11,0.0,107445.24,11000.0,18273.0,64680.0,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.06,,,,100.0,7.48,0.0,0.0,,0.0,100.0,1.51,0.9702,98.49,0.1242,5.88
2011-03-03,18273.0,109638.0,0.15,0.48,0.13,0.11,0.0,109638.0,11000.0,18273.0,66000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.48,0.0,0.0,,0.0,100.0,1.46,0.9711,98.54,0.1242,6.0
2011-03-04,18273.0,113109.87,0.15,0.47,0.13,0.11,0.0,113109.87,11000.0,18273.0,68090.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.48,0.0,0.0,,0.0,100.0,1.45,0.9714,98.55,0.1242,6.19
2011-03-07,18273.0,111099.84,0.15,0.4,0.13,0.11,0.0,111099.84,11000.0,18273.0,66880.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.48,0.0,0.0,,0.0,100.0,1.52,0.9701,98.48,0.1242,6.08
