,OVH FP Equity_DX_SI_QTY,OVH FP Equity_DX_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OVH FP Equity_DX_SI_MV,OVH FP Equity_DX_DSS,OVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY,OVH FP Equity_DX_BROKER_SI_QTY,OVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OVH FP Equity_DX_BROKER_SI_MV_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,OVH FP Equity_DX_BROKER_SI_MV_INC_x,OVH FP Equity_DX_SUPPLY_SI_MV_NEW,OVH FP Equity_DX_BROKER_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_NEW,OVH FP Equity_DX_SUPPLY_SI_MV_DEC,OVH FP Equity_DX_BROKER_SI_QTY_INC,OVH FP Equity_DX_SUPPLY_SI_QTY_DEC,OVH FP Equity_DX_BROKER_SI_MV_NEW_y,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OVH FP Equity_DX_BROKER_SI_MV_INC_y,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,OVH FP Equity_DX_BROKER_SI_MV_ADD,OVH FP Equity_DX_SUPPLY_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_DEC,OVH FP Equity_DX_SUPPLY_SI_MV,OVH FP Equity_DX_BROKER_SI_MV_DEC,OVH FP Equity_DX_SUPPLY_SI_MV_RMV,OVH FP Equity_DX_BROKER_SI_MV_RMV,OVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OVH FP Equity_DX_UTILIZATION_QUANTITY,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OVH FP Equity_DX_ACTIVE_UTILIZATION_MV,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OVH FP Equity_DX_BROKER_SI_CON_RATIO,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OVH FP Equity_DX_DEMAND_SUPPLY_RATIO,OVH FP Equity_PX_LAST
2023-12-25,1812976.0,15310582.32,5.37,23.33,0.95,15.31,0.0,13504103.93,1746027.0,1599065.0,14745198.02,,,,,,,,,,,,,,,,,,14.56,,,,49.91,36.19,1752643.0,14801070.14,,14.65,49.85,13.95,0.3427,55.22,0.3758,
2023-12-26,1812976.0,15310582.32,5.37,23.33,0.95,15.33,0.0,13504103.93,1746027.0,1599065.0,14745198.02,,,,,,,,,,,,,,,,,,14.68,,,,49.91,36.19,1752643.0,14801070.14,,14.76,49.87,13.95,0.3418,55.12,0.3757,
2023-12-27,2056098.0,17898333.09,6.09,26.46,1.08,17.4,1.0,16047650.09,1644049.0,1843498.0,14311446.55,,,,,,345100.0,,0.88,,101978.0,,,,,2.91,,100667.0,13.8,0.84,,,47.01,34.07,1853310.0,16133063.55,,15.57,46.99,12.25,0.3956,60.53,0.4261,8.705
2023-12-28,1707498.0,14769857.7,5.05,21.85,0.9,14.91,0.0,12936836.2,1641680.0,1495588.0,14200532.0,,,107266.0,0.09,,,,2.84,1390.0,364483.0,,,0.09,107266.0,,254848.0,349300.0,14.33,2.81,,,40.07,34.02,2455428.0,21239452.2,,21.43,40.07,14.87,0.3176,52.4,0.3539,8.65
2023-12-29,1695611.0,14607688.77,5.02,22.06,0.89,14.74,0.0,12782084.12,1628662.0,1483701.0,14030923.13,,,,0.01,,,,0.12,1069.0,13018.0,,,0.01,,,,12956.0,14.15,0.11,,,39.88,33.74,2455428.0,21153512.22,,21.32,39.89,14.89,0.3204,52.68,0.3512,8.615
2024-01-01,1695611.0,14607688.77,5.02,22.34,0.89,14.69,0.0,12782084.12,1628662.0,1483701.0,14030923.13,,,,,,,,,,,,,,,,,,14.13,,,,39.88,33.74,2455428.0,21153512.22,,21.29,39.89,14.89,0.32,52.63,0.3512,
2024-01-02,1690747.0,14371349.5,5.0,22.27,0.89,14.64,0.0,12604514.0,1623798.0,1482884.0,13802283.0,,,33000.0,0.01,,,,0.33,1999.0,37864.0,,,0.01,33000.0,,,2816.0,14.1,0.03,,,39.8,33.63,2456245.0,20878082.5,,21.29,39.84,14.76,0.3213,52.81,0.3502,8.5
2024-01-03,1716722.0,14317461.48,5.08,22.54,0.9,14.65,0.0,12552525.66,1631200.0,1505099.0,13604208.0,,,17044.0,0.28,,,,0.39,37215.0,28935.0,,,0.28,17044.0,,19293.0,15000.0,13.9,0.19,,,39.93,33.02,2453711.0,20463949.74,,20.89,39.95,14.9,0.3061,51.21,0.3475,8.34
2024-01-04,1726270.0,14457511.25,5.11,22.02,0.91,14.52,0.0,12695620.63,1653362.0,1515895.0,13846906.75,,,173870.0,0.13,,,,1.41,26394.0,160143.0,,,0.13,173870.0,,8435.0,15598.0,13.75,0.12,,,45.07,33.46,2015086.0,16876345.25,,16.76,45.06,15.02,0.3103,51.67,0.3494,8.375
2024-01-05,1710007.0,14244358.31,5.06,22.45,0.9,14.43,0.0,12575634.4,1636899.0,1509680.0,13635368.67,,,29315.0,0.12,,,,0.35,14708.0,48113.0,,,0.12,29315.0,,2335.0,20923.0,13.72,0.16,,,44.66,33.15,2028386.0,16896455.38,,17.0,44.66,15.6,0.3117,51.59,0.3463,8.33
2024-01-08,1717113.0,14698487.28,5.08,22.9,0.9,14.45,0.0,12971695.6,1650388.0,1515385.0,14127321.28,,,19833.0,0.18,,,,0.06,19833.0,6344.0,,,0.18,19833.0,,,14128.0,13.78,0.12,,,43.54,33.37,2139922.0,18317732.32,,17.85,43.56,15.46,0.3087,51.26,0.3472,8.56
2024-01-09,1735419.0,14811801.17,5.14,23.38,0.91,14.97,0.0,13090052.69,1668694.0,1533691.0,14242303.29,,,130349.0,0.36,,,,0.84,18306.0,118615.0,,,0.36,130349.0,,6572.0,,14.33,,,,44.07,33.73,2118151.0,18078418.79,,18.18,44.07,15.75,0.309,51.23,0.3508,8.535
2024-01-10,1758162.0,14768560.8,5.2,24.06,0.92,15.07,0.0,13059622.8,1691437.0,1554717.0,14208070.8,,,15142.0,0.17,,,,0.02,21650.0,624.0,,,0.17,15142.0,,8225.0,624.0,14.38,0.03,,,44.5,34.02,2109826.0,17722538.4,,17.94,44.49,15.44,0.3037,50.72,0.3536,8.4
2024-01-11,1764333.0,15120333.81,5.22,24.34,0.93,14.94,0.0,13353131.25,1697608.0,1558125.0,14548500.56,,,6400.0,0.03,,,,0.02,4437.0,1029.0,,,0.03,6400.0,,800.0,1029.0,14.25,0.04,,,44.6,34.09,2108382.0,18068833.74,,17.7,44.61,15.34,0.3005,50.36,0.3543,8.57
2024-01-12,1765185.0,15621887.25,5.22,24.71,0.93,15.38,0.0,13786326.45,1698460.0,1557777.0,15031371.0,,,3985.0,0.05,,,,0.01,452.0,4333.0,,,0.05,3985.0,,1200.0,800.0,14.55,0.0,,,44.57,34.08,2111913.0,18690430.05,,18.09,44.59,15.24,0.3044,50.82,0.3542,8.85
2024-01-15,1780800.0,15822408.0,5.27,24.33,0.93,15.71,0.0,13979587.92,1726832.0,1573392.0,15342902.32,,,35897.0,0.23,,,,0.06,23138.0,7525.0,,,0.23,35897.0,,,7523.0,15.3,0.0,,,45.19,34.15,2094509.0,18609712.47,,18.55,45.2,16.1,0.2992,50.05,0.3522,8.885
2024-01-16,1775737.0,16762957.28,5.26,23.94,0.93,15.94,0.0,14899114.24,1702805.0,1578296.0,16074479.2,,,800.0,1.81,,,,1.59,184338.0,184827.0,,,1.81,800.0,,160000.0,179434.0,15.21,1.55,,,43.16,33.58,2242935.0,21173306.4,,20.03,43.16,16.63,0.2882,48.61,0.3502,9.44
2024-01-17,1767112.0,17582764.4,5.23,23.92,0.93,16.77,0.0,15398162.3,1724780.0,1547554.0,17161561.0,,,29160.0,,,,,0.14,,30185.0,,,,29160.0,,23000.0,30742.0,16.28,0.0,,,40.68,34.02,2514833.0,25022588.35,,23.73,40.69,16.4,0.2793,47.67,0.3485,9.95
2024-01-18,1733980.0,16802266.2,5.13,21.64,0.91,17.26,0.0,14776532.94,1705955.0,1524926.0,16530703.95,,,12158.0,0.12,,,,0.03,12494.0,30983.0,,,0.12,12158.0,,,35122.0,16.95,0.02,,,40.38,33.65,2518886.0,24408005.34,,25.02,40.38,16.28,0.2809,47.81,0.342,9.69
2024-01-19,1749094.0,16493956.42,5.18,20.91,0.92,16.99,0.0,14561881.44,1745442.0,1544208.0,16459518.06,,,39008.0,0.33,,,,0.06,38555.0,4168.0,,,0.33,39008.0,,4647.0,19273.0,16.86,0.19,,,41.3,34.43,2480331.0,23389521.33,,23.97,41.3,18.45,0.2822,47.3,0.3451,9.43
2024-01-22,1767974.0,16769233.39,5.23,20.95,0.93,16.78,0.0,14709138.82,1729922.0,1550779.0,16408310.17,,,3202.0,0.23,,,,0.32,33057.0,18722.0,,,0.23,3202.0,,,26486.0,16.31,0.36,,,40.36,33.7,2556508.0,24248478.38,,24.11,40.36,19.83,0.2693,45.26,0.3444,9.485
2024-01-23,1797476.0,17049059.86,5.32,21.09,0.94,17.12,0.0,15037888.92,1765694.0,1585439.0,16747607.59,,,93085.0,1.58,,,,1.43,161370.0,157136.0,,,1.58,93085.0,,99823.0,126710.0,16.78,1.21,,,39.31,34.14,2726103.0,25857086.96,,25.9,39.31,20.06,0.2746,46.08,0.3476,9.485
2024-01-24,1776409.0,17204521.17,5.26,20.7,0.93,16.94,0.0,15236703.5,1727603.0,1573227.0,16731835.06,,,10754.0,0.19,,,,0.73,20088.0,73845.0,,,0.19,10754.0,,25000.0,32300.0,16.34,0.31,,,38.31,33.32,2782445.0,26947979.83,,26.3,38.31,20.29,0.2652,44.82,0.3426,9.685
2024-01-25,1769086.0,17266279.36,5.24,20.95,0.93,17.25,0.0,15304060.64,1726174.0,1568039.0,16847458.24,,,14494.0,0.21,,,,0.12,11172.0,18495.0,,,0.21,14494.0,,2572.0,16360.0,16.77,0.12,,,38.27,33.22,2784580.0,27177500.8,,27.05,38.27,21.17,0.264,44.27,0.3404,9.76
2024-01-26,1762435.0,17782969.15,5.22,20.88,0.92,17.29,0.0,15784513.48,1723190.0,1564372.0,17386987.1,,,,,,,,0.03,,2984.0,,,,,,,3667.0,16.79,0.03,,,38.2,34.0,2787564.0,28126520.76,,27.16,38.2,21.12,0.2657,44.51,0.3477,10.09
2024-01-29,1814469.0,18616451.94,5.37,21.24,0.95,18.39,0.0,16424095.14,1744322.0,1600789.0,17896743.72,,,9981.0,0.51,,,,0.07,36600.0,14849.0,,,0.51,9981.0,,26000.0,183.0,17.63,0.0,,,40.87,33.61,2523671.0,25892864.46,,25.51,40.88,22.02,0.2578,43.25,0.3496,10.26
2024-01-30,1886717.0,18527560.94,5.58,20.92,0.99,19.4,0.0,16444100.64,1811436.0,1674552.0,17788301.52,,,2976.0,1.32,,,,0.4,117981.0,40886.0,,,1.32,2976.0,,105024.0,44218.0,18.53,0.43,,,41.79,34.89,2523671.0,24782449.22,,25.82,41.78,27.15,0.2639,41.68,0.3634,9.82
2024-01-31,1867160.0,18568906.2,5.53,20.61,0.98,18.51,0.0,16598662.47,1791879.0,1669046.0,17820236.66,,,,0.05,,,,0.44,4837.0,24394.0,,,0.05,,,4837.0,10343.0,17.62,0.23,,,41.43,34.47,2533671.0,25197358.1,,24.91,41.43,27.41,0.2619,41.29,0.3592,9.945
2024-02-01,1864167.0,18203590.76,5.52,22.1,0.98,18.64,0.0,16336913.36,1768425.0,1673007.0,17268670.13,,,3633.0,0.05,,,,0.26,3961.0,27415.0,,,0.05,3633.0,,328.0,,17.58,,,,41.11,34.04,2533671.0,24741297.32,,25.18,41.11,27.41,0.2634,41.49,0.3589,9.765
2024-02-02,1823010.0,17418860.55,5.4,21.98,0.96,18.07,0.0,15632304.87,1727268.0,1636034.0,16504045.74,,,,0.01,,,,0.43,1200.0,42357.0,,,0.01,,,1200.0,38173.0,16.89,0.46,,,40.54,33.24,2533671.0,24209226.41,,24.77,40.54,25.81,0.2665,42.84,0.3508,9.555
2024-02-05,1818994.0,17444152.46,5.38,22.12,0.95,17.55,0.0,15633042.6,1729146.0,1630140.0,16582510.14,,,9930.0,,,,,0.09,,8052.0,,,,9930.0,,,5894.0,16.58,0.06,,,40.56,33.26,2533671.0,24297904.89,,24.3,40.56,26.07,0.2641,42.37,0.3499,9.59
2024-02-06,1848141.0,17363284.7,5.47,22.67,0.97,17.84,0.0,15652953.13,1778754.0,1666094.0,16711393.83,,,26024.0,0.25,,9930.0,,,26024.0,,,,0.25,26024.0,0.11,23584.0,,17.02,,,,41.25,34.16,2533671.0,23803839.05,,24.25,41.24,25.57,0.2592,41.85,0.355,9.395
2024-02-07,1875831.0,17482744.92,5.55,22.81,0.98,17.76,0.0,15691263.84,1791444.0,1683612.0,16696258.08,,,2518.0,0.02,,15000.0,,0.1,2518.0,9828.0,,,0.02,2518.0,0.14,20000.0,,16.81,,,,40.42,34.41,2641150.0,24615518.0,,24.77,40.42,25.17,0.2515,41.16,0.3603,9.32
2024-02-08,1879175.0,17758203.75,5.56,22.75,0.99,17.68,0.0,15772796.55,1779155.0,1669079.0,16813014.75,,,21000.0,0.04,,,,0.34,5000.0,33289.0,,,0.04,21000.0,,,19533.0,16.56,0.19,,,37.76,34.15,2932547.0,27712569.15,,27.29,37.76,25.12,0.2499,41.02,0.3607,9.45
2024-02-09,1863298.0,17654748.55,5.51,22.75,0.98,17.75,0.0,15634498.53,1783739.0,1650079.0,16900927.02,,,,,,,,0.14,,19000.0,,,,,,23584.0,19000.0,16.84,0.16,,,37.67,34.23,2951247.0,27963065.33,,27.86,37.67,25.36,0.2467,40.43,0.3576,9.475
2024-02-12,1848253.0,17003927.6,5.47,22.59,0.97,17.65,0.0,15141240.4,1770191.0,1645787.0,16285757.2,,,1497.0,,,,,0.14,,15045.0,,,,1497.0,,,4292.0,16.79,0.02,,,37.49,33.96,2951247.0,27151472.4,,27.99,37.49,25.4,0.2496,40.77,0.3545,9.2
2024-02-13,1867457.0,16984521.42,5.53,21.86,0.98,17.39,0.0,15006968.28,1798751.0,1650024.0,16359640.35,,,52575.0,0.13,,,,0.27,23231.0,24015.0,,,0.13,52575.0,,,18994.0,16.62,0.2,,,38.26,34.46,2902490.0,26398146.55,,26.8,38.27,26.49,0.25,40.17,0.3578,9.095
2024-02-14,1816149.0,16772136.02,5.38,20.9,0.95,16.68,0.0,14885748.74,1742943.0,1611884.0,16096078.61,,,64.0,,,11000.0,,0.59,,55872.0,,,,64.0,0.1,,49140.0,15.83,0.58,,,37.21,33.41,2941458.0,27164364.63,,26.72,37.2,26.31,0.2439,39.4,0.3481,9.235
2024-02-15,1809857.0,17157444.36,5.36,21.13,0.95,16.85,0.0,15206479.32,1758195.0,1604059.0,16667688.6,,,45219.0,,,,,0.24,,31292.0,,,,45219.0,,1325.0,7825.0,16.18,0.02,,,37.37,33.69,2946250.0,27930450.0,,27.1,37.38,25.93,0.2437,39.6,0.3468,9.48
2024-02-16,1847100.0,18092344.5,5.47,21.53,0.97,17.66,0.0,16089678.39,1773894.0,1642642.0,17375291.73,,,51580.0,0.64,,,,0.29,62188.0,35881.0,,,0.64,51580.0,,,23605.0,16.8,0.1,,,37.89,33.98,2907250.0,28476513.75,,27.54,37.89,24.17,0.2495,41.48,0.3538,9.795
2024-02-19,1824302.0,17723093.93,5.4,20.98,0.96,17.83,0.0,15813202.65,1763220.0,1627710.0,17129682.3,,,3113.0,0.01,,,,0.18,989.0,21663.0,,,0.01,3113.0,,7876.0,15921.0,17.26,0.12,,,40.2,33.75,2622570.0,25478267.55,,25.67,40.21,24.08,0.2578,42.46,0.3492,9.715
2024-02-20,1826599.0,17096966.64,5.41,21.1,0.96,17.8,0.0,15240017.52,1770569.0,1628207.0,16572525.84,,,28031.0,0.09,,,,0.21,3673.0,20682.0,,,0.09,28031.0,,,3176.0,17.16,0.03,,,40.33,33.86,2619613.0,24519577.68,,25.38,40.34,24.42,0.2571,42.18,0.3493,9.36
2024-02-21,1825618.0,16594867.62,5.4,20.82,0.96,17.21,0.0,14790529.89,1769588.0,1627121.0,16085554.92,,,5716.0,0.0,,,,0.08,716.0,6697.0,,,0.0,5716.0,,,1802.0,16.56,0.15,,,40.36,33.84,2614613.0,23766832.17,,24.47,40.36,24.38,0.2555,42.03,0.3491,9.09
2024-02-22,1838021.0,16578949.42,5.44,20.84,0.96,16.83,0.0,14761446.48,1776991.0,1636524.0,16028458.82,,,7460.0,0.04,,,,0.01,9403.0,57.0,,,0.04,7460.0,,,,16.14,,,,41.15,33.94,2541641.0,22925601.82,,23.07,41.16,24.29,0.2505,41.42,0.3511,9.02
2024-02-23,1889565.0,17270624.1,5.59,21.61,0.99,17.22,0.0,15512773.6,1857255.0,1697240.0,16975310.7,,,105015.0,0.73,,,,0.71,81506.0,75326.0,,,0.73,105015.0,,50575.0,20790.0,16.74,0.24,,,42.54,35.64,2508572.0,22928348.08,,22.6,42.55,22.72,0.2435,40.49,0.3626,9.14
2024-02-26,1875483.0,16804327.68,5.55,22.32,0.98,17.26,0.0,15164325.12,1826973.0,1692447.0,16369678.08,,,256.0,0.12,,,,0.24,8071.0,32471.0,,,0.12,256.0,,1933.0,12864.0,16.67,0.1,,,42.14,35.07,2508335.0,22474681.6,,22.88,42.15,22.98,0.2459,40.92,0.36,8.96
2024-02-27,1942852.0,17786810.06,5.75,23.67,1.02,17.59,1.0,15705173.63,1849416.0,1715475.0,16931403.48,,,63911.0,0.13,,,,0.44,26249.0,41468.0,,,0.13,63911.0,,,3221.0,16.57,0.03,,,43.23,35.38,2428264.0,22230756.92,,21.77,43.22,22.72,0.2339,39.37,0.3716,9.155
2024-02-28,1932263.0,17960384.59,5.72,24.08,1.01,17.83,1.0,15891382.65,1861107.0,1709670.0,17298989.57,,,22236.0,0.2,,,,0.15,12902.0,18151.0,,,0.2,22236.0,,7606.0,18707.0,17.05,0.13,,,43.48,35.57,2418899.0,22483666.21,,22.16,43.49,23.53,0.237,39.67,0.3693,9.295
2024-02-29,1952095.0,18544902.5,5.78,26.53,1.02,18.28,1.0,16341149.5,1863412.0,1720121.0,17702414.0,,,7570.0,0.36,,,,0.2,22337.0,24984.0,,,0.36,7570.0,,19719.0,11886.0,17.35,0.08,,,43.48,35.65,2422045.0,23009427.5,,22.56,43.47,23.44,0.2368,39.92,0.3734,9.5
2024-03-01,1959365.0,18535592.9,5.8,27.73,1.03,18.68,1.0,16446919.5,1870682.0,1738575.0,17696651.72,,,35827.0,0.44,,10141.0,,0.26,38532.0,32438.0,,,0.44,35827.0,0.1,3881.0,30219.0,17.75,0.25,,,43.59,35.79,2421286.0,22905365.56,,22.95,43.6,25.22,0.2397,39.31,0.3749,9.46
2024-03-04,1965941.0,18873033.6,5.82,28.05,1.03,18.71,1.0,16770028.8,1881705.0,1746878.0,18064368.0,,,58444.0,0.41,,,,0.46,42654.0,47421.0,,,0.41,58444.0,,,34351.0,17.78,0.33,,,65.72,35.98,981489.0,9422294.4,,9.28,65.72,27.37,0.2414,38.15,0.3759,9.6
2024-03-05,1994494.0,19546041.2,5.9,26.44,1.05,19.27,1.0,17382681.4,1899065.0,1773743.0,18610837.0,,,20227.0,0.38,,,,0.2,28754.0,22613.0,,,0.38,20227.0,,19746.0,1889.0,18.25,0.0,,,41.27,36.44,2702696.0,26486420.8,,25.96,41.28,27.32,0.2362,37.54,0.3827,9.8
2024-03-06,1940918.0,19642090.16,5.74,25.44,1.02,19.11,1.0,17575687.36,1847989.0,1736728.0,18701648.68,,,,,,,,0.49,,62674.0,,,,,,11598.0,37015.0,18.09,0.21,,,40.32,35.48,2735010.0,27678301.2,,26.75,40.35,27.88,0.242,38.15,0.3726,10.12
2024-03-07,1911231.0,19112310.0,5.66,24.8,1.0,19.35,1.0,17138410.0,1811657.0,1713841.0,18116570.0,,,9968.0,0.11,,,,0.32,9845.0,46300.0,,,0.11,9968.0,,,32732.0,18.29,0.0,,,39.58,34.78,2766084.0,27660840.0,,27.91,39.59,27.83,0.2394,37.74,0.3669,10.0
2024-03-08,1957059.0,19306387.04,5.79,25.39,1.03,19.64,1.0,17359134.68,1858274.0,1759669.0,18331873.01,,,56721.0,0.51,,,,0.11,51760.0,10104.0,,,0.51,56721.0,,,5932.0,18.57,0.11,,,40.68,35.67,2709363.0,26727866.0,,27.06,40.7,26.86,0.228,36.75,0.3757,9.865
2024-03-11,1921898.0,18680848.56,5.69,25.41,1.01,19.05,1.0,16773881.76,1827903.0,1725708.0,17767217.16,,,37923.0,0.08,,,,0.72,17833.0,68294.0,,,0.08,37923.0,,,51794.0,18.06,0.53,,,43.06,35.07,2417370.0,23496836.4,,23.9,43.04,28.08,0.2367,37.14,0.3687,9.72
2024-03-12,1934836.0,19087157.14,5.73,26.78,1.02,18.96,1.0,17106255.27,1827681.0,1734035.0,18030073.07,,,6700.0,0.08,,,,0.09,9472.0,6922.0,,,0.08,6700.0,,,1145.0,17.76,0.1,,,43.07,35.03,2415670.0,23830584.55,,23.48,43.07,27.69,0.2331,36.85,0.3709,9.865
2024-03-13,1950158.0,19599087.9,5.77,27.52,1.02,19.33,1.0,17493432.0,1877200.0,1740640.0,18865860.0,,,62242.0,0.27,,,,0.14,18898.0,16904.0,,,0.27,62242.0,,4181.0,12293.0,18.5,0.13,,,75.43,35.99,611442.0,6144992.1,,6.03,75.41,27.78,0.2365,37.32,0.3739,10.05
2024-03-14,2021048.0,20715742.0,5.98,28.8,1.06,20.45,1.0,18553699.25,1918504.0,1810117.0,19664666.0,,,44671.0,0.82,,,,0.03,71186.0,3498.0,,,0.82,44671.0,,131.0,1709.0,19.34,0.0,,,76.18,36.55,599842.0,6148380.5,,6.03,76.24,26.81,0.2279,36.5,0.3851,10.25
2024-03-15,2028084.0,20209857.06,6.0,28.49,1.06,20.83,1.0,18038174.65,1934500.0,1810153.0,19277292.5,,,22651.0,0.15,,,,0.07,6691.0,6655.0,,,0.15,22651.0,,,6655.0,19.81,0.07,,,75.29,36.79,634770.0,6325483.05,,6.51,75.27,27.07,0.2296,36.56,0.3857,9.965
2024-03-18,2284510.0,22845100.0,6.76,31.69,1.2,22.88,1.0,20665790.0,2187416.0,2066579.0,21874160.0,,,253989.0,2.4,,,,0.03,258887.0,1073.0,,,2.4,253989.0,,,2461.0,21.85,0.18,,,87.51,41.53,312276.0,3122760.0,,3.11,87.53,23.88,0.2625,43.28,0.4337,10.0
2024-03-19,2055335.0,20635563.4,6.08,28.65,1.08,20.67,1.0,18368220.16,1961072.0,1829504.0,19689162.88,,,273882.0,1.66,,,,5.07,163825.0,509442.0,,,1.66,273882.0,,9216.0,400900.0,19.62,3.98,,,95.4,37.03,94644.0,950225.76,,0.95,95.4,26.88,0.2267,36.29,0.3881,10.04
2024-03-20,2097518.0,19769107.15,6.21,29.45,1.1,21.09,1.0,17640649.98,1983089.0,1871687.0,18690613.83,,,23505.0,0.21,,44100.0,,0.01,19228.0,1488.0,,,0.21,23505.0,0.46,,21145.0,19.85,0.22,,,51.42,37.28,1873227.0,17655164.48,,18.7,51.49,26.24,0.2253,36.24,0.3943,9.425
2024-03-21,2097529.0,20387981.88,6.21,28.39,1.1,19.95,1.0,18171481.68,1963945.0,1869494.0,19089545.4,,,89389.0,0.0,,,,1.5,6085.0,108533.0,,,0.0,89389.0,,,8278.0,18.58,0.24,,,50.83,36.95,1899933.0,18467348.76,,17.95,50.87,26.23,0.2231,35.97,0.3947,9.72
2024-03-22,2146452.0,20766923.1,6.35,28.09,1.13,20.99,1.0,18393500.48,2029116.0,1901137.0,19631697.3,,,66762.0,0.58,,,,0.0,33234.0,1591.0,,,0.58,66762.0,,,1591.0,19.73,0.0,,,50.38,37.69,1998503.0,19335516.52,,19.48,50.32,26.25,0.2251,36.29,0.3987,9.675
2024-03-25,2195496.0,21340221.12,6.5,28.44,1.15,21.37,1.0,18875715.12,2070791.0,1941946.0,20128088.52,,,42556.0,0.42,,,,0.22,47262.0,21774.0,,,0.42,42556.0,,20893.0,6453.0,20.04,0.07,,,50.42,37.97,2035895.0,19788899.4,,19.67,50.46,26.58,0.221,35.45,0.4026,9.72
2024-03-26,2161849.0,21013172.28,6.4,29.25,1.13,21.16,1.0,18530101.08,2036090.0,1906389.0,19790794.8,,,14089.0,0.15,,,,0.62,11079.0,66990.0,,,0.15,14089.0,,18200.0,46636.0,19.8,0.43,,,49.87,37.23,2046806.0,19894954.32,,19.9,49.86,27.56,0.2281,35.69,0.3953,9.72
2024-03-27,2161687.0,20914321.73,6.4,30.14,1.13,21.16,1.0,18507365.55,2031815.0,1912906.0,19657810.13,,,24069.0,0.22,,4000.0,,0.28,22069.0,28344.0,,,0.22,24069.0,0.04,,19552.0,19.75,0.2,,,48.96,37.16,2118538.0,20496855.15,,20.59,48.96,28.15,0.2282,35.27,0.3953,9.675
2024-03-28,2153908.0,20849829.44,6.37,30.44,1.13,21.01,1.0,18421349.76,2020963.0,1903032.0,19562921.84,,,16176.0,0.08,,,,0.27,9498.0,27028.0,,,0.08,16176.0,,,19372.0,19.57,0.21,,,48.78,36.93,2121677.0,20537833.36,,20.58,48.75,28.71,0.2263,34.51,0.3935,9.68
2024-03-29,2160587.0,20914482.16,6.39,30.15,1.13,21.07,1.0,18421349.76,2027642.0,1903032.0,19627574.56,,,6679.0,,,,,,,,,,,6679.0,,,,19.62,,,,48.87,37.05,2121677.0,20537833.36,,20.52,48.88,28.61,0.2251,34.44,0.3948,
2024-04-01,2160587.0,20914482.16,6.39,30.15,1.13,21.1,1.0,18421349.76,2027642.0,1903032.0,19627574.56,,,,,,,,,,,,,,,,,,19.66,,,,48.77,36.99,2130040.0,20618787.2,,20.71,48.69,28.65,0.225,34.39,0.3942,
2024-04-02,2170342.0,22766887.58,6.42,30.29,1.14,21.2,1.0,20122967.0,2047177.0,1918300.0,21474886.73,,,27099.0,0.16,,,,0.09,18894.0,7564.0,,,0.16,27099.0,,,3626.0,19.85,0.04,,,49.02,37.69,2128975.0,22332947.75,,20.7,48.95,29.26,0.2266,34.22,0.3996,10.49
2024-04-03,2174953.0,23054501.8,6.44,28.89,1.14,22.87,1.0,20358254.0,2039222.0,1920590.0,21615753.2,,,38098.0,0.82,,9532.0,,0.47,30658.0,64053.0,,,0.82,38098.0,0.1,18000.0,37900.0,21.36,0.03,,,49.05,37.61,2117894.0,22449676.4,,22.11,49.14,29.99,0.2216,32.73,0.4012,10.6
2024-04-04,2274617.0,25430218.06,6.73,29.54,1.19,24.31,1.0,23005186.62,2156988.0,2057709.0,24115125.84,,,178847.0,1.63,,,,0.62,139266.0,61081.0,,,1.63,178847.0,,,2147.0,22.98,0.01,,,53.76,39.76,1855614.0,20745764.52,,19.64,53.91,31.11,0.2389,34.65,0.4193,11.18
2024-04-05,2127832.0,23363595.36,6.3,26.45,1.12,23.87,1.0,20868675.84,2014391.0,1900608.0,22118013.18,,,12477.0,0.39,,,,1.61,35273.0,184851.0,,,0.39,12477.0,,29777.0,192374.0,22.49,1.44,,,50.54,36.83,1971213.0,21643918.74,,22.08,50.46,30.29,0.2164,31.38,0.3891,10.98
