,JBEM FP Equity_DX_SI_QTY,JBEM FP Equity_DX_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBEM FP Equity_DX_SI_MV,JBEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SUPPLY_SI_QTY,JBEM FP Equity_DX_BROKER_SI_QTY,JBEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBEM FP Equity_DX_BROKER_SI_MV_INC_x,JBEM FP Equity_DX_BROKER_SI_QTY_ADD,JBEM FP Equity_DX_SUPPLY_SI_MV_DEC,JBEM FP Equity_DX_BROKER_SI_QTY_INC,JBEM FP Equity_DX_SUPPLY_SI_QTY_DEC,JBEM FP Equity_DX_BROKER_SI_MV_INC_y,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBEM FP Equity_DX_BROKER_SI_MV_ADD,JBEM FP Equity_DX_SUPPLY_SI_QTY_ADD,JBEM FP Equity_DX_BROKER_SI_QTY_DEC,JBEM FP Equity_DX_SUPPLY_SI_MV,JBEM FP Equity_DX_BROKER_SI_MV_DEC,JBEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBEM FP Equity_DX_UTILIZATION_QUANTITY,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBEM FP Equity_DX_ACTIVE_UTILIZATION_MV,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBEM FP Equity_DX_BROKER_SI_CON_RATIO,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBEM FP Equity_DX_DEMAND_SUPPLY_RATIO,JBEM FP Equity_PX_LAST
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9476
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9395
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8758
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8677
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8456
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8308
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7471
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.755
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7583
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7495
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7705
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.829
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.877
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.854
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9367
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9362
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8766
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.967
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9907
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0307
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9856
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0035
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0494
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0721
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0018
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9851
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0171
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0144
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9739
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9415
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.912
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9185
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9369
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9802
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9954
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9316
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9307
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8974
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9305
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.892
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8956
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8659
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8086
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8101
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.819
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,708808.0,6257002.62,6.25,0.0,,0.0,,0.0,8.8275
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,708808.0,6204338.19,6.25,0.0,,0.0,,0.0,8.7532
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,708808.0,6223121.6,6.2,0.0,,0.0,,0.0,8.7797
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,708808.0,6235738.38,6.22,0.0,,0.0,,0.0,8.7975
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,708808.0,6211071.86,6.25,0.0,,0.0,,0.0,8.7627
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1280581.0,11186899.5,11.24,0.0,,0.0,,0.0,8.7358
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1847347.0,16080786.17,16.1,0.0,,0.0,,0.0,8.7048
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2417395.0,21009096.47,21.06,0.0,,0.0,,0.0,8.6908
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2992730.0,25893997.78,25.98,0.0,,0.0,,0.0,8.6523
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3570531.0,30917227.93,30.88,0.0,,0.0,,0.0,8.659
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4150675.0,35999634.41,35.97,0.0,,0.0,,0.0,8.6732
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41048467.53,40.92,0.0,,0.0,,0.0,8.6786
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41206444.49,40.96,0.0,,0.0,,0.0,8.712
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41220634.03,41.23,0.0,,0.0,,0.0,8.715
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41612738.52,41.12,0.0,,0.0,,0.0,8.7979
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42246538.28,41.53,0.0,,0.0,,0.0,8.9319
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41792472.78,42.09,0.0,,0.0,,0.0,8.8359
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42564384.14,41.77,0.0,,0.0,,0.0,8.9991
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42474044.02,42.64,0.0,,0.0,,0.0,8.98
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42727090.94,42.23,0.0,,0.0,,0.0,9.0335
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42606006.81,42.6,0.0,,0.0,,0.0,9.0079
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42252214.1,42.72,0.0,,0.0,,0.0,8.9331
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42124981.16,42.51,0.0,,0.0,,0.0,8.9062
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42496747.3,41.96,0.0,,0.0,,0.0,8.9848
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42719050.2,42.48,0.0,,0.0,,0.0,9.0318
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42466476.26,42.51,0.0,,0.0,,0.0,8.9784
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42219105.16,42.45,0.0,,0.0,,0.0,8.9261
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42224307.99,42.28,0.0,,0.0,,0.0,8.9272
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41973626.0,42.18,0.0,,0.0,,0.0,8.8742
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42191199.05,41.86,0.0,,0.0,,0.0,8.9202
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42106534.75,42.28,0.0,,0.0,,0.0,8.9023
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42221470.08,42.38,0.0,,0.0,,0.0,8.9266
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42503842.07,42.3,0.0,,0.0,,0.0,8.9863
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42501950.13,42.51,0.0,,0.0,,0.0,8.9859
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42501950.13,42.53,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42501950.13,42.57,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42185050.25,42.59,0.0,,0.0,,0.0,8.9189
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42014775.68,42.15,0.0,,0.0,,0.0,8.8829
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42018559.56,41.9,0.0,,0.0,,0.0,8.8837
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41773553.38,42.06,0.0,,0.0,,0.0,8.8319
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41699767.74,41.84,0.0,,0.0,,0.0,8.8163
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41783486.07,41.71,0.0,,0.0,,0.0,8.834
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41669969.69,41.71,0.0,,0.0,,0.0,8.81
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41725781.91,41.65,0.0,,0.0,,0.0,8.8218
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41639225.67,41.81,0.0,,0.0,,0.0,8.8035
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41634968.81,41.73,0.0,,0.0,,0.0,8.8026
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41984977.63,41.69,0.0,,0.0,,0.0,8.8766
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41993964.35,41.98,0.0,,0.0,,0.0,8.8785
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41811865.16,41.99,0.0,,0.0,,0.0,8.84
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42126400.12,41.73,0.0,,0.0,,0.0,8.9065
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42126400.12,42.16,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42241335.45,42.11,0.0,,0.0,,0.0,8.9308
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42258362.91,42.33,0.0,,0.0,,0.0,8.9344
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42436205.23,42.24,0.0,,0.0,,0.0,8.972
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42164711.9,42.43,0.0,,0.0,,0.0,8.9146
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42104169.83,42.07,0.0,,0.0,,0.0,8.9018
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42071060.89,42.06,0.0,,0.0,,0.0,8.8948
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42153833.24,42.06,0.0,,0.0,,0.0,8.9123
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42304715.43,42.09,0.0,,0.0,,0.0,8.9442
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42185050.25,42.35,0.0,,0.0,,0.0,8.9189
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42113156.54,42.2,0.0,,0.0,,0.0,8.9037
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41998221.21,42.09,0.0,,0.0,,0.0,8.8794
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42022343.44,42.0,0.0,,0.0,,0.0,8.8845
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41707335.5,42.07,0.0,,0.0,,0.0,8.8179
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41833149.48,41.96,0.0,,0.0,,0.0,8.8445
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41754633.99,41.86,0.0,,0.0,,0.0,8.8279
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41704497.59,41.77,0.0,,0.0,,0.0,8.8173
2023-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41736187.58,41.69,0.0,,0.0,,0.0,8.824
2023-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41635914.78,41.78,0.0,,0.0,,0.0,8.8028
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41538479.89,41.65,0.0,,0.0,,0.0,8.7822
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41835514.41,41.56,0.0,,0.0,,0.0,8.845
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42104169.83,41.65,0.0,,0.0,,0.0,8.9018
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42280120.21,42.32,0.0,,0.0,,0.0,8.939
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42361473.61,42.3,0.0,,0.0,,0.0,8.9562
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42283904.09,42.35,0.0,,0.0,,0.0,8.9398
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42104642.81,42.3,0.0,,0.0,,0.0,8.9019
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42078628.64,42.14,0.0,,0.0,,0.0,8.8964
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41883758.86,42.1,0.0,,0.0,,0.0,8.8552
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41905989.16,41.86,0.0,,0.0,,0.0,8.8599
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42121197.28,41.98,0.0,,0.0,,0.0,8.9054
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42247011.27,42.17,0.0,,0.0,,0.0,8.932
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42071060.89,42.14,0.0,,0.0,,0.0,8.8948
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42001532.1,41.96,0.0,,0.0,,0.0,8.8801
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41882812.9,42.01,0.0,,0.0,,0.0,8.855
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42069641.93,41.89,0.0,,0.0,,0.0,8.8945
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41902678.26,42.12,0.0,,0.0,,0.0,8.8592
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42187415.17,41.91,0.0,,0.0,,0.0,8.9194
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42123089.22,42.25,0.0,,0.0,,0.0,8.9058
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41999640.17,42.13,0.0,,0.0,,0.0,8.8797
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42313702.14,42.03,0.0,,0.0,,0.0,8.9461
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42442354.03,42.36,0.0,,0.0,,0.0,8.9733
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42285796.03,42.45,0.0,,0.0,,0.0,8.9402
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42402623.3,42.3,0.0,,0.0,,0.0,8.9649
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42151468.32,42.37,0.0,,0.0,,0.0,8.9118
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42197820.84,42.19,0.0,,0.0,,0.0,8.9216
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42097548.04,42.24,0.0,,0.0,,0.0,8.9004
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42005315.98,42.04,0.0,,0.0,,0.0,8.8809
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41993964.35,42.05,0.0,,0.0,,0.0,8.8785
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41587670.32,42.11,0.0,,0.0,,0.0,8.7926
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41654834.17,41.53,0.0,,0.0,,0.0,8.8068
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41573953.76,41.64,0.0,,0.0,,0.0,8.7897
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41475099.91,41.63,0.0,,0.0,,0.0,8.7688
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41758417.87,41.47,0.0,,0.0,,0.0,8.8287
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42014302.7,41.84,0.0,,0.0,,0.0,8.8828
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,41973626.0,41.99,0.0,,0.0,,0.0,8.8742
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42019978.52,41.96,0.0,,0.0,,0.0,8.884
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42349176.01,42.07,0.0,,0.0,,0.0,8.9536
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,42164238.91,42.39,0.0,,0.0,,0.0,8.9145
