,ALKLA FP Equity_DX_SI_QTY,ALKLA FP Equity_DX_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLA FP Equity_DX_SI_MV,ALKLA FP Equity_DX_DSS,ALKLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SUPPLY_SI_QTY,ALKLA FP Equity_DX_BROKER_SI_QTY,ALKLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLA FP Equity_DX_BROKER_SI_MV_INC_x,ALKLA FP Equity_DX_BROKER_SI_QTY_ADD,ALKLA FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLA FP Equity_DX_BROKER_SI_QTY_INC,ALKLA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLA FP Equity_DX_BROKER_SI_MV_INC_y,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLA FP Equity_DX_BROKER_SI_MV_ADD,ALKLA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLA FP Equity_DX_BROKER_SI_QTY_DEC,ALKLA FP Equity_DX_SUPPLY_SI_MV,ALKLA FP Equity_DX_BROKER_SI_MV_DEC,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLA FP Equity_DX_BROKER_SI_CON_RATIO,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLA FP Equity_PX_LAST
2022-03-25,200.0,437.0,0.02,0.01,0.01,0.0,0.0,437.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.13,0.5002,50.87,0.0,2.185
2022-03-28,200.0,470.0,0.02,0.01,0.01,0.0,0.0,470.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0.5001,50.56,0.0,2.35
2022-03-29,200.0,470.0,0.02,0.01,0.01,0.0,0.0,470.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.06,0.5002,50.94,0.0,2.35
2022-03-30,200.0,467.0,0.02,0.01,0.01,0.0,0.0,467.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.5003,51.25,0.0,2.335
2022-03-31,200.0,462.0,0.02,0.01,0.01,0.0,0.0,462.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.41,0.5005,51.59,0.0,2.31
2022-04-01,200.0,469.0,0.02,0.01,0.01,0.0,0.0,469.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.03,0.5002,50.97,0.0,2.345
2022-04-04,200.0,496.0,0.02,0.01,0.01,0.0,0.0,496.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0,2.48
2022-04-05,200.0,485.0,0.02,0.01,0.01,0.0,0.0,485.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.5007,51.9,0.0,2.425
2022-04-06,200.0,489.0,0.02,0.01,0.01,0.0,0.0,489.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.98,0.5002,51.02,0.0,2.445
2022-04-07,200.0,482.0,0.02,0.01,0.01,0.0,0.0,482.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.42,0.5005,51.58,0.0,2.41
2022-04-08,200.0,475.0,0.02,0.01,0.01,0.0,0.0,475.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.35,0.5005,51.65,0.0,2.375
2022-04-11,200.0,474.0,0.02,0.01,0.01,0.0,0.0,474.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.78,0.5003,51.22,0.0,2.37
2022-04-12,200.0,483.0,0.02,0.01,0.01,0.0,0.0,483.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.24,0.5001,50.76,0.0,2.415
2022-04-13,200.0,483.0,0.02,0.01,0.01,0.0,0.0,483.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.77,0.5003,51.23,0.0,2.415
2022-04-14,200.0,476.0,0.02,0.01,0.01,0.0,0.0,476.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.5006,51.8,0.0,2.38
2022-04-15,200.0,476.0,0.02,0.01,0.01,0.0,0.0,476.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.74,0.5003,51.26,0.0,
2022-04-18,200.0,476.0,0.02,0.01,0.01,0.0,0.0,476.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.71,0.5003,51.29,0.0,
2022-04-19,200.0,515.0,0.02,0.01,0.01,0.0,0.0,515.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.25,0.5001,50.75,0.0,2.575
2022-04-20,200.0,519.0,0.02,0.01,0.01,0.0,0.0,519.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.15,0.5001,50.85,0.0,2.595
2022-04-21,200.0,565.0,0.02,0.01,0.01,0.0,0.0,565.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.13,0.5002,50.87,0.0,2.825
2022-04-22,200.0,577.0,0.02,0.01,0.01,0.0,0.0,577.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.16,0.5001,50.84,0.0,2.885
2022-04-25,200.0,549.0,0.02,0.01,0.01,0.0,0.0,549.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.35,0.5014,52.65,0.0,2.745
2022-04-26,200.0,539.0,0.02,0.01,0.01,0.0,0.0,539.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.2,0.5006,51.8,0.0,2.695
2022-04-27,200.0,567.0,0.02,0.01,0.01,0.0,0.0,567.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.5,50.3,0.0,2.835
2022-04-28,200.0,513.0,0.02,0.01,0.01,0.0,0.0,513.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.21,0.5029,53.79,0.0,2.565
2022-04-29,200.0,466.0,0.02,0.01,0.01,0.0,0.0,466.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.5024,53.5,0.0,2.33
2022-05-02,200.0,449.0,0.02,0.01,0.01,0.0,0.0,449.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.88,0.5009,52.12,0.0,2.245
2022-05-03,200.0,469.0,0.02,0.01,0.01,0.0,0.0,469.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0,2.345
2022-05-04,200.0,457.0,0.02,0.01,0.01,0.0,0.0,457.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.17,0.5007,51.83,0.0,2.285
2022-05-05,200.0,442.0,0.02,0.01,0.01,0.0,0.0,442.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.5009,52.07,0.0,2.21
2022-05-06,200.0,544.0,0.02,0.01,0.01,0.0,0.0,544.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.86,0.5034,54.14,0.0,2.72
2022-05-09,200.0,566.0,0.02,0.01,0.01,0.0,0.0,566.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.5,50.33,0.0,2.83
2022-05-10,200.0,569.0,0.02,0.0,0.01,0.0,0.0,569.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.5003,51.12,0.0,2.845
2022-05-11,200.0,527.0,0.02,0.0,0.01,0.0,0.0,527.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.9,0.5019,53.1,0.0,2.635
2022-05-12,200.0,520.0,0.02,0.0,0.01,0.0,0.0,520.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.15,0.5007,51.85,0.0,2.6
2022-05-13,200.0,499.0,0.02,0.0,0.01,0.0,0.0,499.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.78,0.501,52.22,0.0,2.495
2022-05-16,200.0,473.0,0.02,0.0,0.01,0.0,0.0,473.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.43,0.5013,52.57,0.0,2.365
2022-05-17,200.0,465.0,0.02,0.0,0.01,0.0,0.0,465.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.63,0.5004,51.37,0.0,2.325
2022-05-18,200.0,480.0,0.02,0.0,0.01,0.0,0.0,480.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.52,0.5,50.48,0.0,2.4
2022-05-19,200.0,477.0,0.02,0.0,0.01,0.0,0.0,477.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.86,0.5003,51.14,0.0,2.385
2022-05-20,200.0,484.0,0.02,0.0,0.01,0.0,0.0,484.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.07,0.5002,50.93,0.0,2.42
2022-05-23,200.0,483.0,0.02,0.0,0.01,0.0,0.0,483.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.5002,51.01,0.0,2.415
2022-05-24,200.0,472.0,0.02,0.0,0.01,0.0,0.0,472.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.34,0.5006,51.66,0.0,2.36
2022-05-25,200.0,476.0,0.02,0.0,0.01,0.0,0.0,476.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.84,0.5003,51.16,0.0,2.38
2022-05-26,200.0,479.0,0.02,0.0,0.01,0.0,0.0,479.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.08,0.5002,50.92,0.0,2.395
2022-05-27,200.0,464.0,0.02,0.0,0.01,0.0,0.0,464.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.95,0.5008,52.05,0.0,2.32
2022-05-30,200.0,483.0,0.02,0.0,0.01,0.0,0.0,483.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0,2.415
2022-05-31,200.0,484.0,0.02,0.0,0.01,0.0,0.0,484.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.67,0.5004,51.33,0.0,2.42
2022-06-01,200.0,480.0,0.02,0.0,0.01,0.0,0.0,480.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.42,0.5005,51.58,0.0,2.4
2022-06-02,200.0,483.0,0.02,0.0,0.01,0.0,0.0,483.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.5002,51.01,0.0,2.415
2022-06-03,200.0,484.0,0.02,0.01,0.01,0.0,0.0,484.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.68,0.5003,51.32,0.0,2.42
2022-06-06,200.0,480.0,0.02,0.01,0.01,0.0,0.0,480.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.5004,51.41,0.0,2.4
2022-06-07,200.0,489.0,0.02,0.01,0.01,0.0,0.0,489.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.26,0.5001,50.74,0.0,2.445
2022-06-08,200.0,490.0,0.02,0.01,0.01,0.0,0.0,490.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.91,0.5002,51.09,0.0,2.45
2022-06-09,200.0,500.0,0.02,0.01,0.01,0.0,0.0,500.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.07,0.5002,50.93,0.0,2.5
2022-06-10,200.0,500.0,0.02,0.01,0.01,0.0,0.0,500.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.48,0.5005,51.52,0.0,2.5
2022-06-13,200.0,470.0,0.02,0.01,0.01,0.0,0.0,470.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.32,0.5014,52.68,0.0,2.35
2022-06-14,200.0,444.0,0.02,0.01,0.01,0.0,0.0,444.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.5015,52.7,0.0,2.22
2022-06-15,200.0,444.0,0.02,0.01,0.01,0.0,0.0,444.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.77,0.5003,51.23,0.0,2.22
2022-06-16,200.0,433.0,0.02,0.01,0.01,0.0,0.0,433.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.41,0.5005,51.59,0.0,2.165
2022-06-17,200.0,440.0,0.02,0.01,0.01,0.0,0.0,440.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.01,0.5002,50.99,0.0,2.2
2022-06-20,200.0,429.0,0.02,0.01,0.01,0.0,0.0,429.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.3,0.5006,51.7,0.0,2.145
2022-06-21,200.0,444.0,0.02,0.01,0.01,0.0,0.0,444.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.5,50.29,0.0,2.22
2022-06-22,200.0,438.0,0.02,0.02,0.01,0.0,0.0,438.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.56,0.5004,51.44,0.0,2.19
2022-06-23,200.0,416.0,0.02,0.02,0.01,0.0,0.0,416.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.37,0.5014,52.63,0.0,2.08
2022-06-24,200.0,418.0,0.02,0.02,0.01,0.0,0.0,418.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.5002,51.0,0.0,2.09
2022-06-27,200.0,424.0,0.02,0.02,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.28,0.5001,50.72,0.0,2.12
2022-06-28,200.0,454.0,0.02,0.02,0.01,0.0,0.0,454.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.5,50.29,0.0,2.27
2022-06-29,200.0,448.0,0.02,0.03,0.01,0.0,0.0,448.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.32,0.5006,51.68,0.0,2.24
2022-06-30,200.0,427.0,0.02,0.03,0.01,0.0,0.0,427.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.52,0.5012,52.48,0.0,2.135
2022-07-01,200.0,438.0,0.02,0.03,0.01,0.0,0.0,438.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.24,0.5001,50.76,0.0,2.19
2022-07-04,200.0,441.0,0.02,0.03,0.01,0.0,0.0,441.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.5002,51.01,0.0,2.205
2022-07-05,200.0,428.0,0.02,0.03,0.01,0.0,0.0,428.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.59,0.5012,52.41,0.0,2.14
2022-07-06,200.0,424.0,0.02,0.03,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.5005,51.6,0.0,2.12
2022-07-07,200.0,415.0,0.02,0.03,0.01,0.0,0.0,415.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.24,0.5006,51.76,0.0,2.075
2022-07-08,200.0,424.0,0.02,0.03,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.36,0.5001,50.64,0.0,2.12
2022-07-11,200.0,424.0,0.02,0.03,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.55,0.5004,51.45,0.0,2.12
2022-07-12,200.0,424.0,0.02,0.04,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.69,0.5003,51.31,0.0,
2022-07-13,200.0,418.0,0.02,0.04,0.01,0.0,0.0,418.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.03,0.5002,50.97,0.0,2.09
2022-07-14,200.0,419.0,0.02,0.04,0.01,0.0,0.0,419.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.63,0.5004,51.37,0.0,2.095
2022-07-15,200.0,430.0,0.02,0.04,0.01,0.0,0.0,430.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.56,0.5,50.44,0.0,2.15
2022-07-18,200.0,422.0,0.02,0.04,0.01,0.0,0.0,422.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.57,0.5004,51.43,0.0,2.11
2022-07-19,200.0,428.0,0.02,0.04,0.01,0.0,0.0,428.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.34,0.5001,50.66,0.0,2.14
2022-07-20,200.0,422.0,0.02,0.04,0.01,0.0,0.0,422.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.36,0.5005,51.64,0.0,2.11
2022-07-21,200.0,422.0,0.02,0.04,0.01,0.0,0.0,422.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.72,0.5003,51.28,0.0,2.11
2022-07-22,200.0,424.0,0.02,0.04,0.01,0.0,0.0,424.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.98,0.5002,51.02,0.0,2.12
2022-07-25,200.0,446.0,0.02,0.03,0.01,0.0,0.0,446.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.0,2.23
2022-07-26,200.0,446.0,0.02,0.04,0.01,0.0,0.0,446.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.5004,51.41,0.0,2.23
2022-07-27,200.0,458.0,0.02,0.04,0.01,0.0,0.0,458.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.45,0.5001,50.55,0.0,2.29
2022-07-28,200.0,440.0,0.02,0.04,0.01,0.0,0.0,440.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.91,0.5009,52.09,0.0,2.2
2022-07-29,200.0,450.0,0.02,0.04,0.01,0.0,0.0,450.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.42,0.5001,50.58,0.0,2.25
2022-08-01,200.0,450.0,0.02,0.04,0.01,0.0,0.0,450.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.5002,51.04,0.0,2.25
2022-08-02,200.0,450.0,0.02,0.04,0.01,0.0,0.0,450.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.62,0.5004,51.38,0.0,
2022-08-03,200.0,432.0,0.02,0.04,0.01,0.0,0.0,432.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.5007,51.9,0.0,2.16
2022-08-04,200.0,434.0,0.02,0.04,0.01,0.0,0.0,434.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.05,0.5002,50.95,0.0,2.17
2022-08-05,200.0,442.0,0.02,0.04,0.01,0.0,0.0,442.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.1,0.5002,50.9,0.0,2.21
2022-08-08,200.0,447.0,0.02,0.05,0.01,0.0,0.0,447.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.18,0.5001,50.82,0.0,2.235
2022-08-09,200.0,444.0,0.02,0.05,0.01,0.0,0.0,444.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.65,0.5004,51.35,0.0,2.22
2022-08-10,200.0,442.0,0.02,0.05,0.01,0.0,0.0,442.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.98,0.5002,51.02,0.0,2.21
2022-08-11,200.0,442.0,0.02,0.05,0.01,0.0,0.0,442.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.81,0.5003,51.19,0.0,2.21
2022-08-12,200.0,440.0,0.02,0.05,0.01,0.0,0.0,440.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.44,0.5005,51.56,0.0,2.2
2022-08-15,200.0,435.0,0.02,0.05,0.01,0.0,0.0,435.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.35,0.5005,51.65,0.0,2.175
2022-08-16,200.0,442.0,0.02,0.05,0.01,0.0,0.0,442.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.17,0.5001,50.83,0.0,2.21
2022-08-17,200.0,421.0,0.02,0.05,0.01,0.0,0.0,421.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.54,0.5012,52.46,0.0,2.105
2022-08-18,200.0,428.0,0.02,0.05,0.01,0.0,0.0,428.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.11,0.5002,50.89,0.0,2.14
2022-08-19,200.0,430.0,0.02,0.05,0.01,0.0,0.0,430.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.72,0.5003,51.28,0.0,2.15
2022-08-22,200.0,426.0,0.02,0.05,0.01,0.0,0.0,426.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.37,0.5005,51.63,0.0,2.13
2022-08-23,200.0,415.0,0.02,0.05,0.01,0.0,0.0,415.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.26,0.5006,51.74,0.0,2.075
2022-08-24,200.0,434.0,0.02,0.04,0.01,0.0,0.0,434.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.0,2.17
2022-08-25,200.0,460.0,0.02,0.04,0.01,0.0,0.0,460.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.74,0.5,50.26,0.0,2.3
2022-08-26,200.0,447.0,0.02,0.03,0.01,0.0,0.0,447.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.21,0.5006,51.79,0.0,2.235
2022-08-29,200.0,450.0,0.02,0.03,0.01,0.0,0.0,450.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.5002,51.01,0.0,2.25
2022-08-30,200.0,435.0,0.02,0.03,0.01,0.0,0.0,435.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.91,0.5009,52.09,0.0,2.175
2022-08-31,200.0,427.0,0.02,0.03,0.01,0.0,0.0,427.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.5005,51.6,0.0,2.135
2022-09-01,200.0,435.0,0.02,0.03,0.01,0.0,0.0,435.0,0.0,200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.91,0.5002,51.09,0.0,2.175
