,ALBOA FP Equity_DX_SI_QTY,ALBOA FP Equity_DX_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOA FP Equity_DX_SI_MV,ALBOA FP Equity_DX_DSS,ALBOA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SUPPLY_SI_QTY,ALBOA FP Equity_DX_BROKER_SI_QTY,ALBOA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOA FP Equity_DX_BROKER_SI_MV_INC_x,ALBOA FP Equity_DX_BROKER_SI_QTY_ADD,ALBOA FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOA FP Equity_DX_BROKER_SI_QTY_INC,ALBOA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOA FP Equity_DX_BROKER_SI_MV_INC_y,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOA FP Equity_DX_BROKER_SI_MV_ADD,ALBOA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOA FP Equity_DX_BROKER_SI_QTY_DEC,ALBOA FP Equity_DX_SUPPLY_SI_MV,ALBOA FP Equity_DX_BROKER_SI_MV_DEC,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOA FP Equity_DX_BROKER_SI_CON_RATIO,ALBOA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBOA FP Equity_PX_LAST
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7659.0,0.01,0.0,0.0,,0.0,20.7
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7770.0,0.01,0.0,0.0,,0.0,21.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7696.0,0.01,0.0,0.0,,0.0,20.8
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7733.0,0.01,0.0,0.0,,0.0,20.9
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7770.0,0.01,0.0,0.0,,0.0,21.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,8325.0,0.01,0.0,0.0,,0.0,22.5
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7770.0,0.01,0.0,0.0,,0.0,21.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7770.0,0.01,0.0,0.0,,0.0,21.0
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,570.0,12027.0,0.01,0.0,0.0,,0.0,21.1
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1070.0,22577.0,0.02,0.0,0.0,,0.0,21.1
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1170.0,24336.0,0.02,0.0,0.0,,0.0,20.8
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7881.0,0.01,0.0,0.0,,0.0,21.3
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370.0,7881.0,0.01,0.0,0.0,,0.0,21.3
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2270.0,48351.0,0.05,0.0,0.0,,0.0,21.3
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2210.0,46410.0,0.05,0.0,0.0,,0.0,21.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,310.0,6510.0,0.01,0.0,0.0,,0.0,21.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,310.0,6603.0,0.01,0.0,0.0,,0.0,21.3
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,310.0,6510.0,0.01,0.0,0.0,,0.0,21.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1310.0,28296.0,0.03,0.0,0.0,,0.0,21.6
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1310.0,28296.0,0.03,0.0,0.0,,0.0,21.6
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1110.0,23976.0,0.02,0.0,0.0,,0.0,21.6
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3410.0,72974.0,0.07,0.0,0.0,,0.0,21.4
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3410.0,72974.0,0.07,0.0,0.0,,0.0,21.4
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3410.0,72292.0,0.07,0.0,0.0,,0.0,21.2
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2110.0,44732.0,0.04,0.0,0.0,,0.0,21.2
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2110.0,44732.0,0.04,0.0,0.0,,0.0,21.2
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2110.0,44732.0,0.04,0.0,0.0,,0.0,21.2
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2110.0,42622.0,0.04,0.0,0.0,,0.0,20.2
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7910.0,151872.0,0.16,0.0,0.0,,0.0,19.2
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9110.0,178556.0,0.17,0.0,0.0,,0.0,19.6
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7410.0,141531.0,0.15,0.0,0.0,,0.0,19.1
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6710.0,127490.0,0.13,0.0,0.0,,0.0,19.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6710.0,127490.0,0.13,0.0,0.0,,0.0,19.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6712.0,127528.0,0.13,0.0,0.0,,0.0,19.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,226.8,0.0,0.0,0.0,,0.0,18.9
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,228.0,0.0,0.0,0.0,,0.0,19.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,216.0,0.0,0.0,0.0,,0.0,18.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,216.0,0.0,0.0,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,216.0,0.0,0.0,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,218.4,0.0,0.0,0.0,,0.0,18.2
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,230.4,0.0,0.0,0.0,,0.0,19.2
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,237.6,0.0,0.0,0.0,,0.0,19.8
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4240.0,0.0,0.0,0.0,,0.0,20.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4070.4,0.0,0.0,0.0,,0.0,19.2
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4070.4,0.0,0.0,0.0,,0.0,
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,3985.6,0.0,0.0,0.0,,0.0,18.8
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,112.0,2105.6,0.0,0.0,0.0,,0.0,18.8
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,225.6,0.0,0.0,0.0,,0.0,18.8
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,225.6,0.0,0.0,0.0,,0.0,18.8
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,3858.4,0.0,0.0,0.0,,0.0,18.2
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,3975.0,0.0,0.0,0.0,,0.0,18.75
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,3900.8,0.0,0.0,0.0,,0.0,18.4
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,223.2,0.0,0.0,0.0,,0.0,18.6
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,223.2,0.0,0.0,0.0,,0.0,18.6
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,222.0,0.0,0.0,0.0,,0.0,18.5
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,222.0,0.0,0.0,0.0,,0.0,18.5
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,223.2,0.0,0.0,0.0,,0.0,18.6
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,222.0,0.0,0.0,0.0,,0.0,18.5
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,228.0,0.0,0.0,0.0,,0.0,19.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,232.2,0.0,0.0,0.0,,0.0,19.35
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,235.2,0.0,0.0,0.0,,0.0,19.6
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,235.2,0.0,0.0,0.0,,0.0,19.6
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,234.0,0.0,0.0,0.0,,0.0,19.5
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,239.4,0.0,0.0,0.0,,0.0,19.95
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,112.0,2284.8,0.0,0.0,0.0,,0.0,20.4
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4324.8,0.0,0.0,0.0,,0.0,20.4
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4261.2,0.0,0.0,0.0,,0.0,20.1
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4197.6,0.0,0.0,0.0,,0.0,19.8
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,212.0,4197.6,0.0,0.0,0.0,,0.0,19.8
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,242.4,0.0,0.0,0.0,,0.0,20.2
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,250.8,0.0,0.0,0.0,,0.0,20.9
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,253.2,0.0,0.0,0.0,,0.0,21.1
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,253.2,0.0,0.0,0.0,,0.0,21.1
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,250.8,0.0,0.0,0.0,,0.0,20.9
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,247.2,0.0,0.0,0.0,,0.0,20.6
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,252.0,0.0,0.0,0.0,,0.0,21.0
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,242.4,0.0,0.0,0.0,,0.0,20.2
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,248.4,0.0,0.0,0.0,,0.0,20.7
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,243.6,0.0,0.0,0.0,,0.0,20.3
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,246.0,0.0,0.0,0.0,,0.0,20.5
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,238.8,0.0,0.0,0.0,,0.0,19.9
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,238.8,0.0,0.0,0.0,,0.0,19.9
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,238.8,0.0,0.0,0.0,,0.0,19.9
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,237.0,0.0,0.0,0.0,,0.0,19.75
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,244.8,0.0,0.0,0.0,,0.0,20.4
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,237.6,0.0,0.0,0.0,,0.0,19.8
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,230.4,0.0,0.0,0.0,,0.0,19.2
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,232.8,0.0,0.0,0.0,,0.0,19.4
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,231.0,0.0,0.0,0.0,,0.0,19.25
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,232.8,0.0,0.0,0.0,,0.0,19.4
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,229.2,0.0,0.0,0.0,,0.0,19.1
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,232.8,0.0,0.0,0.0,,0.0,19.4
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,236.4,0.0,0.0,0.0,,0.0,19.7
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,236.4,0.0,0.0,0.0,,0.0,19.7
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,240.0,0.0,0.0,0.0,,0.0,20.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12.0,241.2,0.0,0.0,0.0,,0.0,20.1
