,JBOG FP Equity_DX_SI_QTY,JBOG FP Equity_DX_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JBOG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBOG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBOG FP Equity_DX_SI_MV,JBOG FP Equity_DX_DSS,JBOG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SUPPLY_SI_QTY,JBOG FP Equity_DX_BROKER_SI_QTY,JBOG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBOG FP Equity_DX_BROKER_SI_MV_INC_x,JBOG FP Equity_DX_BROKER_SI_QTY_ADD,JBOG FP Equity_DX_SUPPLY_SI_MV_DEC,JBOG FP Equity_DX_BROKER_SI_QTY_INC,JBOG FP Equity_DX_SUPPLY_SI_QTY_DEC,JBOG FP Equity_DX_BROKER_SI_MV_INC_y,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBOG FP Equity_DX_BROKER_SI_MV_ADD,JBOG FP Equity_DX_SUPPLY_SI_QTY_ADD,JBOG FP Equity_DX_BROKER_SI_QTY_DEC,JBOG FP Equity_DX_SUPPLY_SI_MV,JBOG FP Equity_DX_BROKER_SI_MV_DEC,JBOG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBOG FP Equity_DX_UTILIZATION_QUANTITY,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBOG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBOG FP Equity_DX_ACTIVE_UTILIZATION_MV,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBOG FP Equity_DX_BROKER_SI_CON_RATIO,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBOG FP Equity_DX_DEMAND_SUPPLY_RATIO,JBOG FP Equity_PX_LAST
2024-02-05,9840.0,61992.0,0.52,6.73,0.06,0.06,0.0,30996.0,4920.0,4920.0,30996.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.3
2024-02-06,9840.0,61992.0,0.52,6.88,0.06,0.06,0.0,30996.0,4920.0,4920.0,30996.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.3
2024-02-07,9840.0,61401.6,0.52,7.09,0.06,0.06,0.0,30700.8,4920.0,4920.0,30700.8,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.24
2024-02-08,9840.0,60614.4,0.52,7.17,0.06,0.06,0.0,30307.2,4920.0,4920.0,30307.2,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.16
2024-02-09,9840.0,64353.6,0.52,7.35,0.06,0.06,0.0,32176.8,4920.0,4920.0,32176.8,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.54
2024-02-12,9840.0,63763.2,0.52,7.31,0.06,0.06,0.0,31881.6,4920.0,4920.0,31881.6,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.48
2024-02-13,9840.0,62976.0,0.52,7.26,0.06,0.06,0.0,31488.0,4920.0,4920.0,31488.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.4
2024-02-14,9840.0,62976.0,0.52,7.36,0.06,0.06,0.0,31488.0,4920.0,4920.0,31488.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.4
2024-02-15,9840.0,61992.0,0.52,7.36,0.06,0.06,0.0,30996.0,4920.0,4920.0,30996.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.3
2024-02-16,9840.0,60811.2,0.52,7.5,0.06,0.06,0.0,30405.6,4920.0,4920.0,30405.6,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.18
2024-02-19,9840.0,60024.0,0.52,7.34,0.06,0.06,0.0,30012.0,4920.0,4920.0,30012.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.1
2024-02-20,9840.0,59040.0,0.52,7.34,0.06,0.06,0.0,29520.0,4920.0,4920.0,29520.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.0
2024-02-21,9840.0,60024.0,0.52,7.34,0.06,0.06,0.0,30012.0,4920.0,4920.0,30012.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.1
2024-02-22,9840.0,60024.0,0.52,6.7,0.06,0.06,0.0,30012.0,4920.0,4920.0,30012.0,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.1
2024-02-23,9840.0,62779.2,0.52,6.87,0.06,0.06,0.0,31389.6,4920.0,4920.0,31389.6,,,,,,,,,,,,0.03,,100.0,41.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.8363,6.38
2024-02-26,9840.0,62976.0,0.52,6.73,0.06,0.06,0.0,31488.0,4920.0,4920.0,31488.0,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.4
2024-02-27,9840.0,59236.8,0.52,6.9,0.06,0.06,0.0,29618.4,4920.0,4920.0,29618.4,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.02
2024-02-28,9840.0,60220.8,0.52,6.82,0.06,0.06,0.0,30110.4,4920.0,4920.0,30110.4,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.12
2024-02-29,9840.0,62976.0,0.52,6.77,0.06,0.06,0.0,31488.0,4920.0,4920.0,31488.0,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.4
2024-03-01,9840.0,62976.0,0.52,8.06,0.06,0.06,0.0,31488.0,4920.0,4920.0,31488.0,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.4
2024-03-04,9840.0,63172.8,0.52,9.03,0.06,0.06,0.0,31586.4,4920.0,4920.0,31586.4,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.42
2024-03-05,9840.0,63369.6,0.52,11.47,0.06,0.06,0.0,31684.8,4920.0,4920.0,31684.8,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.44
2024-03-06,9840.0,63369.6,0.52,11.44,0.06,0.06,0.0,31684.8,4920.0,4920.0,31684.8,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.44
2024-03-07,9840.0,63566.4,0.52,12.16,0.06,0.06,0.0,31783.2,4920.0,4920.0,31783.2,,,,,,,,,,,,0.03,,100.0,39.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.7805,6.46
2024-03-08,16400.0,105944.0,0.87,19.46,0.1,0.11,0.0,52972.0,8200.0,8200.0,52972.0,3280.0,0.02,,,3280.0,,0.02,3280.0,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.46
2024-03-11,16400.0,103320.0,0.87,21.41,0.1,0.1,0.0,51660.0,8200.0,8200.0,51660.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.3
2024-03-12,16400.0,105944.0,0.87,22.09,0.1,0.1,0.0,52972.0,8200.0,8200.0,52972.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.46
2024-03-13,16400.0,104960.0,0.87,22.74,0.1,0.11,0.0,52480.0,8200.0,8200.0,52480.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.4
2024-03-14,16400.0,105944.0,0.87,24.4,0.1,0.11,0.0,52972.0,8200.0,8200.0,52972.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.46
2024-03-15,16400.0,100368.0,0.87,24.57,0.1,0.1,0.0,50184.0,8200.0,8200.0,50184.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.12
2024-03-18,16400.0,103320.0,0.87,23.61,0.1,0.1,0.0,51660.0,8200.0,8200.0,51660.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.3
2024-03-19,16400.0,105288.0,0.87,23.33,0.1,0.1,0.0,52644.0,8200.0,8200.0,52644.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.42
2024-03-20,16400.0,104960.0,0.87,23.1,0.1,0.1,0.0,52480.0,8200.0,8200.0,52480.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.4
2024-03-21,16400.0,105288.0,0.87,23.04,0.1,0.11,0.0,52644.0,8200.0,8200.0,52644.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.42
2024-03-22,16400.0,104960.0,0.87,22.78,0.1,0.11,0.0,52480.0,8200.0,8200.0,52480.0,,,,,,,,,,,,0.05,,100.0,51.61,0.0,0.0,0.0,100.0,,1.0,100.0,1.0323,6.4
2024-03-25,16400.0,106928.0,0.87,22.65,0.1,0.11,0.0,53464.0,8200.0,8200.0,53464.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.52
2024-03-26,16400.0,106600.0,0.87,21.36,0.1,0.11,0.0,53300.0,8200.0,8200.0,53300.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.5
2024-03-27,16400.0,101680.0,0.87,21.71,0.1,0.1,0.0,50840.0,8200.0,8200.0,50840.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.2
2024-03-28,16400.0,109880.0,0.87,21.61,0.1,0.11,0.0,54940.0,8200.0,8200.0,54940.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.7
2024-03-29,16400.0,109880.0,0.87,20.74,0.1,0.11,0.0,54940.0,8200.0,8200.0,54940.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,
2024-04-01,16400.0,109880.0,0.87,20.74,0.1,0.11,0.0,54940.0,8200.0,8200.0,54940.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,
2024-04-02,16400.0,112176.0,0.87,20.74,0.1,0.11,0.0,56088.0,8200.0,8200.0,56088.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.84
2024-04-03,16400.0,112832.0,0.87,20.85,0.1,0.11,0.0,56416.0,8200.0,8200.0,56416.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.88
2024-04-04,16400.0,114472.0,0.87,20.89,0.1,0.11,0.0,57236.0,8200.0,8200.0,57236.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.98
2024-04-05,16400.0,114800.0,0.87,20.61,0.1,0.11,0.0,57400.0,8200.0,8200.0,57400.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.0
2024-04-08,16400.0,109880.0,0.87,24.26,0.1,0.11,0.0,54940.0,8200.0,8200.0,54940.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.7
2024-04-09,16400.0,109224.0,0.87,22.36,0.1,0.11,0.0,54612.0,8200.0,8200.0,54612.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.66
2024-04-10,16400.0,113488.0,0.87,22.86,0.1,0.11,0.0,56744.0,8200.0,8200.0,56744.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.92
2024-04-11,16400.0,116440.0,0.87,23.75,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.1
2024-04-12,16400.0,117096.0,0.87,22.88,0.1,0.12,0.0,58548.0,8200.0,8200.0,58548.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.14
2024-04-15,16400.0,114472.0,0.87,23.59,0.1,0.12,0.0,57236.0,8200.0,8200.0,57236.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.98
2024-04-16,16400.0,110864.0,0.87,22.41,0.1,0.11,0.0,55432.0,8200.0,8200.0,55432.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.76
2024-04-17,16400.0,111520.0,0.87,22.36,0.1,0.11,0.0,55760.0,8200.0,8200.0,55760.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.8
2024-04-18,16400.0,114472.0,0.87,24.55,0.1,0.11,0.0,57236.0,8200.0,8200.0,57236.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.98
2024-04-19,16400.0,114800.0,0.87,24.33,0.1,0.11,0.0,57400.0,8200.0,8200.0,57400.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.0
2024-04-22,16400.0,110864.0,0.87,24.13,0.1,0.11,0.0,55432.0,8200.0,8200.0,55432.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.76
2024-04-23,16400.0,114800.0,0.87,26.18,0.1,0.11,0.0,57400.0,8200.0,8200.0,57400.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.0
2024-04-24,16400.0,114472.0,0.87,25.95,0.1,0.11,0.0,57236.0,8200.0,8200.0,57236.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.98
2024-04-25,16400.0,108568.0,0.87,26.07,0.1,0.11,0.0,54284.0,8200.0,8200.0,54284.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.62
2024-04-26,16400.0,110208.0,0.87,25.71,0.1,0.11,0.0,55104.0,8200.0,8200.0,55104.0,,,,,,,,,,,,0.05,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.72
2024-04-29,16400.0,114144.0,0.87,24.61,0.1,0.11,0.0,57072.0,8200.0,8200.0,57072.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,6.96
2024-04-30,16400.0,116440.0,0.87,25.89,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.1
2024-05-01,16400.0,116440.0,0.87,24.79,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,
2024-05-02,16400.0,116440.0,0.87,24.79,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.1
2024-05-03,16400.0,117752.0,0.87,24.69,0.1,0.12,0.0,58876.0,8200.0,8200.0,58876.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.18
2024-05-06,16400.0,118080.0,0.87,24.56,0.1,0.12,0.0,59040.0,8200.0,8200.0,59040.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.2
2024-05-07,16400.0,119392.0,0.87,24.11,0.1,0.12,0.0,59696.0,8200.0,8200.0,59696.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.28
2024-05-08,16400.0,120376.0,0.87,21.29,0.1,0.12,0.0,60188.0,8200.0,8200.0,60188.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.34
2024-05-09,16400.0,116440.0,0.87,22.5,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.1
2024-05-10,16400.0,121032.0,0.87,24.63,0.1,0.12,0.0,60516.0,8200.0,8200.0,60516.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.38
2024-05-13,16400.0,121360.0,0.87,23.43,0.1,0.12,0.0,60680.0,8200.0,8200.0,60680.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.4
2024-05-14,16400.0,121360.0,0.87,22.81,0.1,0.12,0.0,60680.0,8200.0,8200.0,60680.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.4
2024-05-15,16400.0,120376.0,0.87,23.56,0.1,0.12,0.0,60188.0,8200.0,8200.0,60188.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.34
2024-05-16,16400.0,122344.0,0.87,24.85,0.1,0.12,0.0,61172.0,8200.0,8200.0,61172.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.46
2024-05-17,16400.0,122344.0,0.87,22.88,0.1,0.12,0.0,61172.0,8200.0,8200.0,61172.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.46
2024-05-20,16400.0,124968.0,0.87,23.11,0.1,0.12,0.0,62484.0,8200.0,8200.0,62484.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.62
2024-05-21,16400.0,124968.0,0.87,23.74,0.1,0.13,0.0,62484.0,8200.0,8200.0,62484.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.62
2024-05-22,16400.0,124968.0,0.87,25.87,0.1,0.13,0.0,62484.0,8200.0,8200.0,62484.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.62
2024-05-23,16400.0,121688.0,0.87,25.55,0.1,0.12,0.0,60844.0,8200.0,8200.0,60844.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.42
2024-05-24,16400.0,125296.0,0.87,25.36,0.1,0.12,0.0,62648.0,8200.0,8200.0,62648.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.64
2024-05-27,16400.0,128904.0,0.87,26.51,0.1,0.13,0.0,64452.0,8200.0,8200.0,64452.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.86
2024-05-28,16400.0,131200.0,0.87,19.32,0.1,0.13,0.0,65600.0,8200.0,8200.0,65600.0,,,,,,,,,,,,0.06,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,8.0
2024-05-29,16400.0,130872.0,0.87,19.27,0.1,0.13,0.0,65436.0,8200.0,8200.0,65436.0,,,,,,,,,,,,0.07,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.98
2024-05-30,16400.0,131200.0,0.87,18.86,0.1,0.13,0.0,65600.0,8200.0,8200.0,65600.0,,,,,,,,,,,,0.07,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,8.0
2024-05-31,16400.0,130872.0,0.87,18.69,0.1,0.13,0.0,65436.0,8200.0,8200.0,65436.0,,,,,,,,,,,,0.07,,100.0,51.41,0.0,0.0,0.0,100.0,,1.0,100.0,1.0282,7.98
2024-06-03,16400.0,128248.0,0.87,18.54,0.1,0.13,0.0,64124.0,8200.0,8200.0,64124.0,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.82
2024-06-04,16400.0,127592.0,0.87,17.8,0.1,0.13,0.0,63796.0,8200.0,8200.0,63796.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.78
2024-06-05,16400.0,123656.0,0.87,17.73,0.1,0.13,0.0,61828.0,8200.0,8200.0,61828.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.54
2024-06-06,16400.0,121360.0,0.87,17.25,0.1,0.12,0.0,60680.0,8200.0,8200.0,60680.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.4
2024-06-07,16400.0,119720.0,0.87,15.2,0.1,0.12,0.0,59860.0,8200.0,8200.0,59860.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.3
2024-06-10,16400.0,118080.0,0.87,14.55,0.1,0.12,0.0,59040.0,8200.0,8200.0,59040.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.2
2024-06-11,16400.0,116112.0,0.87,14.53,0.1,0.12,0.0,58056.0,8200.0,8200.0,58056.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.08
2024-06-12,16400.0,117752.0,0.87,14.56,0.1,0.12,0.0,58876.0,8200.0,8200.0,58876.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.18
2024-06-13,16400.0,117752.0,0.87,14.76,0.1,0.12,0.0,58876.0,8200.0,8200.0,58876.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.18
2024-06-14,16400.0,111848.0,0.87,14.74,0.1,0.11,0.0,55924.0,8200.0,8200.0,55924.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.82
2024-06-17,16400.0,112504.0,0.87,13.45,0.1,0.12,0.0,56252.0,8200.0,8200.0,56252.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.86
2024-06-18,16400.0,112504.0,0.87,13.34,0.1,0.11,0.0,56252.0,8200.0,8200.0,56252.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.86
2024-06-19,16400.0,114800.0,0.87,14.52,0.1,0.11,0.0,57400.0,8200.0,8200.0,57400.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.0
2024-06-20,16400.0,116440.0,0.87,14.9,0.1,0.12,0.0,58220.0,8200.0,8200.0,58220.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.1
2024-06-21,16400.0,121032.0,0.87,14.53,0.1,0.12,0.0,60516.0,8200.0,8200.0,60516.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.38
2024-06-24,16400.0,116768.0,0.87,14.89,0.1,0.12,0.0,58384.0,8200.0,8200.0,58384.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.12
2024-06-25,16400.0,116768.0,0.87,15.18,0.1,0.12,0.0,58384.0,8200.0,8200.0,58384.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.12
2024-06-26,16400.0,120704.0,0.87,15.32,0.1,0.12,0.0,60352.0,8200.0,8200.0,60352.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.36
2024-06-27,16400.0,119392.0,0.87,15.31,0.1,0.12,0.0,59696.0,8200.0,8200.0,59696.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.28
2024-06-28,16400.0,114800.0,0.87,16.26,0.1,0.12,0.0,57400.0,8200.0,8200.0,57400.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.0
2024-07-01,10447.0,75009.46,0.56,10.28,0.07,0.07,0.0,16133.46,8200.0,2247.0,58876.0,,,,,,,,,,,5953.0,0.06,0.04,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.274,7.18
2024-07-02,4494.0,31008.6,0.24,4.42,0.03,0.03,0.0,15504.3,2247.0,2247.0,15504.3,,,,0.04,,5953.0,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,7.1
2024-07-03,4494.0,31008.6,0.24,4.41,0.03,0.03,0.0,15504.3,2247.0,2247.0,15504.3,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.9
2024-07-04,4494.0,31008.6,0.24,4.5,0.03,0.03,0.0,15504.3,2247.0,2247.0,15504.3,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.9
2024-07-05,4494.0,31008.6,0.24,4.54,0.03,0.03,0.0,15504.3,2247.0,2247.0,15504.3,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,6.9
2024-07-08,4494.0,31727.64,0.24,4.64,0.03,0.03,0.0,15863.82,2247.0,2247.0,15863.82,,,,,,,,,,,,0.02,,100.0,22.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4495,7.06
2024-07-09,4494.0,31727.64,0.24,6.15,0.03,0.03,0.0,15863.82,2247.0,2247.0,15863.82,,,,,,,,,,,,0.02,,100.0,22.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.4495,7.06
