,FR FP Equity_DX_SI_QTY,FR FP Equity_DX_SHORT_INTEREST_VALUE,FR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FR FP Equity_DX_SI_MV,FR FP Equity_DX_DSS,FR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY,FR FP Equity_DX_BROKER_SI_QTY,FR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FR FP Equity_DX_BROKER_SI_MV_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_INC_x,FR FP Equity_DX_BROKER_SI_MV_INC_x,FR FP Equity_DX_SUPPLY_SI_MV_NEW,FR FP Equity_DX_BROKER_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_NEW,FR FP Equity_DX_SUPPLY_SI_MV_DEC,FR FP Equity_DX_BROKER_SI_QTY_INC,FR FP Equity_DX_SUPPLY_SI_QTY_DEC,FR FP Equity_DX_BROKER_SI_MV_NEW_y,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FR FP Equity_DX_BROKER_SI_MV_INC_y,FR FP Equity_DX_SUPPLY_SI_QTY_INC_y,FR FP Equity_DX_BROKER_SI_MV_ADD,FR FP Equity_DX_SUPPLY_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_DEC,FR FP Equity_DX_SUPPLY_SI_MV,FR FP Equity_DX_BROKER_SI_MV_DEC,FR FP Equity_DX_SUPPLY_SI_MV_RMV,FR FP Equity_DX_BROKER_SI_MV_RMV,FR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FR FP Equity_DX_UTILIZATION_QUANTITY,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FR FP Equity_DX_ACTIVE_UTILIZATION_MV,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FR FP Equity_DX_BROKER_SI_CON_RATIO,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FR FP Equity_DX_DEMAND_SUPPLY_RATIO,FR FP Equity_PX_LAST
2007-08-20,6658968.0,185957243.13,9.01,9.23,8.52,245.0,2.0,112780775.47,4159646.0,4038582.0,116161588.79,,,31214.0,2.38,,,,0.35,33133.0,15000.0,,,2.38,31214.0,,41200.0,1380.0,149.26,0.0,,,23.91,23.91,13238166.0,369686842.38,,473.24,23.98,22.65,0.1504,26.19,0.3827,35.22
2007-08-21,6322791.0,179777746.04,8.55,8.68,8.09,231.72,2.0,104764245.93,4177488.0,3684563.0,118779725.09,,,20073.0,0.55,,,,0.12,15000.0,2911.0,,,0.55,20073.0,,680.0,369019.0,148.84,13.63,,,23.93,23.93,13278716.0,377557574.31,,474.46,23.88,21.84,0.1391,23.9,0.3622,35.86
2007-08-22,6646904.0,192840671.63,8.99,9.08,8.51,244.56,2.0,117142405.33,4148456.0,4037708.0,120355437.85,,,4118.0,13.36,,,,1.21,358745.0,33150.0,,,13.36,4118.0,,,5600.0,148.79,0.2,,,23.86,23.86,13236780.0,384026840.98,,477.78,23.75,22.64,0.1509,26.31,0.3823,36.59
2007-08-23,6603644.0,188653442.37,8.93,8.95,8.45,245.78,2.0,112809870.19,4194095.0,3948808.0,119817249.29,,,604.0,,,,,2.02,,59959.0,,,,604.0,,104994.0,88900.0,152.91,2.48,,,24.13,24.13,13189217.0,376790630.93,,479.26,24.19,22.69,0.1534,26.35,0.3799,36.03
2007-08-24,6548956.0,184858272.42,8.86,8.87,8.38,241.33,2.0,111887145.54,4124401.0,3963815.0,116420028.42,,,34136.0,0.03,,,,4.23,19073.0,114349.0,,,0.03,34136.0,,10519.0,4066.0,147.73,0.16,,,23.71,23.71,13272461.0,374643563.23,,477.45,23.63,22.97,0.1563,26.7,0.3764,35.6
2007-08-27,5965939.0,168732498.5,8.07,8.01,7.63,218.61,2.0,96469875.28,4094277.0,3410922.0,115796957.99,,,95.0,,,,,1.1,,30219.0,,,,95.0,,,552892.0,146.11,21.12,,,23.69,23.69,13188757.0,373012851.91,,469.75,23.73,21.34,0.1549,27.64,0.3452,35.67
2007-08-28,5550047.0,154021562.47,7.51,7.57,7.1,203.38,2.0,86082838.08,3987379.0,3101928.0,110655341.07,,,2492.0,0.11,,,,4.02,3331.0,112914.0,,,0.11,2492.0,,3524.0,312326.0,142.42,11.63,,,22.99,22.99,13355003.0,370620001.75,,473.68,23.12,16.83,0.1511,29.46,0.32,35.0
2007-08-29,5764021.0,159091287.75,7.8,7.93,7.38,208.22,2.0,89997757.11,4019275.0,3260700.0,110934994.09,,,58432.0,6.22,,,,1.0,178120.0,26535.0,,,6.22,58432.0,,,19347.0,141.08,1.63,,,23.11,23.11,13371669.0,369068058.66,,468.09,23.16,19.6,0.1533,28.46,0.3314,34.81
2007-08-30,5496298.0,152747852.52,7.44,7.59,7.03,196.52,2.0,84506474.67,3971471.0,3040781.0,110371320.22,,,6534.0,0.0,,,,1.86,3601.0,50812.0,,,0.0,6534.0,,2746.0,223520.0,138.83,9.23,0.22,,22.64,22.64,13567292.0,377049191.57,6273.0,473.99,22.66,16.41,0.153,30.05,0.3134,35.05
2007-08-31,5406116.0,152470577.38,7.31,7.47,6.92,193.22,2.0,82872411.06,3975281.0,2938389.0,112116238.22,,,18080.0,1.98,,,,0.5,55607.0,14270.0,,,1.98,18080.0,,,158000.0,139.7,6.17,,,22.65,22.65,13577737.0,382937657.99,,478.82,22.59,13.41,0.1499,30.64,0.308,35.57
2007-09-03,5346089.0,152303618.35,7.23,7.41,6.84,193.11,2.0,84850477.26,3875263.0,2978381.0,110401562.14,,,288.0,1.81,,,,3.54,51401.0,101160.0,,,1.81,288.0,,853.0,11409.0,138.26,0.0,,,22.25,22.25,13538308.0,385690042.7,,482.75,22.26,13.47,0.1503,30.78,0.307,35.93
2007-09-04,5433949.0,156960924.78,7.35,7.59,6.95,197.79,2.0,86927098.92,3933613.0,3009395.0,113623358.3,,,1667.0,1.52,,,,0.0,31014.0,134.0,,,1.52,1667.0,,56817.0,,141.79,,,,22.55,22.55,13508933.0,390208781.21,,488.42,22.5,13.19,0.1505,30.9,0.3115,36.43
2007-09-05,6008506.0,168745373.87,8.13,8.41,7.69,219.58,2.0,103907082.38,3881388.0,3699813.0,109006509.97,,13558.0,37160.0,25.25,0.49,,,5.1,690418.0,138662.0,,13558.0,25.25,37160.0,,35718.0,,140.57,,,,22.19,22.19,13613642.0,382331166.69,,490.4,22.28,17.14,0.1438,28.62,0.3434,35.42
2007-09-06,5880618.0,164407678.28,7.96,8.36,7.52,211.8,2.0,99736075.35,3885902.0,3567411.0,108640303.76,,,21263.0,,,,,2.28,,62015.0,,,,21263.0,,45266.0,132403.0,137.51,5.38,,,22.25,22.25,13577512.0,379593985.65,,480.31,22.26,17.28,0.1446,28.48,0.3367,35.26
2007-09-07,5952192.0,161122899.29,8.05,8.82,7.62,213.33,2.0,99081025.36,3845997.0,3660245.0,104109240.31,,,58.0,3.15,,14024.0,,0.92,98430.0,24656.0,,,3.15,58.0,0.52,,19620.0,135.13,0.73,0.55,,22.09,22.09,13566419.0,367236265.61,15306.0,473.11,22.22,16.91,0.1415,28.05,0.3418,34.14
2007-09-10,5926196.0,159244484.53,8.02,9.21,7.58,208.73,2.0,98395944.12,3820790.0,3661751.0,102669525.95,,,7142.0,0.29,,15000.0,,1.58,8432.0,43907.0,,,0.29,7142.0,0.51,16457.0,21926.0,130.52,1.71,0.17,,22.04,22.04,13514948.0,363163980.34,4900.0,460.36,22.09,17.21,0.1405,27.76,0.3418,33.89
2007-09-11,5838341.0,159105725.74,7.9,9.22,7.47,204.2,2.0,99135390.92,3722660.0,3637746.0,101449456.44,,,19877.0,0.9,,,,4.1,28000.0,118007.0,,,0.9,19877.0,,,52005.0,126.63,2.34,,,21.57,21.57,13539472.0,368975967.43,,461.63,21.53,17.71,0.1404,27.49,0.3382,34.37
2007-09-12,5969715.0,169643966.58,8.08,9.52,7.64,207.59,2.0,106425525.62,3753413.0,3745079.0,106662356.5,,,36421.0,1.69,,,,1.28,107333.0,39000.0,,,1.69,36421.0,,33332.0,,129.59,,,,21.74,21.74,13508522.0,383877497.45,,469.35,21.64,17.34,0.1401,27.42,0.3458,35.84
2007-09-13,5921272.0,172633653.09,8.01,9.25,7.58,209.7,2.0,103556045.83,3740143.0,3551935.0,109043217.26,,,2815.0,2.19,,,,0.88,33281.0,24585.0,,,2.19,2815.0,,8500.0,,134.67,,,9.76,21.7,21.7,13492772.0,393379415.88,,484.9,21.74,17.29,0.1455,28.34,0.3436,36.77
2007-09-14,5981308.0,174621120.29,8.09,9.29,7.65,214.0,2.0,104429876.54,3799070.0,3577043.0,110911837.25,,,22584.0,1.39,,,,0.6,27542.0,17158.0,,,1.39,22584.0,,53501.0,2434.0,137.89,0.0,,,21.95,21.95,13512154.0,394480182.09,,492.83,21.86,16.81,0.1446,28.47,0.3455,36.82
2007-09-17,6137712.0,175147995.89,8.3,9.64,7.85,221.02,2.0,106521973.74,3750922.0,3732850.0,107037682.94,,830.0,,8.54,0.03,,,1.69,222156.0,48978.0,,830.0,8.54,,,,66349.0,137.5,1.84,,,21.67,21.67,13554650.0,386800453.09,,491.41,21.86,19.86,0.1481,27.58,0.3547,35.99
2007-09-18,6151672.0,175839022.13,8.32,9.7,7.87,219.14,2.0,105516013.08,3790562.0,3691444.0,108349196.02,,,,0.6,,,,0.41,22353.0,10361.0,,,0.6,,,50000.0,63759.0,136.25,3.06,,,22.05,22.05,13400146.0,383028966.6,,480.49,22.09,19.96,0.1461,27.18,0.3578,36.05
2007-09-19,5969670.0,173950021.66,8.08,9.54,7.64,216.13,2.0,109085834.4,3735261.0,3743641.0,108841649.85,11.65,,11144.0,,,,257780.0,2.34,,67610.0,11.65,,,11144.0,,1165.0,205583.0,134.98,6.49,,,21.82,21.82,13384731.0,390017245.07,,483.28,21.83,17.42,0.1414,27.61,0.3487,36.75
2007-09-20,5963027.0,171959786.15,8.07,9.77,7.63,217.0,2.0,107369727.82,3785013.0,3723246.0,109150943.99,,,16909.0,1.05,,,,0.44,21294.0,13840.0,,,1.05,16909.0,,46682.0,41689.0,138.16,1.47,,,22.17,22.17,13290388.0,383263781.69,,483.24,22.23,17.35,0.1434,28.04,0.3492,36.37
2007-09-21,5724137.0,168973996.22,7.74,9.76,7.32,208.49,2.0,106232093.7,3670668.0,3598702.0,108356498.24,,,4643.0,0.18,,,,4.35,5617.0,120680.0,,,0.18,4643.0,,1692.0,130161.0,133.8,4.59,,,21.62,21.62,13310016.0,392905794.06,,485.62,21.6,16.6,0.1468,29.29,0.3371,37.23
2007-09-24,5873762.0,177116691.14,7.95,10.47,7.52,217.54,2.0,110214467.33,3745926.0,3655068.0,112954188.2,,,219005.0,3.62,,,,6.25,97409.0,169419.0,,,3.62,219005.0,,25672.0,41043.0,139.71,0.28,,,22.24,22.24,13098030.0,394956372.78,,488.67,22.23,17.25,0.1437,28.16,0.3487,38.03
2007-09-25,5955258.0,179196358.89,8.06,10.66,7.62,222.53,2.0,110175409.39,3821015.0,3661475.0,114976038.86,,103773.0,397.0,1.19,3.73,,,0.0,31612.0,74.0,,103773.0,1.19,397.0,,,25205.0,144.32,0.25,1.08,,22.58,22.58,13103921.0,394302804.4,29007.0,493.77,22.62,17.76,0.1434,27.9,0.3519,37.95
2007-09-26,5941008.0,180039434.19,8.04,10.6,7.6,222.93,2.0,110548639.72,3815759.0,3647925.0,115634769.62,,,3583.0,2.35,,,,0.15,59299.0,4357.0,,,2.35,3583.0,,74.0,72849.0,144.43,2.41,0.17,,22.54,22.54,13112419.0,397365648.66,4556.0,495.18,22.58,17.41,0.1469,28.81,0.351,38.22
2007-09-27,5846470.0,180929380.56,7.91,10.53,7.48,223.8,2.0,109864355.83,3819039.0,3550107.0,118186933.42,,,9758.0,0.67,,,,0.0,15111.0,6478.0,,,0.67,9758.0,,,112929.0,145.73,0.87,,,22.61,22.61,13073673.0,404587991.99,,502.21,22.49,17.55,0.1481,28.95,0.3461,39.03
2007-09-28,5774855.0,178667338.75,7.81,10.74,7.39,223.44,2.0,107519104.28,3822316.0,3475214.0,118258038.96,,,3351.0,1.21,,,,0.0,15532.0,74.0,,,1.21,3351.0,,,90424.0,147.92,3.15,,,22.57,22.57,13110594.0,405626624.28,,509.89,22.49,16.48,0.1491,29.62,0.341,39.02
2007-10-01,5810182.0,180128865.4,7.86,11.54,7.43,223.65,2.0,109241634.51,3809193.0,3523665.0,118093652.35,,368289.0,3833.0,1.7,12.5,,,0.64,48450.0,16957.0,,368289.0,1.7,3833.0,,,,145.66,,14.37,,22.45,22.45,13159936.0,407987966.72,368289.0,508.12,22.28,16.47,0.1486,29.58,0.3424,39.1
2007-10-02,5808413.0,183666291.88,7.86,11.61,7.43,225.2,2.0,111905467.17,3793967.0,3538990.0,119968027.48,,368289.0,,1.16,14.45,,,0.47,28467.0,15226.0,,368289.0,1.16,,,,13142.0,146.03,0.0,12.5,,22.4,22.4,13146127.0,415690206.36,368289.0,511.18,22.22,16.82,0.149,29.51,0.3429,39.88
2007-10-03,5823652.0,184055809.13,7.88,11.48,7.45,227.66,2.0,112298830.64,3805982.0,3553212.0,120287595.58,,368289.0,1079.0,1.02,12.56,,,0.0,14223.0,63.0,,368289.0,1.02,1079.0,,11000.0,,147.79,,14.45,,22.42,22.42,13168128.0,416177074.76,368289.0,516.41,22.25,16.63,0.1497,29.72,0.3431,39.86
2007-10-04,5738354.0,180404492.21,7.76,11.34,7.34,225.87,2.0,111433457.16,3729392.0,3544505.0,117246002.95,,368289.0,9120.0,0.36,14.68,,,0.0,5391.0,96.0,,368289.0,0.36,9120.0,,74.0,14098.0,146.78,0.55,15.92,,23.26,23.26,12305780.0,386873656.12,453978.0,488.3,23.11,16.85,0.1505,29.95,0.3579,39.65
2007-10-05,5873973.0,185087303.46,7.95,11.75,7.52,231.12,2.0,111811205.69,3861050.0,3548466.0,121660643.15,,85689.0,46614.0,0.27,3.41,,,0.03,3960.0,645.0,,85689.0,0.27,46614.0,,,,151.75,,,,22.69,22.69,13151936.0,414413952.78,,521.01,22.56,16.52,0.1475,29.35,0.3453,39.74
2007-10-08,6117209.0,192169566.09,8.28,12.19,7.83,242.0,2.0,114273810.54,4017030.0,3637604.0,126193319.87,,,183854.0,3.97,,,,1.77,91006.0,45903.0,,,3.97,183854.0,,18029.0,1867.0,159.56,0.11,,,23.6,23.6,13004562.0,408532884.32,,516.42,23.6,17.24,0.1413,28.14,0.3594,39.62
2007-10-09,5801778.0,187504675.6,7.85,11.55,7.42,228.98,2.0,109349367.96,3929711.0,3383493.0,127002306.23,,,,0.0,,,,3.38,1969.0,87319.0,,,0.0,,,,16880.0,155.76,0.66,,9.43,23.1,23.1,13079358.0,422705036.08,,520.26,23.04,18.25,0.1544,29.78,0.3411,40.76
2007-10-10,5987903.0,195846371.13,8.1,11.74,7.66,240.52,2.0,117699982.87,3900712.0,3598617.0,127580605.43,9.58,,1567.0,1.69,,,239200.0,1.02,15924.0,30565.0,9.58,,1.69,1567.0,,,40000.0,157.79,1.44,,,22.94,22.94,13103638.0,428580748.7,,535.25,22.77,16.78,0.1443,29.1,0.3521,41.25
2007-10-11,5998056.0,193895641.62,8.11,11.49,7.68,242.59,2.0,116705531.11,3899260.0,3610222.0,126049093.16,,,790.0,1.85,,,,0.09,32608.0,2242.0,,,1.85,790.0,,,21002.0,158.79,0.8,,,22.94,22.94,13099832.0,423470592.93,,535.69,22.86,17.13,0.1457,29.2,0.3528,40.77
2007-10-12,5568100.0,179731810.14,7.53,10.55,7.12,224.97,2.0,114409185.77,3490128.0,3544402.0,112657284.0,,,,,,,,12.1,,295287.0,,,,,,548.0,65820.0,141.9,2.67,4.37,,20.68,20.68,13388246.0,432157053.24,114393.0,544.79,20.66,17.81,0.1439,28.31,0.3299,40.71
2007-10-15,5393030.0,172883440.61,7.3,10.22,6.9,217.26,2.0,105476520.41,3493697.0,3290298.0,111996847.38,,89035.0,298.0,0.1,3.62,,,3.53,2500.0,85764.0,,89035.0,0.1,298.0,,,256605.0,141.38,10.52,,,20.2,20.2,13802446.0,442462651.49,,559.09,20.18,18.76,0.1318,24.79,0.3118,40.43
2007-10-16,5185288.0,165648294.88,7.01,9.71,6.64,208.09,2.0,105143799.78,3272437.0,3291316.0,104540694.58,,,,0.0,,,,9.01,1018.0,221259.0,,,0.0,,,,,131.86,,,,18.86,18.86,14080825.0,449823549.18,,567.6,18.85,19.55,0.1365,25.81,0.2988,40.29
2007-10-17,5184157.0,168859461.49,7.01,9.76,6.63,207.68,2.0,106979684.92,3278237.0,3284385.0,106779430.96,,,3154.0,,,,,0.11,,2554.0,,,,3154.0,,5200.0,6931.0,131.55,0.18,,,18.87,18.87,14092387.0,459020218.69,,570.7,18.73,19.6,0.1366,25.8,0.2984,41.08
2007-10-18,5126333.0,160431912.19,6.93,9.45,6.56,206.78,2.0,103321798.89,3203323.0,3301475.0,100250068.47,,,2277.0,1.0,,,,0.09,17090.0,2287.0,,,1.0,2277.0,,,,129.83,,3.01,,18.56,18.56,14058763.0,439978095.66,74904.0,568.03,18.6,19.41,0.1389,26.45,0.297,39.47
2007-10-19,5056878.0,156253481.06,6.84,8.95,6.47,199.76,2.0,101397020.21,3155544.0,3281542.0,97503782.9,,,5306.0,0.08,,,,2.34,2600.0,54828.0,,,0.08,5306.0,,1743.0,22533.0,123.83,2.05,,,18.31,18.31,14079978.0,435060046.09,,552.08,18.32,19.85,0.1383,26.05,0.2934,38.97
2007-10-22,4956692.0,148638145.27,6.71,8.68,6.34,194.45,2.0,98179271.38,3080414.0,3274021.0,92373507.09,,,17956.0,,,,,3.95,,98803.0,,,,17956.0,,5717.0,7521.0,119.85,0.64,,,18.09,18.09,13949834.0,418318800.63,,538.34,18.21,20.3,0.1417,26.36,0.2911,37.82
2007-10-23,4743101.0,142270721.33,6.42,8.23,6.07,181.98,2.0,91842028.77,3119258.0,3061881.0,93563068.91,,,40295.0,,,,,0.17,,1451.0,,,,40295.0,,,212140.0,117.31,9.4,,,18.09,18.09,14123938.0,423651709.58,,534.36,18.0,18.2,0.1407,27.36,0.2751,37.83
2007-10-24,4763081.0,142379065.07,6.44,8.22,6.09,182.97,2.0,92127134.48,3119142.0,3081977.0,93238078.83,,,,0.73,,,,0.0,22000.0,116.0,,,0.73,,,,1904.0,117.65,0.0,,,18.06,18.06,14153682.0,423084975.97,,534.8,18.03,18.12,0.1397,27.22,0.2758,37.7
2007-10-25,4741107.0,145143094.44,6.41,8.42,6.07,181.5,2.0,93677329.03,3119170.0,3059975.0,95489510.34,,,28.0,0.0,,,,,460.0,,,,0.0,28.0,,,22462.0,117.12,0.88,,,18.02,18.02,14189710.0,434400324.35,,538.75,17.86,18.25,0.1407,27.35,0.2739,38.61
2007-10-26,4775245.0,144900852.39,6.46,8.64,6.11,185.84,2.0,93727531.55,3105944.0,3088815.0,94247296.86,,173304.0,6542.0,3.8,6.69,,,0.0,69227.0,1244.0,,173304.0,3.8,6542.0,,,40386.0,119.0,1.42,7.25,,17.85,17.85,14293624.0,433728175.49,191828.0,549.29,17.81,17.08,0.1404,27.98,0.2744,38.27
2007-10-29,4923823.0,149682614.62,6.66,8.83,6.3,190.82,2.0,93562110.63,3233403.0,3077734.0,98294397.5,,,161044.0,,,,,1.31,,33585.0,,,,161044.0,,,11081.0,123.4,0.68,,,18.56,18.56,14185653.0,431239228.37,,543.78,18.5,16.6,0.1344,26.97,0.2827,38.34
2007-10-30,4807899.0,142498880.47,6.5,8.62,6.15,186.5,2.0,90045505.58,3144498.0,3038127.0,93198181.71,,,8086.0,0.09,,,,3.68,981.0,96991.0,,,0.09,8086.0,,,40588.0,120.08,1.54,,,18.02,18.02,14302476.0,423903833.67,,543.65,18.09,17.04,0.1386,27.72,0.2756,37.38
2007-10-31,4732107.0,141865911.57,6.4,8.51,6.06,180.5,2.0,89389242.58,3107613.0,2981685.0,93164493.33,,,62507.0,,,,,1.3,,31294.0,,,,62507.0,,15658.0,56442.0,115.99,3.13,3.13,,17.89,17.89,14266609.0,427704929.49,83756.0,536.12,17.79,16.67,0.1404,28.31,0.2724,37.81
2007-11-01,4803393.0,142784275.02,6.5,8.77,6.15,184.09,2.0,90695345.79,3076972.0,3051074.0,91465182.27,2.1,,3897.0,1.11,,,55278.0,2.72,31645.0,75776.0,2.1,,1.11,3897.0,,41238.0,17535.0,116.49,0.81,,,17.61,17.61,14400736.0,428072125.16,,543.47,17.65,16.71,0.1384,28.07,0.2748,37.49
2007-11-02,4739569.0,138481947.33,6.41,8.69,6.06,180.39,2.0,87613720.75,3065626.0,2998595.0,89572249.77,,,6503.0,2.77,,,,0.71,73162.0,17849.0,,,2.77,6503.0,,,125640.0,114.52,5.05,,,17.64,17.64,14308648.0,418073761.27,,533.48,17.67,16.94,0.1274,25.62,0.2728,36.85
2007-11-05,4949905.0,141291548.28,6.7,9.22,6.33,186.8,2.0,91564360.79,3067103.0,3207799.0,87548292.67,,344.0,2166.0,7.0,0.01,28520.0,,0.08,190408.0,1033.0,,344.0,7.0,2166.0,1.1,,9725.0,113.33,0.75,,,17.76,17.76,14199607.0,405317770.35,,521.99,17.84,19.15,0.1268,24.26,0.2867,36.0
2007-11-06,4804289.0,135230388.87,6.5,8.92,6.15,178.69,2.0,86212462.48,3040969.0,3062844.0,85596728.34,,,,0.75,,,,1.34,20821.0,30661.0,,,0.75,,,4527.0,165776.0,109.44,6.88,,,17.63,17.63,14205399.0,399851389.2,,511.02,17.64,18.44,0.1277,24.8,0.2786,35.5
2007-11-07,5034102.0,141579384.15,6.81,9.47,6.44,185.34,2.0,92616887.14,3022066.0,3293155.0,84992763.98,,,2363.0,9.28,,,,0.87,250920.0,21266.0,,,9.28,2363.0,,,20609.0,107.54,1.22,,,17.51,17.51,14233398.0,400300932.16,,508.54,17.46,17.34,0.1221,23.52,0.2917,35.47
2007-11-08,5005714.0,136732602.0,6.77,9.1,6.41,184.42,2.0,89243087.74,2969114.0,3267146.0,81102252.92,,,15052.0,0.63,,,,2.36,16085.0,68004.0,,,0.63,15052.0,,,42095.0,105.78,1.64,,,17.36,17.36,14132152.0,386024034.71,,498.86,17.49,16.94,0.1231,24.0,0.2927,34.45
2007-11-09,4770058.0,128101930.87,6.45,8.55,6.1,172.6,2.0,77505640.36,2336509.0,2886033.0,62747940.26,,,,9.38,,,,22.52,271299.0,632605.0,,,9.38,,,,652412.0,81.32,24.11,,,13.71,13.71,14709094.0,395018958.43,,508.36,13.79,11.08,0.1137,23.74,0.2798,33.87
2007-11-12,4567264.0,122728239.39,6.18,8.08,5.84,163.94,2.0,76897548.0,2305369.0,2861700.0,61948220.75,,,,,,,,1.11,,31140.0,,,,,,,24333.0,78.86,1.16,,,13.7,13.7,14522026.0,390225457.38,,495.74,13.72,11.49,0.1189,25.01,0.2714,33.89
2007-11-13,4725333.0,125889212.29,6.39,8.33,6.05,168.99,2.0,80970870.74,2273050.0,3039294.0,60557102.32,,,11875.0,6.19,,,,1.51,177594.0,44193.0,,,6.19,11875.0,,,,77.49,,,,13.49,13.49,14573682.0,388262445.65,,494.97,13.54,11.14,0.1181,25.16,0.2805,33.6
2007-11-14,4742099.0,135171872.7,6.42,8.51,6.07,168.6,2.0,88291927.96,2332107.0,3097457.0,66475894.02,,,93445.0,1.99,,,,1.57,60684.0,45114.0,,,1.99,93445.0,,10726.0,2521.0,79.18,0.18,,,13.92,13.92,14426612.0,411225527.1,,499.12,13.69,11.04,0.1172,25.1,0.283,35.95
2007-11-15,4514935.0,132204923.58,6.11,7.71,5.78,166.4,2.0,86762757.9,2228200.0,2963038.0,65245459.95,,,10840.0,0.01,,,,3.84,1922.0,116276.0,,,0.01,10840.0,,1529.0,136341.0,80.53,4.33,,,13.14,13.14,14729912.0,431316705.63,,536.52,13.05,11.28,0.1197,25.76,0.2662,36.93
2007-11-16,4409132.0,129351552.17,5.96,6.95,5.64,164.06,2.0,85015309.99,2180280.0,2897868.0,63963293.04,,,25099.0,0.45,,,,2.51,8008.0,73020.0,,,0.45,25099.0,,,73178.0,80.2,2.35,,,13.16,13.16,14390290.0,422170701.09,,530.65,13.13,11.52,0.1241,26.31,0.2661,37.0
2007-11-19,4568862.0,130052680.77,6.18,7.04,5.85,170.43,2.0,83118043.02,2317869.0,2920008.0,65978153.23,,,74029.0,1.09,,,,0.09,22140.0,2372.0,,,1.09,74029.0,,65932.0,,85.2,,,,14.08,14.08,14147576.0,402710824.97,,516.27,14.17,11.61,0.1187,25.32,0.2775,35.9
2007-11-20,4652967.0,130712747.77,6.29,6.95,5.95,170.78,2.0,84044257.67,2339013.0,2991714.0,65708356.91,,8744.0,6937.0,2.81,0.31,,,1.42,77039.0,36360.0,,8744.0,2.81,6937.0,,41823.0,5333.0,83.53,0.46,,,14.34,14.34,13973737.0,392555021.33,,498.68,14.35,11.41,0.1241,26.78,0.2852,35.43
2007-11-21,4882849.0,129466194.43,6.61,6.96,6.25,178.08,2.0,84924946.37,2357644.0,3202965.0,62511700.96,,,19500.0,7.73,,,,0.06,219630.0,869.0,,,7.73,19500.0,,,8379.0,83.46,0.4,,,14.54,14.54,13859880.0,367487489.14,,488.24,14.6,10.9,0.1183,25.85,0.3011,33.44
2007-11-22,4916961.0,130253697.0,6.65,6.81,6.29,177.15,2.0,86221558.33,2407802.0,3254787.0,63784339.99,,,53998.0,1.47,,,,2.1,51822.0,59165.0,,,1.47,53998.0,,55325.0,,83.33,,,,14.63,14.63,14047574.0,372129949.24,,480.38,14.78,10.95,0.1221,26.7,0.2988,33.41
2007-11-23,5031096.0,136229176.66,6.81,6.92,6.44,178.05,2.0,89193180.34,2526822.0,3294004.0,68419859.34,,30976.0,33108.0,2.69,1.07,,,0.83,87314.0,20001.0,,30976.0,2.69,33108.0,,74937.0,48097.0,85.41,2.35,,,15.36,15.36,13927312.0,377115890.23,,471.82,15.33,10.87,0.1214,26.55,0.3058,34.15
2007-11-26,5076701.0,136055187.61,6.87,6.98,6.5,180.49,2.0,89102073.77,2541717.0,3324714.0,68117815.74,,,14895.0,2.55,,,,,72108.0,,,,2.55,14895.0,,,41397.0,87.15,1.65,,,15.51,15.51,13849408.0,371163045.39,,472.49,15.57,9.65,0.1187,26.26,0.3097,33.8
2007-11-27,5283402.0,137489348.01,7.15,7.19,6.76,186.23,2.0,92720336.09,2510101.0,3563031.0,65320062.7,,,3027.0,17.43,,,,1.3,522400.0,34643.0,,,17.43,3027.0,,,284083.0,85.16,10.09,,,15.2,15.2,14008418.0,364539411.81,,470.23,15.33,9.36,0.1582,34.18,0.3198,32.82
2007-11-28,5248823.0,143581287.18,7.1,7.08,6.72,183.47,2.0,97400607.02,2477931.0,3560621.0,67783676.94,,,2969.0,,,,,1.25,,35139.0,,,,2969.0,,,2410.0,82.84,0.11,,,15.27,15.27,13745807.0,376015853.91,,464.41,15.14,9.55,0.1607,34.58,0.3235,34.5
2007-11-29,5038922.0,138159083.69,6.82,6.72,6.45,177.86,2.0,91063873.99,2473936.0,3321271.0,67831320.04,,,30278.0,1.8,,,,1.53,39340.0,48524.0,,,1.8,30278.0,,14250.0,278690.0,83.47,9.3,,,14.71,14.71,14346846.0,393367291.09,,493.46,14.47,9.85,0.144,31.52,0.2996,34.58
