,ALVDM FP Equity_DX_SI_QTY,ALVDM FP Equity_DX_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVDM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVDM FP Equity_DX_SI_MV,ALVDM FP Equity_DX_DSS,ALVDM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SUPPLY_SI_QTY,ALVDM FP Equity_DX_BROKER_SI_QTY,ALVDM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVDM FP Equity_DX_BROKER_SI_MV_INC_x,ALVDM FP Equity_DX_SUPPLY_SI_MV_NEW,ALVDM FP Equity_DX_BROKER_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_NEW,ALVDM FP Equity_DX_SUPPLY_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_QTY_INC,ALVDM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVDM FP Equity_DX_BROKER_SI_MV_INC_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVDM FP Equity_DX_BROKER_SI_MV_ADD,ALVDM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_DEC,ALVDM FP Equity_DX_SUPPLY_SI_MV,ALVDM FP Equity_DX_BROKER_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_RMV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVDM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVDM FP Equity_DX_BROKER_SI_CON_RATIO,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVDM FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-09-25,5000.0,93769.15,0.34,20.6,0.14,0.13,,93769.15,0.0,5000.0,0.0,,,,0.13,,,,,4900.0,,,,0.13,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-09-26,5000.0,93981.14,0.34,20.6,0.14,0.13,,93981.14,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-09-27,5000.0,93981.14,0.34,18.87,0.14,0.13,,93981.14,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-09-28,5000.0,93981.14,0.34,18.23,0.14,0.13,,93981.14,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-01,5000.0,93981.14,0.34,19.0,0.14,0.13,,93981.14,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-02,5000.0,94299.12,0.34,19.01,0.14,0.13,,94299.12,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-03,5000.0,93981.14,0.34,19.01,0.14,0.13,,93981.14,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-04,5000.0,93627.83,0.34,18.71,0.14,0.13,,93627.83,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-05,5000.0,93627.83,0.34,7.04,0.14,0.13,,93627.83,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-08,5000.0,91825.93,0.34,6.83,0.14,0.13,,91825.93,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-09,5000.0,91861.27,0.34,6.34,0.14,0.13,,91861.27,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-10,5000.0,91861.27,0.34,6.26,0.14,0.13,,91861.27,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-11,5000.0,91861.27,0.34,6.03,0.14,0.13,,91861.27,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-12,5000.0,94511.11,0.34,5.38,0.14,0.13,,94511.11,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-15,5000.0,94511.11,0.34,4.41,0.14,0.13,,94511.11,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2007-10-16,5000.0,95288.4,0.34,4.07,0.14,0.13,,95288.4,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-16,2000.0,27949.42,0.06,0.89,0.05,0.04,,27949.42,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-17,2000.0,27920.61,0.06,0.89,0.05,0.04,,27920.61,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-18,2000.0,27906.2,0.06,0.83,0.05,0.04,,27906.2,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-21,2000.0,28093.49,0.06,0.79,0.05,0.04,,28093.49,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-22,2000.0,28266.38,0.06,0.76,0.05,0.04,,28266.38,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2008-07-23,2000.0,28266.38,0.06,0.76,0.05,0.04,,28266.38,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-12,8000.0,123080.48,0.24,2.46,0.22,0.16,,123080.48,0.0,8000.0,0.0,,,,,,8000.0,,,,,,,,,0.16,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-15,8000.0,122649.05,0.24,2.48,0.22,0.16,,122649.05,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-16,8000.0,122833.95,0.24,2.52,0.22,0.16,,122833.95,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-17,8000.0,121909.46,0.24,2.49,0.22,0.16,,121909.46,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-18,8000.0,120800.07,0.24,2.47,0.22,0.16,,120800.07,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2010-03-19,920.0,13892.01,0.03,0.36,0.02,0.02,0.0,13892.01,0.0,920.0,0.0,,,,,,,,,,,,,,,,,7080.0,0.0,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-22,920.0,13877.83,0.03,0.38,0.02,0.02,0.0,13877.83,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-23,920.0,13913.27,0.03,0.41,0.02,0.02,0.0,13913.27,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-24,920.0,13955.8,0.03,0.42,0.02,0.02,0.0,13955.8,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-25,920.0,14005.41,0.03,0.44,0.02,0.02,0.0,14005.41,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-26,920.0,14069.2,0.03,0.44,0.02,0.02,0.0,14069.2,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-29,920.0,14069.2,0.03,0.47,0.02,0.02,0.0,14069.2,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-30,920.0,14047.94,0.03,0.51,0.02,0.02,0.0,14047.94,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-03-31,920.0,14033.76,0.03,0.52,0.02,0.02,0.0,14033.76,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-01,920.0,13984.15,0.03,0.52,0.02,0.02,0.0,13984.15,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-02,920.0,13984.15,0.03,0.54,0.02,0.02,0.0,13984.15,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-05,920.0,13984.15,0.03,0.54,0.02,0.02,0.0,13984.15,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-06,920.0,13984.15,0.03,0.54,0.02,0.02,0.0,13984.15,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-07,920.0,14012.5,0.03,0.55,0.02,0.02,0.0,14012.5,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-08,920.0,14005.41,0.03,0.57,0.02,0.02,0.0,14005.41,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-09,920.0,13892.01,0.03,0.62,0.02,0.02,0.0,13892.01,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-12,920.0,13877.83,0.03,0.65,0.02,0.02,0.0,13877.83,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-13,920.0,14189.69,0.03,0.5,0.02,0.02,0.0,14189.69,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-14,920.0,14175.52,0.03,0.39,0.02,0.02,0.0,14175.52,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-15,920.0,14175.52,0.03,0.48,0.02,0.02,0.0,14175.52,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-16,920.0,14175.52,0.03,0.47,0.02,0.02,0.0,14175.52,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-19,920.0,13459.65,0.03,0.47,0.02,0.02,0.0,13459.65,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-20,920.0,13459.65,0.03,0.42,0.02,0.02,0.0,13459.65,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-21,920.0,13466.74,0.03,0.42,0.02,0.02,0.0,13466.74,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-22,920.0,13459.65,0.03,0.4,0.02,0.02,0.0,13459.65,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-23,920.0,13459.65,0.03,0.4,0.02,0.02,0.0,13459.65,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-26,920.0,14168.43,0.03,0.41,0.02,0.02,0.0,14168.43,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-27,920.0,14090.47,0.03,0.38,0.02,0.02,0.0,14090.47,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-28,920.0,13884.92,0.03,0.38,0.02,0.02,0.0,13884.92,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-29,920.0,13721.9,0.03,0.38,0.02,0.02,0.0,13721.9,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-04-30,920.0,14147.17,0.03,0.38,0.02,0.02,0.0,14147.17,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-03,920.0,14140.08,0.03,0.39,0.02,0.02,0.0,14140.08,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-04,920.0,13920.36,0.03,0.39,0.02,0.02,0.0,13920.36,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-05,920.0,13899.1,0.03,0.31,0.02,0.02,0.0,13899.1,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-06,920.0,13821.13,0.03,0.31,0.02,0.02,0.0,13821.13,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-07,920.0,13006.04,0.03,0.31,0.02,0.02,0.0,13006.04,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-10,920.0,13211.58,0.03,0.27,0.02,0.02,0.0,13211.58,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-11,920.0,13509.27,0.03,0.26,0.02,0.02,0.0,13509.27,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-12,920.0,13530.53,0.03,0.26,0.02,0.02,0.0,13530.53,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-13,920.0,13530.53,0.03,0.26,0.02,0.02,0.0,13530.53,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-14,920.0,13530.53,0.03,0.26,0.02,0.02,0.0,13530.53,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-17,920.0,13806.95,0.03,0.26,0.02,0.02,0.0,13806.95,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-18,920.0,13728.99,0.03,0.26,0.02,0.02,0.0,13728.99,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-19,920.0,13254.11,0.03,0.23,0.02,0.02,0.0,13254.11,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-20,920.0,13140.71,0.03,0.22,0.02,0.02,0.0,13140.71,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-21,920.0,12545.33,0.03,0.18,0.02,0.02,0.0,12545.33,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-24,920.0,12616.21,0.03,0.17,0.02,0.02,0.0,12616.21,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-25,920.0,12276.0,0.03,0.19,0.02,0.02,0.0,12276.0,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-26,920.0,12580.77,0.03,0.22,0.02,0.02,0.0,12580.77,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-27,920.0,12509.89,0.03,0.22,0.02,0.02,0.0,12509.89,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-28,920.0,12524.07,0.03,0.22,0.02,0.02,0.0,12524.07,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-05-31,920.0,12524.07,0.03,0.22,0.02,0.02,0.0,12524.07,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-01,920.0,12524.07,0.03,0.24,0.02,0.02,0.0,12524.07,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-02,920.0,12637.47,0.03,0.24,0.02,0.02,0.0,12637.47,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-03,920.0,12757.97,0.03,0.25,0.02,0.02,0.0,12757.97,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-04,920.0,12991.86,0.03,0.24,0.02,0.02,0.0,12991.86,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-07,920.0,12729.62,0.03,0.24,0.02,0.02,0.0,12729.62,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-08,920.0,12743.79,0.03,0.24,0.02,0.02,0.0,12743.79,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-09,920.0,12885.55,0.03,0.24,0.02,0.02,0.0,12885.55,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-10,920.0,12892.63,0.03,0.25,0.02,0.02,0.0,12892.63,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-11,920.0,12998.95,0.03,0.25,0.02,0.02,0.0,12998.95,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-14,920.0,13254.11,0.03,0.25,0.02,0.02,0.0,13254.11,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-15,920.0,13785.69,0.03,0.25,0.02,0.02,0.0,13785.69,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-16,920.0,14194.43,0.03,0.29,0.02,0.02,0.0,14194.43,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-17,920.0,14328.2,0.03,0.29,0.02,0.02,0.0,14328.2,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-18,920.0,14343.06,0.03,0.28,0.02,0.02,0.0,14343.06,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-21,920.0,14343.06,0.03,0.32,0.02,0.02,0.0,14343.06,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-22,920.0,14343.06,0.03,0.33,0.02,0.02,0.0,14343.06,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-23,920.0,14684.92,0.03,0.32,0.02,0.02,0.0,14684.92,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-24,920.0,14915.3,0.03,0.31,0.02,0.02,0.0,14915.3,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-25,920.0,14967.32,0.03,0.3,0.02,0.02,0.0,14967.32,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-28,920.0,14863.28,0.03,0.3,0.02,0.02,0.0,14863.28,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-29,920.0,14967.32,0.03,0.3,0.02,0.02,0.0,14967.32,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-06-30,920.0,14863.28,0.03,0.35,0.02,0.02,0.0,14863.28,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-01,920.0,14863.28,0.03,0.36,0.02,0.02,0.0,14863.28,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-02,920.0,14863.28,0.03,0.62,0.02,0.02,0.0,14863.28,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-05,920.0,14803.83,0.03,0.65,0.02,0.02,0.0,14803.83,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-06,920.0,14863.28,0.03,0.66,0.02,0.02,0.0,14863.28,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-07,920.0,14855.85,0.03,0.67,0.02,0.02,0.0,14855.85,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-08,920.0,14803.83,0.03,0.68,0.02,0.02,0.0,14803.83,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-09,920.0,14833.55,0.03,0.68,0.02,0.02,0.0,14833.55,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-12,920.0,14826.12,0.03,0.67,0.02,0.02,0.0,14826.12,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-13,920.0,14833.55,0.03,0.67,0.02,0.02,0.0,14833.55,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-14,920.0,14833.55,0.03,0.68,0.02,0.02,0.0,14833.55,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
2010-07-15,920.0,14833.55,0.03,0.64,0.02,0.02,0.0,14833.55,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.0
