,FCMC FP Equity_DX_SI_QTY,FCMC FP Equity_DX_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FCMC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FCMC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FCMC FP Equity_DX_SI_MV,FCMC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SUPPLY_SI_QTY,FCMC FP Equity_DX_BROKER_SI_QTY,FCMC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FCMC FP Equity_DX_SUPPLY_SI_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FCMC FP Equity_DX_UTILIZATION_QUANTITY,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FCMC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_MV,FCMC FP Equity_DX_BROKER_SI_CON_RATIO,FCMC FP Equity_DX_DEMAND_SUPPLY_RATIO,FCMC FP Equity_PX_LAST
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,
2009-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211.03,0.0,0.0,0.0,0.0,1299.0
2009-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.09,0.0,0.0,0.0,0.0,1297.99
2009-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.09,0.0,0.0,0.0,0.0,
2009-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.09,0.0,0.0,0.0,0.0,
2009-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.09,0.0,0.0,0.0,0.0,
2009-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.09,0.0,0.0,0.0,0.0,
2009-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1118.74,0.0,0.0,0.0,0.0,1200.0
2009-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1118.74,0.0,0.0,0.0,0.0,
2009-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211.96,0.0,0.0,0.0,0.0,1299.99
2009-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211.96,0.0,0.0,0.0,0.0,
2009-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1211.96,0.0,0.0,0.0,0.0,
2009-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1119.67,0.0,0.0,0.0,0.0,1201.0
2009-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1119.67,0.0,0.0,0.0,0.0,
2009-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1119.67,0.0,0.0,0.0,0.0,
2009-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1119.67,0.0,0.0,0.0,0.0,1201.0
2009-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1164.42,0.0,0.0,0.0,0.0,1249.0
2009-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1164.42,0.0,0.0,0.0,0.0,
2009-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1164.42,0.0,0.0,0.0,0.0,
2009-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1050.68,0.0,0.0,0.0,0.0,1127.0
2009-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1048.82,0.0,0.0,0.0,0.0,1125.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1048.81,0.0,0.0,0.0,0.0,1124.99
2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,1100.0
2009-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,1100.0
2009-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,1042.9
2009-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,984.31,0.0,0.0,0.0,0.0,1001.0
2009-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,984.31,0.0,0.0,0.0,0.0,
2009-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.01,0.0,0.0,0.0,0.0,960.02
2009-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.01,0.0,0.0,0.0,0.0,
2009-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2009-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2009-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.08,0.0,0.0,0.0,0.0,895.0
2009-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.08,0.0,0.0,0.0,0.0,
2009-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,900.0
2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,900.0
2009-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,900.0
2009-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,900.0
2009-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,884.99,0.0,0.0,0.0,0.0,
2009-12-14,,,,,,,,,,,,,,,,,,,,989.0
2009-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,972.51,0.0,0.0,0.0,0.0,
2009-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,972.51,0.0,0.0,0.0,0.0,
2009-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,972.51,0.0,0.0,0.0,0.0,
2009-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,972.51,0.0,0.0,0.0,0.0,
2009-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784.66,0.0,0.0,0.0,0.0,797.97
2009-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840.19,0.0,0.0,0.0,0.0,854.44
2009-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902.87,0.0,0.0,0.0,0.0,918.18
2009-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902.87,0.0,0.0,0.0,0.0,
2009-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902.69,0.0,0.0,0.0,0.0,918.0
2009-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902.69,0.0,0.0,0.0,0.0,
2009-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-21,,,,,,,,,,,,,,,,,,,,949.99
2010-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.15,0.0,0.0,0.0,0.0,949.99
2010-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,842.71,0.0,0.0,0.0,0.0,857.0
2010-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.59,0.0,0.0,0.0,0.0,1044.0
2010-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.59,0.0,0.0,0.0,0.0,
2010-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.59,0.0,0.0,0.0,0.0,
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.59,0.0,0.0,0.0,0.0,
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1026.59,0.0,0.0,0.0,0.0,
2010-03-25,,,,,,,,,,,,,,,,,,,,920.11
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-08,,,,,,,,,,,,,,,,,,,,960.0
2010-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,943.99,0.0,0.0,0.0,0.0,
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,943.99,0.0,0.0,0.0,0.0,
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0,0.0,0.0,0.0,0.0,960.01
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0,0.0,0.0,0.0,0.0,
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0,0.0,0.0,0.0,0.0,
2010-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0,0.0,0.0,0.0,0.0,
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,944.0,0.0,0.0,0.0,0.0,960.01
2010-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,943.99,0.0,0.0,0.0,0.0,960.0
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,943.99,0.0,0.0,0.0,0.0,
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,943.99,0.0,0.0,0.0,0.0,
2010-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-25,,,,,,,,,,,,,,,,,,,,950.0
2010-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,
2010-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,934.16,0.0,0.0,0.0,0.0,950.0
2010-06-17,,,,,,,,,,,,,,,,,,,,950.0
2010-06-23,,,,,,,,,,,,,,,,,,,,950.0
2010-07-19,,,,,,,,,,,,,,,,,,,,960.01
2010-07-21,,,,,,,,,,,,,,,,,,,,960.01
2010-07-26,,,,,,,,,,,,,,,,,,,,1000.0
2010-07-28,,,,,,,,,,,,,,,,,,,,901.0
2010-07-29,,,,,,,,,,,,,,,,,,,,990.89
2010-08-23,,,,,,,,,,,,,,,,,,,,928.99
2010-08-25,,,,,,,,,,,,,,,,,,,,860.02
2010-08-26,,,,,,,,,,,,,,,,,,,,928.99
2010-08-30,,,,,,,,,,,,,,,,,,,,899.0
2010-09-07,,,,,,,,,,,,,,,,,,,,899.0
2010-09-15,,,,,,,,,,,,,,,,,,,,899.0
2010-09-16,,,,,,,,,,,,,,,,,,,,899.0
2010-09-21,,,,,,,,,,,,,,,,,,,,988.9
2010-09-27,,,,,,,,,,,,,,,,,,,,896.0
2010-09-28,,,,,,,,,,,,,,,,,,,,900.0
2010-10-04,,,,,,,,,,,,,,,,,,,,812.0
2010-10-05,,,,,,,,,,,,,,,,,,,,814.01
2010-10-06,,,,,,,,,,,,,,,,,,,,895.41
2010-11-08,,,,,,,,,,,,,,,,,,,,929.0
2010-11-09,,,,,,,,,,,,,,,,,,,,837.1
2010-11-12,,,,,,,,,,,,,,,,,,,,920.0
2010-11-15,,,,,,,,,,,,,,,,,,,,925.0
2010-11-16,,,,,,,,,,,,,,,,,,,,928.0
2010-11-17,,,,,,,,,,,,,,,,,,,,837.0
2010-11-18,,,,,,,,,,,,,,,,,,,,878.0
2010-11-25,,,,,,,,,,,,,,,,,,,,909.0
2010-11-26,,,,,,,,,,,,,,,,,,,,929.0
2010-11-29,,,,,,,,,,,,,,,,,,,,929.01
2010-12-02,,,,,,,,,,,,,,,,,,,,1019.99
2010-12-08,,,,,,,,,,,,,,,,,,,,1019.99
2010-12-13,,,,,,,,,,,,,,,,,,,,929.0
2010-12-17,,,,,,,,,,,,,,,,,,,,929.02
2010-12-27,,,,,,,,,,,,,,,,,,,,1020.0
2010-12-28,,,,,,,,,,,,,,,,,,,,1029.01
2010-12-29,,,,,,,,,,,,,,,,,,,,1131.0
2011-01-06,,,,,,,,,,,,,,,,,,,,1025.5
2011-01-10,,,,,,,,,,,,,,,,,,,,1100.0
2011-01-11,,,,,,,,,,,,,,,,,,,,1199.99
2011-01-12,,,,,,,,,,,,,,,,,,,,1200.0
2011-01-13,,,,,,,,,,,,,,,,,,,,1142.0
2011-02-03,,,,,,,,,,,,,,,,,,,,1232.0
2011-02-14,,,,,,,,,,,,,,,,,,,,1249.0
2011-02-21,,,,,,,,,,,,,,,,,,,,1247.0
2011-02-25,,,,,,,,,,,,,,,,,,,,1239.99
2011-03-10,,,,,,,,,,,,,,,,,,,,1239.0
2011-03-31,,,,,,,,,,,,,,,,,,,,1108.0
2011-04-01,,,,,,,,,,,,,,,,,,,,1013.0
2011-04-04,,,,,,,,,,,,,,,,,,,,1000.0
2011-04-06,,,,,,,,,,,,,,,,,,,,1000.0
2011-04-20,,,,,,,,,,,,,,,,,,,,1000.0
2011-04-21,,,,,,,,,,,,,,,,,,,,1000.0
2011-04-28,,,,,,,,,,,,,,,,,,,,1000.0
2011-04-29,,,,,,,,,,,,,,,,,,,,1004.0
2011-05-17,,,,,,,,,,,,,,,,,,,,903.6
2011-05-19,,,,,,,,,,,,,,,,,,,,977.99
2011-05-25,,,,,,,,,,,,,,,,,,,,907.02
2011-05-26,,,,,,,,,,,,,,,,,,,,881.0
2011-05-27,,,,,,,,,,,,,,,,,,,,946.99
2011-06-03,,,,,,,,,,,,,,,,,,,,996.99
2011-06-06,,,,,,,,,,,,,,,,,,,,997.0
2011-06-07,,,,,,,,,,,,,,,,,,,,997.0
2011-06-08,,,,,,,,,,,,,,,,,,,,990.0
2011-06-14,,,,,,,,,,,,,,,,,,,,1000.0
2011-06-15,,,,,,,,,,,,,,,,,,,,1039.0
2011-06-16,,,,,,,,,,,,,,,,,,,,1000.0
2011-06-20,,,,,,,,,,,,,,,,,,,,1010.0
2011-06-23,,,,,,,,,,,,,,,,,,,,990.0
2011-06-30,,,,,,,,,,,,,,,,,,,,1088.99
2011-07-01,,,,,,,,,,,,,,,,,,,,1253.0
2011-07-04,,,,,,,,,,,,,,,,,,,,1374.0
2011-07-05,,,,,,,,,,,,,,,,,,,,1473.0
2011-07-07,,,,,,,,,,,,,,,,,,,,1470.0
2011-07-15,,,,,,,,,,,,,,,,,,,,1473.0
2011-08-22,,,,,,,,,,,,,,,,,,,,1459.0
2011-08-23,,,,,,,,,,,,,,,,,,,,1458.99
2011-09-13,,,,,,,,,,,,,,,,,,,,1167.0
2011-10-06,,,,,,,,,,,,,,,,,,,,1200.0
2011-10-10,,,,,,,,,,,,,,,,,,,,1275.0
2011-11-09,,,,,,,,,,,,,,,,,,,,1260.0
2011-11-16,,,,,,,,,,,,,,,,,,,,1260.0
2011-12-02,,,,,,,,,,,,,,,,,,,,1260.0
2011-12-13,,,,,,,,,,,,,,,,,,,,1030.11
2011-12-14,,,,,,,,,,,,,,,,,,,,1035.01
2011-12-15,,,,,,,,,,,,,,,,,,,,1035.0
