,CU2 FP Equity_DX_SI_QTY,CU2 FP Equity_DX_SHORT_INTEREST_VALUE,CU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CU2 FP Equity_DX_SI_MV,CU2 FP Equity_DX_DSS,CU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CU2 FP Equity_DX_SUPPLY_SI_QTY,CU2 FP Equity_DX_BROKER_SI_QTY,CU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CU2 FP Equity_DX_BROKER_SI_MV_NEW_x,CU2 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CU2 FP Equity_DX_BROKER_SI_MV_INC_x,CU2 FP Equity_DX_SUPPLY_SI_MV_NEW,CU2 FP Equity_DX_BROKER_SI_QTY_ADD,CU2 FP Equity_DX_BROKER_SI_QTY_NEW,CU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CU2 FP Equity_DX_BROKER_SI_QTY_INC,CU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CU2 FP Equity_DX_BROKER_SI_MV_NEW_y,CU2 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CU2 FP Equity_DX_BROKER_SI_MV_INC_y,CU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CU2 FP Equity_DX_BROKER_SI_MV_ADD,CU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CU2 FP Equity_DX_BROKER_SI_QTY_DEC,CU2 FP Equity_DX_SUPPLY_SI_MV,CU2 FP Equity_DX_BROKER_SI_MV_DEC,CU2 FP Equity_DX_SUPPLY_SI_MV_RMV,CU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CU2 FP Equity_DX_UTILIZATION_QUANTITY,CU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CU2 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CU2 FP Equity_DX_BROKER_SI_CON_RATIO,CU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CU2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CU2 FP Equity_PX_LAST
2024-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,53632.99,,0.02,0.0,,0.0,,0.0,616.4711
2024-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,53654.29,,0.02,0.0,,0.0,,0.0,616.716
2024-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,53438.32,,0.02,0.0,,0.0,,0.0,614.2336
2024-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,52686.86,,0.02,0.0,,0.0,,0.0,605.5961
2024-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,52295.26,,0.02,0.0,,0.0,,0.0,601.0949
2024-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,87.0,52370.27,,0.02,0.0,,0.0,,0.0,601.9571
2024-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,48880.32,,0.01,0.0,,0.0,,0.0,596.1015
2024-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,48866.38,,0.01,0.0,,0.0,,0.0,595.9315
2024-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,49404.03,,0.01,0.0,,0.0,,0.0,602.4882
2024-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,49547.74,,0.01,0.0,,0.0,,0.0,604.2407
2024-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,49106.1,,0.01,0.0,,0.0,,0.0,598.8549
2024-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,49962.35,,0.01,0.0,,0.0,,0.0,609.297
2024-04-29,18.0,10998.38,0.04,0.0,0.01,,10998.38,18.0,18.0,10998.38,,,,,,18.0,,,,,,,,,0.01,18.0,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,611.0211
2024-04-30,18.0,10916.18,0.04,0.0,0.01,,10916.18,18.0,18.0,10916.18,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,606.4546
2024-05-01,18.0,10916.18,0.05,0.0,0.01,,10916.18,18.0,18.0,10916.18,,,,,,,,,,,,,,,,,,0.01,,,100.0,90.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9,
2024-05-02,18.0,10827.94,0.05,0.0,0.01,,10827.94,18.0,18.0,10827.94,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,601.5524
2024-05-03,18.0,10863.84,0.04,0.0,0.01,,10863.84,18.0,18.0,10863.84,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,603.5465
2024-05-06,18.0,10984.19,0.04,0.0,0.01,,10984.19,18.0,18.0,10984.19,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,610.2326
2024-05-07,18.0,11063.5,0.04,0.0,0.01,,11063.5,18.0,18.0,11063.5,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,614.639
2024-05-08,18.0,11044.3,0.04,0.0,0.01,,11044.3,18.0,18.0,11044.3,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,613.5722
2024-05-09,18.0,11054.71,0.04,0.0,0.01,,11054.71,18.0,18.0,11054.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,614.1503
2024-05-10,18.0,11112.15,0.04,0.0,0.01,,11112.15,18.0,18.0,11112.15,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,617.3414
2024-05-13,18.0,11095.37,0.04,0.0,0.01,,11095.37,18.0,18.0,11095.37,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,616.4094
2024-05-14,18.0,11041.25,0.04,0.0,0.01,,11041.25,18.0,18.0,11041.25,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,613.4026
2024-05-15,18.0,11164.23,0.05,0.0,0.01,,11164.23,18.0,18.0,11164.23,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,620.2352
2024-05-16,18.0,11168.03,0.05,0.0,0.01,,11168.03,18.0,18.0,11168.03,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,620.4461
2024-05-17,18.0,11120.8,0.05,0.0,0.01,,11120.8,18.0,18.0,11120.8,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,617.822
2024-05-20,18.0,11202.57,0.05,0.0,0.01,,11202.57,18.0,18.0,11202.57,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,622.3648
2024-05-21,18.0,11220.21,0.06,0.0,0.01,,11220.21,18.0,18.0,11220.21,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,623.3452
2024-05-22,18.0,11182.81,0.06,0.0,0.01,,11182.81,18.0,18.0,11182.81,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,621.2671
2024-05-23,18.0,11213.45,0.06,0.0,0.01,,11213.45,18.0,18.0,11213.45,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,622.9695
2024-05-24,18.0,11142.51,0.06,0.0,0.01,,11142.51,18.0,18.0,11142.51,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,619.0282
2024-05-27,18.0,11159.11,0.06,0.0,0.01,,11159.11,18.0,18.0,11159.11,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,619.9503
2024-05-28,18.0,11083.74,0.07,0.0,0.01,,11083.74,18.0,18.0,11083.74,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,615.7631
2024-05-29,18.0,11067.16,0.07,0.0,0.01,,11067.16,18.0,18.0,11067.16,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,614.8424
2024-05-30,18.0,11029.71,0.07,0.0,0.01,,11029.71,18.0,18.0,11029.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,612.7617
2024-05-31,18.0,10952.11,0.07,0.0,0.01,,10952.11,18.0,18.0,10952.11,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,608.4503
2024-06-03,18.0,10973.76,0.07,0.0,0.01,,10973.76,18.0,18.0,10973.76,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,609.6533
2024-06-04,18.0,11003.78,0.07,0.0,0.01,,11003.78,18.0,18.0,11003.78,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,611.3212
2024-06-05,18.0,11150.67,0.06,0.0,0.01,,11150.67,18.0,18.0,11150.67,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,619.4814
2024-06-06,18.0,11157.92,0.06,0.0,0.01,,11157.92,18.0,18.0,11157.92,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,619.8845
2024-06-07,18.0,11272.01,0.06,0.0,0.01,,11272.01,18.0,18.0,11272.01,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,626.2229
2024-06-10,18.0,11302.71,0.06,0.0,0.01,,11302.71,18.0,18.0,11302.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,627.9285
2024-06-11,18.0,11246.97,0.06,0.0,0.01,,11246.97,18.0,18.0,11246.97,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,624.8315
2024-06-12,18.0,11270.69,0.06,0.0,0.01,,11270.69,18.0,18.0,11270.69,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,626.1492
2024-06-13,18.0,11304.0,0.06,0.0,0.01,,11304.0,18.0,18.0,11304.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,628.0
2024-06-14,18.0,11401.4,0.06,0.0,0.01,,11401.4,18.0,18.0,11401.4,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,633.4113
2024-06-17,18.0,11420.18,0.06,0.0,0.01,,11420.18,18.0,18.0,11420.18,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,634.4546
2024-06-18,18.0,11490.29,0.06,0.0,0.01,,11490.29,18.0,18.0,11490.29,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,638.3494
2024-06-19,18.0,11470.66,0.07,0.0,0.01,,11470.66,18.0,18.0,11470.66,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,637.2589
2024-06-20,18.0,11539.78,0.06,0.0,0.01,,11539.78,18.0,18.0,11539.78,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.0988
2024-06-21,18.0,11546.66,0.06,0.0,0.01,,11546.66,18.0,18.0,11546.66,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.4813
2024-06-24,18.0,11587.87,0.06,0.0,0.01,,11587.87,18.0,18.0,11587.87,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,643.7704
2024-06-25,18.0,11500.17,0.06,0.0,0.01,,11500.17,18.0,18.0,11500.17,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,638.8982
2024-06-26,18.0,11552.66,0.06,0.0,0.01,,11552.66,18.0,18.0,11552.66,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.8144
2024-06-27,18.0,11549.37,0.06,0.0,0.01,,11549.37,18.0,18.0,11549.37,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.6316
2024-06-28,18.0,11547.47,0.06,0.0,0.01,,11547.47,18.0,18.0,11547.47,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.526
2024-07-01,18.0,11449.66,0.06,0.0,0.01,,11449.66,18.0,18.0,11449.66,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,636.0922
2024-07-02,18.0,11490.58,0.05,0.0,0.01,,11490.58,18.0,18.0,11490.58,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,638.3657
2024-07-03,18.0,11521.22,0.05,0.0,0.01,,11521.22,18.0,18.0,11521.22,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,640.0676
2024-07-04,18.0,11528.79,0.05,0.0,0.01,,11528.79,18.0,18.0,11528.79,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,640.4882
2024-07-05,18.0,11550.6,0.05,0.0,0.01,,11550.6,18.0,18.0,11550.6,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.7
2024-07-08,18.0,11599.83,0.05,0.0,0.01,,11599.83,18.0,18.0,11599.83,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,644.435
2024-07-09,18.0,11594.91,0.05,0.0,0.01,,11594.91,18.0,18.0,11594.91,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,644.1617
2024-07-10,18.0,11593.27,0.05,0.0,0.01,,11593.27,18.0,18.0,11593.27,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,644.0707
2024-07-11,18.0,11640.47,0.05,0.0,0.01,,11640.47,18.0,18.0,11640.47,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,646.6925
2024-07-12,18.0,11703.23,0.05,0.0,0.01,,11703.23,18.0,18.0,11703.23,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,650.1793
2024-07-15,18.0,11761.8,0.05,0.0,0.01,,11761.8,18.0,18.0,11761.8,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,653.4334
2024-07-16,18.0,11762.65,0.05,0.0,0.01,,11762.65,18.0,18.0,11762.65,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,653.4805
2024-07-17,18.0,11637.19,0.05,0.0,0.01,,11637.19,18.0,18.0,11637.19,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,646.5103
2024-07-18,18.0,11609.49,0.05,0.0,0.01,,11609.49,18.0,18.0,11609.49,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,644.9715
2024-07-19,18.0,11466.0,0.05,0.0,0.01,,11466.0,18.0,18.0,11466.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,637.0
2024-07-22,18.0,11555.04,0.05,0.0,0.01,,11555.04,18.0,18.0,11555.04,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,641.9468
2024-07-23,18.0,11629.03,0.05,0.0,0.01,,11629.03,18.0,18.0,11629.03,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,646.0574
2024-07-24,18.0,11404.09,0.05,0.0,0.01,,11404.09,18.0,18.0,11404.09,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,633.5608
2024-07-25,18.0,11434.22,0.05,0.0,0.01,,11434.22,18.0,18.0,11434.22,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,635.2342
2024-07-26,18.0,11426.32,0.05,0.0,0.01,,11426.32,18.0,18.0,11426.32,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,634.7953
2024-07-29,18.0,11471.91,0.05,0.0,0.01,,11471.91,18.0,18.0,11471.91,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,637.3282
2024-07-30,18.0,11465.48,0.05,0.0,0.01,,11465.48,18.0,18.0,11465.48,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,636.9711
2024-07-31,18.0,11649.02,0.05,0.0,0.01,,11649.02,18.0,18.0,11649.02,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,647.168
2024-08-01,18.0,11510.37,0.05,0.0,0.01,,11510.37,18.0,18.0,11510.37,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,639.465
2024-08-02,18.0,11073.19,0.05,0.0,0.01,,11073.19,18.0,18.0,11073.19,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,615.177
2024-08-05,18.0,10795.05,0.05,0.0,0.01,,10795.05,18.0,18.0,10795.05,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,599.7248
2024-08-06,18.0,10957.85,0.04,0.0,0.01,,10957.85,18.0,18.0,10957.85,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,608.7694
2024-08-07,18.0,11028.11,0.04,0.0,0.01,,11028.11,18.0,18.0,11028.11,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,612.6729
2024-08-08,18.0,11013.62,0.04,0.0,0.01,,11013.62,18.0,18.0,11013.62,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,611.8676
2024-08-09,18.0,11116.53,0.04,0.0,0.01,,11116.53,18.0,18.0,11116.53,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2195,617.585
2024-08-12,36.0,22249.41,0.08,0.0,0.02,,11124.71,18.0,18.0,11124.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,21.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.439,618.0393
2024-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,18.0,,,,,,,18.0,0.0,0.01,,0.0,0.0,82.0,51032.25,,0.01,0.0,,0.0,,0.0,622.3445
2024-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,51121.62,,0.01,0.0,,0.0,,0.0,623.4344
2024-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52042.12,,0.01,0.0,,0.0,,0.0,634.66
2024-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52249.07,,0.01,0.0,,0.0,,0.0,637.1838
2024-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52330.8,,0.01,0.0,,0.0,,0.0,638.1805
2024-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52306.2,,0.01,0.0,,0.0,,0.0,637.8805
2024-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52056.89,,0.01,0.0,,0.0,,0.0,634.8401
2024-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52261.74,,0.01,0.0,,0.0,,0.0,637.3383
2024-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52137.63,,0.01,0.0,,0.0,,0.0,635.8247
2024-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52239.01,,0.01,0.0,,0.0,,0.0,637.0611
2024-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52034.15,,0.01,0.0,,0.0,,0.0,634.5628
2024-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52136.85,,0.01,0.0,,0.0,,0.0,635.8153
2024-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52698.51,,0.01,0.0,,0.0,,0.0,642.6648
2024-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52592.04,,0.01,0.0,,0.0,,0.0,641.3663
2024-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,53095.0,,0.01,0.0,,0.0,,0.0,647.5
2024-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,52614.79,,0.01,0.0,,0.0,,0.0,641.6438
2024-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,51825.98,,0.01,0.0,,0.0,,0.0,632.0241
2024-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,51402.97,,0.01,0.0,,0.0,,0.0,626.8655
2024-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,50811.66,,0.01,0.0,,0.0,,0.0,619.6544
2024-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,51575.72,,0.01,0.0,,0.0,,0.0,628.9722
2024-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,82.0,51929.32,,0.01,0.0,,0.0,,0.0,633.2844
2024-09-11,300.0,188388.6,0.72,0.04,0.19,,188388.6,0.0,300.0,0.0,,,,,,300.0,,,,,,,,,0.19,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6585,627.962
2024-09-12,300.0,191889.33,0.76,0.04,0.19,,191889.33,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6585,639.6311
2024-09-13,300.0,193128.45,0.77,0.04,0.19,,193128.45,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6585,643.7615
2024-09-16,300.0,193287.57,0.81,0.04,0.19,,193287.57,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.6585,644.2919
