,TUR FP Equity_DX_SI_QTY,TUR FP Equity_DX_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TUR FP Equity_DX_SI_MV,TUR FP Equity_DX_DSS,TUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY,TUR FP Equity_DX_BROKER_SI_QTY,TUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TUR FP Equity_DX_BROKER_SI_MV_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,TUR FP Equity_DX_BROKER_SI_MV_INC_x,TUR FP Equity_DX_SUPPLY_SI_MV_NEW,TUR FP Equity_DX_BROKER_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_NEW,TUR FP Equity_DX_SUPPLY_SI_MV_DEC,TUR FP Equity_DX_BROKER_SI_QTY_INC,TUR FP Equity_DX_SUPPLY_SI_QTY_DEC,TUR FP Equity_DX_BROKER_SI_MV_NEW_y,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TUR FP Equity_DX_BROKER_SI_MV_INC_y,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,TUR FP Equity_DX_BROKER_SI_MV_ADD,TUR FP Equity_DX_SUPPLY_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_DEC,TUR FP Equity_DX_SUPPLY_SI_MV,TUR FP Equity_DX_BROKER_SI_MV_DEC,TUR FP Equity_DX_SUPPLY_SI_MV_RMV,TUR FP Equity_DX_BROKER_SI_MV_RMV,TUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TUR FP Equity_DX_UTILIZATION_QUANTITY,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TUR FP Equity_DX_ACTIVE_UTILIZATION_MV,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TUR FP Equity_DX_BROKER_SI_CON_RATIO,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TUR FP Equity_DX_DEMAND_SUPPLY_RATIO,TUR FP Equity_PX_LAST
2018-09-12,12000.0,268320.0,0.32,0.34,0.26,,268320.0,0.0,12000.0,0.0,,,,,,12000.0,,,,,,,,,0.26,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5454,22.36
2018-09-13,20000.0,465100.0,0.54,0.57,0.45,,465100.0,0.0,20000.0,0.0,,,,0.19,,,,,8000.0,,,,0.19,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.9564,23.255
2018-09-14,40000.0,940840.0,1.04,1.15,0.93,,940840.0,0.0,40000.0,0.0,,,,0.25,,10000.0,,,10000.0,,,,0.25,,0.23,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.19,0.6231,74.81,5.9128,23.521
2018-09-17,40000.0,915800.0,1.02,1.14,0.94,,915800.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.45,0.6305,75.55,5.9128,22.895
2018-09-18,40000.0,912800.0,1.02,1.14,0.92,,912800.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.91,0.6259,75.09,5.9128,22.82
2018-09-19,40000.0,944800.0,1.08,1.14,0.92,,944800.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.65,0.6186,74.35,5.9128,23.62
2018-09-20,40000.0,937600.0,1.07,1.13,0.95,,937600.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.82,0.6268,75.18,5.9128,23.44
2018-09-21,40000.0,948280.0,1.08,1.13,0.94,,948280.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.21,0.623,74.79,5.9128,23.707
2018-09-24,40000.0,999200.0,1.48,1.13,0.96,,999200.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.01,0.6151,73.99,6.9384,24.98
2018-09-25,40000.0,970000.0,2.18,1.13,0.99,,970000.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.43,0.6308,75.57,6.9384,24.25
2018-09-26,40000.0,996000.0,2.28,1.11,0.98,,996000.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.41,0.6209,74.59,6.3847,24.9
2018-09-27,40000.0,1030000.0,2.77,1.11,1.0,,1030000.0,0.0,40000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.63,0.6188,74.37,6.8201,25.75
2018-09-28,41412.0,1067187.24,3.23,1.15,1.07,,1067187.24,0.0,41412.0,0.0,,,,0.04,,,,,1412.0,,,,0.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.57,0.6006,72.43,7.0609,25.77
2018-10-01,30000.0,773550.0,2.57,0.83,0.77,,773550.0,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,11412.0,0.0,0.3,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.63,1.0,100.0,5.1151,25.785
2018-10-02,8000.0,205840.0,0.75,0.22,0.21,,205840.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,22000.0,0.0,0.57,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4824,25.73
2018-10-03,8000.0,201376.0,0.74,0.22,0.2,,201376.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4824,25.172
2018-10-04,8000.0,189240.0,0.76,0.22,0.2,,189240.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7127,23.655
2018-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8000.0,0.0,0.2,,,0.0,0.0,11225.0,268277.5,,0.12,0.0,,0.0,,0.0,23.9
2018-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14390.0,349216.52,,0.13,0.0,,0.0,,0.0,24.268
2018-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14390.0,353634.25,,0.13,0.0,,0.0,,0.0,24.575
2018-10-10,22000.0,534864.0,2.39,0.6,0.54,,534864.0,0.0,22000.0,0.0,,,,,,22000.0,,,,,,,,,0.54,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.61,0.5,50.39,1.9582,24.312
2018-10-11,22000.0,538890.0,2.43,0.6,0.54,,538890.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,1.9582,24.495
2018-10-12,22000.0,558558.0,2.57,0.6,0.55,,558558.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.2,0.5001,50.8,1.9582,25.389
2018-10-15,22000.0,585178.0,2.18,0.6,0.57,,585178.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.68,0.5003,51.32,1.9582,26.599
2018-10-16,22000.0,586410.0,1.78,0.6,0.58,,586410.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.85,0.5,50.15,1.9582,26.655
2018-10-17,11000.0,308550.0,0.89,0.3,0.29,,308550.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,,,11000.0,0.0,0.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,1.0,100.0,1.369,28.05
2018-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,11000.0,0.0,0.29,,,0.0,0.0,8035.0,214534.5,,0.06,0.0,,0.0,,0.0,26.7
2018-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,210798.23,,0.05,0.0,,0.0,,0.0,26.235
2018-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,210195.6,,0.05,0.0,,0.0,,0.0,26.16
2018-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,203462.27,,0.05,0.0,,0.0,,0.0,25.322
2018-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,203888.13,,0.05,0.0,,0.0,,0.0,25.375
2018-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,213088.2,,0.05,0.0,,0.0,,0.0,26.52
2018-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,207238.72,,0.05,0.0,,0.0,,0.0,25.792
2018-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,210517.0,,0.05,0.0,,0.0,,0.0,26.2
2018-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,211376.75,,0.05,0.0,,0.0,,0.0,26.307
2018-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,206885.18,,0.05,0.0,,0.0,,0.0,25.748
2018-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7370.0,194737.51,,0.05,0.0,,0.0,,0.0,26.423
2018-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,218310.95,,0.06,0.0,,0.0,,0.0,27.17
2018-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,227149.45,,0.06,0.0,,0.0,,0.0,28.27
2018-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8035.0,222304.35,,0.06,0.0,,0.0,,0.0,27.667
2018-11-07,7200.0,201448.8,0.65,0.2,0.2,,201448.8,0.0,7200.0,0.0,,,,,,7200.0,,,,,,,,,0.2,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.58,0.5,50.42,0.8961,27.979
2018-11-08,7200.0,195170.4,0.67,0.2,0.2,,195170.4,0.0,7200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.33,0.5001,50.67,0.8961,27.107
2018-11-09,7200.0,194004.0,0.67,0.2,0.19,,194004.0,0.0,7200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.95,0.5,50.05,0.8961,26.945
2018-11-12,7200.0,192312.0,0.7,0.2,0.19,,192312.0,0.0,7200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.89,0.5,50.11,0.8961,26.71
2018-11-13,11000.0,299310.0,1.11,0.31,0.3,,299310.0,0.0,11000.0,0.0,,,,0.1,,,,,3800.0,,,,0.1,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.13,0.5569,66.87,1.369,27.21
2018-11-14,22400.0,613916.8,2.29,0.65,0.61,,613916.8,0.0,22400.0,0.0,,,,0.32,,,,,11400.0,,,,0.32,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.75,0.5136,58.25,2.7878,27.407
2018-11-15,22400.0,621824.0,2.34,0.65,0.62,,621824.0,0.0,22400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.91,0.5131,58.09,2.7878,27.76
2018-11-16,22900.0,636551.3,2.5,0.68,0.64,,636551.3,0.0,22900.0,0.0,,,,,,500.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.69,0.4924,57.13,2.85,27.797
2018-11-19,22900.0,640284.0,2.45,0.68,0.64,,640284.0,0.0,22900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.74,0.4923,57.09,2.85,27.96
2018-11-20,23900.0,643149.0,2.55,0.71,0.66,,643149.0,0.0,23900.0,0.0,,,,0.03,,,,,1000.0,,,,0.03,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.0,0.458,55.64,2.9379,26.91
2018-11-21,23900.0,664945.8,2.53,0.71,0.65,,664945.8,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.7,0.4543,54.11,2.9987,27.822
2018-11-22,23900.0,662149.5,2.46,0.71,0.66,,662149.5,0.0,23900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,38.85,0.4559,54.86,2.9987,27.705
2018-11-23,16500.0,461373.0,1.72,0.49,0.46,,461373.0,0.0,16500.0,0.0,,,,,,,,,,,,,,,,,7400.0,0.0,0.21,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.12,0.4475,56.82,2.0703,27.962
2018-11-26,11617.0,329771.78,1.37,0.34,0.33,,329771.78,0.0,11617.0,0.0,,,,,,,,,,,,,,,,,4883.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.38,0.6828,80.76,1.4576,28.387
2018-11-27,7800.0,222066.0,1.26,0.23,0.22,,222066.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,3817.0,0.0,0.11,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.65,0.6185,74.35,0.9787,28.47
2018-11-28,7800.0,223860.0,1.27,0.23,0.22,,223860.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.89,0.6163,74.11,0.9911,28.7
2018-11-29,7800.0,228696.0,1.37,0.23,0.23,,228696.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.1,0.6142,73.9,0.9911,29.32
2018-11-30,7800.0,225903.6,1.43,0.23,0.23,,225903.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.74,0.6178,74.26,0.9911,28.962
2018-12-03,7800.0,224967.6,1.46,0.23,0.23,,224967.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.58,0.6193,74.42,0.9943,28.842
2018-12-04,7800.0,216645.0,1.47,0.23,0.22,,216645.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.97,0.6253,75.03,0.9943,27.775
2018-12-05,7800.0,216738.6,1.32,0.23,0.22,,216738.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.77,0.6175,74.23,0.9943,27.787
2018-12-06,7800.0,211224.0,1.11,0.23,0.22,,211224.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.09,0.6241,74.91,0.9905,27.08
2018-12-07,7800.0,213486.0,1.12,0.23,0.21,,213486.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.86,0.6165,74.14,0.9905,27.37
2018-12-10,7800.0,208977.6,1.12,0.23,0.21,,208977.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.05,0.6245,74.95,0.9905,26.792
2018-12-11,7800.0,208767.0,1.15,0.23,0.21,,208767.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.61,0.619,74.39,0.9905,26.765
2018-12-12,7800.0,205257.0,1.16,0.23,0.21,,205257.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.29,0.6221,74.71,0.9905,26.315
2018-12-13,7800.0,209040.0,1.14,0.23,0.21,,209040.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.82,0.6169,74.18,0.9943,26.8
2018-12-14,7800.0,209079.0,1.14,0.23,0.21,,209079.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.57,0.6193,74.43,0.9943,26.805
2018-12-17,7800.0,208275.6,1.16,0.23,0.21,,208275.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.67,0.6184,74.33,0.9943,26.702
2018-12-18,5800.0,156205.6,1.06,0.17,0.15,,156205.6,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.72,1.0,100.0,0.7393,26.932
2018-12-19,3800.0,105165.0,0.67,0.11,0.1,,105165.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4844,27.675
2018-12-20,3800.0,103968.0,0.67,0.11,0.1,,103968.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4844,27.36
2018-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3800.0,0.0,0.11,,,0.0,0.0,7845.0,215635.52,,0.06,0.0,,0.0,,0.0,27.487
2018-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7345.0,200555.23,,0.06,0.0,,0.0,,0.0,27.305
2018-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7345.0,200555.23,,0.06,0.0,,0.0,,0.0,
2018-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7345.0,200555.23,,0.06,0.0,,0.0,,0.0,
2018-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7845.0,216278.81,,0.06,0.0,,0.0,,0.0,27.569
2018-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7845.0,212089.58,,0.06,0.0,,0.0,,0.0,27.035
2018-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7345.0,198439.87,,0.06,0.0,,0.0,,0.0,27.017
2019-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7345.0,198439.87,,0.06,0.0,,0.0,,0.0,
2019-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7845.0,205225.2,,0.05,0.0,,0.0,,0.0,26.16
2019-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7845.0,197968.58,,0.05,0.0,,0.0,,0.0,25.235
2019-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7855.0,207937.56,,0.05,0.0,,0.0,,0.0,26.472
2019-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,204725.83,,0.05,0.0,,0.0,,0.0,26.257
2019-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,202760.99,,0.05,0.0,,0.0,,0.0,26.005
2019-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,202698.61,,0.05,0.0,,0.0,,0.0,25.997
2019-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,207298.84,,0.05,0.0,,0.0,,0.0,26.587
2019-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,206464.56,,0.05,0.0,,0.0,,0.0,26.48
2019-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,207408.0,,0.05,0.0,,0.0,,0.0,26.601
2019-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,212109.59,,0.06,0.0,,0.0,,0.0,27.204
2019-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,222775.88,,0.06,0.0,,0.0,,0.0,28.572
2019-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,226541.84,,0.06,0.0,,0.0,,0.0,29.055
2019-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,232756.04,,0.06,0.0,,0.0,,0.0,29.852
2019-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7797.0,230666.45,,0.06,0.0,,0.0,,0.0,29.584
2019-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7707.0,229899.81,,0.06,0.0,,0.0,,0.0,29.83
2019-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7707.0,233275.48,,0.06,0.0,,0.0,,0.0,30.268
2019-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7707.0,239379.42,,0.06,0.0,,0.0,,0.0,31.06
2019-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7707.0,235849.61,,0.06,0.0,,0.0,,0.0,30.602
2019-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,7707.0,232566.43,,0.06,0.0,,0.0,,0.0,30.176
2019-01-29,6600.0,206388.6,1.05,0.22,0.2,,206388.6,0.0,6600.0,0.0,,,,,,6600.0,,,,,,,,,0.2,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,0.8564,31.271
2019-01-30,6600.0,207893.4,1.03,0.22,0.2,,207893.4,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.19,0.5001,50.81,0.8564,31.499
2019-01-31,6600.0,210295.8,0.87,0.22,0.21,,210295.8,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.863
2019-02-01,6600.0,205563.6,0.85,0.22,0.21,,205563.6,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.146
2019-02-04,6600.0,207853.8,0.88,0.22,0.21,,207853.8,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.493
2019-02-05,6600.0,207213.6,0.85,0.22,0.21,,207213.6,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.396
2019-02-06,6600.0,206514.0,0.8,0.22,0.21,,206514.0,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.29
2019-02-07,6600.0,204454.8,0.79,0.22,0.21,,204454.8,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,30.978
2019-02-08,6600.0,205801.2,0.77,0.22,0.2,,205801.2,0.0,6600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.8564,31.182
2019-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6600.0,0.0,0.21,,,0.0,0.0,7707.0,245113.43,,0.06,0.0,,0.0,,0.0,31.804
