,LNA FP Equity_DX_SI_QTY,LNA FP Equity_DX_SHORT_INTEREST_VALUE,LNA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LNA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LNA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LNA FP Equity_DX_SI_MV,LNA FP Equity_DX_DSS,LNA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LNA FP Equity_DX_SUPPLY_SI_QTY,LNA FP Equity_DX_BROKER_SI_QTY,LNA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LNA FP Equity_DX_BROKER_SI_MV_NEW_x,LNA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LNA FP Equity_DX_SUPPLY_SI_QTY_INC_x,LNA FP Equity_DX_BROKER_SI_MV_INC_x,LNA FP Equity_DX_SUPPLY_SI_MV_NEW,LNA FP Equity_DX_BROKER_SI_QTY_ADD,LNA FP Equity_DX_BROKER_SI_QTY_NEW,LNA FP Equity_DX_SUPPLY_SI_MV_DEC,LNA FP Equity_DX_BROKER_SI_QTY_INC,LNA FP Equity_DX_SUPPLY_SI_QTY_DEC,LNA FP Equity_DX_BROKER_SI_MV_NEW_y,LNA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LNA FP Equity_DX_BROKER_SI_MV_INC_y,LNA FP Equity_DX_SUPPLY_SI_QTY_INC_y,LNA FP Equity_DX_BROKER_SI_MV_ADD,LNA FP Equity_DX_SUPPLY_SI_QTY_ADD,LNA FP Equity_DX_BROKER_SI_QTY_DEC,LNA FP Equity_DX_SUPPLY_SI_MV,LNA FP Equity_DX_BROKER_SI_MV_DEC,LNA FP Equity_DX_SUPPLY_SI_MV_RMV,LNA FP Equity_DX_BROKER_SI_MV_RMV,LNA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LNA FP Equity_DX_UTILIZATION_QUANTITY,LNA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LNA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LNA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LNA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LNA FP Equity_DX_ACTIVE_UTILIZATION_MV,LNA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LNA FP Equity_DX_BROKER_SI_CON_RATIO,LNA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LNA FP Equity_DX_DEMAND_SUPPLY_RATIO,LNA FP Equity_PX_LAST
2023-07-11,23074.0,647225.7,0.38,8.14,0.22,0.66,0.0,535025.7,17074.0,19074.0,478925.7,,,,,,4300.0,,,,,,,,,0.12,4300.0,,0.48,,,,42.5,15.32,23098.0,647898.9,,0.65,42.5,18.3,0.3991,57.93,0.2071,28.05
2023-07-12,27174.0,764948.1,0.45,9.64,0.25,0.77,0.0,652348.1,21174.0,23174.0,596048.1,,,,0.12,,,,,4100.0,,,,0.12,,,4100.0,,0.59,,,,47.83,18.96,23098.0,650208.7,,0.65,47.76,30.53,0.3564,49.09,0.2433,28.15
2023-07-13,22874.0,635897.2,0.37,8.33,0.21,0.66,0.0,524697.2,16874.0,18874.0,469097.2,,,,,,,,0.12,,4300.0,,,,,,,4300.0,0.47,0.12,,,100.0,15.11,0.0,0.0,,0.0,100.0,17.58,0.4011,58.21,0.2048,27.8
2023-07-14,22874.0,640472.0,0.37,8.14,0.21,0.65,0.0,528472.0,16874.0,18874.0,472472.0,,,,,,,,,,,,,,,,,,0.47,,,,100.0,15.11,0.0,0.0,,0.0,100.0,17.53,0.4008,58.19,0.2048,28.0
2023-07-17,22874.0,653052.7,0.37,8.28,0.21,0.66,0.0,538852.7,16874.0,18874.0,481752.7,,,,,,,,,,,,,,,,,,0.47,,,,100.0,15.11,0.0,0.0,,0.0,100.0,17.49,0.4007,58.18,0.2048,28.55
2023-07-18,22874.0,648477.9,0.37,8.41,0.21,0.67,0.0,535077.9,16874.0,18874.0,478377.9,,,,,,,,,,,,,,,,,,0.48,,,,100.0,15.11,0.0,0.0,,0.0,100.0,17.5,0.4007,58.18,0.2048,28.35
2023-07-19,22874.0,657627.5,0.37,8.31,0.21,0.67,0.0,542627.5,16874.0,18874.0,485127.5,,,,,,,,,,,,,,,,,,0.48,,,,15.11,15.11,94825.0,2726218.75,,2.7,15.07,17.68,0.3994,58.02,0.2048,28.75
2023-07-20,18774.0,543507.3,0.31,6.77,0.18,0.56,0.0,427707.3,12774.0,14774.0,369807.3,,,,,,,,0.12,,4100.0,,,,,,,4100.0,0.37,0.12,,,11.44,11.44,98925.0,2863878.75,,2.85,11.42,18.55,0.544,70.55,0.1681,28.95
2023-07-21,26774.0,769752.5,0.44,10.46,0.25,0.79,0.0,539752.5,16774.0,18774.0,482252.5,,,4000.0,,,4000.0,,,,,,,,4000.0,0.12,,,0.49,,,,100.0,14.5,0.0,0.0,,0.0,100.0,29.18,0.3577,49.92,0.2314,28.75
2023-07-24,26774.0,773768.6,0.44,10.71,0.25,0.79,0.0,542568.6,16774.0,18774.0,484768.6,,,,,,,,,,,,,,,,,,0.48,,,,14.5,14.5,98925.0,2858932.5,,2.85,14.48,29.23,0.3575,49.87,0.2314,28.9
2023-07-25,26774.0,765736.4,0.44,10.31,0.25,0.79,0.0,536936.4,16774.0,18774.0,479736.4,,,,,,,,,,,,,,,,,,0.48,,,,14.5,14.5,98925.0,2829255.0,,2.86,14.49,29.24,0.3576,49.88,0.2314,28.6
2023-07-26,23574.0,665965.5,0.39,8.87,0.22,0.68,0.0,439965.5,16774.0,15574.0,473865.5,,,,,,,,,,,,,,,,,3200.0,0.48,0.1,,,14.5,14.5,98925.0,2794631.25,,2.83,14.48,33.45,0.3254,42.83,0.2038,28.25
2023-07-27,16505.0,478645.0,0.27,6.26,0.15,0.48,0.0,451646.0,9705.0,15574.0,281445.0,,,,,,,,0.2,,7069.0,,,,,,,,0.27,,,,8.9,8.9,99383.0,2882107.0,,2.83,8.84,24.31,0.2957,41.89,0.1513,29.0
2023-07-28,14796.0,429084.0,0.24,5.91,0.14,0.44,0.0,390340.0,11460.0,13460.0,332340.0,,,405.0,,,1755.0,,,,,,,,405.0,0.05,1350.0,3869.0,0.33,0.11,,,100.0,10.48,0.0,0.0,,0.0,100.0,23.58,0.3009,46.33,0.1353,29.0
2023-07-31,15840.0,464112.0,0.26,6.39,0.15,0.47,0.0,395051.9,12481.0,13483.0,365693.3,,,23.0,0.0,,,,,23.0,,,,0.0,23.0,,998.0,,0.36,,,,100.0,11.38,0.0,0.0,,0.0,100.0,22.07,0.2696,43.35,0.1444,29.3
2023-08-01,20998.0,609991.9,0.34,8.76,0.2,0.63,0.0,420673.05,16641.0,14481.0,483421.05,,,4160.0,0.03,,,,,998.0,,,,0.03,4160.0,,,,0.49,,,,100.0,14.62,0.0,0.0,,0.0,100.0,29.84,0.2418,33.02,0.1844,29.05
2023-08-02,25158.0,730839.9,0.41,10.12,0.23,0.75,0.0,541521.05,16641.0,18641.0,483421.05,,,,0.12,,,,,4160.0,,,,0.12,,,,,0.48,,,,100.0,14.62,0.0,0.0,,0.0,100.0,27.62,0.277,41.23,0.2211,29.05
2023-08-03,25158.0,722034.6,0.41,10.1,0.23,0.74,0.0,534996.7,16641.0,18641.0,477596.7,,,,,,,,,,,,,,,,,,0.48,,,,100.0,14.62,0.0,0.0,,0.0,100.0,27.58,0.2777,41.37,0.2211,28.7
2023-08-04,27373.0,800660.25,0.45,11.09,0.26,0.8,0.0,610038.0,18856.0,20856.0,551538.0,,,2215.0,,,2215.0,,,,,,,,2215.0,0.06,,,0.54,,,,100.0,16.25,0.0,0.0,,0.0,100.0,25.25,0.2406,38.01,0.236,29.25
2023-08-07,26563.0,784936.65,0.44,10.78,0.25,0.79,0.0,604327.05,18451.0,20451.0,545227.05,,,,,,,,0.01,,405.0,,,,,,,405.0,0.54,0.01,,,100.0,16.0,0.0,0.0,,0.0,100.0,26.24,0.2533,38.84,0.2304,29.55
2023-08-08,21274.0,633965.2,0.35,8.66,0.2,0.64,0.0,609439.8,13162.0,20451.0,392227.6,,,,,,,,0.15,,5289.0,,,,,,,,0.39,,,,100.0,11.86,0.0,0.0,,0.0,100.0,24.25,0.2161,32.51,0.1916,29.8
2023-08-09,15985.0,475553.75,0.26,6.75,0.15,0.49,0.0,451069.5,13162.0,15162.0,391569.5,,,,,,,,,,,,,,,,,5289.0,0.39,0.16,,,100.0,11.86,0.0,0.0,,0.0,100.0,21.88,0.2746,43.0,0.144,29.75
2023-08-10,15985.0,478750.75,0.26,7.06,0.15,0.49,0.0,454101.9,13162.0,15162.0,394201.9,,,,,,,,,,,,,,,,,,0.39,,,,100.0,11.86,0.0,0.0,,0.0,100.0,21.87,0.2743,42.97,0.144,29.95
2023-08-11,15985.0,477951.5,0.26,7.29,0.15,0.49,0.0,453343.8,13162.0,15162.0,393543.8,,,,,,,,,,,,,,,,,,0.39,,,,100.0,11.86,0.0,0.0,,0.0,100.0,21.93,0.2751,43.06,0.144,29.9
2023-08-14,13770.0,414477.0,0.23,6.44,0.13,0.43,0.0,389704.7,10947.0,12947.0,329504.7,,,,,,,,0.07,,2215.0,,,,,,,2215.0,0.33,0.07,,,9.99,9.99,98629.0,2968732.9,,2.96,9.98,25.31,0.3422,49.64,0.1257,30.1
2023-08-15,13770.0,413100.0,0.23,6.35,0.13,0.43,0.0,388410.0,10947.0,12947.0,328410.0,,,,,,,,,,,,,,,,,,0.33,,,,9.99,9.99,98629.0,2958870.0,,2.97,9.99,25.3,0.3426,49.7,0.1257,30.0
2023-08-16,13770.0,423427.5,0.23,6.35,0.13,0.43,0.0,398120.25,10947.0,12947.0,336620.25,,,,,,,,,,,,,,,,,,0.33,,,,9.99,9.99,98629.0,3032841.75,,2.98,9.96,25.24,0.3415,49.58,0.1257,30.75
2023-08-17,13724.0,424071.6,0.22,6.44,0.13,0.44,0.0,399351.6,10924.0,12924.0,337551.6,,,,,,,,0.0,,23.0,,,,,,,23.0,0.34,0.0,,,9.97,9.97,98652.0,3048346.8,,3.04,9.97,25.12,0.3452,49.99,0.1252,30.9
2023-08-18,13724.0,425444.0,0.22,6.68,0.13,0.44,0.0,400644.0,10924.0,12924.0,338644.0,,,,,,,,,,,,,,,,,,0.34,,,,9.97,9.97,98652.0,3058212.0,,3.05,9.97,25.37,0.3445,49.82,0.1252,31.0
2023-08-21,14030.0,434930.0,0.23,7.23,0.13,0.45,0.0,405387.0,11077.0,13077.0,343387.0,,,,,,153.0,,,,,,,,,0.0,153.0,,0.34,,,,100.0,10.13,0.0,0.0,,0.0,100.0,24.84,0.3305,48.77,0.1283,31.0
2023-08-22,17830.0,551838.5,0.29,9.31,0.17,0.57,0.0,522343.15,14877.0,16877.0,460443.15,,,,,,3800.0,,,,,,,,,0.12,3800.0,,0.46,,,,100.0,13.6,0.0,0.0,,0.0,100.0,20.7,0.2509,38.69,0.163,30.95
2023-08-23,17830.0,534900.0,0.29,9.59,0.17,0.56,0.0,506310.0,14877.0,16877.0,446310.0,,,,,,,,,,,,,,,,,,0.46,,,,100.0,13.61,0.0,0.0,,0.0,100.0,20.33,0.2521,38.99,0.1632,30.0
2023-08-24,17830.0,516178.5,0.29,9.53,0.17,0.54,0.0,488589.15,14877.0,16877.0,430689.15,,,,,,,,,,,,,,,,,,0.45,,,,100.0,13.85,0.0,0.0,,0.0,100.0,20.2,0.2525,39.07,0.166,28.95
2023-08-25,17830.0,527768.0,0.29,9.63,0.17,0.54,0.0,499559.2,14877.0,16877.0,440359.2,,,,,,,,,,,,,,,,,,0.43,,,,100.0,14.99,0.0,0.0,,0.0,100.0,20.99,0.2494,38.26,0.1796,29.6
2023-08-28,17830.0,531334.0,0.29,9.02,0.17,0.54,0.0,502934.6,14877.0,16877.0,443334.6,,,,,,,,,,,,,,,,,,0.44,,,,100.0,14.97,0.0,0.0,,0.0,100.0,20.94,0.2502,38.53,0.1794,29.8
2023-08-29,14030.0,413885.0,0.23,7.14,0.13,0.43,0.0,385771.5,11077.0,13077.0,326771.5,,,,,,,,0.11,,3800.0,,,,,,,3800.0,0.33,0.11,,,11.15,11.15,88299.0,2604820.5,,2.63,11.15,24.83,0.3309,48.82,0.1412,29.5
2023-08-30,14030.0,411079.0,0.23,7.34,0.13,0.42,0.0,383156.1,11077.0,13077.0,324556.1,,,,,,,,,,,,,,,,,,0.33,,,,11.15,11.15,88299.0,2587160.7,,2.6,11.14,24.82,0.3306,48.78,0.1412,29.3
2023-08-31,11003.0,316336.25,0.18,5.92,0.1,0.33,0.0,288937.5,8050.0,10050.0,231437.5,,,,,,,,0.09,,3027.0,,,,,,,3027.0,0.24,0.09,,,100.0,8.1,0.0,0.0,,0.0,100.0,31.96,0.2713,34.46,0.1107,28.75
2023-09-01,10697.0,311817.55,0.18,5.77,0.1,0.32,0.0,288497.55,4149.0,9897.0,120943.35,,,,,,,,0.11,,3901.0,,,,,,,153.0,0.12,0.0,,,4.18,4.18,95227.0,2775867.05,,2.75,4.18,32.71,0.2856,35.58,0.1076,29.15
2023-09-04,14697.0,416659.95,0.24,7.84,0.14,0.44,0.0,393979.95,4149.0,13897.0,117624.15,,,,,,4000.0,,,,,,,,,0.11,,,0.12,,,,100.0,4.18,0.0,0.0,,0.0,100.0,26.05,0.2241,26.36,0.1479,28.35
2023-09-05,10949.0,311499.05,0.18,6.22,0.1,0.32,0.0,288739.05,8149.0,10149.0,231839.05,,,,,,,,,,,,,,,,4000.0,3748.0,0.23,0.11,,,100.0,8.2,0.0,0.0,,0.0,100.0,32.66,0.2856,35.65,0.1102,28.45
2023-09-06,14549.0,412464.15,0.24,8.74,0.14,0.42,0.0,287724.15,11749.0,10149.0,333084.15,,,,,,,,,,,,,,,,3600.0,,0.33,,,,100.0,11.71,0.0,0.0,,0.0,100.0,24.45,0.2225,27.07,0.145,28.35
2023-09-07,18749.0,522159.65,0.31,11.44,0.18,0.53,0.0,399619.65,15949.0,14349.0,444179.65,,,,,,4200.0,,,,,,,,,0.12,4200.0,,0.45,,,,100.0,15.9,0.0,0.0,,0.0,100.0,19.15,0.275,42.81,0.1869,27.85
2023-09-08,18149.0,513616.7,0.3,10.12,0.17,0.52,0.0,389096.7,11749.0,13749.0,332496.7,,,,,,3600.0,,0.12,,4200.0,,,,,0.1,,4200.0,0.33,0.12,,,100.0,11.71,0.0,0.0,,0.0,100.0,21.92,0.2591,39.18,0.1809,28.3
2023-09-11,18149.0,514524.15,0.3,10.35,0.17,0.52,0.0,389784.15,11749.0,13749.0,333084.15,,,,,,,,,,,,,,,,,,0.33,,,,100.0,11.71,0.0,0.0,,0.0,100.0,21.82,0.2594,39.27,0.1809,28.35
2023-09-12,18149.0,510894.35,0.3,10.51,0.17,0.52,0.0,387034.35,11749.0,13749.0,330734.35,,,,,,,,,,,,,,,,,,0.33,,,,100.0,11.71,0.0,0.0,,0.0,100.0,21.67,0.2593,39.28,0.1809,28.15
2023-09-13,18149.0,509079.45,0.3,11.14,0.17,0.52,0.0,385659.45,11749.0,13749.0,329559.45,,,,,,,,,,,,,,,,,,0.33,,,,100.0,11.71,0.0,0.0,,0.0,100.0,21.73,0.2591,39.25,0.1809,28.05
2023-09-14,14549.0,395732.8,0.24,8.98,0.14,0.41,0.0,373972.8,8149.0,13749.0,221652.8,,,7.0,,,,,0.1,,3607.0,,,,7.0,,,,0.23,,,,100.0,8.37,0.0,0.0,,0.0,100.0,24.7,0.2214,26.38,0.1495,27.2
2023-09-15,10949.0,279746.95,0.18,6.34,0.1,0.31,0.0,259306.95,8149.0,10149.0,208206.95,,,,,,,,,,,,,,,,,3600.0,0.22,0.1,,,100.0,8.85,0.0,0.0,,0.0,100.0,32.47,0.2839,35.46,0.1189,25.55
2023-09-18,10949.0,279746.95,0.18,5.41,0.1,0.29,0.0,259306.95,8149.0,10149.0,208206.95,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.8,0.0,0.0,,0.0,100.0,32.09,0.2814,35.23,0.1183,25.55
2023-09-19,10949.0,272630.1,0.18,5.23,0.1,0.29,0.0,252710.1,8149.0,10149.0,202910.1,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.81,0.0,0.0,,0.0,100.0,32.4,0.2801,34.61,0.1184,24.9
2023-09-20,10949.0,277009.7,0.18,4.57,0.1,0.29,0.0,256769.7,8149.0,10149.0,206169.7,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.68,0.0,0.0,,0.0,100.0,31.97,0.2812,35.32,0.1166,25.3
2023-09-21,10949.0,277009.7,0.18,4.55,0.1,0.29,0.0,256769.7,8149.0,10149.0,206169.7,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.74,0.0,0.0,,0.0,100.0,32.15,0.2809,35.04,0.1174,25.3
2023-09-22,10949.0,280294.4,0.18,4.49,0.1,0.29,0.0,259814.4,8149.0,10149.0,208614.4,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.74,0.0,0.0,,0.0,100.0,31.93,0.2815,35.42,0.1174,25.6
2023-09-25,10949.0,279199.5,0.18,4.31,0.1,0.28,0.0,258799.5,8149.0,10149.0,207799.5,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.74,0.0,0.0,,0.0,100.0,32.35,0.2862,35.97,0.1174,25.5
2023-09-26,10949.0,269892.85,0.18,4.36,0.1,0.28,0.0,250172.85,8149.0,10149.0,200872.85,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.7,0.0,0.0,,0.0,100.0,32.93,0.2859,35.35,0.1169,24.65
2023-09-27,6949.0,171292.85,0.11,2.68,0.06,0.18,0.0,151572.85,4149.0,6149.0,102272.85,,,,,,,,0.1,,4000.0,,,,,,,4000.0,0.1,0.1,,,100.0,4.43,0.0,0.0,,0.0,100.0,29.26,0.3855,51.13,0.0742,24.65
2023-09-28,6949.0,171640.3,0.11,2.66,0.06,0.17,0.0,151880.3,4149.0,6149.0,102480.3,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.43,0.0,0.0,,0.0,100.0,29.45,0.3821,50.52,0.0742,24.7
2023-09-29,11749.0,290200.3,0.19,4.51,0.11,0.29,0.0,270440.3,8949.0,10949.0,221040.3,,,,,,4800.0,,,,,,,,,0.12,4800.0,,0.22,,,,100.0,9.6,0.0,0.0,,0.0,100.0,30.2,0.2987,40.3,0.126,24.7
2023-10-02,11749.0,286088.15,0.19,4.51,0.11,0.3,0.0,266608.15,8949.0,10949.0,217908.15,,,,,,,,,,,,,,,,,,0.22,,,,100.0,9.62,0.0,0.0,,0.0,100.0,30.43,0.2989,40.14,0.1263,24.35
2023-10-03,11749.0,279626.2,0.19,4.5,0.11,0.29,0.0,260586.2,8949.0,10949.0,212986.2,,,,,,,,,,,,,,,,,,0.22,,,,100.0,9.62,0.0,0.0,,0.0,100.0,30.51,0.2996,40.23,0.1263,23.8
2023-10-04,11749.0,277276.4,0.19,4.41,0.11,0.28,0.0,258396.4,8949.0,10949.0,211196.4,,,,,,,,,,,,,,,,,,0.21,,,,100.0,9.59,0.0,0.0,,0.0,100.0,30.58,0.2985,40.01,0.1259,23.6
2023-10-05,11749.0,266114.85,0.19,4.46,0.11,0.27,0.0,247994.85,8949.0,10949.0,202694.85,,,,,,,,,,,,,,,,,,0.21,,,,100.0,9.61,0.0,0.0,,0.0,100.0,30.77,0.2973,39.59,0.1262,22.65
2023-10-06,11749.0,279626.2,0.19,4.33,0.11,0.28,0.0,260586.2,11098.0,10949.0,264132.4,,,,,,,,,,,,,,,,2149.0,,0.25,,,,100.0,11.92,0.0,0.0,,0.0,100.0,29.52,0.3012,41.24,0.1262,23.8
2023-10-09,13898.0,322433.6,0.23,5.29,0.13,0.33,0.0,303873.6,11098.0,13098.0,257473.6,,,,,,2149.0,,,,,,,,,0.05,,,0.26,,,,100.0,11.92,0.0,0.0,,0.0,100.0,29.99,0.283,33.93,0.1493,23.2
2023-10-10,13898.0,324518.3,0.23,5.29,0.13,0.33,0.0,305838.3,11098.0,13098.0,259138.3,,,,,,,,,,,,,,,,,,0.26,,,,100.0,11.89,0.0,0.0,,0.0,100.0,30.59,0.2837,34.09,0.1489,23.35
2023-10-11,12454.0,288932.8,0.2,4.46,0.12,0.29,0.0,270372.8,9654.0,11654.0,223972.8,,,,,,,,0.03,,1444.0,,,,,,,1444.0,0.23,0.03,,,100.0,10.68,0.0,0.0,,0.0,100.0,28.51,0.2875,37.83,0.1378,23.2
2023-10-12,7654.0,179103.6,0.13,2.58,0.07,0.18,0.0,160383.6,4854.0,6854.0,113583.6,,,,,,,,0.11,,4800.0,,,,,,,4800.0,0.11,0.11,,,100.0,5.33,0.0,0.0,,0.0,100.0,36.13,0.3731,45.83,0.084,23.4
2023-10-13,7654.0,168388.0,0.13,2.56,0.07,0.18,0.0,150788.0,4854.0,6854.0,106788.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,5.33,0.0,0.0,,0.0,100.0,36.56,0.3778,46.36,0.084,22.0
2023-10-16,7654.0,168388.0,0.13,2.33,0.07,0.17,0.0,150788.0,4854.0,6854.0,106788.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,5.33,0.0,0.0,,0.0,100.0,36.12,0.3727,45.77,0.084,22.0
2023-10-17,7654.0,168388.0,0.13,2.32,0.07,0.17,0.0,150788.0,4854.0,6854.0,106788.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,5.33,0.0,0.0,,0.0,100.0,36.13,0.3729,45.8,0.084,22.0
2023-10-18,13054.0,280008.3,0.21,3.89,0.12,0.29,0.0,262848.3,10254.0,12254.0,219948.3,,,,,,5400.0,,,,,,,,,0.12,5400.0,,0.23,,,,100.0,11.13,0.0,0.0,,0.0,100.0,27.28,0.2978,40.77,0.1417,21.45
2023-10-19,11454.0,245115.6,0.19,3.36,0.11,0.25,0.0,245115.6,9454.0,11454.0,202315.6,,,,,,,,0.02,,800.0,,,,,,,800.0,0.2,0.02,,,100.0,10.26,0.0,0.0,,0.0,100.0,24.33,0.3183,46.36,0.1243,21.4
2023-10-20,11454.0,239388.6,0.19,3.29,0.11,0.25,0.0,239388.6,9454.0,11454.0,197588.6,,,,,,,,,,,,,,,,,,0.2,,,,100.0,10.26,0.0,0.0,,0.0,100.0,24.66,0.3164,45.92,0.1243,20.9
2023-10-23,11454.0,241679.4,0.19,3.23,0.11,0.24,0.0,241679.4,9454.0,11454.0,199479.4,,,,,,,,,,,,,,,,,,0.2,,,,100.0,10.23,0.0,0.0,,0.0,100.0,24.13,0.3172,46.23,0.1239,21.1
2023-10-24,8354.0,177104.8,0.14,2.34,0.08,0.18,0.0,177104.8,6354.0,8354.0,134704.8,,,2300.0,,,,,0.11,,5400.0,,,,2300.0,,,3100.0,0.13,0.06,,,18.24,6.87,28478.0,603733.6,,0.6,18.27,26.88,0.2644,33.19,0.0904,21.2
2023-10-25,8354.0,167080.0,0.14,2.19,0.08,0.18,0.0,167080.0,6354.0,8354.0,127080.0,,,,,,,,,,,,,,,,,,0.13,,,,18.24,6.88,28478.0,569560.0,,0.6,18.07,25.95,0.2665,34.07,0.0905,20.0
2023-10-26,8154.0,156882.96,0.13,2.08,0.08,0.16,0.0,156882.96,6154.0,8154.0,118402.96,,,,,,,,0.01,,200.0,,,,,,,200.0,0.12,0.01,,,100.0,6.64,0.0,0.0,,0.0,100.0,24.53,0.2663,34.55,0.0879,19.24
2023-10-27,8154.0,160633.8,0.13,1.99,0.08,0.16,0.0,160633.8,6154.0,8154.0,121233.8,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.64,0.0,0.0,,0.0,100.0,24.83,0.2634,33.49,0.0879,19.7
2023-10-30,12254.0,239443.16,0.2,3.2,0.11,0.24,0.0,239443.16,10254.0,12254.0,200363.16,,,,0.08,,,,0.04,4100.0,2100.0,,,0.08,,,6200.0,,0.2,,,,100.0,11.02,0.0,0.0,,0.0,100.0,22.77,0.3392,49.88,0.1316,19.54
2023-10-31,12254.0,248143.5,0.2,3.26,0.11,0.24,0.0,248143.5,10254.0,12254.0,207643.5,,,,,,,,,,,,,,,,,,0.2,,,,100.0,11.02,0.0,0.0,,0.0,100.0,22.75,0.3361,49.49,0.1316,20.25
2023-11-01,10554.0,223217.1,0.17,3.03,0.1,0.22,0.0,223217.1,8554.0,10554.0,180917.1,,,4500.0,,,,,0.12,,6200.0,,,,4500.0,,,1700.0,0.17,0.03,,,100.0,9.19,0.0,0.0,,0.0,100.0,26.25,0.2947,41.58,0.1134,21.15
2023-11-02,10554.0,215301.6,0.17,2.95,0.1,0.23,0.0,215301.6,8554.0,10554.0,174501.6,,,,,,,,,,,,,,,,,,0.18,,,,100.0,9.28,0.0,0.0,,0.0,100.0,26.42,0.2986,42.17,0.1145,20.4
2023-11-03,10554.0,236409.6,0.17,2.74,0.1,0.22,0.0,236409.6,8554.0,10554.0,191609.6,,,,,,,,,,,,,,,,,,0.18,,,,100.0,9.28,0.0,0.0,,0.0,100.0,25.92,0.2932,41.48,0.1145,22.4
2023-11-06,10554.0,222689.4,0.17,2.73,0.1,0.24,0.0,222689.4,8554.0,10554.0,180489.4,,,,,,,,,,,,,,,,,,0.19,,,,24.56,9.35,26278.0,554465.8,,0.59,24.39,26.63,0.2991,42.12,0.1154,21.1
2023-11-07,10554.0,215301.6,0.17,2.58,0.1,0.23,0.0,215301.6,8554.0,10554.0,174501.6,,,,,,,,,,,,,,,,,,0.18,,,,100.0,9.25,0.0,0.0,,0.0,100.0,26.57,0.2978,41.94,0.1141,20.4
2023-11-08,10554.0,223217.1,0.17,2.52,0.1,0.22,0.0,223217.1,8554.0,10554.0,180917.1,,,,,,,,,,,,,,,,,,0.18,,,,100.0,9.25,0.0,0.0,,0.0,100.0,25.86,0.2989,42.54,0.1141,21.15
2023-11-09,10554.0,220050.9,0.17,2.47,0.1,0.23,0.0,220050.9,8554.0,10554.0,178350.9,,,,,,,,,,,,,,,,,,0.18,,,,100.0,9.24,0.0,0.0,,0.0,100.0,26.66,0.2956,41.49,0.114,20.85
2023-11-10,9849.0,201904.5,0.16,2.22,0.09,0.21,0.0,201904.5,7849.0,9849.0,160904.5,,,,,,,,0.02,,705.0,,,,,,,705.0,0.16,0.02,,,100.0,8.48,0.0,0.0,,0.0,100.0,21.19,0.304,44.57,0.1063,20.5
2023-11-13,9849.0,197964.9,0.16,2.13,0.09,0.2,0.0,197964.9,7849.0,9849.0,157764.9,,,,,,,,,,,,,,,,,,0.16,,,,100.0,8.52,0.0,0.0,,0.0,100.0,21.17,0.3042,44.61,0.107,20.1
2023-11-14,5349.0,106445.1,0.09,1.13,0.05,0.11,0.0,106445.1,3349.0,5349.0,66645.1,,,,,,,,0.09,,4500.0,,,,,,,4500.0,0.07,0.09,,,100.0,3.63,0.0,0.0,,0.0,100.0,36.18,0.3419,37.98,0.058,19.9
2023-11-15,5349.0,106766.04,0.09,1.13,0.05,0.11,0.0,106766.04,3349.0,5349.0,66846.04,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.65,0.0,0.0,,0.0,100.0,36.22,0.3421,38.02,0.0582,19.96
2023-11-16,5349.0,105268.32,0.09,1.11,0.05,0.11,0.0,105268.32,3349.0,5349.0,65908.32,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.65,0.0,0.0,,0.0,100.0,36.4,0.343,38.21,0.0582,19.68
2023-11-17,5349.0,109654.5,0.09,1.13,0.05,0.11,0.0,109654.5,3349.0,5349.0,68654.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.65,0.0,0.0,,0.0,100.0,35.83,0.3404,37.61,0.0582,20.5
