,INDO FP Equity_DX_SI_QTY,INDO FP Equity_DX_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INDO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INDO FP Equity_DX_SI_MV,INDO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SUPPLY_SI_QTY,INDO FP Equity_DX_BROKER_SI_QTY,INDO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INDO FP Equity_DX_BROKER_SI_MV_NEW_x,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_x,INDO FP Equity_DX_BROKER_SI_MV_INC_x,INDO FP Equity_DX_BROKER_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_NEW,INDO FP Equity_DX_SUPPLY_SI_MV_DEC,INDO FP Equity_DX_BROKER_SI_QTY_INC,INDO FP Equity_DX_SUPPLY_SI_QTY_DEC,INDO FP Equity_DX_BROKER_SI_MV_NEW_y,INDO FP Equity_DX_BROKER_SI_MV_INC_y,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_y,INDO FP Equity_DX_BROKER_SI_MV_ADD,INDO FP Equity_DX_SUPPLY_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_DEC,INDO FP Equity_DX_SUPPLY_SI_MV,INDO FP Equity_DX_BROKER_SI_MV_DEC,INDO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INDO FP Equity_DX_UTILIZATION_QUANTITY,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INDO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INDO FP Equity_DX_ACTIVE_UTILIZATION_MV,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INDO FP Equity_DX_BROKER_SI_CON_RATIO,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INDO FP Equity_DX_DEMAND_SUPPLY_RATIO,INDO FP Equity_PX_LAST
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4463.5,0.0,0.0,,0.0,,0.0,89.27
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4544.5,0.0,0.0,,0.0,,0.0,90.89
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4542.5,0.0,0.0,,0.0,,0.0,90.85
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4499.5,0.0,0.0,,0.0,,0.0,89.99
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4425.0,0.0,0.0,,0.0,,0.0,88.5
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4375.0,0.0,0.0,,0.0,,0.0,87.5
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4260.0,0.0,0.0,,0.0,,0.0,85.2
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4302.0,0.0,0.0,,0.0,,0.0,86.04
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4304.5,0.0,0.0,,0.0,,0.0,86.09
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4309.0,0.0,0.0,,0.0,,0.0,86.18
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4365.0,0.0,0.0,,0.0,,0.0,87.3
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4338.5,0.0,0.0,,0.0,,0.0,86.77
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4268.5,0.0,0.0,,0.0,,0.0,85.37
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4194.0,0.0,0.0,,0.0,,0.0,83.88
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4114.5,0.0,0.0,,0.0,,0.0,82.29
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4240.5,0.0,0.0,,0.0,,0.0,84.81
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4239.0,0.0,0.0,,0.0,,0.0,84.78
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4253.0,0.0,0.0,,0.0,,0.0,85.06
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4192.0,0.0,0.0,,0.0,,0.0,83.84
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4128.5,0.0,0.0,,0.0,,0.0,82.57
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,9026.6,0.0,0.0,,0.0,,0.0,82.06
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8904.5,0.0,0.0,,0.0,,0.0,80.95
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8999.1,0.0,0.0,,0.0,,0.0,81.81
2013-11-26,50.0,3941.5,0.04,0.02,0.0,0.0,50.0,0.0,3941.5,,,,,,,,,,,,,50.0,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,78.83
2013-11-27,50.0,3927.5,0.04,0.02,0.0,0.0,50.0,0.0,3927.5,,,,,,,,,,,,,,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,78.55
2013-11-28,50.0,3907.0,0.04,0.02,0.0,0.0,50.0,0.0,3907.0,,,,,,,,,,,,,,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,78.14
2013-11-29,50.0,3938.5,0.04,0.02,0.0,0.0,50.0,0.0,3938.5,,,,,,,,,,,,,,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,78.77
2013-12-02,50.0,4001.0,0.04,0.02,0.0,0.0,50.0,0.0,4001.0,,,,,,,,,,,,,,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,80.02
2013-12-03,50.0,3913.0,0.04,0.02,0.0,0.0,50.0,0.0,3913.0,,,,,,,,,,,,,,,0.0,,100.0,45.45,0.0,0.0,0.0,100.0,,0.0,,0.4545,78.26
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,50.0,,,,,,,0.0,,0.0,0.0,110.0,8487.6,0.0,0.0,,0.0,,0.0,77.16
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8325.9,0.0,0.0,,0.0,,0.0,75.69
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8446.9,0.0,0.0,,0.0,,0.0,76.79
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8424.9,0.0,0.0,,0.0,,0.0,76.59
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8495.3,0.0,0.0,,0.0,,0.0,77.23
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8302.8,0.0,0.0,,0.0,,0.0,75.48
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8237.9,0.0,0.0,,0.0,,0.0,74.89
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8090.5,0.0,0.0,,0.0,,0.0,73.55
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8152.1,0.0,0.0,,0.0,,0.0,74.11
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8193.9,0.0,0.0,,0.0,,0.0,74.49
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8176.3,0.0,0.0,,0.0,,0.0,74.33
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8250.0,0.0,0.0,,0.0,,0.0,75.0
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8210.4,0.0,0.0,,0.0,,0.0,74.64
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8218.1,0.0,0.0,,0.0,,0.0,74.71
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8218.1,0.0,0.0,,0.0,,0.0,
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8218.1,0.0,0.0,,0.0,,0.0,
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8218.1,0.0,0.0,,0.0,,0.0,
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3726.0,0.0,0.0,,0.0,,0.0,74.52
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8360.0,0.0,0.0,,0.0,,0.0,76.0
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3800.0,0.0,0.0,,0.0,,0.0,
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8360.0,0.0,0.0,,0.0,,0.0,
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3837.5,0.0,0.0,,0.0,,0.0,76.75
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8324.8,0.0,0.0,,0.0,,0.0,75.68
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8235.7,0.0,0.0,,0.0,,0.0,74.87
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8239.0,0.0,0.0,,0.0,,0.0,74.9
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8261.0,0.0,0.0,,0.0,,0.0,75.1
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8211.5,0.0,0.0,,0.0,,0.0,74.65
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3888.0,0.0,0.0,,0.0,,0.0,77.76
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8929.8,0.0,0.0,,0.0,,0.0,81.18
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3983.0,0.0,0.0,,0.0,,0.0,79.66
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,9056.3,0.0,0.0,,0.0,,0.0,82.33
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4074.0,0.0,0.0,,0.0,,0.0,81.48
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8972.7,0.0,0.0,,0.0,,0.0,81.57
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4089.0,0.0,0.0,,0.0,,0.0,81.78
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8881.4,0.0,0.0,,0.0,,0.0,80.74
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4081.5,0.0,0.0,,0.0,,0.0,81.63
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8870.4,0.0,0.0,,0.0,,0.0,80.64
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3912.5,0.0,0.0,,0.0,,0.0,78.25
2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3786.5,0.0,0.0,,0.0,,0.0,75.73
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3900.5,0.0,0.0,,0.0,,0.0,78.01
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8636.1,0.0,0.0,,0.0,,0.0,78.51
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4020.0,0.0,0.0,,0.0,,0.0,80.4
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8829.7,0.0,0.0,,0.0,,0.0,80.27
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,3951.5,0.0,0.0,,0.0,,0.0,79.03
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,8936.4,0.0,0.0,,0.0,,0.0,81.24
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,50.0,4034.5,0.0,0.0,,0.0,,0.0,80.69
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,832154.1,0.8,0.0,,0.0,,0.0,82.31
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,838826.7,0.8,0.0,,0.0,,0.0,82.97
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,814057.2,0.8,0.0,,0.0,,0.0,80.52
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,826914.0,0.83,0.0,,0.0,,0.0,82.28
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,836804.7,0.84,0.0,,0.0,,0.0,82.77
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,835858.5,0.81,0.0,,0.0,,0.0,83.17
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,870167.7,0.82,0.0,,0.0,,0.0,86.07
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,870028.5,0.81,0.0,,0.0,,0.0,86.57
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,862888.5,0.87,0.0,,0.0,,0.0,85.35
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,864601.5,0.86,0.0,,0.0,,0.0,86.03
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,874919.4,0.86,0.0,,0.0,,0.0,86.54
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,884902.5,0.85,0.0,,0.0,,0.0,88.05
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,895948.2,0.86,0.0,,0.0,,0.0,88.62
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,867315.0,0.87,0.0,,0.0,,0.0,86.3
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,866730.3,0.88,0.0,,0.0,,0.0,85.73
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10050.0,879375.0,0.88,0.0,,0.0,,0.0,87.5
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,878457.9,0.87,0.0,,0.0,,0.0,86.89
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,869055.6,0.87,0.0,,0.0,,0.0,85.96
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,885838.2,0.87,0.0,,0.0,,0.0,87.62
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,894735.0,0.88,0.0,,0.0,,0.0,88.5
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,915056.1,0.87,0.0,,0.0,,0.0,90.51
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,892814.1,0.87,0.0,,0.0,,0.0,88.31
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,10110.0,894229.5,0.87,0.0,,0.0,,0.0,88.45
2014-03-11,70.0,6224.4,0.04,0.04,0.01,6224.4,0.0,70.0,0.0,,,,70.0,,,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6364,88.92
2014-03-12,70.0,6163.5,0.04,0.04,0.01,6163.5,0.0,70.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0069,88.05
2014-03-13,70.0,6153.0,0.04,0.04,0.01,6153.0,0.0,70.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6364,87.9
2014-03-14,70.0,6577.9,0.04,0.04,0.01,6577.9,0.0,70.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6364,93.97
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,70.0,0.0,0.01,0.0,0.0,110.0,10404.9,0.01,0.0,,0.0,100.0,0.0,94.59
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10288.3,0.01,0.0,,0.0,,0.0,93.53
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10246.5,0.01,0.0,,0.0,,0.0,93.15
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,9950.6,0.01,0.0,,0.0,,0.0,90.46
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10012.2,0.01,0.0,,0.0,,0.0,91.02
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,9948.4,0.01,0.0,,0.0,,0.0,90.44
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,9983.6,0.01,0.0,,0.0,,0.0,90.76
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10010.0,0.01,0.0,,0.0,,0.0,91.0
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10069.4,0.01,0.0,,0.0,,0.0,91.54
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10292.7,0.01,0.0,,0.0,,0.0,93.57
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10387.3,0.01,0.0,,0.0,,0.0,94.43
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10549.0,0.01,0.0,,0.0,,0.0,95.9
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10622.7,0.01,0.0,,0.0,,0.0,96.57
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10483.0,0.01,0.0,,0.0,,0.0,95.3
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10756.9,0.01,0.0,,0.0,,0.0,97.79
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10727.2,0.01,0.0,,0.0,,0.0,97.52
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10861.4,0.01,0.0,,0.0,,0.0,98.74
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10690.9,0.01,0.0,,0.0,,0.0,97.19
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10274.0,0.01,0.0,,0.0,,0.0,93.4
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10274.0,0.01,0.0,,0.0,,0.0,93.4
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10523.7,0.01,0.0,,0.0,,0.0,95.67
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10195.9,0.01,0.0,,0.0,,0.0,92.69
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10420.3,0.01,0.0,,0.0,,0.0,94.73
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10562.2,0.01,0.0,,0.0,,0.0,96.02
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,110.0,10562.2,0.01,0.0,,0.0,,0.0,
