,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-10,2550.0,652.8,0.09,0.13,0.07,0.0,0.0,512.0,550.0,2000.0,140.8,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.57,0.8268,90.43,0.8372
2024-05-13,2550.0,652.8,0.09,0.13,0.07,0.0,0.0,512.0,550.0,2000.0,140.8,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.37,0.8302,90.63,0.8372
2024-05-14,2550.0,678.3,0.09,0.13,0.07,0.0,0.0,532.0,550.0,2000.0,146.3,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.37,0.8302,90.63,0.8372
2024-05-15,2550.0,642.6,0.09,0.13,0.07,0.0,0.0,504.0,550.0,2000.0,138.6,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.69,0.825,90.31,0.8372
2024-05-16,2550.0,670.65,0.09,0.13,0.07,0.0,0.0,526.0,550.0,2000.0,144.65,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.24,0.8322,90.76,0.8372
2024-05-17,2550.0,670.65,0.09,0.12,0.07,0.0,0.0,526.0,550.0,2000.0,144.65,,,,,,,,,,,,0.0,,,100.0,18.06,0.0,0.0,,0.0,100.0,9.6,0.8264,90.4,0.8372
2024-05-20,2550.0,670.65,0.09,0.12,0.07,0.0,0.0,526.0,550.0,2000.0,144.65,,,,,,,,,,,,0.0,,,100.0,13.59,0.0,0.0,,0.0,100.0,9.61,0.8263,90.39,0.6303
2024-05-21,2550.0,673.2,0.09,0.13,0.07,0.0,0.0,528.0,550.0,2000.0,145.2,,,,,,,,,,,,0.0,,,100.0,13.59,0.0,0.0,,0.0,100.0,9.61,0.8263,90.39,0.6303
2024-05-22,2550.0,688.5,0.09,0.13,0.07,0.0,0.0,540.0,550.0,2000.0,148.5,,,,,,,,,,,,0.0,,,100.0,13.59,0.0,0.0,,0.0,100.0,9.65,0.8257,90.35,0.6303
2024-05-23,2550.0,782.85,0.09,0.13,0.07,0.0,0.0,614.0,550.0,2000.0,168.85,,,,,,,,,,,,0.0,,,100.0,13.59,0.0,0.0,,0.0,100.0,9.84,0.8226,90.16,0.6303
2024-05-24,2550.0,1147.5,0.09,0.1,0.07,0.0,0.0,900.0,550.0,2000.0,247.5,,,,,,,,,,,,0.0,,,100.0,13.59,0.0,0.0,,0.0,100.0,11.02,0.8038,88.98,0.6303
2024-05-27,4050.0,1547.1,0.14,0.11,0.11,0.01,0.0,764.0,2050.0,2000.0,783.1,,,,,,,,,,1500.0,,0.0,,,100.0,37.64,0.0,0.0,,0.0,100.0,13.44,0.5809,73.95,0.7437
2024-05-28,5550.0,2053.5,0.19,0.13,0.15,0.01,0.0,1295.0,2050.0,3500.0,758.5,,,1500.0,,,,,,0.0,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.44,0.5281,68.92,2.7073
2024-05-29,5550.0,1692.75,0.19,0.13,0.15,0.01,0.0,1067.5,2050.0,3500.0,625.25,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,19.99,0.5351,69.59,2.7073
2024-05-30,5550.0,1665.0,0.19,0.12,0.15,0.01,0.0,1050.0,2050.0,3500.0,615.0,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,17.42,0.5792,73.53,2.7073
2024-05-31,5350.0,1594.3,0.18,0.13,0.15,0.01,0.0,1013.2,1950.0,3400.0,581.1,,,,0.0,,100.0,,,,,100.0,0.0,0.0,,100.0,95.12,0.0,0.0,,0.0,100.0,16.24,0.5927,74.71,2.6098
2024-06-03,5350.0,1605.0,0.18,0.13,0.15,0.01,0.0,1020.0,1950.0,3400.0,585.0,,,,,,,,,,,,0.0,,,100.0,37.49,0.0,0.0,,0.0,100.0,16.16,0.5943,74.84,1.0286
2024-06-04,5350.0,1605.0,0.18,0.13,0.15,0.01,0.0,1020.0,1950.0,3400.0,585.0,,,,,,,,,,,,0.0,,,100.0,37.49,0.0,0.0,,0.0,100.0,16.24,0.5926,74.7,1.0286
2024-06-05,5350.0,2289.8,0.18,0.14,0.15,0.01,0.0,1455.2,1950.0,3400.0,834.6,,,,,,,,,,,,0.0,,,100.0,37.49,0.0,0.0,,0.0,100.0,16.24,0.5926,74.7,1.0286
2024-06-06,5350.0,1765.5,0.18,0.13,0.15,0.01,0.0,1122.0,1950.0,3400.0,643.5,,,,,,,,,,,,0.0,,,100.0,38.23,0.0,0.0,,0.0,100.0,20.92,0.512,67.43,1.0488
2024-06-07,5350.0,1808.3,0.18,0.11,0.15,0.01,0.0,1149.2,1950.0,3400.0,659.1,,,,,,,,,,,,0.0,,,100.0,37.49,0.0,0.0,,0.0,100.0,17.42,0.5705,72.84,1.0286
2024-06-10,5350.0,1658.5,0.18,0.11,0.15,0.01,0.0,1054.0,1950.0,3400.0,604.5,,,,,,,,,,,,0.0,,,100.0,38.23,0.0,0.0,,0.0,100.0,17.73,0.5651,72.38,1.0488
2024-06-11,5350.0,1460.55,0.18,0.11,0.15,0.01,0.0,928.2,1950.0,3400.0,532.35,,,,,,,,,,,,0.0,,,100.0,38.23,0.0,0.0,,0.0,100.0,16.64,0.585,74.08,1.0488
2024-06-12,5350.0,1540.8,0.18,0.11,0.15,0.01,0.0,979.2,1950.0,3400.0,561.6,,,,,,,,,,,,0.0,,,100.0,38.23,0.0,0.0,,0.0,100.0,15.13,0.6145,76.46,1.0488
2024-06-13,5350.0,1605.0,0.18,0.11,0.15,0.01,0.0,1020.0,1950.0,3400.0,585.0,,,,,,,,,,,,0.0,,,100.0,38.24,0.0,0.0,,0.0,100.0,15.75,0.6019,75.45,1.049
2024-06-14,5350.0,1540.8,0.18,0.1,0.15,0.01,0.0,979.2,1950.0,3400.0,561.6,,,,,,,,,,,,0.0,,,100.0,38.24,0.0,0.0,,0.0,100.0,16.24,0.5926,74.7,1.049
2024-06-17,6028.0,1543.17,0.2,0.11,0.16,0.01,0.0,1043.97,1950.0,4078.0,499.2,,,678.0,,,,,,0.0,,,0.0,,,100.0,38.24,0.0,0.0,,0.0,100.0,15.45,0.5585,72.54,1.182
2024-06-18,6706.0,1696.62,0.22,0.12,0.18,0.01,0.0,1031.73,2628.0,4078.0,664.88,678.0,,,,,,,678.0,,,,0.0,,,100.0,45.48,0.0,0.0,,0.0,100.0,13.48,0.5556,72.64,1.1606
2024-06-19,6706.0,1663.09,0.09,0.12,0.08,0.01,0.0,1011.34,2628.0,4078.0,651.74,,,,,,,,,,,,0.0,,,100.0,45.48,0.0,0.0,,0.0,100.0,13.43,0.5578,72.82,1.1606
2024-06-20,6706.0,1602.73,0.09,0.12,0.08,0.01,0.0,974.64,2628.0,4078.0,628.09,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.17,0.5633,73.26,0.7291
2024-06-21,6706.0,1589.32,0.09,0.11,0.08,0.01,0.0,966.49,2628.0,4078.0,622.84,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.82,0.5726,73.98,0.7291
2024-06-24,6706.0,1629.56,0.09,0.12,0.08,0.01,0.0,990.95,2628.0,4078.0,638.6,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.74,0.5747,74.15,0.7291
2024-06-25,6706.0,1522.26,0.09,0.12,0.08,0.01,0.0,925.71,2628.0,4078.0,596.56,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.97,0.5684,73.66,0.7291
2024-06-26,6706.0,1461.91,0.09,0.12,0.08,0.01,0.0,889.0,2628.0,4078.0,572.9,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.33,0.5852,74.96,0.7291
2024-06-27,6706.0,1435.08,0.09,0.12,0.08,0.01,0.0,872.69,2628.0,4078.0,562.39,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.96,0.5953,75.72,0.7291
2024-06-28,6706.0,1394.85,0.09,0.11,0.08,0.01,0.0,848.22,2628.0,4078.0,546.62,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.8,0.5998,76.06,0.7291
2024-07-01,6706.0,1408.26,0.09,0.11,0.08,0.01,0.0,856.38,2628.0,4078.0,551.88,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.54,0.6068,76.57,0.7291
2024-07-02,6706.0,1428.38,0.09,0.11,0.08,0.01,0.0,868.61,2628.0,4078.0,559.76,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.63,0.6044,76.4,0.7291
2024-07-03,6706.0,1428.38,0.09,0.11,0.08,0.01,0.0,868.61,2628.0,4078.0,559.76,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.75,0.601,76.15,0.7291
2024-07-04,6706.0,1408.26,0.09,0.11,0.08,0.01,0.0,856.38,2628.0,4078.0,551.88,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.75,0.6011,76.15,0.7291
2024-07-05,6706.0,1274.14,0.09,0.12,0.08,0.01,0.0,774.82,2628.0,4078.0,499.32,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.63,0.6044,76.4,0.7291
2024-07-08,6706.0,1341.2,0.09,0.15,0.08,0.01,0.0,815.6,2628.0,4078.0,525.6,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,10.76,0.6285,78.15,0.7291
2024-07-09,6706.0,1401.55,0.09,0.17,0.08,0.01,0.0,852.3,2628.0,4078.0,549.25,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.2,0.6162,77.26,0.7291
2024-07-10,6706.0,1374.73,0.09,0.17,0.08,0.01,0.0,835.99,2628.0,4078.0,538.74,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.59,0.6056,76.49,0.7291
2024-07-11,6706.0,1381.44,0.09,0.18,0.08,0.01,0.0,840.07,2628.0,4078.0,541.37,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.42,0.6103,76.83,0.7291
2024-07-12,6706.0,1401.55,0.09,0.18,0.08,0.01,0.0,852.3,2628.0,4078.0,549.25,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.46,0.6091,76.75,0.7291
2024-07-15,6706.0,1495.44,0.09,0.18,0.08,0.01,0.0,909.39,2628.0,4078.0,586.04,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.58,0.6055,76.48,0.7291
2024-07-16,6706.0,1495.44,0.09,0.18,0.08,0.01,0.0,909.39,2628.0,4078.0,586.04,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.17,0.5897,75.3,0.7291
2024-07-17,6706.0,1455.2,0.09,0.19,0.08,0.01,0.0,884.93,2628.0,4078.0,570.28,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.17,0.5898,75.3,0.7291
2024-07-18,6706.0,1475.32,0.09,0.24,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.92,0.5963,75.8,0.7291
2024-07-19,6706.0,1508.85,0.09,0.3,0.08,0.01,0.0,917.55,2628.0,4078.0,591.3,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.05,0.593,75.55,0.7291
2024-07-22,6706.0,1461.91,0.09,0.35,0.08,0.01,0.0,889.0,2628.0,4078.0,572.9,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.25,0.5875,75.13,0.7291
2024-07-23,6706.0,1475.32,0.09,0.37,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.96,0.5952,75.71,0.7291
2024-07-24,6706.0,1488.73,0.09,0.4,0.08,0.01,0.0,905.32,2628.0,4078.0,583.42,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.05,0.593,75.55,0.7291
2024-07-25,6706.0,1609.44,0.09,0.41,0.08,0.01,0.0,978.72,2628.0,4078.0,630.72,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.13,0.5908,75.38,0.7291
2024-07-26,6706.0,1549.09,0.09,0.47,0.08,0.01,0.0,942.02,2628.0,4078.0,607.07,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.86,0.5716,73.91,0.7291
2024-07-29,6706.0,1549.09,0.09,0.49,0.08,0.01,0.0,942.02,2628.0,4078.0,607.07,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.49,0.5809,74.63,0.7291
2024-07-30,6706.0,1542.38,0.09,0.55,0.08,0.01,0.0,937.94,2628.0,4078.0,604.44,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.5,0.581,74.63,0.7291
2024-07-31,6706.0,1528.97,0.09,0.6,0.08,0.01,0.0,929.78,2628.0,4078.0,599.18,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.46,0.5821,74.72,0.7291
2024-08-01,6706.0,1528.97,0.09,0.64,0.08,0.01,0.0,929.78,2628.0,4078.0,599.18,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.37,0.5842,74.88,0.7291
2024-08-02,6706.0,1528.97,0.09,0.74,0.08,0.01,0.0,929.78,2628.0,4078.0,599.18,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.38,0.5845,74.9,0.7291
2024-08-05,6706.0,1522.26,0.09,0.76,0.08,0.01,0.0,925.71,2628.0,4078.0,596.56,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.35,0.5846,74.91,0.7291
2024-08-06,6706.0,1522.26,0.09,0.78,0.08,0.01,0.0,925.71,2628.0,4078.0,596.56,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.33,0.5853,74.96,0.7291
2024-08-07,6706.0,1542.38,0.09,0.79,0.08,0.01,0.0,937.94,2628.0,4078.0,604.44,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.33,0.5853,74.96,0.7291
2024-08-08,6706.0,1528.97,0.09,0.83,0.08,0.01,0.0,929.78,2628.0,4078.0,599.18,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.45,0.5821,74.72,0.7291
2024-08-09,6706.0,1515.56,0.09,0.93,0.08,0.01,0.0,921.63,2628.0,4078.0,593.93,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.37,0.5843,74.89,0.7291
2024-08-12,6706.0,1522.26,0.09,1.07,0.08,0.01,0.0,925.71,2628.0,4078.0,596.56,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.29,0.5864,75.05,0.7291
2024-08-13,6706.0,1569.2,0.09,1.12,0.08,0.01,0.0,954.25,2628.0,4078.0,614.95,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.33,0.5854,74.97,0.7291
2024-08-14,6706.0,1569.2,0.09,1.06,0.08,0.01,0.0,954.25,2628.0,4078.0,614.95,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.62,0.5779,74.39,0.7291
2024-08-15,6706.0,1676.5,0.09,1.34,0.08,0.01,0.0,1019.5,2628.0,4078.0,657.0,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.62,0.5777,74.38,0.7291
2024-08-16,6706.0,1844.15,0.09,0.99,0.08,0.01,0.0,1121.45,2628.0,4078.0,722.7,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.25,0.5616,73.12,0.7291
2024-08-19,6706.0,1763.68,0.09,0.75,0.08,0.01,0.0,1072.51,2628.0,4078.0,691.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,14.19,0.5379,71.2,0.7291
2024-08-20,6706.0,1770.38,0.09,0.7,0.08,0.01,0.0,1076.59,2628.0,4078.0,693.79,,,,,,,,,,,,0.0,,,100.0,18.59,0.0,0.0,,0.0,100.0,13.74,0.5489,72.11,0.4743
2024-08-21,6706.0,1783.8,0.09,0.69,0.08,0.01,0.0,1084.75,2628.0,4078.0,699.05,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.78,0.548,72.03,0.7291
2024-08-22,6706.0,1884.39,0.09,0.69,0.08,0.01,0.0,1145.92,2628.0,4078.0,738.47,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.85,0.546,71.87,0.7291
2024-08-23,6706.0,1790.5,0.09,0.54,0.08,0.01,0.0,1088.83,2628.0,4078.0,701.68,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,14.41,0.5326,70.77,0.7291
2024-08-26,6706.0,1689.91,0.09,0.53,0.08,0.01,0.0,1027.66,2628.0,4078.0,662.26,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.89,0.5451,71.79,0.7291
2024-08-27,6706.0,1689.91,0.09,0.5,0.08,0.01,0.0,1027.66,2628.0,4078.0,662.26,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.32,0.5595,72.96,0.7291
2024-08-28,6706.0,1609.44,0.09,0.51,0.08,0.01,0.0,978.72,2628.0,4078.0,630.72,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,13.32,0.5593,72.94,0.7291
2024-08-29,6706.0,1582.62,0.09,0.49,0.08,0.01,0.0,962.41,2628.0,4078.0,620.21,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.85,0.5715,73.9,0.7291
2024-08-30,6706.0,1582.62,0.09,0.47,0.08,0.01,0.0,962.41,2628.0,4078.0,620.21,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.7,0.5757,74.23,0.7291
2024-09-02,6706.0,1562.5,0.09,0.47,0.08,0.01,0.0,950.17,2628.0,4078.0,612.32,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.7,0.5758,74.23,0.7291
2024-09-03,6706.0,1435.08,0.09,0.47,0.08,0.01,0.0,872.69,2628.0,4078.0,562.39,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.58,0.5788,74.47,0.7291
2024-09-04,6706.0,1475.32,0.09,0.46,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.8,0.5999,76.06,0.7291
2024-09-05,6706.0,1475.32,0.09,0.46,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.05,0.5931,75.55,0.7291
2024-09-06,6706.0,1475.32,0.09,0.43,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.05,0.593,75.55,0.7291
2024-09-09,6706.0,1475.32,0.09,0.43,0.08,0.01,0.0,897.16,2628.0,4078.0,578.16,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.04,0.5929,75.54,0.7291
2024-09-10,6706.0,1488.73,0.09,0.43,0.08,0.01,0.0,905.32,2628.0,4078.0,583.42,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.05,0.593,75.55,0.7291
2024-09-11,6706.0,1508.85,0.09,0.43,0.08,0.01,0.0,917.55,2628.0,4078.0,591.3,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.13,0.5908,75.38,0.7291
2024-09-12,6706.0,1515.56,0.09,0.43,0.08,0.01,0.0,921.63,2628.0,4078.0,593.93,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.25,0.5876,75.14,0.7291
2024-09-13,6706.0,1368.02,0.09,0.43,0.08,0.01,0.0,831.91,2628.0,4078.0,536.11,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,12.29,0.5864,75.05,0.7291
2024-09-16,6706.0,1368.02,0.09,0.39,0.08,0.01,0.0,831.91,2628.0,4078.0,536.11,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.37,0.6115,76.92,0.7291
2024-09-17,6706.0,1401.55,0.09,0.39,0.08,0.01,0.0,852.3,2628.0,4078.0,549.25,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.37,0.6114,76.91,0.7291
2024-09-18,6706.0,1408.26,0.09,0.39,0.08,0.01,0.0,856.38,2628.0,4078.0,551.88,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.59,0.6056,76.48,0.7291
2024-09-19,6706.0,1341.2,0.09,0.39,0.08,0.01,0.0,815.6,2628.0,4078.0,525.6,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.63,0.6045,76.4,0.7291
2024-09-20,6706.0,1394.85,0.09,0.39,0.08,0.01,0.0,848.22,2628.0,4078.0,546.62,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.2,0.6163,77.27,0.7291
2024-09-23,6706.0,1401.55,0.09,0.39,0.08,0.01,0.0,852.3,2628.0,4078.0,549.25,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.54,0.6066,76.56,0.7291
2024-09-24,6706.0,1388.14,0.09,0.39,0.08,0.01,0.0,844.15,2628.0,4078.0,544.0,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.59,0.6057,76.49,0.7291
2024-09-25,6706.0,1394.85,0.09,0.4,0.08,0.01,0.0,848.22,2628.0,4078.0,546.62,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.5,0.6078,76.65,0.7291
2024-09-26,6706.0,1334.49,0.09,0.4,0.08,0.01,0.0,811.52,2628.0,4078.0,522.97,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.54,0.6068,76.58,0.7291
2024-09-27,6706.0,1374.73,0.09,0.45,0.08,0.01,0.0,835.99,2628.0,4078.0,538.74,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.16,0.6175,77.35,0.7291
2024-09-30,6706.0,1354.61,0.09,0.6,0.08,0.01,0.0,823.76,2628.0,4078.0,530.86,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.41,0.6102,76.82,0.7291
2024-10-01,6706.0,1029.37,0.09,0.64,0.08,0.01,0.0,625.97,2628.0,4078.0,403.4,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,11.28,0.6137,77.08,0.7291
2024-10-02,6706.0,1076.31,0.09,0.54,0.08,0.0,0.0,654.52,2628.0,4078.0,421.79,,,,,,,,,,,,0.0,,,100.0,28.57,0.0,0.0,,0.0,100.0,9.08,0.6781,81.57,0.7291
2024-10-03,6706.0,1019.31,0.09,0.49,0.08,0.0,0.0,619.86,3128.0,4078.0,475.46,500.0,,,,,,,500.0,,,,0.0,,,100.0,32.25,0.0,0.0,,0.0,100.0,9.41,0.668,80.9,0.6915
2024-10-04,6656.0,991.74,0.09,0.57,0.08,0.0,0.0,607.62,3078.0,4078.0,458.62,,,,0.0,,50.0,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,9.01,0.6811,81.78,0.6899
2024-10-07,6656.0,958.46,0.09,0.54,0.08,0.0,0.0,587.23,3078.0,4078.0,443.23,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.87,0.6867,82.15,0.6899
2024-10-08,6656.0,971.78,0.09,0.56,0.08,0.0,0.0,595.39,3078.0,4078.0,449.39,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.62,0.6942,82.64,0.6899
2024-10-09,6656.0,938.5,0.09,0.56,0.08,0.0,0.0,575.0,3078.0,4078.0,434.0,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.72,0.6912,82.44,0.6899
2024-10-10,6656.0,941.82,0.09,0.57,0.08,0.0,0.0,577.04,3078.0,4078.0,435.54,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.48,0.6988,82.94,0.6899
2024-10-11,6656.0,941.82,0.09,0.62,0.08,0.0,0.0,577.04,3078.0,4078.0,435.54,,,,,,,,,,,,0.0,,,100.0,31.9,0.0,0.0,,0.0,100.0,8.5,0.6981,82.89,0.6899
