,C3M FP Equity_DX_SI_QTY,C3M FP Equity_DX_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C3M FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C3M FP Equity_DX_SI_MV,C3M FP Equity_DX_DSS,C3M FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY,C3M FP Equity_DX_BROKER_SI_QTY,C3M FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C3M FP Equity_DX_BROKER_SI_MV_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_x,C3M FP Equity_DX_BROKER_SI_MV_INC_x,C3M FP Equity_DX_SUPPLY_SI_MV_NEW,C3M FP Equity_DX_BROKER_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_NEW,C3M FP Equity_DX_SUPPLY_SI_MV_DEC,C3M FP Equity_DX_BROKER_SI_QTY_INC,C3M FP Equity_DX_SUPPLY_SI_QTY_DEC,C3M FP Equity_DX_BROKER_SI_MV_NEW_y,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C3M FP Equity_DX_BROKER_SI_MV_INC_y,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_y,C3M FP Equity_DX_BROKER_SI_MV_ADD,C3M FP Equity_DX_SUPPLY_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_DEC,C3M FP Equity_DX_SUPPLY_SI_MV,C3M FP Equity_DX_BROKER_SI_MV_DEC,C3M FP Equity_DX_SUPPLY_SI_MV_RMV,C3M FP Equity_DX_BROKER_SI_MV_RMV,C3M FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C3M FP Equity_DX_UTILIZATION_QUANTITY,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C3M FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C3M FP Equity_DX_ACTIVE_UTILIZATION_MV,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C3M FP Equity_DX_BROKER_SI_CON_RATIO,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C3M FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-11-02,9600.0,1152864.0,1.47,0.44,1.15,,768576.0,3200.0,6400.0,384288.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2016-11-03,9600.0,1152816.0,1.47,0.44,1.15,,768544.0,3200.0,6400.0,384272.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-04,9600.0,1152432.0,1.2,0.43,1.16,,768288.0,3200.0,6400.0,384144.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-07,9600.0,1152432.0,1.29,0.44,1.15,,768288.0,3200.0,6400.0,384144.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5555,66.67,3.0
2016-11-08,9600.0,1152384.0,1.29,0.44,1.15,,768256.0,3200.0,6400.0,384128.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-09,9600.0,1152384.0,1.07,0.46,1.15,,768256.0,3200.0,6400.0,384128.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-10,9600.0,1152288.0,1.04,0.46,1.15,,768192.0,3200.0,6400.0,384096.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-11,9600.0,1152240.0,1.04,0.46,1.15,,768160.0,3200.0,6400.0,384080.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-14,9600.0,1152144.0,1.04,0.46,1.15,,768096.0,3200.0,6400.0,384048.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-15,9600.0,1152192.0,1.03,0.46,1.15,,768128.0,3200.0,6400.0,384064.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.35,0.5555,66.65,3.0
2016-11-16,9600.0,1152192.0,0.79,0.44,1.15,,768128.0,3200.0,6400.0,384064.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-17,9600.0,1151856.0,0.79,0.44,1.15,,767904.0,3200.0,6400.0,383952.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-18,9600.0,1152096.0,0.79,0.43,1.15,,768064.0,3200.0,6400.0,384032.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2016-11-21,9600.0,1152048.0,0.7,0.43,1.15,,768032.0,3200.0,6400.0,384016.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-22,9600.0,1152048.0,0.7,0.43,1.15,,768032.0,3200.0,6400.0,384016.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-23,9600.0,1152000.0,0.7,0.43,1.15,,768000.0,3200.0,6400.0,384000.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-24,9600.0,1151952.0,0.7,0.43,1.15,,767968.0,3200.0,6400.0,383984.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-25,9600.0,1151952.0,0.7,0.43,1.15,,767968.0,3200.0,6400.0,383984.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-28,9600.0,1151904.0,0.7,0.43,1.15,,767936.0,3200.0,6400.0,383968.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-29,9600.0,1151904.0,0.85,0.42,1.15,,767936.0,3200.0,6400.0,383968.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-11-30,9600.0,1151904.0,0.84,0.42,1.15,,767936.0,3200.0,6400.0,383968.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-01,9600.0,1151808.0,0.84,0.42,1.16,,767872.0,3200.0,6400.0,383936.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-02,9600.0,1151808.0,0.84,0.42,1.15,,767872.0,3200.0,6400.0,383936.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-05,9600.0,1151760.0,0.84,0.42,1.15,,767840.0,3200.0,6400.0,383920.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2016-12-06,9600.0,1151808.0,0.85,0.42,1.15,,767872.0,3200.0,6400.0,383936.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-07,9600.0,1151808.0,0.86,0.42,1.15,,767872.0,3200.0,6400.0,383936.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-08,9600.0,1151472.0,0.86,0.41,1.15,,767648.0,3200.0,6400.0,383824.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-09,9600.0,1151760.0,0.88,0.41,1.15,,767840.0,3200.0,6400.0,383920.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2016-12-12,9600.0,1151712.0,0.88,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-13,9600.0,1151712.0,0.88,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-14,9600.0,1151712.0,0.88,0.41,1.14,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-15,9600.0,1151664.0,0.88,0.41,1.15,,767776.0,3200.0,6400.0,383888.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-16,9600.0,1151712.0,0.99,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.31,0.5557,66.69,3.0
2016-12-19,9600.0,1151712.0,1.11,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5555,66.67,3.0
2016-12-20,9600.0,1151712.0,1.11,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2016-12-21,9600.0,1151712.0,1.35,0.41,1.15,,767808.0,3200.0,6400.0,383904.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.46,0.5547,66.54,3.0
2016-12-22,9600.0,1151616.0,1.39,0.39,1.14,,767744.0,3200.0,6400.0,383872.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.6,0.5538,66.4,3.0
2016-12-23,9600.0,1151616.0,1.39,0.39,1.14,,767744.0,3200.0,6400.0,383872.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.65,0.5535,66.35,3.0
2016-12-26,9600.0,1151616.0,1.39,0.39,1.15,,767744.0,3200.0,6400.0,383872.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.49,0.5545,66.51,3.0
2016-12-27,9600.0,1151568.0,1.39,0.39,1.15,,767712.0,3200.0,6400.0,383856.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-28,9600.0,1151664.0,1.41,0.39,1.15,,767776.0,3200.0,6400.0,383888.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-29,9600.0,1151520.0,2.39,0.39,1.15,,767680.0,3200.0,6400.0,383840.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2016-12-30,9600.0,1151424.0,2.39,0.39,1.15,,767616.0,3200.0,6400.0,383808.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-02,9600.0,1151424.0,2.46,0.39,1.15,,767616.0,3200.0,6400.0,383808.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-03,9600.0,1151184.0,3.84,0.39,1.15,,767456.0,3200.0,6400.0,383728.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-04,9600.0,1151136.0,3.57,0.39,1.15,,767424.0,3200.0,6400.0,383712.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-05,9600.0,1151232.0,3.55,0.39,1.15,,767488.0,3200.0,6400.0,383744.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-06,9600.0,1150944.0,3.34,0.39,1.15,,767296.0,3200.0,6400.0,383648.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-09,9600.0,1150944.0,3.34,0.39,1.15,,767296.0,3200.0,6400.0,383648.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-01-10,9600.0,1150896.0,3.34,0.39,1.15,,767264.0,3200.0,6400.0,383632.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-11,9600.0,1150848.0,8.9,0.39,1.15,,767232.0,3200.0,6400.0,383616.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-12,9600.0,1150800.0,8.94,0.39,1.15,,767200.0,3200.0,6400.0,383600.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-13,9600.0,1150752.0,8.94,0.39,1.15,,767168.0,3200.0,6400.0,383584.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-16,9600.0,1150656.0,8.96,0.4,1.15,,767104.0,3200.0,6400.0,383552.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-17,9600.0,1150368.0,8.97,0.43,1.15,,766912.0,3200.0,6400.0,383456.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-18,9600.0,1150464.0,8.89,0.43,1.14,,766976.0,3200.0,6400.0,383488.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-01-19,9600.0,1150368.0,8.89,0.49,1.15,,766912.0,3200.0,6400.0,383456.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-20,9600.0,1150512.0,8.89,0.49,1.15,,767008.0,3200.0,6400.0,383504.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-01-23,9600.0,1150512.0,12.68,0.49,1.15,,767008.0,3200.0,6400.0,383504.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-24,9600.0,1150464.0,13.7,0.52,1.15,,766976.0,3200.0,6400.0,383488.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-25,9600.0,1150320.0,13.66,0.54,1.15,,766880.0,3200.0,6400.0,383440.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-26,9600.0,1150368.0,1.88,0.54,1.15,,766912.0,3200.0,6400.0,383456.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-27,9600.0,1150608.0,1.75,0.57,1.15,,767072.0,3200.0,6400.0,383536.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-01-30,9600.0,1150320.0,1.79,0.57,1.15,,766880.0,3200.0,6400.0,383440.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-01-31,9600.0,1150224.0,1.79,0.57,1.15,,766816.0,3200.0,6400.0,383408.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-01,9600.0,1150320.0,1.79,0.57,1.15,,766880.0,3200.0,6400.0,383440.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5555,66.67,3.0
2017-02-02,9600.0,1150224.0,1.79,0.57,1.15,,766816.0,3200.0,6400.0,383408.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-03,9600.0,1150224.0,1.69,0.57,1.15,,766816.0,3200.0,6400.0,383408.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-06,9600.0,1150176.0,1.69,0.58,1.15,,766784.0,3200.0,6400.0,383392.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-07,9600.0,1150224.0,1.69,0.58,1.15,,766816.0,3200.0,6400.0,383408.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-08,9600.0,1150224.0,1.69,0.59,1.15,,766816.0,3200.0,6400.0,383408.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-09,9600.0,1149888.0,1.69,0.59,1.15,,766592.0,3200.0,6400.0,383296.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-10,9600.0,1150128.0,1.56,0.59,1.15,,766752.0,3200.0,6400.0,383376.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-02-13,9600.0,1149840.0,1.56,0.59,1.15,,766560.0,3200.0,6400.0,383280.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-14,9600.0,1150080.0,1.56,0.59,1.15,,766720.0,3200.0,6400.0,383360.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
2017-02-15,9600.0,1150080.0,1.61,0.59,1.15,,766720.0,3200.0,6400.0,383360.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-16,9600.0,1150032.0,1.61,0.59,1.15,,766688.0,3200.0,6400.0,383344.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-17,9600.0,1149984.0,1.66,0.59,1.15,,766656.0,3200.0,6400.0,383328.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-20,9600.0,1149936.0,1.66,0.59,1.15,,766624.0,3200.0,6400.0,383312.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-21,9600.0,1149888.0,1.66,0.59,1.15,,766592.0,3200.0,6400.0,383296.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-22,9600.0,1149840.0,1.66,0.59,1.15,,766560.0,3200.0,6400.0,383280.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-23,9600.0,1149792.0,1.21,0.61,1.15,,766528.0,3200.0,6400.0,383264.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-24,9600.0,1149840.0,1.2,0.61,1.15,,766560.0,3200.0,6400.0,383280.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-27,9600.0,1149840.0,1.2,0.61,1.15,,766560.0,3200.0,6400.0,383280.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-02-28,9600.0,1149984.0,1.2,0.52,1.15,,766656.0,3200.0,6400.0,383328.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-01,9600.0,1149984.0,1.2,0.52,1.15,,766656.0,3200.0,6400.0,383328.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-02,9600.0,1149984.0,1.2,0.52,1.15,,766656.0,3200.0,6400.0,383328.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-03,9600.0,1149888.0,1.18,0.52,1.16,,766592.0,3200.0,6400.0,383296.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-06,9600.0,1149744.0,1.16,0.52,1.15,,766496.0,3200.0,6400.0,383248.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-07,9600.0,1149744.0,1.16,0.52,1.15,,766496.0,3200.0,6400.0,383248.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-08,9600.0,1149744.0,1.16,0.52,1.15,,766496.0,3200.0,6400.0,383248.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-09,9600.0,1149696.0,2.48,0.52,1.15,,766464.0,3200.0,6400.0,383232.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-10,9600.0,1149648.0,2.58,0.47,1.15,,766432.0,3200.0,6400.0,383216.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-13,9600.0,1149600.0,1.08,0.43,1.15,,766400.0,3200.0,6400.0,383200.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-14,9600.0,1149552.0,0.65,0.43,1.15,,766368.0,3200.0,6400.0,383184.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-15,9600.0,1149504.0,0.65,0.43,1.16,,766336.0,3200.0,6400.0,383168.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-16,9600.0,1149456.0,0.65,0.43,1.16,,766304.0,3200.0,6400.0,383152.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-17,9600.0,1149408.0,0.67,0.43,1.15,,766272.0,3200.0,6400.0,383136.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-20,9600.0,1149360.0,0.67,0.43,1.15,,766240.0,3200.0,6400.0,383120.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-21,9600.0,1149552.0,0.67,0.43,1.15,,766368.0,3200.0,6400.0,383184.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-22,9600.0,1149312.0,0.67,0.43,1.15,,766208.0,3200.0,6400.0,383104.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-23,9600.0,1149216.0,0.67,0.43,1.15,,766144.0,3200.0,6400.0,383072.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-24,9600.0,1149216.0,0.69,0.43,1.15,,766144.0,3200.0,6400.0,383072.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-27,9600.0,1149168.0,0.69,0.43,1.15,,766112.0,3200.0,6400.0,383056.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-28,9600.0,1149120.0,0.69,0.44,1.15,,766080.0,3200.0,6400.0,383040.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-29,9600.0,1149072.0,0.68,0.44,1.15,,766048.0,3200.0,6400.0,383024.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-30,9600.0,1148928.0,0.38,0.44,1.15,,765952.0,3200.0,6400.0,382976.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-03-31,9600.0,1148640.0,0.38,0.51,1.14,,765760.0,3200.0,6400.0,382880.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,3.0
2017-04-03,9600.0,1148832.0,0.37,0.51,1.15,,765888.0,3200.0,6400.0,382944.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,100.0,0.0,0.0,,0.0,100.0,33.34,0.5555,66.66,3.0
