,WLD FP Equity_DX_SI_QTY,WLD FP Equity_DX_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLD FP Equity_DX_SI_MV,WLD FP Equity_DX_DSS,WLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY,WLD FP Equity_DX_BROKER_SI_QTY,WLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLD FP Equity_DX_BROKER_SI_MV_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLD FP Equity_DX_BROKER_SI_MV_INC_x,WLD FP Equity_DX_SUPPLY_SI_MV_NEW,WLD FP Equity_DX_BROKER_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_NEW,WLD FP Equity_DX_SUPPLY_SI_MV_DEC,WLD FP Equity_DX_BROKER_SI_QTY_INC,WLD FP Equity_DX_SUPPLY_SI_QTY_DEC,WLD FP Equity_DX_BROKER_SI_MV_NEW_y,WLD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLD FP Equity_DX_BROKER_SI_MV_INC_y,WLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLD FP Equity_DX_BROKER_SI_MV_ADD,WLD FP Equity_DX_SUPPLY_SI_QTY_ADD,WLD FP Equity_DX_BROKER_SI_QTY_DEC,WLD FP Equity_DX_SUPPLY_SI_MV,WLD FP Equity_DX_BROKER_SI_MV_DEC,WLD FP Equity_DX_SUPPLY_SI_MV_RMV,WLD FP Equity_DX_BROKER_SI_MV_RMV,WLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLD FP Equity_DX_UTILIZATION_QUANTITY,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLD FP Equity_DX_ACTIVE_UTILIZATION_MV,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLD FP Equity_DX_BROKER_SI_CON_RATIO,WLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLD FP Equity_DX_DEMAND_SUPPLY_RATIO,WLD FP Equity_PX_LAST
2015-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.23,,1408.0,,,,,,,1408.0,0.0,0.23,,,0.0,0.0,148662.0,22977631.69,,24.16,0.0,,0.0,,0.0,163.29
2015-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22720120.11,,24.18,0.0,,0.0,,0.0,161.46
2015-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22648354.59,,24.23,0.0,,0.0,,0.0,160.95
2015-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22496380.54,,23.94,0.0,,0.0,,0.0,159.87
2015-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22333149.16,,23.85,0.0,,0.0,,0.0,158.71
2015-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,21811090.16,,23.61,0.0,,0.0,,0.0,155.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22032015.4,,23.42,0.0,,0.0,,0.0,156.57
2015-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22295155.64,,23.06,0.0,,0.0,,0.0,158.44
2015-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22506230.71,,23.45,0.0,,0.0,,0.0,159.94
2015-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22431650.85,,23.6,0.0,,0.0,,0.0,159.41
2015-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22504823.54,,23.73,0.0,,0.0,,0.0,159.93
2015-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22469644.37,,23.55,0.0,,0.0,,0.0,159.68
2015-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22767963.79,,23.86,0.0,,0.0,,0.0,161.8
2015-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22456979.86,,23.84,0.0,,0.0,,0.0,159.59
2015-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148662.0,22264197.97,,23.94,0.0,,0.0,,0.0,158.22
2015-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,22362441.73,,23.54,0.0,,0.0,,0.0,159.67
2015-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21973091.27,,23.52,0.0,,0.0,,0.0,156.89
2015-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21470296.97,,23.4,0.0,,0.0,,0.0,153.3
2015-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21786819.29,,23.06,0.0,,0.0,,0.0,155.56
2015-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21814830.11,,22.76,0.0,,0.0,,0.0,155.76
2015-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21960486.4,,23.03,0.0,,0.0,,0.0,156.8
2015-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,22029112.92,,23.1,0.0,,0.0,,0.0,157.29
2015-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21687380.86,,23.34,0.0,,0.0,,0.0,154.85
2015-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147962.0,21209796.3,,23.2,0.0,,0.0,,0.0,151.44
2015-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142002.0,19548976.77,,21.79,0.0,,0.0,,0.0,145.44
2015-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136352.0,17613449.06,,20.44,0.0,,0.0,,0.0,136.47
2015-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136352.0,18298782.21,,19.64,0.0,,0.0,,0.0,141.78
2015-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,136352.0,17918041.57,,18.7,0.0,,0.0,,0.0,138.83
2015-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144752.0,20028952.39,,20.53,0.0,,0.0,,0.0,146.18
2015-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8505547.76,,8.92,0.0,,0.0,,0.0,147.8
2015-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8426707.43,,8.95,0.0,,0.0,,0.0,146.43
2015-09-01,37000.0,4987557.48,1.37,0.54,5.29,,4987557.48,0.0,37000.0,0.0,,,,,,37000.0,,,,,,,,,5.29,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.78,0.946,97.22,0.6086,142.41
2015-09-02,37000.0,4979152.08,1.33,0.54,5.26,,4979152.08,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.71,0.9473,97.29,0.6086,142.17
2015-09-03,37000.0,5122394.2,1.35,0.54,5.42,,5122394.2,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.62,0.9489,97.38,0.6086,146.26
2015-09-04,37000.0,5004018.07,1.39,0.54,5.29,,5004018.07,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.77,0.9462,97.23,0.6086,142.88
2015-09-07,1000.0,135622.35,0.04,0.01,0.14,,135622.35,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,36000.0,0.0,5.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0164,143.28
2015-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.14,,,0.0,0.0,60797.0,8310461.11,,8.75,0.0,,0.0,,0.0,144.41
2015-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8431886.72,,8.81,0.0,,0.0,,0.0,146.52
2015-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8261545.58,,8.85,0.0,,0.0,,0.0,143.56
2015-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8186733.59,,8.72,0.0,,0.0,,0.0,142.26
2015-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8213781.0,,8.67,0.0,,0.0,,0.0,142.73
2015-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8294923.23,,8.68,0.0,,0.0,,0.0,144.14
2015-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8388725.96,,8.77,0.0,,0.0,,0.0,145.77
2015-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8392178.82,,8.96,0.0,,0.0,,0.0,145.83
2015-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8254639.85,,8.77,0.0,,0.0,,0.0,143.44
2015-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8361678.55,,8.76,0.0,,0.0,,0.0,145.3
2015-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8205724.32,,8.77,0.0,,0.0,,0.0,142.59
2015-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8195365.74,,8.69,0.0,,0.0,,0.0,142.41
2015-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8015816.96,,8.58,0.0,,0.0,,0.0,139.29
2015-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8222413.15,,8.58,0.0,,0.0,,0.0,142.88
2015-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8011213.15,,8.6,0.0,,0.0,,0.0,139.21
2015-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,7932948.3,,8.45,0.0,,0.0,,0.0,137.85
2015-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8114223.5,,8.45,0.0,,0.0,,0.0,141.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8103864.92,,8.55,0.0,,0.0,,0.0,140.82
2015-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8090628.95,,8.54,0.0,,0.0,,0.0,140.59
2015-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8372612.61,,8.64,0.0,,0.0,,0.0,145.49
2015-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,60797.0,8378367.37,,8.82,0.0,,0.0,,0.0,145.59
2015-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8236125.55,,8.68,0.0,,0.0,,0.0,146.0
2015-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8277870.29,,8.71,0.0,,0.0,,0.0,146.74
2015-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8298178.55,,8.72,0.0,,0.0,,0.0,147.1
2015-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8273357.35,,8.74,0.0,,0.0,,0.0,146.66
2015-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8247407.91,,8.73,0.0,,0.0,,0.0,146.2
2015-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8143610.16,,8.7,0.0,,0.0,,0.0,144.36
2015-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8222022.59,,8.62,0.0,,0.0,,0.0,145.75
2015-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8339923.29,,8.7,0.0,,0.0,,0.0,147.84
2015-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8355718.6,,8.81,0.0,,0.0,,0.0,148.12
2015-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59597.0,8329769.17,,8.81,0.0,,0.0,,0.0,147.66
2015-10-21,1000.0,140080.63,0.04,0.01,0.15,,140080.63,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.15,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168,147.99
2015-10-22,1000.0,143033.88,0.04,0.01,0.15,,143033.88,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0168,151.11
2015-10-23,307.0,44937.19,0.01,0.0,0.05,,44937.19,0.0,307.0,0.0,,,,,,,,,,,,,,,,,693.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0052,154.64
2015-10-26,307.0,44791.89,0.01,0.0,0.05,,44791.89,0.0,307.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0052,154.14
2015-10-27,307.0,44483.87,0.01,0.0,0.05,,44483.87,0.0,307.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0052,153.08
2015-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,307.0,0.0,0.05,,,0.0,0.0,59597.0,8711113.06,,9.03,0.0,,0.0,,0.0,154.42
2015-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7801663.91,,8.22,0.0,,0.0,,0.0,155.41
2015-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7766523.54,,8.22,0.0,,0.0,,0.0,154.71
2015-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7784595.73,,8.21,0.0,,0.0,,0.0,155.07
2015-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7868430.61,,8.26,0.0,,0.0,,0.0,156.74
2015-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7919635.15,,8.34,0.0,,0.0,,0.0,157.76
2015-11-05,9500.0,1413404.9,0.51,0.14,1.5,,1413404.9,9500.0,9500.0,1413404.9,,,,,,9500.0,,,,,,,,,1.5,9500.0,,1.5,,,,50.0,17.91,9500.0,1413404.9,,1.5,50.0,,1.0,100.0,0.1791,157.18
2015-11-06,9500.0,1422037.48,0.5,0.14,1.51,,1422037.48,9500.0,9500.0,1422037.48,,,,,,,,,,,,,,,,,,1.5,,,,50.0,17.91,9500.0,1422037.48,,1.5,50.0,,1.0,100.0,0.1791,158.14
2015-11-09,9500.0,1406660.7,0.51,0.14,1.49,,1406660.7,9500.0,9500.0,1406660.7,,,,,,,,,,,,,,,,,,1.49,,,,50.0,17.91,9500.0,1406660.7,,1.49,50.0,,1.0,100.0,0.1791,156.43
2015-11-10,9500.0,1417631.27,0.5,0.14,1.5,,1417631.27,9500.0,9500.0,1417631.27,,,,,,,,,,,,,,,,,,1.5,,,,50.0,17.91,9500.0,1417631.27,,1.5,50.0,,1.0,100.0,0.1791,157.65
2015-11-11,9500.0,1418170.81,0.48,0.14,1.5,,1418170.81,9500.0,9500.0,1418170.81,,,,,,,,,,,,,,,,,,1.5,,,,50.0,17.91,9500.0,1418170.81,,1.5,50.0,,1.0,100.0,0.1791,157.71
2015-11-12,9500.0,1400456.03,0.49,0.14,1.48,,1400456.03,9500.0,9500.0,1400456.03,,,,,,,,,,,,,,,,,,1.48,,,,50.0,17.91,9500.0,1400456.03,,1.48,50.0,,1.0,100.0,0.1791,155.74
2015-11-13,9500.0,1387776.93,0.49,0.14,1.47,,1387776.93,9500.0,9500.0,1387776.93,,,,,,,,,,,,,,,,,,1.47,,,,50.0,17.91,9500.0,1387776.93,,1.47,50.0,,1.0,100.0,0.1791,154.33
2015-11-16,9500.0,1388856.01,0.44,0.14,1.47,,1388856.01,9500.0,9500.0,1388856.01,,,,,,,,,,,,,,,,,,1.47,,,,50.0,17.91,9500.0,1388856.01,,1.47,50.0,,1.0,100.0,0.1791,154.45
2015-11-17,9500.0,1423296.4,0.43,0.14,1.5,,1423296.4,9500.0,9500.0,1423296.4,,,,,,,,,,,,,,,,,,1.5,,,,50.0,17.91,9500.0,1423296.4,,1.5,50.0,,1.0,100.0,0.1791,158.28
2015-11-18,9500.0,1424735.16,0.45,0.14,1.51,,0.0,9500.0,0.0,1424735.16,,,,,,,,,,,,,,,,,9500.0,1.51,1.5,,,50.0,17.91,9500.0,1424735.16,,1.51,50.0,,1.0,100.0,0.1791,158.44
2015-11-19,1000.0,149924.79,0.04,0.01,0.16,,149924.79,1000.0,1000.0,149924.79,,,,,,1000.0,,1.34,,8500.0,,,,,0.16,,,0.16,,,,5.26,1.89,18000.0,2698646.3,,2.85,5.26,,1.0,100.0,0.0189,158.39
2015-11-20,1000.0,151420.35,0.05,0.01,0.16,,151420.35,1000.0,1000.0,151420.35,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2725566.32,,2.88,5.26,,1.0,100.0,0.0189,159.97
2015-11-23,2000.0,303692.6,0.1,0.03,0.32,,303692.6,1000.0,2000.0,151846.3,,,,,,1000.0,,,,,,,,,0.16,,,0.16,,,,5.26,1.89,18000.0,2733233.41,,2.89,5.26,49.93,0.5,50.07,0.0377,160.42
2015-11-24,2000.0,300682.56,0.09,0.03,0.32,,300682.56,1000.0,2000.0,150341.28,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2706143.02,,2.86,5.26,49.83,0.5,50.17,0.0377,158.83
2015-11-25,2000.0,303579.01,0.09,0.03,0.32,,151789.51,1000.0,1000.0,151789.51,,,,,,,,,,,,,,,,,1000.0,0.16,0.16,,,5.26,1.89,18000.0,2732211.13,,2.89,5.26,,1.0,100.0,0.0377,160.36
2015-11-26,2000.0,305131.36,0.09,0.03,0.32,,152565.68,1000.0,1000.0,152565.68,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2746182.28,,2.9,5.26,,1.0,100.0,0.0377,161.18
2015-11-27,1000.0,152139.73,0.05,0.01,0.16,,152139.73,1000.0,1000.0,152139.73,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2738515.18,,2.89,5.26,,1.0,100.0,0.0189,160.73
2015-11-30,1000.0,152111.34,0.05,0.01,0.16,,152111.34,1000.0,1000.0,152111.34,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2738004.05,,2.89,5.26,,1.0,100.0,0.0189,160.7
2015-12-01,1000.0,152139.73,0.05,0.01,0.16,,152139.73,1000.0,1000.0,152139.73,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2738515.18,,2.9,5.26,,1.0,100.0,0.0189,160.73
2015-12-02,2000.0,305547.85,0.1,0.03,0.32,,152773.92,1000.0,1000.0,152773.92,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.89,18000.0,2749930.63,,2.91,5.26,,1.0,100.0,0.0377,161.4
2015-12-03,1000.0,146791.7,0.05,0.01,0.16,,146791.7,1000.0,1000.0,146791.7,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.94,18000.0,2642250.57,,2.8,5.26,,1.0,100.0,0.0194,155.08
2015-12-04,1000.0,146678.11,0.05,0.01,0.16,,146678.11,1000.0,1000.0,146678.11,,,,,,,,,,,,,,,,,,0.16,,,,5.26,1.94,18000.0,2640206.02,,2.79,5.26,,1.0,100.0,0.0194,154.96
2015-12-07,1000.0,147113.53,0.04,0.01,0.16,,0.0,1000.0,0.0,147113.53,,,,,,,,,,,,,,,,,1000.0,0.16,0.16,,,100.0,1.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0194,155.42
2015-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.15,,1000.0,,,,,,,,0.0,,,,0.0,0.0,51615.0,7511674.49,,7.94,0.0,,0.0,,0.0,153.75
2015-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51615.0,7446119.94,,7.9,0.0,,0.0,,0.0,151.07
2015-12-10,16000.0,2306064.35,0.64,0.23,2.42,,2306064.35,0.0,16000.0,0.0,,,,,,16000.0,,,,,,,,,2.42,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.31,150.93
2015-12-11,16000.0,2259310.51,0.65,0.23,2.41,,2259310.51,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3017,147.87
2015-12-14,16000.0,2222793.62,0.65,0.23,2.36,,2222793.62,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3017,145.48
2015-12-15,16000.0,2289104.62,0.59,0.23,2.33,,2289104.62,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3017,149.82
2015-12-16,16000.0,2296744.14,0.55,0.22,2.39,,2296744.14,0.0,16000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3017,150.32
2015-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,16000.0,0.0,2.42,,,0.0,0.0,53035.0,7707189.18,,8.02,0.0,,0.0,,0.0,152.18
2015-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7605392.29,,8.05,0.0,,0.0,,0.0,150.17
2015-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53035.0,7504101.86,,7.93,0.0,,0.0,,0.0,148.17
