,ALCLS FP Equity_DX_SI_QTY,ALCLS FP Equity_DX_SHORT_INTEREST_VALUE,ALCLS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCLS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCLS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCLS FP Equity_DX_SI_MV,ALCLS FP Equity_DX_DSS,ALCLS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCLS FP Equity_DX_SUPPLY_SI_QTY,ALCLS FP Equity_DX_BROKER_SI_QTY,ALCLS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCLS FP Equity_DX_BROKER_SI_MV_NEW_x,ALCLS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCLS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCLS FP Equity_DX_BROKER_SI_MV_INC_x,ALCLS FP Equity_DX_SUPPLY_SI_MV_NEW,ALCLS FP Equity_DX_BROKER_SI_QTY_ADD,ALCLS FP Equity_DX_BROKER_SI_QTY_NEW,ALCLS FP Equity_DX_SUPPLY_SI_MV_DEC,ALCLS FP Equity_DX_BROKER_SI_QTY_INC,ALCLS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCLS FP Equity_DX_BROKER_SI_MV_NEW_y,ALCLS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCLS FP Equity_DX_BROKER_SI_MV_INC_y,ALCLS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCLS FP Equity_DX_BROKER_SI_MV_ADD,ALCLS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCLS FP Equity_DX_BROKER_SI_QTY_DEC,ALCLS FP Equity_DX_SUPPLY_SI_MV,ALCLS FP Equity_DX_BROKER_SI_MV_DEC,ALCLS FP Equity_DX_SUPPLY_SI_MV_RMV,ALCLS FP Equity_DX_BROKER_SI_MV_RMV,ALCLS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCLS FP Equity_DX_UTILIZATION_QUANTITY,ALCLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCLS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCLS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCLS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCLS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCLS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCLS FP Equity_DX_BROKER_SI_CON_RATIO,ALCLS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCLS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCLS FP Equity_PX_LAST
2022-07-07,985797.0,2541384.67,2.98,2.85,2.17,2.56,1.0,2141949.35,818244.0,830857.0,2109433.03,,,,,,,,0.0,,9754.0,,,,,,,,2.16,,,,49.6,49.6,831458.0,2143498.72,,2.19,49.6,14.49,0.287,49.01,0.5976,2.578
2022-07-08,985797.0,2572930.17,2.98,2.87,2.17,2.55,1.0,2168536.77,818244.0,830857.0,2135616.84,,,,,,,,,,,,,,,,,,2.11,,,,51.15,51.15,781458.0,2039605.38,,2.02,51.03,14.2,0.2932,49.79,0.6162,2.61
2022-07-11,957651.0,2484146.69,2.89,2.8,2.1,2.49,1.0,2082232.33,790098.0,802711.0,2049514.21,,,,,,,,0.06,,28146.0,,,,,,,28146.0,2.08,0.08,,,52.36,52.36,718772.0,1864494.57,,1.89,52.33,14.93,0.2776,47.79,0.6347,2.594
2022-07-12,948451.0,2238344.36,2.87,2.75,2.08,2.35,1.0,1894397.96,780898.0,802711.0,1842919.28,,,,,,,,0.02,,9200.0,,,,,,,,2.03,,,,56.55,56.55,599947.0,1415874.92,,1.53,56.99,15.62,0.2662,46.09,0.6869,2.36
2022-07-13,945964.0,2289232.88,2.86,3.23,2.08,2.26,1.0,1942560.62,778411.0,802711.0,1883754.62,,,,,,,,0.1,,2487.0,,,,,,,,1.84,,,,56.63,56.63,596254.0,1442934.68,,1.41,56.49,14.63,0.2889,49.09,0.6881,2.42
2022-07-14,945964.0,2240042.75,2.86,3.29,2.08,2.26,1.0,1900819.65,778411.0,802711.0,1843277.25,,,,,,,,,,,,,,,,,,1.89,,,,57.26,57.26,581135.0,1376127.68,,1.41,57.36,15.15,0.279,47.79,0.6958,2.368
2022-07-15,932073.0,2143767.9,2.82,3.31,2.05,2.16,1.0,1846235.3,764520.0,802711.0,1758396.0,,,,,,,,0.03,,13891.0,,,,,,,,1.8,,,,57.66,57.66,561500.0,1291450.0,,1.32,57.68,15.25,0.2876,48.65,0.7029,2.3
2022-07-18,932073.0,2264937.39,2.82,3.32,2.05,2.21,1.0,1950587.73,764520.0,802711.0,1857783.6,,,,,,,,,,,,,,,,,,1.75,,,,58.12,58.12,550891.0,1338665.13,,1.28,57.77,14.55,0.3029,50.54,0.7086,2.43
2022-07-19,1316547.0,3433554.58,3.98,4.61,2.89,3.28,1.0,2687898.69,1033346.0,1030636.0,2694966.37,,,177486.0,0.61,,,,,242325.0,,,,0.61,177486.0,,91340.0,14400.0,2.51,0.0,,,79.62,79.62,264476.0,689753.41,,0.65,79.32,25.09,0.2327,35.24,1.0144,2.608
2022-07-20,1354148.0,3680574.26,4.09,4.74,2.98,3.54,1.0,2873298.37,932844.0,1057137.0,2535469.99,,,11100.0,0.06,,,,0.22,26501.0,111602.0,,,0.06,11100.0,,,,2.41,,,,76.33,76.33,289334.0,786409.81,,0.76,75.99,24.97,0.2219,34.1,1.108,2.718
2022-07-21,1396504.0,3630910.4,4.22,5.0,3.07,3.71,1.0,2744565.2,898624.0,1055602.0,2336422.4,,,36026.0,,,,,0.17,,70246.0,,,,36026.0,,,1535.0,2.44,0.05,,,76.54,76.54,275451.0,716172.6,,0.74,76.68,24.79,0.2047,30.94,1.1894,2.6
2022-07-22,1383226.0,3554890.82,4.18,5.02,3.04,3.58,1.0,2678772.68,894320.0,1042324.0,2298402.4,,,,0.08,,,,0.02,31722.0,4304.0,,,0.08,,,,45000.0,2.32,0.11,,,76.37,76.37,276665.0,711029.05,,0.72,76.32,24.6,0.2088,31.81,1.1813,2.57
2022-07-25,1313752.0,3336930.08,3.97,4.99,2.89,3.36,1.0,2562113.24,815702.0,1008706.0,2071883.08,,,9200.0,,,,,0.24,,87818.0,,,,9200.0,,,33618.0,2.1,0.1,,,70.03,70.03,349164.0,886876.56,,0.9,69.98,25.88,0.226,33.17,1.1278,2.54
2022-07-26,1303654.0,3316495.78,3.94,5.19,2.86,3.32,1.0,2540458.75,841604.0,998608.0,2141040.58,,,25902.0,,,,,,,,,,,25902.0,,,10098.0,2.14,0.04,,,72.25,72.25,323262.0,822378.53,,0.83,72.16,25.13,0.2261,33.66,1.1191,2.544
2022-07-27,1335554.0,3579284.72,4.04,5.44,2.93,3.46,1.0,2761761.44,921604.0,1030508.0,2469898.72,,,80000.0,0.14,,,,,31900.0,,,,0.14,80000.0,,,,2.34,,,,79.12,79.12,243262.0,651942.16,,0.63,78.76,24.16,0.2364,36.36,1.1465,2.68
2022-07-28,1302329.0,3365218.14,3.94,5.4,2.86,3.44,1.0,2576979.27,1005952.0,997283.0,2599379.97,,,84348.0,,,,,,,,,,,84348.0,,,33225.0,2.69,0.13,,,86.21,86.21,160845.0,415623.48,,0.43,86.26,25.58,0.2239,32.85,1.1162,2.584
2022-07-29,1339198.0,3417633.3,4.05,5.68,2.94,3.45,1.0,2639155.9,1005952.0,1034152.0,2567189.5,,,,0.1,,,,0.02,36869.0,2000.0,,,0.1,,,2000.0,,2.59,,,,86.36,86.36,158914.0,405548.53,,0.42,86.19,24.58,0.2161,32.34,1.1497,2.552
2022-08-01,1321301.0,3633577.75,3.99,5.73,2.9,3.46,1.0,2813118.0,1005773.0,1022952.0,2765875.75,,,,,,,,0.02,,8697.0,,,,,,8518.0,11200.0,2.57,0.0,,,86.84,86.84,152396.0,419089.0,,0.41,86.33,24.23,0.2201,33.19,1.1409,2.75
2022-08-02,1325335.0,3716239.34,4.01,5.77,2.91,3.68,1.0,2879668.74,1001289.0,1026986.0,2807614.36,,,,0.03,,,,0.01,4034.0,4484.0,,,0.03,,,,,2.76,,,,86.45,86.45,156880.0,439891.52,,0.45,86.12,24.58,0.2151,31.87,1.1443,2.804
2022-08-03,1305710.0,4186106.26,3.95,5.54,2.87,3.83,1.0,3229599.37,1001289.0,1007361.0,3210132.53,,,,,,,,,,,,,,,,,19625.0,2.82,0.0,,,86.45,86.45,156880.0,502957.28,,0.48,85.51,24.02,0.2196,33.21,1.1274,3.206
2022-08-04,1275774.0,3812012.71,3.86,5.59,2.8,3.93,1.0,2920545.9,953728.0,977425.0,2849739.26,,,,,,,,0.06,,47561.0,,,,,,,29936.0,3.04,0.0,,,82.36,82.36,204281.0,610391.63,,0.64,82.6,23.03,0.2057,30.25,1.1017,2.988
2022-08-05,1250939.0,4090570.53,3.78,5.51,2.75,3.86,1.0,3075618.12,928893.0,940556.0,3037480.11,,,7119.0,,,,,0.24,,40472.0,,,,7119.0,,8518.0,36869.0,2.79,0.13,,,79.34,79.34,241894.0,790993.38,,0.76,78.61,23.39,0.2206,33.69,1.0685,3.27
2022-08-08,1307717.0,4655472.52,3.95,5.72,2.87,4.39,1.0,3448746.44,972378.0,968749.0,3461665.68,,,43485.0,0.05,,35818.0,,,10000.0,,,,0.05,43485.0,0.11,,17625.0,3.19,0.0,,,82.26,82.26,209706.0,746553.36,,0.72,81.57,22.52,0.1966,30.82,1.1063,3.56
2022-08-09,1292817.0,4149942.57,3.91,5.56,2.84,4.46,1.0,3061855.29,987561.0,953849.0,3170070.81,,,30083.0,,,,,0.04,,14900.0,,,,30083.0,,,14900.0,3.5,0.04,,,84.61,84.61,179623.0,576589.83,,0.61,85.12,24.14,0.1894,27.35,1.1076,3.21
2022-08-10,1310800.0,4461963.2,3.96,5.45,2.88,4.29,1.0,3243440.13,975461.0,952832.0,3320469.24,,,11000.0,0.07,,,,0.27,30083.0,31100.0,,,0.07,11000.0,,8000.0,31100.0,3.13,0.21,,,83.5,83.5,192723.0,656029.09,,0.64,83.07,20.33,0.1882,30.22,1.1221,3.404
2022-08-11,1322100.0,4791290.4,4.0,5.54,2.91,4.59,1.0,3494014.37,986761.0,964132.0,3576021.86,,,11300.0,0.04,,,,,11300.0,,,,0.04,11300.0,,,,3.37,,,,80.01,80.01,246574.0,893584.18,,0.88,79.31,20.11,0.1854,29.99,1.072,3.624
2022-08-12,1344630.0,4859492.82,4.06,5.52,2.95,4.87,1.0,3565796.47,986761.0,986662.0,3566154.25,,,,0.09,,,,,22530.0,,,,0.09,,,,,3.58,,,,79.38,79.38,256374.0,926535.64,,0.93,79.42,20.18,0.176,28.17,1.0816,3.614
2022-08-15,1364778.0,5377225.32,3.93,5.46,3.0,5.07,1.0,3966831.4,1003761.0,1006810.0,3954818.34,,,17000.0,0.08,,,,,21148.0,,,,0.08,17000.0,,,1000.0,3.65,0.0,,,81.39,81.39,229574.0,904521.56,,0.88,80.6,19.32,0.178,29.53,1.1066,3.94
2022-08-16,1445340.0,5596356.48,4.17,5.76,3.18,5.66,1.0,4228576.35,999042.0,1092091.0,3868290.62,,,,0.4,,,,0.03,95281.0,10000.0,,,0.4,,,5281.0,10000.0,3.93,0.0,,,81.67,81.67,224293.0,868462.5,,0.88,81.76,18.88,0.1633,25.99,1.1815,3.872
2022-08-17,1391921.0,5130620.81,4.01,5.49,3.06,5.3,1.0,3921133.63,945623.0,1063791.0,3485566.38,,,,,,,,0.26,,53419.0,,,,,,,28300.0,3.64,0.12,,,78.02,78.02,266412.0,981994.63,,1.02,78.12,19.82,0.1686,26.41,1.1484,3.686
2022-08-18,1458183.0,5103640.5,4.21,5.68,3.21,5.31,1.0,3963575.0,1047471.0,1132450.0,3666148.5,,,47129.0,0.06,,60000.0,,0.02,22659.0,5281.0,,,0.06,47129.0,0.22,60000.0,14000.0,3.86,0.05,,,100.0,82.16,0.0,0.0,,0.0,100.0,23.01,0.1726,25.07,1.1437,3.5
2022-08-19,1480882.0,4952069.41,4.28,5.78,3.26,5.15,1.0,3862818.26,1053865.0,1155149.0,3524124.56,,,6394.0,0.05,,,,,22699.0,,,,0.05,6394.0,,,,3.69,,,,100.0,86.29,0.0,0.0,,0.0,100.0,22.52,0.1693,24.66,1.2125,3.344
2022-08-22,1533729.0,4950877.21,4.43,6.06,3.37,5.12,1.0,3869284.16,1037379.0,1198663.0,3348659.41,,,28900.0,0.12,,,,0.21,43514.0,60000.0,,,0.12,28900.0,,14614.0,,3.48,,,,100.0,82.33,0.0,0.0,,0.0,100.0,21.66,0.1629,23.99,1.2172,3.228
2022-08-23,1519538.0,4801740.08,4.38,6.11,3.34,4.9,1.0,3772423.8,1032521.0,1193805.0,3262766.36,,,17000.0,0.06,,,,0.14,17000.0,21858.0,,,0.06,17000.0,,,21858.0,3.33,0.1,,,100.0,87.45,0.0,0.0,,0.0,100.0,21.84,0.163,24.52,1.287,3.16
2022-08-24,1514585.0,5028422.2,4.37,6.19,3.33,4.92,1.0,3943685.24,1027568.0,1187857.0,3411525.76,,,,,,,,0.05,,5948.0,,,,,,995.0,5948.0,3.25,0.03,,,100.0,86.35,0.0,0.0,,0.0,100.0,22.35,0.1677,25.64,1.2727,3.32
2022-08-25,1534410.0,5020589.52,4.42,6.35,3.37,5.06,1.0,3920997.93,1037623.0,1198349.0,3395102.46,,,9300.0,0.05,,437.0,,0.0,10055.0,8578.0,,,0.05,9300.0,0.0,9333.0,,3.44,,,,100.0,85.98,0.0,0.0,,0.0,100.0,21.75,0.1633,24.58,1.2714,3.272
2022-08-26,1603236.0,5050193.4,4.62,6.68,3.52,5.2,1.0,3940042.05,1053991.0,1250807.0,3320071.65,,,18652.0,0.16,,,,0.01,52458.0,2284.0,,,0.16,18652.0,,,,3.45,,,,100.0,86.41,0.0,0.0,,0.0,100.0,20.84,0.1565,23.02,1.3144,3.15
2022-08-29,1559492.0,4884328.94,4.5,6.55,3.43,4.93,1.0,3780521.32,1082143.0,1207063.0,3389271.88,,,,0.0,,,,0.1,4518.0,12236.0,,,0.0,,,40388.0,48262.0,3.43,0.17,,,100.0,88.52,0.0,0.0,,0.0,100.0,21.17,0.1604,23.36,1.2757,3.132
2022-08-30,1637113.0,5238761.6,4.72,7.06,3.6,5.16,1.0,4070915.2,1173738.0,1272161.0,3755961.6,,,32590.0,0.23,,,,0.0,65098.0,995.0,,,0.23,32590.0,,60000.0,,3.68,,,,100.0,92.61,0.0,0.0,,0.0,100.0,20.11,0.1577,23.75,1.2917,3.2
2022-08-31,1587613.0,5274050.39,4.58,7.04,3.49,5.13,1.0,4128119.84,1154238.0,1242661.0,3834378.64,,,500.0,0.03,,,,0.05,5500.0,20000.0,,,0.03,500.0,,,35000.0,3.69,0.11,,,100.0,89.94,0.0,0.0,,0.0,100.0,20.69,0.1643,24.84,1.2371,3.322
2022-09-01,1578641.0,4830641.46,4.55,7.18,3.47,5.15,1.0,3800137.5,1146052.0,1241875.0,3506919.12,,,2600.0,,,,,0.0,,10786.0,,,,2600.0,,,786.0,3.81,0.0,,,100.0,88.0,0.0,0.0,,0.0,100.0,21.36,0.159,22.74,1.2121,3.06
2022-09-02,1560883.0,5185253.33,4.5,7.16,3.43,4.9,1.0,4096511.01,1137323.0,1233146.0,3778187.01,,,18.0,0.0,,,,0.09,300.0,8747.0,,,0.0,18.0,,,9029.0,3.49,0.08,,,100.0,86.49,0.0,0.0,,0.0,100.0,20.71,0.1674,26.05,1.187,3.322
2022-09-05,1548769.0,4835256.82,4.47,7.0,3.4,4.98,1.0,3830971.86,1140837.0,1227089.0,3561693.11,,,8600.0,,,,,0.02,,6081.0,,,,8600.0,,995.0,6057.0,3.78,0.0,,,100.0,86.15,0.0,0.0,,0.0,100.0,21.51,0.1631,24.01,1.1696,3.122
2022-09-06,1522918.0,4861154.26,4.39,6.8,3.35,4.82,1.0,3869658.41,1115563.0,1212299.0,3560877.1,,,,0.04,,,,0.23,13231.0,25274.0,,,0.04,,,,28021.0,3.5,0.12,,,100.0,83.39,0.0,0.0,,0.0,100.0,21.48,0.1649,25.39,1.1384,3.192
2022-09-07,1530847.0,4840538.21,4.41,6.91,3.36,4.87,1.0,3840204.73,1124405.0,1214486.0,3555368.61,,,9800.0,0.01,,,,0.0,3100.0,958.0,,,0.01,9800.0,,,913.0,3.57,0.0,,,100.0,82.87,0.0,0.0,,0.0,100.0,21.72,0.1633,24.85,1.1283,3.162
2022-09-08,1557513.0,5167828.13,4.49,7.11,3.42,4.99,1.0,4089123.11,1145575.0,1232406.0,3801017.85,,,11577.0,0.12,,,,0.02,17920.0,117.0,,,0.12,11577.0,,9710.0,,3.62,,,,100.0,82.59,0.0,0.0,,0.0,100.0,20.99,0.1646,26.0,1.1229,3.318
2022-09-09,1557093.0,5200690.62,4.49,6.99,3.42,5.18,1.0,4115845.26,1145272.0,1232289.0,3825208.48,,,,,,,,0.0,,303.0,,,,,,,117.0,3.79,0.0,,,86.61,82.95,177013.0,591223.42,,0.58,86.69,21.25,0.1629,25.28,1.1278,3.34
2022-09-12,1526806.0,5142282.61,4.4,6.98,3.35,5.11,1.0,4081877.91,1134509.0,1211959.0,3821026.31,,,200.0,0.0,,,,0.02,200.0,10963.0,,,0.0,200.0,,,20530.0,3.78,0.06,,,85.42,81.75,193722.0,652455.7,,0.64,85.48,21.67,0.1662,25.77,1.1002,3.368
2022-09-13,1503670.0,4923015.58,4.34,6.94,3.3,5.04,1.0,3920716.49,1127530.0,1197531.0,3691533.22,,,3400.0,0.01,,,,0.0,3400.0,10379.0,,,0.01,3400.0,,,17828.0,3.81,0.05,,,84.49,80.58,207024.0,677796.58,,0.71,84.33,22.14,0.1669,25.46,1.0746,3.274
2022-09-14,1495211.0,4901301.66,4.31,7.4,3.29,4.91,1.0,3925480.39,1119079.0,1197523.0,3668340.96,,,1149.0,0.0,,,,0.06,992.0,9600.0,,,0.0,1149.0,,,1000.0,3.67,0.01,,,83.83,79.95,215920.0,707785.76,,0.71,83.78,22.16,0.1703,26.2,1.0682,3.278
2022-09-15,1486072.0,4782179.7,4.28,7.8,3.27,4.85,1.0,3853551.78,1109940.0,1197499.0,3571786.92,,,,,,,,0.03,,9139.0,,,,,,,24.0,3.64,0.0,,,83.71,79.85,215920.0,694830.56,,0.71,83.71,22.41,0.1711,25.99,1.0692,3.218
2022-09-16,1408242.0,4492291.98,4.06,7.71,3.09,4.52,1.0,3636775.45,1072054.0,1140055.0,3419852.26,,,,,,,,0.16,,37886.0,,,,,,,57444.0,3.44,0.2,,,80.97,76.26,251911.0,803596.09,,0.81,80.98,23.43,0.1839,27.69,1.0018,3.19
2022-09-19,1416070.0,4403977.7,4.08,7.99,3.11,4.49,1.0,3574043.1,1077139.0,1149210.0,3349902.29,,,8056.0,0.03,,,,0.02,9155.0,2971.0,,,0.03,8056.0,,,,3.43,,,,80.38,75.62,262861.0,817497.71,,0.84,80.36,23.56,0.1822,27.15,0.9942,3.11
2022-09-20,1379285.0,4090959.31,3.97,8.24,3.03,4.19,1.0,3302519.39,1045045.0,1113459.0,3099603.47,,,42.0,,,,,0.14,,32136.0,,,,42.0,,,35751.0,3.25,0.18,,,78.29,72.15,289828.0,859629.85,,0.91,78.21,21.4,0.1793,27.73,0.9523,2.966
2022-09-21,1371186.0,3902395.36,3.95,8.7,3.01,4.03,1.0,3145854.56,1045245.0,1105360.0,2974767.27,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,8299.0,3.11,0.07,,,76.88,70.96,314283.0,894449.42,,0.95,76.66,22.25,0.1789,27.1,0.9309,2.846
2022-09-22,1327073.0,3641488.31,3.82,8.57,2.91,3.71,1.0,3059568.23,983190.0,1115003.0,2697873.36,,,10000.0,0.01,,,,0.27,9643.0,72055.0,,,0.01,10000.0,,,,2.8,,,,75.75,68.61,314811.0,863841.38,,0.9,75.66,22.35,0.1776,28.32,0.9261,2.744
2022-09-23,1365793.0,3419945.67,3.93,9.13,3.0,3.67,1.0,2889373.11,1002285.0,1153903.0,2509721.64,,,40779.0,0.1,,,,0.08,38900.0,21684.0,,,0.1,40779.0,,,,2.75,,,,74.41,69.69,344673.0,863061.19,,0.96,74.19,22.64,0.1723,26.2,0.9497,2.504
2022-09-26,1340118.0,3363696.18,3.86,8.89,2.94,3.37,1.0,2863274.97,1006117.0,1140747.0,2525353.67,,,20226.0,0.02,,,,0.17,30000.0,16394.0,,,0.02,20226.0,,,43156.0,2.53,0.16,,,74.47,69.36,344958.0,865844.58,,0.87,74.34,24.71,0.1854,28.59,0.9238,2.51
2022-09-27,1412253.0,3527807.99,4.07,9.77,3.1,3.55,1.0,2911179.19,1056667.0,1165404.0,2639554.17,,,10323.0,0.06,,,,0.03,24657.0,13612.0,,,0.06,10323.0,,53839.0,,2.66,,,,73.78,68.89,375553.0,938131.39,,0.95,73.7,23.52,0.1788,27.02,0.9208,2.498
2022-09-28,1360173.0,3468441.15,3.92,9.87,2.99,3.41,1.0,2940976.2,1041587.0,1153324.0,2656046.85,,,24920.0,0.01,,,,0.1,3000.0,40000.0,,,0.01,24920.0,,,15080.0,2.59,0.05,,,67.96,63.16,491046.0,1252167.3,,1.21,68.15,24.25,0.1828,28.55,0.8248,2.55
2022-09-29,1344915.0,3214346.85,3.87,10.05,2.95,3.36,1.0,2719977.74,1036377.0,1138066.0,2476941.03,,,763.0,,,,,0.0,,5973.0,,,,763.0,,,15258.0,2.62,0.09,,,66.41,61.8,524266.0,1252995.74,,1.31,66.67,25.17,0.1779,26.52,0.802,2.39
2022-09-30,1295842.0,3146304.38,3.73,9.88,2.84,3.12,1.0,2692052.28,977256.0,1108753.0,2372777.57,,,6200.0,0.0,,,,0.26,3487.0,65321.0,,,0.0,6200.0,,,32800.0,2.34,0.12,,,62.54,58.65,585247.0,1420979.72,,1.39,62.62,23.01,0.1833,29.03,0.7777,2.428
2022-10-03,1313352.0,3044349.94,3.78,10.37,2.88,3.15,1.0,2601774.2,976500.0,1122422.0,2263527.0,,,3841.0,0.05,,,,0.0,18266.0,4597.0,,,0.05,3841.0,,,4597.0,2.36,0.0,,,100.0,57.94,0.0,0.0,,0.0,100.0,22.72,0.177,27.48,0.7793,2.318
2022-10-04,1284295.0,3136248.39,3.7,10.11,2.82,3.06,1.0,2669997.33,947443.0,1093365.0,2313655.81,,,5687.0,0.06,,,,0.13,5687.0,34744.0,,,0.06,5687.0,,,34744.0,2.19,0.1,,,100.0,55.39,0.0,0.0,,0.0,100.0,20.95,0.1836,30.24,0.7509,2.442
2022-10-05,1223851.0,2851572.83,3.52,9.63,2.69,2.93,1.0,2384894.8,878725.0,1023560.0,2047429.25,,,,0.03,,,,0.12,2771.0,78079.0,,,0.03,,,9361.0,72576.0,2.15,0.23,,,100.0,51.34,0.0,0.0,,0.0,100.0,16.77,0.1724,29.68,0.7151,2.33
2022-10-06,1251496.0,3063662.21,3.6,9.91,2.75,2.98,1.0,2548869.84,871385.0,1041205.0,2133150.48,,,20000.0,0.07,,,,0.07,31815.0,27340.0,,,0.07,20000.0,,,14170.0,2.04,0.04,,,57.8,51.27,636083.0,1557131.18,,1.49,57.78,16.34,0.1791,30.7,0.7364,2.448
2022-10-07,1241865.0,3278523.6,3.58,9.71,2.73,3.17,1.0,2732642.88,820633.0,1035092.0,2166471.12,,,12766.0,0.09,,,,0.15,16766.0,63518.0,,,0.09,12766.0,,,22879.0,2.0,0.04,,,56.33,48.48,636083.0,1679259.12,,1.49,57.32,17.37,0.1813,31.17,0.7336,2.64
2022-10-10,1232204.0,3058330.33,3.55,8.83,2.71,3.19,1.0,2568353.74,811272.0,1034792.0,2013577.1,,,,,,,,0.02,,9361.0,,,,,,,300.0,2.14,0.06,,,55.84,47.77,641553.0,1592334.55,,1.71,55.63,17.22,0.1724,29.0,0.7256,2.482
2022-10-11,1192436.0,2911928.71,3.43,8.19,2.62,2.95,1.0,2466478.61,862187.0,1010024.0,2105460.65,,,13370.0,0.02,,,,0.06,13015.0,15655.0,,,0.02,13370.0,,53200.0,37783.0,2.14,0.13,,,100.0,50.39,0.0,0.0,,0.0,100.0,16.93,0.1807,30.84,0.697,2.442
2022-10-12,1192736.0,2931745.09,3.43,8.39,2.62,2.92,1.0,2483376.39,864487.0,1010324.0,2124909.05,,,2300.0,0.01,,,,,5300.0,,,,0.01,2300.0,,,5000.0,2.11,0.02,,,100.0,50.26,0.0,0.0,,0.0,100.0,16.82,0.1823,31.35,0.6934,2.458
2022-10-13,1218096.0,3145123.87,3.5,8.72,2.67,3.07,1.0,2630854.02,868484.0,1018921.0,2242425.69,,,,0.06,,,,0.04,21363.0,17766.0,,,0.06,,,21763.0,12766.0,2.13,0.01,,,100.0,47.2,0.0,0.0,,0.0,100.0,15.87,0.1828,31.32,0.662,2.582
2022-10-14,1240032.0,3236483.52,3.57,8.95,2.72,3.23,1.0,2688010.29,879052.0,1029889.0,2294325.72,,,10968.0,0.04,,,,0.0,10968.0,400.0,,,0.04,10968.0,,,,2.27,,,,100.0,47.79,0.0,0.0,,0.0,100.0,16.93,0.1794,30.2,0.6741,2.61
2022-10-17,1161651.0,3103931.47,3.34,8.61,2.55,3.07,1.0,2542429.38,851825.0,951508.0,2276076.4,,,,,,,,0.06,,27227.0,,,,,,,78381.0,2.22,0.19,,,100.0,46.25,0.0,0.0,,0.0,100.0,17.82,0.1661,25.65,0.6307,2.672
2022-10-18,1061240.0,2684937.2,3.05,7.92,2.33,2.81,1.0,2153275.41,746279.0,851097.0,1888085.87,,,,,,,,0.25,,105546.0,,,,,,,100411.0,1.99,0.29,,,100.0,40.52,0.0,0.0,,0.0,100.0,17.93,0.1549,19.96,0.5763,2.53
2022-10-19,1063740.0,2635947.72,3.06,7.79,2.33,2.69,1.0,2115213.37,703760.0,853597.0,1743917.28,,,,0.0,,,,0.12,3000.0,42519.0,,,0.0,,,,500.0,1.78,0.02,,,100.0,38.22,0.0,0.0,,0.0,100.0,18.24,0.1543,19.8,0.5778,2.478
2022-10-20,1070340.0,2633036.4,3.08,7.82,2.35,2.66,1.0,2116084.62,693360.0,860197.0,1705665.6,,,,0.04,,,,0.03,17000.0,10400.0,,,0.04,,,,10400.0,1.72,0.03,,,100.0,38.13,0.0,0.0,,0.0,100.0,18.38,0.1503,19.55,0.5887,2.46
2022-10-21,1158744.0,2831970.34,3.33,8.66,2.54,2.85,1.0,2318380.84,781764.0,948601.0,1910631.22,,,7639.0,0.22,,,,0.0,88704.0,300.0,,,0.22,7639.0,,81065.0,300.0,1.92,0.0,,,100.0,42.75,0.0,0.0,,0.0,100.0,18.03,0.1573,22.93,0.6336,2.444
2022-10-24,1232621.0,2978012.34,3.55,9.23,2.7,3.0,1.0,2470306.85,855641.0,1022478.0,2067228.66,,,150509.0,0.39,,,,0.19,163926.0,76632.0,,,0.39,150509.0,,,90049.0,2.09,0.23,,,100.0,46.79,0.0,0.0,,0.0,100.0,17.03,0.1692,27.89,0.674,2.416
2022-10-25,1229821.0,2907296.84,3.54,9.19,2.7,2.95,1.0,2410282.39,855741.0,1019578.0,2022971.72,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,3000.0,2.06,0.01,,,100.0,46.63,0.0,0.0,,0.0,100.0,17.11,0.1693,27.82,0.6701,2.364
2022-10-26,1236821.0,3228102.81,3.56,9.34,2.71,3.06,1.0,2679368.58,855741.0,1026578.0,2233484.01,,,,0.01,,,,,7000.0,,,,0.01,,,,,2.03,,,,100.0,46.62,0.0,0.0,,0.0,100.0,16.41,0.1752,29.53,0.6739,2.61
