,TKO FP Equity_DX_SI_QTY,TKO FP Equity_DX_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKO FP Equity_DX_SI_MV,TKO FP Equity_DX_DSS,TKO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY,TKO FP Equity_DX_BROKER_SI_QTY,TKO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKO FP Equity_DX_BROKER_SI_MV_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKO FP Equity_DX_BROKER_SI_MV_INC_x,TKO FP Equity_DX_SUPPLY_SI_MV_NEW,TKO FP Equity_DX_BROKER_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_NEW,TKO FP Equity_DX_SUPPLY_SI_MV_DEC,TKO FP Equity_DX_BROKER_SI_QTY_INC,TKO FP Equity_DX_SUPPLY_SI_QTY_DEC,TKO FP Equity_DX_BROKER_SI_MV_NEW_y,TKO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKO FP Equity_DX_BROKER_SI_MV_INC_y,TKO FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKO FP Equity_DX_BROKER_SI_MV_ADD,TKO FP Equity_DX_SUPPLY_SI_QTY_ADD,TKO FP Equity_DX_BROKER_SI_QTY_DEC,TKO FP Equity_DX_SUPPLY_SI_MV,TKO FP Equity_DX_BROKER_SI_MV_DEC,TKO FP Equity_DX_SUPPLY_SI_MV_RMV,TKO FP Equity_DX_BROKER_SI_MV_RMV,TKO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKO FP Equity_DX_UTILIZATION_QUANTITY,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKO FP Equity_DX_ACTIVE_UTILIZATION_MV,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKO FP Equity_DX_BROKER_SI_CON_RATIO,TKO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKO FP Equity_DX_DEMAND_SUPPLY_RATIO,TKO FP Equity_PX_LAST
2023-10-31,248818.0,4851951.0,0.6,19.0,0.14,4.93,0.0,4511598.0,228446.0,231364.0,4454697.0,,,6655.0,0.15,,,,0.12,7175.0,6368.0,,,0.15,6655.0,,5383.0,6000.0,4.47,0.12,,,14.95,13.81,1299727.0,25344676.5,,25.49,14.93,22.63,0.2004,28.91,0.1504,19.5
2023-11-01,248086.0,4832715.28,0.59,19.14,0.14,4.91,0.0,4492711.36,227714.0,230632.0,4435868.72,,,17800.0,0.27,,,,0.36,13868.0,18532.0,,,0.27,17800.0,,,14600.0,4.44,0.29,,,14.95,13.72,1295743.0,25241073.64,,25.26,14.95,22.17,0.2008,29.26,0.1495,19.48
2023-11-02,254672.0,5106173.6,0.61,19.85,0.15,5.05,0.0,4756220.9,228200.0,237218.0,4575410.0,,,5332.0,0.11,,,,0.1,6586.0,4846.0,,,0.11,5332.0,,,,4.44,,,,15.0,13.75,1293603.0,25936740.15,,25.11,15.03,23.87,0.2022,28.31,0.1535,20.05
2023-11-03,254662.0,5169638.6,0.61,19.95,0.15,5.17,0.0,4815322.4,228190.0,237208.0,4632257.0,,,100.0,,,,,0.0,,110.0,,,,100.0,,,10.0,4.56,0.0,,,14.99,13.75,1293713.0,26262373.9,,25.75,15.04,24.0,0.2025,28.43,0.1535,20.3
2023-11-06,250921.0,5068604.2,0.6,19.03,0.14,5.15,0.0,4737162.6,224449.0,234513.0,4533869.8,,,,,,,,0.07,,3741.0,,,,,,,2695.0,4.56,0.03,,,14.76,13.53,1296408.0,26187441.6,,26.34,14.75,24.38,0.2029,28.34,0.1512,20.2
2023-11-07,244966.0,4865024.76,0.59,19.28,0.14,4.99,0.0,4559021.88,225594.0,229558.0,4480296.84,,,13700.0,0.28,,,,0.26,13700.0,12555.0,,,0.28,13700.0,,,18655.0,4.56,0.41,,,14.91,13.6,1286963.0,25559085.18,,26.04,14.9,24.75,0.2041,28.74,0.1476,19.86
2023-11-08,282043.0,5584451.4,0.67,22.79,0.16,5.66,0.0,5239773.0,260671.0,264635.0,5161285.8,,,35077.0,0.7,,,,,35900.0,,,,0.7,35077.0,,,823.0,5.17,0.05,,,17.23,15.71,1251886.0,24787342.8,,24.81,17.24,24.73,0.2201,33.38,0.17,19.8
2023-11-09,254339.0,5076606.44,0.61,20.7,0.15,5.12,0.0,4687226.76,232920.0,234831.0,4649083.2,,,1532.0,0.04,,,,0.58,2100.0,29283.0,,,0.04,1532.0,,,31904.0,4.62,0.64,,,15.56,14.03,1263938.0,25228202.48,,25.12,15.55,25.46,0.1968,26.56,0.1533,19.96
2023-11-10,257610.0,5105830.2,0.62,21.55,0.15,5.19,0.0,4758385.6,235138.0,240080.0,4660435.16,,,33152.0,0.45,,,,0.61,22000.0,30934.0,,,0.45,33152.0,,,16751.0,4.7,0.33,,,15.85,14.17,1248720.0,24749630.4,,24.95,15.84,25.44,0.2036,28.5,0.1552,19.82
2023-11-13,252330.0,5016320.4,0.6,21.13,0.14,5.06,0.0,4693628.24,231156.0,236098.0,4595381.28,,,,,,,,0.11,,3982.0,,,,,,,3982.0,4.58,0.09,,,15.61,13.94,1249404.0,24838151.52,,24.72,15.62,24.93,0.2052,29.01,0.1522,19.88
2023-11-14,258629.0,5250168.7,0.62,21.65,0.15,5.2,0.0,4920659.1,237455.0,242397.0,4820336.5,,,10600.0,0.12,,,,0.11,6299.0,4301.0,,,0.12,10600.0,,,,4.67,,,,15.92,14.28,1253705.0,25450211.5,,24.64,15.94,24.19,0.2096,30.63,0.1556,20.3
2023-11-15,264073.0,5373885.55,0.63,21.56,0.15,5.42,0.0,5043564.35,242899.0,247841.0,4942994.65,,,6111.0,0.16,,,,0.01,6300.0,856.0,,,0.16,6111.0,,189.0,856.0,4.93,0.0,,,16.22,14.61,1254561.0,25530316.35,,25.46,16.23,23.54,0.2144,32.39,0.1589,20.35
2023-11-16,246291.0,4962763.65,0.59,20.59,0.14,5.05,0.0,4736438.85,230117.0,235059.0,4636857.55,,,,,,,,0.26,,12782.0,,,,,,,12782.0,4.68,0.27,,,15.39,13.84,1265488.0,25499583.2,,25.75,15.39,23.8,0.229,34.8,0.1482,20.15
2023-11-17,242056.0,4901634.0,0.58,20.22,0.14,4.93,0.0,4709745.0,227638.0,232580.0,4609669.5,,,188.0,,,,,0.09,,2667.0,,,,188.0,,,2479.0,4.57,0.06,,,15.24,13.69,1266211.0,25640772.75,,25.45,15.23,23.9,0.2335,35.34,0.1456,20.25
2023-11-20,241936.0,4850816.8,0.58,19.51,0.14,4.93,0.0,4660823.0,227518.0,232460.0,4561735.9,,,369.0,,,,,0.0,,489.0,,,,369.0,,,120.0,4.59,0.0,,,15.23,13.69,1266331.0,25389936.55,,25.52,15.24,23.87,0.2339,35.49,0.1456,20.05
2023-11-21,240958.0,4814340.84,0.58,17.9,0.14,4.87,0.0,4625010.36,226540.0,231482.0,4526269.2,,,118.0,0.1,,,,0.03,5700.0,1096.0,,,0.1,118.0,,,6678.0,4.55,0.15,,,15.17,13.63,1267061.0,25315878.78,,25.44,15.17,21.67,0.2417,37.89,0.145,19.98
2023-11-22,242480.0,4849600.0,0.58,16.86,0.14,4.89,0.0,4660080.0,228062.0,233004.0,4561240.0,,,15200.0,0.3,,,,0.28,15200.0,13678.0,,,0.3,15200.0,,,13678.0,4.57,0.28,,,15.27,13.73,1265539.0,25310780.0,,25.37,15.26,21.32,0.244,38.46,0.1459,20.0
2023-11-23,242480.0,4849600.0,0.58,16.12,0.14,4.89,0.0,4660080.0,228062.0,233004.0,4561240.0,,,,,,,,,,,,,,,,,,4.55,,,,16.09,13.73,1189118.0,23782360.0,,23.71,16.11,21.3,0.244,38.46,0.1459,20.0
2023-11-24,241336.0,4821893.28,0.58,16.03,0.14,4.86,0.0,4632562.8,226918.0,231860.0,4533821.64,,,3684.0,0.12,,,,0.1,5800.0,4828.0,,,0.12,3684.0,,,6944.0,4.53,0.14,,,16.07,13.66,1185434.0,23684971.32,,23.66,16.07,21.24,0.2566,41.08,0.1453,19.98
2023-11-27,284932.0,5692941.36,0.68,19.13,0.16,5.73,0.0,4562972.46,248435.0,228377.0,4963731.3,,,1200.0,,,,,0.09,,4683.0,,,,1200.0,,25000.0,3483.0,4.96,0.08,,,17.27,14.94,1190117.0,23778537.66,,23.76,17.27,28.35,0.244,34.86,0.1714,19.98
2023-11-28,244589.0,4857537.54,0.59,16.27,0.14,4.9,0.0,4669344.18,233539.0,235113.0,4638084.54,,,32697.0,1.47,,,,1.05,73936.0,52593.0,,,1.47,32697.0,,5000.0,67200.0,4.64,1.34,,,17.23,14.05,1121611.0,22275194.46,,22.29,17.25,19.74,0.2658,43.05,0.1472,19.86
2023-11-29,232220.0,4621178.0,0.56,14.96,0.13,4.63,0.0,4452505.6,220202.0,223744.0,4382019.8,,,,0.02,,,,0.36,1295.0,18337.0,,,0.02,,,5000.0,12664.0,4.38,0.27,,,16.25,13.27,1134643.0,22579395.7,,22.56,16.25,19.24,0.2649,42.91,0.14,19.9
2023-11-30,236231.0,4724620.0,0.57,15.39,0.13,4.73,0.0,4555100.0,216147.0,227755.0,4322940.0,,,13800.0,1.88,,,,0.35,94271.0,17855.0,,,1.88,13800.0,,,90260.0,4.33,1.79,,,16.08,13.03,1128012.0,22560240.0,,22.62,16.06,18.96,0.2794,44.99,0.1424,20.0
2023-12-01,227414.0,4593762.8,0.54,14.62,0.13,4.57,0.0,4422547.6,215081.0,218938.0,4344636.2,,,5040.0,,,,,0.12,,6106.0,,,,5040.0,,,8817.0,4.31,0.17,,,15.48,12.96,1173989.0,23714577.8,,23.55,15.48,19.7,0.2899,45.88,0.1371,20.2
2023-12-04,227237.0,4578825.55,0.54,15.26,0.13,4.6,0.0,4408034.15,211798.0,218761.0,4267729.7,,,,0.06,,,,0.07,3000.0,3283.0,,,0.06,,,,3177.0,4.28,0.06,,,15.28,12.76,1174733.0,23670869.95,,23.72,15.28,19.58,0.2908,46.07,0.137,20.15
2023-12-05,234573.0,4668002.7,0.56,15.91,0.13,4.73,0.0,4439630.3,217338.0,223097.0,4325026.2,,,6357.0,0.11,,,,0.02,5700.0,817.0,,,0.11,6357.0,,,1364.0,4.38,0.03,,,15.62,13.1,1174076.0,23364112.4,,23.64,15.62,18.86,0.2961,47.14,0.1414,19.9
2023-12-06,232794.0,4655880.0,0.56,15.54,0.13,4.65,0.0,4426360.0,218757.0,221318.0,4375140.0,,,5042.0,0.02,,,,0.07,1419.0,3623.0,,,0.02,5042.0,,,3198.0,4.36,0.06,,,14.77,13.18,1261899.0,25237980.0,,25.19,14.77,18.32,0.2977,47.3,0.1403,20.0
2023-12-07,291369.0,5792415.72,0.7,18.65,0.17,5.83,0.0,5522524.84,272652.0,277793.0,5420321.76,,,56642.0,1.15,,,,0.05,56841.0,2747.0,,,1.15,56642.0,,,366.0,5.45,0.0,,,17.78,16.42,1261165.0,25071960.2,,25.2,17.78,14.55,0.3696,56.68,0.1754,19.88
2023-12-08,232701.0,4612133.82,0.56,14.36,0.13,4.64,0.0,4364859.5,215283.0,220225.0,4266909.06,,,,,,,,1.15,,57369.0,,,,,,,57568.0,4.28,1.17,,,14.06,12.96,1316387.0,26090790.34,,26.18,14.05,18.12,0.3112,49.45,0.1401,19.82
2023-12-11,250929.0,4963375.62,0.6,14.94,0.14,4.98,0.0,4716600.34,233232.0,238453.0,4613328.96,,,20000.0,0.4,,,,0.04,20000.0,2051.0,,,0.4,20000.0,,,1772.0,4.62,0.04,,,14.05,14.05,1426666.0,28219453.48,,28.29,14.05,16.81,0.3451,53.83,0.1512,19.78
2023-12-12,239680.0,4558713.6,0.57,13.68,0.14,4.72,0.0,4321420.08,221983.0,227204.0,4222116.66,,,,0.05,,,,0.32,2492.0,15939.0,,,0.05,,,4690.0,13741.0,4.36,0.28,,,13.37,13.37,1438886.0,27367611.72,,28.24,13.39,17.13,0.3226,51.0,0.1443,19.02
2023-12-13,238305.0,4513496.7,0.57,13.06,0.14,4.54,0.0,4277201.26,220608.0,225829.0,4178315.52,,,,,,,,0.03,,1375.0,,,,,,,1375.0,4.18,0.06,,,13.29,13.29,1439747.0,27268808.18,,27.2,13.31,17.6,0.3222,50.97,0.1435,18.94
2023-12-14,237509.0,4588673.88,0.57,12.76,0.14,4.53,0.0,4315856.16,225012.0,223388.0,4347231.84,,,5013.0,0.05,,,,0.01,2759.0,609.0,,,0.05,5013.0,,,5200.0,4.24,0.1,,,13.55,13.55,1435344.0,27730846.08,,26.89,13.61,18.06,0.3026,48.7,0.143,19.32
2023-12-15,295239.0,5745350.94,0.71,15.79,0.17,5.73,0.0,5440899.24,236842.0,279594.0,4608945.32,,,19930.0,1.17,,,,0.1,57306.0,8100.0,,,1.17,19930.0,,,1100.0,4.59,0.02,,,15.38,14.25,1302762.0,25351748.52,,25.35,15.34,14.41,0.3752,57.61,0.1776,19.46
2023-12-18,261319.0,5189795.34,0.63,14.18,0.15,5.12,0.0,4904546.16,250110.0,246956.0,4967184.6,,,4000.0,,,,,0.65,,33732.0,,,,4000.0,,43000.0,32638.0,4.87,0.6,,,15.09,15.09,1407006.0,27943139.16,,27.45,15.08,16.34,0.3327,52.72,0.1577,19.86
2023-12-19,261939.0,5317361.7,0.63,13.81,0.15,5.24,0.0,5025792.8,251680.0,247576.0,5109104.0,,,6587.0,0.05,,1400.0,,0.09,1358.0,5017.0,,,0.05,6587.0,0.03,,2138.0,5.0,0.03,,,15.23,15.23,1401104.0,28442411.2,,27.79,15.24,15.52,0.3296,52.6,0.1585,20.3
2023-12-20,284593.0,5805697.2,0.68,14.78,0.16,5.8,0.0,5492292.0,268094.0,269230.0,5469117.6,,,23774.0,0.58,,,,0.14,25400.0,7360.0,,,0.58,23774.0,,,3746.0,5.45,0.05,,,16.34,16.34,1372486.0,27998714.4,,27.97,16.31,14.13,0.3704,57.1,0.1735,20.4
2023-12-21,286765.0,5806991.25,0.69,14.87,0.16,5.85,0.0,5495890.5,267225.0,271402.0,5411306.25,,,4937.0,0.06,,,,0.12,2977.0,5806.0,,,0.06,4937.0,,,805.0,5.44,0.02,,,16.29,16.29,1373355.0,27810438.75,,27.92,16.31,14.49,0.369,56.83,0.1748,20.25
2023-12-22,297655.0,6101927.5,0.71,15.5,0.17,6.05,0.0,5752505.0,278558.0,280610.0,5710439.0,,,11706.0,0.19,,,,0.01,10600.0,373.0,,,0.19,11706.0,,,1392.0,5.64,0.04,,,16.98,16.98,1361805.0,27917002.5,,27.56,16.98,13.65,0.3804,58.13,0.1815,20.5
2023-12-25,297655.0,6101927.5,0.71,15.48,0.17,6.1,0.0,5752505.0,278558.0,280610.0,5710439.0,,,,,,,,,,,,,,,,,,5.68,,,,16.98,16.98,1361805.0,27917002.5,,27.54,17.1,13.57,0.3827,58.38,0.1815,
2023-12-26,297655.0,6101927.5,0.71,15.48,0.17,6.1,0.0,5752505.0,278558.0,280610.0,5710439.0,,,,,,,,,,,,,,,,,,5.69,,,,16.98,16.98,1361951.0,27919995.5,,27.79,16.99,13.57,0.3827,58.38,0.1814,
2023-12-27,308725.0,6406043.75,0.74,16.05,0.18,6.35,0.0,6052360.0,289628.0,291680.0,6009781.0,,,12400.0,0.25,,,,0.02,12400.0,1330.0,,,0.25,12400.0,,,1330.0,5.92,0.02,,,18.39,17.67,1285554.0,26675245.5,,26.21,18.43,13.09,0.3994,60.08,0.1883,20.75
2023-12-28,315140.0,6539155.0,0.75,16.3,0.18,6.55,0.0,6129965.0,295643.0,295420.0,6134592.25,,,6566.0,0.19,,,,0.1,8013.0,5410.0,,,0.19,6566.0,,4859.0,4273.0,6.14,0.09,,,18.71,18.07,1284811.0,26659828.25,,26.74,18.68,12.87,0.4095,60.95,0.1926,20.75
2023-12-29,322292.0,6639215.2,0.77,16.53,0.18,6.69,0.0,6152643.2,298895.0,298672.0,6157237.0,,,3900.0,0.08,,,,0.01,3900.0,648.0,,,0.08,3900.0,,,648.0,6.21,0.01,,,18.89,18.25,1283459.0,26439255.4,,26.76,18.84,12.4,0.3952,59.66,0.1968,20.6
2024-01-01,322292.0,6639215.2,0.77,16.3,0.18,6.66,0.0,6152643.2,298895.0,298672.0,6157237.0,,,,,,,,,,,,,,,,,,6.18,,,,18.25,18.25,1338914.0,27581628.4,,27.88,18.14,12.46,0.3939,59.53,0.1968,
2024-01-02,323077.0,6623078.5,0.77,16.34,0.18,6.66,0.0,6118368.5,299871.0,298457.0,6147355.5,,,6500.0,0.15,,,,0.13,7400.0,6424.0,,,0.15,6500.0,,900.0,7615.0,6.2,0.16,,,19.01,18.31,1277207.0,26182743.5,,26.51,18.96,12.33,0.3966,59.81,0.1973,20.5
2024-01-03,319853.0,6384265.88,0.77,15.95,0.18,6.54,0.0,5912810.68,300671.0,296233.0,6001393.16,,,1800.0,0.02,,,,0.02,1038.0,1000.0,,,0.02,1800.0,,,3262.0,6.16,0.09,,,19.06,18.34,1277207.0,25493051.72,,26.15,19.06,12.8,0.4052,60.61,0.1951,19.96
2024-01-04,325317.0,6636466.8,0.78,16.56,0.19,6.53,0.0,6150946.8,303920.0,301517.0,6199968.0,,,11370.0,0.0,,5500.0,,0.16,784.0,8121.0,,,0.0,11370.0,0.11,,1000.0,6.06,0.03,,,19.35,18.54,1266837.0,25843474.8,,25.27,19.35,12.74,0.4077,60.85,0.1984,20.4
2024-01-05,325342.0,6604442.6,0.78,17.31,0.19,6.65,0.0,6121302.6,304945.0,301542.0,6190383.5,,,,0.04,,,,0.04,1025.0,2213.0,,,0.04,,,3238.0,1000.0,6.22,0.02,,,19.4,18.6,1267085.0,25721825.5,,25.85,19.4,13.09,0.4102,61.08,0.1984,20.3
2024-01-08,320753.0,6495248.25,0.77,17.75,0.18,6.52,0.0,6062384.25,301746.0,299377.0,6110356.5,,,3906.0,0.01,,,,0.15,612.0,7105.0,,,0.01,3906.0,,,2777.0,6.13,0.06,,,19.22,18.46,1268417.0,25685444.25,,25.8,19.21,13.46,0.4215,61.93,0.1962,20.25
2024-01-09,321583.0,6463818.3,0.77,18.52,0.18,6.52,0.0,6034160.7,302576.0,300207.0,6081777.6,,,1500.0,0.01,,,,0.01,830.0,670.0,,,0.01,1500.0,,,,6.14,,,,19.26,18.49,1268417.0,25495181.7,,25.75,19.25,13.7,0.4205,61.82,0.1966,20.1
2024-01-10,321301.0,6406741.94,0.77,18.67,0.18,6.46,0.0,6010992.76,302294.0,301454.0,6027742.36,,,4956.0,0.02,,,,0.11,1247.0,5238.0,,,0.02,4956.0,,,,6.08,,,,19.66,18.49,1235082.0,24627535.08,,24.71,19.73,14.11,0.4222,61.88,0.1966,19.94
2024-01-11,333746.0,6614845.72,0.8,19.09,0.19,6.66,0.0,6171928.18,302029.0,311399.0,5986214.78,,,2500.0,0.15,,2000.0,,0.06,7945.0,2765.0,,,0.15,2500.0,0.04,,,6.02,,,,19.65,18.45,1235082.0,24479325.24,,24.62,19.65,14.25,0.4139,61.27,0.2039,19.82
2024-01-12,343911.0,6843828.9,0.82,19.97,0.2,6.85,0.0,6363104.6,319414.0,319754.0,6356338.6,,,18120.0,0.16,,,,0.1,8355.0,5764.0,,,0.16,18120.0,,5029.0,,6.33,,,,20.35,19.51,1250258.0,24880134.2,,24.78,20.35,14.54,0.4121,61.11,0.2101,19.9
2024-01-15,346471.0,7241243.9,0.83,20.7,0.2,6.92,0.0,6736362.6,321974.0,322314.0,6729256.6,,,3342.0,0.05,,,,0.01,2560.0,782.0,,,0.05,3342.0,,,,6.43,,,,20.51,19.68,1247698.0,26076888.2,,25.0,20.45,15.19,0.4067,60.52,0.2117,20.9
2024-01-16,351257.0,7148079.95,0.84,20.09,0.2,7.33,0.0,6636135.0,324779.0,326100.0,6609252.65,,,,0.17,,,,0.03,4686.0,2241.0,,,0.17,,,5046.0,900.0,6.79,0.0,,,20.65,19.85,1247698.0,25390654.3,,26.15,20.62,15.84,0.3992,59.75,0.2147,20.35
2024-01-17,347450.0,7018490.0,0.83,19.22,0.2,7.08,0.0,6532175.0,320972.0,323375.0,6483634.4,,,33978.0,0.56,,,,0.82,28178.0,37785.0,,,0.56,33978.0,,,30903.0,6.53,0.75,,,20.43,19.61,1250002.0,25250040.4,,25.41,20.44,15.56,0.4006,59.89,0.2123,20.2
2024-01-18,352371.0,7294079.7,0.84,18.94,0.2,7.15,0.0,6775027.2,325893.0,327296.0,6745985.1,,,5972.0,0.07,,,,0.02,3921.0,1051.0,,,0.07,5972.0,,,,6.59,,,,20.76,19.91,1244030.0,25751421.0,,25.15,20.76,16.38,0.3906,58.8,0.2153,20.7
2024-01-19,363931.0,7424192.4,0.87,18.82,0.21,7.53,0.0,6869822.4,337267.0,336756.0,6880246.8,,,12708.0,0.26,,,,0.03,9460.0,1334.0,,,0.26,12708.0,,,,6.97,,,,21.5,20.61,1231322.0,25118968.8,,25.36,21.55,16.44,0.3908,58.83,0.2224,20.4
2024-01-22,346656.0,7279776.0,0.83,18.1,0.2,7.11,0.0,6721701.0,320278.0,320081.0,6725838.0,,,,,,,,0.36,,16989.0,,,,,,,16675.0,6.57,0.42,,,64.91,19.58,173154.0,3636234.0,,3.63,64.44,16.03,0.3786,57.66,0.2119,21.0
2024-01-23,348240.0,7260804.0,0.83,18.6,0.2,7.31,0.0,6706715.25,255374.0,321665.0,5324547.9,,,,0.08,,,,1.35,1584.0,64904.0,,,0.08,,,,,5.36,,,,65.34,16.64,135494.0,2825049.9,,2.83,65.5,16.22,0.3793,57.72,0.2269,20.85
2024-01-24,349125.0,7471275.0,0.84,19.43,0.2,7.32,0.0,6902570.0,257259.0,322550.0,5505342.6,,,984.0,0.03,,,,0.02,1885.0,745.0,,,0.03,984.0,,1646.0,1000.0,5.38,0.02,,,65.5,16.76,135494.0,2899571.6,,2.9,64.98,16.65,0.3754,57.28,0.2274,21.4
2024-01-25,355554.0,7573300.2,0.85,20.53,0.2,7.61,0.0,7007252.7,258299.0,328979.0,5501768.7,,,563.0,0.17,,,,0.07,6429.0,3828.0,,,0.17,563.0,,4305.0,,5.53,,,,65.23,16.82,137692.0,2932839.6,,2.93,65.36,16.78,0.3661,56.5,0.2316,21.3
2024-01-26,357188.0,7661682.6,0.85,21.3,0.2,7.63,0.0,7070198.85,259933.0,329613.0,5575562.85,,,2634.0,0.01,,,,0.02,634.0,1000.0,,,0.01,2634.0,,,,5.54,,,,65.21,16.92,138692.0,2974943.4,,2.97,65.05,16.87,0.3626,56.14,0.2325,21.45
2024-01-29,360674.0,7628255.1,0.86,21.51,0.21,7.73,0.0,7045043.85,263608.0,333099.0,5575309.2,,,3675.0,0.08,,,,,3486.0,,,,0.08,3675.0,,,,5.66,,,,65.53,17.12,138692.0,2933335.8,,2.93,65.86,17.73,0.3606,55.77,0.2342,21.15
2024-01-30,352211.0,7378820.45,0.84,20.48,0.2,7.45,0.0,6841306.3,254371.0,326554.0,5329072.45,,,,,,,,0.2,,9237.0,,,,,,,6545.0,5.38,0.16,,,64.4,16.82,140610.0,2945779.5,,2.95,64.6,16.56,0.3719,57.06,0.2328,20.95
2024-01-31,350483.0,7430239.6,0.84,20.02,0.2,7.37,0.0,6886311.2,254922.0,324826.0,5404346.4,,,578.0,0.0,,,,0.0,468.0,27.0,,,0.0,578.0,,,2196.0,5.35,0.05,,,64.45,17.09,140610.0,2980932.0,,2.98,64.23,16.73,0.374,57.14,0.2349,21.2
2024-02-01,344878.0,7207950.2,0.83,19.86,0.2,7.31,0.0,6671718.9,254344.0,319221.0,5315789.6,,,,,,,,0.01,,578.0,,,,,,,5605.0,5.39,0.11,,,64.4,17.1,140610.0,2938749.0,,2.94,64.72,16.9,0.3878,58.34,0.2318,20.9
2024-02-02,337434.0,7069242.3,0.81,19.62,0.19,7.13,0.0,6573628.15,246900.0,313777.0,5172555.0,,,813.0,0.02,,,,0.19,1756.0,8807.0,,,0.02,813.0,,550.0,7200.0,5.17,0.15,,,63.71,16.6,140610.0,2945779.5,,2.95,63.7,17.63,0.3833,57.66,0.2268,20.95
2024-02-05,339462.0,7128702.0,0.81,20.2,0.19,7.13,0.0,6577305.0,248928.0,313205.0,5227488.0,,,,,,,,0.01,,572.0,,,,,,2600.0,572.0,5.23,0.01,,,63.9,16.87,140610.0,2952810.0,,2.95,63.9,17.52,0.3755,56.98,0.2301,21.0
2024-02-06,336275.0,7145843.75,0.8,19.53,0.19,7.08,0.0,6628257.5,247641.0,311918.0,5262371.25,,,656.0,0.02,,,,0.04,713.0,2000.0,,,0.02,656.0,,57.0,2000.0,5.21,0.04,,,63.46,16.8,142610.0,3030462.5,,3.03,63.21,17.82,0.3808,57.46,0.2281,21.25
2024-02-07,336444.0,7183079.4,0.8,19.19,0.19,7.16,0.0,6664124.95,247540.0,312137.0,5284979.0,,,,0.01,,,,0.0,270.0,101.0,,,0.01,,,,51.0,5.26,0.0,,,63.45,16.92,142610.0,3044723.5,,3.04,63.35,17.82,0.3811,57.5,0.2299,21.35
2024-02-08,337967.0,7316985.55,0.81,19.15,0.19,7.24,0.0,6790739.0,249063.0,313660.0,5392213.95,,,1523.0,0.04,,,,,1523.0,,,,0.04,1523.0,,,,5.32,,,,63.59,17.13,142610.0,3087506.5,,3.09,63.3,18.02,0.3782,57.17,0.2324,21.65
2024-02-09,339678.0,7320060.9,0.81,19.35,0.19,7.36,0.0,6839431.25,249774.0,317375.0,5382629.7,,,2877.0,0.12,,,,0.04,4715.0,2166.0,,,0.12,2877.0,,,1000.0,5.41,0.02,,,63.66,17.14,142610.0,3073245.5,,3.07,63.77,18.76,0.3783,57.02,0.2331,21.55
2024-02-12,339582.0,7284033.9,0.81,19.89,0.19,7.32,0.0,6805634.55,250478.0,317279.0,5372753.1,,,704.0,0.01,,,,,704.0,,,,0.01,704.0,,,800.0,5.4,0.02,,,63.72,17.18,142610.0,3058984.5,,3.06,63.85,18.99,0.3792,57.04,0.2329,21.45
2024-02-13,340180.0,7245834.0,0.81,20.29,0.19,7.3,0.0,6799386.0,251295.0,319220.0,5352583.5,,,3000.0,,,3000.0,,0.05,,2183.0,,,,3000.0,0.07,,1059.0,5.4,0.03,,,63.8,17.24,142610.0,3037593.0,,3.04,64.0,18.63,0.3765,56.94,0.2333,21.3
2024-02-14,341785.0,7160395.75,0.82,20.75,0.2,7.27,0.0,6721283.75,253653.0,320825.0,5314030.35,,,728.0,0.03,,,,,1705.0,,,,0.03,728.0,,1630.0,100.0,5.4,0.0,,,64.01,17.4,142610.0,2987679.5,,2.99,64.38,19.09,0.3758,56.76,0.2344,20.95
2024-02-15,340946.0,7142818.7,0.82,20.74,0.19,7.15,0.0,6705801.7,252814.0,320086.0,5296453.3,,,,,,,,0.02,,839.0,,,,,,,739.0,5.3,0.02,,,63.93,17.34,142610.0,2987679.5,,2.99,63.93,19.1,0.3764,56.77,0.2339,20.95
2024-02-16,337715.0,7125786.5,0.81,20.75,0.19,7.09,0.0,6733178.8,252912.0,319108.0,5336443.2,,,3079.0,0.02,,,,0.06,1022.0,2981.0,,,0.02,3079.0,,,2000.0,5.3,0.04,,,100.0,17.31,0.0,0.0,,0.0,100.0,19.56,0.3827,57.25,0.2312,21.1
