,C1U FP Equity_DX_SI_QTY,C1U FP Equity_DX_SHORT_INTEREST_VALUE,C1U FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C1U FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C1U FP Equity_DX_SI_MV,C1U FP Equity_DX_DSS,C1U FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C1U FP Equity_DX_SUPPLY_SI_QTY,C1U FP Equity_DX_BROKER_SI_QTY,C1U FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C1U FP Equity_DX_BROKER_SI_MV_INC_x,C1U FP Equity_DX_BROKER_SI_QTY_ADD,C1U FP Equity_DX_SUPPLY_SI_MV_DEC,C1U FP Equity_DX_BROKER_SI_QTY_INC,C1U FP Equity_DX_SUPPLY_SI_QTY_DEC,C1U FP Equity_DX_BROKER_SI_MV_INC_y,C1U FP Equity_DX_BROKER_SI_MV_ADD,C1U FP Equity_DX_SUPPLY_SI_QTY_ADD,C1U FP Equity_DX_BROKER_SI_QTY_DEC,C1U FP Equity_DX_SUPPLY_SI_MV,C1U FP Equity_DX_BROKER_SI_MV_DEC,C1U FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C1U FP Equity_DX_UTILIZATION_QUANTITY,C1U FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C1U FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C1U FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C1U FP Equity_DX_ACTIVE_UTILIZATION_MV,C1U FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C1U FP Equity_DX_BROKER_SI_CON_RATIO,C1U FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C1U FP Equity_DX_DEMAND_SUPPLY_RATIO,C1U FP Equity_PX_LAST
2022-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6971056.0,7.04,0.0,,0.0,,0.0,743.5
2022-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7107945.6,6.9,0.0,,0.0,,0.0,758.1
2022-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7069504.0,7.13,0.0,,0.0,,0.0,754.0
2022-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7065753.6,7.13,0.0,,0.0,,0.0,753.6
2022-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7102320.0,7.11,0.0,,0.0,,0.0,757.5
2022-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7114508.8,7.12,0.0,,0.0,,0.0,758.8
2022-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7036688.0,7.12,0.0,,0.0,,0.0,750.5
2022-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,7062940.8,7.09,0.0,,0.0,,0.0,753.3
2022-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6967305.6,7.13,0.0,,0.0,,0.0,743.1
2022-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6925113.6,7.04,0.0,,0.0,,0.0,738.6
2022-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6841667.2,6.92,0.0,,0.0,,0.0,729.7
2022-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6821040.0,6.86,0.0,,0.0,,0.0,727.5
2022-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6802288.0,6.84,0.0,,0.0,,0.0,725.5
2022-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6695401.6,6.8,0.0,,0.0,,0.0,714.1
2022-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6593203.2,6.7,0.0,,0.0,,0.0,703.2
2022-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6601641.6,6.57,0.0,,0.0,,0.0,704.1
2022-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6505068.8,6.56,0.0,,0.0,,0.0,693.8
2022-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6337238.4,6.58,0.0,,0.0,,0.0,675.9
2022-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,9376.0,6438499.2,6.32,0.0,,0.0,,0.0,686.7
2022-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,3100.0,2115750.0,2.15,0.0,,0.0,,0.0,682.5
2022-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,3100.0,2150470.0,2.12,0.0,,0.0,,0.0,693.7
2022-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17100.0,0.02,0.0,,0.0,,0.0,684.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17180.0,0.02,0.0,,0.0,,0.0,687.2
2022-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17330.0,0.02,0.0,,0.0,,0.0,693.2
2022-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17747.5,0.02,0.0,,0.0,,0.0,709.9
2022-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17317.5,0.02,0.0,,0.0,,0.0,692.7
2022-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17082.5,0.02,0.0,,0.0,,0.0,683.3
2022-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16962.5,0.02,0.0,,0.0,,0.0,678.5
2022-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16792.5,0.02,0.0,,0.0,,0.0,671.7
2022-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16762.5,0.02,0.0,,0.0,,0.0,670.5
2022-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16575.0,0.02,0.0,,0.0,,0.0,663.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16767.5,0.02,0.0,,0.0,,0.0,670.7
2022-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16345.0,0.02,0.0,,0.0,,0.0,653.8
2022-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15840.0,0.02,0.0,,0.0,,0.0,633.6
2022-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15520.0,0.02,0.0,,0.0,,0.0,620.8
2022-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15337.5,0.02,0.0,,0.0,,0.0,613.5
2022-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15332.5,0.02,0.0,,0.0,,0.0,613.3
2022-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15147.5,0.02,0.0,,0.0,,0.0,605.9
2022-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15452.5,0.02,0.0,,0.0,,0.0,618.1
2022-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15625.0,0.02,0.0,,0.0,,0.0,625.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16045.0,0.02,0.0,,0.0,,0.0,641.8
2022-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15715.0,0.02,0.0,,0.0,,0.0,628.6
2022-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15627.5,0.02,0.0,,0.0,,0.0,625.1
2022-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15432.5,0.02,0.0,,0.0,,0.0,617.3
2022-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15440.0,0.02,0.0,,0.0,,0.0,617.6
2022-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15360.0,0.02,0.0,,0.0,,0.0,614.4
2022-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15057.5,0.02,0.0,,0.0,,0.0,602.3
2022-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15442.5,0.02,0.0,,0.0,,0.0,617.7
2022-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15365.0,0.02,0.0,,0.0,,0.0,614.6
2022-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15912.5,0.02,0.0,,0.0,,0.0,636.5
2022-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15750.0,0.02,0.0,,0.0,,0.0,630.0
2022-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15505.0,0.02,0.0,,0.0,,0.0,620.2
2022-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15652.5,0.02,0.0,,0.0,,0.0,626.1
2022-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15510.0,0.02,0.0,,0.0,,0.0,620.4
2022-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,15720.0,0.02,0.0,,0.0,,0.0,628.8
2022-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16125.0,0.02,0.0,,0.0,,0.0,645.0
2022-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16225.0,0.02,0.0,,0.0,,0.0,649.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16275.0,0.02,0.0,,0.0,,0.0,651.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16260.0,0.02,0.0,,0.0,,0.0,650.4
2022-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16257.5,0.02,0.0,,0.0,,0.0,650.3
2022-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16472.5,0.02,0.0,,0.0,,0.0,658.9
2022-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16445.0,0.02,0.0,,0.0,,0.0,657.8
2022-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16110.0,0.02,0.0,,0.0,,0.0,644.4
2022-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16357.5,0.02,0.0,,0.0,,0.0,654.3
2022-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16510.0,0.02,0.0,,0.0,,0.0,660.4
2022-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16722.5,0.02,0.0,,0.0,,0.0,668.9
2022-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16507.5,0.02,0.0,,0.0,,0.0,660.3
2022-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17360.0,0.02,0.0,,0.0,,0.0,694.4
2022-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17247.5,0.02,0.0,,0.0,,0.0,689.9
2022-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17300.0,0.02,0.0,,0.0,,0.0,692.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17295.0,0.02,0.0,,0.0,,0.0,691.8
2022-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17012.5,0.02,0.0,,0.0,,0.0,680.5
2022-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16962.5,0.02,0.0,,0.0,,0.0,678.5
2022-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17297.5,0.02,0.0,,0.0,,0.0,691.9
2022-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17405.0,0.02,0.0,,0.0,,0.0,696.2
2022-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17442.5,0.02,0.0,,0.0,,0.0,697.7
2022-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17577.5,0.02,0.0,,0.0,,0.0,703.1
2022-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17662.5,0.02,0.0,,0.0,,0.0,706.5
2022-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17640.0,0.02,0.0,,0.0,,0.0,705.6
2022-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17500.0,0.02,0.0,,0.0,,0.0,700.0
2022-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17482.5,0.02,0.0,,0.0,,0.0,699.3
2022-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17442.5,0.02,0.0,,0.0,,0.0,697.7
2022-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17642.5,0.02,0.0,,0.0,,0.0,705.7
2022-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17555.0,0.02,0.0,,0.0,,0.0,702.2
2022-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17660.0,0.02,0.0,,0.0,,0.0,706.4
2022-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17517.5,0.02,0.0,,0.0,,0.0,700.7
2022-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17325.0,0.02,0.0,,0.0,,0.0,693.0
2022-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17147.5,0.02,0.0,,0.0,,0.0,685.9
2022-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17230.0,0.02,0.0,,0.0,,0.0,689.2
2022-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17327.5,0.02,0.0,,0.0,,0.0,693.1
2022-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17377.5,0.02,0.0,,0.0,,0.0,695.1
2022-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17415.0,0.02,0.0,,0.0,,0.0,696.6
2022-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,17435.0,0.02,0.0,,0.0,,0.0,697.4
2022-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16847.5,0.02,0.0,,0.0,,0.0,673.9
2022-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16727.5,0.02,0.0,,0.0,,0.0,669.1
2022-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16577.5,0.02,0.0,,0.0,,0.0,663.1
2022-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16710.0,0.02,0.0,,0.0,,0.0,668.4
2022-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16820.0,0.02,0.0,,0.0,,0.0,672.8
2022-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16635.0,0.02,0.0,,0.0,,0.0,665.4
2022-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16635.0,0.02,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16682.5,0.02,0.0,,0.0,,0.0,667.3
2022-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16827.5,0.02,0.0,,0.0,,0.0,673.1
2022-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16590.0,0.02,0.0,,0.0,,0.0,663.6
2022-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16462.5,0.02,0.0,,0.0,,0.0,658.5
2023-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,25.0,16872.5,0.02,0.0,,0.0,,0.0,674.9
2023-01-03,46.0,30695.8,0.53,0.14,0.03,,15347.9,23.0,23.0,15347.9,,23.0,,,,,0.02,23.0,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,667.3
2023-01-04,46.0,31781.4,0.54,0.14,0.03,,15890.7,23.0,23.0,15890.7,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,690.9
2023-01-05,46.0,31615.8,0.5,0.14,0.03,,15807.9,23.0,23.0,15807.9,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,687.3
2023-01-06,46.0,31648.0,0.52,0.14,0.03,,15824.0,23.0,23.0,15824.0,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,688.0
2023-01-09,46.0,32121.8,0.52,0.14,0.03,,16060.9,23.0,23.0,16060.9,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,698.3
2023-01-10,46.0,32020.6,0.52,0.14,0.03,,16010.3,23.0,23.0,16010.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,696.1
2023-01-11,46.0,31993.0,0.52,0.14,0.03,,15996.5,23.0,23.0,15996.5,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,695.5
2023-01-12,46.0,32287.4,0.52,0.14,0.03,,16143.7,23.0,23.0,16143.7,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,701.9
2023-01-13,46.0,32701.4,0.52,0.14,0.03,,16350.7,23.0,23.0,16350.7,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,710.9
2023-01-16,46.0,32894.6,0.52,0.14,0.03,,16447.3,23.0,23.0,16447.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,715.1
2023-01-17,46.0,32931.4,0.52,0.14,0.03,,16465.7,23.0,23.0,16465.7,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,715.9
2023-01-18,46.0,33235.0,0.52,0.14,0.03,,16617.5,23.0,23.0,16617.5,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,722.5
2023-01-19,46.0,32779.6,0.52,0.14,0.03,,16389.8,23.0,23.0,16389.8,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,712.6
2023-01-20,46.0,32526.6,0.53,0.14,0.03,,16263.3,23.0,23.0,16263.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,707.1
2023-01-23,46.0,32591.0,0.52,0.14,0.03,,16295.5,23.0,23.0,16295.5,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,708.5
2023-01-24,46.0,32664.6,0.52,0.14,0.03,,16332.3,23.0,23.0,16332.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,710.1
2023-01-25,46.0,32384.0,0.52,0.14,0.03,,16192.0,23.0,23.0,16192.0,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,704.0
2023-01-26,46.0,32545.0,0.75,0.14,0.03,,16272.5,23.0,23.0,16272.5,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,707.5
2023-01-27,46.0,32899.2,0.75,0.14,0.03,,16449.6,23.0,23.0,16449.6,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,715.2
2023-01-30,46.0,32683.0,0.76,0.14,0.03,,16341.5,23.0,23.0,16341.5,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,710.5
2023-01-31,46.0,32848.6,1.0,0.14,0.03,,16424.3,23.0,23.0,16424.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,714.1
2023-02-01,46.0,32784.2,1.0,0.14,0.03,,16392.1,23.0,23.0,16392.1,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,712.7
2023-02-02,46.0,32940.6,1.0,0.14,0.03,,16470.3,23.0,23.0,16470.3,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,716.1
2023-02-03,46.0,33101.6,1.19,0.14,0.03,,16550.8,23.0,23.0,16550.8,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,719.6
2023-02-06,46.0,33041.8,1.19,0.14,0.03,,16520.9,23.0,23.0,16520.9,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,718.3
2023-02-07,46.0,32931.4,0.99,0.14,0.03,,16465.7,23.0,23.0,16465.7,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,715.9
2023-02-08,46.0,33428.2,1.0,0.14,0.03,,16714.1,23.0,23.0,16714.1,,,,,,,,,,0.02,,100.0,92.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.84,726.7
