,WAVE FP Equity_DX_SI_QTY,WAVE FP Equity_DX_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAVE FP Equity_DX_SI_MV,WAVE FP Equity_DX_DSS,WAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY,WAVE FP Equity_DX_BROKER_SI_QTY,WAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAVE FP Equity_DX_BROKER_SI_MV_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAVE FP Equity_DX_BROKER_SI_MV_INC_x,WAVE FP Equity_DX_SUPPLY_SI_MV_NEW,WAVE FP Equity_DX_BROKER_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_NEW,WAVE FP Equity_DX_SUPPLY_SI_MV_DEC,WAVE FP Equity_DX_BROKER_SI_QTY_INC,WAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,WAVE FP Equity_DX_BROKER_SI_MV_NEW_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAVE FP Equity_DX_BROKER_SI_MV_INC_y,WAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAVE FP Equity_DX_BROKER_SI_MV_ADD,WAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,WAVE FP Equity_DX_BROKER_SI_QTY_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV,WAVE FP Equity_DX_BROKER_SI_MV_DEC,WAVE FP Equity_DX_SUPPLY_SI_MV_RMV,WAVE FP Equity_DX_BROKER_SI_MV_RMV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAVE FP Equity_DX_UTILIZATION_QUANTITY,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAVE FP Equity_DX_BROKER_SI_CON_RATIO,WAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAVE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-24,17804.0,832337.0,0.23,2.18,0.09,0.85,0.0,628694.0,11399.0,13448.0,532903.25,,,,0.04,,,,0.0,900.0,102.0,,,0.04,,,900.0,102.0,0.53,0.01,,,2.2,2.2,507730.0,23736377.5,,23.78,2.2,23.0,0.2063,24.77,0.0343
2023-11-27,17804.0,830556.6,0.23,2.22,0.09,0.85,0.0,627349.2,11399.0,13448.0,531763.35,,,,,,,,,,,,,,,,,,0.53,,,,2.2,2.2,507730.0,23685604.5,,23.72,2.2,23.05,0.2062,24.75,0.0343
2023-11-28,17600.0,827200.0,0.23,2.19,0.09,0.84,0.0,622468.0,11195.0,13244.0,526165.0,,,,,,,,0.01,,204.0,,,,,,,204.0,0.52,0.01,,,2.16,2.16,507227.0,23839669.0,,23.69,2.16,23.27,0.2112,25.07,0.0339
2023-11-29,17600.0,831600.0,0.23,2.2,0.09,0.84,0.0,625779.0,11195.0,13244.0,528963.75,,,,,,,,,,,,,,,,,,0.53,,,,2.16,2.16,507216.0,23965956.0,,23.87,2.16,23.12,0.2112,25.09,0.034
2023-11-30,17600.0,838640.0,0.23,2.23,0.09,0.85,0.0,631076.6,11195.0,13244.0,533441.75,,,,,,,,,,,,,,,,,,0.53,,,,2.16,2.16,506848.0,24151307.2,,24.02,2.17,23.18,0.2111,25.0,0.034
2023-12-01,18020.0,853247.0,0.23,2.11,0.09,0.87,0.0,646990.4,11195.0,13664.0,530083.25,,,,,,420.0,,,,,,,,,0.02,,,0.53,,,,2.12,2.12,517256.0,24492071.6,,24.61,2.12,22.89,0.202,24.46,0.0341
2023-12-04,22310.0,1025144.5,0.29,2.62,0.11,1.06,0.0,726423.55,13340.0,15809.0,612973.0,,,2145.0,0.1,,,,,2145.0,,,,0.1,2145.0,,,,0.63,,,,2.54,2.54,512743.0,23560540.85,,24.08,2.55,19.78,0.2398,37.78,0.0424
2023-12-05,22310.0,1086497.0,0.29,2.6,0.11,1.06,0.0,769898.3,13760.0,15809.0,670112.0,,,,,,,,,,,,,,,,420.0,,0.65,,,,2.62,2.62,512323.0,24950130.1,,23.94,2.62,19.88,0.2363,36.73,0.0424
2023-12-06,21890.0,1084649.5,0.28,2.45,0.11,1.08,0.0,762524.95,13340.0,15389.0,660997.0,,,,,,,,0.02,,420.0,,,,,,,420.0,0.65,0.02,,,2.53,2.53,514485.0,25492731.75,,25.13,2.5,20.35,0.2467,37.78,0.0415
2023-12-07,21890.0,1079177.0,0.18,2.42,0.09,1.1,0.0,758677.7,13340.0,15389.0,657662.0,,,,,,,,,,,,,,,,,,0.66,,,,2.53,2.53,514485.0,25364110.5,,25.46,2.53,20.21,0.2476,38.17,0.0415
2023-12-08,21890.0,1081366.0,0.18,2.3,0.09,1.09,0.0,760216.6,13340.0,15389.0,658996.0,,,,,,,,,,,,,,,,,,0.66,,,,2.53,2.53,513998.0,25391501.2,,25.36,2.53,20.22,0.2472,38.06,0.0415
2023-12-11,22349.0,1095101.0,0.18,2.33,0.09,1.11,0.0,776552.0,13799.0,15848.0,676151.0,,,,,,459.0,,0.01,,197.0,,,,,0.02,656.0,,0.68,,,,2.62,2.62,513342.0,25153758.0,,25.3,2.62,19.82,0.238,37.4,0.0424
2023-12-12,24349.0,1205275.5,0.2,2.51,0.1,1.21,0.0,883476.0,15835.0,17848.0,783832.5,,,574.0,0.05,,1000.0,,,1000.0,,,,0.05,574.0,0.05,1462.0,,0.78,,,,3.02,3.02,508997.0,25195351.5,,24.99,3.01,22.27,0.2177,34.06,0.0464
2023-12-13,29910.0,1570275.0,0.24,3.23,0.12,1.51,0.0,1228972.5,17360.0,23409.0,911400.0,,,352.0,0.3,,,,0.07,6000.0,1475.0,,,0.3,352.0,,2648.0,439.0,0.86,0.02,,,3.29,3.29,510039.0,26777047.5,,25.64,3.26,27.33,0.2061,28.07,0.0567
2023-12-14,29900.0,1644500.0,0.24,3.14,0.12,1.6,0.0,1286945.0,17350.0,23399.0,954250.0,,,,,,,,0.0,,10.0,,,,,,,10.0,0.91,0.0,,,3.29,3.29,510469.0,28075795.0,,27.07,3.26,27.38,0.2063,28.08,0.0566
2023-12-15,31832.0,1782592.0,0.26,3.26,0.13,1.78,0.0,1418536.0,19282.0,25331.0,1079792.0,,,720.0,0.04,,1212.0,,,720.0,,,,0.04,720.0,0.06,1212.0,,1.07,,,,3.65,3.65,508885.0,28497560.0,,28.18,3.66,26.16,0.1854,26.23,0.0603
2023-12-18,31812.0,1813284.0,0.26,3.2,0.13,1.81,0.0,1442727.0,19262.0,25311.0,1097934.0,,,,,,,,0.0,,20.0,,,,,,,20.0,1.08,0.0,,,3.65,3.65,508954.0,29010378.0,,28.64,3.63,26.03,0.1856,26.4,0.0602
2023-12-19,31634.0,1815791.6,0.25,3.15,0.13,1.82,0.0,1431154.2,18742.0,24933.0,1075790.8,,,,0.01,,,,0.03,142.0,520.0,,,0.01,,,,520.0,1.07,0.03,,,3.54,3.54,510989.0,29330768.6,,29.16,3.52,26.28,0.1888,26.58,0.0597
2023-12-20,31869.0,1791037.8,0.26,3.03,0.13,1.84,0.0,1425681.6,19322.0,25368.0,1085896.4,,,521.0,0.15,,,,,2580.0,,,,0.15,521.0,,59.0,2145.0,1.11,0.12,,,3.64,3.64,511112.0,28724494.4,,29.2,3.65,19.61,0.1929,32.55,0.0601
2023-12-21,29724.0,1685350.8,0.24,2.78,0.12,1.69,0.0,1438365.6,17177.0,25368.0,973935.9,,,,,,,,0.12,,2145.0,,,,,,,,0.96,,,,3.24,3.24,513257.0,29101671.9,,28.91,3.22,13.9,0.1965,34.89,0.056
2023-12-22,27808.0,1612864.0,0.22,2.61,0.11,1.6,0.0,1360216.0,15261.0,23452.0,885138.0,,,,,,,,0.11,,1916.0,,,,,,,1916.0,0.86,0.1,,,2.88,2.88,515173.0,29880034.0,,29.4,2.86,14.84,0.2114,37.09,0.0524
2023-12-25,27808.0,1612864.0,0.22,2.54,0.11,1.62,0.0,1360216.0,15261.0,23452.0,885138.0,,,,,,,,,,,,,,,,,,0.88,,,,2.88,2.88,515173.0,29880034.0,,29.75,2.88,15.01,0.2126,37.31,0.0524
2023-12-26,27808.0,1612864.0,0.22,2.54,0.11,1.62,0.0,1360216.0,15261.0,23452.0,885138.0,,,,,,,,,,,,,,,,,,0.88,,,,2.87,2.87,515927.0,29923766.0,,29.9,2.86,14.94,0.2125,37.27,0.0524
2023-12-27,26586.0,1552622.4,0.21,2.43,0.11,1.56,0.0,1298232.0,15039.0,22230.0,878277.6,,,,,,,,0.01,,222.0,,,,,,,1222.0,0.87,0.07,,,2.83,2.83,515957.0,30131888.8,,29.95,2.82,15.41,0.2221,39.02,0.0501
2023-12-28,25268.0,1490812.0,0.2,2.32,0.1,1.5,0.0,1233808.0,13721.0,20912.0,809539.0,,,,,,,,0.07,,1318.0,,,,,,,1318.0,0.8,0.07,,,2.58,2.58,517773.0,30548607.0,,30.35,2.58,16.16,0.2146,37.05,0.0475
2023-12-29,25934.0,1522325.8,0.21,2.39,0.1,1.54,0.0,1266628.6,13721.0,21578.0,805422.7,,,,0.04,,,,,666.0,,,,0.04,,,,,0.81,,,,2.58,2.58,518374.0,30428553.8,,30.58,2.59,15.79,0.2233,38.77,0.0487
2024-01-01,25934.0,1522325.8,0.21,2.48,0.1,1.54,0.0,1266628.6,13721.0,21578.0,805422.7,,,,,,,,,,,,,,,,,,0.81,,,,2.58,2.58,518374.0,30428553.8,,30.47,2.57,15.77,0.2233,38.76,0.0487
2024-01-02,25934.0,1524919.2,0.21,2.48,0.1,1.54,0.0,1268786.4,13721.0,21578.0,806794.8,,,,,,,,,,,,,,,,,,0.81,,,,2.59,2.59,515271.0,30297934.8,,30.31,2.6,15.81,0.2227,38.65,0.049
2024-01-03,26584.0,1547188.8,0.21,2.5,0.11,1.58,0.0,1255839.6,14371.0,21578.0,836392.2,,,,,,,,0.01,,200.0,,,,,,850.0,,0.85,,,,3.21,3.21,432928.0,25196409.6,,25.44,3.22,15.59,0.2131,37.74,0.0594
2024-01-04,26584.0,1544530.4,0.21,2.46,0.11,1.57,0.0,1303066.8,14371.0,22428.0,834955.1,,,,,,850.0,,,,,,,,,0.05,,,0.84,,,,3.21,3.21,433089.0,25162470.9,,25.18,3.21,15.49,0.2126,37.68,0.0594
2024-01-05,19787.0,1139731.2,0.16,1.83,0.08,1.15,0.0,1019750.4,12647.0,17704.0,728467.2,,,511.0,0.09,,551.0,,0.22,1575.0,3850.0,,,0.09,511.0,0.03,1615.0,6850.0,0.73,0.41,,,2.83,2.83,433811.0,24987513.6,,25.18,2.83,19.78,0.2212,35.88,0.0443
2024-01-08,19889.0,1153562.0,0.16,1.8,0.08,1.16,0.0,1032748.0,12749.0,17806.0,739442.0,,,,,,102.0,,,,,,,,,0.01,102.0,,0.74,,,,2.85,2.85,434881.0,25223098.0,,25.09,2.85,19.82,0.2185,35.58,0.0444
2024-01-09,20761.0,1206214.1,0.17,1.88,0.08,1.21,0.0,1059860.2,13185.0,18242.0,766048.5,,,,,,436.0,,,,,,,,,0.03,436.0,,0.77,,,,2.95,2.95,434523.0,25245786.3,,25.23,2.95,18.93,0.203,34.15,0.0464
2024-01-10,20395.0,1199226.0,0.16,1.81,0.08,1.2,0.0,1028941.2,13562.0,17499.0,797445.6,,,377.0,0.02,,,,,377.0,,,,0.02,377.0,,,1120.0,0.79,0.06,,,3.03,3.03,434143.0,25527608.4,,25.25,3.03,19.39,0.1805,29.35,0.0456
2024-01-11,21352.0,1296066.4,0.17,1.87,0.09,1.27,0.0,925310.8,13024.0,15244.0,790556.8,,,,,,,,0.03,,538.0,,,,,,,2255.0,0.77,0.13,,,2.88,2.88,438453.0,26614097.1,,25.87,2.89,26.39,0.2004,28.04,0.0473
2024-01-12,15094.0,914696.4,0.12,1.27,0.06,0.92,0.0,788345.4,9001.0,13009.0,545460.6,,,,0.01,,,,0.23,142.0,4025.0,,,0.01,,,2.0,2377.0,0.55,0.14,,,1.99,1.99,443215.0,26858829.0,,26.8,2.0,26.18,0.1906,26.63,0.0334
2024-01-15,17094.0,1034187.0,0.14,1.4,0.07,1.04,0.0,908044.5,10001.0,15009.0,605060.5,,,352.0,0.06,,1000.0,,,1000.0,,,,0.06,352.0,0.06,648.0,,0.61,,,,2.23,2.23,439453.0,26586906.5,,26.64,2.23,22.98,0.182,29.27,0.038
2024-01-16,15163.0,920394.1,0.12,1.23,0.06,0.93,0.0,789585.6,10071.0,13008.0,611309.7,,,70.0,,,72.0,,,,,,,,70.0,0.0,,2073.0,0.61,0.12,,,2.23,2.23,442082.0,26834377.4,,26.79,2.23,25.89,0.2122,32.81,0.0335
2024-01-17,17163.0,1072687.5,0.14,1.46,0.07,1.07,0.0,938000.0,11955.0,15008.0,747187.5,,,166.0,0.12,,,,0.01,2000.0,166.0,,,0.12,166.0,,1884.0,,0.73,,,,2.62,2.62,443489.0,27718062.5,,27.02,2.64,23.14,0.2132,34.62,0.0377
2024-01-18,17987.0,1122388.8,0.14,1.47,0.07,1.13,0.0,964392.0,11518.0,15455.0,718723.2,,,,0.03,,,,0.05,447.0,884.0,,,0.03,,,447.0,,0.72,,,,2.53,2.53,444370.0,27728688.0,,27.75,2.53,21.75,0.1972,33.24,0.0395
2024-01-19,17987.0,1073823.9,0.14,1.46,0.07,1.11,0.0,922663.5,11518.0,15455.0,687624.6,,,,,,,,,,,,,,,,,,0.71,,,,2.53,2.53,444448.0,26533545.6,,27.56,2.5,21.2,0.1964,33.41,0.0394
2024-01-22,17667.0,1068853.5,0.14,1.45,0.07,1.07,0.0,925347.5,11358.0,15295.0,687159.0,,,,,,,,0.01,,160.0,,,,,,,160.0,0.68,0.01,,,2.48,2.48,446994.0,27043137.0,,26.74,2.48,22.32,0.2021,33.65,0.0385
2024-01-23,19390.0,1178912.0,0.16,1.54,0.08,1.19,0.0,961004.8,11869.0,15806.0,721635.2,,,511.0,0.03,,,,,511.0,,,,0.03,511.0,,,,0.72,,,,2.57,2.57,449131.0,27307164.8,,27.18,2.58,20.19,0.1806,30.71,0.0421
2024-01-24,16966.0,1036622.6,0.14,1.38,0.07,1.06,0.0,891693.4,10657.0,14594.0,651142.7,,,,,,,,0.07,,1212.0,,,,,,,1212.0,0.65,0.06,,,2.34,2.34,443879.0,27121006.9,,26.98,2.35,22.9,0.2139,34.71,0.0373
2024-01-25,16966.0,1056981.8,0.14,1.36,0.07,1.07,0.0,909206.2,10657.0,14594.0,663931.1,,,,,,,,,,,,,,,,,,0.66,,,,2.34,2.34,444094.0,27667056.2,,27.24,2.35,23.01,0.2137,34.6,0.0373
2024-01-26,16966.0,1089217.2,0.14,1.35,0.07,1.09,0.0,936934.8,10657.0,14594.0,684179.4,,,,,,,,,,,,,,,,,,0.67,,,,2.32,2.32,448928.0,28821177.6,,28.07,2.33,23.2,0.2142,34.6,0.0369
2024-01-29,16966.0,1068858.0,0.14,1.28,0.07,1.11,0.0,919422.0,10657.0,14594.0,671391.0,,,,,,,,,,,,,,,,,,0.68,,,,2.33,2.33,447006.0,28161378.0,,28.64,2.32,22.47,0.2132,34.81,0.0371
2024-01-30,18839.0,1151062.9,0.15,1.35,0.08,1.2,0.0,1006133.7,11646.0,16467.0,711570.6,,,395.0,0.15,,,,0.03,2384.0,511.0,,,0.15,395.0,,1105.0,511.0,0.73,0.03,,,2.53,2.53,448060.0,27376466.0,,28.11,2.52,20.08,0.2279,36.55,0.041
2024-01-31,29403.0,1805344.2,0.24,2.13,0.12,1.85,0.0,1470284.4,18596.0,23946.0,1141794.4,,,1032.0,0.4,,935.0,,0.04,6616.0,572.0,,,0.4,1032.0,0.06,6490.0,72.0,1.14,0.01,,,4.01,4.01,444891.0,27316307.4,,27.22,4.02,23.0,0.2111,34.87,0.0634
2024-02-01,29403.0,1802403.9,0.24,2.1,0.12,1.86,0.0,1657122.9,18596.0,27033.0,1139934.8,,,,,,3087.0,,,,,,,,,0.21,,,1.14,,,,4.02,4.02,444499.0,27247788.7,,27.28,4.01,22.47,0.2094,34.76,0.0635
2024-02-02,29403.0,1781821.8,0.24,2.16,0.12,1.86,0.0,1638199.8,18596.0,27033.0,1126917.6,,,11.0,,,,,0.0,,11.0,,,,11.0,,,,1.14,,,,4.02,4.02,444085.0,26911551.0,,27.2,4.03,22.65,0.2095,34.71,0.0635
2024-02-05,29165.0,1732401.0,0.23,2.23,0.12,1.81,0.0,1591623.0,17358.0,26795.0,1031065.2,,,62.0,0.11,,,,0.14,2000.0,2238.0,,,0.11,62.0,,938.0,2238.0,1.05,0.15,,,3.75,3.75,445917.0,26487469.8,,26.99,3.74,26.59,0.2457,38.53,0.063
2024-02-06,31165.0,1857434.0,0.25,2.41,0.13,1.9,0.0,1716182.0,18358.0,28795.0,1094136.8,,,,0.1,,,,,2000.0,,,,0.1,,,1000.0,,1.09,,,,3.95,3.95,445818.0,26570752.8,,26.5,3.95,27.83,0.2546,39.13,0.0671
2024-02-07,31165.0,1832502.0,0.25,2.44,0.13,1.9,0.0,1693146.0,18358.0,28795.0,1079450.4,,,,,,,,,,,,,,,,,,1.09,,,,3.96,3.96,445779.0,26211805.2,,26.52,3.95,27.93,0.2552,39.2,0.0671
2024-02-08,29451.0,1749389.4,0.24,2.33,0.12,1.78,0.0,1608611.4,19362.0,27081.0,1150102.8,,,,,,,,0.04,,714.0,,,,,,1718.0,1714.0,1.14,0.12,,,4.18,4.18,443721.0,26357027.4,,26.11,4.18,26.03,0.2661,41.5,0.0636
2024-02-09,30169.0,1746785.1,0.24,2.31,0.12,1.83,0.0,1609562.1,18362.0,27799.0,1063159.8,,,,0.11,,,,0.06,1718.0,1000.0,,,0.11,,,,1000.0,1.08,0.05,,,3.96,3.96,445353.0,25785938.7,,26.36,3.95,25.44,0.232,37.31,0.0651
2024-02-12,29169.0,1685968.2,0.23,2.22,0.12,1.73,0.0,1548982.2,18362.0,26799.0,1061323.6,,,,,,,,,,,,,,,,,1000.0,1.06,0.07,,,3.95,3.95,446070.0,25782846.0,,25.84,3.96,22.86,0.2306,38.46,0.0628
2024-02-13,27595.0,1578434.0,0.22,2.07,0.11,1.64,0.0,1459286.4,17075.0,25512.0,976690.0,,,,,,,,0.07,,1287.0,,,,,,,1287.0,0.99,0.08,,,3.68,3.68,446980.0,25567256.0,,25.83,3.69,24.27,0.2292,37.02,0.0595
2024-02-14,27595.0,1625345.5,0.22,2.06,0.11,1.64,0.0,1502656.8,17075.0,25512.0,1005717.5,,,,,,,,,,,,,,,,,,0.98,,,,3.68,3.68,446990.0,26327711.0,,25.67,3.68,23.92,0.2282,36.96,0.0595
2024-02-15,27595.0,1617067.0,0.22,2.01,0.11,1.67,0.0,1495003.2,17075.0,25512.0,1000595.0,,,,,,,,,,,,,,,,,,1.0,,,,3.67,3.67,447607.0,26229770.2,,26.27,3.67,24.04,0.2297,37.19,0.0594
2024-02-16,27317.0,1622629.8,0.22,2.01,0.11,1.65,0.0,1498899.6,16797.0,25234.0,997741.8,,,,,,,,0.02,,278.0,,,,,,,278.0,0.99,0.02,,,3.61,3.61,448292.0,26628544.8,,26.32,3.61,24.24,0.2325,37.47,0.0587
2024-02-19,27317.0,1513361.8,0.22,2.01,0.11,1.64,0.0,1397963.6,16797.0,25234.0,930553.8,,,,,,,,,,,,,,,,,,0.98,,,,3.61,3.61,448281.0,24834767.4,,26.38,3.59,24.59,0.234,37.71,0.0587
2024-02-20,27317.0,1477849.7,0.22,1.9,0.11,1.55,0.0,1365159.4,16797.0,25234.0,908717.7,,,,,,,,,,,,,,,,,,0.92,,,,3.61,3.61,448537.0,24265851.7,,24.76,3.6,24.34,0.2324,37.5,0.0587
2024-02-21,28852.0,1543582.0,0.23,1.96,0.12,1.6,0.0,1366069.0,17097.0,25534.0,914689.5,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.92,,,,3.67,3.67,448734.0,24007269.0,,24.25,3.66,23.04,0.2266,37.52,0.0619
2024-02-22,26019.0,1436248.8,0.21,1.74,0.1,1.44,0.0,1288147.2,14899.0,23336.0,822424.8,,,,0.01,,,,0.14,300.0,2498.0,,,0.01,,,300.0,2498.0,0.8,0.15,,,3.17,3.17,455124.0,25122844.8,,24.46,3.18,25.41,0.2803,42.79,0.0554
2024-02-23,26019.0,1418035.5,0.21,1.75,0.1,1.46,0.0,1271812.0,14899.0,23336.0,811995.5,,,,,,,,,,,,,,,,,,0.82,,,,3.17,3.17,455401.0,24819354.5,,25.03,3.17,25.73,0.2824,43.03,0.0553
2024-02-26,30019.0,1639037.4,0.24,2.06,0.12,1.67,0.0,1492545.6,16899.0,27336.0,922685.4,,,2000.0,0.21,,,,,4000.0,,,,0.21,2000.0,,,,0.92,,,,3.58,3.58,455169.0,24852227.4,,24.8,3.58,29.06,0.2992,43.71,0.0636
2024-02-27,30007.0,1680392.0,0.24,2.06,0.12,1.69,0.0,1530144.0,16887.0,27324.0,945672.0,,,,,,,,0.0,,12.0,,,,,,,12.0,0.93,0.0,,,3.58,3.58,454926.0,25475856.0,,24.93,3.59,28.91,0.2983,43.63,0.0636
2024-02-28,30007.0,1692394.8,0.24,2.04,0.12,1.72,0.0,1541073.6,16887.0,27324.0,952426.8,,,,,,,,,,,,,,,,,,0.95,,,,3.58,3.58,454444.0,25630641.6,,25.49,3.59,29.04,0.2991,43.69,0.0637
2024-02-29,30007.0,1680392.0,0.24,2.07,0.12,1.73,0.0,1530144.0,16887.0,27324.0,945672.0,,,,,,,,,,,,,,,,,,0.95,,,,3.58,3.58,454680.0,25462080.0,,25.64,3.59,29.15,0.2998,43.73,0.0636
2024-03-01,30007.0,1680392.0,0.24,2.07,0.12,1.72,0.0,1530144.0,16887.0,27324.0,945672.0,,,,,,,,,,,,,,,,,,0.94,,,,3.49,3.49,467517.0,26180952.0,,26.17,3.48,29.02,0.2998,43.8,0.0619
2024-03-04,31007.0,1758096.9,0.25,2.16,0.12,1.78,0.0,1577620.8,17387.0,27824.0,985842.9,,,500.0,0.03,,,,,500.0,,,,0.03,500.0,,,,0.97,,,,3.55,3.55,471920.0,26757864.0,,26.46,3.55,28.04,0.3081,45.49,0.0634
2024-03-05,31007.0,1745694.1,0.25,2.21,0.12,1.79,0.0,1566491.2,17387.0,27824.0,978888.1,,,,,,,,,,,,,,,,,,0.98,,,,3.51,3.51,477436.0,26879646.8,,27.06,3.51,28.19,0.3089,45.53,0.0627
2024-03-06,32717.0,1894314.3,0.26,2.35,0.13,1.89,0.0,1611009.6,19097.0,27824.0,1105716.3,,,1710.0,,,,,,,,,,,1710.0,,,,1.08,,,,3.86,3.86,475021.0,27503715.9,,26.84,3.87,26.49,0.2794,43.12,0.0662
2024-03-07,34717.0,2013586.0,0.28,2.51,0.14,2.06,0.0,1828972.0,19943.0,31534.0,1156694.0,,,673.0,0.15,,1710.0,,,2000.0,,,,0.15,673.0,0.11,173.0,,1.15,,,,4.03,4.03,474640.0,27529120.0,,27.47,4.02,27.76,0.2865,43.47,0.0702
2024-03-08,34476.0,1985817.6,0.28,2.5,0.14,2.04,0.0,1802476.8,19483.0,31293.0,1122220.8,,,,0.01,,,,0.03,219.0,460.0,,,0.01,,,,460.0,1.13,0.03,,,3.93,3.93,475644.0,27397094.4,,27.57,3.93,28.14,0.2904,43.73,0.0696
2024-03-11,38824.0,2166379.2,0.31,2.94,0.16,2.27,0.0,1872871.2,23831.0,33564.0,1329769.8,,,3660.0,0.12,,,,,2271.0,,,,0.12,3660.0,,688.0,,1.37,,,,4.8,4.8,472627.0,26372586.6,,27.14,4.8,25.25,0.2452,39.05,0.0782
2024-03-12,37824.0,2152185.6,0.3,3.13,0.15,2.16,0.0,1942622.9,22831.0,34141.0,1299083.9,,,,0.03,,,,0.06,577.0,1000.0,,,0.03,,,,,1.28,,,,4.58,4.58,475762.0,27070857.8,,26.63,4.58,25.57,0.2528,39.85,0.0759
2024-03-13,35822.0,2081258.2,0.29,3.06,0.14,2.09,0.0,1867275.9,20310.0,32139.0,1180011.0,,,,,,519.0,,0.14,,2521.0,,,,,0.03,,2521.0,1.16,0.14,,,4.07,4.07,478666.0,27810494.6,,27.3,4.07,26.93,0.2706,42.17,0.0718
2024-03-14,35303.0,2005210.4,0.28,3.08,0.14,2.09,0.0,1796016.0,20310.0,31620.0,1153608.0,,,,,,,,,,,,,,,,,519.0,1.18,0.03,,,4.06,4.06,479563.0,27239178.4,,27.82,4.07,27.75,0.2796,42.77,0.0706
2024-03-15,37034.0,2081310.8,0.3,3.17,0.15,2.14,0.0,1777044.0,22041.0,31620.0,1238704.2,,,1731.0,,,,,,,,,,,1731.0,,,,1.25,,,,4.41,4.41,477656.0,26844267.2,,27.1,4.4,26.28,0.2603,40.87,0.0741
2024-03-18,38765.0,2217358.0,0.31,3.32,0.16,2.24,0.0,1907677.2,22041.0,33351.0,1260745.2,,,,0.11,,,,,1731.0,,,,0.11,,,,,1.25,,,,4.42,4.42,476784.0,27272044.8,,26.83,4.44,24.95,0.245,38.71,0.0777
2024-03-19,39874.0,2276805.4,0.32,3.4,0.16,2.33,0.0,1909195.6,23065.0,33436.0,1317011.5,,,,,,1024.0,,,,,,,,,0.06,1024.0,939.0,1.32,0.05,,,4.61,4.61,477124.0,27243780.4,,27.31,4.61,24.34,0.2336,37.79,0.0797
2024-03-20,39874.0,2288767.6,0.32,3.4,0.16,2.33,0.0,1919226.4,23065.0,33436.0,1323931.0,,,,,,,,,,,,,,,,,,1.31,,,,4.62,4.62,476292.0,27339160.8,,27.19,4.61,24.23,0.2338,37.9,0.0799
2024-03-21,39874.0,2304717.2,0.32,3.43,0.16,2.35,0.0,1932600.8,23065.0,33436.0,1333157.0,,,,,,,,,,,,,,,,,,1.33,,,,4.62,4.62,476100.0,27518580.0,,27.29,4.64,24.37,0.2334,37.74,0.0799
2024-03-22,37880.0,2155372.0,0.3,3.34,0.15,2.24,0.0,1845779.1,22068.0,32439.0,1255669.2,,,,,,,,0.06,,997.0,,,,,,,997.0,1.27,0.06,,,4.45,4.45,474261.0,26985450.9,,27.37,4.45,25.67,0.2558,39.74,0.0763
2024-03-25,38180.0,2149534.0,0.31,3.34,0.15,2.22,0.0,1843205.7,22368.0,32739.0,1259318.4,,,300.0,0.02,,,,,300.0,,,,0.02,300.0,,,,1.28,,,,4.51,4.51,473766.0,26673025.8,,26.95,4.53,25.36,0.2519,39.5,0.077
2024-03-26,38462.0,2150025.8,0.31,3.41,0.15,2.22,0.0,1845873.9,22650.0,33021.0,1266135.0,,,,,,282.0,,,,,,,,,0.02,282.0,,1.27,,,,4.56,4.56,474397.0,26518792.3,,26.69,4.56,25.21,0.2481,39.14,0.0774
2024-03-27,39924.0,2171865.6,0.32,3.54,0.16,2.27,0.0,1600284.8,25839.0,29417.0,1405641.6,,,4793.0,,,,,0.09,,1604.0,,,,4793.0,,,3604.0,1.44,0.22,,,5.07,5.07,484059.0,26332809.6,,26.97,5.06,19.35,0.2158,37.96,0.0783
2024-03-28,38190.0,2142459.0,0.31,3.49,0.15,2.13,0.0,1569846.3,23839.0,27983.0,1337367.9,,,,0.03,,,,0.11,566.0,2000.0,,,0.03,,,,2000.0,1.3,0.13,,,4.68,4.68,485656.0,27245301.6,,26.56,4.68,20.04,0.1959,34.22,0.075
