,MAAT FP Equity_DX_SI_QTY,MAAT FP Equity_DX_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MAAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAAT FP Equity_DX_SI_MV,MAAT FP Equity_DX_DSS,MAAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SUPPLY_SI_QTY,MAAT FP Equity_DX_BROKER_SI_QTY,MAAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAAT FP Equity_DX_BROKER_SI_MV_INC_x,MAAT FP Equity_DX_BROKER_SI_QTY_ADD,MAAT FP Equity_DX_SUPPLY_SI_MV_DEC,MAAT FP Equity_DX_BROKER_SI_QTY_INC,MAAT FP Equity_DX_SUPPLY_SI_QTY_DEC,MAAT FP Equity_DX_BROKER_SI_MV_INC_y,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAAT FP Equity_DX_BROKER_SI_MV_ADD,MAAT FP Equity_DX_SUPPLY_SI_QTY_ADD,MAAT FP Equity_DX_BROKER_SI_QTY_DEC,MAAT FP Equity_DX_SUPPLY_SI_MV,MAAT FP Equity_DX_BROKER_SI_MV_DEC,MAAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAAT FP Equity_DX_UTILIZATION_QUANTITY,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAAT FP Equity_DX_ACTIVE_UTILIZATION_MV,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAAT FP Equity_DX_BROKER_SI_CON_RATIO,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAAT FP Equity_DX_DEMAND_SUPPLY_RATIO,MAAT FP Equity_PX_LAST
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79990.68,0.08,0.0,,0.0,,0.0,7.26
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79329.6,0.08,0.0,,0.0,,0.0,7.2
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78668.52,0.08,0.0,,0.0,,0.0,7.14
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80872.12,0.08,0.0,,0.0,,0.0,7.34
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80651.76,0.08,0.0,,0.0,,0.0,7.32
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80211.04,0.08,0.0,,0.0,,0.0,7.28
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,81753.56,0.08,0.0,,0.0,,0.0,7.42
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,82194.28,0.08,0.0,,0.0,,0.0,7.46
2024-09-27,4900.0,36358.0,0.44,3.39,0.04,0.04,0.0,36358.0,4900.0,4900.0,36358.0,,,4900.0,,,,,,0.04,4900.0,,0.04,,100.0,30.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.3078,7.42
2024-09-30,83.0,615.86,0.01,0.05,0.0,0.0,0.0,615.86,83.0,83.0,615.86,,,,0.04,,4817.0,,,,,4817.0,0.0,0.04,100.0,0.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.0075,7.42
2024-10-01,83.0,607.56,0.01,0.05,0.0,0.0,0.0,607.56,83.0,83.0,607.56,,,,,,,,,,,,0.0,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071,7.32
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,83.0,,,,,83.0,0.0,0.0,0.0,0.0,12718.0,94113.2,0.09,0.0,,0.0,,0.0,7.4
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,82564.48,0.08,0.0,,0.0,,0.0,7.36
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,82340.12,0.08,0.0,,0.0,,0.0,7.34
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,83013.2,0.08,0.0,,0.0,,0.0,7.4
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,81092.48,0.08,0.0,,0.0,,0.0,7.36
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11418.0,84036.48,0.08,0.0,,0.0,,0.0,7.36
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11418.0,81981.24,0.08,0.0,,0.0,,0.0,7.18
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11418.0,82209.6,0.08,0.0,,0.0,,0.0,7.2
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11318.0,82621.4,0.08,0.0,,0.0,,0.0,7.3
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,81973.92,0.08,0.0,,0.0,,0.0,7.44
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,80769.6,0.08,0.0,,0.0,,0.0,7.2
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,81218.32,0.08,0.0,,0.0,,0.0,7.24
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,82340.12,0.08,0.0,,0.0,,0.0,7.34
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,81667.04,0.08,0.0,,0.0,,0.0,7.28
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,79647.8,0.08,0.0,,0.0,,0.0,7.1
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,78077.28,0.08,0.0,,0.0,,0.0,6.96
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11318.0,81036.88,0.08,0.0,,0.0,,0.0,7.16
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11318.0,81036.88,0.08,0.0,,0.0,,0.0,7.16
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11318.0,84205.92,0.08,0.0,,0.0,,0.0,7.44
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11318.0,83753.2,0.08,0.0,,0.0,,0.0,7.4
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11218.0,83013.2,0.08,0.0,,0.0,,0.0,7.4
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,80534.48,0.08,0.0,,0.0,,0.0,7.34
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,78998.4,0.08,0.0,,0.0,,0.0,7.2
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,80534.48,0.08,0.0,,0.0,,0.0,7.34
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,80753.92,0.08,0.0,,0.0,,0.0,7.36
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,82070.56,0.08,0.0,,0.0,,0.0,7.48
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,84045.52,0.08,0.0,,0.0,,0.0,7.66
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,85581.6,0.08,0.0,,0.0,,0.0,7.8
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,86239.92,0.09,0.0,,0.0,,0.0,7.86
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,85362.16,0.09,0.0,,0.0,,0.0,7.78
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,82509.44,0.09,0.0,,0.0,,0.0,7.52
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,83387.2,0.08,0.0,,0.0,,0.0,7.6
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,82728.88,0.08,0.0,,0.0,,0.0,7.54
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,89531.52,0.08,0.0,,0.0,,0.0,8.16
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,91067.6,0.09,0.0,,0.0,,0.0,8.3
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,90409.28,0.09,0.0,,0.0,,0.0,8.24
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,86898.24,0.09,0.0,,0.0,,0.0,7.92
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,84045.52,0.09,0.0,,0.0,,0.0,7.66
2024-11-25,4300.0,32938.0,0.38,2.19,0.03,0.03,0.0,32938.0,4300.0,4300.0,32938.0,,,4300.0,,,,,,0.03,4300.0,,0.03,,100.0,39.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.3919,7.66
2024-11-26,18.0,140.76,0.0,0.01,0.0,0.0,0.0,140.76,18.0,18.0,140.76,,,,0.03,,4282.0,,,,,4282.0,0.0,0.03,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,7.82
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,18.0,,,,,18.0,0.0,0.0,0.0,0.0,10972.0,86239.92,0.09,0.0,,0.0,,0.0,7.86
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10954.0,87193.84,0.09,0.0,,0.0,,0.0,7.96
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10972.0,87117.68,0.09,0.0,,0.0,,0.0,7.94
2024-12-02,4300.0,33884.0,0.38,1.89,0.03,0.04,0.0,33884.0,4300.0,4300.0,33884.0,,,4300.0,,,,,,0.04,4300.0,,0.03,,100.0,38.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.3884,7.88
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,4300.0,,,,,4300.0,0.0,0.04,0.0,0.0,12972.0,102219.36,0.1,0.0,,0.0,,0.0,7.88
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12972.0,101181.6,0.1,0.0,,0.0,,0.0,7.8
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13972.0,107584.4,0.11,0.0,,0.0,,0.0,7.7
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14972.0,117679.92,0.12,0.0,,0.0,,0.0,7.86
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14972.0,120374.88,0.12,0.0,,0.0,,0.0,8.04
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17472.0,143270.4,0.14,0.0,,0.0,,0.0,8.2
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19072.0,152194.56,0.16,0.0,,0.0,,0.0,7.98
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19119.0,151040.1,0.15,0.0,,0.0,,0.0,7.9
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20086.0,161893.16,0.16,0.0,,0.0,,0.0,8.06
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20272.0,162986.88,0.16,0.0,,0.0,,0.0,8.04
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20272.0,162581.44,0.16,0.0,,0.0,,0.0,8.02
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20272.0,164203.2,0.16,0.0,,0.0,,0.0,8.1
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21372.0,170976.0,0.17,0.0,,0.0,,0.0,8.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21372.0,168411.36,0.17,0.0,,0.0,,0.0,7.88
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25872.0,203871.36,0.2,0.0,,0.0,,0.0,7.88
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25872.0,205423.68,0.2,0.0,,0.0,,0.0,7.94
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25872.0,205423.68,0.2,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26172.0,207805.68,0.21,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26172.0,208852.56,0.21,0.0,,0.0,,0.0,7.98
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25632.0,205568.64,0.2,0.0,,0.0,,0.0,8.02
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25632.0,204030.72,0.21,0.0,,0.0,,0.0,7.96
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25632.0,204030.72,0.21,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26583.0,212132.34,0.21,0.0,,0.0,,0.0,7.98
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26583.0,213195.66,0.21,0.0,,0.0,,0.0,8.02
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26583.0,215322.3,0.21,0.0,,0.0,,0.0,8.1
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26583.0,215322.3,0.22,0.0,,0.0,,0.0,8.1
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26583.0,213195.66,0.22,0.0,,0.0,,0.0,8.02
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26483.0,240465.64,0.22,0.0,,0.0,,0.0,9.08
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26483.0,209745.36,0.24,0.0,,0.0,,0.0,7.92
2025-01-13,1000.0,8040.0,0.08,0.14,0.01,0.01,0.0,4020.0,500.0,500.0,4020.0,,,500.0,,,,,,0.0,500.0,,0.0,,100.0,1.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0399,8.04
2025-01-14,1000.0,8280.0,0.08,0.13,0.01,0.01,0.0,4140.0,500.0,500.0,4140.0,,,,,,,,,,,,0.0,,100.0,1.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.038,8.28
2025-01-15,1000.0,8080.0,0.08,0.13,0.01,0.01,0.0,4040.0,500.0,500.0,4040.0,,,,,,,,,,,,0.0,,100.0,1.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.0399,8.08
2025-01-16,1000.0,8120.0,0.08,0.13,0.01,0.01,0.0,4060.0,500.0,500.0,4060.0,,,,,,,,,,,,0.0,,100.0,1.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.0385,8.12
2025-01-17,1000.0,8000.0,0.08,0.13,0.01,0.01,0.0,4000.0,500.0,500.0,4000.0,,,,,,,,,,,,0.0,,100.0,1.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.0385,8.0
2025-01-20,1000.0,8260.0,0.08,0.12,0.01,0.01,0.0,4130.0,500.0,500.0,4130.0,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.0345,8.26
2025-01-21,1000.0,8260.0,0.08,0.12,0.01,0.01,0.0,4130.0,500.0,500.0,4130.0,,,,,,,,,,,,0.0,,100.0,1.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.0385,8.26
2025-01-22,21760.0,179302.4,1.84,2.61,0.16,0.18,0.0,179302.4,21760.0,21760.0,179302.4,6900.0,0.01,19860.0,,1400.0,,0.01,6900.0,0.16,14360.0,,0.18,,100.0,48.42,0.0,0.0,0.0,100.0,31.51,0.4611,59.47,0.4842,8.24
2025-01-23,7208.0,58673.12,0.61,0.87,0.05,0.06,0.0,58673.12,7208.0,7208.0,58673.12,,,,0.12,,14552.0,,,,,14552.0,0.06,0.12,100.0,22.89,0.0,0.0,0.0,100.0,2.29,0.9172,95.72,0.2289,8.14
2025-01-24,12726.0,102062.52,1.08,1.58,0.09,0.1,0.0,95646.52,11926.0,11926.0,95646.52,10818.0,,11664.0,0.05,,6100.0,,10818.0,0.09,,6946.0,0.1,0.06,100.0,28.16,0.0,0.0,0.0,100.0,1.32,0.9589,97.91,0.3005,8.02
2025-01-27,16182.0,129132.36,1.37,2.09,0.12,0.13,0.0,122748.36,15382.0,15382.0,122748.36,3456.0,0.03,,,3456.0,,0.03,3456.0,,,,0.12,,100.0,59.66,0.0,0.0,0.0,100.0,22.31,0.6377,76.67,0.6276,7.98
2025-01-28,16182.0,129456.0,1.37,2.08,0.12,0.13,0.0,123056.0,15382.0,15382.0,123056.0,,,,,,,,,,,,0.12,,100.0,59.66,0.0,0.0,0.0,100.0,21.92,0.642,77.06,0.6276,8.0
2025-01-29,18467.0,146997.32,1.56,2.37,0.13,0.15,0.0,140629.32,17667.0,17667.0,140629.32,5700.0,0.02,,0.03,2285.0,3415.0,0.02,5700.0,,,,0.14,,100.0,56.84,0.0,0.0,0.0,100.0,31.71,0.5548,67.39,0.5941,7.96
2025-01-30,19029.0,151090.26,1.61,2.49,0.14,0.15,0.0,144738.26,18229.0,18229.0,144738.26,700.0,0.0,,0.0,562.0,138.0,0.0,700.0,,,,0.15,,100.0,57.35,0.0,0.0,0.0,100.0,33.68,0.5419,65.45,0.5987,7.94
2025-01-31,13329.0,103433.04,1.13,1.73,0.1,0.1,0.0,97225.04,12529.0,12529.0,97225.04,,,,0.05,,5700.0,,,,,5700.0,0.1,0.05,100.0,48.04,0.0,0.0,0.0,100.0,5.36,0.875,93.38,0.511,7.76
2025-02-03,13329.0,98101.44,1.13,1.63,0.1,0.1,0.0,92213.44,12529.0,12529.0,92213.44,,,,,,,,,,,,0.1,,100.0,46.26,0.0,0.0,0.0,100.0,5.5,0.8719,93.2,0.4922,7.36
2025-02-04,13164.0,96887.04,1.11,1.58,0.09,0.1,0.0,90999.04,12364.0,12364.0,90999.04,,,,0.01,,165.0,,,,,165.0,0.09,0.0,100.0,45.65,0.0,0.0,0.0,100.0,5.32,0.8993,94.68,0.4861,7.36
2025-02-05,12464.0,91735.04,1.05,1.48,0.09,0.09,0.0,85847.04,11664.0,11664.0,85847.04,,,,0.01,,700.0,,,,,700.0,0.09,0.01,100.0,42.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4568,7.36
2025-02-06,12464.0,93480.0,1.05,1.48,0.09,0.09,0.0,87480.0,11664.0,11664.0,87480.0,,,,,,,,,,,,0.09,,100.0,42.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4568,7.5
2025-02-07,12464.0,93480.0,1.05,1.45,0.09,0.09,0.0,87480.0,11664.0,11664.0,87480.0,,,,,,,,,,,,0.09,,100.0,42.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4568,7.5
2025-02-10,12464.0,91236.48,1.05,1.45,0.09,0.09,0.0,85380.48,11664.0,11664.0,85380.48,,,,,,,,,,,,0.09,,100.0,42.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.4502,7.32
2025-02-11,12464.0,90488.64,1.05,1.44,0.09,0.09,0.0,5808.0,11664.0,800.0,84680.64,,,,,,,,,,,10864.0,0.09,0.08,100.0,42.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.4502,7.26
2025-02-12,1600.0,11680.0,0.14,0.18,0.01,0.01,0.0,5840.0,800.0,800.0,5840.0,,,,0.08,,10864.0,,,,,,0.01,,100.0,2.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.058,7.3
2025-02-13,1600.0,11776.0,0.14,0.18,0.01,0.01,0.0,5888.0,800.0,800.0,5888.0,,,,,,,,,,,,0.01,,100.0,5.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.1032,7.36
2025-02-14,1600.0,11520.0,0.14,0.18,0.01,0.01,0.0,5760.0,800.0,800.0,5760.0,,,,,,,,,,,,0.01,,100.0,5.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.1032,7.2
2025-02-17,1600.0,11328.0,0.14,0.18,0.01,0.01,0.0,5664.0,800.0,800.0,5664.0,,,,,,,,,,,,0.01,,100.0,5.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.1019,7.08
2025-02-18,1600.0,11488.0,0.14,0.18,0.01,0.01,0.0,5744.0,800.0,800.0,5744.0,,,,,,,,,,,,0.01,,100.0,4.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981,7.18
2025-02-19,2100.0,14826.0,0.18,0.24,0.02,0.02,0.0,9178.0,1300.0,1300.0,9178.0,,,500.0,,,,,,0.0,500.0,,0.01,,100.0,8.02,0.0,0.0,0.0,100.0,24.89,0.6261,75.11,0.1296,7.06
2025-02-20,1600.0,10880.0,0.14,0.18,0.01,0.01,0.0,5440.0,800.0,800.0,5440.0,,,,0.0,,500.0,,,,,500.0,0.01,0.0,100.0,4.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0987,6.8
2025-02-21,1600.0,10688.0,0.14,0.25,0.01,0.01,0.0,5344.0,800.0,800.0,5344.0,,,,,,,,,,,,0.01,,100.0,4.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0987,6.68
2025-02-24,1600.0,10720.0,0.14,0.31,0.01,0.01,0.0,5360.0,800.0,800.0,5360.0,,,,,,,,,,,,0.01,,100.0,4.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.0952,6.7
