,ALAT FP Equity_DX_SI_QTY,ALAT FP Equity_DX_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAT FP Equity_DX_SI_MV,ALAT FP Equity_DX_DSS,ALAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY,ALAT FP Equity_DX_BROKER_SI_QTY,ALAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAT FP Equity_DX_BROKER_SI_MV_INC_x,ALAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALAT FP Equity_DX_BROKER_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_NEW,ALAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALAT FP Equity_DX_BROKER_SI_QTY_INC,ALAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALAT FP Equity_DX_BROKER_SI_MV_INC_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAT FP Equity_DX_BROKER_SI_MV_ADD,ALAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV,ALAT FP Equity_DX_BROKER_SI_MV_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAT FP Equity_DX_UTILIZATION_QUANTITY,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAT FP Equity_DX_BROKER_SI_CON_RATIO,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAT FP Equity_PX_LAST
2019-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1136680.0,15545235.68,,15.25,0.0,,0.0,,0.0,13.676
2019-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,519620.0,7106323.12,,7.1,0.0,,0.0,,0.0,
2019-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,410331.0,5611686.76,,5.61,0.0,,0.0,,0.0,
2019-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4803365.7,,4.78,0.0,,0.0,,0.0,13.774
2019-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4723507.22,,4.8,0.0,,0.0,,0.0,13.545
2019-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4783836.99,,4.72,0.0,,0.0,,0.0,13.718
2019-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4828090.44,,4.78,0.0,,0.0,,0.0,13.8449
2019-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4798832.25,,4.83,0.0,,0.0,,0.0,13.761
2019-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4766749.36,,4.8,0.0,,0.0,,0.0,13.669
2019-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4766749.36,,4.75,0.0,,0.0,,0.0,
2019-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4711301.77,,4.77,0.0,,0.0,,0.0,13.51
2019-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4775816.26,,4.81,0.0,,0.0,,0.0,13.695
2019-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4686193.43,,4.78,0.0,,0.0,,0.0,13.438
2019-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4629350.93,,4.7,0.0,,0.0,,0.0,13.275
2019-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4722495.91,,4.63,0.0,,0.0,,0.0,13.5421
2019-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,348727.0,4567835.48,,4.62,0.0,,0.0,,0.0,13.0986
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0444
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8777
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8917
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.871
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6984
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.656
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9779
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1121
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0635
2019-05-24,20000.0,258614.0,2.05,0.14,0.26,,258614.0,0.0,20000.0,0.0,,,,,,20000.0,,,,,,,,,0.26,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.8,0.5,50.2,0.0,12.9307
2019-05-27,20000.0,261240.0,2.03,0.14,0.26,,261240.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.96,0.5,50.04,0.0,13.062
2019-05-28,20000.0,262860.0,2.04,0.14,0.26,,262860.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0,13.143
2019-05-29,20000.0,265490.0,2.0,0.14,0.26,,265490.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.87,0.5,50.13,0.0,13.2745
2019-05-30,20000.0,271372.0,1.91,0.14,0.26,,271372.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.62,0.5,50.38,0.0,13.5686
2019-05-31,10000.0,135512.0,1.04,0.07,0.14,,135512.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.13,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.5512
2019-06-03,20000.0,269596.0,2.01,0.14,0.27,,269596.0,0.0,20000.0,0.0,,,,,,10000.0,,,,,,,,,0.13,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.73,0.5,50.27,0.0,13.4798
2019-06-04,20000.0,272138.0,1.73,0.17,0.27,,272138.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.84,0.5,50.16,0.0,13.6069
2019-06-05,20000.0,269494.0,1.92,0.17,0.27,,269494.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.84,0.5,50.16,0.0,13.4747
2019-06-06,20000.0,268600.0,1.92,0.17,0.27,,268600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0,13.43
2019-06-07,20000.0,271770.0,1.89,0.17,0.27,,271770.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.85,0.5,50.15,0.0,13.5885
2019-06-10,20000.0,272308.0,1.91,0.17,0.27,,272308.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,0.0,13.6154
2019-06-11,20000.0,275054.0,1.9,0.17,0.27,,275054.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.84,0.5,50.16,0.0,13.7527
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9231
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9109
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8505
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.734
2019-06-18,107200.0,1500049.6,9.71,0.92,1.47,,1500049.6,0.0,107200.0,0.0,,,,,,107200.0,,,,,,,,,1.47,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,13.993
2019-06-19,133400.0,1857328.2,15.21,1.15,1.87,,1857328.2,0.0,133400.0,0.0,,,,0.4,,,,,26200.0,,,,0.4,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,13.923
2019-06-20,133400.0,1894853.62,16.15,1.15,1.86,,1894853.62,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,14.2043
2019-06-21,133400.0,1898989.02,15.47,1.15,1.9,,1898989.02,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0,14.2353
2019-06-24,133400.0,1891918.82,15.48,1.15,1.9,,1891918.82,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,14.1823
2019-06-25,133400.0,1884848.62,16.07,1.11,1.89,,1884848.62,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,14.1293
2019-06-26,133400.0,1874456.76,15.26,1.11,1.88,,1874456.76,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,14.0514
2019-06-27,133400.0,1857328.2,14.5,1.11,1.88,,1857328.2,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,13.923
2019-06-28,133400.0,1878005.2,14.02,1.07,1.86,,1878005.2,0.0,133400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0,14.078
2019-07-01,133400.0,1903351.2,13.71,1.07,1.88,,1903351.2,66700.0,133400.0,951675.6,,66700.0,,,0.94,,,,,,,66700.0,,,,,,0.94,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0,14.268
2019-07-02,133400.0,1879472.6,14.14,1.07,1.9,,1879472.6,66700.0,133400.0,939736.3,,,,,,,,,,,,,,,,,,0.95,,0.94,100.0,100.0,0.0,0.0,66700.0,0.0,100.0,50.0,0.5,50.0,2.0,14.089
2019-07-03,133400.0,1891612.0,12.87,1.07,1.88,,1891612.0,66700.0,133400.0,945806.0,,,,,,,,,,,,,,,,,,0.94,,,100.0,100.0,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,2.0,14.18
2019-07-04,133400.0,1947373.2,12.06,1.07,1.89,,1947373.2,66700.0,133400.0,973686.6,,,,,,,,,,,,,,,,,,0.95,,,100.0,100.0,0.0,0.0,,0.0,100.0,49.81,0.5,50.19,2.0,14.598
2019-07-05,133400.0,1943904.8,11.73,1.07,1.95,,1943904.8,66700.0,133400.0,971952.4,,,,,,,,,,,,,,,,,,0.97,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0,14.572
2019-07-08,133400.0,1963247.8,11.48,0.99,1.94,,1963247.8,66700.0,133400.0,981623.9,,,,,,,,,,,,,,,,,,0.94,,,100.0,100.0,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,2.0,14.717
2019-07-09,133400.0,1958845.6,11.25,0.99,1.96,,1958845.6,66700.0,133400.0,979422.8,,,,,,,,,,,,,,,,,,0.98,,,100.0,83.58,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.6717,14.684
2019-07-10,26200.0,387613.28,2.08,0.19,0.38,,387613.28,13100.0,26200.0,193806.64,,,,,,,,0.79,,53600.0,,,,,,,107200.0,0.19,1.57,,100.0,50.0,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,1.0,14.7944
2019-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.19,,13100.0,,,,,,,26200.0,0.0,0.39,,0.0,0.0,1320792.0,19455134.08,,19.55,0.0,,0.0,,0.0,14.7299
2019-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19443379.03,,19.46,0.0,,0.0,,0.0,14.721
2019-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19446020.62,,19.44,0.0,,0.0,,0.0,14.723
2019-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19414057.45,,19.44,0.0,,0.0,,0.0,14.6988
2019-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19387245.37,,19.41,0.0,,0.0,,0.0,14.6785
2019-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19379981.02,,19.48,0.0,,0.0,,0.0,14.673
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19299412.7,,19.36,0.0,,0.0,,0.0,14.612
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19345640.42,,19.29,0.0,,0.0,,0.0,14.647
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19181465.98,,19.34,0.0,,0.0,,0.0,14.5227
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1320792.0,19353301.02,,19.17,0.0,,0.0,,0.0,14.6528
2019-07-25,359145.0,5173663.3,30.5,2.68,5.27,,0.0,359145.0,0.0,5173663.3,,,,,,,,,,,,,,,,359145.0,,5.27,,,27.19,27.19,961647.0,13853005.86,,14.1,27.19,,1.0,100.0,0.2719,14.4055
2019-07-26,2916.0,42056.59,0.25,0.02,0.04,,42056.59,0.0,2916.0,0.0,,,,,,2916.0,,5.27,,359145.0,,,,,0.04,,,0.0,,,0.0,0.0,1320792.0,19049386.78,,19.39,0.0,0.8,1.0,100.0,0.0022,14.4227
2019-07-29,523861.0,7545693.84,45.29,3.91,7.56,,2372569.26,520945.0,164716.0,7503691.78,,,,,,161800.0,,,,,,,,,2.33,520945.0,,7.52,,,30.72,30.72,1174653.0,16919701.81,,16.95,30.72,30.86,0.5657,68.59,0.309,14.404
2019-07-30,685661.0,9880375.01,57.9,5.11,9.88,,4705095.56,520945.0,326516.0,7506817.45,,,,,,161800.0,,,,,,,,,2.33,,,7.51,,,30.72,30.72,1174653.0,16926749.73,,16.92,30.72,23.6,0.3857,52.37,0.4044,14.41
2019-07-31,685661.0,9844789.2,57.88,5.11,9.83,,4688149.38,520945.0,326516.0,7479780.4,,,,,,,,,,,,,,,,,,7.47,,,41.6,41.6,731391.0,10501385.12,,10.49,41.6,23.62,0.386,52.42,0.5475,14.3581
2019-08-01,685661.0,9861862.16,53.04,5.11,9.86,,4696279.63,520945.0,326516.0,7492751.94,,,,,,,,,,,,,,,,,,7.49,,,41.6,41.6,731391.0,10519596.75,,10.52,41.6,23.63,0.3856,52.36,0.5475,14.383
2019-08-02,685661.0,9507375.43,54.59,5.11,9.78,,4527470.86,520945.0,326516.0,7223423.37,,,,,,,,,,,,,,,,,,7.49,,,41.6,41.6,731391.0,10141467.61,,10.52,41.6,23.8,0.3885,52.84,0.5475,13.866
2019-08-05,685661.0,9168796.02,54.01,5.11,9.5,,2202615.3,520945.0,164716.0,6966180.73,,,,,,,,,,,,,,,,,161800.0,7.22,2.22,,41.6,41.6,731391.0,9780306.73,,10.13,41.6,23.6,0.3859,52.39,0.5475,13.3722
2019-08-06,362061.0,4838872.85,26.47,2.7,4.84,,38971.76,359145.0,2916.0,4799901.1,,,,,,,,2.42,,161800.0,,,,,,,161800.0,4.8,2.24,,28.68,28.68,893191.0,11937319.08,,11.94,28.68,0.8,0.984,99.2,0.2891,13.3648
2019-08-07,362061.0,4851617.4,27.04,2.7,4.83,,39074.4,359145.0,2916.0,4812543.0,,,,,,,,,,,,,,,,,,4.79,,,28.68,28.68,893191.0,11968759.4,,11.91,28.68,0.81,0.984,99.19,0.2891,13.4
2019-08-08,362061.0,5005493.33,23.49,2.7,4.84,,40313.7,359145.0,2916.0,4965179.63,,,,,,,,,,,,,,,,,,4.8,,,28.68,28.68,893191.0,12348365.58,,11.94,28.68,0.83,0.9835,99.17,0.2891,13.825
2019-08-09,362061.0,4983045.54,23.84,2.7,4.85,,40132.91,359145.0,2916.0,4942912.64,,,,,,,,,,,,,,,,,,4.81,,,28.68,28.68,893191.0,12292987.73,,11.96,28.68,0.83,0.9836,99.17,0.2891,13.763
2019-08-12,362061.0,4803101.23,23.58,2.7,4.98,,38683.66,359145.0,2916.0,4764417.57,,,,,,,,,,,,,,,,,,4.94,,,28.68,28.68,893191.0,11849071.81,,12.29,28.68,0.78,0.9846,99.22,0.2891,13.266
2019-08-13,362061.0,4906324.82,23.59,2.7,4.8,,39515.01,359145.0,2916.0,4866809.81,,,,,,,,,,,,,,,,,,4.76,,,28.68,28.68,893191.0,12103720.56,,11.84,28.68,0.82,0.9837,99.18,0.2891,13.5511
2019-08-14,362061.0,4772326.04,23.89,2.7,4.9,,38435.8,359145.0,2916.0,4733890.25,,,,,,,,,,,,,,,,,,4.87,,,28.68,28.68,893191.0,11773150.57,,12.1,28.68,0.78,0.9845,99.22,0.2891,13.181
2019-08-15,362061.0,4737930.25,21.4,2.7,4.78,,38158.78,359145.0,2916.0,4699771.47,,,,,,,,,,,,,,,,,,4.74,,,28.68,28.68,893191.0,11688297.43,,11.78,28.68,0.8,0.9841,99.2,0.2891,13.086
2019-08-16,362061.0,4790175.65,21.84,2.7,4.74,,38579.55,359145.0,2916.0,4751596.09,,,,,,,,,,,,,,,,,,4.7,,,28.68,28.68,893191.0,11817184.89,,11.68,28.68,0.81,0.9838,99.19,0.2891,13.2303
2019-08-19,362061.0,4776344.92,22.27,2.7,4.78,,38468.16,359145.0,2916.0,4737876.75,,,,,,,,,,,,,,,,,,4.75,,,28.68,28.68,893191.0,11783064.99,,11.8,28.68,0.8,0.9841,99.2,0.2891,13.1921
2019-08-20,362061.0,4735649.26,22.64,2.7,4.78,,38140.41,359145.0,2916.0,4697508.86,,,,,,,,,,,,,,,,,,4.74,,,41.68,41.68,502473.0,6572196.1,,6.63,41.68,0.8,0.9842,99.2,0.4202,13.0797
2019-08-21,362061.0,4781413.77,22.12,2.7,4.73,,38508.99,359145.0,2916.0,4742904.78,,,,,,,,,,,,,,,,,,4.69,,,41.68,41.68,502473.0,6635708.69,,6.56,41.68,0.81,0.9839,99.19,0.4202,13.2061
2019-08-22,362061.0,4775620.8,21.7,2.7,4.78,,38462.33,359145.0,2916.0,4737158.46,,,,,,,,,,,,,,,,,,4.74,,,41.68,41.68,502473.0,6627669.12,,6.63,41.68,0.8,0.984,99.2,0.4202,13.1901
2019-08-23,362061.0,4627863.7,21.01,2.7,4.77,,37272.31,359145.0,2916.0,4590591.39,,,,,,,,,,,,,,,,,,4.73,,,41.68,41.68,502473.0,6422609.89,,6.62,41.68,0.78,0.9845,99.22,0.4202,12.782
2019-08-26,362061.0,4554365.32,21.41,2.7,4.62,,36680.36,359145.0,2916.0,4517684.96,,,,,,,,,,,,,,,,,,4.59,,,41.68,41.68,502473.0,6320607.87,,6.42,41.68,0.79,0.9843,99.21,0.4202,12.579
2019-08-27,362061.0,4566530.57,22.4,2.7,4.55,,36778.34,359145.0,2916.0,4529752.23,,,,,,,,,,,,,,,,,,4.52,,,82.3,82.3,77231.0,974083.71,,0.97,82.3,0.81,0.984,99.19,0.8297,12.6126
2019-08-28,362061.0,4602881.49,21.51,2.7,4.57,,37071.11,359145.0,2916.0,4565810.39,,,,,,,,,,,,,,,,,,4.53,,,82.3,82.3,77231.0,981837.7,,0.97,82.3,0.81,0.9839,99.19,0.8297,12.713
2019-08-29,362061.0,4680724.61,21.57,2.7,4.61,,37698.05,359145.0,2916.0,4643026.56,,,,,,,,,,,,,,,,,,4.57,,,82.3,82.3,77231.0,998442.37,,0.98,82.3,0.82,0.9838,99.18,0.8297,12.928
2019-08-30,362061.0,4795860.01,21.95,2.7,4.68,,38625.34,359145.0,2916.0,4757234.67,,,,,,,,,,,,,,,,,,4.64,,,82.3,82.3,77231.0,1023001.83,,1.0,82.3,0.83,0.9836,99.17,0.8297,13.246
2019-09-02,362061.0,4787894.66,21.96,2.7,4.79,,38561.18,359145.0,2916.0,4749333.48,,,,,,,,,,,,,,,,,,4.76,,,82.3,82.3,77231.0,1021302.74,,1.02,82.3,0.8,0.984,99.2,0.8297,13.224
2019-09-03,362061.0,4741478.44,21.93,2.84,4.79,,38187.35,359145.0,2916.0,4703291.09,,,,,,,,,,,,,,,,,,4.75,,,100.0,100.0,0.0,0.0,,0.0,100.0,0.8,0.9842,99.2,1.0081,13.0958
2019-09-04,2916.0,38660.91,0.2,0.02,0.04,,38660.91,0.0,2916.0,0.0,,,,,,,,4.73,,359145.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.2582
2019-09-05,2916.0,39447.65,0.2,0.03,0.04,,39447.65,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.528
2019-09-06,2916.0,39775.11,0.18,0.03,0.04,,39775.11,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.6403
2019-09-09,2916.0,39914.21,0.17,0.03,0.04,,39914.21,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.688
2019-09-10,2916.0,39435.98,0.18,0.03,0.04,,39435.98,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.524
2019-09-11,2916.0,40182.48,0.18,0.03,0.04,,40182.48,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.78
2019-09-12,2916.0,40186.85,0.19,0.03,0.04,,40186.85,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.7815
2019-09-13,2916.0,40288.62,0.19,0.03,0.04,,40288.62,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.8164
2019-09-16,2916.0,40369.1,0.19,0.03,0.04,,40369.1,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.844
2019-09-17,2916.0,40121.24,0.19,0.03,0.04,,40121.24,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.759
2019-09-18,2916.0,40216.31,0.2,0.03,0.04,,40216.31,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.7916
2019-09-19,2916.0,40257.13,0.24,0.03,0.04,,40257.13,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.8056
2019-09-20,2916.0,39974.86,0.24,0.03,0.04,,39974.86,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.7088
2019-09-23,2916.0,39944.53,0.23,0.03,0.04,,39944.53,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.6984
2019-09-24,2916.0,39734.29,0.23,0.03,0.04,,39734.29,0.0,2916.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.6263
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5987
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7671
