,ALMAS FP Equity_DX_SI_QTY,ALMAS FP Equity_DX_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMAS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMAS FP Equity_DX_SI_MV,ALMAS FP Equity_DX_DSS,ALMAS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SUPPLY_SI_QTY,ALMAS FP Equity_DX_BROKER_SI_QTY,ALMAS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMAS FP Equity_DX_BROKER_SI_MV_INC_x,ALMAS FP Equity_DX_BROKER_SI_QTY_ADD,ALMAS FP Equity_DX_SUPPLY_SI_MV_DEC,ALMAS FP Equity_DX_BROKER_SI_QTY_INC,ALMAS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMAS FP Equity_DX_BROKER_SI_MV_INC_y,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMAS FP Equity_DX_BROKER_SI_MV_ADD,ALMAS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMAS FP Equity_DX_BROKER_SI_QTY_DEC,ALMAS FP Equity_DX_SUPPLY_SI_MV,ALMAS FP Equity_DX_BROKER_SI_MV_DEC,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMAS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMAS FP Equity_DX_BROKER_SI_CON_RATIO,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMAS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMAS FP Equity_PX_LAST
2010-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2010-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2010-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2010-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2010-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53
2010-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2010-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
2010-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2010-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2010-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31
2010-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2010-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
2010-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
2010-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2010-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
2010-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
2010-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21
2010-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
2010-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
2010-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2010-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33
2010-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33
2010-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
2010-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2010-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
2010-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
2010-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
2010-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
2010-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17
2010-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2010-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17
2010-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11
2010-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11
2010-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22
2010-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16
2010-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2010-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19
2010-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16
2010-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17
2010-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05
2010-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08
2010-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08
2010-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04
2010-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03
2010-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03
2010-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09
2010-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05
2011-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04
2011-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2011-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2011-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
2011-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63
2011-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59
2011-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2011-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2011-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2011-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47
2011-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41
2011-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2011-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59
2011-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2011-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2011-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51
2011-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2011-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55
2011-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2011-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2011-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51
2011-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2011-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61
2011-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55
2011-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51
2011-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47
2011-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
2011-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47
2011-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51
2011-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49
2011-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46
2011-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
2011-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25
2011-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2011-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2011-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37
2011-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37
2011-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3
2011-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27
2011-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26
2011-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2011-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36
2011-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
2011-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
2011-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33
2011-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33
2011-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33
2011-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34
2011-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
2011-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43
2011-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2011-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2011-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79
2011-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2011-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2011-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2011-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95
2011-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94
2011-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93
2011-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98
2011-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87
2011-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95
2011-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2011-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95
2011-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97
2011-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91
2011-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2011-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86
2011-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95
2011-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04
2011-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01
2011-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
2011-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93
2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2011-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88
2011-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85
2011-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2011-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2011-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2011-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69
2011-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79
2011-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63
2011-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2011-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68
2011-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2011-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7
2011-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55
2011-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2011-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71
2011-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
2011-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2011-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79
2011-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65
2011-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2011-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2011-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55
2011-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39
2011-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2011-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2011-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2011-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51
2011-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2011-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2011-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2011-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17
2011-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2011-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2011-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
2011-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2011-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2011-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84
2011-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84
2011-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77
2011-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72
2011-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2011-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79
2011-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61
2011-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2011-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2011-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2011-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2011-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2011-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06
2011-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92
2011-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2011-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94
2011-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2011-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
2011-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94
2011-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97
2011-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93
2011-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94
2011-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
2011-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
2011-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
2011-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
2011-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2011-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2011-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
2011-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
2011-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
2011-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39
2011-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3
2011-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2011-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2011-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07
2011-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2011-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24
2011-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15
2011-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2011-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41
2011-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2011-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56
2011-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2011-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63
2011-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69
2011-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77
2011-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73
2011-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2011-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77
2011-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77
2011-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76
2011-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56
2011-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56
2011-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61
2011-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2011-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2011-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85
2011-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2011-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75
2011-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2011-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2011-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62
2011-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
2011-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2011-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51
2011-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49
2011-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
2011-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
2011-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2011-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79
