,RF FP Equity_DX_SI_QTY,RF FP Equity_DX_SHORT_INTEREST_VALUE,RF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RF FP Equity_DX_SI_MV,RF FP Equity_DX_DSS,RF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RF FP Equity_DX_SUPPLY_SI_QTY,RF FP Equity_DX_BROKER_SI_QTY,RF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RF FP Equity_DX_BROKER_SI_MV_NEW_x,RF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RF FP Equity_DX_SUPPLY_SI_QTY_INC_x,RF FP Equity_DX_BROKER_SI_MV_INC_x,RF FP Equity_DX_SUPPLY_SI_MV_NEW,RF FP Equity_DX_BROKER_SI_QTY_ADD,RF FP Equity_DX_BROKER_SI_QTY_NEW,RF FP Equity_DX_SUPPLY_SI_MV_DEC,RF FP Equity_DX_BROKER_SI_QTY_INC,RF FP Equity_DX_SUPPLY_SI_QTY_DEC,RF FP Equity_DX_BROKER_SI_MV_NEW_y,RF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RF FP Equity_DX_BROKER_SI_MV_INC_y,RF FP Equity_DX_SUPPLY_SI_QTY_INC_y,RF FP Equity_DX_BROKER_SI_MV_ADD,RF FP Equity_DX_SUPPLY_SI_QTY_ADD,RF FP Equity_DX_BROKER_SI_QTY_DEC,RF FP Equity_DX_SUPPLY_SI_MV,RF FP Equity_DX_BROKER_SI_MV_DEC,RF FP Equity_DX_SUPPLY_SI_MV_RMV,RF FP Equity_DX_BROKER_SI_MV_RMV,RF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RF FP Equity_DX_UTILIZATION_QUANTITY,RF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RF FP Equity_DX_ACTIVE_UTILIZATION_MV,RF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RF FP Equity_DX_BROKER_SI_CON_RATIO,RF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RF FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-08-29,401184.0,28564300.8,0.91,4.86,0.53,29.16,0.0,14557338.4,258734.0,204457.0,18421860.8,,,,0.16,,,,1.85,1971.0,25846.0,,,0.16,,,3206.0,31373.0,18.49,2.24,,,2.34,2.34,10781595.0,767649564.0,,762.4,2.37,17.06,0.2615,46.27,0.0363
2024-08-30,251521.0,17933447.3,0.57,3.06,0.33,18.44,0.0,14991252.8,251388.0,210256.0,17923964.4,,,1320.0,0.39,,,,0.92,5799.0,13012.0,,,0.39,1320.0,,4346.0,,17.91,,,,2.29,2.29,10728312.0,764928645.6,,756.73,2.31,14.66,0.2067,39.32,0.0229
2024-09-02,252654.0,17723678.1,0.58,2.97,0.33,18.49,0.0,14216248.25,228691.0,202655.0,16042673.65,,,2299.0,,,,,1.8,,24996.0,,,,2299.0,,,7601.0,16.28,0.54,,,2.1,2.1,10673840.0,748769876.0,,750.18,2.12,14.62,0.198,37.82,0.0232
2024-09-03,214382.0,14867391.7,0.49,2.51,0.28,15.58,0.0,11958436.6,211989.0,172436.0,14701437.15,,,,0.13,,,,1.43,1997.0,19644.0,,,0.13,,,2942.0,32216.0,14.87,2.39,,,1.94,1.94,10713845.0,743005150.75,,743.02,1.96,12.61,0.2507,45.76,0.0196
2024-09-04,173506.0,12041316.4,0.4,2.02,0.23,12.64,0.0,10200689.6,170541.0,146984.0,11835545.4,,,,,,91.0,,2.99,,42739.0,,,,,0.01,1291.0,25543.0,11.81,1.81,,,1.56,1.56,10746243.0,745789264.2,,738.21,1.57,15.54,0.3517,56.25,0.0159
2024-09-05,180352.0,12489376.0,0.41,2.09,0.24,13.11,0.0,10470877.0,172737.0,151204.0,11962037.25,,,2626.0,0.29,,,,0.03,4220.0,430.0,,,0.29,2626.0,,,,11.97,,,,1.58,1.58,10742969.0,743950603.25,,738.1,1.6,14.94,0.3373,55.04,0.0165
2024-09-06,270466.0,18729770.5,0.62,3.15,0.36,19.26,0.0,9795343.25,170808.0,141449.0,11828454.0,,,,0.06,,,,0.73,899.0,10503.0,,,0.06,,,8574.0,10654.0,11.83,0.81,,,1.56,1.56,10749622.0,744411323.5,,737.73,1.58,10.09,0.4323,64.29,0.0248
2024-09-09,185324.0,13037543.4,0.42,2.15,0.24,13.44,0.0,10778182.8,176335.0,153208.0,12405167.25,,,5948.0,1.15,,,,0.74,16538.0,10728.0,,,1.15,5948.0,,10307.0,4779.0,12.24,0.33,,,1.62,1.62,10735726.0,755258324.1,,741.21,1.62,16.57,0.2714,46.29,0.017
2024-09-10,185976.0,13027618.8,0.42,2.13,0.24,13.34,0.0,9439097.4,157875.0,134748.0,11059143.75,,,16074.0,1.35,,1320.0,,2.68,19112.0,38892.0,,,1.35,16074.0,0.1,4358.0,38892.0,11.12,2.93,,,1.45,1.45,10741805.0,752463440.25,,748.15,1.46,24.66,0.2333,37.73,0.0171
2024-09-11,205836.0,14357061.0,0.47,2.39,0.27,14.7,0.0,10091290.5,167805.0,144678.0,11704398.75,,,9930.0,0.7,,,,0.35,9930.0,5000.0,,,0.7,9930.0,,5000.0,,11.76,,,,1.54,1.54,10727880.0,748269630.0,,743.83,1.56,22.34,0.2653,43.68,0.0189
2024-09-12,204356.0,14713632.0,0.47,2.44,0.27,14.56,0.0,10307736.0,166325.0,143163.0,11975400.0,,,,0.09,,,,0.2,1295.0,2775.0,,,0.09,,,1295.0,2810.0,11.59,0.24,,,1.53,1.53,10724605.0,772171560.0,,745.93,1.53,22.55,0.261,42.87,0.0188
2024-09-13,196727.0,14302052.9,0.45,2.34,0.26,14.33,0.0,10064951.5,151474.0,138445.0,11012159.8,,,,,,,,1.01,,14851.0,,,,,,,4718.0,10.89,0.22,,,1.4,1.4,10683253.0,776672493.1,,761.83,1.41,22.88,0.2696,43.53,0.0182
2024-09-16,215710.0,15574262.0,0.49,2.65,0.28,15.78,0.0,10796354.8,167368.0,149534.0,12083969.6,,,8000.0,1.12,,,,0.21,15400.0,2947.0,,,1.12,8000.0,,10841.0,4311.0,12.13,0.27,,,1.55,1.55,10643254.0,768442938.8,,762.89,1.56,20.84,0.2156,37.17,0.02
2024-09-17,222865.0,16324861.25,0.51,2.88,0.29,16.33,0.0,11150041.75,167252.0,152219.0,12251209.0,,,,,,18323.0,,1.13,,15625.0,,,,,1.34,15509.0,15638.0,12.09,1.14,,,1.55,1.55,10628966.0,778571759.5,,761.9,1.56,20.1,0.2085,35.71,0.0206
2024-09-18,217523.0,15716036.75,0.5,2.88,0.29,16.05,0.0,10421629.0,166431.0,144244.0,12024639.75,,,7794.0,,,,,0.6,,8615.0,,,,7794.0,,,7975.0,12.19,0.56,,,1.54,1.54,10618138.0,767160470.5,,765.99,1.57,20.51,0.1987,32.11,0.0202
2024-09-19,209260.0,15610796.0,0.48,2.76,0.28,15.36,0.0,10851614.4,150917.0,145464.0,11258408.2,,,,1.36,,,,1.85,18209.0,24783.0,,,1.36,,,9269.0,16989.0,10.91,1.32,,,1.4,1.4,10625115.0,792633579.0,,764.41,1.41,14.64,0.1729,31.43,0.0194
2024-09-20,215654.0,15861351.7,0.49,2.85,0.28,16.06,0.0,11289263.05,152803.0,153491.0,11238660.65,,,2272.0,0.73,,,,0.3,9660.0,4905.0,,,0.73,2272.0,,4519.0,1633.0,11.36,0.04,,,1.42,1.42,10618822.0,781014358.1,,775.49,1.44,14.25,0.1643,29.55,0.02
2024-09-23,239164.0,17650303.2,0.54,2.9,0.31,17.8,0.0,12298843.8,163963.0,166651.0,12100469.4,,,13426.0,1.16,,,,0.18,15426.0,2266.0,,,1.16,13426.0,,,2266.0,12.1,0.19,,,1.52,1.52,10636922.0,785004843.6,,773.4,1.54,23.38,0.1621,24.56,0.0221
2024-09-24,390335.0,28884790.0,0.89,4.74,0.51,28.96,0.0,18811762.0,260376.0,254213.0,19267824.0,,,65846.0,6.62,,,,0.04,89562.0,513.0,,,6.62,65846.0,,34072.0,2000.0,19.2,0.15,0.22,,2.4,2.4,10573574.0,782444476.0,2992.0,770.26,2.43,20.81,0.2061,33.81,0.036
2024-09-25,345447.0,25597622.7,0.79,4.16,0.45,25.75,0.0,17530355.7,231265.0,236577.0,17136736.5,,,7580.0,0.58,,10280.0,,2.7,7580.0,36691.0,,,0.58,7580.0,0.79,,35496.0,17.14,2.62,,,2.15,2.15,10529323.0,780222834.3,,770.25,2.18,25.61,0.2045,32.92,0.0321
2024-09-26,322800.0,24565080.0,0.74,3.92,0.42,24.18,0.0,16691850.1,208556.0,219341.0,15871111.6,,,3000.0,0.37,,13200.0,,2.99,4971.0,40880.0,,,0.37,3000.0,0.98,15171.0,35407.0,15.61,2.63,,,1.94,1.94,10549819.0,802841225.9,,775.43,1.97,27.77,0.2161,34.06,0.03
2024-09-27,252289.0,19073048.4,0.57,3.03,0.33,19.21,0.0,14286510.0,161072.0,188975.0,12177043.2,,,1176.0,2.28,,,,4.22,30018.0,57932.0,,,2.28,1176.0,,9272.0,60384.0,12.25,4.36,,,1.5,1.5,10556846.0,798097557.6,,790.98,1.53,15.4,0.2085,38.83,0.0235
2024-09-30,319403.0,23555971.25,0.73,3.81,0.42,24.13,0.0,16527743.75,189380.0,224105.0,13966775.0,,,33310.0,3.07,,,,0.48,41942.0,6255.0,,,3.07,33310.0,,1253.0,6812.0,14.34,0.49,,,1.77,1.77,10517791.0,775687086.25,,788.13,1.79,24.12,0.1857,31.33,0.0298
2024-10-01,307963.0,22496697.15,0.7,3.54,0.4,22.85,0.0,15867336.6,184080.0,217212.0,13447044.0,,,9214.0,0.77,,,,1.14,11897.0,14793.0,,,0.77,9214.0,,279.0,18790.0,13.61,1.45,,,1.71,1.71,10556690.0,771166204.5,,776.37,1.72,15.87,0.1951,36.74,0.0287
2024-10-02,271270.0,19965472.0,0.62,3.15,0.36,20.04,0.0,14397779.2,160202.0,195622.0,11790867.2,,,,,,,,1.79,,23878.0,,,,,,,21590.0,11.73,1.6,,,1.5,1.5,10523663.0,774541596.8,,766.74,1.51,18.23,0.2376,41.71,0.0254
2024-10-03,260756.0,18748356.4,0.59,3.07,0.34,19.11,0.0,13641874.6,155576.0,189734.0,11185914.4,,,,,,,,0.34,,4626.0,,,,,,,5888.0,11.4,0.5,,,1.46,1.46,10499398.0,754906716.2,,765.69,1.47,15.13,0.2452,43.57,0.0245
2024-10-04,236003.0,17228219.0,0.54,2.79,0.31,17.18,0.0,12140411.0,163694.0,166307.0,11949662.0,,,8214.0,0.57,,,,0.11,9014.0,1326.0,,,0.57,8214.0,,1230.0,32441.0,11.78,2.32,,,1.54,1.54,10447133.0,762640709.0,,750.74,1.54,12.88,0.3057,51.35,0.0222
2024-10-07,225496.0,16303360.8,0.51,2.64,0.3,16.62,0.0,11302369.8,162738.0,156326.0,11765957.4,,,,,,616.0,,0.11,,1572.0,,,,,0.04,616.0,10597.0,11.9,0.67,,,1.54,1.54,10420121.0,753374748.3,,755.76,1.55,13.3,0.2906,49.6,0.0213
2024-10-08,260898.0,19019464.2,0.59,2.99,0.34,19.05,0.0,12789940.5,170218.0,175445.0,12408892.2,,,8485.0,1.7,,,,0.52,23359.0,6837.0,,,1.7,8485.0,,5832.0,4240.0,12.3,0.38,,,1.61,1.61,10404569.0,758493080.1,,749.47,1.61,17.54,0.2357,41.62,0.0247
2024-10-09,230902.0,16855846.0,0.53,2.62,0.3,17.0,0.0,11606927.0,153874.0,158999.0,11232802.0,,,,,,,,1.15,,16344.0,,,,,,,16446.0,11.23,1.15,,,1.46,1.46,10407002.0,759711146.0,,755.84,1.46,17.69,0.2274,39.89,0.0219
2024-10-10,257451.0,18716687.7,0.59,2.89,0.34,18.94,0.0,12319160.4,172269.0,169452.0,12523956.3,,,11740.0,0.92,,,,,12453.0,,,,0.92,11740.0,,6655.0,2000.0,12.57,0.15,,,1.64,1.64,10345589.0,752124320.3,,751.06,1.65,17.24,0.2471,43.09,0.0245
2024-10-11,248418.0,18159355.8,0.57,2.71,0.33,18.21,0.0,12210770.2,165170.0,167042.0,12073927.0,,,1253.0,,,,,0.64,,8352.0,,,,1253.0,,,2410.0,11.99,0.19,,,1.57,1.57,10377778.0,758615571.8,,751.23,1.57,15.87,0.2391,42.35,0.0236
2024-10-14,264347.0,19614547.4,0.6,3.01,0.35,19.55,0.0,13177994.2,175043.0,177601.0,12988190.6,,,4242.0,1.48,,,,0.68,19259.0,9386.0,,,1.48,4242.0,,15017.0,8700.0,12.8,0.63,,,1.65,1.65,10405715.0,772104053.0,,759.35,1.66,17.63,0.2777,46.63,0.025
2024-10-15,258377.0,18913196.4,0.59,2.95,0.34,19.32,0.0,12563389.2,175214.0,171631.0,12825664.8,,,1400.0,0.13,,,,0.09,1400.0,1229.0,,,0.13,1400.0,,,7370.0,13.01,0.52,,,1.66,1.66,10394737.0,760894748.4,,765.09,1.67,17.68,0.2905,47.89,0.0244
2024-10-16,266966.0,19635349.3,0.61,3.04,0.35,19.77,0.0,12741654.9,182196.0,173238.0,13400515.8,,,374.0,0.49,,,,,6982.0,,,,0.49,374.0,,6608.0,5375.0,13.37,0.46,,,1.72,1.72,10392578.0,764374111.9,,758.35,1.73,22.29,0.2733,44.17,0.0252
2024-10-17,165839.0,12280377.95,0.38,1.91,0.22,12.36,0.0,8898884.7,137699.0,120174.0,10196610.95,,,1761.0,2.14,,,,5.35,28575.0,73072.0,,,2.14,1761.0,,26814.0,81639.0,10.16,6.04,,,1.3,1.3,10447039.0,773603237.95,,766.69,1.31,16.49,0.21,36.23,0.0157
2024-10-18,173570.0,12965679.0,0.4,2.02,0.23,12.96,0.0,9391209.3,132275.0,125719.0,9880942.5,,,1601.0,0.65,,,,1.03,8556.0,13980.0,,,0.65,1601.0,,6955.0,3011.0,9.79,0.22,,,1.25,1.25,10449479.0,780576081.3,,770.5,1.25,18.28,0.2134,37.01,0.0164
2024-10-21,150429.0,11071574.4,0.34,1.74,0.2,11.34,0.0,8073552.0,111224.0,109695.0,8186086.4,,,1234.0,0.09,,,,1.65,1234.0,22285.0,,,0.09,1234.0,,,17258.0,8.31,1.26,,,1.05,1.05,10459281.0,769803081.6,,775.19,1.06,14.25,0.2248,40.24,0.0142
2024-10-22,146846.0,10734442.6,0.33,1.72,0.19,10.98,0.0,7756787.2,105815.0,106112.0,7735076.5,,,2203.0,0.34,,,,0.67,5363.0,9080.0,,,0.34,2203.0,,1468.0,8946.0,7.86,0.66,,,1.0,1.0,10463352.0,764871031.2,,766.29,1.02,14.67,0.2481,43.48,0.0139
2024-10-23,142296.0,10103016.0,0.32,1.65,0.19,10.5,0.0,7418364.0,105693.0,104484.0,7504203.0,,,3554.0,0.25,,320.0,,0.43,3699.0,5647.0,,,0.25,3554.0,0.02,1971.0,5647.0,7.7,0.42,,,1.0,1.0,10455774.0,742359954.0,,755.56,1.01,15.24,0.2782,48.04,0.0135
2024-10-24,150278.0,10669738.0,0.34,1.73,0.2,10.79,0.0,7736231.0,107470.0,108961.0,7630370.0,,,6893.0,0.48,,,,0.38,6893.0,5116.0,,,0.48,6893.0,,,2416.0,7.6,0.27,,,1.02,1.02,10455442.0,742336382.0,,738.22,1.02,15.15,0.2375,41.98,0.0142
2024-10-25,161289.0,11419261.2,0.37,1.88,0.21,11.59,0.0,8126565.6,115991.0,114782.0,8212162.8,,,8521.0,0.61,,,,,8521.0,,,,0.61,8521.0,,,2700.0,8.23,0.19,,,1.1,1.1,10440870.0,739213596.0,,737.6,1.1,20.42,0.2396,40.62,0.0153
2024-10-28,160502.0,11516018.5,0.37,1.88,0.21,11.52,0.0,8179141.25,115204.0,113995.0,8265887.0,,,,,,16.0,,0.06,,803.0,,,,,0.0,16.0,803.0,8.17,0.06,,,1.09,1.09,10484825.0,752286193.75,,741.98,1.09,20.52,0.2407,40.74,0.0151
2024-10-29,122472.0,8622028.8,0.28,1.43,0.16,8.9,0.0,6524742.4,93890.0,92681.0,6609856.0,,,1056.0,0.11,,,,1.57,1056.0,22370.0,,,0.11,1056.0,,,22370.0,6.71,1.59,,,0.89,0.89,10492340.0,738660736.0,,745.99,0.89,17.61,0.3468,54.3,0.0116
2024-10-30,119957.0,8426979.25,0.27,1.4,0.16,8.55,0.0,6144486.5,89515.0,87466.0,6288428.75,,,,,,2700.0,,0.52,,7075.0,,,,,0.19,2700.0,7915.0,6.28,0.67,,,0.85,0.85,10419547.0,731973176.75,,729.59,0.85,17.63,0.3325,52.95,0.0114
2024-10-31,98740.0,6906863.0,0.22,1.14,0.13,7.05,0.0,5090821.1,74037.0,72778.0,5178888.15,,,,,,,,1.09,,15478.0,,,,,,,14688.0,5.19,1.03,,,0.71,0.71,10414958.0,728526312.1,,727.85,0.71,21.49,0.2755,44.75,0.0094
2024-11-01,109021.0,7680529.45,0.25,1.25,0.14,7.78,0.0,6041721.55,87018.0,85759.0,6130418.1,,,10704.0,1.1,,,,0.19,15681.0,2700.0,,,1.1,10704.0,,4977.0,2700.0,6.1,0.19,,,0.82,0.82,10478460.0,738207507.0,,732.41,0.83,18.95,0.2906,47.83,0.0103
2024-11-04,154425.0,10593555.0,0.35,1.96,0.2,10.96,0.0,7952112.0,117179.0,115920.0,8038479.4,,,9572.0,1.19,,13356.0,,,16805.0,,,,1.19,9572.0,0.94,20589.0,,8.22,,,,1.11,1.11,10446280.0,716614808.0,,728.09,1.12,15.22,0.2154,40.08,0.0146
2024-11-05,151359.0,10405931.25,0.34,1.9,0.2,10.51,0.0,8086718.75,118884.0,117625.0,8173275.0,,,4589.0,0.3,,,,0.21,4589.0,2884.0,,,0.3,4589.0,,,2884.0,8.13,0.27,,,1.12,1.12,10481751.0,720620381.25,,717.36,1.12,15.46,0.2147,39.11,0.0143
2024-11-06,167738.0,11330701.9,0.38,2.11,0.22,11.81,0.0,9289273.35,137864.0,137517.0,9312713.2,,,27379.0,2.05,,,,0.56,28257.0,8399.0,,,2.05,27379.0,,,8365.0,9.55,0.54,,,1.3,1.3,10429919.0,704541028.45,,714.43,1.32,24.12,0.2253,37.13,0.0159
2024-11-07,205816.0,14263048.8,0.47,2.58,0.27,14.05,0.0,11903245.2,174764.0,171764.0,12111145.2,,,6407.0,2.39,,,,0.37,37834.0,4957.0,,,2.39,6407.0,,35450.0,3587.0,11.79,0.27,,,1.65,1.65,10411623.0,721525473.9,,708.06,1.64,32.81,0.2489,34.79,0.0194
2024-11-08,253369.0,17571140.15,0.58,3.17,0.33,17.64,0.0,15232103.35,216461.0,219641.0,15011570.35,,,28448.0,3.76,,,,0.31,52233.0,5618.0,,,3.76,28448.0,,18867.0,4356.0,15.04,0.29,,,2.05,2.05,10361424.0,718564754.4,,717.2,2.05,37.58,0.2993,38.07,0.024
2024-11-11,268936.0,18771732.8,0.61,3.36,0.35,18.85,0.0,16004232.6,229603.0,229287.0,16026289.4,,,4561.0,0.9,,3500.0,,0.4,11940.0,5794.0,,,0.9,4561.0,0.24,14375.0,5794.0,15.97,0.36,,,2.17,2.17,10345345.0,722105081.0,,718.09,2.18,33.65,0.2867,39.97,0.0254
2024-11-12,222645.0,15206653.5,0.51,2.91,0.29,15.58,0.0,13680831.5,192044.0,200305.0,13116605.2,,,,0.33,,,,2.61,4659.0,37559.0,,,0.33,,,,33641.0,13.39,2.38,,,1.82,1.82,10388368.0,709525534.4,,718.03,1.83,24.05,0.2872,45.79,0.021
2024-11-13,232727.0,15837072.35,0.53,4.53,0.31,16.04,0.0,14316835.35,208221.0,210387.0,14169439.05,,,77.0,0.97,,,,4.29,16177.0,60895.0,,,0.97,77.0,,76995.0,6095.0,14.22,0.43,,,1.97,1.97,10384544.0,706668219.2,,707.75,1.97,26.26,0.3102,47.47,0.022
2024-11-14,193591.0,13464254.05,0.44,2.42,0.25,13.38,0.0,11018319.65,128581.0,158423.0,8942808.55,,,650.0,1.21,,22989.0,,6.34,17565.0,93118.0,,,1.21,650.0,1.57,12828.0,92518.0,8.79,6.32,,,1.22,1.22,10411061.0,724089292.55,,712.04,1.22,15.18,0.2197,40.41,0.0184
2024-11-15,273276.0,18815052.6,0.62,3.39,0.36,19.08,0.0,13872861.9,173090.0,201494.0,11917246.5,,,36785.0,3.09,,,,,43071.0,,,,3.09,36785.0,,7724.0,,12.01,,,,1.64,1.64,10355859.0,713000892.15,,713.91,1.65,31.96,0.2344,33.2,0.026
2024-11-18,249047.0,17234052.4,0.57,3.07,0.33,17.22,0.0,14850043.2,184730.0,214596.0,12783316.0,,,699.0,0.95,,,,0.13,14515.0,1437.0,,,0.95,699.0,,12378.0,1413.0,12.66,0.19,,,1.76,1.76,10339148.0,715469041.6,,708.69,1.76,25.66,0.2209,35.76,0.0237
2024-11-19,272239.0,18866162.7,0.62,3.4,0.36,18.94,0.0,16478708.4,196688.0,237788.0,13630478.4,,,7492.0,1.74,,89.0,,0.01,24932.0,90.0,,,1.74,7492.0,0.01,4556.0,1829.0,13.57,0.09,,,1.87,1.87,10321720.0,715295196.0,,710.27,1.87,23.5,0.2104,32.6,0.0259
2024-11-20,229142.0,15913911.9,0.52,2.85,0.3,16.08,0.0,14727705.9,151338.0,212062.0,10510424.1,,,460.0,2.45,,2796.0,,3.68,34174.0,53534.0,,,2.45,460.0,0.2,7724.0,62696.0,10.51,4.35,,,1.44,1.44,10356314.0,719246007.3,,715.14,1.45,29.3,0.2359,36.22,0.0218
2024-11-21,274086.0,18884525.4,0.62,3.4,0.36,19.29,0.0,17887542.4,160001.0,259616.0,11024068.9,,,11492.0,3.61,,,,0.2,50775.0,2830.0,,,3.61,11492.0,,1.0,3221.0,11.15,0.22,,,1.52,1.52,10363523.0,714046734.7,,715.77,1.53,27.98,0.2606,40.94,0.026
2024-11-22,309089.0,21450776.6,0.7,3.9,0.41,21.61,0.0,20446489.2,189342.0,294618.0,13140334.8,,,13329.0,2.78,,,,0.6,41344.0,8604.0,,,2.78,13329.0,,24616.0,6342.0,13.1,0.43,,,1.8,1.8,10333073.0,717115266.2,,711.79,1.81,26.19,0.2795,44.1,0.0294
2024-11-25,319934.0,22667323.9,0.73,3.99,0.42,22.37,0.0,21357661.65,195839.0,301449.0,13875193.15,,,17801.0,1.75,,,,1.33,24995.0,19286.0,,,1.75,17801.0,,7982.0,18164.0,13.53,1.26,,,1.87,1.87,10294529.0,729367379.65,,713.55,1.86,25.25,0.2788,44.75,0.0305
2024-11-26,205591.0,14185779.0,0.47,2.19,0.27,14.68,0.0,13046451.0,165315.0,189079.0,11406735.0,,,6133.0,1.15,,,,2.93,14033.0,44557.0,,,1.15,6133.0,,7900.0,126403.0,11.69,8.73,,,1.58,1.58,10310306.0,711411114.0,,719.46,1.6,11.19,0.2283,42.3,0.0196
2024-11-27,330822.0,23025211.2,0.75,3.48,0.43,23.57,0.0,22292462.4,314189.0,320294.0,21867554.4,,,10745.0,9.42,,,,1.28,131305.0,17822.0,,,9.42,10745.0,,155951.0,90.0,21.66,0.03,,,3.03,3.03,10044191.0,699075693.6,,690.86,3.04,26.38,0.2526,40.67,0.0319
2024-11-28,340657.0,23811924.3,0.78,3.55,0.45,24.35,0.0,23075947.2,312182.0,330128.0,21821521.8,,,1600.0,0.96,,,,0.21,13442.0,3608.0,,,0.96,1600.0,,1.0,3608.0,21.76,0.24,,,3.01,3.01,10068344.0,703777245.6,,698.06,3.02,25.58,0.2402,39.43,0.0328
2024-11-29,382755.0,26620610.25,0.87,4.0,0.5,27.21,0.0,25788792.25,320503.0,370795.0,22290983.65,,,4217.0,2.79,,,,0.09,40667.0,1327.0,,,2.79,4217.0,,5431.0,,22.4,,,,3.08,3.08,10071750.0,700490212.5,,699.45,3.1,29.15,0.2277,35.16,0.0368
2024-12-02,250629.0,16754548.65,0.57,2.65,0.33,17.62,0.0,16009906.5,189355.0,239490.0,12658381.75,,,609.0,0.33,,,,9.69,5928.0,138663.0,,,0.33,609.0,,6906.0,137233.0,13.22,9.83,,,1.83,1.83,10143181.0,678071649.85,,696.55,1.86,12.32,0.2482,44.96,0.0243
2024-12-03,225077.0,15158935.95,0.51,2.28,0.3,15.31,0.0,14680077.45,180908.0,217967.0,12184153.8,,,,,,,,0.7,,8447.0,,,,,,,21523.0,12.1,1.84,,,1.75,1.75,10149827.0,683590848.45,,677.5,1.75,14.06,0.2277,41.79,0.0218
2024-12-04,245202.0,16894417.8,0.56,2.44,0.32,16.92,0.0,15759014.7,194692.0,228723.0,13414278.8,,,12873.0,1.37,,,,0.87,18222.0,13167.0,,,1.37,12873.0,,14078.0,7466.0,13.15,0.46,,,1.91,1.91,10013128.0,689904519.2,,676.34,1.91,19.39,0.1959,35.44,0.024
2024-12-05,200403.0,13928008.5,0.46,1.95,0.26,14.08,0.0,13617274.0,167174.0,195932.0,11618593.0,,,,0.3,,,,2.12,4000.0,31518.0,,,0.3,,,4000.0,36791.0,11.5,2.35,,,1.63,1.63,10084983.0,700906318.5,,692.87,1.63,23.49,0.2249,37.02,0.0195
2024-12-06,210863.0,14897470.95,0.48,2.02,0.28,15.02,0.0,14737943.25,185270.0,208605.0,13089325.5,,,,1.57,,,,0.28,22109.0,4013.0,,,1.57,,,22109.0,9436.0,12.89,0.63,,,1.82,1.82,10021849.0,708043631.85,,696.09,1.82,22.39,0.2146,35.02,0.0207
2024-12-09,191395.0,13608184.5,0.44,1.8,0.25,13.86,0.0,13459656.6,168993.0,189306.0,12015402.3,,,1500.0,0.37,,,,1.22,3543.0,17777.0,,,0.37,1500.0,,,22842.0,11.94,1.56,,,1.65,1.65,10050024.0,714556706.4,,708.37,1.66,24.48,0.2543,39.63,0.0187
2024-12-10,200740.0,14332836.0,0.46,1.88,0.26,14.63,0.0,14183681.4,123641.0,198651.0,8827967.4,,,1934.0,0.75,,,,3.33,9345.0,47286.0,,,0.75,1934.0,,,,8.82,,,,1.21,1.21,10098871.0,721059389.4,,716.26,1.22,23.16,0.2632,41.59,0.0196
2024-12-11,221428.0,15843173.4,0.5,2.07,0.29,16.15,0.0,15693705.45,138668.0,219339.0,9921695.4,,,5197.0,1.57,,,,,21667.0,,,,1.57,5197.0,,9830.0,979.0,9.91,0.07,,,1.36,1.36,10093817.0,722212606.35,,717.83,1.36,21.1,0.2479,40.73,0.0216
2024-12-12,247919.0,17478289.5,0.56,2.31,0.33,18.15,0.0,17106543.0,211635.0,242646.0,14920267.5,,,12242.0,1.86,,,,0.06,23307.0,810.0,,,1.86,12242.0,,61535.0,,15.12,,,,2.07,2.07,10021945.0,706547122.5,,712.14,2.08,18.43,0.2557,42.43,0.0242
2024-12-13,308925.0,21640196.25,0.7,2.89,0.41,22.19,0.0,20238775.95,272641.0,288919.0,19098502.05,,,48993.0,2.9,,1784.0,,,44489.0,,,,2.9,48993.0,0.13,12013.0,,19.19,,,,2.64,2.64,10065931.0,705118466.55,,705.19,2.65,16.91,0.2478,43.03,0.0299
2024-12-16,328416.0,22890595.2,0.75,3.03,0.43,23.61,0.0,21889075.9,284265.0,314047.0,19813270.5,,,16765.0,1.82,,,,0.5,25128.0,7012.0,,,1.82,16765.0,,1871.0,4915.0,19.89,0.35,,,2.75,2.75,10042381.0,699953955.7,,699.65,2.76,15.73,0.2427,42.82,0.0318
2024-12-17,409483.0,28295275.3,0.93,3.78,0.54,29.23,0.0,27360145.0,349551.0,395950.0,24153974.1,,,11584.0,6.08,,,,0.54,86818.0,7596.0,,,6.08,11584.0,,61298.0,4915.0,24.38,0.36,,,3.39,3.39,9976729.0,689391973.9,,691.79,3.4,29.63,0.2443,36.23,0.0397
