,ALNOV FP Equity_DX_SI_QTY,ALNOV FP Equity_DX_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNOV FP Equity_DX_SI_MV,ALNOV FP Equity_DX_DSS,ALNOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY,ALNOV FP Equity_DX_BROKER_SI_QTY,ALNOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNOV FP Equity_DX_BROKER_SI_MV_INC_x,ALNOV FP Equity_DX_SUPPLY_SI_MV_NEW,ALNOV FP Equity_DX_BROKER_SI_QTY_ADD,ALNOV FP Equity_DX_SUPPLY_SI_MV_DEC,ALNOV FP Equity_DX_BROKER_SI_QTY_INC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALNOV FP Equity_DX_BROKER_SI_MV_INC_y,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNOV FP Equity_DX_BROKER_SI_MV_ADD,ALNOV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNOV FP Equity_DX_BROKER_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV,ALNOV FP Equity_DX_BROKER_SI_MV_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV_RMV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNOV FP Equity_DX_BROKER_SI_CON_RATIO,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNOV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNOV FP Equity_PX_LAST
2021-04-29,1003493.0,5396785.35,1.45,0.44,1.42,5.55,1.0,3840999.87,717445.0,714206.0,3858419.21,,51820.0,0.71,,,0.05,140890.0,6800.0,,0.71,51820.0,,100163.0,6800.0,3.95,0.05,,100.0,30.0,0.0,0.0,,0.0,100.0,27.76,0.2342,32.64,0.4196,5.378
2021-04-30,1369048.0,7140954.37,1.98,0.6,1.94,7.45,1.0,5552489.38,904265.0,1064511.0,4716646.24,,40954.0,1.86,,1200.0,0.17,349105.0,28817.0,,1.86,40954.0,0.01,174683.0,,4.87,,,100.0,37.61,0.0,0.0,,0.0,100.0,26.96,0.2319,34.28,0.5694,5.216
2021-05-03,1299724.0,6597399.02,1.88,0.56,1.84,6.83,1.0,5403457.84,834941.0,1064511.0,4238160.52,,,,,,0.38,,69324.0,,,,,,,4.34,,,100.0,35.56,0.0,0.0,,0.0,100.0,28.2,0.2493,35.66,0.5536,5.076
2021-05-04,1189452.0,5918713.15,1.72,0.52,1.68,6.13,1.0,4723064.94,856519.0,949169.0,4262038.54,,5070.0,,,61893.0,0.25,,45385.0,,,5070.0,0.33,61893.0,177235.0,4.36,0.98,,100.0,35.92,0.0,0.0,,0.0,100.0,28.32,0.2723,39.12,0.4989,4.976
2021-05-05,1109201.0,5368532.84,1.61,0.49,1.57,5.57,1.0,4253963.12,816868.0,878918.0,3953641.12,,,0.01,,,0.21,1400.0,39651.0,,0.01,,,,71651.0,4.04,0.4,,100.0,34.04,0.0,0.0,,0.0,100.0,27.78,0.2964,41.97,0.4622,4.84
2021-05-06,1166073.0,5578493.23,1.69,0.52,1.65,5.7,1.0,4324343.71,848740.0,903918.0,4060372.16,,30603.0,0.11,,,,25000.0,,,0.11,30603.0,,1269.0,,4.09,,,100.0,35.35,0.0,0.0,,0.0,100.0,26.32,0.2851,40.16,0.4856,4.784
2021-05-07,1163565.0,5600238.35,1.68,0.51,1.65,5.64,1.0,4277828.09,784513.0,888807.0,3775861.07,,23563.0,,,7500.0,0.3,,61135.0,,,23563.0,0.04,693.0,22611.0,3.74,0.12,0.13,100.0,32.89,0.0,0.0,27348.0,0.0,100.0,24.0,0.2764,40.43,0.4878,4.813
2021-05-10,1135854.0,5483903.11,1.64,0.5,1.61,5.57,1.0,4239524.74,741403.0,878112.0,3579493.68,,11200.0,0.05,,,0.24,11200.0,54310.0,,0.05,11200.0,,,21895.0,3.58,0.09,,100.0,30.95,0.0,0.0,,0.0,100.0,21.26,0.2743,41.32,0.4742,4.828
2021-05-11,1027578.0,4853250.89,1.49,0.46,1.45,5.01,1.0,3767428.47,691445.0,797677.0,3265694.74,,,,,,0.24,,49958.0,,,,,,80435.0,3.34,0.42,,100.0,28.95,0.0,0.0,,0.0,100.0,20.47,0.2833,43.4,0.4302,4.723
2021-05-12,972496.0,4438471.74,1.41,0.43,1.38,4.65,1.0,3396442.08,665028.0,744181.0,3035187.79,,16544.0,0.0,,,0.21,300.0,42961.0,,0.0,16544.0,,,53796.0,3.15,0.32,,100.0,28.22,0.0,0.0,,0.0,100.0,21.66,0.2765,42.45,0.4127,4.564
2021-05-13,1045696.0,4812292.99,1.51,0.47,1.48,4.85,1.0,3785517.76,632524.0,822581.0,2910875.45,,792.0,,,78400.0,0.04,,5992.0,,,792.0,0.36,,,2.89,,0.13,100.0,26.44,0.0,0.0,27304.0,0.0,100.0,20.02,0.2462,39.93,0.4371,4.602
2021-05-14,1162441.0,5448360.97,1.68,0.51,1.65,5.44,1.0,4753438.22,721224.0,1014175.0,3380376.89,,65217.0,1.01,,,0.31,215541.0,68337.0,,1.01,65217.0,,91820.0,23947.0,3.31,0.1,,100.0,30.18,0.0,0.0,,0.0,100.0,21.91,0.2372,35.94,0.4865,4.687
2021-05-17,1340745.0,6656798.93,1.94,0.6,1.9,6.42,1.0,5978947.34,900766.0,1204219.0,4472303.19,,24886.0,0.95,,,0.23,193444.0,56844.0,,0.95,24886.0,,211500.0,3400.0,4.22,0.02,,81.72,38.13,201491.0,1000402.82,,0.94,81.73,29.02,0.2405,31.91,0.5675,4.965
2021-05-18,1296460.0,6259308.88,1.88,0.56,1.84,6.45,1.0,5606288.08,883209.0,1161203.0,4264133.05,27348.0,735.0,0.07,0.13,,0.19,7900.0,45640.0,27348.0,0.07,735.0,,,50916.0,4.37,0.13,,81.42,36.93,201491.0,972798.55,,1.0,81.37,28.59,0.2329,30.2,0.542,4.828
2021-05-19,1122917.0,5333855.75,1.62,0.49,1.59,5.49,1.0,5000814.25,778930.0,1052803.0,3699917.5,,8953.0,,,,0.57,,114672.0,,,8953.0,,1440.0,108400.0,3.76,0.59,,79.45,32.3,201491.0,957082.25,,0.97,79.45,31.63,0.2468,32.23,0.4656,4.75
2021-05-20,1155269.0,5477130.33,1.67,0.5,1.64,5.57,1.0,4989689.16,773082.0,1052455.0,3665181.76,,27000.0,0.03,,,0.16,10852.0,32848.0,,0.03,27000.0,,,11200.0,3.67,0.05,,79.33,32.13,201491.0,955268.83,,0.96,79.31,30.52,0.2586,35.39,0.4801,4.741
2021-05-21,1196642.0,5003160.2,1.73,0.52,1.69,5.69,1.0,4565656.18,812628.0,1092001.0,3397597.67,,,0.2,,,,39546.0,,,0.2,,,39546.0,,3.84,,,80.13,34.29,201491.0,842433.87,,0.96,80.09,30.25,0.2501,33.04,0.5049,4.181
2021-05-24,1405228.0,5736140.7,2.03,0.71,1.99,6.14,1.0,5306955.13,1047065.0,1300087.0,4274119.33,,10894.0,0.97,,,0.31,258000.0,53516.0,,0.97,10894.0,,277059.0,49914.0,4.37,0.32,,83.86,45.39,201491.0,822486.26,,0.84,83.84,24.93,0.2896,43.93,0.6092,4.082
2021-05-25,1280728.0,5128034.91,1.85,0.73,1.81,5.49,1.0,4731074.35,972789.0,1181587.0,3895047.16,9478.0,65489.0,,0.04,,0.63,,149243.0,9478.0,,65489.0,,,118500.0,3.97,0.58,,100.0,42.93,0.0,0.0,,0.0,100.0,27.15,0.2666,39.12,0.5652,4.004
2021-05-26,1430952.0,5823974.64,2.07,0.87,2.03,6.07,1.0,5296665.44,1042725.0,1301392.0,4243890.75,,1296.0,0.47,,,0.21,119805.0,48480.0,,0.47,1296.0,,117120.0,,4.18,,,100.0,47.2,0.0,0.0,,0.0,100.0,26.31,0.2887,43.27,0.6478,4.07
2021-05-27,1337870.0,5259166.97,1.94,0.85,1.89,5.63,1.0,4749866.61,1038929.0,1208310.0,4084029.9,,24179.0,,,1604.0,0.11,,27975.0,,,24179.0,0.01,,94686.0,4.23,0.44,,100.0,51.51,0.0,0.0,,0.0,100.0,28.12,0.3215,46.34,0.6633,3.931
2021-05-28,1245095.0,5366359.45,1.8,0.77,1.76,5.2,1.0,5254876.99,959959.0,1219229.0,4137423.29,,33639.0,0.19,,,0.47,50169.0,114436.0,,0.19,33639.0,,1827.0,39250.0,3.78,0.18,,100.0,56.08,0.0,0.0,,0.0,100.0,23.43,0.3557,52.67,0.7274,4.31
2021-05-31,861246.0,3591395.82,1.25,0.53,1.22,3.7,1.0,3435575.43,474273.0,823879.0,1977718.41,,86600.0,,,,2.25,,572286.0,,,86600.0,,,395350.0,2.04,1.59,,100.0,46.42,0.0,0.0,,0.0,100.0,32.48,0.272,33.97,0.8429,4.17
2021-06-01,860383.0,3530151.45,1.24,0.54,1.22,3.62,1.0,3408948.83,347997.0,830843.0,1427831.69,,,,,70000.0,0.55,,126417.0,,,,0.31,141.0,63036.0,1.45,0.27,,100.0,44.02,0.0,0.0,,0.0,100.0,25.45,0.2345,34.25,1.0883,4.103
2021-06-02,909383.0,3668451.02,1.32,0.59,1.29,3.83,1.0,3529116.66,280997.0,874843.0,1133541.9,,,0.18,,9000.0,0.32,45000.0,76000.0,,0.18,,0.04,9000.0,10000.0,1.16,0.05,,60.74,40.01,181600.0,732574.4,,0.79,59.45,23.93,0.2122,32.32,1.2948,4.034
2021-06-03,734873.0,2924794.54,1.06,0.5,1.04,3.09,1.0,2787325.34,254092.0,700333.0,1011286.16,,,,,,0.11,,26905.0,,,,,,174510.0,1.03,0.72,,100.0,48.25,0.0,0.0,,0.0,100.0,21.3,0.2281,35.38,1.3954,3.98
2021-06-04,454049.0,1816650.05,0.66,0.32,0.64,1.83,0.0,1638445.51,52544.0,409509.0,210228.54,,,,,,0.82,,201548.0,,,,,,290824.0,0.21,1.22,,100.0,16.9,0.0,0.0,,0.0,100.0,21.78,0.2239,35.96,1.46,4.001
2021-06-07,564279.0,2252037.49,0.82,0.44,0.8,2.27,0.0,1853576.05,107474.0,464439.0,428928.73,,55300.0,0.22,,,0.0,55300.0,370.0,,0.22,55300.0,,,370.0,0.43,0.0,,100.0,25.49,0.0,0.0,,0.0,100.0,28.87,0.2527,37.28,1.3385,3.991
2021-06-08,517280.0,2038600.48,0.75,0.46,0.73,2.09,0.0,1645131.04,106075.0,417440.0,418041.58,,,,,79700.0,0.01,,1399.0,,,,0.33,,126699.0,0.42,0.51,,100.0,31.43,0.0,0.0,,0.0,100.0,16.02,0.176,31.42,1.5328,3.941
2021-06-09,405675.0,1582132.5,0.59,0.44,0.57,1.61,0.0,1335106.5,68344.0,342335.0,266541.6,,,0.07,,,0.15,18800.0,37731.0,,0.07,,,,93905.0,0.27,0.39,,100.0,22.05,0.0,0.0,,0.0,100.0,18.96,0.1985,33.37,1.3087,3.9
2021-06-10,404444.0,1572882.72,0.59,0.48,0.57,1.59,0.0,1326553.46,68344.0,341104.0,265789.82,,,,,,,,,,,,,,1231.0,0.27,0.01,,100.0,19.66,0.0,0.0,,0.0,100.0,19.01,0.1997,33.46,1.1636,3.889
2021-06-11,525784.0,2096826.59,0.76,0.65,0.74,2.06,0.0,1579343.71,134764.0,396024.0,537438.83,,66420.0,0.26,,,,66420.0,,,0.26,66420.0,,,11500.0,0.53,0.04,,100.0,28.05,0.0,0.0,,0.0,100.0,25.55,0.2024,29.58,1.0944,3.988
2021-06-14,536884.0,2135187.67,0.78,0.68,0.76,2.13,0.0,1619132.15,134764.0,407124.0,535956.43,,,,,12000.0,,,,,,,0.05,,900.0,0.54,0.0,,100.0,35.2,0.0,0.0,,0.0,100.0,24.69,0.1945,29.31,1.4025,3.977
2021-06-15,572384.0,2256910.11,0.83,0.75,0.81,2.29,0.0,1745266.43,133864.0,442624.0,527825.75,,,0.15,,,0.0,35500.0,900.0,,0.15,,,,,0.53,,,100.0,27.92,0.0,0.0,,0.0,100.0,23.44,0.177,27.14,1.1937,3.943
2021-06-16,524884.0,2030776.2,0.76,0.71,0.74,2.08,0.0,1528734.76,133864.0,395124.0,517919.82,,,,,,,,,,,,,,47500.0,0.53,0.19,,100.0,34.17,0.0,0.0,,0.0,100.0,25.65,0.203,29.7,1.3397,3.869
2021-06-17,524884.0,1984586.4,0.76,0.72,0.74,2.04,0.0,1493963.84,133864.0,395124.0,506139.78,,,,,,0.02,,5500.0,,,,,5500.0,,0.52,,,100.0,34.17,0.0,0.0,,0.0,100.0,25.63,0.2028,29.68,1.3397,3.781
2021-06-18,474884.0,2174968.72,0.69,0.65,0.67,1.84,0.0,1580667.92,133864.0,345124.0,613097.12,,,,,,,,,,,,,,50000.0,0.52,0.21,,100.0,34.17,0.0,0.0,,0.0,100.0,27.97,0.2356,32.69,1.2121,4.58
2021-06-21,474884.0,1973617.9,0.69,0.6,0.67,2.06,0.0,1434335.34,133864.0,345124.0,556338.78,,,,,,,,,,,,,,,0.53,,,100.0,34.17,0.0,0.0,,0.0,100.0,30.21,0.2432,32.27,1.2121,4.156
2021-06-22,441384.0,1743908.18,0.64,0.53,0.62,1.84,0.0,1179863.42,146864.0,298624.0,580259.66,,,,,28500.0,,,,,,,0.12,13000.0,75000.0,0.61,0.34,,100.0,37.48,0.0,0.0,,0.0,100.0,30.77,0.2527,35.62,1.1266,3.951
2021-06-23,441384.0,1737287.42,0.64,0.49,0.62,1.75,0.0,1175384.06,158964.0,298624.0,625682.3,,12100.0,,,,,,,,,12100.0,,,,0.63,,,100.0,39.43,0.0,0.0,,0.0,100.0,30.74,0.253,35.59,1.0949,3.936
2021-06-24,441384.0,1722280.37,0.64,0.48,0.62,1.74,0.0,1165230.85,158964.0,298624.0,620277.53,,,,,,,,,,,,,,,0.63,,,100.0,38.21,0.0,0.0,,0.0,100.0,30.81,0.2539,35.67,1.061,3.902
2021-06-25,412884.0,1668051.36,0.6,0.46,0.58,1.62,0.0,1091300.96,158964.0,270124.0,642214.56,,,,,,,,,,,,,,28500.0,0.62,0.11,,100.0,38.21,0.0,0.0,,0.0,100.0,32.89,0.2853,38.08,0.9925,4.04
2021-06-28,412884.0,1651536.0,0.6,0.46,0.58,1.66,0.0,1080496.0,158964.0,270124.0,635856.0,,,,,,,,,,,,,,,0.64,,,100.0,38.21,0.0,0.0,,0.0,100.0,33.09,0.2875,38.32,0.9925,4.0
2021-06-29,413884.0,1639808.41,0.6,0.5,0.59,1.66,0.0,1070231.29,159964.0,270124.0,633777.37,,1000.0,,,,,,,,,1000.0,,,,0.64,,,100.0,38.45,0.0,0.0,,0.0,100.0,32.93,0.2852,38.13,0.9949,3.962
2021-06-30,413884.0,1576484.16,0.6,0.49,0.59,1.64,0.0,1028902.32,147864.0,270124.0,563213.98,,,,,,0.05,,12100.0,,,,,,,0.59,,,100.0,37.77,0.0,0.0,,0.0,100.0,33.01,0.2859,38.23,1.0572,3.809
2021-07-01,367580.0,1395333.68,0.53,0.44,0.52,1.4,0.0,920985.52,124960.0,242620.0,474348.16,,,,,7000.0,0.11,,22904.0,,,,0.03,,34504.0,0.48,0.13,,100.0,35.34,0.0,0.0,,0.0,100.0,37.13,0.3329,43.0,1.0395,3.796
2021-07-02,360980.0,1374611.84,0.52,0.42,0.51,1.37,0.0,933416.96,115860.0,245120.0,441194.88,,,,,2500.0,0.04,,9100.0,,,,0.01,,,0.44,,,100.0,34.77,0.0,0.0,,0.0,100.0,37.92,0.3459,43.9,1.0834,3.808
2021-07-05,360980.0,1406017.1,0.52,0.46,0.51,1.37,0.0,954742.4,115860.0,245120.0,451274.7,,,,,,,,,,,,,,,0.44,,,100.0,34.72,0.0,0.0,,0.0,100.0,37.92,0.346,43.91,1.0818,3.895
2021-07-06,439630.0,1677628.08,0.64,0.58,0.62,1.71,0.0,914962.32,201510.0,239770.0,768962.16,,85650.0,,,1650.0,,,,,,85650.0,0.01,,7000.0,0.78,0.03,,100.0,60.39,0.0,0.0,,0.0,100.0,30.98,0.2693,35.87,1.3175,3.816
2021-07-07,417757.0,1767112.11,0.6,0.56,0.59,1.62,0.0,1344167.1,101637.0,317770.0,429924.51,,,,,84000.0,0.39,,99873.0,,,,0.35,,6000.0,0.39,0.02,,100.0,60.75,0.0,0.0,,0.0,100.0,31.8,0.2878,36.82,2.4968,4.23
2021-07-08,479957.0,1962064.22,0.69,0.63,0.68,2.01,0.0,1399608.56,223237.0,342370.0,912592.86,,24600.0,0.1,,,,24600.0,,,0.1,24600.0,,97000.0,,0.94,,,100.0,58.38,0.0,0.0,,0.0,100.0,28.44,0.2376,32.93,1.2551,4.088
2021-07-09,497447.0,2039035.25,0.72,0.71,0.7,2.04,0.0,1463289.71,228600.0,356987.0,937031.4,,2873.0,0.03,,9000.0,,5617.0,,,0.03,2873.0,0.04,2490.0,,0.93,,,100.0,59.39,0.0,0.0,,0.0,100.0,27.2,0.2222,31.5,1.2925,4.099
2021-07-12,577415.0,2400314.15,0.84,0.85,0.82,2.39,0.0,1650208.45,268584.0,396971.0,1116503.69,,39984.0,0.17,,,,39984.0,,,0.17,39984.0,,,,1.1,,,63.63,57.78,153504.0,638116.13,,0.69,61.39,24.13,0.2118,26.79,1.2421,4.157
2021-07-13,582415.0,2329660.0,0.84,0.84,0.82,2.43,0.0,1607884.0,273584.0,401971.0,1094336.0,,5000.0,0.02,,,,5000.0,,,0.02,5000.0,,,,1.14,,,63.32,57.61,158504.0,634016.0,,0.72,61.08,23.44,0.2083,26.74,1.2265,4.0
2021-07-14,629015.0,2459448.65,0.91,0.9,0.89,2.53,0.0,1682359.61,291884.0,430271.0,1141266.44,,18300.0,0.1,,,,28300.0,,,0.1,18300.0,,,,1.17,,,62.28,57.07,176804.0,691303.64,,0.78,60.01,24.67,0.2072,27.65,1.2299,3.91
2021-07-15,629015.0,2409127.45,0.91,0.9,0.89,2.47,0.0,1647937.93,291884.0,430271.0,1117915.72,,,,,,,,,,,,,,,1.14,,,62.28,57.07,176804.0,677159.32,,0.76,60.01,24.66,0.2074,27.67,1.2299,3.83
2021-07-16,630015.0,2550300.72,0.91,0.92,0.89,2.45,0.0,1745785.01,291884.0,431271.0,1181546.43,,,0.0,,,,1000.0,,,0.0,,,,,1.12,,,62.28,57.07,176804.0,715702.59,,0.74,60.04,24.36,0.2081,28.41,1.2318,4.048
2021-07-19,624515.0,2591737.25,0.9,0.91,0.88,2.56,0.0,1789774.65,286384.0,431271.0,1188493.6,,,,,,0.02,,5500.0,,,,,,,1.16,,,61.83,55.99,176804.0,733736.6,,0.79,59.54,24.48,0.2078,28.1,1.2211,4.15
2021-07-20,502815.0,2022321.93,0.73,0.71,0.71,2.09,0.0,1245094.56,286384.0,309571.0,1151836.45,,,,,,,,,,,,,,121700.0,1.19,0.49,,61.83,55.99,176804.0,711105.69,,0.81,59.55,30.77,0.2508,34.33,0.9831,4.022
2021-07-21,499315.0,1972294.25,0.72,0.7,0.71,2.03,0.0,1203055.45,282884.0,304571.0,1117391.8,,,,,,0.04,,3500.0,,,,,,5000.0,1.14,0.02,,62.01,56.08,173304.0,684550.8,,0.77,59.74,31.29,0.2551,34.51,0.9898,3.95
2021-07-22,500715.0,1979827.11,0.72,0.7,0.71,2.0,0.0,1209809.33,282884.0,305971.0,1118523.34,,,,,1400.0,,,,,,,0.01,,,1.12,,,62.01,56.08,173304.0,685244.02,,0.75,59.74,30.69,0.2534,34.81,0.9926,3.954
2021-07-23,480715.0,1879595.65,0.7,0.67,0.68,1.91,0.0,1118146.61,282884.0,285971.0,1106076.44,,,,,,,,,,,,,,20000.0,1.12,0.08,,62.01,56.08,173304.0,677618.64,,0.75,59.74,32.06,0.2737,36.13,0.9529,3.91
2021-07-26,477515.0,1848460.57,0.69,0.69,0.68,1.88,0.0,1120155.14,276284.0,289371.0,1069495.36,,,0.01,,,0.03,3400.0,6600.0,,0.01,,,,,1.08,,,62.34,56.22,166904.0,646085.38,,0.72,60.08,32.28,0.2864,37.84,0.9716,3.871
2021-07-27,582515.0,2309089.46,0.84,0.84,0.82,2.3,0.0,1563286.64,276284.0,394371.0,1095189.78,,,0.41,,5000.0,,100000.0,,,0.41,,0.02,,,1.07,,,62.37,56.24,166704.0,660814.66,,0.71,60.11,31.03,0.2759,33.04,1.1858,3.964
2021-07-28,581115.0,2266348.5,0.84,0.84,0.82,2.34,0.0,1532586.9,276284.0,392971.0,1077507.6,,,,,,,,,,,,,,1400.0,1.1,0.01,,61.71,55.13,171404.0,668475.6,,0.75,59.5,30.7,0.2769,33.28,1.1595,3.9
2021-07-29,576239.0,2216791.43,0.83,0.84,0.82,2.28,0.0,1472135.34,281708.0,382671.0,1083730.68,,2500.0,,,,,,,,,2500.0,,2924.0,10300.0,1.1,0.04,,62.48,56.18,169204.0,650927.79,,0.73,60.21,31.29,0.2832,33.46,1.1491,3.847
2021-07-30,575639.0,2195487.15,0.83,0.85,0.82,2.25,0.0,1459507.19,281108.0,382671.0,1072145.91,,,,,,0.0,,600.0,,,,,,,1.08,,,62.43,53.57,169204.0,645344.06,,0.72,60.16,31.3,0.284,33.63,1.0969,3.814
2021-08-02,582969.0,2236852.05,0.84,0.96,0.83,2.26,0.0,1496433.84,281108.0,390001.0,1078611.4,,,,,7330.0,,,,,,,0.03,,,1.07,,,62.4,53.55,169404.0,650003.15,,0.71,60.14,31.12,0.277,33.0,1.1104,3.837
2021-08-03,588576.0,2235411.65,0.85,1.04,0.83,2.29,0.0,1508307.34,291715.0,397132.0,1107933.57,,607.0,0.04,,,,12131.0,,,0.04,607.0,,10000.0,5000.0,1.12,0.02,,63.23,55.54,169604.0,644155.99,,0.72,60.99,32.33,0.2823,32.82,1.1207,3.798
2021-08-04,617751.0,2339423.04,0.89,1.28,0.87,2.38,0.0,1580341.61,308045.0,417307.0,1166566.42,,3100.0,0.08,,,,20175.0,,,0.08,3100.0,,13230.0,,1.17,,,64.13,58.01,172304.0,652515.25,,0.72,61.91,31.56,0.2786,33.75,1.1634,3.787
2021-08-05,637351.0,2281716.58,0.92,1.4,0.9,2.43,0.0,1529043.06,320720.0,427107.0,1148177.6,,12675.0,0.01,,,,9800.0,,,0.01,12675.0,,,,1.21,,,63.78,58.17,182104.0,651932.32,,0.76,61.55,30.93,0.2815,35.13,1.1559,3.58
2021-08-06,705019.0,2442185.82,1.02,1.52,1.0,2.54,0.0,1713900.6,320720.0,494775.0,1110974.08,,,0.22,,,,67668.0,,,0.22,,,,,1.15,,,63.78,58.17,182104.0,630808.26,,0.72,61.56,27.93,0.2905,40.15,1.2786,3.464
2021-08-09,705019.0,2572614.33,1.02,1.48,1.0,2.51,0.0,1805433.98,310720.0,494775.0,1133817.28,,,0.03,,,0.04,10000.0,10000.0,,0.03,,,,10000.0,1.08,0.0,,63.05,56.35,182104.0,664497.5,,0.69,60.81,27.21,0.2846,40.01,1.2786,3.649
2021-08-10,723019.0,2562379.34,1.05,1.49,1.02,2.66,1.0,1808450.04,327720.0,510285.0,1161439.68,,8000.0,,,18000.0,,,,,,8000.0,0.07,9000.0,2490.0,1.2,0.03,,63.29,57.76,190104.0,673728.58,,0.76,61.05,27.05,0.2675,37.9,1.2743,3.544
2021-08-11,720529.0,2511043.57,1.04,1.51,1.02,2.58,1.0,1778343.23,335230.0,510285.0,1168276.55,,10000.0,,,,0.01,,2490.0,,,10000.0,,,,1.19,,,63.81,59.34,190104.0,662512.44,,0.74,61.58,27.09,0.2669,37.81,1.2755,3.485
2021-08-12,716729.0,2458380.47,1.04,1.56,1.01,2.53,1.0,1737243.55,335230.0,506485.0,1149838.9,,,,,,,,,,,,,,3800.0,1.17,0.02,,63.81,59.28,190104.0,652056.72,,0.73,61.59,27.18,0.2658,37.51,1.2675,3.43
2021-08-13,731840.0,2534361.92,1.06,1.64,1.04,2.55,1.0,1805248.05,333880.0,521296.0,1156226.44,,300.0,0.1,,300.0,0.01,26161.0,1650.0,,0.1,300.0,0.0,,11650.0,1.14,0.04,,63.72,59.04,190104.0,658330.15,,0.72,61.48,26.45,0.2838,40.73,1.2942,3.463
2021-08-16,733340.0,2648824.08,1.06,1.65,1.04,2.61,1.0,1866667.15,339880.0,516796.0,1227646.56,,6000.0,,,,,,,,,6000.0,,,4500.0,1.18,0.01,,63.41,58.86,196104.0,708327.65,,0.75,61.18,26.19,0.2847,41.14,1.2699,3.612
2021-08-17,735340.0,2595750.2,1.06,1.61,1.04,2.68,1.0,1831349.88,331880.0,518796.0,1171536.4,,,0.04,,,0.0,10000.0,8000.0,,0.04,,,,8000.0,1.2,0.03,,63.83,59.16,188104.0,664007.12,,0.75,61.6,26.64,0.2787,39.94,1.3108,3.53
2021-08-18,778340.0,3269028.0,1.13,1.69,1.1,2.91,1.0,2359543.2,331880.0,561796.0,1393896.0,,,0.01,,40000.0,,3000.0,,,0.01,,0.14,,,1.17,,,63.83,59.11,188104.0,790036.8,,0.73,61.6,23.81,0.2655,40.91,1.3862,4.2
2021-08-19,776840.0,3542390.4,1.12,1.41,1.1,3.38,1.0,2566349.76,329380.0,562796.0,1501972.8,,,,,1000.0,0.0,,2500.0,,,,0.0,,,1.38,,,63.96,59.19,185604.0,846354.24,,0.86,61.67,24.51,0.259,39.43,1.396,4.56
2021-08-20,795293.0,3849218.12,1.15,1.31,1.13,3.73,1.0,2723932.64,347833.0,562796.0,1683511.72,,18453.0,,,,,,,,,18453.0,,,,1.59,,,63.45,59.04,200404.0,969955.36,,1.01,61.2,24.04,0.2464,38.25,1.3499,4.84
2021-08-23,815450.0,4035662.05,1.18,1.17,1.15,4.02,1.0,2853573.6,354190.0,576596.0,1752886.31,,6357.0,,,13800.0,,,,,,6357.0,0.07,,,1.71,,,62.73,58.49,210414.0,1041338.89,,1.12,60.46,23.61,0.2326,36.71,1.3467,4.949
2021-08-24,822440.0,3833392.84,1.19,1.1,1.16,4.07,1.0,2755098.46,386680.0,591096.0,1802315.48,,29990.0,0.06,,2500.0,,12000.0,,,0.06,29990.0,0.01,2500.0,,1.91,,,61.66,57.93,240404.0,1120523.04,,1.31,59.39,23.93,0.2253,35.14,1.2321,4.661
2021-08-25,875940.0,4108158.6,1.27,1.12,1.24,4.14,1.0,2847280.24,382680.0,607096.0,1794769.2,,,0.18,,,0.02,43000.0,4000.0,,0.18,,,,27000.0,1.78,0.16,,100.0,90.11,0.0,0.0,,0.0,100.0,22.38,0.2212,33.93,2.0625,4.69
2021-08-26,895565.0,4141092.56,1.3,1.12,1.27,4.24,1.0,2897957.9,399305.0,626721.0,1846386.32,,18000.0,0.1,,,0.01,21000.0,1375.0,,0.1,18000.0,,,1375.0,1.87,0.01,,100.0,90.3,0.0,0.0,,0.0,100.0,21.97,0.2124,32.87,2.0252,4.624
