,LIN FP Equity_DX_SI_QTY,LIN FP Equity_DX_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LIN FP Equity_DX_SI_MV,LIN FP Equity_DX_DSS,LIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY,LIN FP Equity_DX_BROKER_SI_QTY,LIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LIN FP Equity_DX_BROKER_SI_MV_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,LIN FP Equity_DX_BROKER_SI_MV_INC_x,LIN FP Equity_DX_SUPPLY_SI_MV_NEW,LIN FP Equity_DX_BROKER_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_NEW,LIN FP Equity_DX_SUPPLY_SI_MV_DEC,LIN FP Equity_DX_BROKER_SI_QTY_INC,LIN FP Equity_DX_SUPPLY_SI_QTY_DEC,LIN FP Equity_DX_BROKER_SI_MV_NEW_y,LIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LIN FP Equity_DX_BROKER_SI_MV_INC_y,LIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,LIN FP Equity_DX_BROKER_SI_MV_ADD,LIN FP Equity_DX_SUPPLY_SI_QTY_ADD,LIN FP Equity_DX_BROKER_SI_QTY_DEC,LIN FP Equity_DX_SUPPLY_SI_MV,LIN FP Equity_DX_BROKER_SI_MV_DEC,LIN FP Equity_DX_SUPPLY_SI_MV_RMV,LIN FP Equity_DX_BROKER_SI_MV_RMV,LIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LIN FP Equity_DX_UTILIZATION_QUANTITY,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LIN FP Equity_DX_ACTIVE_UTILIZATION_MV,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LIN FP Equity_DX_BROKER_SI_CON_RATIO,LIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LIN FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122577.0,4171555.71,,4.81,0.0,,0.0,,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122577.0,4247131.22,,4.85,0.0,,0.0,,0.0
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,122577.0,4257775.66,,4.88,0.0,,0.0,,0.0
2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4274186.27,,4.91,0.0,,0.0,,0.0
2016-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4261357.3,,4.92,0.0,,0.0,,0.0
2016-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4263495.46,,4.91,0.0,,0.0,,0.0
2016-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120123.0,4060919.4,,4.73,0.0,,0.0,,0.0
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4212179.56,,4.83,0.0,,0.0,,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4246390.16,,4.88,0.0,,0.0,,0.0
2016-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123111.0,4244252.0,,4.89,0.0,,0.0,,0.0
2016-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123378.0,4221314.83,,4.87,0.0,,0.0,,0.0
2016-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123446.0,4181833.8,,4.84,0.0,,0.0,,0.0
2016-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123446.0,4189337.73,,4.83,0.0,,0.0,,0.0
2016-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123446.0,4234361.32,,4.85,0.0,,0.0,,0.0
2016-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123446.0,4395159.85,,4.99,0.0,,0.0,,0.0
2016-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123714.0,4383215.35,,5.08,0.0,,0.0,,0.0
2016-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123714.0,4356357.41,,5.04,0.0,,0.0,,0.0
2016-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,123947.0,4359180.37,,5.02,0.0,,0.0,,0.0
2016-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124179.0,4294011.57,,4.98,0.0,,0.0,,0.0
2016-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124179.0,4377044.94,,5.01,0.0,,0.0,,0.0
2016-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124179.0,4320970.45,,4.99,0.0,,0.0,,0.0
2016-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124451.0,4328273.61,,4.98,0.0,,0.0,,0.0
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124091.0,4371787.94,,5.02,0.0,,0.0,,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124157.0,4352549.87,,5.02,0.0,,0.0,,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124517.0,4379227.1,,5.03,0.0,,0.0,,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124517.0,4396527.75,,5.03,0.0,,0.0,,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124157.0,4398910.94,,5.06,0.0,,0.0,,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124157.0,4382738.47,,5.03,0.0,,0.0,,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124157.0,4355784.36,,5.03,0.0,,0.0,,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124737.0,4386964.44,,5.05,0.0,,0.0,,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124781.0,4391762.66,,5.05,0.0,,0.0,,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124781.0,4379843.24,,5.06,0.0,,0.0,,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124781.0,4335416.33,,5.03,0.0,,0.0,,0.0
2016-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124781.0,4333249.16,,4.99,0.0,,0.0,,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,124781.0,4320246.17,,4.99,0.0,,0.0,,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125015.0,4442337.46,,5.05,0.0,,0.0,,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125015.0,4435823.77,,5.1,0.0,,0.0,,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125348.0,4377974.94,,5.05,0.0,,0.0,,0.0
2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125473.0,4526166.96,,5.14,0.0,,0.0,,0.0
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125473.0,4707039.3,,5.35,0.0,,0.0,,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,126473.0,4707212.27,,5.43,0.0,,0.0,,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,126473.0,4755536.43,,5.44,0.0,,0.0,,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,126707.0,4439744.15,,5.28,0.0,,0.0,,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127908.0,4288558.18,,5.04,0.0,,0.0,,0.0
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127908.0,4309662.19,,4.95,0.0,,0.0,,0.0
2016-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127908.0,4452947.35,,5.05,0.0,,0.0,,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127191.0,4528496.48,,5.17,0.0,,0.0,,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127191.0,4516346.86,,5.2,0.0,,0.0,,0.0
2016-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127191.0,4500883.7,,5.18,0.0,,0.0,,0.0
2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127279.0,4553735.13,,5.23,0.0,,0.0,,0.0
2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127279.0,4801221.43,,5.06,0.0,,0.0,,0.0
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127279.0,4781422.58,,4.93,0.0,,0.0,,0.0
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128279.0,4764114.43,,4.92,0.0,,0.0,,0.0
2016-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128279.0,4832707.7,,4.94,0.0,,0.0,,0.0
2016-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128279.0,4982365.74,,5.06,0.0,,0.0,,0.0
2016-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128279.0,5107080.78,,5.2,0.0,,0.0,,0.0
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,129785.0,5274290.41,,5.38,0.0,,0.0,,0.0
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,130099.0,5288315.79,,5.45,0.0,,0.0,,0.0
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131805.0,5489649.33,,5.59,0.0,,0.0,,0.0
2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,131805.0,5587038.06,,5.71,0.0,,0.0,,0.0
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,132402.0,5685716.49,,5.81,0.0,,0.0,,0.0
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135221.0,5487314.39,,5.77,0.0,,0.0,,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135221.0,5140248.99,,5.44,0.0,,0.0,,0.0
2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138023.0,5434626.99,,5.5,0.0,,0.0,,0.0
2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,138023.0,5563447.78,,5.66,0.0,,0.0,,0.0
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140319.0,5660087.84,,5.8,0.0,,0.0,,0.0
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141105.0,5538146.09,,5.77,0.0,,0.0,,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141421.0,5549173.67,,5.7,0.0,,0.0,,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140680.0,5559761.54,,5.7,0.0,,0.0,,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142851.0,5599729.7,,5.77,0.0,,0.0,,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143163.0,5632837.86,,5.8,0.0,,0.0,,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144907.0,5829658.4,,5.95,0.0,,0.0,,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144907.0,5818387.91,,6.0,0.0,,0.0,,0.0
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147675.0,5876408.52,,6.06,0.0,,0.0,,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147939.0,5849518.34,,6.03,0.0,,0.0,,0.0
2016-08-10,3420.0,136324.28,0.1,0.4,0.05,0.14,0.0,0.0,3420.0,0.0,136324.28,,,,,,,,,,,,,,,,3420.0,,0.14,,,,2.29,2.29,146015.0,5820289.47,,5.95,2.27,,1.0,100.0,0.0229
2016-08-11,4.0,160.65,0.0,0.0,0.0,0.0,0.0,160.65,4.0,4.0,160.65,,,,,,4.0,,0.14,,3416.0,,,,,0.0,,,0.0,,,,0.0,0.0,149721.0,6013137.98,,6.17,0.0,,1.0,100.0,0.0
2016-08-12,4.0,160.88,0.0,0.0,0.0,0.0,0.0,160.88,4.0,4.0,160.88,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149964.0,6031645.27,,6.2,0.0,,1.0,100.0,0.0
2016-08-15,4.0,160.92,0.0,0.0,0.0,0.0,0.0,160.92,4.0,4.0,160.92,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151470.0,6093690.14,,6.27,0.0,,1.0,100.0,0.0
2016-08-16,4.0,159.37,0.0,0.0,0.0,0.0,0.0,159.37,4.0,4.0,159.37,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151470.0,6034785.46,,6.22,0.0,,1.0,100.0,0.0
2016-08-17,8.0,325.11,0.0,0.0,0.0,0.0,0.0,162.55,8.0,4.0,325.11,,,4.0,,,,,,,,,,,4.0,,,,0.0,,,,0.01,0.01,151723.0,6165821.65,,6.28,0.01,,1.0,100.0,0.0001
2016-08-18,8.0,327.05,0.0,0.0,0.0,0.0,0.0,327.05,8.0,8.0,327.05,,,,0.0,,,,,4.0,,,,0.0,,,,,0.0,,,,0.01,0.01,151723.0,6202698.58,,6.35,0.01,,1.0,100.0,0.0001
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,8.0,,,,,,,8.0,0.0,0.0,,,0.0,0.0,151731.0,6152870.37,,6.35,0.0,,0.0,,0.0
2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151522.0,6260771.88,,6.39,0.0,,0.0,,0.0
2016-08-23,4.0,164.89,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,164.89,,,,,,,,,,,,,,,,4.0,,0.0,,,,0.0,0.0,151518.0,6245875.76,,6.44,0.0,,1.0,100.0,0.0
2016-08-24,4.0,164.62,0.0,0.0,0.0,0.0,0.0,164.62,4.0,4.0,164.62,,,,,,4.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,151518.0,6235564.17,,6.43,0.0,,1.0,100.0,0.0
2016-08-25,8.0,320.99,0.0,0.0,0.0,0.0,0.0,160.49,8.0,4.0,320.99,,,4.0,,,,,,,,,,,4.0,,,,0.0,,,,0.01,0.01,151514.0,6079256.78,,6.32,0.01,,1.0,100.0,0.0001
2016-08-26,11.0,441.04,0.0,0.0,0.0,0.0,0.0,320.75,11.0,8.0,441.04,,,3.0,0.0,,,,,4.0,,,,0.0,3.0,,,,0.0,,,,0.01,0.01,151511.0,6074717.37,,6.27,0.01,,1.0,100.0,0.0001
2016-08-29,11.0,431.09,0.0,0.0,0.0,0.0,0.0,431.09,11.0,11.0,431.09,,,,0.0,,,,,3.0,,,,0.0,,,,,0.0,,,,0.01,0.01,151511.0,5937726.89,,6.18,0.01,,1.0,100.0,0.0001
2016-08-30,11.0,428.1,0.0,0.0,0.0,0.0,0.0,428.1,11.0,11.0,428.1,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,151767.0,5906445.42,,6.1,0.01,,1.0,100.0,0.0001
2016-08-31,11.0,415.16,0.0,0.0,0.0,0.0,0.0,415.16,11.0,11.0,415.16,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,151767.0,5727909.35,,5.97,0.01,,1.0,100.0,0.0001
2016-09-01,11.0,406.39,0.0,0.0,0.0,0.0,0.0,406.39,11.0,11.0,406.39,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,151767.0,5606917.96,,5.82,0.01,,1.0,100.0,0.0001
2016-09-02,8.0,309.55,0.0,0.0,0.0,0.0,0.0,309.55,8.0,8.0,309.55,,,,,,,,0.0,,3.0,,,,,,,3.0,0.0,0.0,,,0.01,0.01,151770.0,5872624.89,,5.92,0.01,,1.0,100.0,0.0001
2016-09-05,8.0,303.41,0.0,0.0,0.0,0.0,0.0,303.41,0.0,8.0,0.0,,,,,,,,0.0,,8.0,,,,,,,,0.0,,,,0.0,0.0,154882.0,5874084.02,,6.1,0.0,,1.0,100.0,0.0001
2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,0.0,0.0,154295.0,5902824.14,,6.03,0.0,,0.0,,0.0
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,154295.0,5910324.56,,6.08,0.0,,0.0,,0.0
2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,154295.0,5910324.56,,6.08,0.0,,0.0,,0.0
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147355.0,5615833.19,,5.79,0.0,,0.0,,0.0
2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147355.0,5621563.63,,5.77,0.0,,0.0,,0.0
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147355.0,5665974.56,,5.81,0.0,,0.0,,0.0
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147355.0,5962524.93,,5.99,0.0,,0.0,,0.0
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147444.0,6593988.59,,6.49,0.0,,0.0,,0.0
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147704.0,6318415.6,,6.65,0.0,,0.0,,0.0
2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147704.0,6462015.95,,6.53,0.0,,0.0,,0.0
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,147704.0,6318415.6,,6.57,0.0,,0.0,,0.0
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,154644.0,6565677.12,,6.77,0.0,,0.0,,0.0
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,154644.0,6758121.98,,6.85,0.0,,0.0,,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,157132.0,6874488.78,,7.07,0.0,,0.0,,0.0
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,157652.0,6861986.11,,7.08,0.0,,0.0,,0.0
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,157652.0,6897238.66,,7.09,0.0,,0.0,,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148735.0,6521582.24,,6.69,0.0,,0.0,,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149305.0,6473996.59,,6.69,0.0,,0.0,,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149513.0,6493190.79,,6.67,0.0,,0.0,,0.0
