,ALTHE FP Equity_DX_SI_QTY,ALTHE FP Equity_DX_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHE FP Equity_DX_SI_MV,ALTHE FP Equity_DX_DSS,ALTHE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SUPPLY_SI_QTY,ALTHE FP Equity_DX_BROKER_SI_QTY,ALTHE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHE FP Equity_DX_BROKER_SI_MV_INC_x,ALTHE FP Equity_DX_BROKER_SI_QTY_ADD,ALTHE FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHE FP Equity_DX_BROKER_SI_QTY_INC,ALTHE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHE FP Equity_DX_BROKER_SI_MV_INC_y,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHE FP Equity_DX_BROKER_SI_MV_ADD,ALTHE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHE FP Equity_DX_BROKER_SI_QTY_DEC,ALTHE FP Equity_DX_SUPPLY_SI_MV,ALTHE FP Equity_DX_BROKER_SI_MV_DEC,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHE FP Equity_DX_BROKER_SI_CON_RATIO,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHE FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-03-24,1000.0,950.0,0.01,0.07,0.01,0.0,0.0,950.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-25,1000.0,920.0,0.01,0.07,0.01,0.0,0.0,920.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-26,1000.0,890.0,0.01,0.07,0.01,0.0,0.0,890.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-27,1000.0,984.0,0.01,0.08,0.01,0.0,0.0,984.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-30,1000.0,938.0,0.01,0.08,0.01,0.0,0.0,938.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-31,1000.0,1140.0,0.01,0.08,0.01,0.0,0.0,1140.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-01,1000.0,1080.0,0.01,0.07,0.01,0.0,0.0,1080.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-02,1000.0,1040.0,0.01,0.07,0.01,0.0,0.0,1040.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,500.0,580.0,0.0,0.0,,0.0,,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1100.0,1254.0,0.0,0.0,,0.0,,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,500.0,620.0,0.0,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,500.0,615.0,0.0,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3700.0,4144.0,0.0,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3200.0,3536.0,0.0,0.0,,0.0,,0.0
2020-10-14,30000.0,64800.0,0.25,0.46,0.2,0.06,0.0,64800.0,30000.0,30000.0,64800.0,,,30000.0,,,,,,0.06,30000.0,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-15,31475.0,66097.5,0.27,0.46,0.21,0.07,0.0,66097.5,31475.0,31475.0,66097.5,1475.0,0.01,,,1475.0,,0.01,1475.0,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-16,31475.0,70818.75,0.25,0.45,0.2,0.07,0.0,70818.75,31475.0,31475.0,70818.75,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-19,31475.0,68615.5,0.25,0.43,0.2,0.07,0.0,68615.5,31475.0,31475.0,68615.5,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-20,31475.0,70504.0,0.25,0.42,0.2,0.07,0.0,70504.0,31475.0,31475.0,70504.0,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-21,61475.0,135245.0,0.5,0.81,0.39,0.14,0.0,69245.0,31475.0,31475.0,69245.0,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.9531
2020-10-22,1475.0,3451.5,0.01,0.02,0.01,0.0,0.0,3451.5,1475.0,1475.0,3451.5,,,,0.07,,30000.0,,,,,30000.0,0.0,0.07,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-23,1475.0,3348.25,0.01,0.02,0.01,0.0,0.0,3348.25,1475.0,1475.0,3348.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-26,1475.0,2979.5,0.01,0.02,0.01,0.0,0.0,2979.5,1475.0,1475.0,2979.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-27,1475.0,2868.88,0.01,0.02,0.01,0.0,0.0,2868.88,1475.0,1475.0,2868.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-28,1475.0,2699.25,0.01,0.02,0.01,0.0,0.0,2699.25,1475.0,1475.0,2699.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-29,1475.0,2773.0,0.01,0.02,0.01,0.0,0.0,2773.0,1475.0,1475.0,2773.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-10-30,1475.0,2714.0,0.01,0.02,0.01,0.0,0.0,2714.0,1475.0,1475.0,2714.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-02,1475.0,2927.88,0.01,0.02,0.01,0.0,0.0,2927.88,1475.0,1475.0,2927.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-03,1475.0,2684.5,0.01,0.02,0.01,0.0,0.0,2684.5,1475.0,1475.0,2684.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-04,1475.0,2618.13,0.01,0.02,0.01,0.0,0.0,2618.13,1475.0,1475.0,2618.13,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-05,1475.0,2625.5,0.01,0.02,0.01,0.0,0.0,2625.5,1475.0,1475.0,2625.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-06,1475.0,2765.63,0.01,0.02,0.01,0.0,0.0,2765.63,1475.0,1475.0,2765.63,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-09,1475.0,2714.0,0.01,0.02,0.01,0.0,0.0,2714.0,1475.0,1475.0,2714.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-10,1475.0,2809.88,0.01,0.02,0.01,0.0,0.0,2809.88,1475.0,1475.0,2809.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-11,1475.0,2891.0,0.01,0.02,0.01,0.0,0.0,2891.0,1475.0,1475.0,2891.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-12,1475.0,2920.5,0.01,0.02,0.01,0.0,0.0,2920.5,1475.0,1475.0,2920.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-13,1475.0,3097.5,0.01,0.02,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-16,1475.0,3097.5,0.01,0.02,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-17,1475.0,3053.25,0.01,0.02,0.01,0.0,0.0,3053.25,1475.0,1475.0,3053.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-18,1475.0,3230.25,0.01,0.02,0.01,0.0,0.0,3230.25,1475.0,1475.0,3230.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-19,1475.0,3171.25,0.01,0.02,0.01,0.0,0.0,3171.25,1475.0,1475.0,3171.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-20,1475.0,3097.5,0.01,0.02,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-23,1475.0,3112.25,0.01,0.02,0.01,0.0,0.0,3112.25,1475.0,1475.0,3112.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-24,1475.0,3082.75,0.01,0.03,0.01,0.0,0.0,3082.75,1475.0,1475.0,3082.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-25,1475.0,3053.25,0.01,0.04,0.01,0.0,0.0,3053.25,1475.0,1475.0,3053.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-26,1475.0,3097.5,0.01,0.04,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-27,1475.0,3082.75,0.01,0.04,0.01,0.0,0.0,3082.75,1475.0,1475.0,3082.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-11-30,1475.0,3038.5,0.01,0.04,0.01,0.0,0.0,3038.5,1475.0,1475.0,3038.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-01,1475.0,3038.5,0.01,0.04,0.01,0.0,0.0,3038.5,1475.0,1475.0,3038.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-02,1475.0,2979.5,0.01,0.04,0.01,0.0,0.0,2979.5,1475.0,1475.0,2979.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-03,1475.0,2950.0,0.01,0.04,0.01,0.0,0.0,2950.0,1475.0,1475.0,2950.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-04,1475.0,3009.0,0.01,0.05,0.01,0.0,0.0,3009.0,1475.0,1475.0,3009.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-07,1475.0,2942.63,0.01,0.05,0.01,0.0,0.0,2942.63,1475.0,1475.0,2942.63,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-08,1475.0,2905.75,0.01,0.05,0.01,0.0,0.0,2905.75,1475.0,1475.0,2905.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-09,1475.0,2898.38,0.01,0.05,0.01,0.0,0.0,2898.38,1475.0,1475.0,2898.38,,,,,,,,,,,,0.0,,100.0,74.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.7468
2020-12-10,1475.0,2920.5,0.01,0.06,0.01,0.0,0.0,2920.5,1475.0,1475.0,2920.5,,,,,,,,,,,,0.0,,100.0,93.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.9365
2020-12-11,1475.0,2876.25,0.01,0.06,0.01,0.0,0.0,2876.25,1475.0,1475.0,2876.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-14,1475.0,2832.0,0.01,0.06,0.01,0.0,0.0,2832.0,1475.0,1475.0,2832.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-15,1475.0,2832.0,0.01,0.07,0.01,0.0,0.0,2832.0,1475.0,1475.0,2832.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-16,1475.0,2861.5,0.01,0.07,0.01,0.0,0.0,2861.5,1475.0,1475.0,2861.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-17,1475.0,2891.0,0.01,0.07,0.01,0.0,0.0,2891.0,1475.0,1475.0,2891.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-18,1475.0,2891.0,0.01,0.07,0.01,0.0,0.0,2891.0,1475.0,1475.0,2891.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-21,1475.0,2876.25,0.01,0.07,0.01,0.0,0.0,2876.25,1475.0,1475.0,2876.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-22,1475.0,2920.5,0.01,0.07,0.01,0.0,0.0,2920.5,1475.0,1475.0,2920.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-23,1475.0,3023.75,0.01,0.07,0.01,0.0,0.0,3023.75,1475.0,1475.0,3023.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-24,1475.0,3068.0,0.01,0.07,0.01,0.0,0.0,3068.0,1475.0,1475.0,3068.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-25,1475.0,3068.0,0.01,0.07,0.01,0.0,0.0,3068.0,1475.0,1475.0,3068.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-28,1475.0,3023.75,0.01,0.07,0.01,0.0,0.0,3023.75,1475.0,1475.0,3023.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-29,1475.0,2950.0,0.01,0.08,0.01,0.0,0.0,2950.0,1475.0,1475.0,2950.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-30,1475.0,2920.5,0.01,0.08,0.01,0.0,0.0,2920.5,1475.0,1475.0,2920.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2020-12-31,1475.0,2979.5,0.01,0.08,0.01,0.0,0.0,2979.5,1475.0,1475.0,2979.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-01,1475.0,2979.5,0.01,0.09,0.01,0.0,0.0,2979.5,1475.0,1475.0,2979.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-04,1475.0,2861.5,0.01,0.09,0.01,0.0,0.0,2861.5,1475.0,1475.0,2861.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-05,1475.0,2898.38,0.01,0.09,0.01,0.0,0.0,2898.38,1475.0,1475.0,2898.38,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-06,1475.0,2920.5,0.01,0.09,0.01,0.0,0.0,2920.5,1475.0,1475.0,2920.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-07,1475.0,3038.5,0.01,0.09,0.01,0.0,0.0,3038.5,1475.0,1475.0,3038.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-08,1475.0,3186.0,0.01,0.08,0.01,0.0,0.0,3186.0,1475.0,1475.0,3186.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-11,1475.0,3377.75,0.01,0.08,0.01,0.0,0.0,3377.75,1475.0,1475.0,3377.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-12,1475.0,3451.5,0.01,0.08,0.01,0.0,0.0,3451.5,1475.0,1475.0,3451.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-13,1475.0,3451.5,0.01,0.08,0.01,0.0,0.0,3451.5,1475.0,1475.0,3451.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-14,1475.0,3436.75,0.01,0.08,0.01,0.0,0.0,3436.75,1475.0,1475.0,3436.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-15,1475.0,3215.5,0.01,0.07,0.01,0.0,0.0,3215.5,1475.0,1475.0,3215.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-18,1475.0,3245.0,0.01,0.07,0.01,0.0,0.0,3245.0,1475.0,1475.0,3245.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-19,1475.0,3304.0,0.01,0.07,0.01,0.0,0.0,3304.0,1475.0,1475.0,3304.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-20,1475.0,3377.75,0.01,0.08,0.01,0.0,0.0,3377.75,1475.0,1475.0,3377.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-21,1475.0,3259.75,0.01,0.08,0.01,0.0,0.0,3259.75,1475.0,1475.0,3259.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-22,1475.0,3156.5,0.01,0.08,0.01,0.0,0.0,3156.5,1475.0,1475.0,3156.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-25,1475.0,3082.75,0.01,0.07,0.01,0.0,0.0,3082.75,1475.0,1475.0,3082.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-26,1475.0,3156.5,0.01,0.07,0.01,0.0,0.0,3156.5,1475.0,1475.0,3156.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-01-27,29675.0,56085.75,0.24,1.45,0.19,0.06,0.0,29436.75,15575.0,15575.0,29436.75,,,14100.0,,,,,,0.03,14100.0,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-01-28,29675.0,58756.5,0.24,1.31,0.19,0.06,0.0,30838.5,15575.0,15575.0,30838.5,,,,,,,,,,,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-01-29,29675.0,56234.13,0.24,1.13,0.19,0.06,0.0,29514.63,15575.0,15575.0,29514.63,,,,,,,,,,,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-02-01,29675.0,53415.0,0.24,1.17,0.19,0.06,0.0,28035.0,15575.0,15575.0,28035.0,,,,,,,,,,,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-02-02,29675.0,55789.0,0.24,1.15,0.19,0.05,0.0,29281.0,15575.0,15575.0,29281.0,,,,,,,,,,,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-02-03,29675.0,56679.25,0.24,1.09,0.19,0.06,0.0,29748.25,15575.0,15575.0,29748.25,,,,,,,,,,,,0.03,,100.0,52.49,0.0,0.0,0.0,100.0,4.97,0.9055,95.03,1.0
2021-02-04,15575.0,29125.25,0.13,0.57,0.1,0.03,0.0,2758.25,15575.0,1475.0,29125.25,,,,,,,,,,,14100.0,0.03,0.03,100.0,52.49,0.0,0.0,0.0,100.0,9.47,0.8285,90.53,0.5249
2021-02-05,1475.0,2802.5,0.01,0.05,0.01,0.0,0.0,2802.5,1475.0,1475.0,2802.5,,,,0.03,,14100.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-08,28275.0,54853.5,0.23,1.03,0.18,0.05,0.0,28857.5,14875.0,14875.0,28857.5,,,13400.0,,,,,,0.03,13400.0,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-09,28275.0,55701.75,0.23,1.08,0.18,0.05,0.0,29303.75,14875.0,14875.0,29303.75,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-10,28275.0,55701.75,0.23,1.09,0.18,0.06,0.0,29303.75,14875.0,14875.0,29303.75,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-11,28275.0,57963.75,0.23,1.08,0.18,0.06,0.0,30493.75,14875.0,14875.0,30493.75,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-12,28275.0,65032.5,0.23,1.05,0.18,0.06,0.0,34212.5,14875.0,14875.0,34212.5,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-15,28275.0,64749.75,0.23,0.91,0.18,0.07,0.0,34063.75,14875.0,14875.0,34063.75,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-16,28275.0,59660.25,0.23,0.91,0.18,0.06,0.0,31386.25,14875.0,14875.0,31386.25,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-17,28275.0,60508.5,0.23,0.9,0.18,0.06,0.0,31832.5,14875.0,14875.0,31832.5,,,,,,,,,,,,0.03,,100.0,52.61,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,1.0
2021-02-18,1475.0,3009.0,0.01,0.05,0.01,0.0,0.0,3009.0,1475.0,1475.0,3009.0,,,,0.03,,13400.0,,,,,13400.0,0.0,0.03,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-19,1475.0,3097.5,0.01,0.05,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-22,1475.0,3053.25,0.01,0.05,0.01,0.0,0.0,3053.25,1475.0,1475.0,3053.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-23,1475.0,3068.0,0.01,0.05,0.01,0.0,0.0,3068.0,1475.0,1475.0,3068.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-24,1475.0,2927.88,0.01,0.05,0.01,0.0,0.0,2927.88,1475.0,1475.0,2927.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-25,1475.0,2950.0,0.01,0.05,0.01,0.0,0.0,2950.0,1475.0,1475.0,2950.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-02-26,1475.0,2935.25,0.01,0.05,0.01,0.0,0.0,2935.25,1475.0,1475.0,2935.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-03-01,1475.0,2861.5,0.01,0.06,0.01,0.0,0.0,2861.5,1475.0,1475.0,2861.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-03-02,1475.0,2876.25,0.01,0.06,0.01,0.0,0.0,2876.25,1475.0,1475.0,2876.25,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-03-03,1475.0,2883.63,0.01,0.05,0.01,0.0,0.0,2883.63,1475.0,1475.0,2883.63,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-03-04,1475.0,2883.63,0.01,0.06,0.01,0.0,0.0,2883.63,1475.0,1475.0,2883.63,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2021-03-05,1475.0,3097.5,0.01,0.05,0.01,0.0,0.0,3097.5,1475.0,1475.0,3097.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
