,ALOKW FP Equity_DX_SI_QTY,ALOKW FP Equity_DX_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALOKW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALOKW FP Equity_DX_SI_MV,ALOKW FP Equity_DX_DSS,ALOKW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SUPPLY_SI_QTY,ALOKW FP Equity_DX_BROKER_SI_QTY,ALOKW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_x,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALOKW FP Equity_DX_BROKER_SI_MV_INC_x,ALOKW FP Equity_DX_BROKER_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_NEW,ALOKW FP Equity_DX_SUPPLY_SI_MV_DEC,ALOKW FP Equity_DX_BROKER_SI_QTY_INC,ALOKW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_y,ALOKW FP Equity_DX_BROKER_SI_MV_INC_y,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALOKW FP Equity_DX_BROKER_SI_MV_ADD,ALOKW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_DEC,ALOKW FP Equity_DX_SUPPLY_SI_MV,ALOKW FP Equity_DX_BROKER_SI_MV_DEC,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALOKW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALOKW FP Equity_DX_BROKER_SI_CON_RATIO,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALOKW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALOKW FP Equity_PX_LAST
2024-11-06,2400.0,13104.0,0.06,0.24,0.03,0.01,0.0,13104.0,2400.0,2400.0,13104.0,,,,,,0.01,,2000.0,,,,,,2000.0,0.01,0.01,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4774,5.46
2024-11-07,2400.0,12624.0,0.06,0.24,0.03,0.01,0.0,12624.0,2400.0,2400.0,12624.0,,,,,,,,,,,,,,,0.01,,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4774,5.26
2024-11-08,2400.0,11508.0,0.06,0.25,0.03,0.01,0.0,11508.0,2400.0,2400.0,11508.0,,,,,,,,,,,,,,,0.01,,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4774,4.795
2024-11-11,2400.0,10920.0,0.06,0.23,0.03,0.01,0.0,10920.0,2400.0,2400.0,10920.0,,,,,,,,,,,,,,,0.01,,100.0,47.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4774,4.55
2024-11-12,2400.0,11160.0,0.06,0.23,0.03,0.01,0.0,11160.0,2400.0,2400.0,11160.0,,,,,,,,,,,,,,,0.01,,100.0,79.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.7929,4.65
2024-11-13,2400.0,11640.0,0.06,0.21,0.03,0.01,0.0,11640.0,2400.0,2400.0,11640.0,,,,,,,,,,,,,,,0.01,,100.0,79.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.7926,4.85
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,2400.0,,,,,,2400.0,0.0,0.01,0.0,0.0,628.0,3133.72,0.0,0.0,,0.0,,0.0,4.99
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,628.0,3064.64,0.0,0.0,,0.0,,0.0,4.88
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,628.0,3265.6,0.0,0.0,,0.0,,0.0,5.2
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,599.0,3114.8,0.0,0.0,,0.0,,0.0,5.2
2024-11-20,50.0,257.0,0.0,0.0,0.0,0.0,0.0,128.5,25.0,25.0,128.5,,,,25.0,,,,,,,,0.0,25.0,,0.0,,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801,5.14
2024-11-21,50.0,258.0,0.0,0.0,0.0,0.0,0.0,129.0,25.0,25.0,129.0,,,,,,,,,,,,,,,0.0,,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801,5.16
2024-11-22,50.0,258.5,0.0,0.01,0.0,0.0,0.0,129.25,25.0,25.0,129.25,,,,,,,,,,,,,,,0.0,,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801,5.17
2024-11-25,50.0,255.5,0.0,0.01,0.0,0.0,0.0,127.75,25.0,25.0,127.75,,,,,,,,,,,,,,,0.0,,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801,5.11
2024-11-26,50.0,250.0,0.0,0.01,0.0,0.0,0.0,125.0,25.0,25.0,125.0,,,,,,,,,,,,,,,0.0,,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801,5.0
2024-11-27,25.0,131.75,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,131.75,,,,,,,,,,,,,,25.0,0.0,0.0,100.0,4.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0401,5.27
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,25.0,,,,,,,0.0,,0.0,0.0,599.0,3126.78,0.0,0.0,,0.0,,0.0,5.22
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,599.0,3180.69,0.0,0.0,,0.0,,0.0,5.31
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,699.0,3620.82,0.0,0.0,,0.0,,0.0,5.18
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2942.64,0.0,0.0,,0.0,,0.0,4.88
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2924.55,0.0,0.0,,0.0,,0.0,4.85
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2924.55,0.0,0.0,,0.0,,0.0,4.85
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2867.27,0.0,0.0,,0.0,,0.0,4.755
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,3075.3,0.0,0.0,,0.0,,0.0,5.1
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,3123.54,0.0,0.0,,0.0,,0.0,5.18
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2930.58,0.0,0.0,,0.0,,0.0,4.86
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,2984.85,0.0,0.0,,0.0,,0.0,4.95
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,603.0,3045.15,0.0,0.0,,0.0,,0.0,5.05
2024-12-16,943.0,4715.0,0.02,0.19,0.01,0.0,0.0,4715.0,943.0,943.0,4715.0,,,,943.0,,,,,,,,0.0,943.0,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.0
2024-12-17,943.0,4686.71,0.02,0.19,0.01,0.0,0.0,4686.71,943.0,943.0,4686.71,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.97
2024-12-18,943.0,4648.99,0.02,0.19,0.01,0.0,0.0,4648.99,943.0,943.0,4648.99,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.93
2024-12-19,943.0,4573.55,0.02,0.19,0.01,0.0,0.0,4573.55,943.0,943.0,4573.55,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.85
2024-12-20,943.0,4582.98,0.02,0.2,0.01,0.0,0.0,4582.98,943.0,943.0,4582.98,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.86
2024-12-23,943.0,4724.43,0.02,0.23,0.01,0.0,0.0,4724.43,943.0,943.0,4724.43,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.01
2024-12-24,943.0,4653.71,0.02,0.24,0.01,0.0,0.0,4653.71,943.0,943.0,4653.71,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.935
2024-12-25,943.0,4653.71,0.02,0.32,0.01,0.0,0.0,4653.71,943.0,943.0,4653.71,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,
2024-12-26,943.0,4653.71,0.02,0.32,0.01,0.0,0.0,4653.71,943.0,943.0,4653.71,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,
2024-12-27,943.0,4582.98,0.02,0.32,0.01,0.0,0.0,4582.98,943.0,943.0,4582.98,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.86
2024-12-30,943.0,4196.35,0.02,0.32,0.01,0.0,0.0,4196.35,943.0,943.0,4196.35,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.45
2024-12-31,943.0,4582.98,0.02,0.3,0.01,0.0,0.0,4582.98,943.0,943.0,4582.98,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.86
2025-01-01,943.0,4582.98,0.02,0.32,0.01,0.0,0.0,4582.98,943.0,943.0,4582.98,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,
2025-01-02,943.0,4663.14,0.02,0.32,0.01,0.0,0.0,4663.14,943.0,943.0,4663.14,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.945
2025-01-03,943.0,4847.02,0.02,0.36,0.01,0.0,0.0,4847.02,943.0,943.0,4847.02,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.14
2025-01-06,943.0,5535.41,0.02,0.37,0.01,0.0,0.0,5535.41,943.0,943.0,5535.41,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.87
2025-01-07,943.0,5346.81,0.02,0.34,0.01,0.01,0.0,5346.81,943.0,943.0,5346.81,,,,,,,,,,,,,,,0.01,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.67
2025-01-08,943.0,5280.8,0.02,0.33,0.01,0.01,0.0,5280.8,943.0,943.0,5280.8,,,,,,,,,,,,,,,0.01,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.6
2025-01-09,943.0,4922.46,0.02,0.34,0.01,0.01,0.0,4922.46,943.0,943.0,4922.46,,,,,,,,,,,,,,,0.01,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.22
2025-01-10,943.0,4903.6,0.02,0.33,0.01,0.0,0.0,4903.6,943.0,943.0,4903.6,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.2
2025-01-13,943.0,4884.74,0.02,0.35,0.01,0.0,0.0,4884.74,943.0,943.0,4884.74,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.18
2025-01-14,943.0,4837.59,0.02,0.35,0.01,0.0,0.0,4837.59,943.0,943.0,4837.59,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,5.13
2025-01-15,943.0,4648.99,0.02,0.33,0.01,0.0,0.0,4648.99,943.0,943.0,4648.99,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.93
2025-01-16,943.0,4639.56,0.02,0.32,0.01,0.0,0.0,4639.56,943.0,943.0,4639.56,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.92
2025-01-17,943.0,4564.12,0.02,0.32,0.01,0.0,0.0,4564.12,943.0,943.0,4564.12,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.84
2025-01-20,943.0,4337.8,0.02,0.32,0.01,0.0,0.0,4337.8,943.0,943.0,4337.8,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.6
2025-01-21,943.0,3979.46,0.02,0.3,0.01,0.0,0.0,3979.46,943.0,943.0,3979.46,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.22
2025-01-22,943.0,3960.6,0.02,0.29,0.01,0.0,0.0,3960.6,943.0,943.0,3960.6,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.2
2025-01-23,943.0,3904.02,0.02,0.28,0.01,0.0,0.0,3904.02,943.0,943.0,3904.02,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,4.14
2025-01-24,943.0,3111.9,0.02,0.27,0.01,0.0,0.0,3111.9,943.0,943.0,3111.9,,,,,,,,,,,,,,,0.0,,100.0,61.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.61,3.3
2025-01-27,943.0,2791.28,0.02,0.2,0.01,0.0,0.0,2791.28,943.0,943.0,2791.28,,,,,,,,,,,,,,,0.0,,100.0,61.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6139,2.96
2025-01-28,943.0,2810.14,0.02,0.16,0.01,0.0,0.0,2810.14,943.0,943.0,2810.14,,,,,,,,,,,,,,,0.0,,100.0,61.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.618,2.98
2025-01-29,943.0,2781.85,0.02,0.16,0.01,0.0,0.0,2781.85,943.0,943.0,2781.85,,,,,,,,,,,,,,,0.0,,100.0,60.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.6041,2.95
2025-01-30,943.0,2546.1,0.02,0.15,0.01,0.0,0.0,2546.1,943.0,943.0,2546.1,,,,,,,,,,,,,,,0.0,,100.0,60.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.6041,2.7
2025-01-31,943.0,2381.07,0.02,0.14,0.01,0.0,0.0,2381.07,943.0,943.0,2381.07,,,,,,,,,,,,,,,0.0,,100.0,59.99,0.0,0.0,0.0,100.0,,1.0,100.0,0.5999,2.525
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,943.0,,,,,,943.0,0.0,0.0,0.0,0.0,629.0,1610.24,0.0,0.0,,0.0,,0.0,2.56
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,637.0,1646.65,0.0,0.0,,0.0,,0.0,2.585
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,624.0,1634.88,0.0,0.0,,0.0,,0.0,2.62
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,624.0,1622.4,0.0,0.0,,0.0,,0.0,2.6
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,624.0,1647.36,0.0,0.0,,0.0,,0.0,2.64
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,627.0,1630.2,0.0,0.0,,0.0,,0.0,2.6
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,627.0,1605.12,0.0,0.0,,0.0,,0.0,2.56
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,627.0,1601.99,0.0,0.0,,0.0,,0.0,2.555
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,627.0,1561.23,0.0,0.0,,0.0,,0.0,2.49
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,627.0,1564.37,0.0,0.0,,0.0,,0.0,2.495
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,642.0,1479.81,0.0,0.0,,0.0,,0.0,2.305
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,596.0,1296.3,0.0,0.0,,0.0,,0.0,2.175
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,713.0,1411.74,0.0,0.0,,0.0,,0.0,1.98
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,705.0,1339.5,0.0,0.0,,0.0,,0.0,1.9
2025-02-21,1200.0,2460.0,0.03,0.12,0.01,0.0,0.0,1230.0,600.0,600.0,1230.0,,,,600.0,,,,,,,,0.0,600.0,,0.0,,100.0,45.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.9195,2.05
2025-02-24,1200.0,2508.0,0.03,0.12,0.01,0.0,0.0,1254.0,600.0,600.0,1254.0,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,2.09
2025-02-25,1200.0,2400.0,0.03,0.12,0.01,0.0,0.0,1200.0,600.0,600.0,1200.0,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,2.0
2025-02-26,1200.0,2400.0,0.03,0.12,0.01,0.0,0.0,1200.0,600.0,600.0,1200.0,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,2.0
2025-02-27,1200.0,2280.0,0.03,0.11,0.01,0.0,0.0,1140.0,600.0,600.0,1140.0,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,1.9
2025-02-28,1200.0,2112.0,0.03,0.11,0.01,0.0,0.0,1056.0,600.0,600.0,1056.0,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,1.76
2025-03-03,1200.0,2131.2,0.03,0.1,0.01,0.0,0.0,1065.6,600.0,600.0,1065.6,,,,,,,,,,,,,,,0.0,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.9105,1.776
2025-03-04,1200.0,2133.6,0.03,0.09,0.01,0.0,0.0,1066.8,600.0,600.0,1066.8,,,,,,,,,,,,,,,0.0,,100.0,44.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.8929,1.778
2025-03-05,1200.0,2160.0,0.03,0.09,0.01,0.0,0.0,1080.0,600.0,600.0,1080.0,,,,,,,,,,,,,,,0.0,,100.0,42.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.859,1.8
2025-03-06,1200.0,2256.0,0.03,0.08,0.01,0.0,0.0,1128.0,600.0,600.0,1128.0,,,,,,,,,,,,,,,0.0,,100.0,42.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.859,1.88
2025-03-07,1554.0,2952.6,0.04,0.09,0.02,0.0,0.0,1476.3,777.0,777.0,1476.3,,177.0,0.0,,,,177.0,,,0.0,177.0,,,,0.0,,100.0,49.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.9873,1.9
2025-03-10,1554.0,3465.42,0.04,0.09,0.02,0.0,0.0,1732.71,777.0,777.0,1732.71,,,,,,,,,,,,,,,0.0,,100.0,49.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.9873,2.23
2025-03-11,1554.0,2843.82,0.04,0.09,0.02,0.0,0.0,1421.91,777.0,777.0,1421.91,,,,,,,,,,,,,,,0.0,,100.0,49.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.9879,1.83
2025-03-12,3518.0,6824.92,0.08,0.19,0.04,0.01,0.0,3412.46,1759.0,1759.0,3412.46,,982.0,0.0,,,,982.0,,,0.0,982.0,,,,0.0,,100.0,68.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.3769,1.94
2025-03-13,2318.0,4693.95,0.06,0.12,0.03,0.0,0.0,2346.98,1159.0,1159.0,2346.98,,,,,,0.0,,600.0,,,,,,600.0,0.0,0.0,100.0,59.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.1857,2.025
2025-03-14,2318.0,4775.08,0.06,0.12,0.03,0.0,0.0,2387.54,1159.0,1159.0,2387.54,,,,,,,,,,,,,,,0.0,,100.0,59.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.1857,2.06
2025-03-17,1964.0,4124.4,0.05,0.1,0.02,0.0,0.0,2062.2,982.0,982.0,2062.2,,,,,,0.0,,177.0,,,,,,177.0,0.0,0.0,100.0,55.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.1046,2.1
2025-03-18,3964.0,7571.24,0.09,0.21,0.05,0.01,0.0,3785.62,1982.0,1982.0,3785.62,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.0,,100.0,71.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.4274,1.91
2025-03-19,3964.0,7515.74,0.09,0.19,0.05,0.01,0.0,3757.87,1982.0,1982.0,3757.87,,,,,,,,,,,,,,,0.0,,100.0,71.37,0.0,0.0,0.0,100.0,,1.0,100.0,1.4274,1.896
2025-03-20,3964.0,7531.6,0.09,0.19,0.05,0.01,0.0,3765.8,1982.0,1982.0,3765.8,,,,,,,,,,,,,,,0.0,,100.0,71.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.4326,1.9
2025-03-21,3964.0,7198.62,0.09,0.18,0.05,0.01,0.0,3599.31,1982.0,1982.0,3599.31,,,,,,,,,,,,,,,0.0,,100.0,71.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.4326,1.816
2025-03-24,2000.0,3680.0,0.05,0.09,0.02,0.0,0.0,1840.0,1000.0,1000.0,1840.0,,,,,,0.0,,982.0,,,,,,982.0,0.0,0.0,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.84
2025-03-25,2000.0,3640.0,0.05,0.09,0.02,0.0,0.0,1820.0,1000.0,1000.0,1820.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.82
2025-03-26,2000.0,3716.0,0.05,0.09,0.02,0.0,0.0,1858.0,1000.0,1000.0,1858.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.858
2025-03-27,2000.0,3752.0,0.05,0.09,0.02,0.0,0.0,1876.0,1000.0,1000.0,1876.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.876
2025-03-28,2000.0,3612.0,0.05,0.09,0.02,0.0,0.0,1806.0,1000.0,1000.0,1806.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.806
2025-03-31,2000.0,3600.0,0.05,0.09,0.02,0.0,0.0,1800.0,1000.0,1000.0,1800.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.8
2025-04-01,2000.0,3692.0,0.05,0.09,0.02,0.0,0.0,1846.0,1000.0,1000.0,1846.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.846
2025-04-02,2000.0,3700.0,0.05,0.09,0.02,0.0,0.0,1850.0,1000.0,1000.0,1850.0,,,,,,,,,,,,,,,0.0,,100.0,56.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.1204,1.85
2025-04-03,4000.0,8060.0,0.1,0.18,0.05,0.01,0.0,4030.0,2000.0,2000.0,4030.0,,1000.0,,1000.0,,,,,,,1000.0,0.0,,,0.0,,100.0,71.81,0.0,0.0,0.0,100.0,49.45,0.5001,50.55,1.4363,2.015
2025-04-04,4147.0,8269.12,0.1,0.17,0.05,0.01,0.0,4281.12,2147.0,2147.0,4281.12,,147.0,,147.0,,,,,,,147.0,0.0,,,0.0,,100.0,73.23,0.0,0.0,0.0,100.0,47.08,0.466,49.29,1.4144,1.994
2025-04-07,4811.0,8948.46,0.11,0.2,0.06,0.01,0.0,5228.46,2811.0,2811.0,5228.46,,664.0,0.0,,,,664.0,,,0.0,664.0,,,,0.01,,100.0,78.17,0.0,0.0,0.0,100.0,41.49,0.3742,41.68,1.3379,1.86
2025-04-08,2664.0,5581.08,0.06,0.11,0.03,0.01,0.0,3486.08,1664.0,1664.0,3486.08,,,,,,0.0,,1147.0,,,,,,1147.0,0.0,0.0,100.0,67.95,0.0,0.0,0.0,100.0,24.92,0.6258,75.08,1.0878,2.095
2025-04-09,4220.0,9009.7,0.1,0.17,0.05,0.01,0.0,5213.67,2442.0,2442.0,5213.67,,778.0,,778.0,,,,,,,778.0,0.0,,,0.01,,100.0,75.67,0.0,0.0,0.0,100.0,37.45,0.3851,46.96,1.3077,2.135
