,JCQ FP Equity_DX_SI_QTY,JCQ FP Equity_DX_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JCQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JCQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JCQ FP Equity_DX_SI_MV,JCQ FP Equity_DX_DSS,JCQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY,JCQ FP Equity_DX_BROKER_SI_QTY,JCQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JCQ FP Equity_DX_BROKER_SI_MV_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,JCQ FP Equity_DX_BROKER_SI_MV_INC_x,JCQ FP Equity_DX_SUPPLY_SI_MV_NEW,JCQ FP Equity_DX_BROKER_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_NEW,JCQ FP Equity_DX_SUPPLY_SI_MV_DEC,JCQ FP Equity_DX_BROKER_SI_QTY_INC,JCQ FP Equity_DX_SUPPLY_SI_QTY_DEC,JCQ FP Equity_DX_BROKER_SI_MV_NEW_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,JCQ FP Equity_DX_BROKER_SI_MV_INC_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,JCQ FP Equity_DX_BROKER_SI_MV_ADD,JCQ FP Equity_DX_SUPPLY_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV,JCQ FP Equity_DX_BROKER_SI_MV_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV_RMV,JCQ FP Equity_DX_BROKER_SI_MV_RMV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JCQ FP Equity_DX_UTILIZATION_QUANTITY,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JCQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_MV,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JCQ FP Equity_DX_BROKER_SI_CON_RATIO,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JCQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-12-16,28988.0,292005.71,0.2,1.76,0.12,0.38,0.0,177371.21,11380.0,17608.0,114634.5,,,,,,,,,,,,,,,,,600.0,0.15,0.01,,,100.0,0.91,0.0,0.0,,0.0,100.0,39.25,0.5187,60.39,0.0231
2010-12-17,28988.0,288610.29,0.2,2.08,0.12,0.37,0.0,175308.75,11380.0,17608.0,113301.54,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.9,0.0,0.0,,0.0,100.0,39.25,0.5187,60.39,0.0231
2010-12-20,28988.0,283517.17,0.2,2.2,0.12,0.37,0.0,172215.07,11380.0,17608.0,111302.1,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.89,0.0,0.0,,0.0,100.0,39.25,0.5187,60.39,0.0228
2010-12-21,28988.0,289742.1,0.2,2.25,0.12,0.37,0.0,175996.23,11380.0,17608.0,113745.86,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.87,0.0,0.0,,0.0,100.0,38.85,0.5204,60.79,0.0223
2010-12-22,24988.0,258541.79,0.17,2.08,0.1,0.32,0.0,140797.05,11380.0,13608.0,117744.74,,,,,,,,,,,,,,,,,4000.0,0.15,0.05,,,100.0,0.87,0.0,0.0,,0.0,100.0,45.54,0.4995,54.05,0.0192
2010-12-23,24988.0,258541.79,0.17,2.06,0.1,0.33,0.0,140797.05,11380.0,13608.0,117744.74,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2010-12-24,24988.0,253663.64,0.17,2.07,0.1,0.33,0.0,138140.5,11380.0,13608.0,115523.14,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0193
2010-12-27,24988.0,253566.08,0.17,2.21,0.1,0.32,0.0,138087.37,11380.0,13608.0,115478.71,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0193
2010-12-28,24988.0,253273.39,0.17,2.25,0.1,0.32,0.0,137927.98,11380.0,13608.0,115345.41,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2010-12-29,21450.0,218585.42,0.14,2.0,0.09,0.28,0.0,138671.81,7842.0,13608.0,79913.61,,,,,,,,0.05,,3538.0,,,,,,,,0.1,,,,100.0,0.61,0.0,0.0,,0.0,100.0,36.55,0.53,62.96,0.0167
2010-12-30,24988.0,253663.64,0.17,2.38,0.1,0.33,0.0,138140.5,11380.0,13608.0,115523.14,,,3538.0,,,,,,,,,,,3538.0,,,,0.15,,,,100.0,0.89,0.0,0.0,,0.0,100.0,45.54,0.4995,54.05,0.0194
2010-12-31,24988.0,253468.52,0.17,2.42,0.1,0.32,0.0,138034.24,11380.0,13608.0,115434.28,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-03,24988.0,253663.64,0.17,2.44,0.1,0.32,0.0,138140.5,11380.0,13608.0,115523.14,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-04,24988.0,255614.9,0.17,2.51,0.1,0.32,0.0,139203.12,11380.0,13608.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-05,24988.0,255224.65,0.17,2.59,0.1,0.33,0.0,138990.6,11380.0,13608.0,116234.05,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-06,24988.0,255029.52,0.17,2.54,0.1,0.33,0.0,138884.34,11380.0,13608.0,116145.19,,,986.0,,,,,0.01,,986.0,,,,986.0,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0193
2011-01-07,24988.0,252590.45,0.17,2.55,0.1,0.33,0.0,137556.06,11380.0,13608.0,115034.39,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0193
2011-01-10,24988.0,250736.76,0.17,2.56,0.1,0.32,0.0,136546.57,11380.0,13608.0,114190.18,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0193
2011-01-11,24988.0,247029.36,0.17,2.64,0.1,0.32,0.0,134527.6,11380.0,13608.0,112501.77,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.89,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-12,24988.0,247614.74,0.17,2.63,0.1,0.32,0.0,134846.38,11380.0,13608.0,112768.36,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.04,0.0194
2011-01-13,24988.0,245858.61,0.17,2.79,0.1,0.32,0.0,133890.02,11380.0,13608.0,111968.58,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-14,24988.0,248590.37,0.17,2.83,0.1,0.31,0.0,135377.69,11380.0,13608.0,113212.68,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-17,24988.0,260493.05,0.17,3.12,0.1,0.32,0.0,141859.67,11380.0,13608.0,118633.38,,,,,,,,,,,,,,,,,,0.14,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-18,24988.0,260493.05,0.17,2.8,0.1,0.33,0.0,141859.67,11380.0,13608.0,118633.38,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-19,24988.0,271224.97,0.17,2.64,0.1,0.33,0.0,147704.08,11380.0,13608.0,123520.9,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-20,24988.0,263419.94,0.17,1.88,0.1,0.35,0.0,143453.6,11380.0,13608.0,119966.34,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-21,24988.0,259127.17,0.17,1.81,0.1,0.34,0.0,141115.84,11380.0,13608.0,118011.33,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-24,24988.0,261468.68,0.17,1.76,0.1,0.33,0.0,142390.98,11380.0,13608.0,119077.7,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-25,24988.0,257858.85,0.17,1.73,0.1,0.33,0.0,140425.13,11380.0,13608.0,117433.72,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4995,54.05,0.0194
2011-01-26,24988.0,258932.04,0.17,1.66,0.1,0.33,0.0,141009.57,11380.0,13608.0,117922.47,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,45.53,0.4994,54.05,0.0194
2011-01-27,25947.0,265425.0,0.17,1.7,0.11,0.34,0.0,149013.22,11380.0,14567.0,116411.78,,,,,,959.0,,,,,,,,,0.01,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,43.86,0.4648,52.06,0.0201
2011-01-28,25947.0,269375.98,0.17,1.65,0.11,0.34,0.0,151231.35,11380.0,14567.0,118144.63,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,44.23,0.4636,51.62,0.0201
2011-01-31,25947.0,269882.52,0.17,1.61,0.11,0.35,0.0,151515.73,11380.0,14567.0,118366.79,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,43.85,0.4646,52.05,0.0202
2011-02-01,25947.0,274542.65,0.17,1.53,0.11,0.35,0.0,154131.99,11380.0,14567.0,120410.66,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,43.87,0.4651,52.08,0.0202
2011-02-02,25847.0,275502.9,0.17,1.46,0.11,0.35,0.0,154203.6,11380.0,14467.0,121299.3,,,,,,,,,,,,,,,,,100.0,0.15,0.0,,,100.0,0.88,0.0,0.0,,0.0,100.0,44.08,0.4693,52.32,0.0201
2011-02-03,25847.0,272677.23,0.17,1.45,0.11,0.35,0.0,152622.02,11380.0,14467.0,120055.2,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.88,0.0,0.0,,0.0,100.0,44.02,0.4682,52.25,0.0201
2011-02-04,27547.0,305884.37,0.19,1.55,0.11,0.37,0.0,179519.82,11380.0,16167.0,126364.54,,,,,,1700.0,,,,,,,,,0.02,,,0.15,,,,100.0,0.88,0.0,0.0,,0.0,100.0,41.27,0.4154,48.99,0.0213
2011-02-07,27547.0,318360.66,0.19,1.06,0.11,0.39,0.0,186842.01,11380.0,16167.0,131518.65,,,,,,,,,,,,,,,,,,0.16,,,,100.0,0.88,0.0,0.0,,0.0,100.0,41.38,0.4173,49.11,0.0213
2011-02-08,27547.0,322662.83,0.19,0.93,0.11,0.41,0.0,189366.9,11380.0,16167.0,133295.93,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.88,0.0,0.0,,0.0,100.0,41.37,0.4173,49.11,0.0212
2011-02-09,27547.0,320511.75,0.19,0.8,0.11,0.41,0.0,188104.46,11380.0,16167.0,132407.29,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.88,0.0,0.0,,0.0,100.0,41.4,0.4178,49.14,0.0212
2011-02-10,27547.0,314488.71,0.19,0.79,0.11,0.41,0.0,184569.61,11380.0,16167.0,129919.1,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.87,0.0,0.0,,0.0,100.0,41.38,0.4174,49.12,0.0211
2011-02-11,27547.0,320511.75,0.19,0.78,0.11,0.4,0.0,188104.46,11380.0,16167.0,132407.29,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.87,0.0,0.0,,0.0,100.0,41.35,0.4168,49.08,0.0211
2011-02-14,27547.0,316962.46,0.19,0.74,0.11,0.41,0.0,186021.42,11380.0,16167.0,130941.04,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.87,0.0,0.0,,0.0,100.0,41.37,0.4172,49.1,0.0211
2011-02-15,18141.0,208663.91,0.12,0.47,0.08,0.27,0.0,185958.3,1974.0,16167.0,22705.62,,,,,,,,0.14,,9406.0,,,,,,,,0.03,,,,100.0,0.15,0.0,0.0,,0.0,100.0,10.9,0.5794,74.57,0.0139
2011-02-16,16167.0,190629.35,0.11,0.42,0.07,0.24,0.0,190629.35,0.0,16167.0,0.0,,,,,,,,0.03,,1974.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.54,0.7152,83.72,0.0124
2011-02-17,13708.0,164845.92,0.09,0.34,0.06,0.21,0.0,164845.92,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,2459.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-18,13708.0,164310.7,0.09,0.33,0.06,0.21,0.0,164310.7,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-21,13708.0,163026.19,0.09,0.33,0.06,0.21,0.0,163026.19,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-22,13708.0,162062.8,0.09,0.32,0.06,0.21,0.0,162062.8,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-23,13708.0,163561.4,0.09,0.32,0.06,0.21,0.0,163561.4,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-24,13708.0,162758.58,0.09,0.31,0.06,0.21,0.0,162758.58,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-25,13708.0,162169.85,0.09,0.31,0.06,0.21,0.0,162169.85,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-02-28,13708.0,161955.76,0.09,0.31,0.06,0.21,0.0,161955.76,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-03-01,13708.0,162651.54,0.09,0.31,0.06,0.21,0.0,162651.54,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-03-02,13708.0,160564.2,0.09,0.31,0.06,0.21,0.0,160564.2,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-03-03,13708.0,160564.2,0.09,0.34,0.06,0.21,0.0,160564.2,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-03-04,13708.0,163775.49,0.09,0.34,0.06,0.21,0.0,163775.49,0.0,13708.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.46,0.9712,98.54,0.0105
2011-03-07,14208.0,170137.52,0.1,0.34,0.06,0.22,0.0,170137.52,0.0,14208.0,0.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.93,0.9063,95.07,0.0109
2011-03-08,14929.0,177197.54,0.1,0.35,0.06,0.23,0.0,168639.74,721.0,14208.0,8557.8,,,,,,,,,,,,,,,,721.0,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,4.8,0.8237,90.51,0.0114
2011-03-09,14929.0,174807.7,0.1,0.35,0.06,0.23,0.0,166365.32,721.0,14208.0,8442.38,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,4.79,0.8239,90.52,0.0114
2011-03-10,10929.0,125367.68,0.07,0.26,0.05,0.16,0.0,117097.02,721.0,10208.0,8270.67,,,,,,6000.0,,,,,,,,,0.09,,10000.0,0.01,0.15,,,100.0,0.06,0.0,0.0,,0.0,100.0,32.13,0.4135,54.95,0.0083
2011-03-11,10929.0,126135.76,0.07,0.25,0.05,0.16,0.0,117814.43,721.0,10208.0,8321.34,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,32.1,0.4128,54.9,0.0083
2011-03-14,10929.0,125026.31,0.07,0.25,0.05,0.16,0.0,116778.17,721.0,10208.0,8248.14,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.05,0.0,0.0,,0.0,100.0,32.11,0.4132,54.93,0.0082
2011-03-15,10929.0,117260.17,0.07,0.25,0.05,0.16,0.0,109524.37,721.0,10208.0,7735.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,32.2,0.4151,55.07,0.0084
2011-03-16,11929.0,127616.84,0.08,0.26,0.05,0.16,0.0,119903.56,721.0,11208.0,7713.28,,,,,,1000.0,,,,,,,,,0.01,,,0.01,,,,100.0,0.06,0.0,0.0,,0.0,100.0,29.42,0.3538,50.31,0.0091
2011-03-17,16208.0,173899.98,0.11,0.36,0.07,0.22,0.0,173899.98,0.0,16208.0,0.0,,,,0.07,,,,0.01,5000.0,721.0,,,0.07,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.98,0.3229,37.09,0.0124
2011-03-18,16208.0,176241.43,0.11,0.35,0.07,0.22,0.0,176241.43,0.0,16208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.84,0.3233,37.33,0.0124
2011-03-21,16208.0,180987.61,0.11,0.42,0.07,0.23,0.0,180987.61,0.0,16208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.65,0.3238,37.64,0.0124
2011-03-22,16208.0,185290.81,0.11,0.45,0.07,0.23,0.0,185290.81,0.0,16208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.22,0.323,37.85,0.0124
2011-03-23,17208.0,200216.58,0.12,0.53,0.07,0.25,0.0,200216.58,0.0,17208.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.64,0.2937,35.81,0.0132
2011-03-24,17208.0,201560.32,0.12,0.53,0.07,0.26,0.0,201560.32,0.0,17208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.79,0.2947,35.02,0.0132
2011-03-25,11208.0,131237.51,0.08,0.35,0.05,0.17,0.0,131237.51,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,6000.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-03-28,11208.0,132550.32,0.08,0.32,0.05,0.17,0.0,132550.32,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-03-29,11208.0,131237.51,0.08,0.32,0.05,0.17,0.0,131237.51,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-03-30,11208.0,133031.68,0.08,0.33,0.05,0.17,0.0,133031.68,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-03-31,11208.0,131456.31,0.08,0.33,0.05,0.17,0.0,131456.31,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-04-01,11208.0,132900.4,0.08,0.34,0.05,0.17,0.0,132900.4,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0086
2011-04-04,11208.0,134869.62,0.08,0.34,0.05,0.17,0.0,134869.62,0.0,11208.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.3,0.4075,53.53,0.0085
2011-04-05,14867.0,180176.62,0.1,0.44,0.06,0.23,0.0,180176.62,3659.0,14867.0,44344.27,,,,,,3659.0,,,,,,,,,0.06,3659.0,,0.06,,,,100.0,0.28,0.0,0.0,,0.0,100.0,40.06,0.4094,48.58,0.0112
2011-04-06,14867.0,184588.16,0.1,0.45,0.06,0.23,0.0,184588.16,3659.0,14867.0,45430.02,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.27,0.0,0.0,,0.0,100.0,39.95,0.4099,48.73,0.0111
2011-04-07,11359.0,141210.35,0.08,0.35,0.05,0.18,0.0,141210.35,3659.0,11359.0,45487.16,,,,,,,,,,,,,,,,,3508.0,0.06,0.05,,,100.0,0.27,0.0,0.0,,0.0,100.0,33.36,0.4026,51.92,0.0085
2011-04-08,11359.0,142319.1,0.08,0.34,0.05,0.18,0.0,142319.1,3659.0,11359.0,45844.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.26,0.0,0.0,,0.0,100.0,33.0,0.4033,52.21,0.0081
2011-04-11,11359.0,141919.95,0.08,0.34,0.05,0.19,0.0,141919.95,3659.0,11359.0,45715.74,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,33.28,0.4027,51.99,0.0079
2011-04-12,11359.0,142319.1,0.08,0.34,0.05,0.18,0.0,142319.1,3659.0,11359.0,45844.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,33.25,0.4027,52.0,0.0078
2011-04-13,10859.0,137708.02,0.07,0.3,0.05,0.18,0.0,137708.02,3659.0,10859.0,46401.48,,,,,,,,,,,,,,,,,500.0,0.06,0.01,,,100.0,0.26,0.0,0.0,,0.0,100.0,34.89,0.4279,54.26,0.0076
2011-04-14,43859.0,558936.22,0.3,1.22,0.18,0.72,0.0,558936.22,3659.0,43859.0,46630.06,,,,0.54,,,,,33000.0,,,,0.54,,,,,0.06,,,,100.0,0.26,0.0,0.0,,0.0,100.0,8.73,0.7923,88.54,0.0308
2011-04-15,44059.0,604834.96,0.3,1.22,0.18,0.72,0.0,604834.96,3659.0,44059.0,50230.17,,,,0.0,,,,,200.0,,,,0.0,,,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,8.69,0.7855,88.14,0.0304
2011-04-18,44059.0,578515.35,0.3,1.23,0.18,0.78,0.0,578515.35,3659.0,44059.0,48044.39,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,8.79,0.784,88.05,0.0304
2011-04-19,44059.0,601222.46,0.3,1.23,0.18,0.74,0.0,601222.46,3659.0,44059.0,49930.16,,,,,,,,,,,,,,,,,,0.06,,,,100.0,0.25,0.0,0.0,,0.0,100.0,8.61,0.7867,88.22,0.0304
2011-04-20,46782.0,657558.91,0.32,1.25,0.19,0.82,0.0,622419.38,6159.0,44282.0,86569.73,,,,,,223.0,,,,,,,,,0.0,2500.0,,0.11,,,,2.57,0.42,233267.0,3278756.66,,4.08,2.57,8.53,0.779,87.79,0.0323
2011-04-21,49059.0,678071.26,0.33,1.18,0.2,0.89,0.0,643517.39,6159.0,46559.0,85126.91,,,,,,2500.0,,,,,,,,,0.05,,223.0,0.11,0.0,,,2.57,0.47,233267.0,3224110.72,,4.2,2.57,8.2,0.7067,83.44,0.0372
2011-04-22,49059.0,678071.26,0.33,1.2,0.2,0.88,0.0,643517.39,6159.0,46559.0,85126.91,,,,,,,,,,,,,,,,,,0.11,,,,2.57,0.47,233267.0,3224110.72,,4.13,2.57,8.31,0.7006,83.05,0.0372
2011-04-25,49059.0,678071.26,0.33,1.2,0.2,0.87,0.0,643517.39,6159.0,46559.0,85126.91,,,,,,,,,,,,,,,,,,0.11,,,,2.57,0.47,233267.0,3224110.72,,4.13,2.57,8.19,0.7025,83.17,0.0372
2011-04-26,49059.0,678071.26,0.33,1.2,0.2,0.87,0.0,643517.39,6159.0,46559.0,85126.91,,,,,,,,,,,,,,,,,,0.11,,,,2.57,0.47,233267.0,3224110.72,,4.13,2.57,8.16,0.7041,83.27,0.0371
2011-04-27,49059.0,669260.16,0.33,1.23,0.2,0.87,0.0,635155.3,6159.0,46559.0,84020.74,,,,,,,,,,,,,,,,,,0.11,,,,2.57,0.46,233267.0,3182215.49,,4.13,2.57,8.13,0.7052,83.35,0.037
2011-04-28,122338.0,1665106.98,0.82,3.02,0.51,2.14,0.0,1314236.5,29438.0,96559.0,400672.07,,,,,,50000.0,,0.03,,1721.0,,,,,0.87,25000.0,,0.51,,,,2.22,2.22,1296301.0,17643576.3,,22.55,2.22,32.04,0.4829,61.53,0.0923
2011-04-29,96617.0,1330492.37,0.65,2.47,0.4,1.69,0.0,975495.19,29438.0,70838.0,405384.5,,,,,,,,,,,,,,,,,25721.0,0.52,0.45,,,2.22,2.22,1296301.0,17851088.24,,22.64,2.23,15.58,0.6365,78.13,0.0729
2011-05-02,96617.0,1342186.52,0.65,2.48,0.4,1.71,0.0,984069.15,29438.0,70838.0,408947.56,,,,,,,,,,,,,,,,,,0.52,,,,2.22,2.22,1296301.0,18007987.51,,22.8,2.22,15.63,0.6357,78.06,0.0729
2011-05-03,96838.0,1377394.56,0.65,2.42,0.4,1.73,0.0,1021802.09,28659.0,71838.0,407636.99,,,,,,1000.0,,0.01,,779.0,,,,,0.02,,,0.51,,,,2.16,2.16,1298946.0,18475816.88,,23.02,2.16,15.46,0.6229,77.27,0.0729
2011-05-04,96059.0,1319807.86,0.65,2.24,0.4,1.75,0.0,976319.0,28659.0,71059.0,393761.89,,,,,,,,,,,,,,,,,779.0,0.52,0.01,,,2.16,2.16,1299031.0,17848107.09,,23.56,2.16,15.61,0.633,77.89,0.0724
