,STW FP Equity_DX_SI_QTY,STW FP Equity_DX_SHORT_INTEREST_VALUE,STW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STW FP Equity_DX_SI_MV,STW FP Equity_DX_DSS,STW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STW FP Equity_DX_SUPPLY_SI_QTY,STW FP Equity_DX_BROKER_SI_QTY,STW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STW FP Equity_DX_BROKER_SI_MV_NEW_x,STW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STW FP Equity_DX_SUPPLY_SI_QTY_INC_x,STW FP Equity_DX_BROKER_SI_MV_INC_x,STW FP Equity_DX_SUPPLY_SI_MV_NEW,STW FP Equity_DX_BROKER_SI_QTY_ADD,STW FP Equity_DX_BROKER_SI_QTY_NEW,STW FP Equity_DX_SUPPLY_SI_MV_DEC,STW FP Equity_DX_BROKER_SI_QTY_INC,STW FP Equity_DX_SUPPLY_SI_QTY_DEC,STW FP Equity_DX_BROKER_SI_MV_NEW_y,STW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STW FP Equity_DX_BROKER_SI_MV_INC_y,STW FP Equity_DX_SUPPLY_SI_QTY_INC_y,STW FP Equity_DX_BROKER_SI_MV_ADD,STW FP Equity_DX_SUPPLY_SI_QTY_ADD,STW FP Equity_DX_BROKER_SI_QTY_DEC,STW FP Equity_DX_SUPPLY_SI_MV,STW FP Equity_DX_BROKER_SI_MV_DEC,STW FP Equity_DX_SUPPLY_SI_MV_RMV,STW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STW FP Equity_DX_UTILIZATION_QUANTITY,STW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STW FP Equity_DX_ACTIVE_UTILIZATION_MV,STW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STW FP Equity_DX_BROKER_SI_CON_RATIO,STW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STW FP Equity_DX_DEMAND_SUPPLY_RATIO,STW FP Equity_PX_LAST
2022-04-05,50.0,10172.5,0.01,0.0,0.01,,0.0,50.0,0.0,10172.5,,,,,,,,,,,,,,,,,600.0,0.01,0.12,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,203.45
2022-04-06,50.0,10227.5,0.01,0.0,0.01,,0.0,50.0,0.0,10227.5,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,204.55
2022-04-07,50.0,10362.5,0.01,0.0,0.01,,0.0,50.0,0.0,10362.5,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,207.25
2022-04-08,1350.0,284175.0,0.22,0.04,0.28,,273650.0,50.0,1300.0,10525.0,,,,,,1300.0,,,,,,,,,0.27,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,3.64,0.9298,96.36,0.0044,210.5
2022-04-11,2650.0,557957.5,0.41,0.08,0.56,,273715.0,1350.0,1300.0,284242.5,,,1300.0,,,,,,,,,,,1300.0,,,,0.28,,,100.0,0.43,0.0,0.0,,0.0,100.0,1.89,0.963,98.11,0.0085,210.55
2022-04-12,50.0,10327.5,0.01,0.0,0.01,,0.0,50.0,0.0,10327.5,,,,,,,,0.27,,1300.0,,,,,,,1300.0,0.01,0.27,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,206.55
2022-04-13,50.0,10340.0,0.01,0.0,0.01,,0.0,50.0,0.0,10340.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,206.8
2022-04-14,50.0,10365.0,0.01,0.0,0.01,,0.0,50.0,0.0,10365.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,207.3
2022-04-15,50.0,10365.0,0.01,0.0,0.01,,0.0,50.0,0.0,10365.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,
2022-04-18,50.0,10365.0,0.01,0.0,0.01,,0.0,50.0,0.0,10365.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,
2022-04-19,50.0,10187.5,0.01,0.0,0.01,,0.0,50.0,0.0,10187.5,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,203.75
2022-04-20,3650.0,740585.0,0.61,0.11,0.74,,466670.0,1350.0,2300.0,273915.0,,,1300.0,,,2300.0,,,,,,,,1300.0,0.47,,,0.28,,,100.0,0.43,0.0,0.0,,0.0,100.0,1.37,0.9729,98.63,0.0117,202.9
2022-04-21,13650.0,2748427.5,2.36,0.39,2.77,,1469855.0,6350.0,7300.0,1278572.5,,,,1.01,,,,,5000.0,,,,1.01,,,5000.0,,1.29,,,100.0,2.01,0.0,0.0,,0.0,100.0,36.69,0.5308,62.95,0.0432,201.35
2022-04-22,12350.0,2454192.0,2.18,0.36,2.49,,1192320.0,6350.0,6000.0,1261872.0,,,,,,,,,,,,,,,,,1300.0,1.28,0.28,,100.0,2.01,0.0,0.0,,0.0,100.0,40.49,0.5133,59.11,0.0391,198.72
2022-04-25,11050.0,2176629.0,1.96,0.32,2.2,,1181880.0,5050.0,6000.0,994749.0,,,,,,,,0.26,,1300.0,,,,,,,,1.0,,,100.0,1.6,0.0,0.0,,0.0,100.0,45.18,0.4997,54.36,0.0351,196.98
2022-04-26,10050.0,1969197.0,2.47,0.29,1.98,,979700.0,5050.0,5000.0,989497.0,,,,,,,,,,,,,,,,,1000.0,0.99,0.22,,100.0,1.6,0.0,0.0,,0.0,100.0,49.7,0.4951,49.8,0.0319,195.94
2022-04-27,10050.0,1992915.0,2.47,0.29,1.98,,991500.0,5050.0,5000.0,1001415.0,,,,,,,,,,,,,,,,,,1.0,,,100.0,1.6,0.0,0.0,,0.0,100.0,49.68,0.4951,49.82,0.0319,198.3
2022-04-28,10050.0,1988292.0,2.49,0.29,1.99,,989200.0,5050.0,5000.0,999092.0,,,,,,,,,,,,,,,,,,1.0,,,100.0,1.6,0.0,0.0,,0.0,100.0,49.72,0.4951,49.79,0.0319,197.84
2022-04-29,50.0,9971.0,0.01,0.0,0.01,,0.0,50.0,0.0,9971.0,,,,,,,,0.99,,5000.0,,,,,,,5000.0,0.01,0.98,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,199.42
2022-05-02,50.0,9829.0,0.01,0.0,0.01,,0.0,50.0,0.0,9829.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,196.58
2022-05-03,9450.0,1865430.0,2.58,0.27,1.87,,927780.0,4750.0,4700.0,937650.0,,,3000.0,,,4700.0,,,,,,,,3000.0,0.93,1700.0,,0.94,,,100.0,1.5,0.0,0.0,,0.0,100.0,21.79,0.6492,77.57,0.0298,197.4
2022-05-04,13250.0,2562550.0,3.64,0.38,2.63,,1276440.0,6650.0,6600.0,1286110.0,,,1900.0,0.37,,,,,1900.0,,,,0.37,1900.0,,,,1.32,,,100.0,2.09,0.0,0.0,,0.0,100.0,17.65,0.7009,81.84,0.0417,193.4
2022-05-05,9650.0,1870749.0,2.21,0.29,1.88,,1279476.0,3050.0,6600.0,591273.0,,,,,,,,0.72,,3600.0,,,,,,,,0.6,,,100.0,0.97,0.0,0.0,,0.0,100.0,17.55,0.7021,81.93,0.0306,193.86
2022-05-06,9650.0,1840448.0,2.09,0.3,1.87,,1258752.0,3050.0,6600.0,581696.0,,,,,,,,,,,,,,,,,,0.59,,,100.0,0.97,0.0,0.0,,0.0,100.0,17.58,0.7017,81.9,0.0306,190.72
2022-05-09,6650.0,1239826.0,1.54,0.21,1.27,,1230504.0,50.0,6600.0,9322.0,,,,,,,,0.58,,3000.0,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,25.49,0.6091,73.77,0.0211,186.44
2022-05-10,50.0,9419.0,0.01,0.0,0.01,,0.0,50.0,0.0,9419.0,,,,,,,,,,,,,,,,,6600.0,0.01,1.27,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.38
2022-05-11,50.0,9321.0,0.01,0.0,0.01,,0.0,50.0,0.0,9321.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,186.42
2022-05-12,50.0,9242.0,0.01,0.0,0.01,,0.0,50.0,0.0,9242.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,184.84
2022-05-13,50.0,9443.0,0.01,0.0,0.01,,0.0,50.0,0.0,9443.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.86
2022-05-16,5850.0,1111149.0,1.47,0.18,1.11,,550826.0,2950.0,2900.0,560323.0,,,,,,2900.0,,,,,,,,,0.55,2900.0,,0.56,,,100.0,0.94,0.0,0.0,,0.0,100.0,1.71,0.9663,98.29,0.0186,189.94
2022-05-17,2950.0,563332.0,0.75,0.09,0.56,,553784.0,50.0,2900.0,9548.0,,,,,,,,0.54,,2900.0,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,1.7,0.9666,98.3,0.0094,190.96
2022-05-18,50.0,9453.0,0.01,0.0,0.01,,0.0,50.0,0.0,9453.0,,,,,,,,,,,,,,,,,2900.0,0.01,0.55,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,189.06
2022-05-19,50.0,9417.0,0.01,0.0,0.01,,0.0,50.0,0.0,9417.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.34
2022-05-20,50.0,9581.0,0.01,0.0,0.01,,0.0,50.0,0.0,9581.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,191.62
2022-05-23,2650.0,510973.0,0.66,0.08,0.51,,250666.0,1350.0,1300.0,260307.0,,,1300.0,,,1300.0,,,,,,,,1300.0,0.25,,,0.26,,,100.0,0.43,0.0,0.0,,0.0,100.0,1.89,0.963,98.11,0.0084,192.82
2022-05-24,3850.0,739508.0,0.97,0.12,0.74,,364952.0,1950.0,1900.0,374556.0,,,,0.12,,,,,600.0,,,,0.12,,,600.0,,0.38,,,32.34,0.62,4079.0,783494.32,,0.79,32.34,1.54,0.9697,98.46,0.0122,192.08
2022-05-25,3850.0,740047.0,1.04,0.12,0.74,,365218.0,1950.0,1900.0,374829.0,,,,,,,,,,,,,,,,,,0.38,,,32.34,0.62,4079.0,784065.38,,0.78,32.34,1.54,0.9697,98.46,0.0122,192.22
2022-05-26,3250.0,625885.0,0.87,0.1,0.63,,365902.0,1350.0,1900.0,259983.0,,,,,,,,0.11,,600.0,,,,,,,,0.26,,,100.0,0.43,0.0,0.0,,0.0,100.0,1.54,0.9697,98.46,0.0103,192.58
2022-05-27,1350.0,261441.0,0.4,0.04,0.26,,0.0,1350.0,0.0,261441.0,,,,,,,,,,,,,,,,,1900.0,0.26,0.37,,100.0,0.43,0.0,0.0,,0.0,100.0,3.7,0.9287,96.3,0.0043,193.66
2022-05-30,50.0,9705.0,0.02,0.0,0.01,,0.0,50.0,0.0,9705.0,,,,,,,,0.25,,1300.0,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,194.1
2022-05-31,50.0,9631.0,0.02,0.0,0.01,,0.0,50.0,0.0,9631.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,192.62
2022-06-01,50.0,9559.0,0.02,0.0,0.01,,0.0,50.0,0.0,9559.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,191.18
2022-06-02,50.0,9552.0,0.02,0.0,0.01,,0.0,50.0,0.0,9552.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,191.04
2022-06-03,50.0,9534.0,0.02,0.0,0.01,,0.0,50.0,0.0,9534.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,190.68
2022-06-06,50.0,9526.0,0.02,0.0,0.01,,0.0,50.0,0.0,9526.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,190.52
2022-06-07,50.0,9565.0,0.02,0.0,0.01,,0.0,50.0,0.0,9565.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,191.3
2022-06-08,50.0,9568.0,0.02,0.0,0.01,,0.0,50.0,0.0,9568.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,191.36
2022-06-09,50.0,9445.0,0.02,0.0,0.01,,0.0,50.0,0.0,9445.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.9
2022-06-10,11450.0,2125807.0,3.65,0.35,2.18,,1188224.0,5050.0,6400.0,937583.0,,,,,,6400.0,,,,,,,,,1.21,5000.0,,0.96,,,100.0,1.59,0.0,0.0,,0.0,100.0,43.77,0.5029,55.8,0.036,185.66
2022-06-13,12850.0,2347181.0,4.14,0.4,2.38,,1169024.0,6450.0,6400.0,1178157.0,,,1400.0,,,,,,,,,,,1400.0,,,,1.19,,,100.0,2.02,0.0,0.0,,0.0,100.0,38.87,0.5201,60.74,0.0403,182.66
2022-06-14,10050.0,1805784.0,3.25,0.31,1.84,,898400.0,5050.0,5000.0,907384.0,,,,,,,,0.26,,1400.0,,,,,,,1400.0,0.92,0.27,,100.0,1.59,0.0,0.0,,0.0,100.0,49.74,0.4951,49.76,0.0315,179.68
2022-06-15,10050.0,1816638.0,3.23,0.31,1.81,,903800.0,5050.0,5000.0,912838.0,,,,,,,,,,,,,,,,,,0.9,,,100.0,1.59,0.0,0.0,,0.0,100.0,49.45,0.4951,50.05,0.0316,180.76
2022-06-16,10050.0,1792920.0,4.19,0.31,1.82,,892000.0,5050.0,5000.0,900920.0,,,,,,,,,,,,,,,,,,0.91,,,100.0,1.59,0.0,0.0,,0.0,100.0,49.5,0.4951,50.01,0.0316,178.4
2022-06-17,10050.0,1802769.0,4.78,0.31,1.8,,896900.0,5050.0,5000.0,905869.0,,,,,,,,,,,,,,,,,,0.9,,,100.0,1.59,0.0,0.0,,0.0,100.0,49.71,0.495,49.79,0.0316,179.38
2022-06-20,50.0,9059.0,0.03,0.0,0.01,,0.0,50.0,0.0,9059.0,,,,,,,,0.89,,5000.0,,,,,,,5000.0,0.01,0.89,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,181.18
2022-06-21,50.0,9012.0,0.03,0.0,0.01,,0.0,50.0,0.0,9012.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,180.24
2022-06-22,50.0,9056.0,0.03,0.0,0.01,,0.0,50.0,0.0,9056.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,181.12
2022-06-23,50.0,9108.0,0.03,0.0,0.01,,0.0,50.0,0.0,9108.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,182.16
2022-06-24,50.0,9418.0,0.03,0.0,0.01,,0.0,50.0,0.0,9418.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.36
2022-06-27,50.0,9486.0,0.03,0.0,0.01,,0.0,50.0,0.0,9486.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,189.72
2022-06-28,50.0,9408.0,0.03,0.0,0.01,,0.0,50.0,0.0,9408.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.16
2022-06-29,50.0,9496.0,0.03,0.0,0.01,,0.0,50.0,0.0,9496.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,189.92
2022-06-30,50.0,9413.0,0.03,0.0,0.01,,0.0,50.0,0.0,9413.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,188.26
2022-07-01,50.0,9468.0,0.03,0.0,0.01,,0.0,50.0,0.0,9468.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,189.36
2022-07-04,50.0,9525.0,0.03,0.0,0.01,,0.0,50.0,0.0,9525.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,190.5
2022-07-05,11450.0,2179164.0,7.53,0.35,2.19,,1218048.0,5050.0,6400.0,961116.0,,,,,,6400.0,,,,,,,,,1.22,5000.0,,0.96,,,100.0,1.59,0.0,0.0,,0.0,100.0,43.69,0.5031,55.88,0.036,190.32
2022-07-06,12850.0,2486732.0,8.11,0.39,2.46,,1238528.0,6450.0,6400.0,1248204.0,,,1400.0,,,,,,,,,,,1400.0,,,,1.24,,,100.0,2.02,0.0,0.0,,0.0,100.0,39.04,0.5193,60.57,0.0403,193.52
2022-07-07,12850.0,2500610.0,8.29,0.39,2.49,,1245440.0,6450.0,6400.0,1255170.0,,,,,,,,,,,,,,,,,,1.25,,,100.0,2.02,0.0,0.0,,0.0,100.0,38.98,0.5196,60.63,0.0403,194.6
2022-07-08,12850.0,2500096.0,8.23,0.39,2.5,,1245184.0,6450.0,6400.0,1254912.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.02,0.0,0.0,,0.0,100.0,39.0,0.5195,60.61,0.0403,194.56
2022-07-11,12850.0,2520913.0,8.3,0.39,2.49,,1255552.0,6450.0,6400.0,1265361.0,,,,,,,,,,,,,,,,,,1.25,,,100.0,2.01,0.0,0.0,,0.0,100.0,39.01,0.5194,60.6,0.04,196.18
2022-07-12,12850.0,2513717.0,8.31,0.39,2.51,,1251968.0,6450.0,6400.0,1261749.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.01,0.0,0.0,,0.0,100.0,38.93,0.5198,60.68,0.04,195.62
2022-07-13,12850.0,2489559.0,8.26,0.39,2.51,,1239936.0,6450.0,6400.0,1249623.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.01,0.0,0.0,,0.0,100.0,38.87,0.5201,60.74,0.04,193.74
2022-07-14,12850.0,2468999.0,9.06,0.39,2.49,,1229696.0,6450.0,6400.0,1239303.0,,,,,,,,,,,,,,,,,,1.25,,,100.0,2.01,0.0,0.0,,0.0,100.0,38.9,0.5199,60.71,0.04,192.14
2022-07-15,12850.0,2528623.0,8.95,0.39,2.46,,1259392.0,6450.0,6400.0,1269231.0,,,,,,,,,,,,,,,,,,1.23,,,100.0,2.06,0.0,0.0,,0.0,100.0,38.79,0.5204,60.82,0.0411,196.78
2022-07-18,12850.0,2512175.0,8.88,0.39,2.51,,1251200.0,6450.0,6400.0,1260975.0,,,,,,,,,,,,,,,,,,1.25,,,100.0,2.15,0.0,0.0,,0.0,100.0,38.65,0.521,60.96,0.0427,195.5
2022-07-19,12850.0,2536847.0,8.81,0.39,2.52,,1263488.0,6450.0,6400.0,1273359.0,,,,,,,,,,,,,,,,,,1.27,,,100.0,2.15,0.0,0.0,,0.0,100.0,38.99,0.5195,60.62,0.0427,197.42
2022-07-20,12850.0,2512432.0,9.34,0.39,2.52,,1251328.0,6450.0,6400.0,1261104.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.15,0.0,0.0,,0.0,100.0,38.65,0.521,60.96,0.0427,195.52
2022-07-21,12850.0,2521170.0,14.89,0.39,2.53,,1255680.0,6450.0,6400.0,1265490.0,,,,,,,,,,,,,,,,,,1.27,,,100.0,2.15,0.0,0.0,,0.0,100.0,38.8,0.5204,60.81,0.0427,196.2
2022-07-22,12850.0,2518600.0,14.68,0.39,2.53,,1254400.0,6450.0,6400.0,1264200.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,38.7,0.5208,60.91,0.0437,196.0
2022-07-25,12850.0,2512432.0,14.28,0.39,2.52,,1251328.0,6450.0,6400.0,1261104.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,38.78,0.5204,60.83,0.0437,195.52
2022-07-26,12850.0,2557921.0,13.79,0.39,2.5,,1273984.0,6450.0,6400.0,1283937.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,38.87,0.52,60.74,0.0437,199.06
2022-07-27,12850.0,2535819.0,13.99,0.39,2.58,,1262976.0,6450.0,6400.0,1272843.0,,,,,,,,,,,,,,,,,,1.29,,,100.0,2.19,0.0,0.0,,0.0,100.0,38.88,0.52,60.73,0.0437,197.34
2022-07-28,12850.0,2537361.0,14.1,0.36,2.55,,1263744.0,6450.0,6400.0,1273617.0,,,,,,,,,,,,,,,,,,1.28,,,100.0,2.19,0.0,0.0,,0.0,100.0,38.94,0.5197,60.67,0.0437,197.46
2022-07-29,20650.0,4054008.0,21.59,0.59,4.08,,2787744.0,6450.0,14200.0,1266264.0,,,,1.55,,,,,7800.0,,,,1.55,,,,,1.27,,,100.0,2.19,0.0,0.0,,0.0,100.0,24.17,0.6298,75.59,0.0702,196.32
2022-08-01,20650.0,4016425.0,21.62,0.58,4.05,,2761900.0,6450.0,14200.0,1254525.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,24.14,0.6301,75.62,0.0702,194.5
2022-08-02,20650.0,4040792.0,21.5,0.58,4.03,,2778656.0,6450.0,14200.0,1262136.0,,,,,,,,,,,,,,,,,,1.25,,,100.0,2.19,0.0,0.0,,0.0,100.0,23.97,0.6318,75.79,0.0702,195.68
2022-08-03,20650.0,3991232.0,21.42,0.58,4.05,,2744576.0,6450.0,14200.0,1246656.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,24.15,0.63,75.61,0.0702,193.28
2022-08-04,20650.0,3972234.0,21.92,0.58,4.01,,2731512.0,6450.0,14200.0,1240722.0,,,,,,,,,,,,,,,,,,1.26,,,100.0,2.19,0.0,0.0,,0.0,100.0,24.37,0.6278,75.39,0.0702,192.36
2022-08-05,21750.0,4160340.0,23.31,0.61,4.19,,3309144.0,4450.0,17300.0,851196.0,,,,0.57,,,,0.4,3100.0,2000.0,,,0.57,,,,,0.86,,,100.0,1.52,0.0,0.0,,0.0,100.0,13.8,0.7581,85.97,0.0745,191.28
2022-08-08,12950.0,2477853.0,11.75,0.36,2.48,,2468286.0,50.0,12900.0,9567.0,,,,,,,,0.85,,4400.0,,,,,,,4400.0,0.01,0.86,,100.0,0.02,0.0,0.0,,0.0,100.0,0.39,0.9923,99.61,0.045,191.34
2022-08-09,12950.0,2477335.0,14.1,0.36,2.48,,2467770.0,50.0,12900.0,9565.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,0.39,0.9923,99.61,0.045,191.3
2022-08-10,10450.0,1982156.0,12.06,0.29,1.99,,1726088.0,1350.0,9100.0,256068.0,,,1300.0,,,,,,,,,,,1300.0,,,3800.0,0.26,0.71,,100.0,0.47,0.0,0.0,,0.0,100.0,0.48,0.9905,99.52,0.0362,189.68
2022-08-11,2650.0,497511.0,2.99,0.07,0.5,,244062.0,1350.0,1300.0,253449.0,,,,,,,,,,,,,,,,,7800.0,0.26,1.49,,100.0,0.47,0.0,0.0,,0.0,100.0,1.89,0.963,98.11,0.0092,187.74
2022-08-12,1350.0,254421.0,1.51,0.04,0.26,,244998.0,50.0,1300.0,9423.0,,,,,,,,0.25,,1300.0,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,3.67,0.9294,96.33,0.0047,188.46
2022-08-15,2450.0,464912.0,2.78,0.07,0.46,,246688.0,1150.0,1300.0,218224.0,,,1100.0,,,,,,,,,,,1100.0,,,,0.22,,,100.0,0.4,0.0,0.0,,0.0,100.0,2.03,0.9602,97.97,0.0085,189.76
2022-08-16,2450.0,462168.0,2.67,0.07,0.47,,245232.0,1150.0,1300.0,216936.0,,,,,,,,,,,,,,,,,,0.22,,,100.0,0.4,0.0,0.0,,0.0,100.0,2.04,0.9601,97.96,0.0085,188.64
2022-08-17,1350.0,253233.0,1.54,0.04,0.26,,243854.0,50.0,1300.0,9379.0,,,,,,,,0.21,,1100.0,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,3.68,0.9291,96.32,0.0047,187.58
2022-08-18,4050.0,761319.0,4.63,0.12,0.76,,545142.0,1150.0,2900.0,216177.0,,,1100.0,0.3,,,,,1600.0,,,,0.3,1100.0,,,,0.22,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.23,0.9756,98.77,0.0141,187.98
2022-08-19,4050.0,767637.0,4.7,0.12,0.76,,549666.0,1150.0,2900.0,217971.0,,,,,,,,,,,,,,,,,,0.22,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.23,0.9756,98.77,0.0141,189.54
2022-08-22,1850.0,353461.0,2.15,0.05,0.35,,343908.0,50.0,1800.0,9553.0,,,,,,,,0.21,,1100.0,,,,,,,1100.0,0.01,0.21,,100.0,0.02,0.0,0.0,,0.0,100.0,2.7,0.9474,97.3,0.0065,191.06
2022-08-23,1850.0,347282.0,2.16,0.05,0.35,,337896.0,50.0,1800.0,9386.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,2.7,0.9474,97.3,0.0065,187.72
2022-08-24,50.0,9477.0,0.06,0.0,0.01,,0.0,50.0,0.0,9477.0,,,,,,,,,,,,,,,,,1800.0,0.01,0.34,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,189.54
2022-08-25,2450.0,465990.0,2.19,0.07,0.47,,228240.0,1250.0,1200.0,237750.0,,,1200.0,,,1200.0,,,,,,,,1200.0,0.23,,,0.24,,,100.0,0.43,0.0,0.0,,0.0,100.0,2.04,0.96,97.96,0.0085,190.2
2022-08-26,2450.0,461678.0,2.17,0.07,0.47,,226128.0,1250.0,1200.0,235550.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,0.43,0.0,0.0,,0.0,100.0,2.04,0.96,97.96,0.0085,188.44
2022-08-29,2450.0,453789.0,2.17,0.07,0.46,,222264.0,1250.0,1200.0,231525.0,,,,,,,,,,,,,,,,,,0.24,,,100.0,0.43,0.0,0.0,,0.0,100.0,2.04,0.96,97.96,0.0085,185.22
