,74SW FP Equity_DX_SI_QTY,74SW FP Equity_DX_SHORT_INTEREST_VALUE,74SW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,74SW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,74SW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,74SW FP Equity_DX_SI_MV,74SW FP Equity_DX_DSS,74SW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,74SW FP Equity_DX_SUPPLY_SI_QTY,74SW FP Equity_DX_BROKER_SI_QTY,74SW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,74SW FP Equity_DX_BROKER_SI_MV_NEW_x,74SW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,74SW FP Equity_DX_SUPPLY_SI_QTY_INC_x,74SW FP Equity_DX_BROKER_SI_MV_INC_x,74SW FP Equity_DX_SUPPLY_SI_MV_NEW,74SW FP Equity_DX_BROKER_SI_QTY_ADD,74SW FP Equity_DX_BROKER_SI_QTY_NEW,74SW FP Equity_DX_SUPPLY_SI_MV_DEC,74SW FP Equity_DX_BROKER_SI_QTY_INC,74SW FP Equity_DX_SUPPLY_SI_QTY_DEC,74SW FP Equity_DX_BROKER_SI_MV_NEW_y,74SW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,74SW FP Equity_DX_BROKER_SI_MV_INC_y,74SW FP Equity_DX_SUPPLY_SI_QTY_INC_y,74SW FP Equity_DX_BROKER_SI_MV_ADD,74SW FP Equity_DX_SUPPLY_SI_QTY_ADD,74SW FP Equity_DX_BROKER_SI_QTY_DEC,74SW FP Equity_DX_SUPPLY_SI_MV,74SW FP Equity_DX_BROKER_SI_MV_DEC,74SW FP Equity_DX_SUPPLY_SI_MV_RMV,74SW FP Equity_DX_BROKER_SI_MV_RMV,74SW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,74SW FP Equity_DX_UTILIZATION_QUANTITY,74SW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,74SW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,74SW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,74SW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,74SW FP Equity_DX_ACTIVE_UTILIZATION_MV,74SW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,74SW FP Equity_DX_BROKER_SI_CON_RATIO,74SW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,74SW FP Equity_DX_DEMAND_SUPPLY_RATIO,74SW FP Equity_PX_LAST
2023-05-18,5534.0,121194.6,0.08,1.38,0.03,0.12,0.0,99294.6,4034.0,4534.0,88344.6,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3412720.8,,3.4,2.53,26.91,0.3222,45.67,0.0346,21.9
2023-05-19,5534.0,120087.8,0.08,1.48,0.03,0.12,0.0,98387.8,4034.0,4534.0,87537.8,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3381554.4,,3.41,2.52,26.99,0.322,45.6,0.0346,21.7
2023-05-22,5534.0,121194.6,0.08,1.53,0.03,0.12,0.0,99294.6,4034.0,4534.0,88344.6,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3412720.8,,3.39,2.52,26.95,0.3215,45.53,0.0346,21.9
2023-05-23,5534.0,120087.8,0.08,1.57,0.03,0.12,0.0,98387.8,4034.0,4534.0,87537.8,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3381554.4,,3.41,2.53,26.97,0.3217,45.57,0.0346,21.7
2023-05-24,5534.0,120641.2,0.08,1.67,0.03,0.12,0.0,98841.2,4034.0,4534.0,87941.2,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3397137.6,,3.38,2.53,26.98,0.3218,45.58,0.0346,21.8
2023-05-25,5534.0,122301.4,0.08,1.73,0.03,0.12,0.0,100201.4,4034.0,4534.0,89151.4,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3443887.2,,3.4,2.52,26.98,0.3218,45.58,0.0346,22.1
2023-05-26,5534.0,122301.4,0.08,1.84,0.03,0.12,0.0,100201.4,4034.0,4534.0,89151.4,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3443887.2,,3.44,2.52,26.98,0.3219,45.59,0.0346,22.1
2023-05-29,5534.0,121748.0,0.08,1.91,0.03,0.12,0.0,99748.0,4034.0,4534.0,88748.0,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3428304.0,,3.44,2.53,26.97,0.3217,45.56,0.0346,22.0
2023-05-30,5534.0,117874.2,0.08,1.95,0.03,0.12,0.0,96574.2,4034.0,4534.0,85924.2,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3319221.6,,3.42,2.52,26.99,0.322,45.6,0.0346,21.3
2023-05-31,5534.0,116767.4,0.08,1.98,0.03,0.12,0.0,95667.4,4034.0,4534.0,85117.4,,,,,,,,,,,,,,,,,,0.09,,,,2.52,2.52,155832.0,3288055.2,,3.32,2.53,26.97,0.3217,45.57,0.0346,21.1
2023-06-01,5534.0,115660.6,0.08,2.03,0.03,0.12,0.0,94760.6,4034.0,4534.0,84310.6,,,,,,,,,,,,,,,,,,0.08,,,,2.52,2.52,155832.0,3256888.8,,3.28,2.51,27.0,0.3222,45.61,0.0346,20.9
2023-06-02,4534.0,92946.98,0.06,1.67,0.02,0.1,0.0,72446.98,4034.0,3534.0,82696.98,,,,,,,,,,,,,,,,,1000.0,0.08,0.02,,,2.52,2.52,155832.0,3194555.21,,3.26,2.53,21.92,0.3821,55.55,0.0284,20.9
2023-06-05,3485.0,74579.0,0.05,1.27,0.02,0.07,0.0,74579.0,2985.0,3485.0,63879.0,,,,,,,,0.02,,1049.0,,,,,,,49.0,0.06,0.0,,,1.87,1.87,156881.0,3357253.4,,3.29,1.87,14.95,0.544,70.81,0.0218,21.4
2023-06-06,2022.0,43473.0,0.03,0.74,0.01,0.04,0.0,43473.0,1522.0,2022.0,32723.0,,,,,,,,0.03,,1463.0,,,,,,,1463.0,0.03,0.03,,,0.95,0.95,158344.0,3404396.0,,3.39,0.95,25.68,0.3746,49.91,0.0126,21.5
2023-06-07,4798.0,103636.8,0.07,1.82,0.02,0.1,0.0,73656.0,2910.0,3410.0,62856.0,,,1098.0,,,1388.0,,,,,,,,1098.0,0.03,290.0,,0.06,,,,1.82,1.82,156956.0,3390249.6,,3.38,1.82,21.21,0.3986,57.53,0.03,21.6
2023-06-08,4798.0,104116.6,0.07,2.01,0.02,0.1,0.0,73997.0,2910.0,3410.0,63147.0,,,,,,,,,,,,,,,,,,0.06,,,,1.82,1.82,157316.0,3413757.2,,3.4,1.81,21.29,0.398,57.45,0.0299,21.7
2023-06-09,2022.0,43473.0,0.03,0.85,0.01,0.04,0.0,43473.0,1522.0,2022.0,32723.0,,,,,,,,0.03,,1388.0,,,,,,,1388.0,0.03,0.03,,,0.95,0.95,158704.0,3412136.0,,3.44,0.95,25.81,0.3734,49.67,0.0126,21.5
2023-06-12,2022.0,42057.6,0.03,0.86,0.01,0.04,0.0,42057.6,1522.0,2022.0,31657.6,,,,,,,,,,,,,,,,,,0.03,,,,0.95,0.95,159008.0,3307366.4,,3.41,0.94,25.62,0.3748,49.95,0.0126,20.8
2023-06-13,1000.0,21000.0,0.01,0.41,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,0.02,,1022.0,,,,,,,1022.0,0.01,0.02,,,0.31,0.31,158746.0,3333666.0,,3.3,0.32,48.87,0.5003,51.13,0.0063,21.0
2023-06-14,1000.0,20900.0,0.01,0.38,0.0,0.02,0.0,20900.0,500.0,1000.0,10450.0,,,,,,,,,,,,,,,,,,0.01,,,,0.32,0.32,156699.0,3275009.1,,3.29,0.32,48.88,0.5002,51.12,0.0064,20.9
2023-06-15,1000.0,21100.0,0.01,0.41,0.0,0.02,0.0,21100.0,500.0,1000.0,10550.0,,,,,,,,,,,,,,,,,,0.01,,,,0.32,0.32,155074.0,3272061.4,,3.24,0.32,49.06,0.5002,50.94,0.0064,21.1
2023-06-16,1000.0,21000.0,0.01,0.41,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.34,0.34,147445.0,3096345.0,,3.11,0.34,48.76,0.5003,51.24,0.0068,21.0
2023-06-19,1000.0,21000.0,0.01,0.4,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.34,0.34,147445.0,3096345.0,,3.1,0.34,48.75,0.5003,51.25,0.0068,21.0
2023-06-20,1000.0,21000.0,0.02,0.37,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,138739.0,2913519.0,,2.91,0.36,48.78,0.5003,51.22,0.0072,21.0
2023-06-21,1000.0,20900.0,0.02,0.39,0.0,0.02,0.0,20900.0,500.0,1000.0,10450.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,138212.0,2888630.8,,2.9,0.36,48.96,0.5002,51.04,0.0072,20.9
2023-06-22,1000.0,20600.0,0.02,0.4,0.0,0.02,0.0,20600.0,500.0,1000.0,10300.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,139112.0,2865707.2,,2.9,0.35,48.71,0.5003,51.29,0.0072,20.6
2023-06-23,1000.0,20700.0,0.02,0.39,0.0,0.02,0.0,20700.0,500.0,1000.0,10350.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,139112.0,2879618.4,,2.87,0.36,48.64,0.5004,51.36,0.0072,20.7
2023-06-26,1000.0,20800.0,0.02,0.39,0.0,0.02,0.0,20800.0,500.0,1000.0,10400.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,139112.0,2893529.6,,2.88,0.36,48.83,0.5003,51.17,0.0072,20.8
2023-06-27,1000.0,21000.0,0.02,0.39,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.36,0.36,138742.0,2913582.0,,2.89,0.36,48.91,0.5002,51.09,0.0072,21.0
2023-06-28,1000.0,20800.0,0.02,0.39,0.0,0.02,0.0,20800.0,500.0,1000.0,10400.0,,,,,,,,,,,,,,,,,,0.01,,,,0.34,0.34,148345.0,3085576.0,,3.12,0.33,48.67,0.5004,51.33,0.0067,20.8
2023-06-29,1000.0,21000.0,0.02,0.4,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.34,0.34,148753.0,3123813.0,,3.11,0.34,48.68,0.5004,51.32,0.0067,21.0
2023-06-30,1000.0,20800.0,0.02,0.39,0.0,0.02,0.0,20800.0,500.0,1000.0,10400.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122792.0,2554073.6,,2.57,0.4,48.92,0.5002,51.08,0.0081,20.8
2023-07-03,1000.0,21000.0,0.02,0.3,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123713.0,2597973.0,,2.58,0.41,48.8,0.5003,51.2,0.0081,21.0
2023-07-04,1000.0,20400.0,0.02,0.3,0.0,0.02,0.0,20400.0,500.0,1000.0,10200.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122259.0,2494083.6,,2.56,0.4,48.72,0.5003,51.28,0.0081,20.4
2023-07-05,1000.0,21000.0,0.02,0.27,0.0,0.02,0.0,21000.0,500.0,1000.0,10500.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122259.0,2567439.0,,2.51,0.42,48.74,0.5003,51.26,0.0081,21.0
2023-07-06,1000.0,21100.0,0.02,0.26,0.0,0.02,0.0,21100.0,500.0,1000.0,10550.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122259.0,2579664.9,,2.57,0.41,48.89,0.5002,51.11,0.0081,21.1
2023-07-07,1000.0,20900.0,0.02,0.26,0.0,0.02,0.0,20900.0,500.0,1000.0,10450.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122259.0,2555213.1,,2.57,0.4,48.96,0.5002,51.04,0.0081,20.9
2023-07-10,1000.0,21200.0,0.02,0.25,0.0,0.02,0.0,21200.0,500.0,1000.0,10600.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122259.0,2591890.8,,2.56,0.41,48.86,0.5003,51.14,0.0081,21.2
2023-07-11,1000.0,21700.0,0.02,0.23,0.0,0.02,0.0,21700.0,500.0,1000.0,10850.0,,,,,,,,,,,,,,,,,,0.01,,,,0.41,0.41,122712.0,2662850.4,,2.61,0.41,48.83,0.5003,51.17,0.0081,21.7
2023-07-12,1000.0,21600.0,0.02,0.24,0.0,0.02,0.0,21600.0,500.0,1000.0,10800.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123251.0,2662221.6,,2.67,0.4,49.06,0.5002,50.94,0.0081,21.6
2023-07-13,1000.0,21800.0,0.02,0.24,0.0,0.02,0.0,21800.0,500.0,1000.0,10900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123251.0,2686871.8,,2.66,0.41,48.99,0.5002,51.01,0.0081,21.8
2023-07-14,1000.0,22000.0,0.02,0.23,0.0,0.02,0.0,22000.0,500.0,1000.0,11000.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123456.0,2716032.0,,2.69,0.41,48.8,0.5003,51.2,0.0081,22.0
2023-07-17,1000.0,22100.0,0.02,0.23,0.0,0.02,0.0,22100.0,500.0,1000.0,11050.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123540.0,2730234.0,,2.72,0.4,48.81,0.5003,51.19,0.0081,22.1
2023-07-18,1000.0,21600.0,0.02,0.23,0.0,0.02,0.0,21600.0,500.0,1000.0,10800.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,123702.0,2671963.2,,2.72,0.39,48.75,0.5003,51.25,0.0081,21.6
2023-07-19,1000.0,21800.0,0.02,0.22,0.0,0.02,0.0,21800.0,500.0,1000.0,10900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2707036.8,,2.69,0.4,48.72,0.5003,51.28,0.008,21.8
2023-07-20,1000.0,21800.0,0.02,0.22,0.0,0.02,0.0,21800.0,500.0,1000.0,10900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2707036.8,,2.71,0.4,48.62,0.5004,51.38,0.008,21.8
2023-07-21,1000.0,22000.0,0.02,0.23,0.0,0.02,0.0,22000.0,500.0,1000.0,11000.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2731872.0,,2.71,0.4,48.77,0.5003,51.23,0.008,22.0
2023-07-24,1000.0,22100.0,0.02,0.23,0.0,0.02,0.0,22100.0,500.0,1000.0,11050.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2744289.6,,2.73,0.4,48.66,0.5004,51.34,0.008,22.1
2023-07-25,1000.0,22200.0,0.02,0.24,0.0,0.02,0.0,22200.0,500.0,1000.0,11100.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2756707.2,,2.75,0.4,48.77,0.5003,51.23,0.008,22.2
2023-07-26,1000.0,22000.0,0.02,0.26,0.0,0.02,0.0,22000.0,500.0,1000.0,11000.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2731872.0,,2.75,0.4,48.88,0.5003,51.12,0.008,22.0
2023-07-27,1000.0,24000.0,0.02,0.26,0.0,0.02,0.0,24000.0,500.0,1000.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2980224.0,,2.77,0.43,48.52,0.5004,51.48,0.008,24.0
2023-07-28,1000.0,23900.0,0.02,0.22,0.0,0.02,0.0,23900.0,500.0,1000.0,11950.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2967806.4,,2.98,0.4,48.91,0.5002,51.09,0.008,23.9
2023-07-31,1000.0,23900.0,0.02,0.22,0.0,0.02,0.0,23900.0,500.0,1000.0,11950.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124176.0,2967806.4,,2.97,0.4,48.73,0.5003,51.27,0.008,23.9
2023-08-01,1950.0,45825.0,0.03,0.38,0.01,0.05,0.0,45825.0,500.0,1950.0,11750.0,,,,,,950.0,,,,,,,,,0.02,,,0.01,,,,0.4,0.4,124547.0,2926854.5,,2.97,0.39,26.59,0.3661,48.09,0.0156,23.5
2023-08-02,1000.0,23900.0,0.02,0.19,0.0,0.02,0.0,23900.0,500.0,1000.0,11950.0,,,,,,,,,,,,,,,,,950.0,0.01,0.02,,,0.4,0.4,124547.0,2976673.3,,2.94,0.41,48.69,0.5003,51.31,0.008,23.9
2023-08-03,1000.0,23800.0,0.02,0.19,0.0,0.02,0.0,23800.0,500.0,1000.0,11900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124547.0,2964218.6,,2.97,0.4,48.83,0.5003,51.17,0.008,23.8
2023-08-04,1000.0,23800.0,0.02,0.19,0.0,0.02,0.0,23800.0,500.0,1000.0,11900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124547.0,2964218.6,,2.96,0.4,48.94,0.5002,51.06,0.008,23.8
2023-08-07,1000.0,23800.0,0.02,0.19,0.0,0.02,0.0,23800.0,500.0,1000.0,11900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124547.0,2964218.6,,2.96,0.4,48.8,0.5003,51.2,0.008,23.8
2023-08-08,1000.0,23800.0,0.02,0.19,0.0,0.02,0.0,23800.0,500.0,1000.0,11900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124547.0,2964218.6,,2.96,0.4,48.7,0.5003,51.3,0.008,23.8
2023-08-09,1000.0,23800.0,0.02,0.19,0.0,0.02,0.0,23800.0,500.0,1000.0,11900.0,,,,,,,,,,,,,,,,,,0.01,,,,0.4,0.4,124547.0,2964218.6,,2.96,0.4,48.82,0.5003,51.18,0.008,23.8
2023-08-10,2110.0,50218.0,0.03,0.39,0.01,0.05,0.0,23800.0,1610.0,1000.0,38318.0,,,,,,,,,,,,,,,,1110.0,,0.04,,,,1.29,1.29,123437.0,2937800.6,,2.94,1.29,24.56,0.3857,52.01,0.0169,23.8
2023-08-11,2110.0,50218.0,0.03,0.4,0.01,0.05,0.0,23800.0,1610.0,1000.0,38318.0,,,,,,,,,,,,,,,,,,0.04,,,,1.29,1.29,123437.0,2937800.6,,2.94,1.29,24.64,0.3854,51.96,0.0169,23.8
2023-08-14,2110.0,50429.0,0.03,0.46,0.01,0.05,0.0,23900.0,1610.0,1000.0,38479.0,,,,,,,,,,,,,,,,,,0.04,,,,1.29,1.29,123437.0,2950144.3,,2.94,1.29,24.61,0.3859,52.05,0.0169,23.9
2023-08-15,4270.0,101626.0,0.06,0.9,0.02,0.1,0.0,23800.0,3770.0,1000.0,89726.0,,,,,,,,0.03,,1110.0,,,,,,3270.0,,0.09,,,,3.01,3.01,121277.0,2886392.6,,2.9,3.01,12.22,0.6081,76.13,0.0341,23.8
2023-08-16,4146.0,98260.2,0.06,0.95,0.02,0.1,0.0,42020.1,3646.0,1773.0,86410.2,,,,,,773.0,,0.02,,897.0,,,,,0.02,773.0,,0.09,,,,2.92,2.92,121401.0,2877203.7,,2.89,2.92,18.47,0.3892,57.01,0.0332,23.7
2023-08-17,4146.0,98674.8,0.06,0.96,0.02,0.1,0.0,42197.4,3646.0,1773.0,86774.8,,,,,,,,,,,,,,,,,,0.09,,,,2.92,2.92,121401.0,2889343.8,,2.88,2.92,18.5,0.3889,56.97,0.0332,23.8
2023-08-18,3387.0,80610.6,0.05,0.79,0.02,0.08,0.0,24133.2,2887.0,1014.0,68710.6,,,,,,,,0.02,,759.0,,,,,,,759.0,0.07,0.02,,,2.31,2.31,122160.0,2907408.0,,2.91,2.31,15.37,0.5292,69.58,0.0271,23.8
2023-08-21,3387.0,80949.3,0.05,0.81,0.02,0.08,0.0,24234.6,2887.0,1014.0,68999.3,,,,,,,,,,,,,,,,,,0.07,,,,2.31,2.31,122160.0,2919624.0,,2.91,2.31,15.38,0.5287,69.53,0.0271,23.9
2023-08-22,2722.0,65055.8,0.04,0.7,0.01,0.07,0.0,23900.0,2222.0,1000.0,53105.8,,,,,,,,0.02,,665.0,,,,,,,14.0,0.05,0.0,,,1.78,1.78,122825.0,2935517.5,,2.94,1.78,19.14,0.4629,62.72,0.0218,23.9
2023-08-23,2851.0,68138.9,0.04,0.73,0.01,0.07,0.0,23900.0,2351.0,1000.0,56188.9,,,,,,,,0.03,,1365.0,,,,,,1494.0,,0.06,,,,1.88,1.88,122696.0,2932434.4,,2.93,1.88,18.24,0.4777,64.35,0.0228,23.9
2023-08-24,2851.0,67853.8,0.04,0.73,0.01,0.07,0.0,23800.0,2351.0,1000.0,55953.8,,,,,,,,,,,,,,,,,,0.06,,,,1.88,1.88,122696.0,2920164.8,,2.93,1.88,18.29,0.478,64.38,0.0228,23.8
2023-08-25,2851.0,67853.8,0.04,0.74,0.01,0.07,0.0,23800.0,2351.0,1000.0,55953.8,,,,,,,,,,,,,,,,,,0.06,,,,1.88,1.88,122932.0,2925781.6,,2.93,1.88,18.21,0.4784,64.43,0.0228,23.8
2023-08-28,2851.0,68138.9,0.04,0.72,0.01,0.07,0.0,23900.0,2351.0,1000.0,56188.9,,,,,,,,,,,,,,,,,,0.06,,,,1.88,1.88,122932.0,2938074.8,,2.93,1.87,18.28,0.477,64.27,0.0228,23.9
2023-08-29,4273.0,101270.1,0.06,1.1,0.02,0.1,0.0,23700.0,3773.0,1000.0,89420.1,,,1422.0,,,,,,,,,,,1422.0,,,,0.09,,,,3.01,3.01,121510.0,2879787.0,,2.9,3.0,12.22,0.6075,76.08,0.0341,23.7
2023-08-30,3361.0,79655.7,0.05,0.86,0.02,0.08,0.0,23700.0,2861.0,1000.0,67805.7,,,,,,,,0.02,,912.0,,,,,,,,0.07,,,,2.28,2.28,122422.0,2901401.4,,2.9,2.27,15.55,0.5305,69.58,0.0268,23.7
2023-08-31,3361.0,79655.7,0.05,0.87,0.02,0.08,0.0,23700.0,2861.0,1000.0,67805.7,,,,,,,,,,,,,,,,,,0.07,,,,2.28,2.28,122422.0,2901401.4,,2.9,2.3,15.51,0.533,69.81,0.0268,23.7
2023-09-01,3361.0,79991.8,0.05,0.86,0.02,0.08,0.0,23800.0,2861.0,1000.0,68091.8,,,,,,,,,,,,,,,,,,0.07,,,,2.28,2.28,122422.0,2913643.6,,2.9,2.29,15.5,0.5328,69.8,0.0268,23.8
2023-09-04,3361.0,79991.8,0.05,0.86,0.02,0.08,0.0,23800.0,2861.0,1000.0,68091.8,,,,,,,,,,,,,,,,,,0.07,,,,2.28,2.28,122422.0,2913643.6,,2.91,2.29,15.47,0.5326,69.78,0.0268,23.8
2023-09-05,3361.0,79991.8,0.05,0.87,0.02,0.08,0.0,23800.0,2861.0,1000.0,68091.8,,,,,,,,,,,,,,,,,,0.07,,,,2.28,2.28,122422.0,2913643.6,,2.92,2.29,15.53,0.5326,69.78,0.0268,23.8
2023-09-06,3361.0,79655.7,0.05,0.88,0.02,0.08,0.0,23700.0,2861.0,1000.0,67805.7,,,,,,,,,,,,,,,,,,0.07,,,,2.33,2.33,120111.0,2846630.7,,2.86,2.32,15.51,0.5316,69.69,0.0273,23.7
2023-09-07,3361.0,80327.9,0.05,0.88,0.02,0.08,0.0,23900.0,2861.0,1000.0,68377.9,,,,,,,,,,,,,,,,,,0.07,,,,2.33,2.33,120111.0,2870652.9,,2.85,2.33,15.53,0.532,69.72,0.0273,23.9
2023-09-08,4340.0,103726.0,0.07,1.4,0.02,0.1,0.0,47298.1,3840.0,1979.0,91776.0,,,,,,979.0,,,,,,,,,0.02,979.0,,0.09,,,,3.12,3.12,119132.0,2847254.8,,2.85,3.12,22.3,0.3709,54.18,0.0353,23.9
2023-09-11,3543.0,84323.4,0.05,1.16,0.02,0.09,0.0,28131.6,3043.0,1182.0,72423.4,,,,,,,,0.02,,797.0,,,,,,,797.0,0.07,0.02,,,2.47,2.47,119929.0,2854310.2,,2.86,2.47,14.68,0.4813,66.13,0.0288,23.8
2023-09-12,1182.0,28013.4,0.02,0.51,0.01,0.03,0.0,28013.4,682.0,1182.0,16163.4,,,,,,,,0.06,,2361.0,,,,,,,,0.02,,,,0.55,0.55,122290.0,2898273.0,,2.91,0.55,41.42,0.3835,43.5,0.0096,23.7
2023-09-13,1182.0,27777.0,0.02,0.52,0.01,0.03,0.0,27777.0,682.0,1182.0,16027.0,,,,,,,,,,,,,,,,,,0.02,,,,0.55,0.55,122290.0,2873815.0,,2.89,0.55,41.43,0.3835,43.49,0.0096,23.5
2023-09-14,1182.0,27895.2,0.02,0.52,0.01,0.03,0.0,27895.2,682.0,1182.0,16095.2,,,,,,,,,,,,,,,,,,0.02,,,,0.55,0.55,122275.0,2885690.0,,2.88,0.56,41.28,0.3839,43.69,0.0096,23.6
2023-09-15,2598.0,60793.2,0.04,1.21,0.01,0.06,0.0,23400.0,2098.0,1000.0,49093.2,,,,,,,,0.0,,182.0,,,,,,1598.0,182.0,0.05,0.0,,,1.66,1.66,123987.0,2901295.8,,2.92,1.66,19.98,0.4478,60.95,0.0206,23.4
2023-09-18,1032.0,24148.8,0.02,0.51,0.0,0.02,0.0,23400.0,532.0,1000.0,12448.8,,,,,,,,0.04,,1566.0,,,,,,,,0.01,,,,0.42,0.42,125553.0,2937940.2,,2.94,0.42,47.38,0.4714,49.59,0.0082,23.4
2023-09-19,4238.0,99593.0,0.06,2.11,0.02,0.1,0.0,23500.0,3738.0,1000.0,87843.0,,,1712.0,,,,,,,,,,,1712.0,,1494.0,,0.09,,,,2.96,2.96,122347.0,2875154.5,,2.87,2.96,12.33,0.6057,75.94,0.0336,23.5
2023-09-20,2691.0,63238.5,0.04,1.34,0.01,0.06,0.0,23500.0,2191.0,1000.0,51488.5,,,,,,,,0.04,,1547.0,,,,,,,,0.05,,,,1.73,1.73,124509.0,2925961.5,,2.93,1.73,19.32,0.4592,62.3,0.0212,23.5
2023-09-21,2691.0,63238.5,0.04,1.47,0.01,0.06,0.0,23500.0,2191.0,1000.0,51488.5,,,,,,,,,,,,,,,,,,0.05,,,,1.73,1.73,124509.0,2925961.5,,2.93,1.74,19.26,0.46,62.39,0.0212,23.5
2023-09-22,2691.0,61623.9,0.04,1.47,0.01,0.06,0.0,22900.0,2191.0,1000.0,50173.9,,,,,,,,,,,,,,,,,,0.05,,,,1.73,1.73,124509.0,2851256.1,,2.91,1.73,19.33,0.4589,62.26,0.0212,22.9
2023-09-25,2691.0,62162.1,0.04,1.06,0.01,0.06,0.0,23100.0,2191.0,1000.0,50612.1,,,,,,,,,,,,,,,,,,0.05,,,,1.73,1.73,124509.0,2876157.9,,2.86,1.74,19.33,0.4596,62.34,0.0212,23.1
2023-09-26,1452.0,33541.2,0.02,0.62,0.01,0.03,0.0,23100.0,952.0,1000.0,21991.2,,,,,,,,0.03,,1239.0,,,,,,,,0.02,,,,0.75,0.75,125748.0,2904778.8,,2.9,0.75,33.83,0.3346,35.58,0.0115,23.1
2023-09-27,1452.0,33396.0,0.02,0.63,0.01,0.03,0.0,23000.0,952.0,1000.0,21896.0,,,,,,,,,,,,,,,,,,0.02,,,,0.75,0.75,125748.0,2892204.0,,2.9,0.75,33.7,0.3346,35.6,0.0115,23.0
