,ARG FP Equity_DX_SI_QTY,ARG FP Equity_DX_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARG FP Equity_DX_SI_MV,ARG FP Equity_DX_DSS,ARG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY,ARG FP Equity_DX_BROKER_SI_QTY,ARG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARG FP Equity_DX_BROKER_SI_MV_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARG FP Equity_DX_BROKER_SI_MV_INC_x,ARG FP Equity_DX_SUPPLY_SI_MV_NEW,ARG FP Equity_DX_BROKER_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_NEW,ARG FP Equity_DX_SUPPLY_SI_MV_DEC,ARG FP Equity_DX_BROKER_SI_QTY_INC,ARG FP Equity_DX_SUPPLY_SI_QTY_DEC,ARG FP Equity_DX_BROKER_SI_MV_NEW_y,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARG FP Equity_DX_BROKER_SI_MV_INC_y,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARG FP Equity_DX_BROKER_SI_MV_ADD,ARG FP Equity_DX_SUPPLY_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_DEC,ARG FP Equity_DX_SUPPLY_SI_MV,ARG FP Equity_DX_BROKER_SI_MV_DEC,ARG FP Equity_DX_SUPPLY_SI_MV_RMV,ARG FP Equity_DX_BROKER_SI_MV_RMV,ARG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARG FP Equity_DX_UTILIZATION_QUANTITY,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARG FP Equity_DX_ACTIVE_UTILIZATION_MV,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARG FP Equity_DX_BROKER_SI_CON_RATIO,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARG FP Equity_DX_DEMAND_SUPPLY_RATIO,ARG FP Equity_PX_LAST
2020-10-09,21470.0,1812068.0,0.16,6.77,0.1,1.81,0.0,42200.0,20970.0,500.0,1769868.0,,,,,,,,,,,,,,,,,,1.76,,,,1.86,1.86,1106881.0,93420756.4,,93.16,1.86,43.91,0.4823,53.75,0.019,84.4
2020-10-12,16865.0,1409914.0,0.13,5.44,0.08,1.42,0.0,41800.0,16365.0,500.0,1368114.0,,,,,,,,0.5,,5896.0,,,,,,1291.0,,1.38,,,,1.45,1.45,1110752.0,92858867.2,,93.52,1.45,20.65,0.5222,68.76,0.015,83.6
2020-10-13,15774.0,1325016.0,0.12,5.13,0.07,1.33,0.0,42000.0,15274.0,500.0,1283016.0,,,,,,,,0.09,,1091.0,,,,,,,,1.28,,,,1.36,1.36,1111766.0,93388344.0,,93.35,1.36,22.21,0.5887,73.37,0.014,84.0
2020-10-14,15774.0,1340790.0,0.12,5.09,0.07,1.33,0.0,42500.0,15274.0,500.0,1298290.0,,,,,,,,,,,,,,,,,,1.29,,,,1.36,1.36,1111766.0,94500110.0,,93.71,1.35,22.43,0.5862,73.13,0.014,85.0
2020-10-15,15574.0,1308216.0,0.12,5.02,0.07,1.32,0.0,42000.0,15074.0,500.0,1266216.0,,,,,,,,0.02,,200.0,,,,,,,,1.28,,,,1.35,1.35,1102808.0,92635872.0,,93.61,1.35,22.25,0.6062,74.54,0.0139,84.0
2020-10-16,15574.0,1336249.2,0.12,4.98,0.07,1.31,0.0,42900.0,15074.0,500.0,1293349.2,,,,,,,,,,,,,,,,,,1.27,,,,1.35,1.35,1102804.0,94620583.2,,93.24,1.34,22.91,0.5995,73.89,0.0139,85.8
2020-10-19,15574.0,1308216.0,0.12,4.86,0.07,1.33,0.0,42000.0,15074.0,500.0,1266216.0,,,,,,,,,,,,,,,,,,1.28,,,,1.35,1.35,1101499.0,92525916.0,,93.82,1.35,22.21,0.6062,74.55,0.0139,84.0
2020-10-20,15574.0,1308216.0,0.12,4.8,0.07,1.31,0.0,42000.0,15074.0,500.0,1266216.0,,,,,,,,,,,,,,,,,,1.26,,,,1.35,1.35,1099751.0,92379084.0,,92.24,1.35,22.57,0.6028,74.22,0.014,84.0
2020-10-21,15574.0,1298871.6,0.12,4.74,0.07,1.3,0.0,41700.0,15074.0,500.0,1257171.6,,,,,,,,,,,,,,,,,,1.26,,,,1.35,1.35,1101509.0,91865850.6,,92.23,1.35,22.44,0.604,74.34,0.0139,83.4
2020-10-22,15574.0,1286412.4,0.12,4.87,0.07,1.3,0.0,41300.0,15074.0,500.0,1245112.4,,,,,,,,,,,,,,,,,,1.26,,,,1.35,1.35,1099810.0,90844306.0,,91.73,1.35,22.27,0.606,74.53,0.014,82.6
2020-10-23,15074.0,1230038.4,0.12,4.81,0.07,1.24,0.0,0.0,15074.0,0.0,1230038.4,,,,,,,,,,,,,,,,,500.0,1.24,0.04,,,1.35,1.35,1099409.0,89711774.4,,90.24,1.35,23.1,0.6447,76.9,0.0135,81.6
2020-10-26,15074.0,1193860.8,0.12,4.63,0.07,1.22,0.0,0.0,15074.0,0.0,1193860.8,,,,,,,,,,,,,,,,,,1.22,,,,2.35,2.35,626690.0,49633848.0,,50.49,2.37,22.7,0.6491,77.3,0.0235,79.2
2020-10-27,15074.0,1184816.4,0.12,4.38,0.07,1.19,0.0,0.0,15074.0,0.0,1184816.4,,,,,,,,,,,,,,,,,,1.19,,,,2.35,2.35,626023.0,49205407.8,,49.48,2.36,23.09,0.6448,76.91,0.0235,78.6
2020-10-28,15074.0,1184816.4,0.12,4.21,0.07,1.19,0.0,0.0,15074.0,0.0,1184816.4,,,,,,,,,,,,,,,,,,1.19,,,,2.34,2.34,629472.0,49476499.2,,49.55,2.35,23.12,0.6445,76.88,0.0234,78.6
2020-10-29,15074.0,1190846.0,0.12,4.34,0.07,1.19,0.0,0.0,15074.0,0.0,1190846.0,,,,,,,,,,,,,,,,,,1.19,,,,2.34,2.34,629624.0,49740296.0,,49.62,2.35,23.24,0.6433,76.76,0.0234,79.0
2020-10-30,15616.0,1261772.8,0.12,4.35,0.07,1.24,0.0,43793.6,15616.0,542.0,1261772.8,,,,,,542.0,,,,,,,,,0.04,542.0,,1.24,,,,2.41,2.41,631556.0,51029724.8,,50.57,2.39,22.83,0.5967,73.71,0.0241,80.8
2020-11-02,15616.0,1268019.2,0.12,4.24,0.07,1.26,0.0,44010.4,15616.0,542.0,1268019.2,,,,,,,,,,,,,,,,,,1.26,,,,2.41,2.41,632406.0,51351367.2,,51.21,2.41,22.53,0.5996,74.01,0.0241,81.2
2020-11-03,15616.0,1299251.2,0.12,4.28,0.07,1.27,0.0,45094.4,15616.0,542.0,1299251.2,,,,,,,,,,,,,,,,,,1.27,,,,2.41,2.41,633129.0,52676332.8,,51.93,2.38,23.0,0.5951,73.55,0.0241,83.2
2020-11-04,15616.0,1280512.0,0.12,4.07,0.07,1.3,0.0,44444.0,15616.0,542.0,1280512.0,,,,,,,,,,,,,,,,,,1.3,,,,2.41,2.41,633129.0,51916578.0,,52.33,2.42,22.19,0.6029,74.33,0.0241,82.0
2020-11-05,20616.0,1682265.6,0.16,5.32,0.09,1.68,0.0,44227.2,20616.0,542.0,1682265.6,,,726.0,,,,,,,,,,,726.0,,4274.0,,1.68,,,,3.18,3.18,628129.0,51255326.4,,51.33,3.16,22.53,0.5996,74.0,0.0318,81.6
2020-11-06,20074.0,1634023.6,0.15,5.19,0.09,1.63,0.0,0.0,20074.0,0.0,1634023.6,,,,,,,,0.04,,542.0,,,,,,,542.0,1.63,0.04,,,3.08,3.08,632512.0,51486476.8,,51.51,3.07,23.29,0.6427,76.71,0.0308,81.4
2020-11-09,20592.0,1705017.6,0.16,5.38,0.09,1.69,0.0,42890.4,20074.0,518.0,1662127.2,,,,,,518.0,,,,,,,,,0.04,,,1.65,,,,3.08,3.08,631185.0,52262118.0,,51.79,3.08,22.69,0.6001,73.99,0.0316,82.8
2020-11-10,21110.0,1676134.0,0.16,5.32,0.09,1.74,0.0,41129.2,20592.0,518.0,1635004.8,,,,,,,,,,,,,,,,518.0,,1.69,,,,3.16,3.16,630692.0,50076944.8,,51.3,3.2,21.04,0.5736,72.46,0.0324,79.4
2020-11-11,21110.0,1701466.0,0.16,5.15,0.09,1.69,0.0,41750.8,20592.0,518.0,1659715.2,,,,,,,,,,,,,,,,,,1.64,,,,3.16,3.16,631111.0,50867546.6,,50.44,3.16,21.96,0.5654,71.63,0.0324,80.6
2020-11-12,21110.0,1680356.0,0.16,5.16,0.09,1.69,0.0,41232.8,20592.0,518.0,1639123.2,,,,,,,,,,,,,,,,,,1.65,,,,3.16,3.16,630977.0,50225769.2,,50.55,3.16,21.62,0.5683,71.93,0.0324,79.6
2020-11-13,21110.0,1667690.0,0.16,4.95,0.09,1.68,0.0,40922.0,20592.0,518.0,1626768.0,,,,,,,,,,,,,,,,,,1.63,,,,3.16,3.16,630977.0,49847183.0,,49.97,3.17,21.67,0.568,71.89,0.0324,79.0
2020-11-16,21110.0,1718354.0,0.16,4.95,0.09,1.67,0.0,42165.2,20592.0,518.0,1676188.8,,,,,,,,,,,,,,,,,,1.63,,,,3.16,3.16,631218.0,51381145.2,,50.5,3.13,22.32,0.5621,71.29,0.0324,81.4
2020-11-17,21110.0,1671912.0,0.16,4.85,0.09,1.71,0.0,41025.6,20592.0,518.0,1630886.4,,,,,,,,,,,,,,,,,,1.67,,,,3.16,3.16,630894.0,49966804.8,,50.75,3.18,21.34,0.5709,72.19,0.0324,79.2
2020-11-18,21110.0,1697244.0,0.16,5.07,0.09,1.68,0.0,41647.2,20592.0,518.0,1655596.8,,,,,,,,,,,,,,,,,,1.64,,,,3.16,3.16,630894.0,50723877.6,,50.34,3.15,21.99,0.5652,71.6,0.0324,80.4
2020-11-19,21110.0,1714132.0,0.16,4.96,0.09,1.68,0.0,42061.6,20592.0,518.0,1672070.4,,,,,,,,,,,,,,,,,,1.64,,,,3.16,3.16,630894.0,51228592.8,,50.84,3.12,22.18,0.5623,71.33,0.0324,81.2
2020-11-20,21110.0,1701466.0,0.16,4.84,0.09,1.71,0.0,41750.8,20592.0,518.0,1659715.2,,,,,,,,,,,,,,,,,,1.67,,,,3.16,3.16,630894.0,50850056.4,,50.96,3.17,21.67,0.5677,71.87,0.0324,80.6
2020-11-23,18604.0,1488320.0,0.14,4.12,0.08,1.5,0.0,41440.0,18086.0,518.0,1446880.0,,,,,,,,0.2,,2506.0,,,,,,,,1.46,,,,2.78,2.78,633400.0,50672000.0,,50.86,2.79,7.62,0.735,85.08,0.0286,80.0
2020-11-24,18604.0,1492040.8,0.14,4.02,0.08,1.48,0.0,41543.6,18086.0,518.0,1450497.2,,,,,,,,,,,,,,,,,,1.44,,,,2.78,2.78,632979.0,50764915.8,,50.61,2.76,7.63,0.7332,84.96,0.0286,80.2
2020-11-25,18604.0,1495761.6,0.14,3.98,0.08,1.49,0.0,41647.2,18086.0,518.0,1454114.4,,,,,,,,,,,,,,,,,,1.44,,,,2.78,2.78,633474.0,50931309.6,,50.8,2.77,7.62,0.7335,84.98,0.0286,80.4
2020-11-26,17568.0,1391385.6,0.13,3.7,0.08,1.41,0.0,0.0,17568.0,0.0,1391385.6,,,,,,,,0.04,,518.0,,,,,,,518.0,1.41,0.04,,,2.7,2.7,633992.0,50212166.4,,50.61,2.71,7.86,0.8552,92.14,0.027,79.2
2020-11-27,18668.0,1504640.8,0.14,3.91,0.08,1.47,0.0,0.0,18668.0,0.0,1504640.8,,,,,,,,,,,,,,,,1100.0,,1.47,,,,2.87,2.87,632892.0,51011095.2,,50.55,2.83,8.04,0.7258,84.49,0.0287,80.6
2020-11-30,13668.0,1085239.2,0.1,2.94,0.06,1.11,0.0,87340.0,13308.0,1100.0,1056655.2,,,,,,1100.0,,0.39,,5000.0,,,,,0.09,,,1.07,,0.03,,2.04,2.04,637892.0,50648624.8,360.0,51.13,2.06,8.43,0.7245,84.39,0.021,79.4
2020-12-01,13668.0,1093440.0,0.1,2.91,0.06,1.08,0.0,88000.0,13308.0,1100.0,1064640.0,,,,,,,,,,,,,,,,,,1.05,,,,2.04,2.04,637608.0,51008640.0,,50.68,2.03,8.41,0.7214,84.19,0.021,80.0
2020-12-02,13668.0,1082505.6,0.1,2.91,0.06,1.09,0.0,87120.0,13308.0,1100.0,1053993.6,,,,,,,,,,,,,,,,,,1.06,,,,2.04,2.04,637608.0,50498553.6,,50.68,2.04,8.42,0.7232,84.31,0.021,79.2
2020-12-03,13668.0,1074304.8,0.1,2.99,0.06,1.08,0.0,86460.0,13380.0,1100.0,1051668.0,,,72.0,,,,,,,,,,,72.0,,,,1.05,,,,2.06,2.06,637536.0,50110329.6,,50.24,2.05,8.42,0.7231,84.31,0.021,78.6
2020-12-04,12582.0,968814.0,0.1,2.79,0.06,0.99,0.0,924.0,12580.0,12.0,968660.0,,,,,,2.0,,0.06,,802.0,,,,,0.0,2.0,1090.0,0.99,0.09,,,1.94,1.94,634897.0,48887069.0,,49.36,1.97,7.77,0.8545,92.11,0.0194,77.0
2020-12-07,12582.0,1004043.6,0.1,2.12,0.06,0.97,0.0,159.6,12580.0,2.0,1003884.0,,,,,,,,,,,,,,,,,10.0,0.97,0.0,,,1.95,1.95,633533.0,50555933.4,,49.53,1.93,8.19,0.8475,91.69,0.0195,79.8
2020-12-08,12882.0,1004796.0,0.1,2.21,0.06,1.03,0.0,23556.0,12580.0,302.0,981240.0,,,,,,300.0,,,,,,,,,0.02,,,1.0,,,,1.95,1.95,633533.0,49415574.0,,50.05,1.97,7.58,0.8159,89.98,0.0199,78.0
2020-12-09,12882.0,1002219.6,0.1,2.24,0.06,1.01,0.0,23495.6,12580.0,302.0,978724.0,,,,,,,,,,,,,,,,,,0.98,,,,1.95,1.95,633128.0,49257358.4,,49.33,1.95,7.73,0.8137,89.84,0.02,77.8
2020-12-10,13932.0,1078336.8,0.11,2.47,0.06,1.08,0.0,64396.8,13100.0,832.0,1013940.0,,,104.0,,,530.0,,,,,,,,104.0,0.04,416.0,,1.01,,,,2.03,2.03,632809.0,48979416.6,,49.07,2.03,7.6,0.7008,83.03,0.0216,77.4
2020-12-11,13932.0,1089482.4,0.11,2.51,0.06,1.08,0.0,65062.4,13100.0,832.0,1024420.0,,,,,,,,,,,,,,,,,,1.02,,,,2.03,2.03,633137.0,49511313.4,,49.31,2.02,7.61,0.7,82.98,0.0216,78.2
2020-12-14,13930.0,1083754.0,0.11,2.46,0.06,1.09,0.0,64574.0,13100.0,830.0,1019180.0,,,,,,,,,,,,,,,,,2.0,1.02,0.0,,,2.03,2.03,631667.0,49143692.6,,49.25,2.03,7.61,0.7011,83.05,0.0216,77.8
2020-12-15,14983.0,1156687.6,0.11,2.56,0.07,1.16,0.0,64076.0,14153.0,830.0,1092611.6,,,,,,,,0.0,,2.0,,,,,,1055.0,,1.1,,,,2.18,2.18,633934.0,48939704.8,,49.13,2.19,7.09,0.6115,77.25,0.0231,77.2
2020-12-16,14983.0,1153691.0,0.11,2.74,0.07,1.15,0.0,63910.0,14153.0,830.0,1089781.0,,,,,,,,,,,,,,,,,,1.09,,,,2.17,2.17,638342.0,49152334.0,,49.18,2.17,7.08,0.6107,77.19,0.023,77.0
2020-12-17,14140.0,1119888.0,0.11,2.48,0.06,1.08,0.0,65736.0,13310.0,830.0,1054152.0,,,,,,,,0.06,,843.0,,,,,,,,1.02,,,,2.05,2.05,634777.0,50274338.4,,49.4,2.03,7.46,0.6768,81.56,0.0218,79.2
2020-12-18,15208.0,1210556.8,0.12,2.63,0.07,1.2,0.0,108574.4,14378.0,1364.0,1144488.8,,,534.0,0.04,,,,,534.0,,,,0.04,534.0,,534.0,,1.14,,,,2.21,2.21,637617.0,50754313.2,,50.59,2.2,14.0,0.6022,76.0,0.0233,79.6
2020-12-21,13936.0,1078646.4,0.08,2.34,0.06,1.11,0.0,64551.6,13205.0,834.0,1022067.0,,,,,,,,0.09,,1173.0,,,,,,,530.0,1.05,0.04,,,2.03,2.03,635768.0,49208443.2,,49.95,2.05,7.68,0.7028,83.16,0.0215,77.4
2020-12-22,14664.0,1158456.0,0.09,2.43,0.07,1.14,0.0,82792.0,13719.0,1048.0,1083801.0,,,40.0,0.04,,,,,514.0,,,,0.04,40.0,,474.0,300.0,1.07,0.02,,,2.5,2.5,535353.0,42292887.0,,41.9,2.48,14.32,0.6456,78.76,0.0267,79.0
2020-12-23,16081.0,1270399.0,0.1,2.73,0.07,1.27,0.0,130192.0,14536.0,1648.0,1148344.0,,,,,,600.0,,,,,,,,,0.05,817.0,,1.15,,,,2.67,2.67,529350.0,41818650.0,,41.82,2.67,13.03,0.5422,71.93,0.0296,79.0
2020-12-24,16081.0,1270399.0,0.1,2.73,0.07,1.27,0.0,194735.0,14536.0,2465.0,1148344.0,,,,,,817.0,,,,,,,,,0.07,,,1.15,,,,2.67,2.67,529374.0,41820546.0,,41.8,2.67,12.99,0.5397,71.75,0.0296,79.0
2020-12-25,16181.0,1278299.0,0.1,2.83,0.07,1.28,0.0,202635.0,14536.0,2565.0,1148344.0,,,,0.01,,,,,100.0,,,,0.01,,,,,1.15,,,,2.67,2.67,529374.0,41820546.0,,41.82,2.67,12.92,0.5337,71.32,0.0297,
2020-12-28,16181.0,1271826.6,0.1,2.83,0.07,1.28,0.0,201609.0,14536.0,2565.0,1142529.6,,,,,,,,,,,,,,,,,,1.15,,,,2.67,2.67,530637.0,41708068.2,,41.79,2.67,12.92,0.5338,71.32,0.0297,78.6
2020-12-29,17221.0,1357014.8,0.1,3.03,0.08,1.35,0.0,243098.0,15056.0,3085.0,1186412.8,,,520.0,0.04,,,,,520.0,,,,0.04,520.0,,,,1.18,,,,2.76,2.76,530156.0,41776292.8,,41.71,2.75,18.15,0.4892,66.99,0.0316,78.8
2020-12-30,17221.0,1460340.8,0.1,3.11,0.08,1.36,0.0,261608.0,14953.0,3085.0,1268014.4,,,,,,,,0.01,,103.0,,,,,,,,1.18,,,,2.74,2.74,531563.0,45076542.4,,43.44,2.65,18.09,0.4853,66.68,0.0315,84.8
2020-12-31,16193.0,1353734.8,0.1,2.72,0.07,1.38,0.0,214935.6,14439.0,2571.0,1207100.4,,,,,,,,0.03,,514.0,,,,,,,514.0,1.23,0.03,,,2.64,2.64,532189.0,44491000.4,,44.76,2.68,12.99,0.5338,71.31,0.0296,83.6
2021-01-01,16193.0,1353734.8,0.1,2.78,0.07,1.36,0.0,214935.6,14439.0,2571.0,1207100.4,,,,,,,,,,,,,,,,,,1.21,,,,2.64,2.64,532122.0,44485399.2,,44.49,2.65,13.06,0.5305,71.06,0.0296,
2021-01-04,15639.0,1351209.6,0.09,2.69,0.07,1.31,0.0,174268.8,13885.0,2017.0,1199664.0,,,,,,,,0.05,,554.0,,,,,,,554.0,1.16,0.05,,,2.54,2.54,532936.0,46045670.4,,45.04,2.52,13.41,0.5683,73.73,0.0286,86.4
2021-01-05,14939.0,1278778.4,0.09,2.45,0.07,1.29,0.0,112735.2,13885.0,1317.0,1188556.0,,,,,,,,,,,,,,,,,700.0,1.2,0.06,,,2.12,2.12,641194.0,54886206.4,,54.85,2.14,14.07,0.6244,77.45,0.0228,85.6
2021-01-06,15634.0,1338270.4,0.09,2.33,0.07,1.34,0.0,172227.2,13885.0,2012.0,1188556.0,,,,,,695.0,,,,,,,,,0.06,,,1.18,,,,2.12,2.12,641193.0,54886120.8,,54.52,2.13,13.47,0.5677,73.76,0.0239,85.6
2021-01-07,14199.0,1215434.4,0.08,2.11,0.06,1.22,0.0,93903.2,13365.0,1097.0,1144044.0,,,,,,,,0.04,,520.0,,,,,,,915.0,1.14,0.08,,,2.04,2.04,641982.0,54953659.2,,54.67,2.05,7.53,0.6736,81.37,0.0217,85.6
2021-01-08,13131.0,1124013.6,0.08,1.95,0.06,1.13,0.0,48192.8,12831.0,563.0,1098333.6,,,,,,,,0.05,,534.0,,,,,,,534.0,1.1,0.05,,,35.9,1.96,22909.0,1961010.4,,1.97,35.9,7.58,0.7814,88.02,0.0201,85.6
2021-01-11,15037.0,1293182.0,0.09,2.19,0.07,1.3,0.0,130376.0,13784.0,1516.0,1185424.0,,,,,,953.0,,,,,,,,,0.08,953.0,,1.19,,,,2.11,2.11,639030.0,54956580.0,,54.61,2.13,12.63,0.6128,76.92,0.023,86.0
2021-01-12,15037.0,1314233.8,0.09,2.14,0.07,1.29,0.0,132498.4,13784.0,1516.0,1204721.6,,,,,,,,,,,,,,,,,,1.18,,,,2.12,2.12,636507.0,55630711.8,,54.71,2.11,12.66,0.6102,76.74,0.0231,87.4
2021-01-13,14737.0,1285066.4,0.09,2.03,0.07,1.29,0.0,106035.2,13784.0,1216.0,1201964.8,,,,,,,,,,,,,,,,,300.0,1.2,0.03,,,2.12,2.12,635998.0,55459025.6,,55.19,2.14,12.97,0.6368,78.43,0.0227,87.2
2021-01-14,14474.0,1273712.0,0.09,1.96,0.06,1.26,0.0,83864.0,13521.0,953.0,1189848.0,,,,,,,,0.02,,263.0,,,,,,,263.0,1.18,0.02,,,2.08,2.08,636261.0,55990968.0,,55.33,2.09,13.16,0.6602,79.88,0.0223,88.0
2021-01-15,14555.0,1269196.0,0.09,1.91,0.07,1.29,0.0,90164.8,13521.0,1034.0,1179031.2,,,,,,81.0,,,,,,,,,0.01,,,1.19,,,,2.08,2.08,636261.0,55481959.2,,55.47,2.11,13.13,0.6541,79.51,0.0224,87.2
2021-01-18,16555.0,1436974.0,0.1,2.16,0.07,1.43,0.0,89751.2,15521.0,1034.0,1347222.8,,,,,,,,,,,,,,,,2000.0,,1.34,,,,2.39,2.39,634261.0,55053854.8,,54.89,2.38,13.18,0.6531,79.44,0.0255,86.8
2021-01-19,16474.0,1433238.0,0.1,2.15,0.07,1.43,0.0,82911.0,15521.0,953.0,1350327.0,,,,,,,,,,,,,,,,,81.0,1.34,0.01,,,2.39,2.39,633735.0,55134945.0,,55.02,2.38,13.28,0.6588,79.77,0.0254,87.0
2021-01-20,14568.0,1287811.2,0.09,2.32,0.07,1.27,0.0,0.0,14568.0,0.0,1287811.2,,,,,,,,0.08,,953.0,,,,,,,953.0,1.27,0.08,,,2.26,2.26,630979.0,55778543.6,,55.27,2.25,8.06,0.8518,91.94,0.0226,88.4
2021-01-21,14754.0,1330810.8,0.09,2.33,0.07,1.3,0.0,8388.6,14661.0,93.0,1322422.2,,,,,,93.0,,,,,,,,,0.01,93.0,,1.29,,,,2.28,2.28,627038.0,56558827.6,,55.78,2.26,8.03,0.8259,90.51,0.023,90.2
2021-01-22,15154.0,1339613.6,0.09,2.13,0.07,1.36,0.0,25901.2,14861.0,293.0,1313712.4,,,200.0,0.02,,,,,200.0,,,,0.02,200.0,,,,1.34,,,,27.66,2.34,38868.0,3435931.2,,3.5,27.62,7.48,0.7829,88.05,0.0238,88.4
2021-01-25,15154.0,1345675.2,0.09,2.0,0.07,1.34,0.0,26018.4,14861.0,293.0,1319656.8,,,,,,,,,,,,,,,,,,1.32,,,,27.66,2.38,38868.0,3451478.4,,3.44,27.7,7.62,0.7811,87.94,0.0242,88.8
2021-01-26,16854.0,1489893.6,0.1,2.17,0.08,1.49,0.0,176181.2,14861.0,1993.0,1313712.4,,,,,,1700.0,,,,,,,,,0.15,,,1.32,,,,27.66,2.34,38868.0,3435931.2,,3.45,27.61,11.47,0.6254,77.86,0.0266,88.4
2021-01-27,16854.0,1493264.4,0.1,2.23,0.08,1.49,0.0,176579.8,14861.0,1993.0,1316684.6,,,,,,,,,,,,,,,,,,1.32,,,,27.66,2.34,38868.0,3443704.8,,3.44,27.74,11.4,0.6266,77.94,0.0266,88.6
2021-01-28,16854.0,1493264.4,0.1,2.26,0.08,1.49,0.0,176579.8,14861.0,1993.0,1316684.6,,,,,,,,,,,,,,,,,,1.31,,,,27.66,2.34,38868.0,3443704.8,,3.44,27.62,11.47,0.6251,77.84,0.0266,88.6
2021-01-29,16854.0,1489893.6,0.1,2.08,0.08,1.49,0.0,176181.2,14861.0,1993.0,1313712.4,,,,,,,,,,,,,,,,,,1.32,,,,27.66,2.34,38868.0,3435931.2,,3.44,27.64,11.45,0.6256,77.87,0.0266,88.4
2021-02-01,16668.0,1450116.0,0.1,2.12,0.07,1.48,0.0,165300.0,14768.0,1900.0,1284816.0,,,,,,,,0.01,,93.0,,,,,,,93.0,1.31,0.01,,,27.53,2.33,38868.0,3381516.0,,3.44,27.65,11.52,0.6422,78.97,0.0263,87.0
2021-02-02,16268.0,1441344.8,0.1,2.07,0.07,1.42,0.0,150620.0,14568.0,1700.0,1290724.8,,,,,,,,0.02,,200.0,,,,,,,200.0,1.27,0.02,,,27.26,2.36,38868.0,3443704.8,,3.38,27.34,11.87,0.6756,81.02,0.0263,88.6
2021-02-03,17221.0,1525780.6,0.1,2.22,0.08,1.52,0.0,235055.8,15521.0,2653.0,1375160.6,,,194.0,,,953.0,,,,,,,,194.0,0.08,759.0,,1.37,,,,2.54,2.54,594519.0,52674383.4,,52.64,2.54,11.18,0.5982,75.99,0.0282,88.6
2021-02-04,15012.0,1321056.0,0.09,1.82,0.07,1.33,0.0,215072.0,13312.0,2444.0,1171456.0,,,,,,,,0.19,,2209.0,,,,,,,209.0,1.18,0.02,,,2.21,2.21,590403.0,51955464.0,,52.22,2.21,13.03,0.5681,73.63,0.0249,88.0
2021-02-05,15012.0,1324058.4,0.09,1.8,0.07,1.32,0.0,215560.8,13089.0,2444.0,1154449.8,,,,,,,,0.02,,223.0,,,,,,,,1.15,,,,2.17,2.17,591265.0,52149573.0,,52.01,2.16,13.11,0.5648,73.37,0.0248,88.2
2021-02-08,15446.0,1368515.6,0.09,1.86,0.07,1.36,0.0,246751.0,13653.0,2785.0,1209655.8,,,819.0,0.02,,93.0,,0.03,248.0,395.0,,,0.02,819.0,0.01,140.0,,1.2,,,,26.0,2.26,38868.0,3443704.8,,3.43,25.98,12.66,0.5326,71.08,0.0255,88.6
2021-02-09,13459.0,1181700.2,0.08,1.58,0.06,1.19,0.0,244610.8,11654.0,2786.0,1023221.2,,,12.0,0.0,,,,0.18,12.0,2011.0,,,0.0,12.0,,,11.0,1.03,0.0,,,100.0,1.92,0.0,0.0,,0.0,100.0,12.7,0.5319,71.04,0.0222,87.8
2021-02-10,13643.0,1186941.0,0.08,1.61,0.06,1.2,0.0,258390.0,11838.0,2970.0,1029906.0,,,479.0,0.02,,,,0.07,184.0,753.0,,,0.02,479.0,,458.0,,1.04,,,,100.0,1.96,0.0,0.0,,0.0,100.0,12.48,0.5205,70.14,0.0225,87.0
2021-02-11,13909.0,1229555.6,0.08,1.62,0.06,1.21,0.0,281996.0,12058.0,3190.0,1065927.2,,,814.0,0.02,,,,0.05,220.0,594.0,,,0.02,814.0,,,,1.05,,,,100.0,1.99,0.0,0.0,,0.0,100.0,12.21,0.502,68.71,0.023,88.4
2021-02-12,12942.0,1128542.4,0.08,1.56,0.06,1.14,0.0,193845.6,12091.0,2223.0,1054335.2,,,309.0,0.0,,,,0.05,33.0,656.0,,,0.0,309.0,,380.0,1000.0,1.07,0.09,,,1.99,1.99,594047.0,51800898.4,,52.22,2.01,10.61,0.5684,74.02,0.0214,87.2
