,ALDNX FP Equity_DX_SI_QTY,ALDNX FP Equity_DX_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDNX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDNX FP Equity_DX_SI_MV,ALDNX FP Equity_DX_DSS,ALDNX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SUPPLY_SI_QTY,ALDNX FP Equity_DX_BROKER_SI_QTY,ALDNX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_x,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDNX FP Equity_DX_BROKER_SI_MV_INC_x,ALDNX FP Equity_DX_BROKER_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_NEW,ALDNX FP Equity_DX_SUPPLY_SI_MV_DEC,ALDNX FP Equity_DX_BROKER_SI_QTY_INC,ALDNX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_y,ALDNX FP Equity_DX_BROKER_SI_MV_INC_y,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDNX FP Equity_DX_BROKER_SI_MV_ADD,ALDNX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_DEC,ALDNX FP Equity_DX_SUPPLY_SI_MV,ALDNX FP Equity_DX_BROKER_SI_MV_DEC,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDNX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDNX FP Equity_DX_BROKER_SI_CON_RATIO,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDNX FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5131791.37,11.95,0.0,,0.0,,0.0
2007-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5044761.85,11.64,0.0,,0.0,,0.0
2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5044761.85,11.64,0.0,,0.0,,0.0
2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4941506.49,11.45,0.0,,0.0,,0.0
2007-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4948881.87,11.33,0.0,,0.0,,0.0
2007-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4971008.02,11.23,0.0,,0.0,,0.0
2007-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4963632.64,11.28,0.0,,0.0,,0.0
2007-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5148017.21,11.26,0.0,,0.0,,0.0
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5159817.82,11.32,0.0,,0.0,,0.0
2007-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5907681.64,11.57,0.0,,0.0,,0.0
2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6151069.27,13.4,0.0,,0.0,,0.0
2007-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6037488.38,13.32,0.0,,0.0,,0.0
2007-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5974060.08,13.7,0.0,,0.0,,0.0
2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6049288.99,13.55,0.0,,0.0,,0.0
2007-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6003561.62,13.45,0.0,,0.0,,0.0
2007-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6077315.44,13.62,0.0,,0.0,,0.0
2007-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6195321.57,13.66,0.0,,0.0,,0.0
2007-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6140743.74,14.06,0.0,,0.0,,0.0
2007-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6151069.27,13.93,0.0,,0.0,,0.0
2007-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6121567.74,13.83,0.0,,0.0,,0.0
2007-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6121567.74,13.89,0.0,,0.0,,0.0
2007-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6130418.2,13.89,0.0,,0.0,,0.0
2007-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6013887.15,13.91,0.0,,0.0,,0.0
2007-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5944558.55,13.64,0.0,,0.0,,0.0
2007-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6033063.15,13.54,0.0,,0.0,,0.0
2007-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6033063.15,13.69,0.0,,0.0,,0.0
2007-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6033063.15,13.69,0.0,,0.0,,0.0
2007-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,6030112.99,13.69,0.0,,0.0,,0.0
2007-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5974060.08,13.68,0.0,,0.0,,0.0
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5872279.8,13.58,0.0,,0.0,,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5872279.8,13.32,0.0,,0.0,,0.0
2008-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5900306.26,13.32,0.0,,0.0,,0.0
2008-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,6039836.85,13.71,0.0,,0.0,,0.0
2008-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,6154622.45,13.7,0.0,,0.0,,0.0
2008-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5967340.68,13.57,0.0,,0.0,,0.0
2008-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5965830.35,13.54,0.0,,0.0,,0.0
2008-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5739279.83,13.54,0.0,,0.0,,0.0
2008-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5739279.83,13.02,0.0,,0.0,,0.0
2008-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5548977.39,13.02,0.0,,0.0,,0.0
2008-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5662252.65,12.89,0.0,,0.0,,0.0
2008-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5739279.83,12.85,0.0,,0.0,,0.0
2008-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5558039.41,13.02,0.0,,0.0,,0.0
2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5441743.48,12.61,0.0,,0.0,,0.0
2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5361695.63,12.35,0.0,,0.0,,0.0
2008-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,5286178.79,12.22,0.0,,0.0,,0.0
2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,342672.0,4931249.64,11.99,0.0,,0.0,,0.0
2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4830875.75,10.93,0.0,,0.0,,0.0
2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4838251.13,10.96,0.0,,0.0,,0.0
2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4872177.89,10.98,0.0,,0.0,,0.0
2008-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4867752.66,10.87,0.0,,0.0,,0.0
2008-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4941506.49,11.04,0.0,,0.0,,0.0
2008-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4941506.49,11.21,0.0,,0.0,,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5302900.25,11.21,0.0,,0.0,,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5780825.05,12.03,0.0,,0.0,,0.0
2008-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5723297.07,11.91,0.0,,0.0,,0.0
2008-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5679044.77,12.99,0.0,,0.0,,0.0
2008-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5767549.37,12.88,0.0,,0.0,,0.0
2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5714446.61,13.09,0.0,,0.0,,0.0
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5633317.4,12.97,0.0,,0.0,,0.0
2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5600865.71,12.84,0.0,,0.0,,0.0
2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5546287.88,12.71,0.0,,0.0,,0.0
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5460733.44,12.58,0.0,,0.0,,0.0
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5502035.58,12.39,0.0,,0.0,,0.0
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5516786.35,12.52,0.0,,0.0,,0.0
2008-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5516786.35,12.36,0.0,,0.0,,0.0
2008-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5521211.58,12.52,0.0,,0.0,,0.0
2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5443032.52,12.53,0.0,,0.0,,0.0
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5273398.72,12.35,0.0,,0.0,,0.0
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5177518.74,11.96,0.0,,0.0,,0.0
2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5273398.72,11.85,0.0,,0.0,,0.0
2008-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5270448.56,11.96,0.0,,0.0,,0.0
2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5162767.97,11.96,0.0,,0.0,,0.0
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4842676.36,11.71,0.0,,0.0,,0.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4889878.81,10.99,0.0,,0.0,,0.0
2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4838251.13,10.88,0.0,,0.0,,0.0
2008-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,4912004.96,10.98,0.0,,0.0,,0.0
2008-03-05,1000.0,14923.89,0.04,0.38,0.04,0.03,0.0,0.0,1000.0,0.0,14923.89,,,,,,,,,,,,,1000.0,,0.03,,0.3,0.3,333672.0,4979685.35,11.11,0.29,,0.0,,0.003
2008-03-06,1000.0,15739.29,0.04,0.39,0.04,0.03,0.0,0.0,1000.0,0.0,15739.29,,,,,,,,,,,,,,,0.03,,0.3,0.3,333672.0,5251759.12,11.3,0.3,,0.0,,0.003
2008-03-07,1000.0,15730.47,0.04,0.39,0.04,0.04,0.0,0.0,1000.0,0.0,15730.47,,,,,,,,,,,,,,,0.04,,0.3,0.3,333672.0,5248817.79,11.92,0.3,,0.0,,0.003
2008-03-10,1000.0,15756.92,0.04,0.4,0.04,0.04,0.0,0.0,1000.0,0.0,15756.92,,,,,,,,,,,,,,,0.04,,0.3,0.3,333672.0,5257641.8,11.8,0.3,,0.0,,0.003
2008-03-11,1000.0,15426.35,0.04,0.4,0.04,0.04,0.0,0.0,1000.0,0.0,15426.35,,,,,,,,,,,,,,,0.04,,0.3,0.3,333672.0,5147341.62,11.79,0.3,,0.0,,0.003
2008-03-12,1000.0,15730.47,0.04,0.41,0.04,0.03,0.0,0.0,1000.0,0.0,15730.47,,,,,,,,,,,,,,,0.03,,0.3,0.3,333672.0,5248817.79,11.68,0.29,,0.0,,0.003
2008-03-13,1000.0,15338.2,0.04,0.42,0.04,0.04,0.0,0.0,1000.0,0.0,15338.2,,,,,,,,,,,,,,,0.04,,0.3,0.3,333672.0,5117928.24,11.91,0.3,,0.0,,0.003
2008-03-14,1000.0,15514.5,0.04,0.43,0.04,0.03,0.0,0.0,1000.0,0.0,15514.5,,,,,,,,,,,,,,,0.03,,0.3,0.3,333672.0,5176755.0,11.61,0.3,,0.0,,0.003
2008-03-17,1000.0,15360.24,0.04,0.45,0.04,0.03,0.0,0.0,1000.0,0.0,15360.24,,,,,,,,,,,,,,,0.03,,0.3,0.3,333672.0,5125281.59,11.5,0.3,,0.0,,0.003
2008-03-18,1000.0,15470.43,0.04,0.47,0.04,0.04,0.0,0.0,1000.0,0.0,15470.43,,,,,,,,,,,,,,,0.04,,0.3,0.3,333672.0,5162048.31,11.63,0.3,,0.0,,0.003
2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.04,,1000.0,,,,,,,0.0,,0.0,0.0,334672.0,5177518.74,11.75,0.0,,0.0,,0.0
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5140641.83,11.75,0.0,,0.0,,0.0
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5140641.83,11.66,0.0,,0.0,,0.0
2008-03-24,987.0,15160.56,0.04,0.51,0.04,0.03,0.0,0.0,987.0,0.0,15160.56,,,,,,,,,,,,,987.0,,0.03,,0.29,0.29,333685.0,5125481.27,11.6,0.29,,0.0,,0.0029
2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,987.0,,,,,,,0.0,,0.0,0.0,334672.0,5162767.97,11.63,0.0,,0.0,,0.0
2008-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5207020.27,11.71,0.0,,0.0,,0.0
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,334672.0,5441557.44,11.81,0.0,,0.0,,0.0
2008-03-28,382.0,6187.51,0.02,0.19,0.02,0.01,0.0,0.0,382.0,0.0,6187.51,,,,,,,,,,,,,382.0,,0.01,,0.11,0.11,334290.0,5414718.86,12.33,0.11,,0.0,,0.0011
2008-03-31,382.0,6212.76,0.02,0.21,0.02,0.01,0.0,0.0,382.0,0.0,6212.76,,,,,,,,,,,,,,,0.01,,0.11,0.11,334290.0,5436819.76,12.21,0.11,,0.0,,0.0011
2008-04-01,382.0,6111.74,0.02,0.21,0.02,0.01,0.0,0.0,382.0,0.0,6111.74,,,,,,,,,,,,,,,0.01,,0.11,0.11,334290.0,5348416.18,12.34,0.12,,0.0,,0.0011
2008-04-02,382.0,6212.76,0.02,0.21,0.02,0.01,0.0,0.0,382.0,0.0,6212.76,,,,,,,,,,,,,,,0.01,,0.11,0.11,334290.0,5436819.76,12.13,0.11,,0.0,,0.0011
2008-04-03,382.0,6209.4,0.02,0.21,0.02,0.01,0.0,0.0,382.0,0.0,6209.4,,,,,,,,,,,,,,,0.01,,0.11,0.11,334290.0,5433872.97,12.34,0.11,,0.0,,0.0011
2008-04-04,382.0,6448.48,0.02,0.21,0.02,0.01,0.0,0.0,382.0,0.0,6448.48,,,,,,,,,,,,,,,0.01,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-07,382.0,6734.7,0.02,0.19,0.02,0.01,0.0,0.0,382.0,0.0,6734.7,,,,,,,,,,,,,,,0.01,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-08,382.0,6731.34,0.02,0.17,0.02,0.02,0.0,0.0,382.0,0.0,6731.34,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-09,382.0,6717.87,0.02,0.17,0.02,0.02,0.0,0.0,382.0,0.0,6717.87,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-10,382.0,6566.34,0.02,0.17,0.02,0.02,0.0,0.0,382.0,0.0,6566.34,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-11,382.0,6684.19,0.02,0.17,0.02,0.02,0.0,0.0,382.0,0.0,6684.19,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-14,382.0,6716.18,0.02,0.17,0.02,0.01,0.0,0.0,382.0,0.0,6716.18,,,,,,,,,,,,,,,0.01,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-15,382.0,6667.36,0.02,0.24,0.02,0.02,0.0,0.0,382.0,0.0,6667.36,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-16,382.0,6658.94,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6658.94,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-17,382.0,6717.87,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6717.87,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-18,382.0,6765.01,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6765.01,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-21,382.0,6701.03,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6701.03,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-22,382.0,6717.87,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6717.87,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-23,382.0,6903.07,0.02,0.21,0.02,0.02,0.0,0.0,382.0,0.0,6903.07,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-24,382.0,6935.06,0.02,0.2,0.02,0.02,0.0,0.0,382.0,0.0,6935.06,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-25,382.0,7025.98,0.02,0.2,0.02,0.02,0.0,0.0,382.0,0.0,7025.98,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-28,382.0,7298.74,0.02,0.18,0.02,0.02,0.0,0.0,382.0,0.0,7298.74,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-29,382.0,7239.81,0.02,0.18,0.02,0.02,0.0,0.0,382.0,0.0,7239.81,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-04-30,382.0,7298.74,0.02,0.18,0.02,0.02,0.0,0.0,382.0,0.0,7298.74,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-05-01,382.0,7298.74,0.02,0.18,0.02,0.02,0.0,0.0,382.0,0.0,7298.74,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-05-02,382.0,7239.81,0.02,0.18,0.02,0.02,0.0,0.0,382.0,0.0,7239.81,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-05-05,382.0,7386.29,0.01,0.17,0.01,0.02,0.0,0.0,382.0,0.0,7386.29,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
2008-05-06,382.0,7222.97,0.01,0.17,0.01,0.02,0.0,0.0,382.0,0.0,7222.97,,,,,,,,,,,,,,,0.02,,100.0,0.11,0.0,0.0,0.0,100.0,,0.0,,0.0011
