,ALTHX FP Equity_DX_SI_QTY,ALTHX FP Equity_DX_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHX FP Equity_DX_SI_MV,ALTHX FP Equity_DX_DSS,ALTHX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SUPPLY_SI_QTY,ALTHX FP Equity_DX_BROKER_SI_QTY,ALTHX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_x,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHX FP Equity_DX_BROKER_SI_MV_INC_x,ALTHX FP Equity_DX_BROKER_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_NEW,ALTHX FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHX FP Equity_DX_BROKER_SI_QTY_INC,ALTHX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_y,ALTHX FP Equity_DX_BROKER_SI_MV_INC_y,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHX FP Equity_DX_BROKER_SI_MV_ADD,ALTHX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_DEC,ALTHX FP Equity_DX_SUPPLY_SI_MV,ALTHX FP Equity_DX_BROKER_SI_MV_DEC,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHX FP Equity_DX_BROKER_SI_CON_RATIO,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHX FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-15,5170.0,5557.75,0.08,0.32,0.07,0.01,0.0,3622.75,3200.0,3370.0,3440.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.33,0.5545,69.18,1.5382
2024-05-16,5170.0,5480.2,0.08,0.32,0.07,0.01,0.0,3572.2,3200.0,3370.0,3392.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.26,0.5554,69.28,1.5382
2024-05-17,5170.0,5480.2,0.08,0.33,0.07,0.01,0.0,3572.2,3200.0,3370.0,3392.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.03,0.5576,69.52,1.5382
2024-05-20,5170.0,5557.75,0.08,0.35,0.07,0.01,0.0,3622.75,3200.0,3370.0,3440.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.02,0.5577,69.53,1.5382
2024-05-21,5170.0,5583.6,0.08,0.35,0.07,0.01,0.0,3639.6,3200.0,3370.0,3456.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.08,0.5571,69.47,1.5382
2024-05-22,5170.0,5583.6,0.08,0.36,0.07,0.01,0.0,3639.6,3200.0,3370.0,3456.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.03,0.5572,69.49,1.5382
2024-05-23,5170.0,5376.8,0.08,0.37,0.07,0.01,0.0,3504.8,3200.0,3370.0,3328.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.38,0.5539,69.11,1.5382
2024-05-24,5170.0,5273.4,0.08,0.37,0.07,0.01,0.0,3437.4,3200.0,3370.0,3264.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.18,0.5542,69.21,1.5382
2024-05-27,5170.0,5325.1,0.08,0.38,0.07,0.01,0.0,3471.1,3200.0,3370.0,3296.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,26.97,0.5554,69.38,1.5382
2024-05-28,5170.0,5402.65,0.08,0.39,0.07,0.01,0.0,3521.65,3200.0,3370.0,3344.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,26.89,0.5588,69.66,1.5382
2024-05-29,5170.0,5376.8,0.08,0.39,0.07,0.01,0.0,3504.8,3200.0,3370.0,3328.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.16,0.5559,69.35,1.5382
2024-05-30,5170.0,5273.4,0.08,0.39,0.07,0.01,0.0,3437.4,3200.0,3370.0,3264.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.21,0.5555,69.3,1.5382
2024-05-31,5170.0,5428.5,0.08,0.38,0.07,0.01,0.0,3538.5,3200.0,3370.0,3360.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.11,0.5573,69.47,1.5382
2024-06-03,5170.0,5428.5,0.08,0.38,0.07,0.01,0.0,3538.5,3200.0,3370.0,3360.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.04,0.5576,69.52,1.5382
2024-06-04,5170.0,5506.05,0.08,0.57,0.07,0.01,0.0,3589.05,3200.0,3370.0,3408.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,26.9,0.5589,69.67,1.5382
2024-06-05,5170.0,5402.65,0.08,0.58,0.07,0.01,0.0,3521.65,3200.0,3370.0,3344.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.3,0.5549,69.22,1.5382
2024-06-06,5170.0,5712.85,0.08,0.67,0.07,0.01,0.0,3723.85,3200.0,3370.0,3536.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.14,0.5565,69.4,1.5382
2024-06-07,5170.0,5402.65,0.08,0.5,0.07,0.01,0.0,3521.65,3200.0,3370.0,3344.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.63,0.5512,68.81,1.5382
2024-06-10,5170.0,5376.8,0.08,0.48,0.07,0.01,0.0,3504.8,3200.0,3370.0,3328.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.17,0.5561,69.36,1.5382
2024-06-11,5170.0,5170.0,0.08,0.49,0.07,0.01,0.0,3370.0,3200.0,3370.0,3200.0,,,,,,,,,,,,,,,0.0,,100.0,95.21,0.0,0.0,0.0,100.0,27.4,0.5536,69.09,1.5382
2024-06-12,3370.0,3370.0,0.05,0.31,0.04,0.0,0.0,1570.0,3200.0,1570.0,3200.0,,,,,,,,,,,,,,1800.0,0.0,0.0,100.0,95.21,0.0,0.0,0.0,100.0,41.45,0.4586,53.29,1.0027
2024-06-13,1570.0,1570.0,0.03,0.14,0.02,0.0,0.0,1570.0,1400.0,1570.0,1400.0,,,,,,0.0,,1800.0,,,,,,,0.0,,100.0,67.93,0.0,0.0,0.0,100.0,11.42,0.7977,88.58,0.7618
2024-06-14,1570.0,1491.5,0.03,0.14,0.02,0.0,0.0,1491.5,1400.0,1570.0,1330.0,,,,,,,,,,,,,,,0.0,,100.0,67.93,0.0,0.0,0.0,100.0,11.44,0.7973,88.56,0.7618
2024-06-17,1570.0,1475.8,0.03,0.14,0.02,0.0,0.0,1475.8,1400.0,1570.0,1316.0,,,,,,,,,,,,,,,0.0,,100.0,67.93,0.0,0.0,0.0,100.0,11.3,0.7995,88.7,0.7618
2024-06-18,1570.0,1460.1,0.03,0.13,0.02,0.0,0.0,1460.1,1400.0,1570.0,1302.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.4,0.7979,88.6,1.0058
2024-06-19,1570.0,1413.0,0.03,0.13,0.02,0.0,0.0,1413.0,1400.0,1570.0,1260.0,,,,,,,,,,,,,,,0.0,,100.0,41.65,0.0,0.0,0.0,100.0,11.51,0.7963,88.49,0.4671
2024-06-20,1570.0,1328.22,0.03,0.13,0.02,0.0,0.0,1328.22,1400.0,1570.0,1184.4,,,,,,,,,,,,,,,0.0,,100.0,84.29,0.0,0.0,0.0,100.0,11.39,0.7981,88.61,0.9452
2024-06-21,1570.0,1256.0,0.03,0.12,0.02,0.0,0.0,1256.0,1400.0,1570.0,1120.0,,,,,,,,,,,,,,,0.0,,100.0,84.29,0.0,0.0,0.0,100.0,11.37,0.7985,88.63,0.9452
2024-06-24,1570.0,1397.3,0.03,0.12,0.02,0.0,0.0,1397.3,1400.0,1570.0,1246.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.29,0.7997,88.71,1.0058
2024-06-25,1570.0,1391.02,0.03,0.12,0.02,0.0,0.0,1391.02,1400.0,1570.0,1240.4,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.4,0.7981,88.6,1.0058
2024-06-26,1570.0,1337.64,0.03,0.11,0.02,0.0,0.0,1337.64,1400.0,1570.0,1192.8,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.32,0.7992,88.68,1.0058
2024-06-27,1570.0,1293.68,0.03,0.11,0.02,0.0,0.0,1293.68,1400.0,1570.0,1153.6,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.24,0.8005,88.76,1.0058
2024-06-28,1570.0,1303.1,0.03,0.11,0.02,0.0,0.0,1303.1,1400.0,1570.0,1162.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.27,0.8,88.73,1.0058
2024-07-01,1570.0,1318.8,0.03,0.11,0.02,0.0,0.0,1318.8,1400.0,1570.0,1176.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.35,0.7988,88.65,1.0058
2024-07-02,1570.0,1293.68,0.03,0.11,0.02,0.0,0.0,1293.68,1400.0,1570.0,1153.6,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.33,0.7991,88.67,1.0058
2024-07-03,1570.0,1409.86,0.03,0.11,0.02,0.0,0.0,1409.86,1400.0,1570.0,1257.2,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.46,0.7971,88.54,1.0058
2024-07-04,1570.0,1413.0,0.03,0.11,0.02,0.0,0.0,1413.0,1400.0,1570.0,1260.0,,,,,,,,,,,,,,,0.0,,100.0,75.23,0.0,0.0,0.0,100.0,10.65,0.8097,89.35,0.8436
2024-07-05,1570.0,1507.2,0.03,0.11,0.02,0.0,0.0,1507.2,1400.0,1570.0,1344.0,,,,,,,,,,,,,,,0.0,,100.0,75.23,0.0,0.0,0.0,100.0,11.36,0.7986,88.64,0.8436
2024-07-08,1570.0,1522.9,0.03,0.11,0.02,0.0,0.0,1522.9,1400.0,1570.0,1358.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.39,0.7982,88.61,1.0058
2024-07-09,1570.0,1522.9,0.03,0.11,0.02,0.0,0.0,1522.9,1400.0,1570.0,1358.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.39,0.7982,88.61,1.0058
2024-07-10,1570.0,1507.2,0.03,0.11,0.02,0.0,0.0,1507.2,1400.0,1570.0,1344.0,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.37,0.7985,88.63,1.0058
2024-07-11,1570.0,1519.76,0.03,0.11,0.02,0.0,0.0,1519.76,1400.0,1570.0,1355.2,,,,,,,,,,,,,,,0.0,,100.0,89.69,0.0,0.0,0.0,100.0,11.35,0.7988,88.65,1.0058
2024-07-12,1570.0,1205.76,0.03,0.11,0.02,0.0,0.0,1205.76,1400.0,1570.0,1075.2,,,,,,,,,,,,,,,0.0,,100.0,75.23,0.0,0.0,0.0,100.0,11.3,0.7995,88.7,0.8436
2024-07-15,1570.0,1221.46,0.03,0.07,0.02,0.0,0.0,1221.46,1400.0,1570.0,1089.2,,,,,,,,,,,,,,,0.0,,100.0,19.83,0.0,0.0,0.0,100.0,11.3,0.7996,88.7,0.2223
2024-07-16,1570.0,1086.44,0.03,0.07,0.02,0.0,0.0,1086.44,1400.0,1570.0,968.8,,,,,,,,,,,,,,,0.0,,100.0,4.94,0.0,0.0,0.0,100.0,11.39,0.7981,88.61,0.0554
2024-07-17,1570.0,1086.44,0.03,0.06,0.02,0.0,0.0,1086.44,1400.0,1570.0,968.8,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.26,0.8002,88.74,0.1608
2024-07-18,1570.0,1099.0,0.03,0.07,0.02,0.0,0.0,1099.0,1400.0,1570.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.3,0.7996,88.7,0.1608
2024-07-19,1570.0,1099.0,0.03,0.08,0.02,0.0,0.0,1099.0,1400.0,1570.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.44,0.7974,88.56,0.1608
2024-07-22,1570.0,1142.96,0.03,0.08,0.02,0.0,0.0,1142.96,1400.0,1570.0,1019.2,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.43,0.7976,88.57,0.1608
2024-07-23,1570.0,1133.54,0.03,0.08,0.02,0.0,0.0,1133.54,1400.0,1570.0,1010.8,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.4,0.7979,88.6,0.1608
2024-07-24,1570.0,1099.0,0.03,0.08,0.02,0.0,0.0,1099.0,1400.0,1570.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.3,0.7996,88.7,0.1608
2024-07-25,1570.0,1130.4,0.03,0.08,0.02,0.0,0.0,1130.4,1400.0,1570.0,1008.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.34,0.7989,88.66,0.153
2024-07-26,1570.0,1099.0,0.03,0.08,0.02,0.0,0.0,1099.0,1400.0,1570.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.42,0.7977,88.58,0.153
2024-07-29,1570.0,1099.0,0.03,0.08,0.02,0.0,0.0,1099.0,1400.0,1570.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.37,0.7985,88.63,0.153
2024-07-30,1570.0,1105.28,0.03,0.08,0.02,0.0,0.0,1105.28,1400.0,1570.0,985.6,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.37,0.7984,88.63,0.1608
2024-07-31,1570.0,1108.42,0.03,0.08,0.02,0.0,0.0,1108.42,1400.0,1570.0,988.4,,,,,,,,,,,,,,,0.0,,100.0,13.13,0.0,0.0,0.0,100.0,11.22,0.8008,88.78,0.1473
2024-08-01,1570.0,1114.7,0.03,0.08,0.02,0.0,0.0,1114.7,1400.0,1570.0,994.0,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.37,0.7984,88.63,0.1608
2024-08-02,1570.0,1067.6,0.03,0.09,0.02,0.0,0.0,1067.6,1400.0,1570.0,952.0,,,,,,,,,,,,,,,0.0,,100.0,14.34,0.0,0.0,0.0,100.0,11.26,0.8002,88.74,0.1608
2024-08-05,1570.0,989.1,0.03,0.09,0.02,0.0,0.0,989.1,1400.0,1570.0,882.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.28,0.7998,88.72,0.153
2024-08-06,1570.0,1004.8,0.03,0.09,0.02,0.0,0.0,1004.8,1400.0,1570.0,896.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.4,0.798,88.6,0.153
2024-08-07,1570.0,910.6,0.03,0.09,0.02,0.0,0.0,910.6,1400.0,1570.0,812.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.39,0.7982,88.61,0.153
2024-08-08,1570.0,967.12,0.03,0.09,0.02,0.0,0.0,967.12,1400.0,1570.0,862.4,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.38,0.7983,88.62,0.153
2024-08-09,1570.0,957.7,0.03,0.09,0.02,0.0,0.0,957.7,1400.0,1570.0,854.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.28,0.7999,88.72,0.153
2024-08-12,1570.0,957.7,0.03,0.09,0.02,0.0,0.0,957.7,1400.0,1570.0,854.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.3,0.7995,88.7,0.153
2024-08-13,1570.0,942.0,0.03,0.09,0.02,0.0,0.0,942.0,1400.0,1570.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.39,0.7982,88.61,0.153
2024-08-14,1570.0,942.0,0.03,0.09,0.02,0.0,0.0,942.0,1400.0,1570.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.39,0.7981,88.61,0.153
2024-08-15,1570.0,942.0,0.03,0.09,0.02,0.0,0.0,942.0,1400.0,1570.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.43,0.7975,88.57,0.153
2024-08-16,1570.0,942.0,0.03,0.09,0.02,0.0,0.0,942.0,1400.0,1570.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.37,0.7984,88.63,0.153
2024-08-19,1570.0,973.4,0.03,0.1,0.02,0.0,0.0,973.4,1400.0,1570.0,868.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.33,0.799,88.67,0.153
2024-08-20,1570.0,1011.08,0.03,0.1,0.02,0.0,0.0,1011.08,1400.0,1570.0,901.6,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.38,0.7983,88.62,0.153
2024-08-21,1570.0,1058.18,0.03,0.09,0.02,0.0,0.0,1058.18,1400.0,1570.0,943.6,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.29,0.7997,88.71,0.153
2024-08-22,1570.0,1051.9,0.03,0.09,0.02,0.0,0.0,1051.9,1400.0,1570.0,938.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.26,0.8001,88.74,0.153
2024-08-23,1570.0,1045.62,0.03,0.09,0.02,0.0,0.0,1045.62,1400.0,1570.0,932.4,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.33,0.7991,88.67,0.153
2024-08-26,1570.0,1048.76,0.03,0.18,0.02,0.0,0.0,1048.76,1400.0,1570.0,935.2,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.36,0.7986,88.64,0.153
2024-08-27,1570.0,1051.9,0.03,0.23,0.02,0.0,0.0,1051.9,1400.0,1570.0,938.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.35,0.7988,88.65,0.153
2024-08-28,1570.0,1026.78,0.03,0.25,0.02,0.0,0.0,1026.78,1400.0,1570.0,915.6,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.41,0.7979,88.59,0.153
2024-08-29,1570.0,1051.9,0.03,0.26,0.02,0.0,0.0,1051.9,1400.0,1570.0,938.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.33,0.799,88.67,0.153
2024-08-30,1570.0,1007.94,0.03,0.25,0.02,0.0,0.0,1007.94,1400.0,1570.0,898.8,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.18,0.8014,88.82,0.153
2024-09-02,1570.0,1004.8,0.03,0.25,0.02,0.0,0.0,1004.8,1400.0,1570.0,896.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.48,0.7968,88.52,0.153
2024-09-03,1570.0,973.4,0.03,0.25,0.02,0.0,0.0,973.4,1400.0,1570.0,868.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.41,0.7978,88.59,0.153
2024-09-04,1570.0,982.82,0.03,0.24,0.02,0.0,0.0,982.82,1400.0,1570.0,876.4,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.29,0.7997,88.71,0.153
2024-09-05,1570.0,960.84,0.03,0.24,0.02,0.0,0.0,960.84,1400.0,1570.0,856.8,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.24,0.8005,88.76,0.153
2024-09-06,1570.0,995.38,0.03,0.26,0.02,0.0,0.0,995.38,1400.0,1570.0,887.6,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.27,0.8,88.73,0.153
2024-09-09,1570.0,970.26,0.03,0.24,0.02,0.0,0.0,970.26,1400.0,1570.0,865.2,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.28,0.7998,88.72,0.153
2024-09-10,1570.0,973.4,0.03,0.26,0.02,0.0,0.0,973.4,1400.0,1570.0,868.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.35,0.7988,88.65,0.153
2024-09-11,1570.0,942.0,0.03,0.25,0.02,0.0,0.0,942.0,1400.0,1570.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.35,0.7987,88.65,0.153
2024-09-12,1570.0,932.58,0.03,0.25,0.02,0.0,0.0,932.58,1400.0,1570.0,831.6,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.34,0.7989,88.66,0.153
2024-09-13,1570.0,926.3,0.03,0.25,0.02,0.0,0.0,926.3,1400.0,1570.0,826.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.18,0.8013,88.82,0.153
2024-09-16,1570.0,926.3,0.03,0.25,0.02,0.0,0.0,926.3,1400.0,1570.0,826.0,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,11.31,0.7994,88.69,0.153
2024-09-17,1470.0,873.18,0.02,0.28,0.02,0.0,0.0,873.18,1400.0,1470.0,831.6,,,,,,,,,,,,,,100.0,0.0,0.0,100.0,13.64,0.0,0.0,0.0,100.0,5.0,0.905,95.0,0.1433
2024-09-18,1470.0,867.3,0.02,0.27,0.02,0.0,0.0,867.3,1400.0,1470.0,826.0,,,,,,,,,,,,,,,0.0,,100.0,12.54,0.0,0.0,0.0,100.0,4.98,0.9053,95.02,0.1317
2024-09-19,1470.0,882.0,0.02,0.28,0.02,0.0,0.0,882.0,1400.0,1470.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,12.89,0.0,0.0,0.0,100.0,4.98,0.9054,95.02,0.1353
2024-09-20,1470.0,879.06,0.02,0.29,0.02,0.0,0.0,879.06,1400.0,1470.0,837.2,,,,,,,,,,,,,,,0.0,,100.0,12.89,0.0,0.0,0.0,100.0,4.9,0.9067,95.1,0.1353
2024-09-23,1470.0,884.94,0.02,0.28,0.02,0.0,0.0,884.94,1400.0,1470.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,13.64,0.0,0.0,0.0,100.0,4.99,0.9052,95.01,0.1433
2024-09-24,1470.0,882.0,0.02,0.26,0.02,0.0,0.0,882.0,1400.0,1470.0,840.0,,,,,,,,,,,,,,,0.0,,100.0,13.01,0.0,0.0,0.0,100.0,4.95,0.9059,95.05,0.1366
2024-09-25,1425.0,840.75,0.02,0.25,0.02,0.0,0.0,840.75,1355.0,1425.0,799.45,,,,,,0.0,,45.0,,,,,,45.0,0.0,0.0,100.0,12.71,0.0,0.0,0.0,100.0,5.21,0.9013,94.79,0.1337
2024-09-26,1425.0,806.55,0.02,0.26,0.02,0.0,0.0,806.55,1355.0,1425.0,766.93,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.2,0.9014,94.8,0.1402
2024-09-27,1425.0,806.55,0.02,0.22,0.02,0.0,0.0,806.55,1355.0,1425.0,766.93,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.15,0.9023,94.85,0.1402
2024-09-30,1425.0,741.0,0.02,0.17,0.02,0.0,0.0,741.0,1355.0,1425.0,704.6,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.17,0.9019,94.83,0.1402
2024-10-01,1425.0,769.5,0.02,0.14,0.02,0.0,0.0,769.5,1355.0,1425.0,731.7,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.19,0.9016,94.81,0.1402
2024-10-02,1425.0,778.05,0.02,0.14,0.02,0.0,0.0,778.05,1355.0,1425.0,739.83,,,,,,,,,,,,,,,0.0,,100.0,12.48,0.0,0.0,0.0,100.0,5.17,0.9019,94.83,0.1312
2024-10-03,1425.0,755.25,0.02,0.15,0.02,0.0,0.0,755.25,1355.0,1425.0,718.15,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.17,0.902,94.83,0.1402
2024-10-04,1425.0,766.65,0.02,0.15,0.02,0.0,0.0,766.65,1355.0,1425.0,728.99,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.22,0.9011,94.78,0.1402
2024-10-07,1425.0,743.85,0.02,0.15,0.02,0.0,0.0,743.85,1355.0,1425.0,707.31,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.13,0.9027,94.87,0.1402
2024-10-08,1425.0,705.38,0.02,0.15,0.02,0.0,0.0,705.38,1355.0,1425.0,670.73,,,,,,,,,,,,,,,0.0,,100.0,13.34,0.0,0.0,0.0,100.0,5.13,0.9026,94.87,0.1402
2024-10-09,1425.0,738.15,0.02,0.14,0.02,0.0,0.0,738.15,1355.0,1425.0,701.89,,,,,,,,,,,,,,,0.0,,100.0,9.44,0.0,0.0,0.0,100.0,5.19,0.9015,94.81,0.0992
2024-10-10,1385.0,720.2,0.02,0.14,0.02,0.0,0.0,720.2,1315.0,1385.0,683.8,,,,,,0.0,,40.0,,,,,,40.0,0.0,0.0,100.0,9.16,0.0,0.0,0.0,100.0,5.32,0.8993,94.68,0.0964
2024-10-11,1385.0,717.43,0.02,0.14,0.02,0.0,0.0,717.43,1315.0,1385.0,681.17,,,,,,,,,,,,,,,0.0,,100.0,9.16,0.0,0.0,0.0,100.0,5.31,0.8994,94.69,0.0964
2024-10-14,1385.0,711.89,0.02,0.14,0.02,0.0,0.0,711.89,1315.0,1385.0,675.91,,,,,,,,,,,,,,,0.0,,100.0,9.42,0.0,0.0,0.0,100.0,5.33,0.8991,94.67,0.0992
2024-10-15,1385.0,706.35,0.02,0.14,0.02,0.0,0.0,706.35,1315.0,1385.0,670.65,,,,,,,,,,,,,,,0.0,,100.0,12.57,0.0,0.0,0.0,100.0,5.25,0.9005,94.75,0.1324
