,CI2 FP Equity_DX_SI_QTY,CI2 FP Equity_DX_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CI2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CI2 FP Equity_DX_SI_MV,CI2 FP Equity_DX_DSS,CI2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CI2 FP Equity_DX_SUPPLY_SI_QTY,CI2 FP Equity_DX_BROKER_SI_QTY,CI2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CI2 FP Equity_DX_BROKER_SI_MV_NEW_x,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CI2 FP Equity_DX_BROKER_SI_MV_INC_x,CI2 FP Equity_DX_BROKER_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_NEW,CI2 FP Equity_DX_SUPPLY_SI_MV_DEC,CI2 FP Equity_DX_BROKER_SI_QTY_INC,CI2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CI2 FP Equity_DX_BROKER_SI_MV_NEW_y,CI2 FP Equity_DX_BROKER_SI_MV_INC_y,CI2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CI2 FP Equity_DX_BROKER_SI_MV_ADD,CI2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CI2 FP Equity_DX_BROKER_SI_QTY_DEC,CI2 FP Equity_DX_SUPPLY_SI_MV,CI2 FP Equity_DX_BROKER_SI_MV_DEC,CI2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CI2 FP Equity_DX_UTILIZATION_QUANTITY,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CI2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CI2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CI2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CI2 FP Equity_DX_BROKER_SI_CON_RATIO,CI2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CI2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CI2 FP Equity_PX_LAST
2016-12-21,2250.0,973012.5,0.91,0.63,0.97,,973012.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.27,0.556,66.73,0.0,432.45
2016-12-22,2250.0,953707.5,0.91,0.63,0.96,,953707.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,32.97,0.558,67.03,0.0,423.87
2016-12-23,2250.0,960007.5,0.91,0.63,0.96,,960007.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.02,0.5577,66.98,0.0,426.67
2016-12-26,2250.0,960007.5,0.88,0.63,0.96,,960007.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.48,0.5546,66.52,0.0,
2016-12-27,2250.0,960615.0,0.88,0.63,0.96,,960615.0,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.35,0.5555,66.65,0.0,426.94
2016-12-28,2250.0,964890.0,0.89,0.63,0.96,,964890.0,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.43,0.5549,66.57,0.0,428.84
2016-12-29,2250.0,965947.5,0.89,0.63,0.97,,965947.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.5554,66.64,0.0,429.31
2016-12-30,2250.0,973777.5,0.89,0.63,0.97,,973777.5,0.0,2250.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.51,0.5544,66.49,0.0,432.79
2017-01-02,750.0,326572.5,0.3,0.21,0.33,,326572.5,0.0,750.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,435.43
2017-01-03,750.0,329212.5,0.3,0.21,0.33,,329212.5,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,438.95
2017-01-04,750.0,330540.0,0.31,0.19,0.33,,330540.0,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,440.72
2017-01-05,750.0,330240.0,0.42,0.19,0.33,,330240.0,0.0,750.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,440.32
2017-01-06,1350.0,591043.5,0.47,0.34,0.59,,591043.5,0.0,1350.0,0.0,,,,600.0,,,,,,,,0.26,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.32,0.4069,55.48,0.0,437.81
2017-01-09,1350.0,589936.5,0.46,0.34,0.59,,589936.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.4071,55.51,0.0,436.99
2017-01-10,1350.0,592285.5,0.69,0.34,0.59,,592285.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.4081,55.65,0.0,438.73
2017-01-11,1350.0,602815.5,0.67,0.34,0.59,,602815.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.4074,55.56,0.0,446.53
2017-01-12,8950.0,3937910.5,4.4,2.24,3.98,,3937910.5,0.0,8950.0,0.0,,,3.39,,,,7600.0,,,3.39,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.4267,45.82,0.0,439.99
2017-01-13,8950.0,3961538.5,4.26,2.24,3.94,,3961538.5,0.0,8950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.77,0.4264,45.8,0.0,442.63
2017-01-16,8950.0,3955184.0,3.88,2.24,3.94,,3955184.0,0.0,8950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.62,0.4266,45.98,0.0,441.92
2017-01-17,8950.0,3933614.5,4.44,2.24,3.96,,3933614.5,0.0,8950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.82,0.4271,45.84,0.0,439.51
2017-01-18,8950.0,3957063.5,4.47,2.24,3.92,,3957063.5,0.0,8950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.78,0.4264,45.8,0.0,442.13
2017-01-19,8950.0,3965924.0,4.46,2.24,3.96,,3965924.0,0.0,8950.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.68,0.4265,45.91,0.0,443.12
2017-01-20,1350.0,589572.0,0.68,0.34,0.59,,589572.0,0.0,1350.0,0.0,,,,,,,,,,,,,,7600.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,22.47,0.4062,55.38,0.0,436.72
2017-01-23,1350.0,589842.0,0.68,0.34,0.59,,589842.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.4075,55.57,0.0,436.92
2017-01-24,1350.0,595863.0,0.76,0.34,0.59,,595863.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.4091,55.81,0.0,441.38
2017-01-25,1350.0,605164.5,0.76,0.34,0.6,,605164.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.03,0.41,55.94,0.0,448.27
2017-01-26,1350.0,607446.0,0.72,0.34,0.61,,607446.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.18,0.408,55.65,0.0,449.96
2017-01-27,1350.0,609754.5,0.73,0.34,0.61,,609754.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.4071,55.51,0.0,451.67
2017-01-30,1350.0,607324.5,0.73,0.34,0.61,,607324.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.4071,55.51,0.0,449.87
2017-01-31,1350.0,601020.0,0.73,0.34,0.6,,601020.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.4057,55.3,0.0,445.2
2017-02-01,1350.0,615910.5,0.73,0.34,0.61,,615910.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21.92,0.4115,56.16,0.0,456.23
2017-02-02,1350.0,616018.5,0.73,0.34,0.61,,616018.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.4074,55.56,0.0,456.31
2017-02-03,1350.0,619798.5,0.73,0.36,0.62,,619798.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.4079,55.63,0.0,459.11
2017-02-06,1350.0,623362.5,0.73,0.36,0.62,,623362.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.15,0.4084,55.7,0.0,461.75
2017-02-07,1350.0,624226.5,0.75,0.36,0.62,,624226.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.21,0.4076,55.59,0.0,462.39
2017-02-08,1350.0,627210.0,0.75,0.36,0.63,,627210.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.16,0.4082,55.67,0.0,464.6
2017-02-09,1350.0,637065.0,0.74,0.33,0.63,,637065.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.03,0.41,55.94,0.0,471.9
2017-02-10,1350.0,635944.5,0.73,0.33,0.64,,635944.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.4073,55.53,0.0,471.07
2017-02-13,1350.0,638658.0,0.73,0.33,0.64,,638658.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.4081,55.66,0.2639,473.08
2017-02-14,1350.0,636876.0,0.73,0.3,0.64,,636876.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.4069,55.49,0.2639,471.76
2017-02-15,1350.0,629518.5,0.68,0.3,0.63,,629518.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.37,0.4055,55.27,0.2639,466.31
2017-02-16,1350.0,633838.5,0.67,0.3,0.63,,633838.5,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.14,0.4085,55.72,0.2639,469.51
2017-02-17,1350.0,634014.0,1.55,0.3,0.63,,634014.0,0.0,1350.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.4074,55.56,0.2639,469.64
2017-02-20,600.0,283974.0,0.7,0.13,0.28,,283974.0,0.0,600.0,0.0,,,,,,,,,,,,,,750.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,473.29
2017-02-21,600.0,287700.0,0.7,0.13,0.28,,287700.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,479.5
2017-02-22,600.0,288456.0,0.75,0.13,0.29,,288456.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,480.76
2017-02-23,600.0,288612.0,0.77,0.13,0.29,,288612.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,481.02
2017-02-24,600.0,287778.0,0.8,0.13,0.29,,287778.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0587,479.63
2017-02-27,600.0,286860.0,1.1,0.13,0.29,,286860.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,478.1
2017-02-28,600.0,286584.0,1.11,0.13,0.29,,286584.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,477.64
2017-03-01,600.0,290340.0,1.11,0.13,0.29,,290340.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,483.9
2017-03-02,600.0,288918.0,0.97,0.13,0.29,,288918.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,481.53
2017-03-03,600.0,288768.0,0.95,0.13,0.29,,288768.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0587,481.28
2017-03-06,600.0,289698.0,0.95,0.13,0.29,,289698.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,482.83
2017-03-07,600.0,289500.0,0.87,0.13,0.29,,289500.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0587,482.5
2017-03-08,6200.0,2982014.0,8.99,1.36,2.99,,2982014.0,0.0,6200.0,0.0,,,1.35,2800.0,,,2800.0,,,1.35,,1.35,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.08,0.4563,50.07,0.6061,480.97
2017-03-09,8800.0,4245472.0,14.83,1.94,4.24,,4245472.0,0.0,8800.0,0.0,,,1.26,,,,2600.0,,,1.26,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.4682,49.93,0.8602,482.44
2017-03-10,8800.0,4214408.0,14.89,1.94,4.22,,4214408.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.58,0.468,49.99,0.8602,478.91
2017-03-13,8800.0,4334616.0,15.02,1.94,4.27,,4334616.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,47.29,0.4683,49.34,0.8602,492.57
2017-03-14,8800.0,4344120.0,13.26,1.94,4.33,,4344120.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.65,0.4682,49.95,0.8602,493.65
2017-03-15,8800.0,4365856.0,13.13,1.94,4.4,,4365856.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.72,0.4682,49.88,0.8602,496.12
2017-03-16,8800.0,4384424.0,13.2,1.94,4.4,,4384424.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.4682,49.9,0.8602,498.23
2017-03-17,8800.0,4360664.0,13.63,1.94,4.36,,4360664.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.58,0.4681,49.99,0.8602,495.53
2017-03-20,8800.0,4366208.0,14.11,1.94,4.37,,4366208.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.62,0.4682,49.97,0.8602,496.16
2017-03-21,8800.0,4293432.0,14.77,1.94,4.33,,4293432.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.17,0.4683,50.39,0.8602,487.89
2017-03-22,8800.0,4278560.0,14.68,1.89,4.28,,4278560.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.4682,50.08,0.8602,486.2
2017-03-23,8800.0,4323440.0,14.92,1.89,4.3,,4323440.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.85,0.4682,49.76,0.8602,491.3
2017-03-24,8800.0,4287008.0,9.27,1.89,4.29,,4287008.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.58,0.468,49.99,0.8602,487.16
2017-03-27,8800.0,4273456.0,9.22,1.89,4.28,,4273456.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.51,0.4682,50.07,0.8602,485.62
2017-03-28,8800.0,4328016.0,9.2,1.89,4.29,,4328016.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.91,0.4682,49.7,0.8602,491.82
2017-03-29,8800.0,4384160.0,9.15,1.89,4.36,,4384160.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.91,0.4682,49.7,0.7263,498.2
2017-03-30,10100.0,5046061.0,9.51,2.17,5.02,,5046061.0,0.0,10100.0,0.0,,,1.3,,,,2600.0,,,1.3,,,,1300.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.4202,56.39,0.8335,499.61
2017-03-31,10100.0,5065352.0,8.32,2.13,5.03,,5065352.0,0.0,10100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.4201,56.38,0.7872,501.52
2017-04-03,10100.0,5128275.0,8.17,2.13,5.09,,5128275.0,0.0,10100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.97,0.4195,56.24,0.734,507.75
2017-04-04,8800.0,4456408.0,5.75,1.86,4.47,,4456408.0,0.0,8800.0,0.0,,,,,,,,,,,,,,1300.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,31.76,0.3844,50.04,0.6395,506.41
2017-04-05,8800.0,4485096.0,5.74,1.86,4.47,,4485096.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.96,0.384,49.9,0.5379,509.67
2017-04-06,8800.0,4511584.0,5.75,1.86,4.49,,4511584.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.95,0.3841,49.91,0.509,512.68
2017-04-07,6000.0,3090960.0,3.92,1.27,3.08,,3090960.0,0.0,6000.0,0.0,,,,,,,,,,,,,,2800.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,26.57,0.6098,73.43,0.347,515.16
2017-04-10,3200.0,1633344.0,2.0,0.68,1.65,,1633344.0,0.0,3200.0,0.0,,,,,,,,,,,,,,2800.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,510.42
2017-04-11,3200.0,1630208.0,2.01,0.68,1.63,,1630208.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,509.44
2017-04-12,3200.0,1625952.0,1.89,0.68,1.64,,1625952.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,508.11
2017-04-13,3200.0,1621280.0,1.98,0.68,1.63,,1621280.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,506.65
2017-04-14,3200.0,1621280.0,1.94,0.68,1.62,,1621280.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.1851,
2017-04-17,3200.0,1621280.0,1.94,0.68,1.62,,1621280.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.1851,
2017-04-18,3200.0,1596960.0,1.94,0.67,1.62,,1596960.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,499.05
2017-04-19,3200.0,1592608.0,1.89,0.66,1.6,,1592608.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1851,497.69
2017-04-20,600.0,298572.0,0.36,0.12,0.3,,298572.0,0.0,600.0,0.0,,,,,,,,,,,,,,2600.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0347,497.62
2017-04-21,1600.0,797264.0,0.96,0.33,0.75,,797264.0,0.0,1600.0,0.0,,,0.25,500.0,,,500.0,,,0.25,,0.2,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.3941,53.03,0.0925,498.29
2017-04-24,1000.0,497550.0,0.59,0.21,0.45,,497550.0,0.0,1000.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,44.91,0.5052,55.09,0.0578,497.55
2017-04-25,1000.0,503150.0,0.59,0.21,0.45,,503150.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.94,0.5051,55.06,0.0578,503.15
2017-04-26,1000.0,506840.0,0.58,0.21,0.46,,506840.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.67,0.5057,55.33,0.0578,506.84
2017-04-27,500.0,252905.0,0.29,0.1,0.25,,252905.0,0.0,500.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0289,505.81
2017-04-28,4100.0,2052255.0,2.34,0.84,2.06,,2052255.0,0.0,4100.0,0.0,,,0.91,1800.0,,,1800.0,,,0.91,,0.9,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.65,0.5081,56.35,0.2371,500.55
2017-05-01,4100.0,2052255.0,2.33,0.84,2.06,,2052255.0,0.0,4100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.65,0.5081,56.35,0.2371,
2017-05-02,10400.0,5241808.0,5.92,2.14,5.22,,5241808.0,0.0,10400.0,0.0,,,2.35,1600.0,,,4700.0,,,2.35,,0.81,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.58,0.393,49.95,0.6015,504.02
2017-05-03,10400.0,5234736.0,5.9,2.14,5.22,,5234736.0,0.0,10400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.63,0.3936,50.0,0.6015,503.34
2017-05-04,10400.0,5219240.0,5.78,2.14,5.24,,5219240.0,0.0,10400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.64,0.3937,50.01,0.6015,501.85
2017-05-05,10400.0,5168592.0,5.77,2.14,5.19,,5168592.0,0.0,10400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.3931,49.82,0.6015,496.98
2017-05-08,9900.0,4950792.0,5.44,2.04,4.92,,4950792.0,0.0,9900.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0.42,52.48,0.5726,500.08
2017-05-09,3200.0,1603712.0,1.76,0.66,1.6,,1603712.0,0.0,3200.0,0.0,,,,,,,,,,,,,,6700.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,34.46,0.3923,49.91,0.2097,501.16
2017-05-10,3200.0,1621632.0,2.14,0.66,1.61,,1621632.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.65,0.3921,49.77,0.5416,506.76
2017-05-11,3200.0,1623840.0,1.77,0.66,1.62,,1623840.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,34.44,0.3923,49.93,0.4839,507.45
2017-05-12,2100.0,1062054.0,1.16,0.43,1.06,,1062054.0,0.0,2100.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,23.89,0.6364,76.11,0.3555,505.74
2017-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2100.0,0.0,1.06,0.0,0.0,5908.0,2997482.88,2.97,0.0,,0.0,,0.0,507.36
2017-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5908.0,2980763.24,2.95,0.0,,0.0,,0.0,504.53
2017-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5908.0,2937457.6,2.97,0.0,,0.0,,0.0,497.2
2017-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5908.0,2887594.08,2.94,0.0,,0.0,,0.0,488.76
2017-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,5908.0,2885408.12,2.87,0.0,,0.0,,0.0,488.39
2017-05-22,2200.0,1069090.0,1.32,0.45,1.07,,1069090.0,0.0,2200.0,0.0,,,,2200.0,,,,,,,,1.07,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.3724,485.95
2017-05-23,2200.0,1054790.0,1.32,0.45,1.07,,1054790.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.3169,479.45
2017-05-24,2200.0,1059586.0,1.35,0.45,1.06,,1059586.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.2872,481.63
2017-05-25,2200.0,1068452.0,1.41,0.45,1.06,,1068452.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.5,50.1,0.3169,485.66
2017-05-26,2200.0,1085612.0,1.37,0.45,1.08,,1085612.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.61,0.5,50.39,0.3169,493.46
