,ALBON FP Equity_DX_SI_QTY,ALBON FP Equity_DX_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBON FP Equity_DX_SI_MV,ALBON FP Equity_DX_DSS,ALBON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SUPPLY_SI_QTY,ALBON FP Equity_DX_BROKER_SI_QTY,ALBON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBON FP Equity_DX_BROKER_SI_MV_INC_x,ALBON FP Equity_DX_BROKER_SI_QTY_ADD,ALBON FP Equity_DX_SUPPLY_SI_MV_DEC,ALBON FP Equity_DX_BROKER_SI_QTY_INC,ALBON FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBON FP Equity_DX_BROKER_SI_MV_INC_y,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBON FP Equity_DX_BROKER_SI_MV_ADD,ALBON FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBON FP Equity_DX_BROKER_SI_QTY_DEC,ALBON FP Equity_DX_SUPPLY_SI_MV,ALBON FP Equity_DX_BROKER_SI_MV_DEC,ALBON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBON FP Equity_DX_UTILIZATION_QUANTITY,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBON FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBON FP Equity_DX_BROKER_SI_CON_RATIO,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBON FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBON FP Equity_PX_LAST
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,372577.85,0.5,0.0,,0.0,,0.0,115.0
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,372577.85,0.5,0.0,,0.0,,0.0,115.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,372663.05,0.5,0.0,,0.0,,0.0,115.0
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371.0,376293.44,0.51,0.0,,0.0,,0.0,116.2
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371.0,382122.43,0.51,0.0,,0.0,,0.0,118.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4375.0,380851.47,0.51,0.0,,0.0,,0.0,117.5
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,381973.29,0.51,0.0,,0.0,,0.0,117.9
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,382384.7,0.51,0.0,,0.0,,0.0,118.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4372.0,385125.01,0.52,0.0,,0.0,,0.0,118.9
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4375.0,381175.6,0.52,0.0,,0.0,,0.0,117.6
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,380677.37,0.51,0.0,,0.0,,0.0,117.5
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4372.0,380914.23,0.51,0.0,,0.0,,0.0,117.6
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,379792.26,0.51,0.0,,0.0,,0.0,117.2
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,379057.47,0.51,0.0,,0.0,,0.0,117.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,378733.49,0.51,0.0,,0.0,,0.0,116.9
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,377523.87,0.51,0.0,,0.0,,0.0,116.5
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4372.0,378322.97,0.51,0.0,,0.0,,0.0,116.8
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,377523.87,0.51,0.0,,0.0,,0.0,116.5
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4375.0,374368.9,0.51,0.0,,0.0,,0.0,115.5
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,369338.04,0.51,0.0,,0.0,,0.0,114.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371.0,372407.45,0.5,0.0,,0.0,,0.0,115.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4375.0,369506.96,0.5,0.0,,0.0,,0.0,114.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,369338.04,0.5,0.0,,0.0,,0.0,114.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4374.0,366181.96,0.5,0.0,,0.0,,0.0,113.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4371.0,366254.63,0.5,0.0,,0.0,,0.0,113.1
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4372.0,368605.77,0.5,0.0,,0.0,,0.0,113.8
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4375.0,366913.93,0.5,0.0,,0.0,,0.0,113.2
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4373.0,366098.24,0.49,0.0,,0.0,,0.0,113.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8320.0,710709.88,0.93,0.0,,0.0,,0.0,115.3
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8324.0,707351.38,0.95,0.0,,0.0,,0.0,114.7
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8324.0,707351.38,0.94,0.0,,0.0,,0.0,114.7
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8324.0,703034.5,0.94,0.0,,0.0,,0.0,114.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8323.0,702950.04,0.94,0.0,,0.0,,0.0,114.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8322.0,701632.49,0.94,0.0,,0.0,,0.0,113.8
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8322.0,699782.84,0.94,0.0,,0.0,,0.0,113.5
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8321.0,698465.8,0.94,0.0,,0.0,,0.0,113.3
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8320.0,698381.86,0.94,0.0,,0.0,,0.0,113.3
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8320.0,696532.66,0.94,0.0,,0.0,,0.0,113.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8317.0,696281.51,0.94,0.0,,0.0,,0.0,113.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8316.0,696813.9,0.94,0.0,,0.0,,0.0,113.1
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8317.0,701210.94,0.94,0.0,,0.0,,0.0,113.8
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8318.0,700062.74,0.95,0.0,,0.0,,0.0,113.6
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8315.0,696114.07,0.95,0.0,,0.0,,0.0,113.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8246.0,689726.62,0.94,0.0,,0.0,,0.0,112.9
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8248.0,690504.98,0.94,0.0,,0.0,,0.0,113.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8251.0,678530.36,0.93,0.0,,0.0,,0.0,111.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8249.0,678977.03,0.92,0.0,,0.0,,0.0,111.1
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8248.0,688060.71,0.92,0.0,,0.0,,0.0,112.6
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8250.0,684560.27,0.93,0.0,,0.0,,0.0,112.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5354.0,444258.87,0.65,0.0,,0.0,,0.0,
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8182.0,678917.83,0.92,0.0,,0.0,,0.0,
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8183.0,675969.55,0.92,0.0,,0.0,,0.0,111.5
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8181.0,678834.85,0.91,0.0,,0.0,,0.0,112.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8183.0,688094.57,0.91,0.0,,0.0,,0.0,113.5
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6680.0,470882.89,0.79,0.0,,0.0,,0.0,
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8356.0,586431.72,0.94,0.0,,0.0,,0.0,113.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8182.0,576761.04,0.93,0.0,,0.0,,0.0,113.5
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8181.0,573641.97,0.93,0.0,,0.0,,0.0,112.9
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8179.0,573501.73,0.93,0.0,,0.0,,0.0,112.9
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8178.0,571907.88,0.93,0.0,,0.0,,0.0,112.6
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8176.0,583954.9,0.93,0.0,,0.0,,0.0,115.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8176.0,583954.9,0.95,0.0,,0.0,,0.0,115.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8174.0,601580.24,0.96,0.0,,0.0,,0.0,118.5
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8179.0,601948.23,0.98,0.0,,0.0,,0.0,118.5
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8180.0,598465.58,0.98,0.0,,0.0,,0.0,117.8
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8380.0,611536.62,0.99,0.0,,0.0,,0.0,117.5
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9403.0,683270.83,1.11,0.0,,0.0,,0.0,117.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9576.0,694057.7,1.12,0.0,,0.0,,0.0,116.7
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9576.0,692868.22,1.12,0.0,,0.0,,0.0,116.5
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9575.0,692795.87,1.12,0.0,,0.0,,0.0,116.5
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9305.0,672682.21,1.08,0.0,,0.0,,0.0,116.4
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9576.0,689894.54,1.11,0.0,,0.0,,0.0,116.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9575.0,688038.47,1.11,0.0,,0.0,,0.0,115.7
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9575.0,683875.75,1.11,0.0,,0.0,,0.0,115.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9575.0,683875.75,1.1,0.0,,0.0,,0.0,115.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9574.0,683804.33,1.1,0.0,,0.0,,0.0,115.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9576.0,683947.17,1.1,0.0,,0.0,,0.0,115.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9576.0,683947.17,1.1,0.0,,0.0,,0.0,115.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9117.0,651163.99,1.05,0.0,,0.0,,0.0,115.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7029.0,501596.1,0.81,0.0,,0.0,,0.0,114.9
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7030.0,501230.85,0.81,0.0,,0.0,,0.0,114.8
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6511.0,459374.21,0.74,0.0,,0.0,,0.0,113.6
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6510.0,456877.76,0.74,0.0,,0.0,,0.0,113.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6509.0,456807.57,0.73,0.0,,0.0,,0.0,113.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6332.0,443205.77,0.71,0.0,,0.0,,0.0,112.7
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6334.0,442558.99,0.71,0.0,,0.0,,0.0,112.5
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6336.0,444272.77,0.71,0.0,,0.0,,0.0,112.9
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4746.0,331899.58,0.53,0.0,,0.0,,0.0,112.6
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4746.0,332783.86,0.53,0.0,,0.0,,0.0,112.9
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4748.0,332924.1,0.53,0.0,,0.0,,0.0,112.9
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,420173.14,0.67,0.0,,0.0,,0.0,113.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,421660.48,0.67,0.0,,0.0,,0.0,113.4
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5984.0,421820.84,0.68,0.0,,0.0,,0.0,113.5
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,424121.59,0.68,0.0,,0.0,,0.0,114.1
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,425013.7,0.68,0.0,,0.0,,0.0,114.34
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,425006.99,0.68,0.0,,0.0,,0.0,114.3
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5988.0,417640.04,0.68,0.0,,0.0,,0.0,112.3
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,419289.35,0.67,0.0,,0.0,,0.0,112.8
2007-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5986.0,420102.96,0.67,0.0,,0.0,,0.0,113.0
2007-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5983.0,416176.55,0.68,0.0,,0.0,,0.0,112.0
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5982.0,414397.98,0.67,0.0,,0.0,,0.0,111.54
2007-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5980.0,423395.87,0.67,0.0,,0.0,,0.0,114.0
2007-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5981.0,426066.91,0.69,0.0,,0.0,,0.0,114.7
2007-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5982.0,427252.71,0.69,0.0,,0.0,,0.0,115.0
2007-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5977.0,450801.75,0.7,0.0,,0.0,,0.0,121.44
2007-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,449769.61,0.73,0.0,,0.0,,0.0,121.0
2007-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,446201.56,0.72,0.0,,0.0,,0.0,120.0
2007-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,442483.22,0.71,0.0,,0.0,,0.0,119.0
2007-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5990.0,438984.73,0.71,0.0,,0.0,,0.0,118.0
2007-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,438764.87,0.7,0.0,,0.0,,0.0,118.0
2007-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,438393.03,0.7,0.0,,0.0,,0.0,117.9
2007-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5990.0,438984.73,0.7,0.0,,0.0,,0.0,118.0
2007-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5989.0,435563.81,0.7,0.0,,0.0,,0.0,117.1
2007-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5989.0,427752.68,0.7,0.0,,0.0,,0.0,115.0
2007-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,435272.9,0.69,0.0,,0.0,,0.0,117.1
2007-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5996.0,443148.38,0.7,0.0,,0.0,,0.0,119.0
2007-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5984.0,442261.49,0.71,0.0,,0.0,,0.0,119.0
2007-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5983.0,442187.59,0.71,0.0,,0.0,,0.0,119.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,442335.4,0.71,0.0,,0.0,,0.0,119.0
2007-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5984.0,445977.98,0.71,0.0,,0.0,,0.0,120.0
2007-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5983.0,441481.57,0.72,0.0,,0.0,,0.0,118.81
2007-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5984.0,442261.49,0.71,0.0,,0.0,,0.0,119.0
2007-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5987.0,444342.39,0.71,0.0,,0.0,,0.0,119.5
2007-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5985.0,444193.95,0.71,0.0,,0.0,,0.0,
