,EQUA FP Equity_DX_SI_QTY,EQUA FP Equity_DX_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EQUA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EQUA FP Equity_DX_SI_MV,EQUA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SUPPLY_SI_QTY,EQUA FP Equity_DX_BROKER_SI_QTY,EQUA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EQUA FP Equity_DX_SUPPLY_SI_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EQUA FP Equity_DX_UTILIZATION_QUANTITY,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EQUA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_MV,EQUA FP Equity_DX_BROKER_SI_CON_RATIO,EQUA FP Equity_DX_DEMAND_SUPPLY_RATIO,EQUA FP Equity_PX_LAST
2024-06-10,,,,,,,,,,,,,,,,,,,173.56
2024-06-11,,,,,,,,,,,,,,,,,,,172.3
2024-06-12,,,,,,,,,,,,,,,,,,,174.26
2024-06-13,,,,,,,,,,,,,,,,,,,172.86
2024-06-14,,,,,,,,,,,,,,,,,,,170.62
2024-06-17,,,,,,,,,,,,,,,,,,,170.74
2024-06-18,,,,,,,,,,,,,,,,,,,171.52
2024-06-19,,,,,,,,,,,,,,,,,,,171.3
2024-06-20,,,,,,,,,,,,,,,,,,,172.68
2024-06-21,,,,,,,,,,,,,,,,,,,171.62
2024-06-24,,,,,,,,,,,,,,,,,,,171.88
2024-06-25,,,,,,,,,,,,,,,,,,,171.4
2024-06-26,,,,,,,,,,,,,,,,,,,170.68
2024-06-27,,,,,,,,,,,,,,,,,,,169.8
2024-06-28,,,,,,,,,,,,,,,,,,,168.86
2024-07-01,,,,,,,,,,,,,,,,,,,168.9
2024-07-02,,,,,,,,,,,,,,,,,,,167.96
2024-07-03,,,,,,,,,,,,,,,,,,,168.48
2024-07-04,,,,,,,,,,,,,,,,,,,169.46
2024-07-05,,,,,,,,,,,,,,,,,,,169.66
2024-07-08,,,,,,,,,,,,,,,,,,,169.24
2024-07-09,,,,,,,,,,,,,,,,,,,168.18
2024-07-10,,,,,,,,,,,,,,,,,,,169.58
2024-07-11,,,,,,,,,,,,,,,,,,,170.42
2024-07-12,,,,,,,,,,,,,,,,,,,172.5
2024-07-15,,,,,,,,,,,,,,,,,,,169.96
2024-07-16,,,,,,,,,,,,,,,,,,,169.5
2024-07-17,,,,,,,,,,,,,,,,,,,168.42
2024-07-18,,,,,,,,,,,,,,,,,,,168.06
2024-07-19,,,,,,,,,,,,,,,,,,,166.74
2024-07-22,,,,,,,,,,,,,,,,,,,168.4
2024-07-23,,,,,,,,,,,,,,,,,,,168.1
2024-07-24,,,,,,,,,,,,,,,,,,,166.94
2024-07-25,,,,,,,,,,,,,,,,,,,165.78
2024-07-26,,,,,,,,,,,,,,,,,,,167.52
2024-07-29,,,,,,,,,,,,,,,,,,,167.06
2024-07-30,,,,,,,,,,,,,,,,,,,168.36
2024-07-31,,,,,,,,,,,,,,,,,,,169.7
2024-08-01,,,,,,,,,,,,,,,,,,,167.7
2024-08-02,,,,,,,,,,,,,,,,,,,162.26
2024-08-05,,,,,,,,,,,,,,,,,,,158.82
2024-08-06,,,,,,,,,,,,,,,,,,,158.68
2024-08-07,,,,,,,,,,,,,,,,,,,160.64
2024-08-08,,,,,,,,,,,,,,,,,,,161.06
2024-08-09,,,,,,,,,,,,,,,,,,,162.18
2024-08-12,,,,,,,,,,,,,,,,,,,162.84
2024-08-13,,,,,,,,,,,,,,,,,,,163.66
2024-08-14,,,,,,,,,,,,,,,,,,,164.3
2024-08-15,,,,,,,,,,,,,,,,,,,166.72
2024-08-16,,,,,,,,,,,,,,,,,,,167.04
2024-08-19,,,,,,,,,,,,,,,,,,,168.56
2024-08-20,,,,,,,,,,,,,,,,,,,167.96
2024-08-21,,,,,,,,,,,,,,,,,,,168.92
2024-08-22,,,,,,,,,,,,,,,,,,,170.06
2024-08-23,,,,,,,,,,,,,,,,,,,170.82
2024-08-26,,,,,,,,,,,,,,,,,,,170.56
2024-08-27,,,,,,,,,,,,,,,,,,,170.64
2024-08-28,,,,,,,,,,,,,,,,,,,171.02
2024-08-29,,,,,,,,,,,,,,,,,,,172.58
2024-08-30,,,,,,,,,,,,,,,,,,,172.58
2024-09-02,,,,,,,,,,,,,,,,,,,173.28
2024-09-03,,,,,,,,,,,,,,,,,,,171.96
2024-09-04,,,,,,,,,,,,,,,,,,,169.66
2024-09-05,,,,,,,,,,,,,,,,,,,168.48
2024-09-06,,,,,,,,,,,,,,,,,,,166.84
2024-09-09,,,,,,,,,,,,,,,,,,,168.36
2024-09-10,,,,,,,,,,,,,,,,,,,167.86
2024-09-11,,,,,,,,,,,,,,,,,,,167.48
2024-09-12,,,,,,,,,,,,,,,,,,,168.74
2024-09-13,,,,,,,,,,,,,,,,,,,170.3
2024-09-16,,,,,,,,,,,,,,,,,,,170.12
2024-09-17,,,,,,,,,,,,,,,,,,,171.26
2024-09-18,,,,,,,,,,,,,,,,,,,170.64
2024-09-19,,,,,,,,,,,,,,,,,,,173.2
2024-09-20,,,,,,,,,,,,,,,,,,,170.22
2024-09-23,,,,,,,,,,,,,,,,,,,170.62
2024-09-24,,,,,,,,,,,,,,,,,,,171.6
2024-09-25,,,,,,,,,,,,,,,,,,,172.0
2024-09-26,,,,,,,,,,,,,,,,,,,174.48
2024-09-27,,,,,,,,,,,,,,,,,,,175.9
2024-09-30,,,,,,,,,,,,,,,,,,,173.86
2024-10-01,,,,,,,,,,,,,,,,,,,172.7
2024-10-02,,,,,,,,,,,,,,,,,,,172.9
2024-10-03,,,,,,,,,,,,,,,,,,,170.94
2024-10-04,,,,,,,,,,,,,,,,,,,171.26
2024-10-07,,,,,,,,,,,,,,,,,,,171.16
2024-10-08,,,,,,,,,,,,,,,,,,,170.68
2024-10-09,,,,,,,,,,,,,,,,,,,172.18
2024-10-10,,,,,,,,,,,,,,,,,,,172.02
2024-10-11,,,,,,,,,,,,,,,,,,,172.72
2024-10-14,,,,,,,,,,,,,,,,,,,173.78
2024-10-15,,,,,,,,,,,,,,,,,,,172.26
2024-10-16,,,,,,,,,,,,,,,,,,,172.6
2024-10-17,,,,,,,,,,,,,,,,,,,173.92
2024-10-18,,,,,,,,,,,,,,,,,,,174.24
2024-10-21,,,,,,,,,,,,,,,,,,,172.52
2024-10-22,,,,,,,,,,,,,,,,,,,171.82
2024-10-23,,,,,,,,,,,,,,,,,,,170.9
2024-10-24,,,,,,,,,,,,,,,,,,,170.4
2024-10-25,,,,,,,,,,,,,,,,,,,170.28
2024-10-28,,,,,,,,,,,,,,,,,,,171.64
2024-10-29,,,,,,,,,,,,,,,,,,,169.56
2024-10-30,,,,,,,,,,,,,,,,,,,167.54
2024-10-31,,,,,,,,,,,,,,,,,,,165.02
2024-11-01,,,,,,,,,,,,,,,,,,,166.98
2024-11-04,,,,,,,,,,,,,,,,,,,166.62
2024-11-05,,,,,,,,,,,,,,,,,,,166.02
2024-11-06,,,,,,,,,,,,,,,,,,,164.52
2024-11-07,,,,,,,,,,,,,,,,,,,165.82
2024-11-08,,,,,,,,,,,,,,,,,,,164.88
2024-11-11,,,,,,,,,,,,,,,,,,,166.64
2024-11-12,,,,,,,,,,,,,,,,,,,163.74
2024-11-13,,,,,,,,,,,,,,,,,,,163.7
2024-11-14,,,,,,,,,,,,,,,,,,,165.58
2024-11-15,,,,,,,,,,,,,,,,,,,163.88
2024-11-18,,,,,,,,,,,,,,,,,,,163.3
2024-11-19,,,,,,,,,,,,,,,,,,,162.56
2024-11-20,,,,,,,,,,,,,,,,,,,162.78
2024-11-21,,,,,,,,,,,,,,,,,,,163.84
2024-11-22,,,,,,,,,,,,,,,,,,,166.38
2024-11-25,,,,,,,,,,,,,,,,,,,166.52
2024-11-26,,,,,,,,,,,,,,,,,,,166.5
2024-11-27,,,,,,,,,,,,,,,,,,,166.18
2024-11-28,,,,,,,,,,,,,,,,,,,166.88
2024-11-29,,,,,,,,,,,,,,,,,,,167.72
2024-12-02,,,,,,,,,,,,,,,,,,,169.12
2024-12-03,,,,,,,,,,,,,,,,,,,170.24
2024-12-04,,,,,,,,,,,,,,,,,,,170.96
2024-12-05,,,,,,,,,,,,,,,,,,,171.64
2024-12-06,,,,,,,,,,,,,,,,,,,172.54
2024-12-09,,,,,,,,,,,,,,,,,,,173.62
2024-12-10,,,,,,,,,,,,,,,,,,,172.84
2024-12-11,,,,,,,,,,,,,,,,,,,173.44
2024-12-12,,,,,,,,,,,,,,,,,,,172.58
2024-12-13,,,,,,,,,,,,,,,,,,,171.2
2024-12-16,,,,,,,,,,,,,,,,,,,171.36
2024-12-17,,,,,,,,,,,,,,,,,,,171.08
2024-12-18,,,,,,,,,,,,,,,,,,,171.24
2024-12-19,,,,,,,,,,,,,,,,,,,168.62
2024-12-20,,,,,,,,,,,,,,,,,,,166.48
2024-12-23,,,,,,,,,,,,,,,,,,,167.02
2024-12-24,,,,,,,,,,,,,,,,,,,167.92
2024-12-27,,,,,,,,,,,,,,,,,,,168.16
2024-12-30,,,,,,,,,,,,,,,,,,,167.0
2024-12-31,,,,,,,,,,,,,,,,,,,167.72
2025-01-02,,,,,,,,,,,,,,,,,,,169.98
2025-01-03,,,,,,,,,,,,,,,,,,,168.24
2025-01-06,,,,,,,,,,,,,,,,,,,170.68
2025-01-07,,,,,,,,,,,,,,,,,,,170.36
2025-01-08,,,,,,,,,,,,,,,,,,,170.3
2025-01-09,,,,,,,,,,,,,,,,,,,170.3
2025-01-10,,,,,,,,,,,,,,,,,,,169.14
2025-01-13,,,,,,,,,,,,,,,,,,,167.36
2025-01-14,,,,,,,,,,,,,,,,,,,167.18
2025-01-15,,,,,,,,,,,,,,,,,,,169.04
2025-01-16,,,,,,,,,,,,,,,,,,,171.0
2025-01-17,,,,,,,,,,,,,,,,,,,171.7
2025-01-20,,,,,,,,,,,,,,,,,,,171.04
2025-01-21,,,,,,,,,,,,,,,,,,,172.0
2025-01-22,,,,,,,,,,,,,,,,,,,173.72
2025-01-23,,,,,,,,,,,,,,,,,,,173.78
2025-01-24,,,,,,,,,,,,,,,,,,,175.14
2025-01-27,,,,,,,,,,,,,,,,,,,174.6
2025-01-28,,,,,,,,,,,,,,,,,,,174.8
2025-01-29,,,,,,,,,,,,,,,,,,,175.74
2025-01-30,,,,,,,,,,,,,,,,,,,177.18
2025-01-31,,,,,,,,,,,,,,,,,,,177.86
2025-02-03,,,,,,,,,,,,,,,,,,,175.9
2025-02-04,,,,,,,,,,,,,,,,,,,177.28
2025-02-05,,,,,,,,,,,,,,,,,,,178.84
2025-02-06,,,,,,,,,,,,,,,,,,,179.86
2025-02-07,,,,,,,,,,,,,,,,,,,178.34
2025-02-10,,,,,,,,,,,,,,,,,,,179.18
2025-02-11,,,,,,,,,,,,,,,,,,,179.62
2025-02-12,,,,,,,,,,,,,,,,,,,180.18
2025-02-13,,,,,,,,,,,,,,,,,,,182.32
2025-02-14,,,,,,,,,,,,,,,,,,,181.7
2025-02-17,,,,,,,,,,,,,,,,,,,182.58
2025-02-18,,,,,,,,,,,,,,,,,,,182.24
2025-02-19,,,,,,,,,,,,,,,,,,,180.72
2025-02-20,,,,,,,,,,,,,,,,,,,180.22
2025-02-21,,,,,,,,,,,,,,,,,,,181.06
2025-02-24,,,,,,,,,,,,,,,,,,,180.78
2025-02-25,,,,,,,,,,,,,,,,,,,180.78
2025-02-26,,,,,,,,,,,,,,,,,,,181.36
2025-02-27,,,,,,,,,,,,,,,,,,,180.1
2025-02-28,,,,,,,,,,,,,,,,,,,179.54
2025-03-03,,,,,,,,,,,,,,,,,,,180.84
2025-03-04,,,,,,,,,,,,,,,,,,,177.34
2025-03-05,,,,,,,,,,,,,,,,,,,178.44
2025-03-06,,,,,,,,,,,,,,,,,,,178.16
2025-03-07,,,,,,,,,,,,,,,,,,,178.38
2025-03-10,,,,,,,,,,,,,,,,,,,175.86
2025-03-11,,,,,,,,,,,,,,,,,,,171.94
2025-03-12,,,,,,,,,,,,,,,,,,,172.78
2025-03-13,,,,,,,,,,,,,,,,,,,172.02
2025-03-14,,,,,,,,,,,,,,,,,,,174.2
2025-03-17,,,,,,,,,,,,,,,,,,,175.02
2025-03-18,,,,,,,,,,,,,,,,,,,175.9
2025-03-19,,,,,,,,,,,,,,,,,,,176.76
2025-03-20,,,,,,,,,,,,,,,,,,,176.22
2025-03-21,,,,,,,,,,,,,,,,,,,175.02
2025-03-24,,,,,,,,,,,,,,,,,,,174.76
2025-03-25,,,,,,,,,,,,,,,,,,,175.2
2025-03-26,,,,,,,,,,,,,,,,,,,173.34
2025-03-27,,,,,,,,,,,,,,,,,,,173.0
2025-03-28,,,,,,,,,,,,,,,,,,,171.38
2025-03-31,,,,,,,,,,,,,,,,,,,168.34
2025-04-01,,,,,,,,,,,,,,,,,,,170.44
2025-04-02,,,,,,,,,,,,,,,,,,,169.78
2025-04-03,,,,,,,,,,,,,,,,,,,165.04
2025-04-04,,,,,,,,,,,,,,,,,,,157.62
2025-04-07,,,,,,,,,,,,,,,,,,,150.52
2025-04-08,,,,,,,,,,,,,,,,,,,154.26
2025-04-09,,,,,,,,,,,,,,,,,,,149.28
2025-04-10,,,,,,,,,,,,,,,,,,,155.38
2025-04-11,,,,,,,,,,,,,,,,,,,155.16
2025-04-14,,,,,,,,,,,,,,,,,,,160.26
2025-04-15,,,,,,,,,,,,,,,,,,,162.36
2025-04-16,,,,,,,,,,,,,,,,,,,161.48
2025-04-17,,,,,,,,,,,,,,,,,,,161.14
2025-04-22,,,,,,,,,,,,,,,,,,,162.44
2025-04-23,,,,,,,,,,,,,,,,,,,164.22
2025-04-24,,,,,,,,,,,,,,,,,,,165.76
2025-04-25,,,,,,,,,,,,,,,,,,,165.82
2025-04-28,,,,,,,,,,,,,,,,,,,166.52
2025-04-29,,,,,,,,,,,,,,,,,,,166.86
2025-04-30,,,,,,,,,,,,,,,,,,,169.36
2025-05-02,,,,,,,,,,,,,,,,,,,171.68
2025-05-05,,,,,,,,,,,,,,,,,,,172.5
2025-05-06,,,,,,,,,,,,,,,,,,,172.28
2025-05-07,,,,,,,,,,,,,,,,,,,171.44
2025-05-08,,,,,,,,,,,,,,,,,,,172.04
2025-05-09,,,,,,,,,,,,,,,,,,,172.94
2025-05-12,,,,,,,,,,,,,,,,,,,176.66
2025-05-13,,,,,,,,,,,,,,,,,,,177.32
2025-05-14,,,,,,,,,,,,,,,,,,,176.82
2025-05-15,,,,,,,,,,,,,,,,,,,178.84
2025-05-16,,,,,,,,,,,,,,,,,,,178.96
2025-05-19,,,,,,,,,,,,,,,,,,,179.2
2025-05-20,,,,,,,,,,,,,,,,,,,180.78
2025-05-21,,,,,,,,,,,,,,,,,,,180.48
2025-05-22,,,,,,,,,,,,,,,,,,,179.24
2025-05-23,,,,,,,,,,,,,,,,,,,177.6
2025-05-26,,,,,,,,,,,,,,,,,,,180.12
2025-05-27,,,,,,,,,,,,,,,,,,,180.0
2025-05-28,,,,,,,,,,,,,,,,,,,179.04
2025-05-29,,,,,,,,,,,,,,,,,,,178.78
2025-05-30,,,,,,,,,,,,,,,,,,,178.4
2025-06-02,,,,,,,,,,,,,,,,,,,178.9
2025-06-03,,,,,,,,,,,,,,,,,,,178.76
2025-06-04,,,,,,,,,,,,,,,,,,,179.92
2025-06-05,,,,,,,,,,,,,,,,,,,180.74
2025-06-06,,,,,,,,,,,,,,,,,,,181.06
2025-06-09,,,,,,,,,,,,,,,,,,,180.86
2025-06-10,,,,,,,,,,,,,,,,,,,181.44
2025-06-11,,,,,,,,,,,,,,,,,,,181.04
2025-06-12,,,,,,,,,,,,,,,,,,,179.96
2025-06-13,,,,,,,,,,,,,,,,,,,178.0
2025-06-16,,,,,,,,,,,,,,,,,,,178.68
2025-06-17,,,,,,,,,,,,,,,,,,,177.36
2025-06-18,,,,,,,,,,,,,,,,,,,175.94
2025-06-19,,,,,,,,,,,,,,,,,,,174.24
2025-06-20,,,,,,,,,,,,,,,,,,,174.04
2025-06-23,,,,,,,,,,,,,,,,,,,173.56
2025-06-24,,,,,,,,,,,,,,,,,,,175.28
2025-06-25,,,,,,,,,,,,,,,,,,,174.34
2025-06-26,,,,,,,,,,,,,,,,,,,174.5
2025-06-27,,,,,,,,,,,,,,,,,,,176.02
2025-06-30,,,,,,,,,,,,,,,,,,,175.78
2025-07-01,,,,,,,,,,,,,,,,,,,175.38
2025-07-02,,,,,,,,,,,,,,,,,,,174.78
2025-07-03,,,,,,,,,,,,,,,,,,,175.92
2025-07-04,,,,,,,,,,,,,,,,,,,174.76
2025-07-07,,,,,,,,,,,,,,,,,,,176.18
2025-07-08,,,,,,,,,,,,,,,,,,,176.32
2025-07-09,,,,,,,,,,,,,,,,,,,176.72
2025-07-10,,,,,,,,,,,,,,,,,,,178.32
2025-07-11,,,,,,,,,,,,,,,,,,,176.58
2025-07-14,,,,,,,,,,,,,,,,,,,175.92
2025-07-15,,,,,,,,,,,,,,,,,,,175.82
2025-07-16,,,,,,,,,,,,,,,,,,,174.88
2025-07-17,,,,,,,,,,,,,,,,,,,176.6
2025-07-18,,,,,,,,,,,,,,,,,,,176.08
2025-07-21,,,,,,,,,,,,,,,,,,,175.58
2025-07-22,,,,,,,,,,,,,,,,,,,174.9
2025-07-23,,,,,,,,,,,,,,,,,,,177.14
2025-07-24,,,,,,,,,,,,,,,,,,,177.22
2025-07-25,,,,,,,,,,,,,,,,,,,176.2
2025-07-28,,,,,,,,,,,,,,,,,,,176.84
2025-07-29,,,,,,,,,,,,,,,,,,,176.06
2025-07-30,,,,,,,,,,,,,,,,,,,175.58
2025-07-31,,,,,,,,,,,,,,,,,,,174.96
2025-08-01,,,,,,,,,,,,,,,,,,,170.22
2025-08-04,,,,,,,,,,,,,,,,,,,173.02
2025-08-05,,,,,,,,,,,,,,,,,,,173.08
2025-08-06,,,,,,,,,,,,,,,,,,,172.16
2025-08-07,,,,,,,,,,,,,,,,,,,174.1
2025-08-08,,,,,,,,,,,,,,,,,,,173.5
2025-08-11,,,,,,,,,,,,,,,,,,,173.14
2025-08-12,,,,,,,,,,,,,,,,,,,173.7
2025-08-13,,,,,,,,,,,,,,,,,,,173.74
2025-08-14,,,,,,,,,,,,,,,,,,,174.06
2025-08-15,,,,,,,,,,,,,,,,,,,173.68
2025-08-18,,,,,,,,,,,,,,,,,,,174.48
2025-08-19,,,,,,,,,,,,,,,,,,,175.7
2025-08-20,,,,,,,,,,,,,,,,,,,176.0
2025-08-21,,,,,,,,,,,,,,,,,,,175.8
2025-08-22,,,,,,,,,,,,,,,,,,,176.58
2025-08-25,,,,,,,,,,,,,,,,,,,176.02
2025-08-26,,,,,,,,,,,,,,,,,,,175.48
2025-08-27,,,,,,,,,,,,,,,,,,,175.82
2025-08-28,,,,,,,,,,,,,,,,,,,175.66
2025-08-29,,,,,,,,,,,,,,,,,,,174.16
