,MLCMB FP Equity_DX_SI_QTY,MLCMB FP Equity_DX_SHORT_INTEREST_VALUE,MLCMB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCMB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCMB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCMB FP Equity_DX_SI_MV,MLCMB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCMB FP Equity_DX_SUPPLY_SI_QTY,MLCMB FP Equity_DX_BROKER_SI_QTY,MLCMB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCMB FP Equity_DX_SUPPLY_SI_MV,MLCMB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCMB FP Equity_DX_UTILIZATION_QUANTITY,MLCMB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCMB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCMB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCMB FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCMB FP Equity_DX_BROKER_SI_CON_RATIO,MLCMB FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCMB FP Equity_PX_LAST
2007-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10879.45,0.02,0.0,0.0,0.0,
2007-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,75.0
2007-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10879.45,0.02,0.0,0.0,0.0,77.9
2007-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10879.45,0.02,0.0,0.0,0.0,
2007-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,78.0
2007-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,78.0
2007-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,
2007-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10753.75,0.02,0.0,0.0,0.0,77.0
2007-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10753.75,0.02,0.0,0.0,0.0,
2007-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10753.75,0.02,0.0,0.0,0.0,
2007-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,75.0
2007-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-10-12,,,,,,,,,,,,,,,,,,,,75.0
2007-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.61,0.02,0.0,0.0,0.0,74.5
2007-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.61,0.02,0.0,0.0,0.0,74.5
2007-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.61,0.02,0.0,0.0,0.0,74.5
2007-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10406.0,0.02,0.0,0.0,0.0,74.51
2007-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,75.0
2007-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10474.44,0.02,0.0,0.0,0.0,
2007-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,75.5
2007-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,75.5
2007-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,75.5
2007-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10369.69,0.02,0.0,0.0,0.0,74.25
2007-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10369.69,0.02,0.0,0.0,0.0,
2007-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10544.27,0.02,0.0,0.0,0.0,75.5
2007-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10545.66,0.02,0.0,0.0,0.0,75.51
2007-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10545.66,0.02,0.0,0.0,0.0,75.51
2007-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10545.66,0.02,0.0,0.0,0.0,
2007-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.13,0.02,0.0,0.0,0.0,75.9
2007-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.13,0.02,0.0,0.0,0.0,75.9
2007-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.13,0.02,0.0,0.0,0.0,
2007-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10614.1,0.02,0.0,0.0,0.0,76.0
2007-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10614.1,0.02,0.0,0.0,0.0,
2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10614.1,0.02,0.0,0.0,0.0,
2007-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10614.1,0.02,0.0,0.0,0.0,76.0
2007-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10614.1,0.02,0.0,0.0,0.0,
2007-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10823.58,0.02,0.0,0.0,0.0,77.5
2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10963.24,0.02,0.0,0.0,0.0,78.5
2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10893.41,0.02,0.0,0.0,0.0,78.0
2007-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10963.24,0.02,0.0,0.0,0.0,78.5
2007-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11181.06,0.02,0.0,0.0,0.0,77.0
2007-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11181.06,0.02,0.0,0.0,0.0,77.0
2007-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11442.43,0.02,0.0,0.0,0.0,78.8
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11442.43,0.02,0.0,0.0,0.0,78.8
2007-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11442.43,0.02,0.0,0.0,0.0,
2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,71.5
2007-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,
2007-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,74.9
2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,
2007-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11021.33,0.02,0.0,0.0,0.0,75.9
2007-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11006.81,0.02,0.0,0.0,0.0,75.8
2007-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11006.81,0.02,0.0,0.0,0.0,
2007-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,11006.81,0.02,0.0,0.0,0.0,
2007-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2007-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,
2007-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,
2007-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10694.61,0.02,0.0,0.0,0.0,73.65
2007-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10694.61,0.02,0.0,0.0,0.0,
2007-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,72.0
2007-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,74.9
2007-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,
2007-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,
2007-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,
2007-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10505.84,0.02,0.0,0.0,0.0,72.35
2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10505.84,0.02,0.0,0.0,0.0,
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10505.84,0.02,0.0,0.0,0.0,
2008-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,74.9
2008-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10876.12,0.02,0.0,0.0,0.0,
2008-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10874.67,0.02,0.0,0.0,0.0,74.89
2008-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10874.67,0.02,0.0,0.0,0.0,
2008-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10868.86,0.02,0.0,0.0,0.0,74.85
2008-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10868.86,0.02,0.0,0.0,0.0,
2008-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10868.86,0.02,0.0,0.0,0.0,
2008-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10868.86,0.02,0.0,0.0,0.0,
2008-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10847.08,0.02,0.0,0.0,0.0,74.7
2008-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10485.51,0.02,0.0,0.0,0.0,72.21
2008-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10485.51,0.02,0.0,0.0,0.0,
2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10485.51,0.02,0.0,0.0,0.0,
2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10485.51,0.02,0.0,0.0,0.0,72.21
2008-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,72.0
2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,71.5
2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,
2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,
2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,
2008-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,
2008-02-01,,,,,,,,,,,,,,,,,,,,74.0
2008-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,73.0
2008-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,73.0
2008-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,
2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,
2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,73.0
2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.19,0.02,0.0,0.0,0.0,71.65
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.19,0.02,0.0,0.0,0.0,
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10404.19,0.02,0.0,0.0,0.0,
2008-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10889.19,0.02,0.0,0.0,0.0,74.99
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10889.19,0.02,0.0,0.0,0.0,74.99
2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10889.19,0.02,0.0,0.0,0.0,
2008-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10600.22,0.02,0.0,0.0,0.0,73.0
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10498.58,0.02,0.0,0.0,0.0,72.3
2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,74.0
2008-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,
2008-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,
2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,74.0
2008-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,
2008-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10890.64,0.02,0.0,0.0,0.0,75.0
2008-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,72.0
2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10164.6,0.02,0.0,0.0,0.0,70.0
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10164.6,0.02,0.0,0.0,0.0,
2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,9874.18,0.02,0.0,0.0,0.0,68.0
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,9874.18,0.01,0.0,0.0,0.0,
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,9874.18,0.01,0.0,0.0,0.0,
2008-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,9874.18,0.01,0.0,0.0,0.0,
2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10832.56,0.01,0.0,0.0,0.0,74.6
2008-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10208.16,0.02,0.0,0.0,0.0,70.3
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10208.16,0.02,0.0,0.0,0.0,
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10208.16,0.02,0.0,0.0,0.0,
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10208.16,0.02,0.0,0.0,0.0,
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,72.0
2008-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10455.01,0.02,0.0,0.0,0.0,72.0
2008-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10164.6,0.02,0.0,0.0,0.0,70.0
2008-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10164.6,0.02,0.0,0.0,0.0,70.0
2008-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10745.43,0.02,0.0,0.0,0.0,74.0
2008-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,72.5
2008-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10672.83,0.02,0.0,0.0,0.0,73.5
2008-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,72.5
2008-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-17,,,,,,,,,,,,,,,,,,,,71.2
2008-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10382.41,0.02,0.0,0.0,0.0,71.5
2008-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,72.5
2008-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
2008-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,10527.62,0.02,0.0,0.0,0.0,
