,SWP FP Equity_DX_SI_QTY,SWP FP Equity_DX_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SWP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SWP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SWP FP Equity_DX_SI_MV,SWP FP Equity_DX_DSS,SWP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY,SWP FP Equity_DX_BROKER_SI_QTY,SWP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SWP FP Equity_DX_BROKER_SI_MV_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SWP FP Equity_DX_BROKER_SI_MV_INC_x,SWP FP Equity_DX_SUPPLY_SI_MV_NEW,SWP FP Equity_DX_BROKER_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_NEW,SWP FP Equity_DX_SUPPLY_SI_MV_DEC,SWP FP Equity_DX_BROKER_SI_QTY_INC,SWP FP Equity_DX_SUPPLY_SI_QTY_DEC,SWP FP Equity_DX_BROKER_SI_MV_NEW_y,SWP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SWP FP Equity_DX_BROKER_SI_MV_INC_y,SWP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SWP FP Equity_DX_BROKER_SI_MV_ADD,SWP FP Equity_DX_SUPPLY_SI_QTY_ADD,SWP FP Equity_DX_BROKER_SI_QTY_DEC,SWP FP Equity_DX_SUPPLY_SI_MV,SWP FP Equity_DX_BROKER_SI_MV_DEC,SWP FP Equity_DX_SUPPLY_SI_MV_RMV,SWP FP Equity_DX_BROKER_SI_MV_RMV,SWP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SWP FP Equity_DX_UTILIZATION_QUANTITY,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SWP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SWP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SWP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SWP FP Equity_DX_ACTIVE_UTILIZATION_MV,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SWP FP Equity_DX_BROKER_SI_CON_RATIO,SWP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SWP FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-22,80563.0,2952633.95,1.03,15.18,0.84,2.88,0.0,2683036.55,16763.0,73207.0,614363.95,,,,,,,,0.05,,1594.0,,,,,,,1594.0,0.61,0.06,,,4.54,4.54,352094.0,12904245.1,,12.68,4.59,12.61,0.5414,71.89,0.2184
2024-02-23,80563.0,2976802.85,1.03,14.85,0.84,2.89,0.0,2704998.65,16763.0,73207.0,619392.85,,,,,,,,,,,,,,,,,,0.62,,,,4.54,4.54,352086.0,13009577.7,,12.79,4.6,12.73,0.5391,71.7,0.2184
2024-02-26,80563.0,2936521.35,1.03,14.64,0.84,2.89,0.0,2668395.15,16763.0,73207.0,611011.35,,,,,,,,,,,,,,,,,,0.61,,,,4.54,4.54,352086.0,12833534.7,,12.85,4.56,12.71,0.54,71.77,0.2184
2024-02-27,83763.0,3061537.65,1.07,15.22,0.88,3.0,0.0,2792675.85,19963.0,76407.0,729647.65,,,,,,3200.0,,,,,,,,,0.12,3200.0,,0.73,,,,5.45,5.45,346509.0,12664903.95,,12.57,5.48,12.16,0.501,69.03,0.2286
2024-02-28,83763.0,2998715.4,1.07,15.92,0.88,3.0,0.0,2735370.6,19963.0,76407.0,714675.4,,,,,,,,,,,,,,,,,,0.72,,,,5.49,5.49,343563.0,12299555.4,,12.46,5.48,12.07,0.5027,69.18,0.2304
2024-02-29,83763.0,3015468.0,1.07,15.8,0.88,2.99,0.0,2750652.0,19963.0,76407.0,718668.0,,,,,,,,,,,,,,,,,,0.72,,,,5.49,5.49,343517.0,12366612.0,,12.32,5.49,11.97,0.5045,69.33,0.2304
2024-03-01,83763.0,3002903.55,1.07,15.83,0.88,2.99,0.0,2739190.95,19963.0,76407.0,715673.55,,,,,,,,,,,,,,,,,,0.72,,,,5.49,5.49,343539.0,12315873.15,,12.33,5.49,12.02,0.5045,69.32,0.2304
2024-03-04,83763.0,3032220.6,1.07,16.33,0.88,2.99,0.0,2765933.4,19963.0,76407.0,722660.6,,,,,,,,,,,,,,,,,,0.72,,,,5.49,5.49,343839.0,12446971.8,,12.33,5.51,12.03,0.5035,69.24,0.2302
2024-03-05,83763.0,2990339.1,1.07,16.7,0.88,2.99,0.0,2727729.9,19963.0,76407.0,712679.1,,,,,,,,,,,,,,,,,,0.72,,,,5.48,5.48,344307.0,12291759.9,,12.41,5.47,12.02,0.5045,69.32,0.2299
2024-03-06,83763.0,2998715.4,1.07,16.32,0.88,2.99,0.0,2735370.6,19963.0,76407.0,714675.4,,,,,,,,,,,,,,,,,,0.71,,,,5.49,5.49,343589.0,12300486.2,,12.28,5.49,11.97,0.5053,69.39,0.2304
2024-03-07,83763.0,3124359.9,1.07,16.39,0.88,3.0,0.0,2849981.1,19963.0,76407.0,744619.9,,,,,,,,,,,,,,,,,,0.73,,,,5.49,5.49,343489.0,12812139.7,,12.34,5.58,12.18,0.5012,69.05,0.2305
2024-03-08,83763.0,3099231.0,1.07,15.33,0.88,3.01,0.0,2827059.0,19963.0,76407.0,738631.0,,,,,,,,,,,,,,,,,,0.74,,,,5.43,5.43,347844.0,12870228.0,,12.78,5.48,12.32,0.4976,68.75,0.2277
2024-03-11,83763.0,3099231.0,1.07,14.91,0.88,3.01,0.0,2827059.0,19963.0,76407.0,738631.0,,,,,,,,,,,,,,,,,,0.74,,,,5.43,5.43,347944.0,12873928.0,,12.75,5.48,12.28,0.4982,68.81,0.2277
2024-03-12,82722.0,3081394.5,1.06,14.46,0.87,3.1,0.0,2846160.75,18922.0,76407.0,704844.5,,,,,,,,0.04,,1041.0,,,,,,,,0.7,,,,5.14,5.14,349156.0,13006061.0,,12.79,5.21,11.99,0.5247,70.83,0.2247
2024-03-13,83438.0,3120581.2,1.07,15.01,0.87,3.13,0.0,2871011.0,19280.0,76765.0,721072.0,,,,,,358.0,,,,,,,,,0.01,358.0,,0.72,,,,5.24,5.24,348358.0,13028589.2,,12.81,5.32,11.94,0.5147,70.13,0.227
2024-03-14,83438.0,3099721.7,1.07,14.86,0.87,3.13,0.0,2851819.75,19280.0,76765.0,716252.0,,,,,,,,,,,,,,,,,,0.72,,,,5.24,5.24,348324.0,12940236.6,,12.86,5.3,11.92,0.5149,70.15,0.227
2024-03-15,83438.0,3124753.1,1.07,15.06,0.87,3.13,0.0,2874849.25,19280.0,76765.0,722036.0,,,,,,,,,,,,,,,,,,0.72,,,,5.24,5.24,348351.0,13045744.95,,12.8,5.32,11.93,0.5149,70.15,0.227
2024-03-18,83438.0,3124753.1,1.07,15.23,0.87,3.13,0.0,2874849.25,19280.0,76765.0,722036.0,,,,,,,,,,,,,,,,,,0.72,,,,5.24,5.24,348648.0,13056867.6,,12.88,5.3,11.96,0.5139,70.07,0.2268
2024-03-19,83438.0,3053830.8,1.07,15.16,0.87,3.12,0.0,2809599.0,19280.0,76765.0,705648.0,,,,,,,,,,,,,,,,,,0.71,,,,5.24,5.24,348622.0,12759565.2,,12.85,5.26,11.86,0.5163,70.26,0.2268
2024-03-20,83438.0,3053830.8,1.07,15.33,0.87,3.11,0.0,2809599.0,19280.0,76765.0,705648.0,,,,,,,,,,,,,,,,,,0.71,,,,5.24,5.24,348944.0,12771350.4,,12.66,5.28,11.76,0.519,70.47,0.2266
2024-03-21,83438.0,3095549.8,1.07,15.51,0.87,3.12,0.0,2847981.5,19280.0,76765.0,715288.0,,,,,,,,,,,,,,,,,,0.71,,,,5.24,5.24,348560.0,12931576.0,,12.68,5.31,11.82,0.5174,70.35,0.2268
2024-03-22,83438.0,3083034.1,1.07,15.7,0.87,3.12,0.0,2836466.75,20449.0,76765.0,755590.55,,,1169.0,,,,,,,,,,,1169.0,,,,0.76,,,,5.56,5.56,347124.0,12826231.8,,12.74,5.62,11.86,0.5163,70.27,0.227
2024-03-25,84026.0,3134169.8,1.07,16.47,0.88,3.14,0.0,2874114.2,19569.0,77054.0,729923.7,,,299.0,0.01,,,,0.04,299.0,1179.0,,,0.01,299.0,,,10.0,0.73,0.0,,,100.0,5.32,0.0,0.0,,0.0,100.0,11.8,0.5089,69.74,0.2284
2024-03-26,83759.0,3124210.7,1.07,16.93,0.88,3.14,0.0,2864155.1,19302.0,76787.0,719964.6,,,,,,,,0.01,,267.0,,,,,,,267.0,0.72,0.01,,,100.0,5.25,0.0,0.0,,0.0,100.0,11.89,0.5109,69.89,0.2277
2024-03-27,83043.0,3118264.65,1.06,17.31,0.87,3.1,0.0,2869908.95,18944.0,76429.0,711347.2,,,,,,,,0.01,,358.0,,,,,,,358.0,0.71,0.01,,,5.15,5.15,348570.0,13088803.5,,12.84,5.23,12.06,0.5175,70.32,0.226
2024-03-28,83043.0,3126568.95,1.06,16.8,0.87,3.11,0.0,2877551.85,18944.0,76429.0,713241.6,,,,,,,,,,,,,,,,,,0.71,,,,5.15,5.15,348556.0,13123133.4,,12.9,5.23,12.09,0.5165,70.25,0.226
2024-03-29,83043.0,3126568.95,1.06,16.33,0.87,3.11,0.0,2877551.85,18944.0,76429.0,713241.6,,,,,,,,,,,,,,,,,,0.71,,,,5.15,5.15,348588.0,13124338.2,,12.91,5.23,12.11,0.5163,70.23,0.2259
2024-04-01,83043.0,3126568.95,1.06,16.33,0.87,3.11,0.0,2877551.85,18944.0,76429.0,713241.6,,,,,,,,,,,,,,,,,,0.71,,,,5.15,5.15,348588.0,13124338.2,,12.94,5.23,12.12,0.5159,70.2,0.2259
2024-04-02,83043.0,3060134.55,1.06,16.33,0.87,3.1,0.0,2816408.65,18944.0,76429.0,698086.4,,,,,,,,,,,,,,,,,,0.7,,,,5.15,5.15,348588.0,12845467.8,,12.88,5.19,12.02,0.5182,70.39,0.2259
2024-04-03,83043.0,3076743.15,1.06,15.9,0.87,3.09,0.0,2831694.45,18944.0,76429.0,701875.2,,,,,,,,,,,,,,,,,,0.7,,,,100.0,5.15,0.0,0.0,,0.0,100.0,11.95,0.52,70.53,0.2259
2024-04-04,82445.0,3058709.5,1.05,15.72,0.86,3.07,0.0,2824423.0,18645.0,76130.0,691729.5,,,,,,,,0.01,,299.0,,,,,,,299.0,0.69,0.01,,,5.08,5.08,348670.0,12935657.0,,12.77,5.13,12.06,0.5266,70.97,0.2245
2024-04-05,82445.0,3017487.0,1.05,15.98,0.86,3.07,0.0,2786358.0,18645.0,76130.0,682407.0,,,,,,,,,,,,,,,,,,0.69,,,,5.08,5.08,348652.0,12760663.2,,12.77,5.1,12.01,0.5281,71.09,0.2245
2024-04-08,81130.0,2989640.5,1.04,15.55,0.85,3.02,0.0,2805390.5,17330.0,76130.0,638610.5,,,,,,,,0.05,,1315.0,,,,,,,,0.64,,,,4.72,4.72,349967.0,12896283.95,,12.71,4.77,12.17,0.5455,72.27,0.2209
2024-04-09,81130.0,2957188.5,1.04,15.94,0.85,3.02,0.0,2774938.5,17330.0,76130.0,631678.5,,,,,,,,,,,,,,,,,,0.63,,,,4.72,4.72,349988.0,12757062.6,,12.77,4.74,12.15,0.5459,72.31,0.2209
2024-04-10,82309.0,2975470.35,1.05,15.94,0.86,3.05,0.0,2752099.5,18509.0,76130.0,669100.35,,,,,,,,,,,,,,,,1179.0,,0.67,,,,5.04,5.04,348660.0,12604059.0,,12.67,5.05,11.88,0.5325,71.42,0.2242
2024-04-11,82329.0,2984426.25,1.05,15.55,0.86,3.06,0.0,2802813.75,18519.0,77319.0,671313.75,,,,,,1189.0,,,,,,,,,0.05,10.0,,0.67,,,,5.04,5.04,348628.0,12637765.0,,12.58,5.06,11.84,0.5315,71.36,0.2242
2024-04-12,81449.0,2948453.8,1.04,15.04,0.85,3.02,0.0,2767091.8,17639.0,76439.0,638531.8,,,,,,,,0.03,,880.0,,,,,,,880.0,0.64,0.04,,,4.8,4.8,349996.0,12669855.2,,12.66,4.81,11.99,0.5437,72.19,0.2215
2024-04-15,81229.0,2887690.95,1.04,15.4,0.85,3.01,0.0,2709585.45,17419.0,76219.0,619245.45,,,,,,,,0.01,,220.0,,,,,,,220.0,0.62,0.01,,,4.74,4.74,350445.0,12458319.75,,12.63,4.71,11.93,0.5488,72.55,0.2208
2024-04-16,84627.0,2991564.45,1.08,16.02,0.89,3.12,0.0,2716576.8,20148.0,76848.0,712231.8,,,2184.0,0.02,,,,0.0,679.0,50.0,,,0.02,2184.0,,595.0,50.0,0.71,0.0,,,5.5,5.5,346433.0,12246406.55,,12.35,5.47,11.36,0.51,69.91,0.2309
2024-04-17,88996.0,3105960.4,1.14,16.62,0.93,3.27,0.0,2685520.1,23106.0,76949.0,806399.4,,,1900.0,,,4000.0,,0.14,,3879.0,,,,1900.0,0.14,4937.0,3899.0,0.81,0.14,,,6.67,6.67,323348.0,11284845.2,,11.46,6.6,10.75,0.4685,66.78,0.2569
2024-04-18,83884.0,2935940.0,1.07,15.53,0.88,3.08,0.0,2517900.0,18077.0,71940.0,632695.0,,,,,,,,0.35,,9966.0,,,,,,4937.0,5009.0,0.63,0.18,,,5.22,5.22,328385.0,11493475.0,,11.57,5.18,11.68,0.5225,70.75,0.2421
2024-04-19,85017.0,2937337.35,1.09,15.99,0.89,3.1,0.0,2488740.15,19117.0,72033.0,660492.35,,,,0.0,,,,0.17,103.0,4907.0,,,0.0,,,5947.0,10.0,0.67,0.0,,,5.52,5.52,327337.0,11309493.35,,11.54,5.46,10.35,0.5143,70.3,0.2454
2024-04-22,134176.0,4709577.6,1.71,25.0,1.41,4.8,1.0,2528358.3,68276.0,72033.0,2396487.6,,,1227.0,,,,,0.03,,841.0,,,,1227.0,,48773.0,,2.36,,,,19.71,19.71,278154.0,9763205.4,,9.79,19.43,36.0,0.3445,45.46,0.3873
2024-04-23,134176.0,4749830.4,1.71,26.17,1.41,4.84,1.0,2549968.2,68276.0,72033.0,2416970.4,,,,,,,,,,,,,,,,,,2.4,,,,19.71,19.71,278172.0,9847288.8,,9.84,19.59,36.29,0.3436,45.11,0.3873
2024-04-24,134070.0,4839927.0,1.71,25.92,1.4,4.94,1.0,4405391.3,68170.0,122033.0,2460937.0,,,,,,50000.0,,0.0,,106.0,,,,,1.86,,,2.42,,,,19.68,19.68,278297.0,10046521.7,,9.93,19.57,37.59,0.3441,44.12,0.387
2024-04-25,128519.0,4652387.8,1.64,24.64,1.35,4.77,1.0,4216648.4,63937.0,116482.0,2314519.4,,,,,,,,0.15,,4233.0,,,,,,,5551.0,2.31,0.21,,,18.45,18.45,282612.0,10230554.4,,10.16,18.51,39.56,0.3639,44.68,0.3709
2024-04-26,68977.0,2645267.95,0.88,13.02,0.72,2.59,0.0,2233887.5,61877.0,58250.0,2372982.95,,,,,,,,0.07,,2060.0,,,,,,,58232.0,2.24,2.16,,,16.97,16.97,302734.0,11609848.9,,11.28,16.6,11.11,0.5639,73.62,0.1892
2024-04-29,67667.0,2446162.4,0.86,11.86,0.71,2.67,0.0,2058381.29,61877.0,56940.0,2236853.87,,,,,,,,,,,,,,,,,1310.0,2.37,0.05,,,16.97,16.97,302734.0,10943835.64,,11.28,17.38,9.45,0.5847,75.25,0.1856
2024-04-30,68340.0,2449989.0,0.87,11.8,0.72,2.67,0.0,2044884.0,62550.0,57040.0,2242417.5,,,573.0,0.0,,,,,100.0,,,,0.0,573.0,,100.0,,2.36,,,,18.04,18.04,284143.0,10186526.55,,10.46,18.43,9.09,0.5755,74.68,0.1971
2024-05-01,68213.0,2445436.05,0.87,11.42,0.71,2.53,0.0,2040331.05,12550.0,56913.0,449917.5,,,,,,,,1.9,,50000.0,,,,,,,127.0,0.45,0.01,,,3.62,3.62,334076.0,11976624.6,,11.97,3.62,8.98,0.5709,74.35,0.1968
2024-05-02,18213.0,639276.3,0.23,3.05,0.19,0.65,0.0,242646.3,12550.0,6913.0,440505.0,,,,,,,,,,,,,,,,,50000.0,0.45,1.88,,,3.62,3.62,334137.0,11728208.7,,11.93,3.62,27.35,0.276,34.97,0.0525
2024-05-03,18646.0,651677.7,0.24,2.98,0.2,0.65,0.0,226930.35,13303.0,6493.0,464939.85,,,1073.0,,,18.0,,0.01,,338.0,,,,1073.0,0.0,18.0,438.0,0.47,0.02,,,3.65,3.65,351496.0,12284785.2,,12.39,3.63,26.73,0.2479,30.37,0.0511
2024-05-06,17946.0,655029.0,0.23,2.78,0.19,0.63,0.0,236994.5,12603.0,6493.0,460009.5,,,,,,,,0.02,,700.0,,,,,,,,0.44,,,,3.45,3.45,352877.0,12880010.5,,12.5,3.42,27.81,0.2609,31.56,0.0491
2024-05-07,79046.0,2857512.9,1.01,11.63,0.83,2.78,0.0,2367571.95,14703.0,65493.0,531513.45,,,,,,59000.0,,,,,,,,,2.06,2100.0,,0.54,,,,4.01,4.01,351575.0,12709436.25,,12.75,4.03,7.38,0.564,74.06,0.2158
2024-05-08,78178.0,2826134.7,1.0,11.73,0.82,2.75,0.0,2383477.95,13395.0,65933.0,484229.25,,,440.0,0.02,,,,0.06,440.0,1748.0,,,0.02,440.0,,,,0.48,,,,3.65,3.65,353398.0,12775337.7,,12.75,3.66,7.43,0.5771,75.0,0.2131
2024-05-09,78178.0,2787045.7,1.0,11.81,0.82,2.75,0.0,2350511.45,13395.0,65933.0,477531.75,,,,,,,,,,,,,,,,,,0.48,,,,3.65,3.65,354021.0,12620848.65,,12.73,3.66,7.43,0.5776,75.04,0.2128
2024-05-10,78178.0,2783136.8,1.0,11.74,0.82,2.74,0.0,2347214.8,13395.0,65933.0,476862.0,,,,,,,,,,,,,,,,,,0.48,,,,3.65,3.65,354018.0,12603040.8,,12.64,3.64,7.35,0.5798,75.2,0.2128
2024-05-13,78142.0,2856090.1,1.0,11.44,0.82,2.74,0.0,2409193.25,13377.0,65915.0,488929.35,,,,,,,,0.0,,18.0,,,,,,,18.0,0.48,0.0,,,3.63,3.63,355575.0,12996266.25,,12.72,3.62,7.35,0.5805,75.24,0.2118
2024-05-14,79142.0,2888683.0,1.01,11.79,0.83,2.79,0.0,2442397.5,14377.0,66915.0,524760.5,,,,0.04,,,,,1000.0,,,,0.04,,,1000.0,,0.53,,,,3.9,3.9,354544.0,12940856.0,,12.87,3.92,7.4,0.5612,73.91,0.2145
2024-05-15,79142.0,2892640.1,1.01,11.66,0.83,2.83,0.0,2445743.25,14377.0,66915.0,525479.35,,,,,,,,,,,,,,,,,,0.52,,,,3.9,3.9,354564.0,12959314.2,,12.84,3.92,7.29,0.5663,74.29,0.2145
2024-05-16,77287.0,2820975.5,0.99,11.79,0.81,2.76,0.0,2426337.5,12962.0,66475.0,473113.0,,,,,,,,0.05,,1415.0,,,,,,,440.0,0.47,0.02,,,3.51,3.51,356036.0,12995314.0,,12.92,3.54,7.48,0.5937,76.09,0.2095
2024-05-17,77912.0,2812623.2,1.0,11.91,0.82,2.78,0.0,2434042.5,13587.0,67425.0,490490.7,,,,0.03,,,,0.05,950.0,1475.0,,,0.03,,,2100.0,,0.5,,,,3.68,3.68,355402.0,12830012.2,,12.87,3.7,6.99,0.5849,75.51,0.2112
2024-05-20,76912.0,2784214.4,0.98,11.79,0.81,2.74,0.0,2404585.0,12587.0,66425.0,455649.4,,,,,,,,0.04,,1000.0,,,,,,,1000.0,0.45,0.04,,,3.41,3.41,356402.0,12901752.4,,12.85,3.42,7.02,0.6011,76.62,0.2084
2024-05-21,76587.0,2806913.55,0.98,11.89,0.8,2.73,0.0,2422565.0,12587.0,66100.0,461313.55,,,,,,,,,,,,,,,,,325.0,0.46,0.01,,,3.41,3.41,356384.0,13061473.6,,12.88,3.42,6.63,0.6053,76.92,0.2076
2024-05-22,77226.0,2857362.0,0.99,11.99,0.81,2.76,0.0,2445700.0,13226.0,66100.0,489362.0,,,,,,,,,,,,,,,,639.0,,0.49,,,,3.58,3.58,355726.0,13161862.0,,12.97,3.61,6.64,0.5927,76.09,0.2093
2024-05-23,77226.0,2973201.0,0.99,12.23,0.81,2.77,0.0,2544850.0,13226.0,66100.0,509201.0,,,,,,,,,,,,,,,,,,0.49,,,,3.58,3.58,356115.0,13710427.5,,13.11,3.62,6.68,0.5899,75.9,0.2091
2024-05-24,76587.0,2948599.5,0.98,11.69,0.8,2.76,0.0,2544850.0,12587.0,66100.0,484599.5,,,,,,,,0.02,,639.0,,,,,,,,0.48,,,,3.42,3.42,355357.0,13681244.5,,13.38,3.5,6.98,0.5939,76.12,0.2081
2024-05-27,76587.0,2952428.85,0.98,11.85,0.8,2.76,0.0,2548155.0,12587.0,66100.0,485228.85,,,,,,,,,,,,,,,,,,0.48,,,,3.42,3.42,355357.0,13699012.35,,13.37,3.5,6.98,0.5939,76.12,0.2081
2024-05-28,77324.0,3000171.2,0.99,11.93,0.81,2.79,0.0,2564680.0,13324.0,66100.0,516971.2,,,737.0,,,,,,,,,,,737.0,,,,0.51,,,,3.63,3.63,353642.0,13721309.6,,13.32,3.71,7.84,0.583,75.32,0.2107
2024-05-29,77324.0,2969241.6,0.99,12.01,0.81,2.79,0.0,2538240.0,13324.0,66100.0,511641.6,,,,,,,,,,,,,,,,,,0.52,,,,3.64,3.64,352981.0,13554470.4,,13.36,3.72,7.89,0.5821,75.25,0.2111
2024-05-30,76621.0,2946077.45,0.98,11.93,0.8,2.76,0.0,2541545.0,12621.0,66100.0,485277.45,,,,,,,,0.03,,703.0,,,,,,,,0.48,,,,3.45,3.45,353458.0,13590460.1,,13.27,3.52,6.96,0.5939,76.12,0.2093
2024-05-31,76621.0,2953739.55,0.98,12.03,0.8,2.76,0.0,2548155.0,12621.0,66100.0,486539.55,,,,,,,,,,,,,,,,,,0.49,,,,3.45,3.45,352750.0,13598512.5,,13.26,3.53,6.96,0.5936,76.09,0.2097
2024-06-03,76621.0,2953739.55,0.98,12.08,0.8,2.76,0.0,2548155.0,12621.0,66100.0,486539.55,,,,,,,,,,,,,,,,,,0.49,,,,3.45,3.45,353714.0,13635674.7,,13.3,3.53,6.98,0.5932,76.06,0.2092
2024-06-04,76621.0,2949908.5,0.98,12.13,0.8,2.76,0.0,2544850.0,12621.0,66100.0,485908.5,,,,,,,,,,,,,,,,,,0.49,,,,3.48,3.48,350406.0,13490631.0,,13.18,3.56,6.98,0.5931,76.06,0.2111
2024-06-05,76621.0,2949908.5,0.98,12.65,0.8,2.76,0.0,2544850.0,12621.0,66100.0,485908.5,,,,,,,,,,,,,,,,,,0.49,,,,3.47,3.47,350767.0,13504529.5,,13.2,3.55,6.97,0.5934,76.08,0.2109
2024-06-06,76621.0,2949908.5,0.98,13.37,0.8,2.76,0.0,2544850.0,12621.0,66100.0,485908.5,,,,,,,,,,,,,,,,,,0.49,,,,3.47,3.47,350981.0,13512768.5,,13.19,3.55,6.97,0.5934,76.08,0.2107
2024-06-07,76621.0,2949908.5,0.98,13.86,0.8,2.76,0.0,2544850.0,12621.0,66100.0,485908.5,,,,,,,,,,,,,,,,,,0.49,,,,3.45,3.45,352869.0,13585456.5,,13.3,3.53,6.97,0.5933,76.08,0.2096
2024-06-10,76621.0,2892442.75,0.98,14.2,0.8,2.76,0.0,2495275.0,12621.0,66100.0,476442.75,,,,,,,,,,,,,,,,,,0.48,,,,3.45,3.45,352869.0,13320804.75,,13.26,3.52,6.98,0.594,76.12,0.2096
2024-06-11,76671.0,2909664.45,0.98,15.15,0.8,2.75,0.0,2510088.9,12629.0,66142.0,479270.55,,,,,,42.0,,0.0,,34.0,,,,,0.0,42.0,,0.48,,,,3.62,3.62,335847.0,12745393.65,,12.46,3.69,6.86,0.5962,76.29,0.22
2024-06-12,76671.0,2852161.2,0.98,15.39,0.8,2.76,0.0,2460482.4,12629.0,66142.0,469798.8,,,,,,,,,,,,,,,,,,0.48,,,,3.62,3.62,335864.0,12494140.8,,12.43,3.7,6.89,0.5953,76.22,0.22
2024-06-13,76671.0,2790824.4,0.98,15.84,0.8,2.75,0.0,2407568.8,12629.0,66142.0,459695.6,,,,,,,,,,,,,,,,,,0.47,,,,3.62,3.62,335826.0,12224066.4,,12.35,3.65,6.77,0.5988,76.48,0.22
2024-06-14,76803.0,2714986.05,0.98,16.66,0.8,2.74,0.0,2340452.8,12695.0,66208.0,448768.25,,,66.0,0.0,,,,,66.0,,,,0.0,66.0,,,,0.46,,,,3.64,3.64,335868.0,11872933.8,,12.14,3.65,6.64,0.6008,76.63,0.2203
2024-06-17,76803.0,2657383.8,0.98,16.28,0.8,2.77,0.0,2290796.8,12695.0,66208.0,439247.0,,,,,,,,,,,,,,,,,,0.45,,,,3.64,3.64,335869.0,11621067.4,,11.91,3.63,6.37,0.6118,77.4,0.2203
2024-06-18,76367.0,2619388.1,0.98,16.83,0.8,2.75,0.0,2272889.5,12202.0,66265.0,418528.6,,,57.0,0.0,,,,0.02,57.0,550.0,,,0.0,57.0,,,,0.42,,,,100.0,3.49,0.0,0.0,,0.0,100.0,6.35,0.6224,78.09,0.2182
2024-06-19,77454.0,2629563.3,0.99,17.06,0.81,2.78,0.0,2270236.5,12849.0,66870.0,436223.55,,,,0.02,,,,,605.0,,,,0.02,,,647.0,,0.44,,,,3.67,3.67,337350.0,11453032.5,,11.73,3.61,6.27,0.608,77.18,0.2212
2024-06-20,76222.0,2618225.7,0.97,16.69,0.8,2.74,0.0,2275824.9,12191.0,66254.0,418760.85,,,,,,,,0.02,,658.0,,,,,,,616.0,0.41,0.02,,,3.5,3.5,336511.0,11559152.85,,11.69,3.43,6.38,0.628,78.46,0.2186
2024-06-21,76283.0,2547852.2,0.97,16.72,0.8,2.74,0.0,2211848.2,12160.0,66223.0,406144.0,,,,,,,,0.0,,31.0,,,,,,,31.0,0.42,0.0,,,3.49,3.49,336434.0,11236895.6,,11.71,3.43,6.36,0.625,78.26,0.2188
2024-06-24,71214.0,2431958.1,0.91,15.97,0.75,2.56,0.0,2259261.55,7157.0,66157.0,244411.55,,,,,,,,0.17,,5003.0,,,,,,,66.0,0.24,0.0,,,2.05,2.05,341373.0,11657887.95,,11.7,2.01,6.8,0.7109,83.74,0.2043
2024-06-25,72484.0,2431838.2,0.93,16.11,0.76,2.61,0.0,2219567.35,8427.0,66157.0,282725.85,,,,,,,,,,,,,,,,1270.0,,0.29,,,,2.43,2.43,338987.0,11373013.85,,11.76,2.38,6.68,0.6856,82.21,0.2086
2024-06-26,73754.0,2463383.6,0.94,17.07,0.77,2.65,0.0,2252061.8,8427.0,67427.0,281461.8,,,,,,1270.0,,,,,,,,,0.05,,,0.28,,,,2.42,2.42,340375.0,11368525.0,,11.69,2.36,6.58,0.6651,80.93,0.2114
2024-06-27,73640.0,2415392.0,0.94,16.31,0.77,2.65,0.0,2209736.0,8370.0,67370.0,274536.0,,,,,,,,0.0,,57.0,,,,,,,57.0,0.28,0.0,,,2.4,2.4,340333.0,11162922.4,,11.62,2.34,6.59,0.6685,81.14,0.2112
2024-06-28,73848.0,2337289.2,0.94,16.22,0.77,2.65,0.0,2135552.1,8474.0,67474.0,268202.1,,,,,,104.0,,,,,,,,,0.0,104.0,,0.28,,,,2.43,2.43,340414.0,10774103.1,,11.47,2.35,6.59,0.6671,81.06,0.2117
2024-07-01,75931.0,2555078.15,0.97,15.99,0.8,2.7,0.0,2279787.5,10281.0,67750.0,345955.65,,,1807.0,0.01,,,,,276.0,,,,0.01,1807.0,,,,0.33,,,,100.0,2.92,0.0,0.0,,0.0,100.0,6.45,0.6406,79.44,0.2158
