,ORA FP Equity_DX_SI_QTY,ORA FP Equity_DX_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ORA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ORA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ORA FP Equity_DX_SI_MV,ORA FP Equity_DX_DSS,ORA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY,ORA FP Equity_DX_BROKER_SI_QTY,ORA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ORA FP Equity_DX_BROKER_SI_MV_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ORA FP Equity_DX_BROKER_SI_MV_INC_x,ORA FP Equity_DX_SUPPLY_SI_MV_NEW,ORA FP Equity_DX_BROKER_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_NEW,ORA FP Equity_DX_SUPPLY_SI_MV_DEC,ORA FP Equity_DX_BROKER_SI_QTY_INC,ORA FP Equity_DX_SUPPLY_SI_QTY_DEC,ORA FP Equity_DX_BROKER_SI_MV_NEW_y,ORA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ORA FP Equity_DX_BROKER_SI_MV_INC_y,ORA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ORA FP Equity_DX_BROKER_SI_MV_ADD,ORA FP Equity_DX_SUPPLY_SI_QTY_ADD,ORA FP Equity_DX_BROKER_SI_QTY_DEC,ORA FP Equity_DX_SUPPLY_SI_MV,ORA FP Equity_DX_BROKER_SI_MV_DEC,ORA FP Equity_DX_SUPPLY_SI_MV_RMV,ORA FP Equity_DX_BROKER_SI_MV_RMV,ORA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ORA FP Equity_DX_UTILIZATION_QUANTITY,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ORA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ORA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ORA FP Equity_DX_ACTIVE_UTILIZATION_MV,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ORA FP Equity_DX_BROKER_SI_CON_RATIO,ORA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ORA FP Equity_DX_DEMAND_SUPPLY_RATIO,ORA FP Equity_PX_LAST
2020-04-29,29735856.0,333041587.2,1.49,2.83,1.12,337.6,1.0,249512524.8,26697112.0,22277904.0,299007654.4,,,128434.0,0.0,,,,3.98,28317.0,333301.0,,,0.0,128434.0,,,1148452.0,301.83,13.19,,,5.91,5.91,425185664.0,4762079436.8,,4770.53,5.95,14.81,0.2943,49.74,0.0658,11.2
2020-04-30,30556048.0,340241594.48,1.53,3.11,1.15,344.8,1.0,265859705.4,27236694.0,23876040.0,303280587.69,,,752411.0,11.92,,430431.0,,5.87,1167706.0,514502.0,,,11.92,752411.0,4.79,301673.0,,306.36,,,,6.03,6.03,424295936.0,4724535247.36,,4730.51,6.08,14.34,0.3034,50.8,0.0677,11.135
2020-05-01,27757128.0,309075620.28,1.39,2.97,1.04,311.6,1.0,234694577.46,27030752.0,21077196.0,300987423.52,,,,,,,,2.31,,205943.0,,,,,,,2798844.0,302.9,32.73,,,6.0,6.0,423823296.0,4719272400.96,,4713.4,6.04,15.92,0.2655,45.76,0.0616,
2020-05-04,27269380.0,293827569.5,1.37,2.92,1.03,304.6,1.0,224764560.5,24425028.0,20859820.0,263179676.7,,,309384.0,3.44,,,,34.98,266588.0,3124330.0,,,3.44,309384.0,,209223.0,483963.0,273.02,5.19,,,5.41,5.41,427408480.0,4605326372.0,,4739.12,5.45,17.56,0.2784,46.83,0.0604,10.775
2020-05-05,27039754.0,294462921.06,1.35,3.03,1.02,295.98,1.0,210634292.88,25479842.0,19341992.0,277475479.38,,,195603.0,1.14,,25000.0,,2.46,195603.0,177489.0,,,1.14,195603.0,0.27,1036700.0,1738431.0,278.35,23.27,,,5.64,5.64,426165184.0,4640938853.76,,4612.03,5.69,18.23,0.2479,42.83,0.0599,10.89
2020-05-06,27631368.0,296346421.8,1.38,3.21,1.04,303.48,1.0,215817072.9,25106184.0,20122804.0,269263823.4,,8296.0,635289.0,9.92,0.09,,,14.01,798102.0,1369199.0,,8296.0,9.92,635289.0,,351957.0,17292.0,275.76,0.19,,,5.55,5.55,427000704.0,4579582550.4,,4642.4,5.61,17.88,0.2554,44.05,0.0611,10.725
2020-05-07,26524536.0,283547289.84,1.33,3.29,1.0,287.25,1.0,216272554.24,23406132.0,20231296.0,250211551.08,,,192516.0,0.0,,,,69.33,160511.0,6340742.0,,,0.0,192516.0,,4456470.0,52017.0,253.43,1.05,0.09,,5.18,5.18,428845504.0,4584358437.76,8296.0,4588.99,5.23,18.14,0.2713,45.64,0.0587,10.69
2020-05-08,31746076.0,340476665.1,1.59,4.09,1.19,342.36,1.0,273168753.0,28653908.0,25470280.0,307313163.3,,,994469.0,57.12,,187431.0,,1.42,5348161.0,129865.0,,,57.12,994469.0,2.01,4383171.0,296610.0,309.23,3.9,,,6.2,6.2,433209248.0,4646169184.8,,4625.61,6.27,19.86,0.2218,37.43,0.0687,10.725
2020-05-11,37079896.0,394344693.96,1.86,4.97,1.39,400.19,1.0,322590923.25,33522170.0,30332950.0,356508277.95,,,109482.0,54.83,,,,8.23,5136532.0,743952.0,,,54.83,109482.0,,5502732.0,273861.0,361.81,2.06,,,7.25,7.25,429133824.0,4563838218.24,,4603.48,7.29,30.59,0.2242,31.66,0.0801,10.635
2020-05-12,41981704.0,447944781.68,2.1,5.82,1.58,450.52,1.0,376621892.24,38562792.0,35297272.0,411464990.64,,,5886520.0,53.96,,16603.0,,9.68,5157346.0,845897.0,,,53.96,5886520.0,0.17,,209625.0,412.62,2.77,,,8.34,8.34,423869408.0,4522686583.36,,4508.01,8.39,27.8,0.256,39.46,0.0908,10.67
2020-05-13,40446364.0,420642185.6,2.03,5.79,1.52,432.73,1.0,364941408.0,36852376.0,35090520.0,383264710.4,,,115540.0,1.92,,136431.0,,20.56,101163.0,1941458.0,,,1.92,115540.0,1.42,115500.0,444346.0,395.83,4.48,,,7.99,7.99,424370496.0,4413453158.4,,4512.48,8.06,28.5,0.2596,39.6,0.0877,10.4
2020-05-14,41031176.0,419748930.48,2.06,5.99,1.54,431.58,1.0,349530619.68,37647064.0,34167216.0,385129464.72,,,164849.0,0.54,,111000.0,,7.59,49335.0,706022.0,,,0.54,164849.0,1.16,1335861.0,1083642.0,393.02,15.62,,,8.15,8.15,424225920.0,4339831161.6,,4401.88,8.2,28.43,0.2656,40.67,0.0888,10.23
2020-05-15,37115464.0,375422918.36,1.86,5.41,1.4,386.04,1.0,324576553.14,35511968.0,32088636.0,359203556.32,,,76831.0,0.0,,111431.0,,27.6,29010.0,2633598.0,,,0.0,76831.0,1.13,421674.0,2219020.0,365.1,23.58,,,7.69,7.69,426061856.0,4309615673.44,,4349.97,7.74,31.38,0.3183,45.45,0.0804,10.115
2020-05-18,72400488.0,762739141.08,3.63,10.54,2.72,754.05,1.0,355124483.56,50820968.0,33709016.0,535398897.88,,,1202383.0,18.32,,,,3.17,1620378.0,305760.0,,,18.32,1202383.0,,14412375.0,,522.82,,,,10.97,10.97,412455808.0,4345221937.28,,4197.95,11.07,27.62,0.2468,37.6,0.1563,10.535
2020-05-19,88176336.0,895871573.76,4.42,13.03,3.31,920.61,1.0,654832645.12,69019496.0,64452032.0,701238079.36,,,5516458.0,323.94,,242.0,,31.63,30854204.0,3105251.0,,,323.94,5516458.0,0.0,15799034.0,111431.0,721.99,1.17,0.12,,14.86,14.86,395377184.0,4017032189.44,11713.0,4129.23,14.88,19.3,0.259,42.08,0.1899,10.16
2020-05-20,102896984.0,1063954814.56,5.15,15.02,3.87,1064.12,1.0,817831711.84,69352984.0,79093976.0,717109854.56,,,342058.0,146.85,,,,21.5,14671946.0,1957385.0,,,146.85,342058.0,,1948818.0,30000.0,708.37,0.15,,,14.93,14.93,395131072.0,4085655284.48,,4023.3,14.97,20.11,0.2267,36.07,0.2215,10.34
2020-05-21,103916368.0,1070338590.4,5.2,15.02,3.91,1089.68,1.0,827681549.6,69937472.0,80357432.0,720355961.6,,,304771.0,19.89,,,,3.28,1263453.0,359496.0,,,19.89,304771.0,,639214.0,,725.26,,,,15.01,15.01,395963200.0,4078420960.0,,4076.57,15.1,20.09,0.2285,36.56,0.223,10.3
2020-05-22,105986032.0,1089536408.96,5.31,15.51,3.98,1109.78,1.0,849909773.44,74547696.0,82676048.0,766350314.88,,,2649391.0,6.07,,1650326.0,,4.85,668292.0,469493.0,,,6.07,2649391.0,17.54,2430320.0,,772.78,,,,15.98,15.98,391854400.0,4028263232.0,,4036.78,16.07,19.85,0.2208,35.88,0.2272,10.28
2020-05-25,105478592.0,1096449963.84,5.28,15.77,3.97,1106.75,1.0,854181016.92,75020112.0,82172296.0,779834064.24,,,811195.0,9.9,,,,23.39,949804.0,2246983.0,,,9.9,811195.0,,1908206.0,1453558.0,776.93,14.47,,,16.09,16.09,391328896.0,4067863873.92,,4028.13,16.17,19.95,0.2194,36.05,0.2262,10.395
2020-05-26,121195360.0,1236192672.0,6.07,18.3,4.56,1266.65,1.0,882982502.4,74243936.0,86566912.0,757288147.2,,,743298.0,57.81,,,,40.03,5530285.0,3877979.0,,,57.81,743298.0,,2358503.0,1135662.0,767.93,12.29,,,15.94,15.94,391516416.0,3993467443.2,,4042.19,15.96,20.9,0.2183,33.61,0.2602,10.2
2020-05-27,119022640.0,1243786588.0,5.96,17.69,4.47,1236.3,1.0,823363191.2,73472232.0,78790736.0,767784824.4,,,674792.0,13.26,,,,138.39,1103200.0,13227012.0,,,13.26,674792.0,,11780517.0,8879377.0,752.02,101.58,,,16.18,16.18,380598624.0,3977255620.8,,3900.69,16.16,20.97,0.2079,33.88,0.2621,10.45
2020-05-28,127748400.0,1377127752.0,6.4,18.81,4.8,1355.01,1.0,971609506.56,75021128.0,90130752.0,808727759.84,,,3714980.0,106.81,,7820441.0,,66.31,9407863.0,6583679.0,,,106.81,3714980.0,85.09,4417597.0,5888288.0,784.66,58.07,,,16.52,16.52,379022976.0,4085867681.28,,3974.28,16.49,24.43,0.2144,34.36,0.2814,10.78
2020-05-29,142478352.0,1517185442.25,7.14,20.7,5.36,1544.78,2.0,803725889.61,102568720.0,75477616.0,1092206406.3,,,1774322.0,,,,,20.71,,2333220.0,,,,1774322.0,,28106486.0,14653138.0,1105.28,142.61,,,22.62,22.62,350970496.0,3737320931.32,,3779.83,22.63,19.64,0.171,27.85,0.3141,10.845
2020-06-01,175741424.0,1905037117.7,8.8,24.92,6.61,1927.69,2.0,1046646792.32,140047456.0,96554128.0,1518114488.02,,,8404017.0,258.94,,19300000.0,,124.5,22694528.0,11583187.0,,,258.94,8404017.0,199.43,40657908.0,20918018.0,1521.39,215.06,,,31.01,31.01,311539680.0,3377090275.75,,3388.71,30.98,18.85,0.1427,22.2,0.3892,11.04
2020-06-02,190191968.0,2088307808.64,9.53,27.3,7.15,2111.25,2.0,1091623343.04,156090832.0,99419248.0,1713877335.36,,,4071080.0,100.77,,,,55.88,8207900.0,5311425.0,,,100.77,4071080.0,,17283726.0,5342775.0,1720.36,57.42,,,34.32,34.32,298684224.0,3279552779.52,,3285.64,34.37,20.11,0.15,20.86,0.4182,10.98
2020-06-03,179598400.0,2023175976.0,9.0,25.37,6.75,1992.31,2.0,1112537167.68,160175408.0,98760512.0,1804375971.12,,,3431237.0,8.12,,,,6.37,385000.0,502381.0,,,8.12,3431237.0,,1155720.0,1043743.0,1757.82,11.56,,,35.17,35.17,295246336.0,3325949975.04,,3259.6,35.03,19.31,0.1441,21.87,0.3944,11.265
2020-06-04,181513456.0,2053824754.64,9.09,25.33,6.82,2045.1,2.0,1127726854.84,161212240.0,99666536.0,1824116495.6,,,459928.0,27.9,,154518.0,,4.05,1974242.0,424022.0,,,27.9,459928.0,1.81,1345039.0,391868.0,1807.69,2.8,1.52,,35.24,35.24,296202496.0,3351531242.24,138574.0,3330.64,35.18,19.44,0.1438,21.96,0.3968,11.315
2020-06-05,182352512.0,2103436225.92,9.13,25.33,6.86,2092.3,2.0,1186571306.4,161891312.0,102867040.0,1867416283.92,,,656842.0,51.77,,,,33.13,3200506.0,2970078.0,,,51.77,656842.0,,3076470.0,,1840.41,,0.95,,35.43,35.43,295012544.0,3402969695.04,84167.0,3360.73,35.38,19.71,0.1417,21.54,0.3991,11.535
2020-06-08,148160000.0,1701617600.0,7.42,19.92,5.57,1719.54,2.0,1067731691.56,125997432.0,92967496.0,1447080506.52,,,4281874.0,12.76,,1500000.0,,470.77,931774.0,41678584.0,,,12.76,4281874.0,17.23,1502836.0,12331319.0,1454.37,142.3,,,27.58,27.58,330842592.0,3799727169.12,,3814.51,27.6,16.02,0.1435,25.17,0.3243,11.485
2020-06-09,154639168.0,1706443218.88,7.75,20.5,5.81,1769.49,2.0,1154098829.64,123695104.0,104585304.0,1364975472.64,,,402310.0,98.87,,3910613.0,,50.4,8804474.0,4273350.0,,,98.87,402310.0,46.98,1651773.0,1097284.0,1411.94,25.26,0.96,,26.91,26.91,335963712.0,3707359561.92,83064.0,3821.74,26.98,16.95,0.1416,23.91,0.3364,11.035
2020-06-10,164676640.0,1789211693.6,8.25,20.89,6.19,1827.45,2.0,1114820100.56,118314960.0,102606544.0,1285492040.4,,,914284.0,14.71,,,,84.21,1552900.0,7081740.0,,,14.71,914284.0,,787318.0,3531660.0,1302.14,55.79,,,25.67,25.67,342523328.0,3721515958.72,,3765.69,25.69,20.43,0.1415,20.57,0.3573,10.865
2020-06-11,163482000.0,1696943160.0,8.19,20.43,6.15,1783.42,2.0,1083134648.16,115313224.0,104348232.0,1196951265.12,,,267808.0,53.38,,10000.0,,45.45,5418720.0,4055291.0,,,53.38,267808.0,0.11,785743.0,3687029.0,1252.94,46.0,,,25.05,25.05,344984480.0,3580938902.4,,3722.18,25.18,20.36,0.1425,20.96,0.3552,10.38
2020-06-12,173170736.0,1802707361.76,8.67,21.4,6.51,1836.76,2.0,1216512100.32,117684584.0,116859952.0,1225096519.44,,,1310916.0,125.56,,,,93.64,13264776.0,8291037.0,,,125.56,1310916.0,,9351483.0,753060.0,1232.03,8.19,,,25.54,25.54,343141696.0,3572105055.36,,3591.79,25.54,19.29,0.138,21.45,0.3758,10.41
2020-06-15,195522864.0,2010952656.24,9.79,24.21,7.35,2051.08,2.0,1353684876.72,123094680.0,131617392.0,1266028783.8,,,2094792.0,163.56,,832874.0,,102.5,16544910.0,9627470.0,,,163.56,2094792.0,8.99,12942771.0,2620343.0,1278.59,32.12,,,26.79,26.79,336374368.0,3459610374.88,,3504.83,26.73,19.71,0.1504,25.58,0.4255,10.285
2020-06-16,201693760.0,2155097825.6,10.1,25.02,7.58,2126.31,2.0,1506425836.24,105391552.0,140985104.0,1126108733.12,,,868205.0,121.46,,,,194.66,11326764.0,18830474.0,,,121.46,868205.0,,259143.0,1959053.0,1098.62,19.71,,,22.96,22.96,353674304.0,3779009938.24,,3692.71,22.93,21.78,0.1548,24.57,0.4394,10.685
2020-06-17,172421056.0,1830249509.44,8.64,20.91,6.48,1844.79,2.0,1299649308.32,89334720.0,122435168.0,948288052.8,,,1939033.0,42.74,,,,293.99,2462592.0,28261208.0,,,42.74,1939033.0,,10265346.0,21012518.0,954.0,223.49,,,19.71,19.71,363942272.0,3863247217.28,,3882.56,19.72,25.34,0.1872,30.14,0.3804,10.615
2020-06-18,163368160.0,1696578341.6,8.18,19.64,6.14,1734.04,2.0,1234382368.48,80160640.0,118862048.0,832468246.4,,,627075.0,,,,,108.53,,10100460.0,,,,627075.0,,299297.0,3573127.0,848.61,39.3,,,17.79,17.79,370370720.0,3846299927.2,,3922.58,17.79,25.76,0.1886,29.79,0.3626,10.385
2020-06-19,145308544.0,1535184767.36,7.28,17.25,5.46,1532.99,2.0,1220323256.56,66929776.0,115506224.0,707113083.44,,,342211.0,11.57,,,,149.58,1168089.0,14010203.0,,,11.57,342211.0,,437131.0,4523906.0,698.77,51.21,,,14.81,14.81,384955776.0,4067057773.44,,4019.13,14.81,21.88,0.194,32.74,0.3216,10.565
2020-06-22,143603648.0,1505684249.28,7.19,15.92,5.4,1520.08,2.0,1191906532.44,66191584.0,113677304.0,694018758.24,,,535395.0,,,,,13.55,,1315939.0,,,,535395.0,,42355.0,1828924.0,696.86,12.52,,,14.66,14.66,385217120.0,4039001503.2,,4054.24,14.67,21.9,0.1962,32.97,0.3181,10.485
2020-06-23,133384128.0,1402534105.92,6.68,14.71,5.01,1408.54,2.0,1097557550.64,65250304.0,104380176.0,686106946.56,,,691684.0,,,267720.0,,27.79,,2648226.0,,,,691684.0,2.81,1015261.0,9564851.0,683.94,104.89,,,14.45,14.45,386166720.0,4060543060.8,,4045.16,14.46,23.73,0.1827,28.42,0.2955,10.515
2020-06-24,130458288.0,1349590989.36,6.53,14.25,4.9,1376.46,1.0,1049115250.48,60344416.0,101412784.0,624262983.52,,,1615.0,4.02,,66000.0,,55.06,367913.0,5235616.0,,,4.02,1615.0,0.69,328113.0,3401300.0,634.95,39.13,,,13.44,13.44,388791904.0,4022052246.88,,4085.54,13.45,21.88,0.1785,28.78,0.2905,10.345
2020-06-25,130470448.0,1355587954.72,6.54,14.26,4.9,1367.1,1.0,1068325317.84,62366820.0,102822456.0,647991259.8,,,1408500.0,25.76,,,,23.68,2965137.0,2119126.0,,,25.76,1408500.0,,2733029.0,1555465.0,647.79,16.09,,,13.96,13.96,384522720.0,3995191060.8,,3988.92,13.97,22.06,0.1787,28.55,0.292,10.39
2020-06-26,130778968.0,1358793477.52,6.55,14.38,4.92,1369.46,1.0,1069342540.4,62917512.0,102920360.0,653712949.68,,,30367.0,16.64,,39700.0,,2.77,1618833.0,296480.0,,,16.64,30367.0,0.09,816804.0,1560629.0,653.98,16.32,,,14.08,14.08,383896864.0,3988688416.96,,3988.72,14.09,21.99,0.1836,29.71,0.2927,10.39
2020-06-29,126959736.0,1356564779.16,6.36,14.22,4.77,1340.92,1.0,1085296990.96,59096136.0,101572016.0,631442213.16,,,2114.0,,,74623.0,,42.76,,4126036.0,,,,2114.0,0.85,302547.0,1422969.0,617.18,14.64,,,13.23,13.23,387663456.0,4142184027.36,,4047.51,13.23,23.01,0.1892,29.63,0.2842,10.685
2020-06-30,123090184.0,1310295008.68,6.17,13.79,4.63,1316.1,1.0,1038527221.92,59462648.0,97560096.0,632979887.96,,,56662.0,17.94,,1482600.0,,1.77,1519244.0,225018.0,,,17.94,56662.0,15.36,534867.0,7013767.0,635.14,65.73,,,13.32,13.32,386864032.0,4118167620.64,,4132.07,13.32,23.43,0.1771,26.86,0.2758,10.645
2020-07-01,85591544.0,907270366.4,4.29,9.76,3.22,922.52,1.0,634722954.4,58985048.0,59879524.0,625241508.8,,,58929.0,,,,,7.55,,700439.0,,,,58929.0,,163914.0,37680568.0,627.32,393.72,,,13.13,13.13,390309824.0,4137284134.4,,4150.48,13.13,21.25,0.2107,37.89,0.1905,10.6
2020-07-02,76949952.0,832983230.4,3.85,8.8,2.89,832.01,1.0,550447266.4,50929468.0,50849632.0,551311491.1,,,8445.0,,,,,87.19,,8189028.0,,,,8445.0,,125000.0,9029893.0,542.54,96.54,,,11.33,11.33,398502208.0,4313786401.6,,4247.06,11.33,13.17,0.2202,42.03,0.1712,10.825
2020-07-03,77064824.0,827676209.76,3.86,8.71,2.9,838.59,1.0,551823090.24,45904368.0,51380176.0,493012912.32,,,6415.0,17.65,,,,53.27,1547143.0,5031517.0,,,17.65,6415.0,,,1016598.0,495.17,11.03,,,10.2,10.2,403956416.0,4338491907.84,,4364.33,10.19,15.24,0.222,41.84,0.1713,10.74
2020-07-06,77067960.0,843894162.0,3.86,8.73,2.9,841.15,1.0,563328663.0,45707704.0,51445540.0,500499358.8,,,824088.0,7.62,,800000.0,,17.1,554717.0,1576067.0,,,7.62,824088.0,8.76,555317.0,1289354.0,491.58,13.09,,,10.15,10.15,404782848.0,4432372185.6,,4360.09,10.13,14.48,0.2287,42.97,0.1711,10.95
2020-07-07,73372480.0,786919848.0,3.68,8.19,2.76,807.6,1.0,545003530.5,45285112.0,50816180.0,485682826.2,,,,3.87,,,,6.83,277793.0,645523.0,,,3.87,,,222930.0,907152.0,491.66,5.3,,,10.07,10.07,404390016.0,4337082921.6,,4407.49,10.04,14.57,0.2489,45.57,0.1632,10.725
2020-07-08,67095656.0,708865605.64,3.36,7.55,2.52,726.58,1.0,476331772.82,42016992.0,45085828.0,443909520.48,,,196440.0,2.04,,,,38.2,159908.0,3460936.0,,,2.04,196440.0,,44141.0,5890258.0,448.25,71.57,0.52,,9.37,9.37,406456384.0,4294211696.96,47764.0,4341.61,9.36,16.03,0.2874,49.26,0.1496,10.565
2020-07-09,65739516.0,684019663.98,3.3,7.5,2.47,704.98,1.0,465602440.56,42032624.0,44747952.0,437349452.72,,,1244717.0,0.69,,,,18.27,50835.0,1698973.0,,,0.69,1244717.0,,469886.0,388712.0,443.84,8.76,,,9.45,9.45,402710784.0,4190205707.52,,4247.78,9.46,15.94,0.2905,49.59,0.1478,10.405
2020-07-10,61760720.0,648178756.4,3.1,7.13,2.32,656.14,1.0,437985819.96,37550336.0,41732808.0,394090776.32,,,85275.0,,,,,49.69,,4567563.0,,,,85275.0,,,3015143.0,391.4,36.17,,,8.44,8.44,407160192.0,4273146215.04,,4244.01,8.44,17.12,0.2883,48.79,0.1389,10.495
2020-07-13,60644148.0,646769838.42,3.04,7.19,2.28,647.87,1.0,434210373.36,36894724.0,40713584.0,393482231.46,,,47009.0,0.32,,,,6.88,41631.0,710662.0,,,0.32,47009.0,,219541.0,1060858.0,387.57,11.08,2.26,,8.32,8.32,406307968.0,4333274478.72,211498.0,4274.43,8.31,17.58,0.2929,49.09,0.1368,10.665
2020-07-14,55875160.0,607642365.0,2.8,6.64,2.1,604.13,1.0,393890934.0,37389168.0,36219856.0,406607202.0,,,851127.0,2.45,,,,3.72,167500.0,356680.0,,,2.45,851127.0,,,4661226.0,398.81,46.62,,,8.39,8.39,408438912.0,4441773168.0,,4373.0,8.36,18.35,0.2771,45.86,0.1253,10.875
2020-07-15,56162680.0,613577279.0,2.82,6.72,2.11,617.02,1.0,399129099.3,34654956.0,36533556.0,378605394.3,,,55818.0,3.42,,,,33.47,313700.0,3146735.0,,,3.42,55818.0,,356702.0,,375.66,,,,7.77,7.77,411296384.0,4493412995.2,,4476.57,7.74,18.14,0.2752,45.77,0.1259,10.925
2020-07-16,55711496.0,611990783.56,2.79,6.73,2.09,615.42,1.0,395314514.66,36576572.0,35986756.0,401793643.42,,,1488082.0,9.49,,,,1.93,783200.0,187467.0,,,9.49,1488082.0,,621000.0,1330000.0,399.0,14.42,,,8.2,8.2,409237120.0,4495469763.2,,4478.93,8.18,18.33,0.2881,47.24,0.125,10.985
2020-07-17,56511436.0,621908353.18,2.83,6.9,2.12,625.42,1.0,404719307.74,36602584.0,36775948.0,402811436.92,,,20264.0,16.56,,,,0.59,1515364.0,54250.0,,,16.56,20264.0,,60000.0,726173.0,400.04,7.23,,,8.21,8.21,408996256.0,4501003797.28,,4494.0,8.17,18.05,0.2707,45.35,0.1268,11.005
2020-07-20,45211724.0,502302253.64,2.27,5.66,1.7,500.78,1.0,308162025.16,30671162.0,27737356.0,340756609.82,,,1238267.0,,,,,104.68,,9532389.0,,,,1238267.0,,2362699.0,9038591.0,336.45,101.54,,,6.88,6.88,414879648.0,4609312889.28,,4572.82,6.85,24.65,0.193,27.31,0.1015,11.11
2020-07-21,43126800.0,471591558.0,2.16,5.44,1.62,479.13,1.0,280765485.36,30322376.0,25675856.0,331575181.56,,,,,,,,3.87,,348786.0,,,,,,,2061500.0,332.59,20.61,,,6.81,6.81,414865504.0,4536554286.24,,4583.67,6.77,24.11,0.1871,25.61,0.0969,10.935
2020-07-22,41962112.0,456128157.44,2.1,5.46,1.58,460.99,1.0,265085385.6,30426664.0,24386880.0,330737837.68,,,1087.0,,,,,0.45,,21087.0,,,,1087.0,,124288.0,1288977.0,330.14,14.77,,,6.83,6.83,414735328.0,4508173015.36,,4521.24,6.8,24.68,0.1972,26.49,0.0943,10.87
2020-07-23,41854512.0,453075092.4,2.1,5.58,1.57,458.03,1.0,264888529.4,30269044.0,24470072.0,327662401.3,,,10000.0,2.85,,,,4.19,266022.0,383622.0,,,2.85,10000.0,,216000.0,182829.0,327.12,2.58,,,6.8,6.8,414621664.0,4488279512.8,,4505.49,6.77,24.27,0.1956,26.58,0.0941,10.825
2020-07-24,42413412.0,451278703.68,2.13,5.79,1.59,460.33,1.0,260351947.52,30827940.0,24469168.0,328009281.6,,,354029.0,0.17,,,,0.68,18500.0,61602.0,,,0.17,354029.0,,266471.0,19405.0,330.51,1.01,,,6.93,6.93,413742656.0,4402221859.84,,4454.61,6.91,24.27,0.1943,26.35,0.0954,10.64
2020-07-27,42677684.0,443207748.34,2.14,5.93,1.6,454.8,1.0,258425200.18,30676912.0,24884468.0,318579731.12,,,33937.0,4.04,,,,6.58,428300.0,576000.0,,,4.04,33937.0,,391035.0,13000.0,323.11,1.82,,,6.9,6.9,413682944.0,4296097373.44,,4364.78,6.89,24.08,0.1877,26.04,0.096,10.385
2020-07-28,42736684.0,445743614.12,2.14,6.0,1.61,450.33,1.0,261631397.58,30750706.0,25084506.0,320729863.58,,,2438.0,0.18,,197600.0,,0.95,2438.0,86435.0,,,0.18,2438.0,2.17,157791.0,,320.84,,,,6.92,6.92,413819424.0,4316136592.32,,4312.41,6.92,23.76,0.1872,26.27,0.0961,10.43
2020-07-29,42636252.0,446401558.44,2.14,6.23,1.6,449.46,1.0,262128888.36,30922100.0,25036188.0,323754387.0,,,429325.0,0.52,,,,2.75,51523.0,257933.0,,,0.52,429325.0,,,99840.0,322.23,1.03,,,6.95,6.95,414244704.0,4337142050.88,,4316.18,6.95,23.86,0.1877,26.34,0.0958,10.47
2020-07-30,43392020.0,432010951.12,2.18,6.41,1.63,452.84,1.0,251609784.26,31441882.0,25272176.0,313035377.19,,,45100.0,2.18,,43000.0,,0.93,192986.0,89435.0,,,2.18,45100.0,0.1,564118.0,,324.66,,,,7.07,7.07,413067392.0,4112498954.75,,4270.55,7.07,23.79,0.1802,25.23,0.0976,9.956
2020-07-31,38494720.0,381559664.64,1.93,5.44,1.45,387.05,1.0,201975594.91,27022590.0,20376876.0,267847912.08,,,5449.0,,,,,44.89,,4432740.0,,,,5449.0,,8000.0,4895299.0,270.97,51.75,,,6.1,6.1,416318624.0,4126550201.09,,4149.06,6.13,26.81,0.2179,29.51,0.0868,9.912
2020-08-03,40542416.0,405424160.0,2.03,6.06,1.52,407.06,1.0,209644760.0,28610986.0,20964476.0,286109860.0,,,504860.0,10.31,,,,0.49,1029708.0,45150.0,,,10.31,504860.0,,1128686.0,442109.0,285.95,4.64,,,6.46,6.46,414482848.0,4144828480.0,,4128.95,6.48,25.18,0.1964,27.95,0.0915,10.0
2020-08-04,41134752.0,415872342.72,2.06,6.11,1.55,415.8,1.0,214124502.36,28988320.0,21179476.0,293071915.2,,,215835.0,,,215000.0,,3.18,,317600.0,,,,215835.0,2.14,479100.0,,291.11,,,,6.69,6.69,404240672.0,4086873193.92,,4043.53,6.72,24.79,0.1921,27.49,0.0949,10.11
