,UBBB FP Equity_DX_SI_QTY,UBBB FP Equity_DX_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBBB FP Equity_DX_SI_MV,UBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SUPPLY_SI_QTY,UBBB FP Equity_DX_BROKER_SI_QTY,UBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBBB FP Equity_DX_BROKER_SI_MV_INC_x,UBBB FP Equity_DX_BROKER_SI_QTY_ADD,UBBB FP Equity_DX_SUPPLY_SI_MV_DEC,UBBB FP Equity_DX_BROKER_SI_QTY_INC,UBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,UBBB FP Equity_DX_BROKER_SI_MV_INC_y,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBBB FP Equity_DX_BROKER_SI_MV_ADD,UBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,UBBB FP Equity_DX_BROKER_SI_QTY_DEC,UBBB FP Equity_DX_SUPPLY_SI_MV,UBBB FP Equity_DX_BROKER_SI_MV_DEC,UBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBBB FP Equity_DX_UTILIZATION_QUANTITY,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBBB FP Equity_DX_BROKER_SI_CON_RATIO,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,UBBB FP Equity_PX_LAST
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,641393.9,0.42,0.0,,0.0,,0.0,55.412
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,643199.6,0.43,0.0,,0.0,,0.0,55.568
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,643188.03,0.43,0.0,,0.0,,0.0,55.567
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,644692.78,0.44,0.0,,0.0,,0.0,55.697
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,645572.48,0.44,0.0,,0.0,,0.0,55.773
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,645503.03,0.44,0.0,,0.0,,0.0,55.767
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,646255.4,0.45,0.0,,0.0,,0.0,55.832
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,647887.48,0.45,0.0,,0.0,,0.0,55.973
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,647412.9,0.45,0.0,,0.0,,0.0,55.932
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,648882.93,0.45,0.0,,0.0,,0.0,56.059
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,649160.73,0.45,0.0,,0.0,,0.0,56.083
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,649519.55,0.46,0.0,,0.0,,0.0,56.114
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,651209.5,0.46,0.0,,0.0,,0.0,56.26
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,652274.4,0.46,0.0,,0.0,,0.0,56.352
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,654103.25,0.46,0.0,,0.0,,0.0,56.51
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,655307.05,0.47,0.0,,0.0,,0.0,56.614
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,656487.7,0.47,0.0,,0.0,,0.0,56.716
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,655735.32,0.46,0.0,,0.0,,0.0,56.651
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,655712.18,0.46,0.0,,0.0,,0.0,56.649
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,655677.45,0.44,0.0,,0.0,,0.0,56.646
2020-06-12,14000.0,792022.0,19.33,1.21,0.77,396011.0,7000.0,7000.0,396011.0,,,7000.0,,,,,,0.4,7000.0,,0.37,,100.0,60.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2095,56.573
2020-06-15,14000.0,791434.0,15.71,1.11,0.77,395717.0,7000.0,7000.0,395717.0,,,,,,,,,,,,0.37,,100.0,60.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2095,56.531
2020-06-16,14000.0,797468.0,15.71,1.11,0.76,398734.0,7000.0,7000.0,398734.0,,,,,,,,,,,,0.37,,100.0,60.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2095,56.962
2020-06-17,14000.0,797720.0,13.22,1.11,0.77,398860.0,7000.0,7000.0,398860.0,,,,,,,,,,,,0.37,,100.0,60.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2095,56.98
2020-06-18,14000.0,796124.0,13.22,1.11,0.76,398062.0,7000.0,7000.0,398062.0,,,,,,,,,,,,0.36,,100.0,60.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2095,56.866
2020-06-19,7000.0,398440.0,6.41,0.56,0.4,398440.0,0.0,7000.0,0.0,,,,0.36,,7000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6048,56.92
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7000.0,0.0,0.4,0.0,0.0,11575.0,658767.98,0.45,0.0,,0.0,,0.0,56.913
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,660064.38,0.45,0.0,,0.0,,0.0,57.025
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,659717.13,0.44,0.0,,0.0,,0.0,56.995
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,659775.0,0.45,0.0,,0.0,,0.0,57.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,659832.88,0.44,0.0,,0.0,,0.0,57.005
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,659670.82,0.44,0.0,,0.0,,0.0,56.991
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11575.0,661025.1,0.44,0.0,,0.0,,0.0,57.108
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,772250.45,0.56,0.0,,0.0,,0.0,57.098
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,773630.0,0.56,0.0,,0.0,,0.0,57.2
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,773792.3,0.61,0.0,,0.0,,0.0,57.212
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774116.9,0.61,0.0,,0.0,,0.0,57.236
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774373.88,0.6,0.0,,0.0,,0.0,57.255
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774698.48,0.6,0.0,,0.0,,0.0,57.279
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774887.83,0.6,0.0,,0.0,,0.0,57.293
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,773508.28,0.61,0.0,,0.0,,0.0,57.191
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774657.9,0.6,0.0,,0.0,,0.0,57.276
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774130.43,0.61,0.0,,0.0,,0.0,57.237
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,776280.9,0.61,0.0,,0.0,,0.0,57.396
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774739.05,0.61,0.0,,0.0,,0.0,57.282
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774887.83,0.6,0.0,,0.0,,0.0,57.293
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,774373.88,0.6,0.0,,0.0,,0.0,57.255
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,777606.35,0.6,0.0,,0.0,,0.0,57.494
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,776862.48,0.6,0.0,,0.0,,0.0,57.439
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,776997.73,0.6,0.0,,0.0,,0.0,57.449
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,776943.63,0.6,0.0,,0.0,,0.0,57.445
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,777173.55,0.61,0.0,,0.0,,0.0,57.462
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,777444.05,0.61,0.0,,0.0,,0.0,57.482
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,777930.95,0.61,0.0,,0.0,,0.0,57.518
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,778945.33,0.61,0.0,,0.0,,0.0,57.593
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,779689.2,0.61,0.0,,0.0,,0.0,57.648
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,780027.33,0.61,0.0,,0.0,,0.0,57.673
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,780108.48,0.6,0.0,,0.0,,0.0,57.679
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,13525.0,780284.3,0.6,0.0,,0.0,,0.0,57.692
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1110917.63,0.93,0.0,,0.0,,0.0,57.725
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1110725.18,0.93,0.0,,0.0,,0.0,57.715
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1110975.36,0.92,0.0,,0.0,,0.0,57.728
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1110032.36,0.93,0.0,,0.0,,0.0,57.679
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1109916.89,0.93,0.0,,0.0,,0.0,57.673
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1110359.52,0.94,0.0,,0.0,,0.0,57.696
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19245.0,1107819.18,0.94,0.0,,0.0,,0.0,57.564
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1256674.89,1.08,0.0,,0.0,,0.0,57.606
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1256631.26,1.09,0.0,,0.0,,0.0,57.604
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1257482.05,1.08,0.0,,0.0,,0.0,57.643
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1257547.49,1.08,0.0,,0.0,,0.0,57.646
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1258747.32,1.08,0.0,,0.0,,0.0,57.701
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1258463.72,1.09,0.0,,0.0,,0.0,57.688
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1258049.24,1.09,0.0,,0.0,,0.0,57.669
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1257307.52,1.09,0.0,,0.0,,0.0,57.635
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1257896.53,1.08,0.0,,0.0,,0.0,57.662
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21815.0,1258812.76,1.09,0.0,,0.0,,0.0,57.704
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1706154.81,1.54,0.0,,0.0,,0.0,57.777
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1706095.75,1.53,0.0,,0.0,,0.0,57.775
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1706863.53,1.52,0.0,,0.0,,0.0,57.801
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1708399.09,1.54,0.0,,0.0,,0.0,57.853
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1705387.03,1.53,0.0,,0.0,,0.0,57.751
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29530.0,1703821.94,1.54,0.0,,0.0,,0.0,57.698
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2085530.48,1.91,0.0,,0.0,,0.0,57.64
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2088461.22,1.91,0.0,,0.0,,0.0,57.721
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2085639.03,1.92,0.0,,0.0,,0.0,57.643
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2091970.88,1.91,0.0,,0.0,,0.0,57.818
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2089799.96,1.92,0.0,,0.0,,0.0,57.758
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2089221.04,1.91,0.0,,0.0,,0.0,57.742
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2089944.68,1.91,0.0,,0.0,,0.0,57.762
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2090125.59,1.92,0.0,,0.0,,0.0,57.767
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2092007.06,1.92,0.0,,0.0,,0.0,57.819
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2088063.22,1.9,0.0,,0.0,,0.0,57.71
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2091030.14,1.91,0.0,,0.0,,0.0,57.792
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36182.0,2089474.32,1.91,0.0,,0.0,,0.0,57.749
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42617.0,2455762.01,2.29,0.0,,0.0,,0.0,57.624
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42617.0,2452523.12,2.28,0.0,,0.0,,0.0,57.548
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2452678.65,2.29,0.0,,0.0,,0.0,57.553
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2458900.58,2.3,0.0,,0.0,,0.0,57.699
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2457451.64,2.28,0.0,,0.0,,0.0,57.665
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2458090.88,2.28,0.0,,0.0,,0.0,57.68
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2461031.38,2.28,0.0,,0.0,,0.0,57.749
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2459071.05,2.29,0.0,,0.0,,0.0,57.703
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2460562.61,2.28,0.0,,0.0,,0.0,57.738
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2455832.23,2.28,0.0,,0.0,,0.0,57.627
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2466486.23,2.28,0.0,,0.0,,0.0,57.877
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42616.0,2463630.96,2.3,0.0,,0.0,,0.0,57.81
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2434852.31,2.29,0.0,,0.0,,0.0,57.813
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2438221.59,2.28,0.0,,0.0,,0.0,57.893
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2434725.96,2.29,0.0,,0.0,,0.0,57.81
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2437126.57,2.28,0.0,,0.0,,0.0,57.867
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2433715.18,2.29,0.0,,0.0,,0.0,57.786
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2440327.39,2.3,0.0,,0.0,,0.0,57.943
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2436115.79,2.3,0.0,,0.0,,0.0,57.843
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2434346.92,2.3,0.0,,0.0,,0.0,57.801
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2431904.19,2.28,0.0,,0.0,,0.0,57.743
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2437800.43,2.3,0.0,,0.0,,0.0,57.883
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2438895.44,2.29,0.0,,0.0,,0.0,57.909
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2440327.39,2.29,0.0,,0.0,,0.0,57.943
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2437168.69,2.28,0.0,,0.0,,0.0,57.868
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2437674.08,2.28,0.0,,0.0,,0.0,57.88
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2433925.76,2.29,0.0,,0.0,,0.0,57.791
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2436789.64,2.29,0.0,,0.0,,0.0,57.859
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2434894.42,2.31,0.0,,0.0,,0.0,57.814
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2442264.72,2.29,0.0,,0.0,,0.0,57.989
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2443233.39,2.32,0.0,,0.0,,0.0,58.012
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2441043.36,2.31,0.0,,0.0,,0.0,57.96
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2441843.56,2.28,0.0,,0.0,,0.0,57.979
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2443780.9,2.29,0.0,,0.0,,0.0,58.025
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,42116.0,2439400.84,2.29,0.0,,0.0,,0.0,57.921
