,MTB FP Equity_DX_SI_QTY,MTB FP Equity_DX_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTB FP Equity_DX_SI_MV,MTB FP Equity_DX_DSS,MTB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY,MTB FP Equity_DX_BROKER_SI_QTY,MTB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTB FP Equity_DX_BROKER_SI_MV_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTB FP Equity_DX_BROKER_SI_MV_INC_x,MTB FP Equity_DX_SUPPLY_SI_MV_NEW,MTB FP Equity_DX_BROKER_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_NEW,MTB FP Equity_DX_SUPPLY_SI_MV_DEC,MTB FP Equity_DX_BROKER_SI_QTY_INC,MTB FP Equity_DX_SUPPLY_SI_QTY_DEC,MTB FP Equity_DX_BROKER_SI_MV_NEW_y,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTB FP Equity_DX_BROKER_SI_MV_INC_y,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTB FP Equity_DX_BROKER_SI_MV_ADD,MTB FP Equity_DX_SUPPLY_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_DEC,MTB FP Equity_DX_SUPPLY_SI_MV,MTB FP Equity_DX_BROKER_SI_MV_DEC,MTB FP Equity_DX_SUPPLY_SI_MV_RMV,MTB FP Equity_DX_BROKER_SI_MV_RMV,MTB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTB FP Equity_DX_UTILIZATION_QUANTITY,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTB FP Equity_DX_ACTIVE_UTILIZATION_MV,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTB FP Equity_DX_BROKER_SI_CON_RATIO,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTB FP Equity_DX_DEMAND_SUPPLY_RATIO,MTB FP Equity_PX_LAST
2014-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175602.9,,0.16,0.0,,0.0,,0.0,148.69
2014-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175602.9,,0.16,0.0,,0.0,,0.0,148.69
2014-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175555.6,,0.16,0.0,,0.0,,0.0,148.65
2014-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175520.2,,0.16,0.0,,0.0,,0.0,148.62
2014-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175638.3,,0.16,0.0,,0.0,,0.0,148.72
2014-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1181.0,175945.4,,0.16,0.0,,0.0,,0.0,148.98
2014-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211147.2,,0.19,0.0,,0.0,,0.0,148.8
2014-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211232.3,,0.19,0.0,,0.0,,0.0,148.86
2014-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211175.6,,0.19,0.0,,0.0,,0.0,148.82
2014-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211360.0,,0.19,0.0,,0.0,,0.0,148.95
2014-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211402.6,,0.19,0.0,,0.0,,0.0,148.98
2014-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211416.8,,0.19,0.0,,0.0,,0.0,148.99
2014-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211516.1,,0.19,0.0,,0.0,,0.0,149.06
2014-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211445.2,,0.19,0.0,,0.0,,0.0,149.01
2014-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211402.6,,0.19,0.0,,0.0,,0.0,148.98
2014-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1419.0,211487.8,,0.19,0.0,,0.0,,0.0,149.04
2014-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227033.6,,0.2,0.0,,0.0,,0.0,149.07
2014-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,226972.7,,0.2,0.0,,0.0,,0.0,149.03
2014-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,226759.5,,0.2,0.0,,0.0,,0.0,148.89
2014-11-20,3000.0,447030.0,0.79,0.07,0.43,,298020.0,1000.0,2000.0,149010.0,,,,,,2000.0,,,,,,,,,0.3,1000.0,,0.13,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.01
2014-11-21,3000.0,447540.0,0.61,0.07,0.45,,298360.0,1000.0,2000.0,149180.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.18
2014-11-24,3000.0,447930.0,0.6,0.07,0.45,,298620.0,1000.0,2000.0,149310.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.31
2014-11-25,3000.0,448200.0,0.6,0.07,0.45,,298800.0,1000.0,2000.0,149400.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.4
2014-11-26,3000.0,448020.0,0.63,0.07,0.45,,298680.0,1000.0,2000.0,149340.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.34
2014-11-27,3000.0,448140.0,0.65,0.07,0.45,,298760.0,1000.0,2000.0,149380.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.38
2014-11-28,3000.0,448110.0,0.59,0.07,0.45,,298740.0,1000.0,2000.0,149370.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,65.66,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9698,149.37
2014-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.15,,1000.0,,,,,,,2000.0,0.0,0.3,,,0.0,0.0,1523.0,227353.4,,0.23,0.0,,0.0,,0.0,149.28
2014-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227353.4,,0.23,0.0,,0.0,,0.0,149.28
2014-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227551.4,,0.23,0.0,,0.0,,0.0,149.41
2014-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227399.1,,0.23,0.0,,0.0,,0.0,149.31
2014-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227460.1,,0.23,0.0,,0.0,,0.0,149.35
2014-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227612.3,,0.23,0.0,,0.0,,0.0,149.45
2014-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227338.2,,0.23,0.0,,0.0,,0.0,149.27
2014-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227140.2,,0.23,0.0,,0.0,,0.0,149.14
2014-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1523.0,227109.8,,0.23,0.0,,0.0,,0.0,149.12
2014-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3063.0,456478.9,,0.46,0.0,,0.0,,0.0,149.03
2014-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3063.0,456662.7,,0.46,0.0,,0.0,,0.0,149.09
2014-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3063.0,456662.7,,0.46,0.0,,0.0,,0.0,149.09
2014-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,455358.4,,0.45,0.0,,0.0,,0.0,149.2
2014-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,455694.1,,0.46,0.0,,0.0,,0.0,149.31
2014-12-19,5600.0,836639.9,0.92,0.13,0.84,,418320.0,2800.0,2800.0,418320.0,,,,,,2800.0,,,,,,,,,0.42,2800.0,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,149.4
2014-12-22,5600.0,837144.0,0.92,0.13,0.84,,418572.0,2800.0,2800.0,418572.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,149.49
2014-12-23,5600.0,837312.0,0.91,0.13,0.84,,418656.0,2800.0,2800.0,418656.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,149.52
2014-12-24,5600.0,837312.0,0.93,0.13,0.84,,418656.0,2800.0,2800.0,418656.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,
2014-12-25,5600.0,837312.0,0.93,0.13,0.83,,418656.0,2800.0,2800.0,418656.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,
2014-12-26,5600.0,837312.0,0.93,0.13,0.84,,418656.0,2800.0,2800.0,418656.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,
2014-12-29,5600.0,837256.0,0.93,0.13,0.83,,418628.0,2800.0,2800.0,418628.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,149.51
2014-12-30,5600.0,838320.0,0.93,0.13,0.84,,419160.0,2800.0,2800.0,419160.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,149.7
2014-12-31,5600.0,838320.0,0.93,0.13,0.84,,419160.0,2800.0,2800.0,419160.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,
2015-01-01,5600.0,838320.0,0.94,0.13,0.84,,419160.0,2800.0,2800.0,419160.0,,,,,,,,,,,,,,,,,,0.42,,,,100.0,91.74,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8349,
2015-01-02,4100.0,615123.0,0.69,0.09,0.61,,420084.0,1300.0,2800.0,195039.0,,,,,,,,0.23,,1500.0,,,,,,,,0.19,,,,100.0,42.6,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3434,150.03
2015-01-05,2800.0,419468.0,0.47,0.06,0.42,,419468.0,0.0,2800.0,0.0,,,,,,,,0.2,,1300.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9174,149.81
2015-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2800.0,0.0,0.42,,,0.0,0.0,3052.0,457006.5,,0.46,0.0,,0.0,,0.0,149.74
2015-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,456579.2,,0.46,0.0,,0.0,,0.0,149.6
2015-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,456731.8,,0.46,0.0,,0.0,,0.0,149.65
2015-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,456609.7,,0.46,0.0,,0.0,,0.0,149.61
2015-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,456914.9,,0.46,0.0,,0.0,,0.0,149.71
2015-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,457037.0,,0.46,0.0,,0.0,,0.0,149.75
2015-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,457494.8,,0.46,0.0,,0.0,,0.0,149.9
2015-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3052.0,457769.5,,0.46,0.0,,0.0,,0.0,149.99
2015-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405104.7,,0.41,0.0,,0.0,,0.0,150.15
2015-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405104.7,,0.4,0.0,,0.0,,0.0,150.15
2015-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,404888.9,,0.4,0.0,,0.0,,0.0,150.07
2015-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,404457.2,,0.41,0.0,,0.0,,0.0,149.91
2015-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405266.6,,0.4,0.0,,0.0,,0.0,150.21
2015-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405617.3,,0.4,0.0,,0.0,,0.0,150.34
2015-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405158.7,,0.4,0.0,,0.0,,0.0,150.17
2015-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,404942.8,,0.41,0.0,,0.0,,0.0,150.09
2015-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,404888.9,,0.4,0.0,,0.0,,0.0,150.07
2015-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405077.7,,0.41,0.0,,0.0,,0.0,150.14
2015-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405293.6,,0.4,0.0,,0.0,,0.0,150.22
2015-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405266.6,,0.41,0.0,,0.0,,0.0,150.21
2015-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405455.4,,0.41,0.0,,0.0,,0.0,150.28
2015-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405536.4,,0.4,0.0,,0.0,,0.0,150.31
2015-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405617.3,,0.41,0.0,,0.0,,0.0,150.34
2015-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405536.4,,0.41,0.0,,0.0,,0.0,150.31
2015-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405104.7,,0.4,0.0,,0.0,,0.0,150.15
2015-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2698.0,405104.7,,0.4,0.0,,0.0,,0.0,150.15
2015-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465226.7,,0.47,0.0,,0.0,,0.0,150.17
2015-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465536.5,,0.47,0.0,,0.0,,0.0,150.27
2015-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465784.3,,0.46,0.0,,0.0,,0.0,150.35
2015-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465660.4,,0.46,0.0,,0.0,,0.0,150.31
2015-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465536.5,,0.46,0.0,,0.0,,0.0,150.27
2015-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465784.3,,0.47,0.0,,0.0,,0.0,150.35
2015-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,465939.2,,0.46,0.0,,0.0,,0.0,150.4
2015-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,466218.0,,0.46,0.0,,0.0,,0.0,150.49
2015-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,466527.8,,0.47,0.0,,0.0,,0.0,150.59
2015-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,466868.6,,0.47,0.0,,0.0,,0.0,150.7
2015-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,466961.5,,0.47,0.0,,0.0,,0.0,150.73
2015-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,467612.1,,0.47,0.0,,0.0,,0.0,150.94
2015-02-27,4800.0,724320.0,1.17,0.11,0.72,,362160.0,2400.0,2400.0,362160.0,,,,,,2400.0,,,,,,,,,0.36,2400.0,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5494,150.9
2015-03-02,4800.0,723984.0,1.18,0.11,0.72,,361992.0,2400.0,2400.0,361992.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5494,150.83
2015-03-03,4800.0,723504.0,1.18,0.11,0.72,,361752.0,2400.0,2400.0,361752.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,1.5494,150.73
2015-03-04,9300.0,1401696.0,2.28,0.2,1.4,,1039968.0,2400.0,6900.0,361728.0,,,,0.68,,,,,4500.0,,,,0.68,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,3.0019,150.72
2015-03-05,9300.0,1403463.0,2.28,0.2,1.4,,1041279.0,2400.0,6900.0,362184.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,3.0019,150.91
2015-03-06,9300.0,1403835.0,2.32,0.2,1.4,,1041555.0,2400.0,6900.0,362280.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,3.0019,150.95
2015-03-09,9300.0,1404579.0,2.03,0.2,1.4,,1042107.0,2400.0,6900.0,362472.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,3.0019,151.03
2015-03-10,9300.0,1405695.0,1.9,0.2,1.4,,1042935.0,2400.0,6900.0,362760.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,77.47,0.0,0.0,,0.0,100.0,,1.0,100.0,3.0019,151.15
2015-03-11,13900.0,2102097.0,2.83,0.3,2.1,,2102097.0,0.0,13900.0,0.0,,,,1.05,,,,0.37,7000.0,2400.0,,,1.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.4868,151.23
2015-03-12,7000.0,1057840.0,1.43,0.15,1.06,,1057840.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,6900.0,0.0,1.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2595,151.12
2015-03-13,7000.0,1057140.0,1.39,0.15,1.06,,1057140.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2595,151.02
2015-03-16,7000.0,1056650.0,1.39,0.15,1.06,,1056650.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.2595,150.95
2015-03-17,2500.0,376975.0,0.49,0.05,0.38,,376975.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,4500.0,0.0,0.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,150.79
2015-03-18,2500.0,377025.0,0.47,0.05,0.38,,377025.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,150.81
2015-03-19,2500.0,377275.0,0.57,0.05,0.38,,377275.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,150.91
2015-03-20,2500.0,377500.0,0.82,0.05,0.38,,377500.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,151.0
2015-03-23,2500.0,377050.0,0.82,0.05,0.38,,377050.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,150.82
2015-03-24,2500.0,376875.0,0.82,0.05,0.38,,376875.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.807,150.75
2015-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.38,,,0.0,0.0,3098.0,467085.5,,0.47,0.0,,0.0,,0.0,150.77
2015-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,467302.3,,0.47,0.0,,0.0,,0.0,150.84
2015-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,467302.3,,0.47,0.0,,0.0,,0.0,150.84
2015-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,467302.3,,0.47,0.0,,0.0,,0.0,150.84
2015-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3098.0,467798.0,,0.47,0.0,,0.0,,0.0,151.0
