,VETO FP Equity_DX_SI_QTY,VETO FP Equity_DX_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VETO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VETO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VETO FP Equity_DX_SI_MV,VETO FP Equity_DX_DSS,VETO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY,VETO FP Equity_DX_BROKER_SI_QTY,VETO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VETO FP Equity_DX_BROKER_SI_MV_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_x,VETO FP Equity_DX_BROKER_SI_MV_INC_x,VETO FP Equity_DX_SUPPLY_SI_MV_NEW,VETO FP Equity_DX_BROKER_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_NEW,VETO FP Equity_DX_SUPPLY_SI_MV_DEC,VETO FP Equity_DX_BROKER_SI_QTY_INC,VETO FP Equity_DX_SUPPLY_SI_QTY_DEC,VETO FP Equity_DX_BROKER_SI_MV_NEW_y,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VETO FP Equity_DX_BROKER_SI_MV_INC_y,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_y,VETO FP Equity_DX_BROKER_SI_MV_ADD,VETO FP Equity_DX_SUPPLY_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_DEC,VETO FP Equity_DX_SUPPLY_SI_MV,VETO FP Equity_DX_BROKER_SI_MV_DEC,VETO FP Equity_DX_SUPPLY_SI_MV_RMV,VETO FP Equity_DX_BROKER_SI_MV_RMV,VETO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VETO FP Equity_DX_UTILIZATION_QUANTITY,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VETO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VETO FP Equity_DX_ACTIVE_UTILIZATION_MV,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VETO FP Equity_DX_BROKER_SI_CON_RATIO,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VETO FP Equity_DX_DEMAND_SUPPLY_RATIO,VETO FP Equity_PX_LAST
2019-04-05,1761.0,101081.4,0.05,0.8,0.01,0.1,0.0,72381.4,500.0,1261.0,28700.0,,,,,,,,0.04,,761.0,,,,,,,,0.03,,,,0.47,0.47,106670.0,6122858.0,,6.07,0.47,28.15,0.3495,43.7,0.0164,57.4
2019-04-08,1000.0,58000.0,0.03,0.46,0.01,0.06,0.0,29000.0,500.0,500.0,29000.0,,,,,,,,,,,,,,,,,761.0,0.03,0.04,,,0.47,0.47,106470.0,6175260.0,,6.11,0.47,50.0,0.5,50.0,0.0093,58.0
2019-04-09,1000.0,59200.0,0.03,0.49,0.01,0.06,0.0,29600.0,500.0,500.0,29600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.47,0.47,106470.0,6303024.0,,6.19,0.47,50.0,0.5,50.0,0.0093,59.2
2019-04-10,1000.0,57600.0,0.03,0.48,0.01,0.06,0.0,28800.0,500.0,500.0,28800.0,,,,,,,,,,,,,,,,,,0.03,,,,0.47,0.47,106470.0,6132672.0,,6.26,0.47,50.0,0.5,50.0,0.0093,57.6
2019-04-11,1000.0,58600.0,0.03,0.52,0.01,0.06,0.0,29300.0,500.0,500.0,29300.0,,,,,,,,,,,,,,,,,,0.03,,,,0.47,0.47,106067.0,6215526.2,,6.13,0.47,50.0,0.5,50.0,0.0094,58.6
2019-04-12,1000.0,58200.0,0.03,0.53,0.01,0.06,0.0,29100.0,500.0,500.0,29100.0,,,,,,,,,,,,,,,,,,0.03,,,,0.47,0.47,105331.0,6130264.2,,6.15,0.47,50.0,0.5,50.0,0.0094,58.2
2019-04-15,1000.0,58600.0,0.03,0.6,0.01,0.06,0.0,29300.0,500.0,500.0,29300.0,,,,,,,,,,,,,,,,,,0.03,,,,0.47,0.47,104980.0,6151828.0,,6.12,0.47,50.0,0.5,50.0,0.0095,58.6
2019-04-16,1000.0,57400.0,0.03,0.64,0.01,0.06,0.0,28700.0,500.0,500.0,28700.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,104233.0,5982974.2,,6.09,0.48,49.79,0.5,50.21,0.0095,57.4
2019-04-17,1000.0,57200.0,0.03,0.65,0.01,0.06,0.0,28600.0,500.0,500.0,28600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,104070.0,5952804.0,,5.97,0.48,50.0,0.5,50.0,0.0096,57.2
2019-04-18,1000.0,57200.0,0.03,0.66,0.01,0.06,0.0,28600.0,500.0,500.0,28600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,104070.0,5952804.0,,5.97,0.48,50.0,0.5,50.0,0.0096,57.2
2019-04-19,1000.0,57200.0,0.03,0.62,0.01,0.06,0.0,28600.0,500.0,500.0,28600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,103074.0,5895832.8,,5.9,0.48,50.0,0.5,50.0,0.0097,
2019-04-22,1000.0,57200.0,0.03,0.62,0.01,0.06,0.0,28600.0,500.0,500.0,28600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,102616.0,5869635.2,,5.87,0.49,50.0,0.5,50.0,0.0097,
2019-04-23,1000.0,57200.0,0.03,0.62,0.01,0.06,0.0,28600.0,500.0,500.0,28600.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,102616.0,5869635.2,,5.88,0.48,50.0,0.5,50.0,0.0097,57.2
2019-04-24,1000.0,57000.0,0.03,0.63,0.01,0.06,0.0,28500.0,500.0,500.0,28500.0,,,,,,,,,,,,,,,,,,0.03,,,,0.48,0.48,102616.0,5849112.0,,5.88,0.48,50.0,0.5,50.0,0.0097,57.0
2019-04-25,1000.0,56200.0,0.03,0.63,0.01,0.06,0.0,28100.0,500.0,500.0,28100.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,101637.0,5711999.4,,5.8,0.49,50.0,0.5,50.0,0.0098,56.2
2019-04-26,1000.0,55800.0,0.03,0.62,0.01,0.06,0.0,27900.0,500.0,500.0,27900.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,101136.0,5643388.8,,5.67,0.49,50.0,0.5,50.0,0.0098,55.8
2019-04-29,1000.0,55800.0,0.03,0.67,0.01,0.06,0.0,27900.0,500.0,500.0,27900.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,99136.0,5531788.8,,5.52,0.5,49.85,0.5,50.15,0.01,55.8
2019-04-30,1000.0,56000.0,0.03,0.66,0.01,0.06,0.0,28000.0,500.0,500.0,28000.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,99099.0,5549544.0,,5.52,0.5,50.0,0.5,50.0,0.01,56.0
2019-05-01,1000.0,56000.0,0.03,0.71,0.01,0.06,0.0,28000.0,500.0,500.0,28000.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,98767.0,5530952.0,,5.53,0.5,50.0,0.5,50.0,0.0101,
2019-05-02,1000.0,56000.0,0.03,0.71,0.01,0.06,0.0,28000.0,500.0,500.0,28000.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,98767.0,5530952.0,,5.55,0.5,50.0,0.5,50.0,0.0101,56.0
2019-05-03,1000.0,56000.0,0.03,0.71,0.01,0.06,0.0,28000.0,500.0,500.0,28000.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,98767.0,5530952.0,,5.53,0.51,49.78,0.5,50.22,0.0101,56.0
2019-05-06,1000.0,54800.0,0.03,0.72,0.01,0.06,0.0,27400.0,500.0,500.0,27400.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,98576.0,5401964.8,,5.5,0.51,50.0,0.5,50.0,0.0101,54.8
2019-05-07,1000.0,54600.0,0.03,0.69,0.01,0.05,0.0,27300.0,500.0,500.0,27300.0,,,,,,,,,,,,,,,,,,0.03,,,,0.51,0.51,98262.0,5365105.2,,5.38,0.51,50.0,0.5,50.0,0.0101,54.6
2019-05-08,1000.0,53800.0,0.03,0.67,0.01,0.05,0.0,26900.0,500.0,500.0,26900.0,,,,,,,,,,,,,,,,,,0.03,,,,0.51,0.51,96801.0,5207893.8,,5.27,0.52,49.98,0.5,50.02,0.0103,53.8
2019-05-09,1000.0,54600.0,0.03,0.63,0.01,0.05,0.0,27300.0,500.0,500.0,27300.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,98601.0,5383614.6,,5.31,0.5,50.0,0.5,50.0,0.0101,54.6
2019-05-10,1000.0,54200.0,0.03,0.65,0.01,0.05,0.0,27100.0,500.0,500.0,27100.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,99801.0,5409214.2,,5.44,0.5,50.0,0.5,50.0,0.01,54.2
2019-05-13,1000.0,53800.0,0.03,0.64,0.01,0.05,0.0,26900.0,500.0,500.0,26900.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,99801.0,5369293.8,,5.41,0.5,50.0,0.5,50.0,0.01,53.8
2019-05-14,1000.0,54000.0,0.03,0.64,0.01,0.05,0.0,27000.0,500.0,500.0,27000.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,101001.0,5454054.0,,5.45,0.49,50.0,0.5,50.0,0.0099,54.0
2019-05-15,1000.0,53600.0,0.03,0.72,0.01,0.05,0.0,26800.0,500.0,500.0,26800.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,101001.0,5413653.6,,5.45,0.49,50.0,0.5,50.0,0.0099,53.6
2019-05-16,1000.0,53600.0,0.03,0.76,0.01,0.05,0.0,26800.0,500.0,500.0,26800.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,101001.0,5413653.6,,5.42,0.49,49.84,0.5,50.16,0.0099,53.6
2019-05-17,1000.0,53600.0,0.03,0.74,0.01,0.05,0.0,26800.0,500.0,500.0,26800.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,100238.0,5372756.8,,5.38,0.5,50.0,0.5,50.0,0.0099,53.6
2019-05-20,1000.0,53600.0,0.03,0.72,0.01,0.05,0.0,26800.0,500.0,500.0,26800.0,,,,,,,,,,,,,,,,,,0.03,,,,0.5,0.5,100238.0,5372756.8,,5.37,0.5,50.0,0.5,50.0,0.0099,53.6
2019-05-21,1000.0,53400.0,0.03,0.69,0.01,0.05,0.0,26700.0,500.0,500.0,26700.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,100738.0,5379409.2,,5.4,0.49,50.0,0.5,50.0,0.0099,53.4
2019-05-22,1000.0,53800.0,0.03,0.7,0.01,0.05,0.0,26900.0,500.0,500.0,26900.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,100738.0,5419704.4,,5.39,0.49,50.0,0.5,50.0,0.0099,53.8
2019-05-23,1000.0,53000.0,0.03,0.7,0.01,0.05,0.0,26500.0,500.0,500.0,26500.0,,,,,,,,,,,,,,,,,,0.03,,,,0.49,0.49,100738.0,5339114.0,,5.4,0.5,50.0,0.5,50.0,0.0099,53.0
2019-05-24,5047.0,269509.8,0.13,3.6,0.04,0.28,0.0,242809.8,4547.0,4547.0,242809.8,,,,,,4047.0,,,,,,,,,0.22,4047.0,,0.24,,,,4.49,4.49,96691.0,5163299.4,,5.12,4.49,9.61,0.6709,80.77,0.0499,53.4
2019-05-27,4024.0,215686.4,0.1,2.9,0.03,0.22,0.0,188886.4,3524.0,3524.0,188886.4,,,,,,,,0.05,,1023.0,,,,,,,1023.0,0.19,0.05,,,3.48,3.48,97707.0,5237095.2,,5.22,3.48,12.05,0.6051,75.9,0.0398,53.6
2019-05-28,2004.0,107414.4,0.05,1.42,0.02,0.11,0.0,80614.4,504.0,1504.0,27014.4,,,,,,1000.0,,0.16,,3020.0,,,,,0.05,,3020.0,0.03,0.17,,,100.0,0.5,0.0,0.0,,0.0,100.0,24.95,0.3734,49.9,0.0198,53.6
2019-05-29,2002.0,105534.48,0.05,1.45,0.02,0.11,0.0,79177.21,502.0,1502.0,26462.69,,,,,,,,0.0,,2.0,,,,,,,2.0,0.03,0.0,,,100.0,0.5,0.0,0.0,,0.0,100.0,24.97,0.3742,49.95,0.0198,53.2
2019-05-30,2002.0,104344.24,0.05,1.42,0.02,0.11,0.0,78284.24,502.0,1502.0,26164.24,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.5,0.0,0.0,,0.0,100.0,25.11,0.3738,49.85,0.0198,52.6
2019-05-31,1002.0,54108.0,0.03,0.73,0.01,0.05,0.0,54108.0,2.0,1002.0,108.0,,,,,,,,0.03,,500.0,,,,,,,500.0,0.0,0.03,,,100.0,0.0,0.0,0.0,,0.0,100.0,0.21,0.9958,99.79,0.0099,54.0
2019-06-03,34002.0,1829307.6,0.88,24.38,0.29,1.91,0.0,1829307.6,2.0,34002.0,107.6,,,,,,33000.0,,,,,,,,,1.86,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,2.83,0.9449,97.17,0.3369,53.8
2019-06-04,34002.0,1822507.2,0.88,25.22,0.29,1.91,0.0,1822507.2,2.0,34002.0,107.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,2.82,0.9451,97.18,0.3369,53.6
2019-06-05,36102.0,1949508.0,0.93,29.11,0.3,2.03,0.0,1836108.0,2102.0,34002.0,113508.0,,,,,,,,,,,,,,,,2100.0,,0.11,,,,2.08,2.08,98820.0,5336280.0,,5.31,2.09,5.59,0.8457,91.76,0.3577,54.0
2019-06-06,36102.0,2021712.0,0.93,29.1,0.3,2.04,0.0,1904112.0,2102.0,34002.0,117712.0,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5567520.0,,5.4,2.14,5.76,0.8428,91.59,0.3556,56.0
2019-06-07,36102.0,2043373.2,0.93,30.41,0.3,2.11,0.0,1924513.2,2102.0,34002.0,118973.2,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5627172.0,,5.56,2.09,5.64,0.8447,91.7,0.3556,56.6
2019-06-10,3102.0,174952.8,0.08,2.52,0.03,0.17,0.0,56512.8,2102.0,1002.0,118552.8,,,,,,,,,,,,,,,,,33000.0,0.12,1.93,,,2.07,2.07,99420.0,5607288.0,,5.63,2.06,32.08,0.5633,67.85,0.0306,56.4
2019-06-11,3102.0,174332.4,0.08,2.55,0.03,0.17,0.0,56312.4,2102.0,1002.0,118132.4,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5587404.0,,5.6,2.07,32.31,0.5616,67.62,0.0306,56.2
2019-06-12,3102.0,174332.4,0.08,2.58,0.03,0.17,0.0,56312.4,2102.0,1002.0,118132.4,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5587404.0,,5.6,2.07,32.24,0.5622,67.7,0.0306,56.2
2019-06-13,3102.0,174332.4,0.08,2.65,0.03,0.17,0.0,56312.4,2102.0,1002.0,118132.4,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5587404.0,,5.6,2.07,32.24,0.5622,67.7,0.0306,56.2
2019-06-14,3102.0,176814.0,0.08,2.66,0.03,0.18,0.0,57114.0,2102.0,1002.0,119814.0,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5666940.0,,5.62,2.09,31.93,0.5644,68.0,0.0306,57.0
2019-06-17,3102.0,179916.0,0.08,2.65,0.03,0.18,0.0,58116.0,2102.0,1002.0,121916.0,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99420.0,5766360.0,,5.69,2.1,31.86,0.5649,68.08,0.0306,58.0
2019-06-18,3102.0,179916.0,0.08,2.64,0.03,0.18,0.0,58116.0,2102.0,1002.0,121916.0,,,,,,,,,,,,,,,,,,0.12,,,,2.07,2.07,99628.0,5778424.0,,5.79,2.06,32.24,0.5622,67.7,0.0305,58.0
2019-06-19,3100.0,179180.0,0.08,2.35,0.03,0.18,0.0,57800.0,2100.0,1000.0,121380.0,,,,,,,,0.0,,2.0,,,,,,,2.0,0.12,0.0,,,2.06,2.06,99630.0,5758614.0,,5.76,2.06,32.33,0.5624,67.67,0.0305,57.8
2019-06-20,3100.0,176080.0,0.08,2.54,0.03,0.18,0.0,56800.0,2100.0,1000.0,119280.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99630.0,5658984.0,,5.72,2.04,32.64,0.5603,67.36,0.0305,56.8
2019-06-21,3100.0,176700.0,0.08,2.54,0.03,0.18,0.0,57000.0,2100.0,1000.0,119700.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99630.0,5678910.0,,5.64,2.08,32.18,0.5635,67.82,0.0305,57.0
2019-06-24,3100.0,176700.0,0.08,2.62,0.03,0.18,0.0,57000.0,2100.0,1000.0,119700.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99630.0,5678910.0,,5.66,2.07,32.26,0.563,67.74,0.0305,57.0
2019-06-25,3100.0,175460.0,0.08,2.62,0.03,0.18,0.0,56600.0,2100.0,1000.0,118860.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5649698.8,,5.69,2.05,32.41,0.5619,67.59,0.0304,56.6
2019-06-26,3100.0,176080.0,0.08,2.21,0.03,0.18,0.0,56800.0,2100.0,1000.0,119280.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5669662.4,,5.66,2.07,32.18,0.5635,67.82,0.0304,56.8
2019-06-27,3100.0,177320.0,0.08,2.24,0.03,0.18,0.0,57200.0,2100.0,1000.0,120120.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5709589.6,,5.68,2.07,32.1,0.564,67.9,0.0304,57.2
2019-06-28,3100.0,179800.0,0.08,2.34,0.03,0.18,0.0,58000.0,2100.0,1000.0,121800.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5789444.0,,5.72,2.08,31.96,0.5651,68.04,0.0304,58.0
2019-07-01,3100.0,178560.0,0.08,2.39,0.03,0.18,0.0,57600.0,2100.0,1000.0,120960.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5749516.8,,5.81,2.04,32.41,0.5619,67.59,0.0304,57.6
2019-07-02,3100.0,179800.0,0.08,2.42,0.03,0.18,0.0,58000.0,2100.0,1000.0,121800.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99818.0,5789444.0,,5.77,2.07,32.11,0.564,67.89,0.0304,58.0
2019-07-03,3100.0,179800.0,0.08,2.41,0.03,0.18,0.0,58000.0,2100.0,1000.0,121800.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99978.0,5798724.0,,5.8,2.06,32.09,0.5642,67.91,0.0304,58.0
2019-07-04,3100.0,181040.0,0.08,2.45,0.03,0.18,0.0,58400.0,2100.0,1000.0,122640.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99978.0,5838715.2,,5.8,2.07,31.91,0.5654,68.09,0.0304,58.4
2019-07-05,3100.0,182900.0,0.08,2.49,0.03,0.18,0.0,59000.0,2100.0,1000.0,123900.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99978.0,5898702.0,,5.87,2.07,32.04,0.5645,67.96,0.0304,59.0
2019-07-08,3100.0,181040.0,0.08,2.52,0.03,0.18,0.0,58400.0,2100.0,1000.0,122640.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99975.0,5838540.0,,5.89,2.04,32.48,0.5614,67.52,0.0304,58.4
2019-07-09,3100.0,181040.0,0.08,2.51,0.03,0.18,0.0,58400.0,2100.0,1000.0,122640.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99975.0,5838540.0,,5.84,2.06,32.48,0.5614,67.52,0.0304,58.4
2019-07-10,3100.0,181660.0,0.08,2.46,0.03,0.18,0.0,58600.0,2100.0,1000.0,123060.0,,,,,,,,,,,,,,,,,,0.12,,,,2.06,2.06,99975.0,5858535.0,,5.83,2.07,32.18,0.5635,67.82,0.0304,58.6
2019-07-11,2100.0,123900.0,0.05,1.69,0.02,0.12,0.0,0.0,2100.0,0.0,123900.0,,,,,,,,,,,,,,,,,1000.0,0.12,0.06,,,2.05,2.05,100151.0,5908909.0,,5.87,2.07,32.18,1.0,100.0,0.0205,59.0
2019-07-12,2100.0,124320.0,0.05,1.57,0.02,0.12,0.0,0.0,2100.0,0.0,124320.0,,,,,,,,,,,,,,,,,,0.12,,,,2.05,2.05,100151.0,5928939.2,,5.91,2.06,,1.0,100.0,0.0205,59.2
2019-07-15,2100.0,124320.0,0.05,1.6,0.02,0.12,0.0,0.0,2100.0,0.0,124320.0,,,,,,,,,,,,,,,,,,0.12,,,,2.05,2.05,100151.0,5928939.2,,5.93,2.05,,1.0,100.0,0.0205,59.2
2019-07-16,2100.0,124320.0,0.05,1.57,0.02,0.12,0.0,0.0,2100.0,0.0,124320.0,,,,,,,,,,,,,,,,,,0.12,,,,2.01,2.01,102151.0,6047339.2,,6.06,2.01,,1.0,100.0,0.0201,59.2
2019-07-17,2100.0,127260.0,0.05,1.54,0.02,0.13,0.0,0.0,2100.0,0.0,127260.0,,,,,,,,,,,,,,,,,,0.13,,,,2.01,2.01,102151.0,6190350.6,,6.07,2.05,,1.0,100.0,0.0201,60.6
2019-07-18,2100.0,125580.0,0.05,1.6,0.02,0.13,0.0,0.0,2100.0,0.0,125580.0,,,,,,,,,,,,,,,,,,0.13,,,,2.01,2.01,102151.0,6108629.8,,6.16,2.0,,1.0,100.0,0.0201,59.8
2019-07-19,2100.0,128100.0,0.05,1.22,0.02,0.13,0.0,0.0,2100.0,0.0,128100.0,,,,,,,,,,,,,,,,,,0.13,,,,2.01,2.01,102151.0,6231211.0,,6.13,2.05,,1.0,100.0,0.0201,61.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.13,,2100.0,,,,,,,,0.0,,,,0.0,0.0,104251.0,6296760.4,,6.35,0.0,,0.0,100.0,0.0,60.4
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104251.0,6442711.8,,6.35,0.0,,0.0,,0.0,61.8
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104251.0,6463562.0,,6.45,0.0,,0.0,,0.0,62.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104251.0,6421861.6,,6.46,0.0,,0.0,,0.0,61.6
2019-07-26,3000.0,177000.0,0.08,1.53,0.03,0.18,0.0,177000.0,3000.0,3000.0,177000.0,,,,,,3000.0,,,,,,,,,0.18,3000.0,,0.18,,,,2.88,2.88,101251.0,5973809.0,,6.2,2.78,,1.0,100.0,0.0288,59.0
2019-07-29,6000.0,367200.0,0.15,2.73,0.05,0.37,0.0,183600.0,3000.0,3000.0,183600.0,,,,,,,,,,,,,,,,,,0.18,,,,2.88,2.88,101251.0,6196561.2,,6.01,2.97,,1.0,100.0,0.0576,61.2
2019-07-30,6000.0,364800.0,0.15,2.73,0.05,0.36,0.0,182400.0,3000.0,3000.0,182400.0,,,,,,,,,,,,,,,,,,0.18,,,,2.88,2.88,101251.0,6156060.8,,6.18,2.87,,1.0,100.0,0.0576,60.8
2019-07-31,3000.0,180000.0,0.08,1.42,0.03,0.18,0.0,180000.0,3000.0,3000.0,180000.0,,,,,,,,,,,,,,,,,,0.18,,,,2.85,2.85,102425.0,6145500.0,,6.23,2.81,,1.0,100.0,0.0285,60.0
2019-08-01,3200.0,193280.0,0.08,1.46,0.03,0.19,0.0,193280.0,3000.0,3200.0,181200.0,,,,,,200.0,,,,,,,,,0.01,,,0.18,,,,2.83,2.83,103112.0,6227964.8,,6.21,2.84,6.24,0.883,93.76,0.0302,60.4
2019-08-02,4700.0,286700.0,0.12,2.13,0.04,0.29,0.0,103700.0,3000.0,1700.0,183000.0,,,,,,,,,,,,,,,,,1500.0,0.18,0.09,,,2.82,2.82,103256.0,6298616.0,,6.23,2.85,4.22,0.9192,95.78,0.0442,61.0
2019-08-05,6754.0,407941.6,0.17,3.04,0.06,0.41,0.0,102680.0,5054.0,1700.0,305261.6,,,,,,,,,,,,,,,,2054.0,,0.31,,,,100.0,4.58,0.0,0.0,,0.0,100.0,30.44,0.5367,66.57,0.0612,60.4
2019-08-06,2670.0,161268.0,0.07,1.15,0.02,0.16,0.0,102680.0,2470.0,1700.0,149188.0,,,,,,,,0.21,,3554.0,,,,,,970.0,,0.15,,,,4.37,2.24,54088.0,3266915.2,,3.26,4.37,36.33,0.4531,56.17,0.0242,60.4
2019-08-07,5666.0,341093.2,0.15,2.6,0.05,0.34,0.0,102340.0,5466.0,1700.0,329053.2,,,2996.0,,,,,,,,,,,2996.0,,,,0.33,,,,9.6,4.93,51494.0,3099938.8,,3.11,9.59,26.43,0.5616,70.04,0.0512,60.2
2019-08-08,5666.0,346759.2,0.15,2.58,0.05,0.34,0.0,104040.0,5466.0,1700.0,334519.2,,,,,,,,,,,,,,,,,,0.33,,,,9.56,4.93,51685.0,3163122.0,,3.12,9.6,26.75,0.5592,69.74,0.0511,61.2
2019-08-09,5866.0,361345.6,0.15,2.64,0.05,0.36,0.0,117040.0,5466.0,1900.0,336705.6,,,,0.01,,,,,200.0,,,,0.01,,,,,0.34,,,,9.55,4.92,51766.0,3188785.6,,3.17,9.57,25.7,0.5262,67.49,0.0528,61.6
2019-08-12,5866.0,364865.2,0.15,2.59,0.05,0.36,0.0,118180.0,5466.0,1900.0,339985.2,,,,,,,,,,,,,,,,,,0.34,,,,9.54,4.92,51838.0,3224323.6,,3.19,9.56,25.73,0.5259,67.46,0.0528,62.2
2019-08-13,5866.0,368384.8,0.15,2.64,0.05,0.37,0.0,119320.0,5466.0,1900.0,343264.8,,,,,,,,,,,,,,,,,,0.34,,,,9.53,4.92,51919.0,3260513.2,,3.24,9.54,25.75,0.5261,67.47,0.0528,62.8
2019-08-14,5527.0,344884.8,0.14,2.51,0.05,0.35,0.0,118560.0,5127.0,1900.0,319924.8,,,,,,,,0.02,,339.0,,,,,,,,0.32,,,,8.93,4.6,52258.0,3260899.2,,3.3,8.91,27.01,0.5107,65.76,0.0496,62.4
2019-08-15,5787.0,358794.0,0.15,2.46,0.05,0.36,0.0,117800.0,5387.0,1900.0,333994.0,,,,,,,,0.11,,1794.0,,,,,,2054.0,,0.34,,,,9.05,4.83,54122.0,3355564.0,,3.39,9.03,25.8,0.5242,67.3,0.0518,62.0
2019-08-16,6127.0,379874.0,0.16,2.6,0.05,0.38,0.0,117800.0,5727.0,1900.0,355074.0,,,340.0,,,,,,,,,,,340.0,,,,0.36,,,,5.13,5.13,105922.0,6567164.0,,6.57,5.13,24.44,0.5406,69.04,0.0549,62.0
2019-08-19,6127.0,381099.4,0.16,2.61,0.05,0.38,0.0,118180.0,5727.0,1900.0,356219.4,,,,,,,,,,,,,,,,,,0.36,,,,5.12,5.12,106082.0,6598300.4,,6.59,5.13,24.54,0.5399,68.95,0.0548,62.2
