,ALHRS FP Equity_DX_SI_QTY,ALHRS FP Equity_DX_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHRS FP Equity_DX_SI_MV,ALHRS FP Equity_DX_DSS,ALHRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY,ALHRS FP Equity_DX_BROKER_SI_QTY,ALHRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHRS FP Equity_DX_BROKER_SI_MV_INC_x,ALHRS FP Equity_DX_SUPPLY_SI_MV_NEW,ALHRS FP Equity_DX_BROKER_SI_QTY_ADD,ALHRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALHRS FP Equity_DX_BROKER_SI_QTY_INC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHRS FP Equity_DX_BROKER_SI_MV_INC_y,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHRS FP Equity_DX_BROKER_SI_MV_ADD,ALHRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHRS FP Equity_DX_BROKER_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV,ALHRS FP Equity_DX_BROKER_SI_MV_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV_RMV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHRS FP Equity_DX_BROKER_SI_CON_RATIO,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHRS FP Equity_PX_LAST
2022-06-01,145203.0,2982469.62,3.78,16.92,0.96,3.05,0.0,2298610.86,86964.0,111909.0,1786240.56,,,,,,0.02,,717.0,,,,,,717.0,1.81,0.03,,100.0,88.38,0.0,0.0,,0.0,100.0,26.88,0.2426,34.71,1.4756,20.54
2022-06-02,145203.0,3046358.94,3.78,17.69,0.96,3.01,0.0,2347850.82,86964.0,111909.0,1824504.72,,,,,,,,,,,,,,,1.8,,,100.0,88.38,0.0,0.0,,0.0,100.0,26.78,0.2438,35.08,1.4756,20.98
2022-06-03,145203.0,3057975.18,3.78,18.38,0.96,3.07,0.0,2356803.54,86964.0,111909.0,1831461.84,,,,,,,,,,,,,,,1.83,,,100.0,88.38,0.0,0.0,,0.0,100.0,26.86,0.2437,34.9,1.4756,21.06
2022-06-06,138000.0,2967000.0,3.59,17.66,0.91,2.94,0.0,2251179.0,86964.0,104706.0,1869726.0,,,,,,,,,,,,,,7203.0,1.85,0.14,,100.0,88.38,0.0,0.0,,0.0,100.0,26.19,0.2351,33.26,1.4024,21.5
2022-06-07,140858.0,2912943.44,3.66,17.92,0.93,3.02,0.0,2224423.52,82361.0,107564.0,1703225.48,,,0.06,,,0.12,3440.0,4603.0,,0.06,,,,582.0,1.75,0.0,,100.0,83.7,0.0,0.0,,0.0,100.0,25.41,0.2394,34.68,1.4315,20.68
2022-06-08,123847.0,2585925.36,3.22,15.71,0.82,2.59,0.0,1890746.64,72361.0,90553.0,1510897.68,,,,,,0.2,,10000.0,,,,,,17011.0,1.5,0.39,,100.0,73.53,0.0,0.0,,0.0,100.0,22.38,0.2521,41.22,1.2586,20.88
2022-06-09,123847.0,2563632.9,3.22,15.98,0.82,2.61,0.0,1874447.1,72361.0,90553.0,1497872.7,,,,,,,,,,,,,,,1.51,,,100.0,73.53,0.0,0.0,,0.0,100.0,22.39,0.2513,41.05,1.2586,20.7
2022-06-10,123847.0,2509140.22,3.22,16.04,0.82,2.58,0.0,1834603.78,72361.0,90553.0,1466033.86,,,,,,,,,,,,,,,1.49,,,100.0,73.46,0.0,0.0,,0.0,100.0,22.48,0.2497,40.77,1.2573,20.26
2022-06-13,123847.0,2396439.45,3.22,16.72,0.82,2.52,0.0,1752200.55,72361.0,90553.0,1400185.35,,,,,,,,,,,,,,,1.45,,,100.0,73.46,0.0,0.0,,0.0,100.0,22.65,0.2474,40.38,1.2573,19.35
2022-06-14,124297.0,2387745.37,3.23,16.54,0.82,2.44,0.0,1748167.63,72361.0,91003.0,1390054.81,,,0.0,,,,450.0,,,0.0,,,,,1.4,,,100.0,73.81,0.0,0.0,,0.0,100.0,22.35,0.2508,41.04,1.2679,19.21
2022-06-15,124297.0,2428763.38,3.23,16.52,0.82,2.43,0.0,1778198.62,72361.0,91003.0,1413933.94,,,,,,,,,,,,,,,1.39,,,100.0,73.46,0.0,0.0,,0.0,100.0,22.19,0.2523,41.36,1.2618,19.54
2022-06-16,124297.0,2342998.45,3.23,17.25,0.82,2.43,0.0,1715406.55,72361.0,91003.0,1364004.85,,,,,,,,,,,,,,,1.39,,,100.0,73.46,0.0,0.0,,0.0,100.0,22.54,0.2487,40.64,1.2618,18.85
2022-06-17,124533.0,2405977.56,3.24,17.8,0.82,2.4,0.0,1762737.48,72361.0,91239.0,1398014.52,,,0.01,,,,236.0,,,0.01,,,,,1.38,,,100.0,73.46,0.0,0.0,,0.0,100.0,21.99,0.2526,41.53,1.2642,19.32
2022-06-20,124533.0,2455790.76,3.24,18.16,0.82,2.44,0.0,1799233.08,72361.0,91239.0,1426958.92,,,,,,,,,,,,,,,1.41,,,100.0,73.46,0.0,0.0,,0.0,100.0,22.2,0.2541,41.65,1.2642,19.72
2022-06-21,124533.0,2610211.68,3.24,21.07,0.82,2.52,0.0,1912369.44,72361.0,91239.0,1516686.56,,,,,,,,,,,,,,,1.45,,,100.0,73.46,0.0,0.0,,0.0,100.0,21.87,0.2579,42.31,1.2642,20.96
2022-06-22,124338.0,2489246.76,3.23,21.14,0.82,2.6,0.0,1826604.78,72166.0,91239.0,1444763.32,,,,,,0.0,,195.0,,,,,,,1.49,,,100.0,73.26,0.0,0.0,,0.0,100.0,22.51,0.2523,41.09,1.2623,20.02
2022-06-23,124338.0,2439511.56,3.23,20.05,0.82,2.52,0.0,1790109.18,72166.0,91239.0,1415896.92,,,,,,,,,,,,,,,1.44,,,100.0,73.26,0.0,0.0,,0.0,100.0,22.38,0.252,41.16,1.2623,19.62
2022-06-24,124338.0,2443241.7,3.23,20.53,0.82,2.47,0.0,1792846.35,72166.0,91239.0,1418061.9,,,,,,,,,,,,,,,1.42,,,100.0,73.26,0.0,0.0,,0.0,100.0,22.24,0.2536,41.47,1.2623,19.65
2022-06-27,123838.0,2433416.7,3.22,20.73,0.82,2.46,0.0,1792846.35,71666.0,91239.0,1408236.9,,,,,,0.01,,500.0,,,,,,,1.41,,,100.0,73.02,0.0,0.0,,0.0,100.0,22.25,0.2538,41.49,1.2618,19.65
2022-06-28,124138.0,2430622.04,3.23,20.71,0.82,2.47,0.0,1796249.62,71466.0,91739.0,1399304.28,,,0.01,,,0.0,700.0,200.0,,0.01,,,,200.0,1.41,0.0,,100.0,73.2,0.0,0.0,,0.0,100.0,21.8,0.2512,41.31,1.2714,19.58
2022-06-29,123488.0,2417895.04,3.21,22.88,0.81,2.45,0.0,1783522.62,71466.0,91089.0,1399304.28,,,,,,,,,,,,,,650.0,1.4,0.02,,100.0,73.05,0.0,0.0,,0.0,100.0,21.93,0.2545,41.71,1.2622,19.58
2022-06-30,122648.0,2379371.2,3.19,21.81,0.81,2.42,0.0,1758978.6,71046.0,90669.0,1378292.4,,,,,,0.01,,420.0,,,,,,420.0,1.39,0.01,,100.0,72.93,0.0,0.0,,0.0,100.0,21.37,0.2541,41.88,1.259,19.4
2022-07-01,122648.0,2380597.68,3.19,22.64,0.81,2.41,0.0,1759885.29,71046.0,90669.0,1379002.86,,,,,,,,,,,,,,,1.38,,,100.0,72.62,0.0,0.0,,0.0,100.0,21.29,0.2546,41.99,1.2536,19.41
2022-07-04,122648.0,2307008.88,3.19,23.3,0.81,2.4,0.0,1705483.89,71046.0,90669.0,1336375.26,,,,,,,,,,,,,,,1.37,,,100.0,72.62,0.0,0.0,,0.0,100.0,21.43,0.2522,41.57,1.2536,18.81
2022-07-05,122748.0,2355534.12,3.19,23.28,0.81,2.37,0.0,1741857.11,71146.0,90769.0,1365291.74,,100.0,0.01,,,,100.0,,,0.01,100.0,,,,1.36,,,100.0,72.72,0.0,0.0,,0.0,100.0,20.97,0.2571,42.5,1.2546,19.19
2022-07-06,122748.0,2350624.2,3.19,23.37,0.81,2.39,0.0,1738226.35,70846.0,90769.0,1356700.9,,,,,,0.01,,300.0,,,,,,,1.36,,,100.0,72.41,0.0,0.0,,0.0,100.0,21.24,0.2556,42.14,1.2546,19.15
2022-07-07,122648.0,2349935.68,3.19,23.64,0.81,2.38,0.0,1737218.04,70746.0,90669.0,1355493.36,,,,,,0.0,,100.0,,,,,,100.0,1.36,0.01,,100.0,72.38,0.0,0.0,,0.0,100.0,21.3,0.2545,41.96,1.2549,19.16
2022-07-08,122648.0,2428430.4,3.19,23.75,0.81,2.4,0.0,1795246.2,70746.0,90669.0,1400770.8,,,,,,,,,,,,,,,1.37,,,100.0,72.31,0.0,0.0,,0.0,100.0,21.15,0.2572,42.44,1.2536,19.8
2022-07-11,122648.0,2398994.88,3.19,25.1,0.81,2.46,0.0,1773485.64,70746.0,90669.0,1383791.76,,,,,,,,,,,,,,,1.4,,,100.0,72.31,0.0,0.0,,0.0,100.0,21.37,0.2548,41.95,1.2536,19.56
2022-07-12,122248.0,2396060.8,3.18,25.4,0.81,2.42,0.0,1769272.4,70346.0,90269.0,1378781.6,,,,,,0.01,,400.0,,,,,,400.0,1.38,0.01,,100.0,72.2,0.0,0.0,,0.0,100.0,21.39,0.2559,42.22,1.2546,19.6
2022-07-13,122448.0,2399980.8,3.18,26.17,0.81,2.43,0.0,1773192.4,70546.0,90469.0,1382701.6,,200.0,0.0,,,,200.0,,,0.0,200.0,,,,1.38,,,100.0,72.4,0.0,0.0,,0.0,100.0,21.37,0.2568,42.35,1.2567,19.6
2022-07-14,122448.0,2351001.6,3.18,26.37,0.81,2.42,0.0,1737004.8,70546.0,90469.0,1354483.2,,,,,,,,,,,,,,,1.38,,,100.0,72.4,0.0,0.0,,0.0,100.0,21.47,0.2547,41.98,1.2567,19.2
2022-07-15,140153.0,2700748.31,3.64,31.22,0.92,2.72,0.0,1733702.63,70046.0,89969.0,1349786.42,,,,,,0.01,,500.0,,,,,,500.0,1.34,0.01,,100.0,71.67,0.0,0.0,,0.0,100.0,21.49,0.2574,42.52,1.434,19.27
2022-07-18,140553.0,2782949.4,3.66,31.02,0.93,2.75,0.0,1789306.2,70446.0,90369.0,1394830.8,,400.0,0.03,,,,400.0,,,0.03,400.0,,,,1.36,,,100.0,72.3,0.0,0.0,,0.0,100.0,21.45,0.2607,43.0,1.4425,19.8
2022-07-19,137630.0,2824167.6,3.58,31.34,0.91,2.76,0.0,1794391.92,70446.0,87446.0,1445551.92,,,,,,,,,,,,,,2923.0,1.4,0.06,,100.0,72.3,0.0,0.0,,0.0,100.0,22.06,0.2768,44.46,1.4125,20.52
2022-07-20,137630.0,2920508.6,3.58,29.15,0.91,2.88,0.0,1855604.12,70446.0,87446.0,1494864.12,,,,,,,,,,,,,,,1.46,,,100.0,72.3,0.0,0.0,,0.0,100.0,22.03,0.2776,44.56,1.4125,21.22
2022-07-21,137630.0,2950787.2,3.58,28.82,0.91,2.94,0.0,1874842.24,70446.0,87446.0,1510362.24,,,,,,,,,,,,,,,1.49,,,100.0,72.3,0.0,0.0,,0.0,100.0,22.27,0.276,44.23,1.4125,21.44
2022-07-22,137630.0,3055386.0,3.58,28.3,0.91,3.0,0.0,1941301.2,70446.0,87446.0,1563901.2,,,,,,,,,,,,,,,1.53,,,100.0,72.3,0.0,0.0,,0.0,100.0,22.09,0.2784,44.65,1.4125,22.2
2022-07-25,137630.0,3082912.0,3.58,27.91,0.91,3.08,0.0,1958790.4,70446.0,87446.0,1577990.4,,,,,,,,,,,,,,,1.57,,,100.0,72.3,0.0,0.0,,0.0,100.0,22.25,0.2766,44.32,1.4125,22.4
2022-07-26,138230.0,3187583.8,3.59,27.21,0.91,3.14,0.0,2023422.76,70746.0,87746.0,1631402.76,,300.0,0.03,,,,300.0,,,0.03,300.0,,,,1.61,,,100.0,72.38,0.0,0.0,,0.0,100.0,21.95,0.2808,45.01,1.4143,23.06
2022-07-27,132438.0,3165268.2,3.44,24.46,0.87,3.07,0.0,1958700.6,70746.0,81954.0,1690829.4,,,,,,,,,,,,,,5792.0,1.64,0.11,,100.0,72.61,0.0,0.0,,0.0,100.0,23.5,0.2841,44.51,1.3592,23.9
2022-07-28,132438.0,3152024.4,3.44,22.96,0.87,3.16,0.0,1950505.2,70746.0,81954.0,1683754.8,,,,,,,,,,,,,,,1.69,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.76,0.2817,44.04,1.3592,23.8
2022-07-29,132438.0,3106995.48,3.44,22.93,0.87,3.14,0.0,1922640.84,70746.0,81954.0,1659701.16,,,,,,,,,,,,,,,1.67,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.8,0.2809,43.9,1.3592,23.46
2022-08-01,132438.0,3046074.0,3.44,22.1,0.87,3.1,0.0,1884942.0,70746.0,81954.0,1627158.0,,,,,,,,,,,,,,,1.65,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.81,0.2803,43.82,1.3592,23.0
2022-08-02,132438.0,2979855.0,3.44,21.59,0.87,3.06,0.0,1843965.0,70746.0,81954.0,1591785.0,,,,,,,,,,,,,,,1.63,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.74,0.2796,43.74,1.3592,22.5
2022-08-03,132438.0,3032830.2,3.44,21.57,0.87,3.0,0.0,1876746.6,70746.0,81954.0,1620083.4,,,,,,,,,,,,,,,1.6,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.56,0.282,44.19,1.3592,22.9
2022-08-04,132438.0,2913636.0,3.44,23.47,0.87,3.01,0.0,1802988.0,70746.0,81954.0,1556412.0,,,,,,,,,,,,,,,1.6,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.95,0.278,43.45,1.3592,22.0
2022-08-05,132438.0,2860660.8,3.44,23.14,0.87,2.93,0.0,1770206.4,70746.0,81954.0,1528113.6,,,,,,,,,,,,,,,1.55,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.86,0.2785,43.57,1.3592,21.6
2022-08-08,132438.0,2929528.56,3.44,23.05,0.87,2.89,0.0,1812822.48,70746.0,81954.0,1564901.52,,,,,,,,,,,,,,,1.54,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.58,0.2821,44.22,1.3592,22.12
2022-08-09,132438.0,3027532.68,3.44,23.59,0.87,2.96,0.0,1873468.44,70746.0,81954.0,1617253.56,,,,,,,,,,,,,,,1.58,,,100.0,72.61,0.0,0.0,,0.0,100.0,23.49,0.2832,44.39,1.3592,22.86
2022-08-10,131212.0,2952270.0,3.41,23.16,0.87,2.99,0.0,1831927.5,70055.0,81419.0,1576237.5,,,,,,0.01,,691.0,,,,,,535.0,1.59,0.01,,100.0,72.41,0.0,0.0,,0.0,100.0,24.09,0.2828,43.87,1.3563,22.5
2022-08-11,130827.0,2982855.6,3.4,24.27,0.86,2.96,0.0,1847575.2,70055.0,81034.0,1597254.0,,,,,,,,,,,,,,385.0,1.58,0.01,,100.0,72.41,0.0,0.0,,0.0,100.0,23.97,0.283,43.95,1.3523,22.8
2022-08-12,130827.0,2951457.12,3.4,24.5,0.86,3.0,0.0,1828127.04,70055.0,81034.0,1580440.8,,,,,,,,,,,,,,,1.6,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.08,0.2813,43.63,1.3523,22.56
2022-08-15,130827.0,2964539.82,3.4,24.58,0.86,2.98,0.0,1836230.44,70055.0,81034.0,1587446.3,,,,,,,,,,,,,,,1.59,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.0,0.2824,43.84,1.3523,22.66
2022-08-16,130827.0,3003787.92,3.4,24.89,0.86,2.98,0.0,1860540.64,70055.0,81034.0,1608462.8,,,,,,,,,,,,,,,1.59,,,100.0,72.41,0.0,0.0,,0.0,100.0,23.96,0.2832,43.97,1.3523,22.96
2022-08-17,130827.0,3006404.46,3.4,24.86,0.86,3.01,0.0,1862161.32,70055.0,81034.0,1609863.9,,,,,,,,,,,,,,,1.61,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.04,0.2824,43.82,1.3523,22.98
2022-08-18,129690.0,2980276.2,3.37,24.54,0.86,3.0,0.0,1836033.06,70055.0,79897.0,1609863.9,,,,,,,,,,,,,,1137.0,1.62,0.02,,100.0,72.41,0.0,0.0,,0.0,100.0,24.33,0.2783,43.07,1.3405,22.98
2022-08-19,129990.0,2924775.0,3.38,24.82,0.86,2.99,0.0,1804432.5,70055.0,80197.0,1576237.5,,,0.01,,,,300.0,,,0.01,,,,,1.6,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.39,0.2756,42.56,1.3436,22.5
2022-08-22,129990.0,2922175.2,3.38,24.74,0.86,2.95,0.0,1802828.56,70055.0,80197.0,1574836.4,,,,,,,,,,,,,,,1.59,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.29,0.2767,42.79,1.3436,22.48
2022-08-23,129990.0,3007968.6,3.38,24.76,0.86,2.95,0.0,1855758.58,70055.0,80197.0,1621072.7,,,,,,,,,,,,,,,1.59,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.14,0.2793,43.25,1.3436,23.14
2022-08-24,129990.0,2924775.0,3.38,23.76,0.86,3.0,0.0,1804432.5,70055.0,80197.0,1576237.5,,,,,,,,,,,,,,,1.61,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.44,0.2755,42.52,1.3436,22.5
2022-08-25,129990.0,2953372.8,3.38,23.7,0.86,2.94,0.0,1822075.84,70055.0,80197.0,1591649.6,,,,,,,,,,,,,,,1.58,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.27,0.2776,42.95,1.3436,22.72
2022-08-26,129990.0,2994969.6,3.38,24.05,0.86,2.97,0.0,1847738.88,70055.0,80197.0,1614067.2,,,,,,,,,,,,,,,1.6,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.21,0.2785,43.09,1.3436,23.04
2022-08-29,129990.0,3013168.2,3.38,24.79,0.86,3.0,0.0,1858966.46,70055.0,80197.0,1623874.9,,,,,,,,,,,,,,,1.61,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.28,0.2774,42.89,1.3436,23.18
2022-08-30,129634.0,3030842.92,3.37,23.85,0.86,3.01,0.0,1866682.58,70055.0,79841.0,1637885.9,,,,,,,,,,,,,,356.0,1.62,0.0,,100.0,72.41,0.0,0.0,,0.0,100.0,24.38,0.2767,42.75,1.3399,23.38
2022-08-31,129634.0,3067140.44,3.37,25.02,0.86,3.04,0.0,1889038.06,70055.0,79841.0,1657501.3,,,,,,,,,,,,,,,1.64,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.33,0.2775,42.88,1.3399,23.66
2022-09-01,129634.0,3059362.4,3.37,24.81,0.86,3.08,0.0,1884247.6,70055.0,79841.0,1653298.0,,,,,,,,,,,,,,,1.67,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.35,0.2763,42.65,1.3399,23.6
2022-09-02,129634.0,3036028.28,3.37,24.61,0.86,3.06,0.0,1869876.22,70055.0,79841.0,1640688.1,,,,,,,,,,,,,,,1.65,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.4,0.2765,42.68,1.3399,23.42
2022-09-05,129634.0,3080103.84,3.37,24.35,0.86,3.06,0.0,1897022.16,70055.0,79841.0,1664506.8,,,,,,,,,,,,,,,1.65,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.24,0.277,42.83,1.3399,23.76
2022-09-06,129634.0,3059362.4,3.37,25.43,0.86,3.08,0.0,1884247.6,70055.0,79841.0,1653298.0,,,,,,,,,,,,,,,1.66,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.42,0.2761,42.61,1.3399,23.6
2022-09-07,129208.0,3023467.2,3.36,27.23,0.85,3.03,0.0,1858311.0,70055.0,79415.0,1639287.0,,,,,,,,,,,,,,426.0,1.64,0.01,,100.0,72.41,0.0,0.0,,0.0,100.0,24.62,0.2781,42.76,1.3355,23.4
2022-09-08,129208.0,3028635.52,3.36,29.38,0.85,3.03,0.0,1861487.6,70055.0,79415.0,1642089.2,,,,,,,,,,,,,,,1.64,,,100.0,72.41,0.0,0.0,,0.0,100.0,24.55,0.2786,42.88,1.3355,23.44
2022-09-09,124228.0,2919358.0,3.23,28.66,0.82,2.91,0.0,1749222.5,69855.0,74435.0,1641592.5,,,,,,0.0,,200.0,,,,,,4980.0,1.63,0.12,,100.0,72.2,0.0,0.0,,0.0,100.0,21.77,0.2879,45.66,1.2841,23.5
2022-09-12,120597.0,2848501.14,3.14,29.35,0.8,2.82,0.0,1746510.04,66717.0,73942.0,1575855.54,,,,,,0.07,,3138.0,,,,,,493.0,1.56,0.01,,100.0,69.1,0.0,0.0,,0.0,100.0,21.12,0.2897,46.09,1.2491,23.62
2022-09-13,116906.0,2826787.08,3.04,28.27,0.77,2.8,0.0,1709453.46,66271.0,70697.0,1602432.78,,,,,,0.01,,446.0,,,,,,3245.0,1.59,0.08,,100.0,70.09,0.0,0.0,,0.0,100.0,21.52,0.316,48.59,1.2365,24.18
2022-09-14,117056.0,2926400.0,3.04,26.87,0.77,2.85,0.0,1778125.0,65993.0,71125.0,1649825.0,,,0.03,,,0.0,853.0,278.0,,0.03,,,,425.0,1.61,0.01,,100.0,67.94,0.0,0.0,,0.0,100.0,22.54,0.3182,48.5,1.2051,25.0
2022-09-15,115699.0,2887847.04,3.01,22.87,0.76,2.88,0.0,1751068.8,65606.0,70155.0,1637525.76,,379.0,,,,0.0,,766.0,,,379.0,,,970.0,1.64,0.01,,100.0,62.75,0.0,0.0,,0.0,100.0,22.74,0.3188,48.41,1.1067,24.96
2022-09-16,113876.0,2783129.44,2.96,22.16,0.75,2.82,0.0,1687753.08,64881.0,69057.0,1585691.64,,,,,,0.02,,725.0,,,,,,1098.0,1.61,0.04,,100.0,57.76,0.0,0.0,,0.0,100.0,23.07,0.3225,48.51,1.0139,24.44
2022-09-19,112758.0,2627261.4,2.93,21.58,0.74,2.72,0.0,1589386.2,64606.0,68214.0,1505319.8,,,,,,0.01,,275.0,,,,,,843.0,1.56,0.02,,100.0,57.12,0.0,0.0,,0.0,100.0,23.53,0.3261,48.56,0.9969,23.3
2022-09-20,112704.0,2612478.72,2.93,20.88,0.74,2.63,0.0,1592790.52,64052.0,68714.0,1484725.36,,,,,500.0,0.02,,554.0,,,,0.01,,,1.5,,,100.0,56.21,0.0,0.0,,0.0,100.0,23.13,0.3248,48.75,0.989,23.18
2022-09-21,112229.0,2567799.52,2.92,20.56,0.74,2.62,0.0,1560141.44,64203.0,68188.0,1468964.64,,151.0,0.0,,,,100.0,,,0.0,151.0,,,626.0,1.5,0.02,,100.0,55.97,0.0,0.0,,0.0,100.0,22.51,0.3245,48.92,0.9784,22.88
2022-09-22,111946.0,2518785.0,2.91,19.69,0.74,2.56,0.0,1534117.5,63925.0,68183.0,1438312.5,,,,,,0.03,,278.0,,,,,,5.0,1.45,0.0,,100.0,56.72,0.0,0.0,,0.0,100.0,22.66,0.3234,48.76,0.9933,22.5
2022-09-23,110724.0,2358421.2,2.88,19.31,0.73,2.48,0.0,1452297.9,62703.0,68183.0,1335573.9,,,,,,0.03,,1222.0,,,,,,,1.4,,,100.0,55.63,0.0,0.0,,0.0,100.0,22.87,0.3195,48.16,0.9824,21.3
2022-09-26,110023.0,2233466.9,2.86,18.47,0.73,2.34,0.0,1379912.8,62209.0,67976.0,1262842.7,,,,,,0.01,,494.0,,,,,,207.0,1.31,0.0,,100.0,55.2,0.0,0.0,,0.0,100.0,23.06,0.3205,48.22,0.9762,20.3
2022-09-27,113412.0,2377115.52,2.95,18.95,0.75,2.34,0.0,1411635.04,66225.0,67349.0,1388076.0,,2966.0,,,,,,,,,2966.0,,1050.0,627.0,1.36,0.02,,100.0,58.76,0.0,0.0,,0.0,100.0,22.67,0.3312,49.68,1.0063,20.96
2022-09-28,111798.0,2504275.2,2.91,18.76,0.74,2.37,0.0,1472464.0,66225.0,65735.0,1483440.0,,,,,,,,,,,,,,1614.0,1.4,0.03,,100.0,58.75,0.0,0.0,,0.0,100.0,21.97,0.3449,51.33,0.9919,22.4
2022-09-29,108391.0,2395441.1,2.82,17.93,0.71,2.41,0.0,1452743.5,62818.0,65735.0,1388277.8,,,,,,0.02,,3407.0,,,,,,,1.39,,,100.0,55.73,0.0,0.0,,0.0,100.0,22.3,0.3384,50.39,0.9616,22.1
2022-09-30,107820.0,2253438.0,2.8,17.52,0.71,2.36,0.0,1373861.5,62247.0,65735.0,1300962.3,,,,,,0.02,,571.0,,,,,,,1.35,,,100.0,55.22,0.0,0.0,,0.0,100.0,22.54,0.334,49.72,0.9566,20.9
2022-10-03,106615.0,2145093.8,2.77,17.02,0.7,2.22,0.0,1311019.2,61617.0,65160.0,1239734.04,,,,,,0.01,,630.0,,,,,,575.0,1.27,0.03,,100.0,54.67,0.0,0.0,,0.0,100.0,22.76,0.3404,50.26,0.9459,20.12
2022-10-04,105864.0,2144804.64,2.75,16.51,0.7,2.12,0.0,1304926.34,61617.0,64409.0,1248360.42,,,,,,,,,,,,,,751.0,1.23,0.03,,100.0,54.67,0.0,0.0,,0.0,100.0,22.4,0.3506,51.5,0.9392,20.26
2022-10-05,105794.0,2137038.8,2.75,16.71,0.7,2.16,0.0,1300354.8,61582.0,64374.0,1243956.4,,,,,,0.0,,35.0,,,,,,35.0,1.25,0.0,,100.0,54.63,0.0,0.0,,0.0,100.0,22.27,0.3494,51.34,0.9386,20.2
2022-10-06,105789.0,2139053.58,2.75,16.73,0.7,2.16,0.0,1301642.28,61577.0,64374.0,1245086.94,,,,,,0.0,,5.0,,,,,,,1.25,,,100.0,54.63,0.0,0.0,,0.0,100.0,22.21,0.3505,51.49,0.9385,20.22
2022-10-07,105828.0,2296467.6,2.75,16.63,0.7,2.2,0.0,1397762.1,61577.0,64413.0,1336220.9,,,0.04,,,,44.0,,,0.04,,,,5.0,1.28,0.0,,100.0,54.63,0.0,0.0,,0.0,100.0,21.65,0.3578,52.58,0.9389,21.7
2022-10-10,105828.0,2285884.8,2.75,16.28,0.7,2.28,0.0,1391320.8,61621.0,64413.0,1331013.6,,44.0,,,,,,,,,44.0,,,,1.34,,,100.0,54.67,0.0,0.0,,0.0,100.0,22.48,0.3508,51.58,0.9389,21.6
2022-10-11,105828.0,2239320.48,2.75,16.78,0.7,2.28,0.0,1362979.08,61621.0,64413.0,1303900.36,,,,,,,,,,,,,,,1.32,,,100.0,55.31,0.0,0.0,,0.0,100.0,22.33,0.3471,51.01,0.9499,21.16
2022-10-12,105828.0,2230854.24,2.75,17.28,0.7,2.24,0.0,1357826.04,61621.0,64413.0,1298970.68,,,,,,,,,,,,,,,1.3,,,100.0,54.67,0.0,0.0,,0.0,100.0,22.23,0.3493,51.33,0.9389,21.08
