,ALRGR FP Equity_DX_SI_QTY,ALRGR FP Equity_DX_SHORT_INTEREST_VALUE,ALRGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALRGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALRGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALRGR FP Equity_DX_SI_MV,ALRGR FP Equity_DX_DSS,ALRGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALRGR FP Equity_DX_SUPPLY_SI_QTY,ALRGR FP Equity_DX_BROKER_SI_QTY,ALRGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALRGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALRGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALRGR FP Equity_DX_BROKER_SI_QTY_ADD,ALRGR FP Equity_DX_BROKER_SI_QTY_NEW,ALRGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALRGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALRGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALRGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALRGR FP Equity_DX_BROKER_SI_MV_ADD,ALRGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALRGR FP Equity_DX_BROKER_SI_QTY_DEC,ALRGR FP Equity_DX_SUPPLY_SI_MV,ALRGR FP Equity_DX_BROKER_SI_MV_DEC,ALRGR FP Equity_DX_SUPPLY_SI_MV_RMV,ALRGR FP Equity_DX_BROKER_SI_MV_RMV,ALRGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALRGR FP Equity_DX_UTILIZATION_QUANTITY,ALRGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALRGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALRGR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALRGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALRGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALRGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALRGR FP Equity_DX_BROKER_SI_CON_RATIO,ALRGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALRGR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALRGR FP Equity_PX_LAST
2008-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23758.0,1458371.43,,1.68,0.0,,0.0,,0.0,67.0
2008-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1482925.2,,1.67,0.0,,0.0,,0.0,67.0
2008-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1516125.02,,1.67,0.0,,0.0,,0.0,68.5
2008-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1527191.63,,1.71,0.0,,0.0,,0.0,69.0
2008-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1505058.41,,1.71,0.0,,0.0,,0.0,68.0
2008-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1509485.06,,1.69,0.0,,0.0,,0.0,68.2
2008-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1509485.06,,1.7,0.0,,0.0,,0.0,68.2
2008-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1526970.29,,1.7,0.0,,0.0,,0.0,68.99
2008-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,24158.0,1535823.58,,1.72,0.0,,0.0,,0.0,69.39
2008-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1519625.72,,1.71,0.0,,0.0,,0.0,69.35
2008-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1490043.96,,1.7,0.0,,0.0,,0.0,68.0
2008-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1491358.71,,1.67,0.0,,0.0,,0.0,68.06
2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1511956.38,,1.68,0.0,,0.0,,0.0,69.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1511956.38,,1.7,0.0,,0.0,,0.0,
2008-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1491139.59,,1.7,0.0,,0.0,,0.0,68.05
2008-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,23917.0,1533868.79,,1.68,0.0,,0.0,,0.0,70.0
2008-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1366388.96,,1.54,0.0,,0.0,,0.0,69.6
2008-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1393873.79,,1.54,0.0,,0.0,,0.0,71.0
2008-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1435101.05,,1.56,0.0,,0.0,,0.0,73.1
2008-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1470438.69,,1.6,0.0,,0.0,,0.0,74.9
2008-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1472401.89,,1.63,0.0,,0.0,,0.0,75.0
2008-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1467493.89,,1.63,0.0,,0.0,,0.0,74.75
2008-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1400156.04,,1.63,0.0,,0.0,,0.0,71.32
2008-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1352646.54,,1.57,0.0,,0.0,,0.0,68.9
2008-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1414683.74,,1.52,0.0,,0.0,,0.0,72.06
2008-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1432941.52,,1.58,0.0,,0.0,,0.0,72.99
2008-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1393873.79,,1.6,0.0,,0.0,,0.0,71.0
2008-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1370315.36,,1.56,0.0,,0.0,,0.0,69.8
2008-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1373652.81,,1.54,0.0,,0.0,,0.0,69.97
2008-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1354609.74,,1.54,0.0,,0.0,,0.0,69.0
2008-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1334977.72,,1.53,0.0,,0.0,,0.0,68.0
2008-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1278633.81,,1.51,0.0,,0.0,,0.0,65.13
2008-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1276081.64,,1.46,0.0,,0.0,,0.0,65.0
2008-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1256449.62,,1.45,0.0,,0.0,,0.0,64.0
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1267247.23,,1.43,0.0,,0.0,,0.0,64.55
2008-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1266265.63,,1.44,0.0,,0.0,,0.0,64.5
2008-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,21428.0,1265872.99,,1.44,0.0,,0.0,,0.0,64.48
2008-06-04,29.0,1712.4,0.0,0.04,0.0,0.0,0.0,0.0,29.0,0.0,1712.4,,,,,,,,,,29.0,,0.0,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014,64.45
2008-06-05,229.0,13427.62,0.03,0.29,0.02,0.01,0.0,13427.62,229.0,229.0,13427.62,,,229.0,,,,,,0.01,200.0,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,64.0
2008-06-06,229.0,13347.89,0.03,0.31,0.02,0.01,0.0,13347.89,229.0,229.0,13347.89,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,63.62
2008-06-09,229.0,13555.6,0.03,0.31,0.02,0.01,0.0,13555.6,229.0,229.0,13555.6,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,64.61
2008-06-10,229.0,13637.42,0.03,0.31,0.02,0.01,0.0,13637.42,229.0,229.0,13637.42,,,,,,,,,,,,0.02,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,65.0
2008-06-11,229.0,13637.42,0.03,0.33,0.02,0.01,0.0,13637.42,229.0,229.0,13637.42,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,65.0
2008-06-12,229.0,13603.85,0.03,0.33,0.02,0.01,0.0,13603.85,229.0,229.0,13603.85,,,,,,,,,,,,0.02,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,64.84
2008-06-13,229.0,13343.69,0.03,0.34,0.02,0.01,0.0,13343.69,229.0,229.0,13343.69,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,63.6
2008-06-16,229.0,14123.16,0.03,0.34,0.02,0.01,0.0,14123.16,229.0,229.0,14123.16,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,65.41
2008-06-17,229.0,13926.67,0.03,0.34,0.02,0.01,0.0,13926.67,229.0,229.0,13926.67,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,64.5
2008-06-18,229.0,13594.16,0.03,0.34,0.02,0.01,0.0,13594.16,229.0,229.0,13594.16,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,62.96
2008-06-19,229.0,13214.14,0.03,0.34,0.02,0.01,0.0,13214.14,229.0,229.0,13214.14,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,61.2
2008-06-20,229.0,13818.71,0.03,0.34,0.02,0.01,0.0,13818.71,229.0,229.0,13818.71,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,64.0
2008-06-23,229.0,13149.37,0.03,0.36,0.02,0.01,0.0,13149.37,229.0,229.0,13149.37,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,60.9
2008-06-24,229.0,13138.57,0.03,0.36,0.02,0.01,0.0,13138.57,229.0,229.0,13138.57,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,60.85
2008-06-25,229.0,13017.66,0.03,0.38,0.02,0.01,0.0,13017.66,229.0,229.0,13017.66,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,60.29
2008-06-26,229.0,13009.02,0.03,0.38,0.02,0.01,0.0,13009.02,229.0,229.0,13009.02,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,60.25
2008-06-27,229.0,13009.02,0.03,0.39,0.02,0.01,0.0,13009.02,229.0,229.0,13009.02,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,60.25
2008-06-30,229.0,13170.96,0.03,0.39,0.02,0.01,0.0,13170.96,229.0,229.0,13170.96,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,61.0
2008-07-01,229.0,13300.51,0.03,0.41,0.02,0.01,0.0,13300.51,229.0,229.0,13300.51,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,61.6
2008-07-02,229.0,13477.56,0.03,0.46,0.02,0.01,0.0,13477.56,229.0,229.0,13477.56,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,62.42
2008-07-03,229.0,13300.51,0.03,0.45,0.02,0.01,0.0,13300.51,229.0,229.0,13300.51,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,61.6
2008-07-04,229.0,13214.14,0.03,0.44,0.02,0.01,0.0,13214.14,229.0,229.0,13214.14,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,61.2
2008-07-07,229.0,12156.15,0.03,0.44,0.02,0.01,0.0,12156.15,229.0,229.0,12156.15,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,56.3
2008-07-08,229.0,12307.29,0.03,0.43,0.02,0.01,0.0,12307.29,229.0,229.0,12307.29,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,57.0
2008-07-09,229.0,12415.25,0.03,0.44,0.02,0.01,0.0,12415.25,229.0,229.0,12415.25,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,57.5
2008-07-10,229.0,12393.66,0.03,0.47,0.02,0.01,0.0,12393.66,229.0,229.0,12393.66,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,57.4
2008-07-11,229.0,12156.15,0.03,0.55,0.02,0.01,0.0,12156.15,229.0,229.0,12156.15,,,,,,,,,,,,0.01,,,,100.0,1.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0108,56.3
2008-07-14,229.0,12156.15,0.03,0.6,0.02,0.01,0.0,12156.15,229.0,229.0,12156.15,,,,,,,,,,,,0.01,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0107,56.3
2008-07-15,229.0,11802.04,0.03,0.52,0.02,0.01,0.0,11802.04,229.0,229.0,11802.04,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,54.66
2008-07-16,229.0,11659.54,0.03,0.51,0.02,0.01,0.0,11659.54,229.0,229.0,11659.54,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,54.0
2008-07-17,229.0,11689.77,0.03,0.48,0.02,0.01,0.0,11689.77,229.0,229.0,11689.77,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,54.14
2008-07-18,229.0,11832.27,0.03,0.47,0.02,0.01,0.0,11832.27,229.0,229.0,11832.27,,,,,,,,,,,,0.01,,,,100.0,1.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0106,54.8
2008-07-21,229.0,11832.27,0.03,0.48,0.02,0.01,0.0,11832.27,229.0,229.0,11832.27,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,54.8
2008-07-22,229.0,11834.43,0.03,0.49,0.02,0.01,0.0,11834.43,229.0,229.0,11834.43,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,54.81
2008-07-23,229.0,11940.23,0.03,0.49,0.02,0.01,0.0,11940.23,229.0,229.0,11940.23,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,55.3
2008-07-24,229.0,11940.23,0.03,0.49,0.02,0.01,0.0,11940.23,229.0,229.0,11940.23,,,,,,,,,,,,0.01,,,,100.0,1.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105,55.3
2008-07-25,229.0,11875.46,0.03,0.49,0.02,0.01,0.0,11875.46,229.0,229.0,11875.46,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,55.0
2008-07-28,229.0,11983.41,0.03,0.51,0.02,0.01,0.0,11983.41,229.0,229.0,11983.41,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.5
2008-07-29,229.0,12071.94,0.03,0.53,0.02,0.01,0.0,12071.94,229.0,229.0,12071.94,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.91
2008-07-30,229.0,12071.94,0.03,0.53,0.02,0.01,0.0,12071.94,229.0,229.0,12071.94,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.91
2008-07-31,229.0,12253.31,0.03,0.55,0.02,0.01,0.0,12253.31,229.0,229.0,12253.31,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.75
2008-08-01,229.0,12253.31,0.03,0.55,0.02,0.01,0.0,12253.31,229.0,229.0,12253.31,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,56.75
2008-08-04,229.0,12134.56,0.03,0.55,0.02,0.01,0.0,12134.56,229.0,229.0,12134.56,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.2
2008-08-05,229.0,12134.56,0.03,0.56,0.02,0.01,0.0,12134.56,229.0,229.0,12134.56,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.2
2008-08-06,229.0,12071.94,0.03,0.52,0.02,0.01,0.0,12071.94,229.0,229.0,12071.94,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.91
2008-08-07,229.0,11899.21,0.03,0.53,0.02,0.01,0.0,11899.21,229.0,229.0,11899.21,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.11
2008-08-08,229.0,11899.21,0.03,0.53,0.02,0.01,0.0,11899.21,229.0,229.0,11899.21,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,55.11
2008-08-11,229.0,12091.37,0.03,0.54,0.02,0.01,0.0,12091.37,229.0,229.0,12091.37,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.0
2008-08-12,229.0,11994.21,0.03,0.53,0.02,0.01,0.0,11994.21,229.0,229.0,11994.21,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.55
2008-08-13,229.0,12089.21,0.03,0.6,0.02,0.01,0.0,12089.21,229.0,229.0,12089.21,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.99
2008-08-14,229.0,12091.37,0.03,0.62,0.02,0.01,0.0,12091.37,229.0,229.0,12091.37,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.0
2008-08-15,229.0,11994.21,0.03,0.66,0.02,0.01,0.0,11994.21,229.0,229.0,11994.21,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,55.55
2008-08-18,229.0,11899.21,0.03,0.66,0.02,0.01,0.0,11899.21,229.0,229.0,11899.21,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.11
2008-08-19,229.0,11897.05,0.03,0.77,0.02,0.01,0.0,11897.05,229.0,229.0,11897.05,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.1
2008-08-20,229.0,11983.41,0.03,0.78,0.02,0.01,0.0,11983.41,229.0,229.0,11983.41,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.5
2008-08-21,229.0,12069.78,0.03,0.79,0.02,0.01,0.0,12069.78,229.0,229.0,12069.78,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.9
2008-08-22,229.0,12143.19,0.03,0.78,0.02,0.01,0.0,12143.19,229.0,229.0,12143.19,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,56.24
2008-08-25,229.0,12143.19,0.03,0.8,0.02,0.01,0.0,12143.19,229.0,229.0,12143.19,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,56.24
2008-08-26,229.0,11961.82,0.03,1.02,0.02,0.01,0.0,11961.82,229.0,229.0,11961.82,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,55.4
2008-08-27,229.0,11832.27,0.03,1.16,0.02,0.01,0.0,11832.27,229.0,229.0,11832.27,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.8
2008-08-28,229.0,11834.43,0.03,1.29,0.02,0.01,0.0,11834.43,229.0,229.0,11834.43,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.81
2008-08-29,229.0,11832.27,0.03,1.42,0.02,0.01,0.0,11832.27,229.0,229.0,11832.27,,,,,,,,,,,,0.01,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,54.8
2008-09-01,229.0,11767.5,0.03,1.49,0.02,0.01,0.0,11767.5,229.0,229.0,11767.5,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.5
2008-09-02,229.0,11765.34,0.03,1.53,0.02,0.01,0.0,11765.34,229.0,229.0,11765.34,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.49
2008-09-03,229.0,11659.54,0.03,1.35,0.02,0.01,0.0,11659.54,229.0,229.0,11659.54,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.0
2008-09-04,229.0,11659.54,0.03,1.34,0.02,0.01,0.0,11659.54,229.0,229.0,11659.54,,,,,,,,,,,,0.01,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,54.0
2008-09-05,229.0,11454.42,0.03,1.31,0.02,0.01,0.0,11454.42,229.0,229.0,11454.42,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,53.05
2008-09-08,229.0,11303.27,0.03,1.25,0.02,0.01,0.0,11303.27,229.0,229.0,11303.27,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,52.35
2008-09-09,229.0,10687.91,0.03,1.2,0.02,0.01,0.0,10687.91,229.0,229.0,10687.91,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,49.5
2008-09-10,229.0,10199.94,0.03,1.11,0.02,0.01,0.0,10199.94,229.0,229.0,10199.94,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,47.24
2008-09-11,229.0,9824.24,0.03,0.94,0.02,0.01,0.0,9824.24,229.0,229.0,9824.24,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,45.5
2008-09-12,229.0,9822.08,0.03,0.87,0.02,0.01,0.0,9822.08,229.0,229.0,9822.08,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,45.49
2008-09-15,229.0,9066.37,0.03,0.89,0.02,0.01,0.0,9066.37,229.0,229.0,9066.37,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,41.99
2008-09-16,229.0,8235.09,0.03,0.8,0.02,0.01,0.0,8235.09,229.0,229.0,8235.09,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,38.14
2008-09-17,229.0,8571.92,0.03,0.74,0.02,0.01,0.0,8571.92,229.0,229.0,8571.92,,,,,,,,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,39.7
