,ALDNE FP Equity_DX_SI_QTY,ALDNE FP Equity_DX_SHORT_INTEREST_VALUE,ALDNE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDNE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDNE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDNE FP Equity_DX_SI_MV,ALDNE FP Equity_DX_DSS,ALDNE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDNE FP Equity_DX_SUPPLY_SI_QTY,ALDNE FP Equity_DX_BROKER_SI_QTY,ALDNE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDNE FP Equity_DX_BROKER_SI_MV_NEW_x,ALDNE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDNE FP Equity_DX_BROKER_SI_MV_INC_x,ALDNE FP Equity_DX_BROKER_SI_QTY_ADD,ALDNE FP Equity_DX_BROKER_SI_QTY_NEW,ALDNE FP Equity_DX_SUPPLY_SI_MV_DEC,ALDNE FP Equity_DX_BROKER_SI_QTY_INC,ALDNE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDNE FP Equity_DX_BROKER_SI_MV_NEW_y,ALDNE FP Equity_DX_BROKER_SI_MV_INC_y,ALDNE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDNE FP Equity_DX_BROKER_SI_MV_ADD,ALDNE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDNE FP Equity_DX_BROKER_SI_QTY_DEC,ALDNE FP Equity_DX_SUPPLY_SI_MV,ALDNE FP Equity_DX_BROKER_SI_MV_DEC,ALDNE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDNE FP Equity_DX_UTILIZATION_QUANTITY,ALDNE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDNE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDNE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDNE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDNE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDNE FP Equity_DX_BROKER_SI_CON_RATIO,ALDNE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDNE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDNE FP Equity_PX_LAST
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,237506.0,717268.12,0.71,0.0,,0.0,,0.0,3.02
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,237506.0,729143.42,0.72,0.0,,0.0,,0.0,3.07
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,236695.0,733754.5,0.73,0.0,,0.0,,0.0,3.1
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,236648.0,726509.36,0.73,0.0,,0.0,,0.0,3.07
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,231634.0,718065.4,0.71,0.0,,0.0,,0.0,3.1
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,231494.0,703741.76,0.71,0.0,,0.0,,0.0,3.04
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,231465.0,715226.85,0.71,0.0,,0.0,,0.0,3.09
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,229572.0,670350.24,0.69,0.0,,0.0,,0.0,2.92
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,229572.0,679533.12,0.67,0.0,,0.0,,0.0,2.96
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,229572.0,658871.64,0.67,0.0,,0.0,,0.0,2.87
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,229572.0,674941.68,0.67,0.0,,0.0,,0.0,2.94
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,228348.0,678193.56,0.67,0.0,,0.0,,0.0,2.97
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,217051.0,646811.98,0.65,0.0,,0.0,,0.0,2.98
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216819.0,650457.0,0.65,0.0,,0.0,,0.0,3.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216107.0,637515.65,0.64,0.0,,0.0,,0.0,2.95
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216107.0,631032.44,0.64,0.0,,0.0,,0.0,2.92
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216207.0,646458.93,0.64,0.0,,0.0,,0.0,2.99
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216207.0,635648.58,0.63,0.0,,0.0,,0.0,2.94
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216207.0,616189.95,0.63,0.0,,0.0,,0.0,2.85
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,614879.88,0.62,0.0,,0.0,,0.0,2.84
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,595394.25,0.61,0.0,,0.0,,0.0,2.75
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,614879.88,0.6,0.0,,0.0,,0.0,2.84
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,614879.88,0.61,0.0,,0.0,,0.0,2.84
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,617044.95,0.62,0.0,,0.0,,0.0,2.85
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,621375.09,0.62,0.0,,0.0,,0.0,2.87
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216507.0,621375.09,0.62,0.0,,0.0,,0.0,2.87
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216107.0,594294.25,0.61,0.0,,0.0,,0.0,2.75
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216107.0,615904.95,0.6,0.0,,0.0,,0.0,2.85
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,216807.0,659093.28,0.63,0.0,,0.0,,0.0,3.04
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,217127.0,614469.41,0.64,0.0,,0.0,,0.0,2.83
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,217127.0,564530.2,0.6,0.0,,0.0,,0.0,2.6
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,217127.0,558016.39,0.56,0.0,,0.0,,0.0,2.57
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,214699.0,545335.46,0.55,0.0,,0.0,,0.0,2.54
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,214699.0,538894.49,0.54,0.0,,0.0,,0.0,2.51
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,214699.0,547482.45,0.54,0.0,,0.0,,0.0,2.55
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,212199.0,513521.58,0.53,0.0,,0.0,,0.0,2.42
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,204699.0,487183.62,0.49,0.0,,0.0,,0.0,2.38
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,201699.0,449788.77,0.47,0.0,,0.0,,0.0,2.23
2024-06-26,3600.0,8280.0,0.08,0.28,0.03,0.01,0.0,4140.0,1800.0,1800.0,4140.0,,,,1800.0,,,,,,,,0.0,1800.0,,0.0,,100.0,0.91,0.0,0.0,0.0,100.0,49.23,0.5001,50.77,0.0182,2.3
2024-06-27,3600.0,7992.0,0.08,0.27,0.03,0.01,0.0,3996.0,1800.0,1800.0,3996.0,,,,,,,,,,,,,,,0.0,,100.0,0.91,0.0,0.0,0.0,100.0,49.12,0.5002,50.88,0.0182,2.22
2024-06-28,3600.0,6948.0,0.08,0.27,0.03,0.01,0.0,3474.0,1800.0,1800.0,3474.0,,,,,,,,,,,,,,,0.0,,100.0,0.91,0.0,0.0,0.0,100.0,46.51,0.5024,53.49,0.0182,1.93
2024-07-01,3600.0,7560.0,0.08,0.21,0.03,0.01,0.0,3780.0,1800.0,1800.0,3780.0,,,,,,,,,,,,,,,0.0,,100.0,0.92,0.0,0.0,0.0,100.0,47.89,0.5009,52.11,0.0183,2.1
2024-07-02,46397.0,96969.73,1.03,2.72,0.35,0.1,0.0,49735.73,23797.0,23797.0,49735.73,,,0.05,,,,21997.0,,,0.05,,,21997.0,,0.05,,100.0,11.72,0.0,0.0,0.0,100.0,3.89,0.9252,96.11,0.2285,2.09
2024-07-03,46397.0,96969.73,1.03,2.55,0.35,0.1,0.0,49735.73,23797.0,23797.0,49735.73,,,,,,,,,,,,,,,0.05,,100.0,11.79,0.0,0.0,0.0,100.0,3.88,0.9254,96.12,0.2299,2.09
2024-07-04,46397.0,101609.43,1.03,2.55,0.35,0.1,0.0,52115.43,23797.0,23797.0,52115.43,,,,,,,,,,,,,,,0.05,,100.0,11.79,0.0,0.0,0.0,100.0,3.79,0.9271,96.21,0.2299,2.19
2024-07-05,46397.0,101145.46,1.03,2.55,0.35,0.1,0.0,51877.46,22600.0,23797.0,49268.0,,,,,,0.0,,1197.0,,,,,,,0.05,,100.0,11.27,0.0,0.0,0.0,100.0,3.89,0.9253,96.11,0.2313,2.18
2024-07-08,45200.0,97632.0,1.0,2.49,0.35,0.1,0.0,48816.0,22600.0,22600.0,48816.0,,,,,,,,,,,,,,1197.0,0.05,0.0,100.0,11.27,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,0.2253,2.16
2024-07-09,45200.0,98536.0,1.0,2.49,0.35,0.1,0.0,49268.0,22600.0,22600.0,49268.0,,,,,,,,,,,,,,,0.05,,100.0,11.39,0.0,0.0,0.0,100.0,3.96,0.9239,96.04,0.2278,2.18
2024-07-10,45200.0,95824.0,1.0,2.51,0.35,0.1,0.0,47912.0,22600.0,22600.0,47912.0,,,,,,,,,,,,,,,0.05,,100.0,11.43,0.0,0.0,0.0,100.0,4.04,0.9225,95.96,0.2285,2.12
2024-07-11,45200.0,96728.0,1.0,2.54,0.35,0.1,0.0,48364.0,22600.0,22600.0,48364.0,,,,,,,,,,,,,,,0.05,,100.0,11.44,0.0,0.0,0.0,100.0,3.96,0.9239,96.04,0.2288,2.14
2024-07-12,46200.0,97944.0,1.02,2.65,0.35,0.1,0.0,50032.0,23600.0,23600.0,50032.0,,,,1000.0,,,,,,,,0.0,1000.0,,0.05,,100.0,11.98,0.0,0.0,0.0,100.0,3.91,0.8838,93.9,0.2345,2.12
2024-07-15,46400.0,96512.0,1.03,2.66,0.35,0.1,0.0,49296.0,23700.0,23700.0,49296.0,,100.0,,100.0,,,,,,,100.0,0.0,,,0.05,,100.0,12.28,0.0,0.0,0.0,100.0,3.91,0.8756,93.46,0.2405,2.08
2024-07-16,46400.0,94192.0,1.03,2.63,0.35,0.1,0.0,48111.0,23700.0,23700.0,48111.0,,,,,,,,,,,,,,,0.05,,100.0,21.11,0.0,0.0,0.0,100.0,3.92,0.8753,93.45,0.4132,2.03
2024-07-17,46400.0,92336.0,1.03,2.63,0.35,0.09,0.0,47163.0,23700.0,23700.0,47163.0,,,,,,,,,,,,,,,0.05,,100.0,23.17,0.0,0.0,0.0,100.0,3.92,0.8755,93.46,0.4536,1.99
2024-07-18,46400.0,91408.0,1.03,2.65,0.35,0.09,0.0,46689.0,23700.0,23700.0,46689.0,,,,,,,,,,,,,,,0.05,,100.0,23.17,0.0,0.0,0.0,100.0,3.88,0.8768,93.53,0.4536,1.97
2024-07-19,45300.0,95130.0,1.0,2.6,0.35,0.09,0.0,47460.0,22700.0,22600.0,47670.0,,,,,,0.0,,1000.0,,,,,,1100.0,0.04,0.0,100.0,22.32,0.0,0.0,0.0,100.0,3.85,0.9219,95.94,0.4454,2.1
2024-07-22,45200.0,92660.0,1.0,2.57,0.35,0.09,0.0,46330.0,22600.0,22600.0,46330.0,,,,,,0.0,,100.0,,,,,,,0.05,,100.0,23.43,0.0,0.0,0.0,100.0,4.03,0.9226,95.97,0.4685,2.05
2024-07-23,45400.0,93070.0,1.0,2.57,0.35,0.09,0.0,46535.0,22700.0,22700.0,46535.0,,100.0,,100.0,,,,,,,100.0,0.0,,,0.05,,100.0,23.56,0.0,0.0,0.0,100.0,3.96,0.9152,95.58,0.4712,2.05
2024-07-24,45400.0,93070.0,1.0,2.67,0.35,0.09,0.0,46535.0,22700.0,22700.0,46535.0,,,,,,,,,,,,,,,0.05,,100.0,23.62,0.0,0.0,0.0,100.0,3.96,0.9153,95.59,0.4723,2.05
2024-07-25,45400.0,93070.0,1.0,2.82,0.35,0.09,0.0,46535.0,22700.0,22700.0,46535.0,,,,,,,,,,,,,,,0.05,,100.0,23.62,0.0,0.0,0.0,100.0,3.96,0.9152,95.58,0.4723,2.05
2024-07-26,45400.0,93070.0,1.0,3.0,0.35,0.09,0.0,46535.0,22700.0,22700.0,46535.0,,,,,,,,,,,,,,,0.05,,100.0,23.65,0.0,0.0,0.0,100.0,3.96,0.9152,95.58,0.473,2.05
2024-07-29,45400.0,92616.0,1.0,3.15,0.35,0.09,0.0,46308.0,22700.0,22700.0,46308.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,3.97,0.915,95.57,0.4766,2.04
2024-07-30,45400.0,92616.0,1.0,3.37,0.35,0.09,0.0,46308.0,22700.0,22700.0,46308.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,3.96,0.9152,95.58,0.4766,2.04
2024-07-31,45400.0,90346.0,1.0,3.45,0.35,0.09,0.0,45173.0,22700.0,22700.0,45173.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,4.01,0.9142,95.53,0.4766,1.99
2024-08-01,45400.0,92616.0,1.0,3.46,0.35,0.09,0.0,46308.0,22700.0,22700.0,46308.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,3.92,0.9162,95.64,0.4766,2.04
2024-08-02,45400.0,90800.0,1.0,3.6,0.35,0.09,0.0,45400.0,22700.0,22700.0,45400.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,4.0,0.9144,95.54,0.4766,2.0
2024-08-05,45400.0,89438.0,1.0,3.59,0.35,0.09,0.0,44719.0,22700.0,22700.0,44719.0,,,,,,,,,,,,,,,0.05,,100.0,23.83,0.0,0.0,0.0,100.0,3.99,0.9146,95.55,0.4766,1.97
2024-08-06,45400.0,88530.0,1.0,3.49,0.35,0.09,0.0,44265.0,22700.0,22700.0,44265.0,,,,,,,,,,,,,,,0.04,,100.0,23.83,0.0,0.0,0.0,100.0,3.98,0.9148,95.56,0.4766,1.95
2024-08-07,45400.0,92162.0,1.0,3.63,0.35,0.09,0.0,46081.0,22700.0,22700.0,46081.0,,,,,,,,,,,,,,,0.04,,100.0,28.64,0.0,0.0,0.0,100.0,3.88,0.9169,95.67,0.5728,2.03
2024-08-08,45400.0,90346.0,1.0,3.08,0.35,0.09,0.0,45173.0,22700.0,22700.0,45173.0,,,,,,,,,,,,,,,0.05,,100.0,31.63,0.0,0.0,0.0,100.0,4.0,0.9144,95.54,0.6325,1.99
2024-08-09,45300.0,91959.0,1.0,2.96,0.35,0.09,0.0,45878.0,22700.0,22600.0,46081.0,,,,,,,,,,,,,,100.0,0.05,0.0,100.0,32.13,0.0,0.0,0.0,100.0,3.93,0.9202,95.85,0.6411,2.03
2024-08-12,45200.0,93564.0,1.0,3.84,0.35,0.09,0.0,46782.0,22600.0,22600.0,46782.0,,,,,,0.0,,100.0,,,,,,,0.05,,100.0,34.21,0.0,0.0,0.0,100.0,3.94,0.9242,96.06,0.6842,2.07
2024-08-13,45200.0,89948.0,1.0,3.91,0.35,0.09,0.0,44974.0,22600.0,22600.0,44974.0,,,,,,,,,,,,,,,0.05,,100.0,35.05,0.0,0.0,0.0,100.0,4.06,0.9221,95.94,0.701,1.99
2024-08-14,45200.0,88592.0,1.0,4.34,0.35,0.09,0.0,44296.0,22600.0,22600.0,44296.0,,,,,,,,,,,,,,,0.05,,100.0,35.05,0.0,0.0,0.0,100.0,4.01,0.923,95.99,0.701,1.96
2024-08-15,45200.0,92208.0,1.0,4.35,0.35,0.09,0.0,46104.0,22600.0,22600.0,46104.0,,,,,,,,,,,,,,,0.04,,100.0,35.06,0.0,0.0,0.0,100.0,3.9,0.925,96.1,0.7012,2.04
2024-08-16,45200.0,88592.0,1.0,4.36,0.35,0.09,0.0,44296.0,22600.0,22600.0,44296.0,,,,,,,,,,,,,,,0.05,,100.0,35.08,0.0,0.0,0.0,100.0,4.06,0.9221,95.94,0.7015,1.96
2024-08-19,45200.0,88818.0,1.0,4.33,0.35,0.09,0.0,44409.0,22600.0,22600.0,44409.0,,,,,,,,,,,,,,,0.04,,100.0,35.08,0.0,0.0,0.0,100.0,3.98,0.9236,96.02,0.7015,1.965
2024-08-20,45200.0,89496.0,1.0,4.36,0.35,0.09,0.0,44748.0,22600.0,22600.0,44748.0,,,,,,,,,,,,,,,0.04,,100.0,35.08,0.0,0.0,0.0,100.0,3.97,0.9238,96.03,0.7015,1.98
2024-08-21,45200.0,85880.0,1.0,4.32,0.35,0.09,0.0,42940.0,22600.0,22600.0,42940.0,,,,,,,,,,,,,,,0.04,,100.0,35.11,0.0,0.0,0.0,100.0,4.06,0.922,95.94,0.7022,1.9
2024-08-22,45200.0,87236.0,1.0,4.27,0.35,0.09,0.0,43618.0,22600.0,22600.0,43618.0,,,,,,,,,,,,,,,0.04,,100.0,35.11,0.0,0.0,0.0,100.0,3.95,0.9241,96.05,0.7022,1.93
2024-08-23,47200.0,87320.0,1.04,4.29,0.36,0.09,0.0,43660.0,23600.0,23600.0,43660.0,,1000.0,,1000.0,,,,,,,1000.0,0.0,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.24,0.8487,91.95,0.7221,1.85
2024-08-26,47200.0,90624.0,1.04,3.97,0.36,0.09,0.0,45312.0,23600.0,23600.0,45312.0,,,,,,,,,,,,,,,0.04,,100.0,36.1,0.0,0.0,0.0,100.0,4.16,0.8512,92.09,0.7221,1.92
2024-08-27,47200.0,92748.0,1.04,3.9,0.36,0.09,0.0,46374.0,23600.0,23600.0,46374.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.19,0.8503,92.04,0.7221,1.965
2024-08-28,47200.0,92512.0,1.04,3.92,0.36,0.09,0.0,46256.0,23600.0,23600.0,46256.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.24,0.8485,91.94,0.7221,1.96
2024-08-29,47200.0,92512.0,1.04,4.09,0.36,0.09,0.0,46256.0,23600.0,23600.0,46256.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.24,0.8487,91.95,0.7221,1.96
2024-08-30,47200.0,92512.0,1.04,4.19,0.36,0.09,0.0,46256.0,23600.0,23600.0,46256.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.24,0.8487,91.95,0.7221,1.96
2024-09-02,47200.0,91096.0,1.04,4.28,0.36,0.09,0.0,45548.0,23600.0,23600.0,45548.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.27,0.8477,91.89,0.7221,1.93
2024-09-03,47200.0,88736.0,1.04,4.46,0.36,0.09,0.0,44368.0,23600.0,23600.0,44368.0,,,,,,,,,,,,,,,0.05,,100.0,36.1,0.0,0.0,0.0,100.0,4.29,0.8469,91.85,0.7221,1.88
2024-09-04,46200.0,85932.0,1.02,4.46,0.35,0.09,0.0,42036.0,23600.0,22600.0,43896.0,,,,,,,,,,,,,,1000.0,0.04,0.0,100.0,36.31,0.0,0.0,0.0,100.0,3.92,0.8839,93.91,0.7109,1.86
2024-09-05,45200.0,83846.0,1.0,4.37,0.35,0.08,0.0,41923.0,22600.0,22600.0,41923.0,,,,,,0.0,,1000.0,,,,,,,0.04,,100.0,35.32,0.0,0.0,0.0,100.0,3.99,0.9234,96.01,0.7064,1.855
2024-09-06,45200.0,84072.0,1.0,4.33,0.35,0.08,0.0,42036.0,22600.0,22600.0,42036.0,,,,,,,,,,,,,,,0.04,,100.0,39.09,0.0,0.0,0.0,100.0,3.98,0.9236,96.02,0.7817,1.86
2024-09-09,45200.0,82038.0,1.0,4.14,0.35,0.08,0.0,41019.0,22600.0,22600.0,41019.0,,,,,,,,,,,,,,,0.04,,100.0,39.09,0.0,0.0,0.0,100.0,4.03,0.9226,95.97,0.7817,1.815
2024-09-10,45462.0,81831.6,1.01,4.09,0.35,0.08,0.0,40915.8,22731.0,22731.0,40915.8,,131.0,,131.0,,,,,,,131.0,0.0,,,0.04,,100.0,39.22,0.0,0.0,0.0,100.0,3.98,0.9126,95.45,0.7845,1.8
2024-09-11,45462.0,79785.81,1.01,4.02,0.35,0.08,0.0,39892.91,22731.0,22731.0,39892.91,,,,,,,,,,,,,,,0.04,,100.0,37.92,0.0,0.0,0.0,100.0,4.01,0.9119,95.41,0.7583,1.755
2024-09-12,45462.0,81376.98,1.01,3.98,0.35,0.08,0.0,40688.49,22731.0,22731.0,40688.49,,,,,,,,,,,,,,,0.04,,100.0,41.2,0.0,0.0,0.0,100.0,3.92,0.9138,95.51,0.824,1.79
2024-09-13,43662.0,78591.6,0.97,3.84,0.33,0.08,0.0,40915.8,20931.0,22731.0,37675.8,,,,,,0.0,,1800.0,,,,,,,0.04,,100.0,99.9,0.0,0.0,0.0,100.0,0.6,0.9881,99.4,2.084,1.8
2024-09-16,43662.0,75535.26,0.97,3.66,0.33,0.08,0.0,39324.63,20931.0,22731.0,36210.63,,,,,,,,,,,,,,,0.04,,100.0,99.9,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,2.084,1.73
2024-09-17,41862.0,68653.68,0.93,3.65,0.32,0.07,0.0,34326.84,20931.0,20931.0,34326.84,,,,,,,,,,,,,,1800.0,0.04,0.01,100.0,99.9,0.0,0.0,0.0,100.0,0.64,0.9872,99.36,1.9981,1.64
2024-09-18,41862.0,70118.85,0.93,3.55,0.32,0.07,0.0,35059.43,20931.0,20931.0,35059.43,,,,,,,,,,,,,,,0.03,,100.0,99.9,0.0,0.0,0.0,100.0,0.62,0.9877,99.38,1.9981,1.675
2024-09-19,41862.0,73258.5,0.93,4.36,0.32,0.07,0.0,36629.25,20931.0,20931.0,36629.25,,,,,,,,,,,,,,,0.04,,100.0,99.9,0.0,0.0,0.0,100.0,0.61,0.9878,99.39,1.9981,1.75
2024-09-20,41862.0,74095.74,0.93,4.66,0.32,0.07,0.0,37047.87,20931.0,20931.0,37047.87,,,,,,,,,,,,,,,0.04,,100.0,99.9,0.0,0.0,0.0,100.0,0.62,0.9876,99.38,1.9981,1.77
2024-09-23,43862.0,76758.5,0.97,4.92,0.34,0.08,0.0,38379.25,21931.0,21931.0,38379.25,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.04,,100.0,99.91,0.0,0.0,0.0,100.0,5.18,0.9017,94.82,1.9982,1.75
2024-09-24,43862.0,62503.35,0.97,5.18,0.34,0.07,0.0,31251.68,21931.0,21931.0,31251.68,,,,,,,,,,,,,,,0.04,,100.0,99.91,0.0,0.0,0.0,100.0,5.66,0.8933,94.34,1.9982,1.425
2024-09-25,43862.0,65793.0,0.97,3.11,0.34,0.06,0.0,32896.5,21931.0,21931.0,32896.5,,,,,,,,,,,,,,,0.03,,100.0,99.91,0.0,0.0,0.0,100.0,5.03,0.9044,94.97,1.9982,1.5
2024-09-26,43600.0,62348.0,0.96,2.94,0.33,0.06,0.0,31174.0,21800.0,21800.0,31174.0,,,,,,0.0,,131.0,,,,,,131.0,0.03,0.0,100.0,99.91,0.0,0.0,0.0,100.0,4.69,0.9106,95.31,1.9982,1.43
2024-09-27,49600.0,69936.0,1.1,3.16,0.38,0.07,0.0,34968.0,24800.0,24800.0,34968.0,,3000.0,0.0,,,,3000.0,,,0.0,3000.0,,,,0.04,,100.0,99.92,0.0,0.0,0.0,100.0,16.22,0.7282,83.78,1.9984,1.41
2024-09-30,49600.0,69440.0,1.1,3.03,0.38,0.07,0.0,34720.0,24800.0,24800.0,34720.0,,,,,,,,,,,,,,,0.04,,100.0,99.92,0.0,0.0,0.0,100.0,16.18,0.7288,83.82,1.9984,1.4
2024-10-01,47600.0,67592.0,1.05,2.9,0.36,0.07,0.0,33796.0,23800.0,23800.0,33796.0,,,,,,0.0,,1000.0,,,,,,1000.0,0.03,0.0,100.0,99.92,0.0,0.0,0.0,100.0,12.53,0.7808,87.47,1.9983,1.42
