,ALAGO FP Equity_DX_SI_QTY,ALAGO FP Equity_DX_SHORT_INTEREST_VALUE,ALAGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGO FP Equity_DX_SI_MV,ALAGO FP Equity_DX_DSS,ALAGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGO FP Equity_DX_SUPPLY_SI_QTY,ALAGO FP Equity_DX_BROKER_SI_QTY,ALAGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGO FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGO FP Equity_DX_BROKER_SI_MV_INC_x,ALAGO FP Equity_DX_BROKER_SI_QTY_ADD,ALAGO FP Equity_DX_BROKER_SI_QTY_NEW,ALAGO FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGO FP Equity_DX_BROKER_SI_QTY_INC,ALAGO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGO FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGO FP Equity_DX_BROKER_SI_MV_INC_y,ALAGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGO FP Equity_DX_BROKER_SI_MV_ADD,ALAGO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGO FP Equity_DX_BROKER_SI_QTY_DEC,ALAGO FP Equity_DX_SUPPLY_SI_MV,ALAGO FP Equity_DX_BROKER_SI_MV_DEC,ALAGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGO FP Equity_DX_UTILIZATION_QUANTITY,ALAGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGO FP Equity_DX_BROKER_SI_CON_RATIO,ALAGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAGO FP Equity_PX_LAST
2025-03-13,622471.0,112044.78,2.69,0.18,2.34,0.11,1.0,79083.9,412210.0,439355.0,74197.8,,26166.0,0.02,,,,71815.0,,,0.02,26166.0,,,400.0,0.07,0.0,100.0,94.33,0.0,0.0,0.0,100.0,29.22,0.2367,32.86,1.4244,0.18
2025-03-14,598536.0,120006.47,2.58,0.18,2.25,0.11,1.0,83371.91,388275.0,415820.0,77849.14,,,,,,0.0,,23935.0,,,,,,23535.0,0.07,0.0,100.0,87.33,0.0,0.0,0.0,100.0,25.67,0.238,35.6,1.3462,0.2005
2025-03-17,578285.0,115078.72,2.5,0.18,2.18,0.12,1.0,78718.23,368024.0,395569.0,73236.78,,,,11300.0,,0.0,,20251.0,,,,0.0,,31551.0,0.07,0.0,100.0,84.29,0.0,0.0,0.0,100.0,22.03,0.2241,35.41,1.3245,0.199
2025-03-18,578285.0,107561.01,2.5,0.19,2.18,0.11,1.0,73575.83,368024.0,395569.0,68452.46,,,,,,,,,,,,,,,0.07,,100.0,93.29,0.0,0.0,0.0,100.0,22.12,0.2232,35.0,1.4659,0.186
2025-03-19,603285.0,109194.59,2.6,0.21,2.27,0.11,1.0,76122.99,371024.0,420569.0,67155.34,,3000.0,0.0,,,,25000.0,,,0.0,3000.0,,,,0.07,,100.0,94.03,0.0,0.0,0.0,100.0,21.05,0.2088,33.79,1.5289,0.181
2025-03-20,612281.0,107026.72,2.64,0.25,2.3,0.11,1.0,74563.56,372020.0,426565.0,65029.1,,3000.0,0.0,,,0.0,8000.0,2004.0,,0.0,3000.0,,,2004.0,0.07,0.0,100.0,95.24,0.0,0.0,0.0,100.0,20.49,0.2053,33.01,1.5676,0.1748
2025-03-21,612281.0,113271.99,2.64,0.27,2.3,0.11,1.0,78914.52,372020.0,426565.0,68823.7,,,,,,,,,,,,,,,0.07,,100.0,95.24,0.0,0.0,0.0,100.0,20.05,0.2089,34.03,1.5676,0.185
2025-03-24,612281.0,105312.33,2.64,0.29,2.3,0.11,1.0,73369.18,372020.0,426565.0,63987.44,,,,,,,,,,,,,,,0.07,,100.0,94.18,0.0,0.0,0.0,100.0,20.56,0.2046,32.75,1.5501,0.172
2025-03-25,608431.0,101242.92,2.63,0.31,2.29,0.11,1.0,70339.78,368170.0,422715.0,61263.49,,,,,,0.0,,3850.0,,,,,,3850.0,0.06,0.0,100.0,93.07,0.0,0.0,0.0,100.0,19.88,0.2045,33.14,1.538,0.1664
2025-03-26,574089.0,99202.58,2.48,0.32,2.16,0.1,1.0,67110.85,356870.0,388373.0,61667.14,,,0.0,,,0.0,1958.0,11300.0,,0.0,,,,36300.0,0.06,0.01,100.0,90.21,0.0,0.0,0.0,100.0,20.97,0.2298,35.9,1.4512,0.1728
2025-03-27,574620.0,98374.94,2.48,0.33,2.16,0.1,1.0,66580.36,356870.0,388904.0,61096.14,,,0.0,,,,531.0,,,0.0,,,,,0.06,,100.0,90.21,0.0,0.0,0.0,100.0,21.4,0.2286,35.42,1.4525,0.1712
2025-03-28,574620.0,98145.1,2.48,0.38,2.16,0.1,1.0,66424.8,356870.0,388904.0,60953.4,,,,,,,,,,,,,,,0.06,,100.0,90.21,0.0,0.0,0.0,100.0,21.4,0.2287,35.45,1.4525,0.1708
2025-03-31,526502.0,90558.34,2.27,0.36,1.98,0.09,1.0,63379.42,336451.0,368485.0,57869.57,,7280.0,0.0,43610.0,,0.0,7280.0,27699.0,,0.0,7280.0,0.01,,71309.0,0.06,0.01,100.0,81.07,0.0,0.0,0.0,100.0,21.36,0.1703,24.77,1.2687,0.172
2025-04-01,537427.0,91577.56,2.32,0.37,2.02,0.1,1.0,64651.46,347376.0,379410.0,59192.87,,10925.0,0.0,,,,10925.0,,,0.0,10925.0,,,,0.06,,100.0,88.32,0.0,0.0,0.0,100.0,20.98,0.1739,26.32,1.3664,0.1704
2025-04-02,561023.0,91446.75,2.42,0.39,2.11,0.1,1.0,65689.98,358247.0,403006.0,58394.26,,10871.0,0.0,,,,23596.0,,,0.0,10871.0,,,,0.06,,100.0,93.68,0.0,0.0,0.0,100.0,20.07,0.1778,28.31,1.4671,0.163
2025-04-03,572046.0,93243.5,2.47,0.4,2.15,0.1,1.0,64226.73,392694.0,394029.0,64009.12,,34447.0,0.0,20000.0,,,14633.0,,,0.0,34447.0,0.0,,43610.0,0.06,0.01,100.0,94.21,0.0,0.0,0.0,100.0,19.59,0.1658,28.39,1.3723,0.163
2025-04-04,506938.0,77358.74,2.19,0.37,1.91,0.09,1.0,56848.08,327585.0,372530.0,49989.47,,,0.0,,,0.01,29801.0,65109.0,,0.0,,,,51300.0,0.05,0.01,100.0,85.72,0.0,0.0,0.0,100.0,22.22,0.233,37.66,1.3265,0.1526
2025-04-07,575517.0,81838.52,2.48,0.45,2.17,0.09,1.0,56269.82,350764.0,395709.0,49878.64,,48421.0,0.01,,,0.01,48421.0,25242.0,,0.01,48421.0,,,25242.0,0.05,0.01,100.0,87.71,0.0,0.0,0.0,100.0,21.66,0.1989,28.71,1.4391,0.1422
2025-04-08,570517.0,87289.1,2.46,0.46,2.15,0.08,1.0,59778.48,350764.0,390709.0,53666.89,,,,,,,,,,,,,,5000.0,0.05,0.0,100.0,87.71,0.0,0.0,0.0,100.0,21.52,0.1963,28.55,1.4266,0.153
2025-04-09,573739.0,87208.33,2.48,0.5,2.16,0.09,1.0,59877.51,348986.0,393931.0,53045.87,,,0.0,,,0.0,5000.0,1778.0,,0.0,,,,1778.0,0.05,0.0,100.0,87.27,0.0,0.0,0.0,100.0,21.69,0.1978,28.43,1.4347,0.152
2025-04-10,586722.0,92115.35,2.53,0.52,2.21,0.09,1.0,63885.5,361969.0,406914.0,56829.13,,12983.0,0.0,12000.0,,,4004.0,,,0.0,12983.0,0.0,,3021.0,0.05,0.0,100.0,87.07,0.0,0.0,0.0,100.0,21.13,0.1928,28.71,1.4113,0.157
2025-04-11,543971.0,115321.85,2.35,0.49,2.05,0.09,1.0,81442.56,339218.0,384163.0,71914.22,,,,,,0.0,,22751.0,,,,,,22751.0,0.05,0.0,100.0,82.96,0.0,0.0,0.0,100.0,20.17,0.1898,29.52,1.3303,0.212
2025-04-14,542126.0,116014.96,2.34,0.47,2.04,0.11,1.0,81816.27,337374.0,382319.0,72198.04,,,,,,0.0,,1844.0,,,,,,1844.0,0.07,0.0,100.0,82.51,0.0,0.0,0.0,100.0,21.46,0.1961,30.45,1.3258,0.214
2025-04-15,553906.0,123244.09,2.39,0.43,2.09,0.12,1.0,85772.42,349154.0,385494.0,77686.77,,11780.0,0.0,,,,3175.0,,,0.0,11780.0,,,,0.07,,100.0,86.86,0.0,0.0,0.0,100.0,20.89,0.1928,30.2,1.378,0.2225
2025-04-16,551200.0,117405.6,2.38,0.42,2.07,0.12,1.0,81533.84,346448.0,382788.0,73793.42,,,,,,0.0,,2706.0,,,,,,2706.0,0.08,0.0,100.0,93.73,0.0,0.0,0.0,100.0,21.14,0.1928,30.04,1.4912,0.213
2025-04-17,551200.0,112444.8,2.38,0.42,2.07,0.12,1.0,78088.75,346448.0,382788.0,70675.39,,,,,,,,,,,,,,,0.07,,100.0,93.73,0.0,0.0,0.0,100.0,21.09,0.1922,29.96,1.4912,0.204
2025-04-18,551200.0,112444.8,2.38,0.42,2.07,0.12,1.0,78088.75,346448.0,382788.0,70675.39,,,,,,,,,,,,,,,0.07,,100.0,93.73,0.0,0.0,0.0,100.0,21.39,0.1914,29.58,1.4912,
2025-04-21,542359.0,110641.24,2.34,0.41,2.04,0.11,1.0,76285.19,346448.0,373947.0,70675.39,,,,,,,,,,,,,,8841.0,0.07,0.0,100.0,93.73,0.0,0.0,0.0,100.0,21.22,0.1937,30.27,1.4673,
2025-04-22,485681.0,82565.77,2.1,0.37,1.83,0.1,1.0,62952.7,335570.0,370310.0,57046.9,,2363.0,0.0,,,0.0,4400.0,13241.0,,0.0,2363.0,,,8037.0,0.07,0.0,100.0,93.01,0.0,0.0,0.0,100.0,23.97,0.2107,33.64,1.3461,0.17
2025-04-23,476937.0,82987.04,2.06,0.39,1.8,0.08,1.0,62912.48,340870.0,361566.0,59311.38,,5300.0,0.0,,,,1303.0,,,0.0,5300.0,,,10047.0,0.06,0.0,100.0,94.24,0.0,0.0,0.0,100.0,23.58,0.2092,33.51,1.3186,0.174
2025-04-24,490986.0,84449.59,2.12,0.41,1.85,0.09,1.0,64296.18,333597.0,373815.0,57378.68,,2853.0,0.0,,,0.01,16700.0,10126.0,,0.0,2853.0,,,4451.0,0.06,0.0,100.0,91.51,0.0,0.0,0.0,100.0,23.04,0.2031,32.28,1.3468,0.172
2025-04-25,568766.0,92708.86,2.45,0.47,2.14,0.1,1.0,63829.99,351015.0,391595.0,57215.45,,17418.0,0.0,,,,22180.0,,,0.0,17418.0,,,4400.0,0.06,0.0,100.0,93.72,0.0,0.0,0.0,100.0,20.79,0.1919,28.1,1.5185,0.163
2025-04-28,558359.0,90789.17,2.41,0.47,2.1,0.09,1.0,61981.17,340608.0,381188.0,55382.86,,,,,,0.0,,10407.0,,,,,,10407.0,0.06,0.0,100.0,83.86,0.0,0.0,0.0,100.0,21.02,0.1873,26.49,1.3748,0.1626
2025-04-29,558534.0,87243.01,2.25,0.49,1.98,0.09,1.0,59568.9,340608.0,381363.0,53202.97,,,0.0,,,,175.0,,,0.0,,,,,0.06,,100.0,83.81,0.0,0.0,0.0,100.0,21.07,0.1877,26.59,1.3744,0.1562
2025-04-30,558359.0,92129.24,2.25,0.55,1.98,0.09,1.0,62896.02,340608.0,381188.0,56200.32,,,,,,,,,,,,,,175.0,0.05,0.0,100.0,76.3,0.0,0.0,0.0,100.0,20.84,0.1859,26.21,1.2508,0.165
2025-05-01,558359.0,92129.24,2.25,0.55,1.98,0.09,1.0,62896.02,340608.0,381188.0,56200.32,,,,,,,,,,,,,,,0.05,,100.0,76.3,0.0,0.0,0.0,100.0,20.79,0.1877,26.77,1.2508,
2025-05-02,559186.0,98528.57,2.25,0.55,1.98,0.1,1.0,67469.62,343562.0,382915.0,60535.62,,3854.0,0.0,,,0.0,2627.0,900.0,,0.0,3854.0,,,900.0,0.06,0.0,100.0,76.26,0.0,0.0,0.0,100.0,20.54,0.1876,26.85,1.2412,0.1762
2025-05-05,540325.0,93043.97,2.18,0.52,1.91,0.1,1.0,62690.1,327539.0,364054.0,56402.22,,,,,,0.0,,16023.0,,,,,,18861.0,0.06,0.0,100.0,73.52,0.0,0.0,0.0,100.0,21.43,0.1831,24.1,1.2129,0.1722
2025-05-06,455347.0,77317.92,1.83,0.44,1.61,0.08,1.0,57422.28,266676.0,338176.0,45281.58,,,,,,0.01,,60863.0,,,,,,25878.0,0.05,0.0,100.0,70.66,0.0,0.0,0.0,100.0,24.98,0.1931,28.67,1.2066,0.1698
2025-05-07,449234.0,75561.16,1.81,0.43,1.59,0.08,1.0,56391.74,241749.0,335266.0,40662.18,,,,,,0.0,,24927.0,,,,,,2910.0,0.04,0.0,100.0,65.98,0.0,0.0,0.0,100.0,25.31,0.1926,28.27,1.2261,0.1682
2025-05-08,451467.0,76297.92,1.82,0.44,1.6,0.08,1.0,57037.33,243982.0,337499.0,41232.96,,2233.0,0.0,,,,2233.0,,,0.0,2233.0,,,,0.04,,100.0,66.77,0.0,0.0,0.0,100.0,25.09,0.1929,28.51,1.2355,0.169
2025-05-09,470098.0,78036.27,1.89,0.46,1.67,0.08,1.0,59117.58,321713.0,356130.0,53404.36,,77731.0,0.01,,,,18631.0,,,0.01,77731.0,,,,0.05,,100.0,72.6,0.0,0.0,0.0,100.0,23.4,0.1892,27.07,1.0608,0.166
2025-05-12,395403.0,68009.32,1.59,0.39,1.4,0.07,1.0,48406.82,250222.0,281435.0,43038.18,,,,,,0.01,,71491.0,,,,,,74695.0,0.04,0.02,100.0,68.48,0.0,0.0,0.0,100.0,28.43,0.2223,31.4,1.0821,0.172
2025-05-13,404840.0,67203.44,1.63,0.4,1.43,0.07,1.0,48367.75,260159.0,291372.0,43186.39,,9937.0,0.0,6304.0,,,3633.0,,,0.0,9937.0,0.0,,,0.04,,100.0,69.35,0.0,0.0,0.0,100.0,27.87,0.2193,31.88,1.0791,0.166
2025-05-14,507040.0,82140.48,2.04,0.5,1.8,0.09,1.0,55480.46,311259.0,342472.0,50423.96,,51100.0,0.01,,,,51100.0,,,0.01,51100.0,,,,0.05,,100.0,73.02,0.0,0.0,0.0,100.0,25.52,0.2158,28.79,1.1895,0.162
2025-05-15,527040.0,86434.56,2.12,0.51,1.87,0.09,1.0,59445.41,331259.0,362472.0,54326.48,,20000.0,0.0,,,,20000.0,,,0.0,20000.0,,,,0.05,,100.0,74.23,0.0,0.0,0.0,100.0,24.22,0.2047,27.82,1.181,0.164
2025-05-16,527040.0,82745.28,2.12,0.51,1.87,0.09,1.0,56908.1,331259.0,362472.0,52007.66,,,,,,,,,,,,,,,0.05,,100.0,76.81,0.0,0.0,0.0,100.0,24.44,0.2039,27.31,1.2221,0.157
2025-05-19,527040.0,82639.87,2.12,0.51,1.87,0.09,1.0,56666.11,331259.0,361391.0,51941.41,,,,,,,,,,,,,,1081.0,0.05,0.0,100.0,75.59,0.0,0.0,0.0,100.0,24.18,0.2037,27.59,1.2026,0.1568
2025-05-20,502724.0,79832.57,2.02,0.48,1.78,0.08,1.0,55065.65,315909.0,346761.0,50166.35,,,,,,0.0,,15350.0,,,,,,14630.0,0.05,0.0,100.0,73.03,0.0,0.0,0.0,100.0,23.66,0.2113,28.81,1.1621,0.1588
2025-05-21,486943.0,73431.0,1.96,0.46,1.72,0.08,1.0,49082.38,355705.0,325480.0,53640.31,,58100.0,,,,0.0,,18304.0,,,58100.0,,,21281.0,0.06,0.0,100.0,85.14,0.0,0.0,0.0,100.0,23.83,0.2193,29.12,1.1655,0.1508
2025-05-22,475501.0,69613.35,1.91,0.45,1.68,0.07,1.0,46707.16,286163.0,319038.0,41894.26,,,,,,0.01,,69542.0,,,,,,6442.0,0.04,0.0,100.0,68.06,0.0,0.0,0.0,100.0,24.15,0.2289,29.83,1.1308,0.1464
2025-05-23,413133.0,59491.15,1.66,0.39,1.46,0.06,1.0,36960.48,241363.0,256670.0,34756.27,,,,,,0.01,,44800.0,,,,,,62368.0,0.04,0.01,100.0,57.99,0.0,0.0,0.0,100.0,26.94,0.2436,34.57,0.9926,0.144
2025-05-26,412743.0,61416.16,1.66,0.39,1.46,0.06,1.0,38134.46,241363.0,256280.0,35914.81,,,,,,,,,,,,,,390.0,0.03,0.0,100.0,56.04,0.0,0.0,0.0,100.0,26.85,0.2449,34.95,0.9582,0.1488
2025-05-27,425113.0,63851.97,1.71,0.4,1.51,0.07,1.0,40351.23,241363.0,268650.0,36252.72,,,0.0,,,,15000.0,,,0.0,,,,2630.0,0.04,0.0,100.0,60.2,0.0,0.0,0.0,100.0,25.88,0.2365,33.56,1.0603,0.1502
2025-05-28,416949.0,66378.28,1.68,0.39,1.48,0.07,1.0,41548.97,248699.0,260986.0,39592.88,,7336.0,0.0,7088.0,,,248.0,,,0.0,7336.0,0.0,,15000.0,0.04,0.0,100.0,59.11,0.0,0.0,0.0,100.0,26.44,0.2406,35.17,0.991,0.1592
2025-05-29,422820.0,68496.84,1.7,0.44,1.5,0.07,1.0,43716.83,245699.0,269857.0,39803.24,,,0.0,,,0.0,8871.0,3000.0,,0.0,,,,,0.04,,100.0,58.89,0.0,0.0,0.0,100.0,26.44,0.2401,34.55,1.0134,0.162
2025-05-30,430744.0,69866.68,1.73,0.53,1.53,0.07,1.0,45056.08,255041.0,277781.0,41367.65,,9342.0,0.0,,,,9590.0,,,0.0,9342.0,,,1666.0,0.04,0.0,100.0,59.79,0.0,0.0,0.0,100.0,26.06,0.2308,33.7,1.0097,0.1622
2025-06-02,500197.0,81031.91,2.01,0.65,1.77,0.09,1.0,56251.91,325099.0,347234.0,52666.04,,70058.0,0.0,66900.0,,,2553.0,,,0.0,70058.0,0.01,,,0.05,,100.0,76.65,0.0,0.0,0.0,100.0,21.81,0.1881,28.24,1.1793,0.162
2025-06-03,490763.0,93244.97,1.98,0.68,1.74,0.09,1.0,64182.0,267557.0,337800.0,50835.83,,,,,,0.01,,57542.0,,,,,,9434.0,0.04,0.0,100.0,65.31,0.0,0.0,0.0,100.0,21.72,0.1949,30.46,1.198,0.19
2025-06-04,422975.0,72328.73,1.7,0.58,1.5,0.08,1.0,46172.05,264399.0,270012.0,45212.23,,,,,,0.0,,3158.0,,,,,,67788.0,0.05,0.01,100.0,70.95,0.0,0.0,0.0,100.0,27.55,0.2324,33.87,1.135,0.171
2025-06-05,347174.0,60894.32,1.4,0.42,1.23,0.06,1.0,37572.78,282910.0,214212.0,49622.41,,45600.0,,,,0.01,,27089.0,,,45600.0,,,55800.0,0.05,0.01,100.0,75.92,0.0,0.0,0.0,100.0,17.32,0.2511,42.41,0.9316,0.1754
2025-06-06,320102.0,59218.87,1.29,0.37,1.13,0.06,1.0,34620.9,264552.0,187140.0,48942.12,,,,,,0.0,,18358.0,,,,,,27072.0,0.05,0.0,100.0,74.17,0.0,0.0,0.0,100.0,12.85,0.2729,46.32,0.8975,0.185
2025-06-09,359344.0,93429.44,1.45,0.42,1.27,0.07,1.0,58859.32,264552.0,226382.0,68783.52,,,0.01,,,,39242.0,,,0.01,,,,,0.05,,100.0,85.32,0.0,0.0,0.0,100.0,12.62,0.2618,45.47,1.1589,0.26
2025-06-10,359344.0,79055.68,1.45,0.4,1.27,0.09,1.0,49804.04,264552.0,226382.0,58201.44,,,,,,,,,,,,,,,0.07,,100.0,85.32,0.0,0.0,0.0,100.0,13.82,0.2422,42.43,1.1589,0.22
2025-06-11,359344.0,63460.15,1.45,0.34,1.27,0.08,1.0,39979.06,264552.0,226382.0,46719.88,,,,,,,,,,,,,,,0.06,,100.0,85.32,0.0,0.0,0.0,100.0,14.19,0.2231,39.35,1.1589,0.1766
2025-06-12,310928.0,52609.02,1.25,0.27,1.1,0.06,1.0,30111.85,216136.0,177966.0,36570.21,,,,,,0.01,,48416.0,,,,,,48416.0,0.04,0.01,100.0,72.78,0.0,0.0,0.0,100.0,13.48,0.2811,46.63,1.047,0.1692
2025-06-13,316477.0,53168.14,1.27,0.27,1.12,0.05,1.0,30830.52,221685.0,183515.0,37243.08,,5549.0,0.0,,,,5549.0,,,0.0,5549.0,,,,0.04,,100.0,73.28,0.0,0.0,0.0,100.0,13.62,0.2737,45.93,1.0461,0.168
2025-06-16,316477.0,55193.59,1.27,0.28,1.12,0.06,1.0,32005.02,221685.0,183515.0,38661.86,,,,,,,,,,,,,,,0.04,,100.0,68.84,0.0,0.0,0.0,100.0,13.57,0.2773,46.44,0.9828,0.1744
2025-06-17,316293.0,55541.05,1.27,0.28,1.12,0.06,1.0,32192.92,221501.0,183331.0,38895.58,,,,,,0.0,,184.0,,,,,,184.0,0.04,0.0,100.0,68.03,0.0,0.0,0.0,100.0,13.23,0.2762,46.3,0.9715,0.1756
2025-06-18,316293.0,54402.4,1.27,0.28,1.12,0.06,1.0,31532.93,221501.0,183331.0,38098.17,,,,,,,,,,,,,,,0.04,,100.0,68.03,0.0,0.0,0.0,100.0,13.24,0.2744,46.03,0.9715,0.172
2025-06-19,358893.0,60294.02,1.45,0.31,1.27,0.06,1.0,41316.41,264101.0,245931.0,44368.97,,62600.0,,62600.0,,0.0,,20000.0,,,62600.0,0.01,,,0.05,,100.0,86.43,0.0,0.0,0.0,100.0,19.36,0.2299,39.33,1.1745,0.168
2025-06-20,316334.0,52954.31,1.27,0.28,1.12,0.05,1.0,34044.47,209664.0,203372.0,35097.75,,,0.01,,,0.01,31878.0,54437.0,,0.01,,,,74437.0,0.04,0.01,100.0,69.52,0.0,0.0,0.0,100.0,20.8,0.2914,46.09,1.0489,0.1674
2025-06-23,319147.0,56935.82,1.28,0.27,1.13,0.06,1.0,36783.4,212477.0,206185.0,37905.9,,2813.0,0.0,,,,2813.0,,,0.0,2813.0,,,,0.04,,100.0,69.31,0.0,0.0,0.0,100.0,21.26,0.2948,46.43,1.041,0.1784
2025-06-24,318320.0,56915.62,1.28,0.26,1.13,0.06,1.0,36718.01,211650.0,205358.0,37843.02,,,,,,0.0,,827.0,,,,,,827.0,0.04,0.0,100.0,69.04,0.0,0.0,0.0,100.0,21.43,0.2935,46.25,1.0383,0.1788
2025-06-25,337634.0,56317.35,1.36,0.28,1.2,0.06,1.0,37475.29,211650.0,224672.0,35303.22,,,0.0,,,,24863.0,,,0.0,,,,5549.0,0.04,0.0,100.0,60.16,0.0,0.0,0.0,100.0,27.92,0.291,42.83,0.9597,0.1668
2025-06-26,335648.0,58402.75,1.35,0.28,1.19,0.06,1.0,38747.36,204115.0,222686.0,35516.01,,,,,,0.0,,7535.0,,,,,,1986.0,0.03,0.0,100.0,62.65,0.0,0.0,0.0,100.0,26.59,0.295,44.05,1.0303,0.174
2025-06-27,324132.0,56334.14,1.31,0.26,1.15,0.06,1.0,36701.35,204115.0,211170.0,35475.19,,,,,,,,,,,,,,11516.0,0.04,0.0,100.0,62.18,0.0,0.0,0.0,100.0,24.43,0.2963,45.25,0.9874,0.1738
2025-06-30,329599.0,52142.56,1.33,0.26,1.17,0.06,1.0,34271.97,209582.0,216637.0,33155.87,,5467.0,0.0,,,,5467.0,,,0.0,5467.0,,,,0.04,,100.0,61.3,0.0,0.0,0.0,100.0,24.5,0.2814,43.36,0.9641,0.1582
2025-07-01,355799.0,56287.4,1.43,0.27,1.26,0.06,1.0,40310.47,209582.0,254807.0,33155.87,0.01,,,,38170.0,,,,0.01,,,,,,0.03,,100.0,64.11,0.0,0.0,0.0,100.0,21.95,0.2643,40.67,1.0885,0.1582
2025-07-02,355799.0,53085.21,1.43,0.27,1.26,0.06,1.0,38017.2,209582.0,254807.0,31269.63,,,,,,,,,,,,,,,0.03,,100.0,60.94,0.0,0.0,0.0,100.0,22.2,0.2611,39.97,1.0345,0.1492
2025-07-03,357228.0,56584.92,1.44,0.27,1.27,0.06,1.0,40587.78,221521.0,256236.0,35088.93,,11939.0,0.0,,,,1429.0,,,0.0,11939.0,,,,0.03,,100.0,63.82,0.0,0.0,0.0,100.0,21.98,0.264,40.7,1.0291,0.1584
2025-07-04,392313.0,61514.68,1.58,0.29,1.39,0.06,1.0,45679.13,256606.0,291321.0,40235.82,,35085.0,0.01,,,,35085.0,,,0.01,35085.0,,,,0.04,,100.0,67.67,0.0,0.0,0.0,100.0,28.73,0.2623,37.05,1.0346,0.1568
2025-07-07,418469.0,66536.57,1.68,0.31,1.48,0.07,1.0,50478.84,353585.0,317477.0,56220.02,,96979.0,0.01,,,,26156.0,,,0.01,96979.0,,,,0.06,,100.0,81.91,0.0,0.0,0.0,100.0,32.04,0.2588,34.38,0.9694,0.159
2025-07-08,571431.0,88000.37,2.3,0.43,2.02,0.09,1.0,58957.21,339510.0,382839.0,52284.54,,,0.01,,,0.0,79437.0,14075.0,,0.01,,,,14075.0,0.05,0.0,100.0,78.64,0.0,0.0,0.0,100.0,25.32,0.2193,30.13,1.3237,0.154
2025-07-09,565541.0,85396.69,2.28,0.42,2.0,0.09,1.0,56919.3,333620.0,376949.0,50376.62,,,,,,0.0,,5890.0,,,,,,5890.0,0.05,0.0,100.0,77.28,0.0,0.0,0.0,100.0,25.58,0.2189,30.25,1.31,0.151
2025-07-10,565541.0,88789.94,2.28,0.43,2.0,0.09,1.0,59180.99,333620.0,376949.0,52378.34,,,,,,,,,,,,,,,0.05,,100.0,77.28,0.0,0.0,0.0,100.0,26.06,0.219,29.93,1.31,0.157
2025-07-11,551314.0,83909.99,2.22,0.42,1.95,0.09,1.0,55206.29,321968.0,362722.0,49003.53,,,,,,0.0,,11652.0,,,,,,14227.0,0.05,0.0,100.0,74.58,0.0,0.0,0.0,100.0,26.2,0.2208,31.16,1.2771,0.1522
2025-07-14,533898.0,82113.51,2.15,0.41,1.89,0.08,1.0,53108.06,320443.0,345306.0,49284.13,,,,,,0.0,,1525.0,,,,,,17416.0,0.05,0.0,100.0,74.23,0.0,0.0,0.0,100.0,27.34,0.2239,31.85,1.2367,0.1538
2025-07-15,518655.0,78835.56,2.09,0.4,1.84,0.08,1.0,50169.58,305200.0,330063.0,46390.4,,,,,,0.0,,15243.0,,,,,,15243.0,0.05,0.0,100.0,70.7,0.0,0.0,0.0,100.0,27.96,0.229,32.94,1.2014,0.152
2025-07-16,510327.0,78080.03,2.05,0.4,1.81,0.08,1.0,49225.46,300958.0,321735.0,46046.57,,,,,,0.0,,4242.0,,,,,,8328.0,0.05,0.0,100.0,69.71,0.0,0.0,0.0,100.0,28.57,0.2325,33.35,1.1821,0.153
2025-07-17,486225.0,73419.98,1.96,0.43,1.72,0.08,1.0,44942.58,297633.0,297633.0,44942.58,,,,,,0.0,,3325.0,,,,,,24102.0,0.05,0.0,100.0,68.94,0.0,0.0,0.0,100.0,29.77,0.2462,35.09,1.1263,0.151
2025-07-18,561015.0,86059.7,2.26,0.53,1.99,0.09,1.0,57129.69,372423.0,372423.0,57129.69,,74790.0,0.01,,,,74790.0,,,0.01,74790.0,,,,0.06,,100.0,73.53,0.0,0.0,0.0,100.0,30.3,0.2717,39.25,1.1077,0.1534
2025-07-21,561015.0,81795.99,2.26,0.54,1.99,0.09,1.0,54299.27,372423.0,372423.0,54299.27,,,,,,,,,,,,,,,0.06,,100.0,86.27,0.0,0.0,0.0,100.0,30.88,0.2681,38.23,1.2995,0.1458
