,AF FP Equity_DX_SI_QTY,AF FP Equity_DX_SHORT_INTEREST_VALUE,AF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AF FP Equity_DX_SI_MV,AF FP Equity_DX_DSS,AF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY,AF FP Equity_DX_BROKER_SI_QTY,AF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AF FP Equity_DX_BROKER_SI_MV_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AF FP Equity_DX_SUPPLY_SI_QTY_INC_x,AF FP Equity_DX_BROKER_SI_MV_INC_x,AF FP Equity_DX_SUPPLY_SI_MV_NEW,AF FP Equity_DX_BROKER_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_NEW,AF FP Equity_DX_SUPPLY_SI_MV_DEC,AF FP Equity_DX_BROKER_SI_QTY_INC,AF FP Equity_DX_SUPPLY_SI_QTY_DEC,AF FP Equity_DX_BROKER_SI_MV_NEW_y,AF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AF FP Equity_DX_BROKER_SI_MV_INC_y,AF FP Equity_DX_SUPPLY_SI_QTY_INC_y,AF FP Equity_DX_BROKER_SI_MV_ADD,AF FP Equity_DX_SUPPLY_SI_QTY_ADD,AF FP Equity_DX_BROKER_SI_QTY_DEC,AF FP Equity_DX_SUPPLY_SI_MV,AF FP Equity_DX_BROKER_SI_MV_DEC,AF FP Equity_DX_SUPPLY_SI_MV_RMV,AF FP Equity_DX_BROKER_SI_MV_RMV,AF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AF FP Equity_DX_UTILIZATION_QUANTITY,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AF FP Equity_DX_ACTIVE_UTILIZATION_MV,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AF FP Equity_DX_BROKER_SI_CON_RATIO,AF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AF FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-03-25,21655158.0,211354342.08,18.91,9.55,8.24,209.36,2.0,191971548.16,14400471.0,19669216.0,140548596.96,,,146010.0,2.92,,,,5.28,300000.0,543437.0,,,2.92,146010.0,,,1077179.0,135.67,9.84,,,90.91,75.88,1440296.0,14057288.96,,13.53,90.93,14.06,0.1073,15.08,1.1411
2025-03-26,19196256.0,185435832.96,16.76,8.4,7.31,190.47,2.0,166883030.16,12910406.0,17275676.0,124714521.96,,,24447.0,2.78,,,,10.99,244493.0,1534392.0,,,2.78,24447.0,,19880.0,2638035.0,126.31,23.81,,,84.91,69.24,2294857.0,22168318.62,,22.39,84.95,15.74,0.1152,17.24,1.0295
2025-03-27,18159832.0,167833167.34,15.85,8.0,6.91,177.57,2.0,149953751.26,12352994.0,16225249.0,114166370.55,,,160000.0,0.97,,,,7.7,110000.0,717412.0,,,0.97,160000.0,,,1160426.0,118.77,12.47,,,81.38,67.47,2826222.0,26119943.72,,27.23,81.35,16.51,0.1207,18.12,0.9918
2025-03-28,18095036.0,165316248.9,15.8,7.88,6.89,171.13,2.0,146609539.74,12367929.0,16047454.0,112993399.34,,,431900.0,1.0,,,,5.34,139725.0,416965.0,,,1.0,431900.0,,,317520.0,114.03,4.81,,,82.55,67.56,2614926.0,23889963.94,,24.15,82.52,16.52,0.1223,18.03,0.9884
2025-03-31,17165336.0,146454646.75,14.99,7.54,6.53,159.4,2.0,129121487.75,11336709.0,15133789.0,96724801.19,,,38410.0,0.0,,,,10.34,31544.0,1081886.0,,,0.0,38410.0,,12256.0,945209.0,103.4,9.63,,,77.99,62.05,3198795.0,27292118.94,,28.99,78.1,17.73,0.1251,19.27,0.9395
2025-04-01,14621965.0,124783849.31,12.77,6.33,5.56,128.69,2.0,106535818.99,9190696.0,12483691.0,78433399.66,,,140001.0,1.29,,,,23.46,195361.0,2286014.0,,,1.29,140001.0,,,2845459.0,78.62,27.26,,,62.43,50.05,5529991.0,47192943.19,,48.86,61.67,16.52,0.1313,22.08,0.7963
2025-04-02,11881507.0,99828421.81,10.37,5.13,4.52,102.86,1.0,87383841.52,8052641.0,10400362.0,67658289.68,,,280305.0,0.81,,,,12.37,105187.0,1447193.0,,,0.81,280305.0,,28833.0,2188516.0,68.48,20.26,,,60.84,44.14,5182787.0,43545776.37,,44.01,60.88,18.55,0.151,25.86,0.6513
2025-04-03,11607521.0,91954781.36,10.13,5.02,4.42,98.26,1.0,80305147.64,8075987.0,10136979.0,63977969.01,,,584255.0,3.73,,,,5.22,488408.0,571542.0,,,3.73,584255.0,,10633.0,751791.0,67.03,7.1,,,62.17,44.78,4914944.0,38936186.37,,40.5,62.34,23.06,0.1599,26.6,0.6436
2025-04-04,12899802.0,97935296.78,11.26,5.48,4.91,104.53,1.0,86107947.74,9239268.0,11341932.0,70144522.66,,,1450318.0,9.79,,1196.0,,2.9,1354507.0,287037.0,,,9.79,1450318.0,0.01,,150750.0,73.19,1.65,,,67.32,51.39,4485058.0,34050560.34,,35.2,67.52,20.55,0.1549,23.96,0.7175
2025-04-07,11805414.0,87714226.02,10.31,4.88,4.49,91.41,1.0,74332855.46,8984784.0,10004422.0,66756945.12,,,183613.0,0.1,,,,6.34,95000.0,632457.0,,,0.1,183613.0,,194360.0,1432510.0,67.95,14.32,,,64.86,50.03,4867945.0,36168831.35,,36.84,64.85,22.85,0.1757,24.91,0.6574
2025-04-08,11826766.0,90711295.22,10.33,4.72,4.5,90.16,1.0,76897241.72,9088248.0,10025716.0,69706862.16,,,309681.0,1.09,,143000.0,,1.69,203609.0,240346.0,,,1.09,309681.0,1.06,34129.0,325315.0,67.91,2.76,,,67.87,50.52,4301508.0,32992566.36,,32.29,67.77,22.29,0.1773,25.9,0.6574
2025-04-09,11603942.0,85056894.86,10.13,4.56,4.42,89.77,1.0,72237824.36,9040127.0,9855092.0,66264130.91,,,24613.0,0.0,,,,0.59,7300.0,72734.0,,,0.0,24613.0,,,177924.0,68.45,1.42,,,49.61,49.61,9182103.0,67304814.99,,69.91,49.47,22.59,0.1844,26.59,0.6368
2025-04-10,11686568.0,87836245.09,10.2,4.53,4.45,88.49,1.0,77689179.1,9077889.0,10336506.0,68229413.72,,,414652.0,4.0,,,,2.98,562688.0,376890.0,,,4.0,414652.0,,,81274.0,67.95,0.56,,,49.41,49.41,9293553.0,69850344.35,,68.66,49.74,22.91,0.1901,26.25,0.6361
2025-04-11,11750719.0,87472352.24,10.26,4.45,4.47,89.64,1.0,77221606.92,9036224.0,10373671.0,67265651.46,,,152912.0,2.22,,,,2.4,279357.0,251872.0,,,2.22,152912.0,,57295.0,242192.0,67.36,1.44,,,50.77,50.77,8762536.0,65228317.98,,65.61,50.66,22.35,0.1894,26.52,0.6602
2025-04-14,10021140.0,76300959.96,8.75,3.79,3.81,76.76,1.0,66860528.87,6775328.0,8781262.0,51587347.39,,,194890.0,2.99,,,,18.79,398888.0,2542292.0,,,2.99,194890.0,,86506.0,1991297.0,50.73,15.13,,,78.01,38.87,1909501.0,14538940.61,,14.33,77.97,26.74,0.1982,26.86,0.5749
2025-04-15,11366770.0,86887589.88,9.92,4.33,4.33,88.73,1.0,75005129.47,8086530.0,9812288.0,61813435.32,,,1209104.0,9.06,,,,3.63,1107922.0,510985.0,,,9.06,1209104.0,,613083.0,76896.0,61.81,0.0,,,46.41,46.41,9335872.0,71363405.57,,71.35,46.42,23.97,0.1918,26.32,0.6524
2025-04-16,11401215.0,86512419.42,9.95,4.39,4.34,88.49,1.0,74510980.63,8120956.0,9819581.0,61621814.13,,,27152.0,0.02,,,,0.05,12293.0,6400.0,,,0.02,27152.0,,13674.0,5000.0,61.65,0.05,,,46.56,46.56,9321486.0,70731435.77,,71.03,46.46,23.67,0.1906,26.24,0.6536
2025-04-17,11547107.0,85818099.22,10.08,4.53,4.39,89.38,1.0,74161141.0,8266848.0,9978625.0,61439214.34,,,133080.0,1.48,,,,0.48,204044.0,58152.0,,,1.48,133080.0,,70964.0,45000.0,62.54,0.34,,,47.32,47.32,9202408.0,68392296.26,,69.56,47.34,23.52,0.1945,27.02,0.661
2025-04-18,11547107.0,85818099.22,10.08,5.8,4.39,88.34,1.0,74161141.0,8266848.0,9978625.0,61439214.34,,,,,,,,,,,,,,,,,,61.53,,,,47.38,47.38,9179348.0,68220914.34,,68.31,47.39,23.76,0.1942,26.8,0.6619
2025-04-21,11547107.0,85818099.22,10.08,5.8,4.39,87.37,1.0,74161141.0,8266848.0,9978625.0,61439214.34,,,,,,,,,,,,,,,,,,61.07,,,,47.27,47.27,9221380.0,68533296.16,,68.34,47.19,23.29,0.1937,26.92,0.6603
2025-04-22,11789685.0,87243669.0,10.29,5.92,4.49,89.72,1.0,75595173.6,8497737.0,10215564.0,62883253.8,,,286532.0,1.79,,,,0.53,236939.0,55643.0,,,1.79,286532.0,,,,63.22,,,,48.59,48.59,8992171.0,66542065.4,,66.85,48.6,23.04,0.1934,26.35,0.6741
2025-04-23,11714124.0,90081613.56,10.23,6.24,4.46,89.47,1.0,77976623.07,8343824.0,10140003.0,64164006.56,,,,0.22,,,,1.18,20000.0,153913.0,,,0.22,,,,95561.0,62.14,0.78,,,47.69,47.69,9150448.0,70366945.12,,68.35,47.62,23.15,0.1924,26.39,0.6696
2025-04-24,11727665.0,89012977.35,10.24,6.35,4.46,91.64,1.0,77026667.19,7843365.0,10148441.0,59531140.35,,,28797.0,0.26,,,,3.74,14800.0,529256.0,,,0.26,28797.0,,,6362.0,60.01,0.05,,,43.08,43.08,10364075.0,78663329.25,,79.56,43.0,23.02,0.1937,26.58,0.6441
2025-04-25,12105957.0,92731630.62,10.57,6.89,4.61,94.5,1.0,80080405.26,8791802.0,10454361.0,67345203.32,,,992322.0,6.21,,,,0.34,769000.0,43885.0,,,6.21,992322.0,,,463080.0,67.08,3.67,,,48.3,48.3,9411112.0,72089117.92,,71.82,48.29,22.32,0.1997,29.21,0.6651
2025-04-28,12680309.0,97587658.06,11.07,7.51,4.83,99.39,1.0,84876975.25,9387792.0,11028713.0,72248447.23,,,778460.0,5.74,,,,1.53,726026.0,205680.0,,,5.74,778460.0,,23210.0,151674.0,71.94,1.09,,,53.85,53.85,8045156.0,61915520.58,,61.84,53.78,21.18,0.188,26.55,0.7274
2025-04-29,11907272.0,88899692.75,10.4,7.08,4.53,93.53,1.0,79755709.25,9064941.0,10682522.0,67678849.51,,,338232.0,1.34,,,,5.63,188347.0,760774.0,,,1.34,338232.0,,99691.0,534538.0,69.83,4.14,,,51.93,51.93,8390111.0,62640568.73,,64.38,52.03,20.35,0.1809,22.81,0.6822
2025-04-30,13710117.0,105046916.45,11.97,8.09,5.22,105.98,2.0,95662881.95,10920686.0,12485367.0,83674296.13,,,1626269.0,14.84,,,,4.02,1903280.0,510915.0,,,14.84,1626269.0,,740391.0,100435.0,82.0,1.44,,,61.1,61.1,6953692.0,53279188.1,,51.95,61.22,22.79,0.1876,22.95,0.767
2025-05-01,13710117.0,105046916.45,11.97,7.82,5.22,107.92,2.0,95662881.95,10920686.0,12485367.0,83674296.13,,,,,,,,0.0,,599.0,,,,,,599.0,,83.9,,,,60.03,60.03,7270366.0,55705544.29,,55.65,60.12,22.39,0.1875,23.04,0.7537
2025-05-02,13721638.0,111255040.9,11.98,7.82,5.22,109.38,2.0,101325173.3,10660913.0,12496938.0,86438682.6,,,15846.0,3.97,,,,2.69,359154.0,341605.0,,,3.97,15846.0,,65986.0,347583.0,82.23,2.95,,,57.08,57.08,8017829.0,65008557.53,,62.19,56.94,20.49,0.1868,24.29,0.7346
2025-05-05,13407469.0,111281992.7,11.71,7.46,5.1,110.4,2.0,101116982.7,10416844.0,12182769.0,86459805.2,,,,0.69,,,,1.43,5983.0,244069.0,,,0.69,,,,320152.0,84.64,2.02,,,57.24,57.24,7780934.0,64581752.2,,63.6,57.1,21.49,0.1903,24.76,0.7368
2025-05-06,14018775.0,113608152.6,12.24,7.75,5.34,116.43,2.0,103683183.8,11048185.0,12794075.0,89534491.24,,,560596.0,5.58,,,,,713386.0,,,,5.58,560596.0,,70745.0,102080.0,91.34,0.22,,,81.48,60.48,2511396.0,20352353.18,,20.79,81.46,20.64,0.1859,24.21,0.7674
2025-05-07,14018775.0,113411889.75,12.24,7.71,5.34,115.18,2.0,103504066.75,11000230.0,12794075.0,88991860.7,,,2045.0,,,,,0.41,,50000.0,,,,2045.0,,,,89.28,,,,81.67,60.36,2468739.0,19972098.51,,20.05,81.66,20.53,0.1863,24.46,0.7692
2025-05-08,13835803.0,112236033.94,12.08,7.76,5.27,113.89,2.0,102231098.74,10832056.0,12602453.0,87869638.27,,,13650.0,,,,,1.44,,181824.0,,,,13650.0,,,191622.0,88.08,1.54,,,59.42,59.42,7398038.0,60012884.26,,60.21,59.4,20.93,0.1868,24.39,0.759
2025-05-09,12927560.0,105075207.68,11.29,7.18,4.92,107.52,1.0,99379406.02,10589668.0,12226797.0,86072821.5,,,700000.0,,,,,7.67,,942388.0,,,,700000.0,,,375656.0,85.83,2.22,,,58.01,58.01,7665784.0,62307492.35,,62.33,57.93,21.57,0.1875,25.4,0.7081
2025-05-12,12708645.0,106905121.74,11.1,7.19,4.84,107.57,1.0,101010303.38,10472244.0,12007882.0,88092516.53,,,6732.0,,,,,0.97,,124156.0,,,,6732.0,,,218915.0,85.96,0.88,,,57.18,57.18,7842116.0,65967879.79,,64.6,57.09,21.99,0.1892,25.91,0.6939
2025-05-13,11718254.0,99816087.57,10.23,6.55,4.46,100.77,1.0,93846988.34,10222244.0,11017491.0,87073074.39,,,,,,,,2.03,,250000.0,,,,,,,990391.0,85.85,8.41,,,55.41,55.41,8225876.0,70068011.77,,69.41,55.29,23.85,0.1995,28.04,0.6352
2025-05-14,11674706.0,100892809.25,10.19,6.74,4.44,101.98,1.0,94836815.41,9462861.0,10973943.0,81778044.76,,,,,,,,6.14,,759383.0,,,,,,,43548.0,80.7,0.17,,,49.15,49.15,9790095.0,84606000.99,,83.71,49.08,24.03,0.2001,28.13,0.6064
2025-05-15,11586836.0,99461400.22,10.12,6.66,4.41,102.0,1.0,93446050.63,9372861.0,10886073.0,80456638.82,,,,0.17,,,,0.67,2150.0,90000.0,,,0.17,,,,90020.0,80.95,0.77,,,50.74,50.74,9100697.0,78120383.05,,78.71,50.7,24.37,0.1999,28.02,0.6272
2025-05-16,11526583.0,98713656.81,10.06,6.73,4.39,101.26,1.0,92712322.48,8746375.0,10825820.0,74903955.5,,,10832.0,,,,,0.69,,71085.0,,,,10832.0,,,60253.0,75.28,0.59,4.89,,49.51,49.51,8919067.0,76382889.79,566233.0,76.79,49.5,24.54,0.1994,27.67,0.6525
2025-05-19,11398996.0,98510123.43,9.95,6.7,4.34,99.87,1.0,92454129.59,8618788.0,10698233.0,74483565.9,,,,,,,,1.22,,127587.0,,,,,,,127587.0,73.72,1.03,,,48.75,48.75,9059512.0,78292302.7,,77.71,48.68,24.56,0.2006,28.14,0.6448
2025-05-20,10925311.0,96361243.02,9.54,6.47,4.16,96.81,1.0,90180513.36,8121097.0,10224548.0,71628075.54,,,1854.0,0.14,,,,4.11,3315.0,499545.0,,,0.14,1854.0,,,477000.0,70.28,3.99,,,45.8,45.8,9609643.0,84757051.26,,83.26,45.77,21.04,0.1984,29.6,0.6162
2025-05-21,10925311.0,94460238.91,9.54,6.61,4.16,97.32,1.0,88401442.01,8117426.0,10224548.0,70183265.2,,,,,,,,0.03,,3671.0,,,,,,,,71.38,,,,45.8,45.8,9607302.0,83064733.09,,84.29,45.85,21.27,0.1977,29.08,0.6164
2025-05-22,10931311.0,92894280.88,9.54,6.86,4.16,95.79,1.0,86913702.9,8124097.0,10227548.0,69038576.31,,,7813.0,0.0,,,,0.04,3000.0,4142.0,,,0.0,7813.0,,3000.0,,69.99,,,,45.83,45.83,9601163.0,81590683.17,,82.97,45.76,21.19,0.1975,29.14,0.6167
2025-05-23,10704718.0,90861646.38,9.35,7.15,4.07,93.02,1.0,84888106.04,8463737.0,10000955.0,71840199.66,,566233.0,,,4.81,,,2.13,,226593.0,,566233.0,,,,,226593.0,71.75,2.19,,,45.91,45.91,9972211.0,84644126.97,,84.74,45.85,21.87,0.2014,29.96,0.5806
2025-05-26,10839818.0,95238640.95,9.46,7.32,4.13,95.0,1.0,89055379.23,8598837.0,10136055.0,75549381.88,,,135100.0,1.14,,,,,135100.0,,,,1.14,135100.0,,,,72.98,,,,46.72,46.72,9805471.0,86150868.21,,83.79,46.55,21.38,0.2025,30.14,0.589
2025-05-27,10984016.0,99800769.38,9.59,7.66,4.18,98.74,1.0,93406378.76,8593035.0,10280253.0,78076316.01,,,52388.0,2.93,,,,0.49,202388.0,58190.0,,,2.93,52388.0,,,58190.0,75.13,0.47,,,46.7,46.7,9808665.0,89121530.19,,86.64,46.44,20.06,0.2047,31.34,0.5969
2025-05-28,10911575.0,99950027.0,9.53,7.8,4.15,101.3,1.0,93503557.92,8543194.0,10207812.0,78255657.04,,,,0.06,,,,0.0,6803.0,56644.0,,,0.06,,,6803.0,79244.0,77.83,0.0,,,46.42,46.42,9860800.0,90324928.0,,90.04,46.36,20.64,0.2042,30.94,0.5929
2025-05-29,10137490.0,96448079.86,8.85,7.22,3.86,95.23,1.0,89752478.68,8543194.0,9433727.0,81279947.72,,,,,,,,,,,,,,,,,774085.0,78.23,6.55,,,46.4,46.4,9870590.0,93908793.26,,90.78,46.29,21.66,0.2114,34.11,0.5505
2025-05-30,10969411.0,106205837.3,9.58,7.69,4.17,106.62,1.0,99392003.94,9290986.0,10265648.0,89955326.45,,,957296.0,10.36,,,,2.05,943696.0,221812.0,,,10.36,957296.0,,12308.0,111775.0,88.49,0.45,,,50.75,50.75,9016238.0,87295216.32,,86.06,50.7,20.0,0.1985,29.89,0.5992
2025-06-02,10928365.0,107709965.44,9.54,7.51,4.16,107.77,1.0,100773677.31,9311442.0,10224602.0,91773572.35,,,9189.0,,,,,1.59,,171969.0,,,,9189.0,,183236.0,41046.0,89.89,0.19,,,51.58,51.58,8741128.0,86152557.57,,84.7,51.48,20.14,0.1991,30.06,0.6054
2025-06-03,10766015.0,105743799.33,9.4,7.35,4.1,107.8,1.0,97050219.44,9594565.0,9880902.0,94237817.43,,,185293.0,1.45,,,,1.25,123388.0,206673.0,,,1.45,185293.0,,304503.0,467088.0,95.04,4.73,,,52.03,52.03,8844921.0,86874814.06,,87.51,52.06,20.51,0.1838,25.66,0.5839
2025-06-04,10624263.0,104755233.18,9.28,7.3,4.04,106.14,1.0,96191823.18,9139049.0,9755763.0,90111023.14,,,104628.0,0.07,,,,5.72,7527.0,560144.0,,,0.07,104628.0,,,132666.0,89.63,1.23,,,49.74,49.74,9236189.0,91068823.54,,90.93,49.64,20.73,0.1845,26.13,0.5782
2025-06-05,10737619.0,101513450.03,9.37,7.39,4.09,106.03,1.0,92558885.94,9259555.0,9790447.0,87539832.97,,,614156.0,0.39,,,,4.83,34684.0,493650.0,,,0.39,614156.0,,,,91.04,,,,51.31,51.31,8786339.0,83066048.91,,86.02,51.42,20.84,0.1823,25.09,0.595
2025-06-06,10439222.0,96416654.39,9.11,7.19,3.97,99.94,1.0,87668573.8,8945408.0,9492050.0,82619788.29,,,,0.0,,,,4.75,35890.0,434287.0,,,0.0,,,120140.0,334287.0,84.53,3.32,,,48.53,48.53,9486676.0,87618939.54,,89.71,48.51,21.22,0.1923,26.04,0.5664
2025-06-09,8985017.0,84189609.29,7.84,6.12,3.42,84.86,1.0,75314607.65,7859798.0,8037845.0,73646307.26,,,91644.0,1.63,,,,11.54,181622.0,1213607.0,,,1.63,91644.0,,36353.0,1635827.0,72.9,16.11,,,43.18,43.18,10341190.0,96896950.3,,96.55,43.02,24.1,0.2081,31.38,0.4937
2025-06-10,8634490.0,81319626.82,7.54,5.98,3.29,82.24,1.0,76825620.92,7888497.0,8157318.0,74293864.75,,,806108.0,2.93,,,,9.36,311208.0,1019740.0,,,2.93,806108.0,,242331.0,191735.0,73.88,1.68,,,43.32,43.32,10322711.0,97219292.2,,96.79,43.29,23.91,0.2047,30.59,0.4741
2025-06-11,8132145.0,75840384.27,7.1,5.76,3.09,77.47,1.0,71390278.2,7400030.0,7654973.0,69012679.78,,,,0.08,,,,4.67,6498.0,502345.0,,,0.08,,,13878.0,508843.0,69.45,4.91,,,40.61,40.61,10819984.0,100907170.78,,101.64,40.59,25.47,0.2135,32.48,0.4463
2025-06-12,8187915.0,70825464.75,7.15,6.04,3.12,75.25,1.0,66697926.95,7102807.0,7710743.0,61439280.55,,,92702.0,0.0,,,,3.78,134517.0,389925.0,,,0.0,92702.0,,,78747.0,65.79,0.82,,,38.97,38.97,11121321.0,96199426.65,,102.6,39.07,25.78,0.2137,32.16,0.4493
2025-06-13,7751150.0,63869476.0,6.77,5.68,2.95,67.09,1.0,59888138.72,6977220.0,7267978.0,57492292.8,,,,,,,,1.81,,131587.0,,,,,,6000.0,442765.0,60.45,4.81,,,38.19,38.19,11293224.0,93056165.76,,97.14,38.36,27.24,0.2266,34.39,0.4242
2025-06-16,8067763.0,66849484.22,7.04,5.77,3.07,67.89,1.0,62725276.87,7203323.0,7570031.0,59686734.38,,,151001.0,2.87,,,,0.42,358129.0,44076.0,,,2.87,151001.0,,119178.0,56076.0,59.21,0.62,,,39.51,39.51,11026887.0,91368785.68,,91.27,39.35,25.35,0.2186,34.2,0.4425
2025-06-17,7971157.0,64167813.85,6.96,5.71,3.03,66.82,1.0,59959821.25,7046809.0,7448425.0,56726812.45,,,317400.0,2.64,,,,3.74,322400.0,473914.0,,,2.64,317400.0,,,444006.0,58.45,3.6,,,38.52,38.52,11248927.0,90553862.35,,93.01,38.59,26.33,0.2199,33.92,0.4357
2025-06-18,8174363.0,65525693.81,7.14,5.83,3.11,67.57,1.0,61321229.66,7214823.0,7649854.0,57834021.17,,,,1.65,,1777.0,,0.57,217380.0,33943.0,,,1.65,,0.01,201957.0,17728.0,57.99,0.42,,,39.36,39.36,11115653.0,89103074.45,,89.42,39.34,26.01,0.2293,36.01,0.4459
2025-06-19,9037198.0,70020210.1,7.89,6.33,3.44,73.54,1.0,63803338.87,7729548.0,8234814.0,59888537.9,,,524725.0,1.05,,353110.0,,0.08,241850.0,10000.0,,,1.05,524725.0,2.91,,10000.0,61.75,0.15,,,42.31,42.31,10537464.0,81644271.07,,84.01,42.36,24.67,0.2131,34.8,0.4947
2025-06-20,9536926.0,75532453.92,8.33,6.7,3.63,76.46,1.0,69177572.64,8037169.0,8734542.0,63654378.48,,,168737.0,4.06,,,,0.04,499728.0,3311.0,,,4.06,168737.0,,142195.0,,62.68,,,,43.87,43.87,10282627.0,81438405.84,,80.19,43.87,22.6,0.2156,36.71,0.5206
2025-06-23,9327320.0,72510585.68,8.14,6.36,3.55,74.43,1.0,68272130.91,7744149.0,8782111.0,60203014.33,,,117514.0,2.18,,,,3.37,325744.0,428375.0,,,2.18,117514.0,,17841.0,278175.0,61.06,2.31,,,42.11,42.11,10644103.0,82747256.72,,83.86,42.13,22.37,0.2245,37.47,0.5072
2025-06-24,9801012.0,82838153.42,8.56,6.7,3.73,80.43,1.0,75163661.36,7971862.0,8893003.0,67378177.62,,,414898.0,4.41,,,,3.26,261369.0,359983.0,,,4.41,414898.0,,172798.0,150477.0,62.18,1.45,,,43.39,43.39,10400610.0,87905955.72,,82.02,43.12,20.86,0.2357,40.34,0.5335
2025-06-25,8870883.0,76573462.06,7.74,5.73,3.38,75.87,1.0,68688121.42,7002101.0,7957382.0,60442135.83,,,163386.0,2.27,,587906.0,,11.73,189660.0,1690117.0,,,2.27,163386.0,4.97,556970.0,1713187.0,59.14,13.64,,,38.17,38.17,11343191.0,97914424.71,,96.04,38.11,16.78,0.2692,46.29,0.4836
2025-06-26,8699992.0,78508727.81,7.6,5.59,3.31,77.15,1.0,70011422.59,7058029.0,7758358.0,63691653.7,,,197257.0,0.59,,,,1.13,39488.0,141329.0,,,0.59,197257.0,,,238512.0,60.91,1.74,,,38.43,38.43,11309391.0,102055944.38,,98.16,38.29,16.86,0.2816,47.63,0.4737
2025-06-27,9025988.0,81955971.04,7.88,5.71,3.43,82.11,1.0,72771560.12,7350256.0,8014489.0,66740324.48,,,277400.0,2.8,,127059.0,,0.06,234565.0,54831.0,,,2.8,277400.0,1.15,69658.0,105493.0,66.34,0.53,,,40.28,40.28,10898904.0,98962048.32,,98.53,40.24,17.76,0.2624,45.13,0.4946
2025-06-30,9836277.0,91024907.36,8.59,6.18,3.74,90.38,1.0,81493648.26,8164936.0,8806316.0,75558317.74,,,522770.0,8.76,,,,6.29,955413.0,707008.0,,,8.76,522770.0,,998918.0,163586.0,74.01,1.37,,,44.76,44.76,10077912.0,93260997.65,,91.54,44.71,24.83,0.2558,41.52,0.5392
2025-07-01,8224759.0,78826090.26,7.18,5.13,3.13,77.89,1.0,74403198.85,7584250.0,7763272.0,72687452.0,,,59066.0,0.28,,,,6.57,19406.0,738755.0,,,0.28,59066.0,,99003.0,1062450.0,70.08,9.24,,,41.55,41.55,10667840.0,102240578.56,,98.69,41.53,18.41,0.2852,48.12,0.4506
2025-07-02,8027735.0,80478043.38,7.01,4.96,3.06,79.29,1.0,76062161.2,7434099.0,7587248.0,74526842.47,,,28918.0,0.51,,,,1.96,39300.0,252669.0,,,0.51,28918.0,,73600.0,215324.0,71.41,1.6,,,40.49,40.49,10924633.0,109519445.83,,105.45,40.38,19.07,0.2977,49.39,0.4373
2025-07-03,8225304.0,81446960.21,7.18,4.96,3.13,82.35,1.0,76877315.93,7537337.0,7763817.0,74634710.97,,,238991.0,3.04,,,,1.33,276469.0,165746.0,,,3.04,238991.0,,29993.0,99900.0,75.57,0.94,,,41.69,41.69,10541437.0,104381309.17,,105.65,41.7,18.0,0.278,47.12,0.455
2025-07-04,7680335.0,76450054.59,6.71,4.57,2.92,76.79,1.0,72574733.45,7029409.0,7291012.0,69970737.19,,,,,,,,5.16,,507928.0,,,,,,,472805.0,69.59,4.57,,,38.5,38.5,11227927.0,111762785.36,,111.73,38.38,18.55,0.2666,45.58,0.4207
2025-07-07,6852255.0,69139252.95,5.98,4.15,2.61,69.2,1.0,65746803.24,6412370.0,6516036.0,64700813.3,,,34929.0,,,,,6.39,,665654.0,,,,34929.0,,13686.0,774976.0,63.92,7.18,,,35.11,35.11,11852070.0,119587386.3,,118.23,35.09,18.2,0.2985,49.56,0.3752
2025-07-08,6626373.0,69344993.44,5.79,4.03,2.52,68.61,1.0,65826461.61,6152882.0,6290154.0,64389910.13,,,,,,,,2.52,,259488.0,,,,,,,225882.0,62.24,0.9,,,33.78,33.78,12063118.0,126240529.87,,122.24,33.74,18.12,0.2989,49.62,0.3638
2025-07-09,6467936.0,68560121.6,5.65,3.9,2.46,68.56,1.0,64924141.4,5762082.0,6124919.0,61078069.2,,,450700.0,1.67,,480100.0,,7.97,155414.0,841500.0,,,1.67,450700.0,5.02,,800749.0,60.18,7.26,,,31.65,31.65,12445038.0,131917402.8,,130.48,31.56,14.74,0.2917,49.6,0.3552
2025-07-10,6013217.0,66446047.85,5.25,3.62,2.29,65.55,1.0,62837151.0,5094331.0,5686620.0,56292357.55,,,237049.0,1.24,,6890.0,,9.53,94238.0,932656.0,,,1.24,237049.0,0.07,27856.0,539427.0,54.21,4.48,,,28.04,28.04,13075257.0,144481589.85,,139.66,27.96,15.63,0.266,46.25,0.331
