,ALWEC FP Equity_DX_SI_QTY,ALWEC FP Equity_DX_SHORT_INTEREST_VALUE,ALWEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWEC FP Equity_DX_SI_MV,ALWEC FP Equity_DX_DSS,ALWEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWEC FP Equity_DX_SUPPLY_SI_QTY,ALWEC FP Equity_DX_BROKER_SI_QTY,ALWEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWEC FP Equity_DX_BROKER_SI_QTY_ADD,ALWEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALWEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWEC FP Equity_DX_BROKER_SI_MV_ADD,ALWEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWEC FP Equity_DX_BROKER_SI_QTY_DEC,ALWEC FP Equity_DX_SUPPLY_SI_MV,ALWEC FP Equity_DX_BROKER_SI_MV_DEC,ALWEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWEC FP Equity_DX_UTILIZATION_QUANTITY,ALWEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWEC FP Equity_DX_BROKER_SI_CON_RATIO,ALWEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWEC FP Equity_PX_LAST
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,52800.0,0.06,0.0,0.0,,0.0,17.6
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2100.0,37800.0,0.04,0.0,0.0,,0.0,18.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2700.0,47520.0,0.05,0.0,0.0,,0.0,17.6
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,53650.0,0.05,0.0,0.0,,0.0,18.5
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,53940.0,0.05,0.0,0.0,,0.0,18.6
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2024-06-25,2000.0,39800.0,0.4,1.31,0.07,0.04,0.0,19900.0,1000.0,1000.0,19900.0,1000.0,,,0.02,1000.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.9
2024-06-26,2000.0,39200.0,0.4,1.3,0.07,0.04,0.0,19600.0,1000.0,1000.0,19600.0,,,,,,,0.02,,100.0,30.3,0.0,0.0,0.0,100.0,1.0,100.0,0.6061,19.6
2024-06-27,2000.0,38800.0,0.4,1.31,0.07,0.04,0.0,19400.0,1000.0,1000.0,19400.0,,,,,,,0.02,,100.0,33.33,0.0,0.0,0.0,100.0,1.0,100.0,0.6667,19.4
2024-06-28,2000.0,38600.0,0.4,1.21,0.07,0.04,0.0,19300.0,1000.0,1000.0,19300.0,,,,,,,0.02,,100.0,33.33,0.0,0.0,0.0,100.0,1.0,100.0,0.6667,19.3
2024-07-01,2000.0,39200.0,0.4,1.19,0.07,0.04,0.0,19600.0,1000.0,1000.0,19600.0,,,,,,,0.02,,100.0,33.33,0.0,0.0,0.0,100.0,1.0,100.0,0.6667,19.6
2024-07-02,2000.0,38600.0,0.4,1.17,0.07,0.04,0.0,19300.0,1000.0,1000.0,19300.0,,,,,,,0.02,,100.0,34.48,0.0,0.0,0.0,100.0,1.0,100.0,0.6897,19.3
2024-07-03,2000.0,39000.0,0.4,1.16,0.07,0.04,0.0,19500.0,1000.0,1000.0,19500.0,,,,,,,0.02,,100.0,34.48,0.0,0.0,0.0,100.0,1.0,100.0,0.6897,19.5
2024-07-04,2000.0,39200.0,0.4,1.18,0.07,0.04,0.0,19600.0,1000.0,1000.0,19600.0,,,,,,,0.02,,100.0,37.04,0.0,0.0,0.0,100.0,1.0,100.0,0.7407,19.6
2024-07-05,2000.0,39200.0,0.4,1.19,0.07,0.04,0.0,19600.0,1000.0,1000.0,19600.0,,,,,,,0.02,,100.0,37.04,0.0,0.0,0.0,100.0,1.0,100.0,0.7407,19.6
2024-07-08,2000.0,40400.0,0.4,1.17,0.07,0.04,0.0,20200.0,1000.0,1000.0,20200.0,,,,,,,0.02,,100.0,32.26,0.0,0.0,0.0,100.0,1.0,100.0,0.6452,20.2
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.02,1000.0,,,1000.0,0.0,0.02,0.0,0.0,3100.0,62000.0,0.06,0.0,0.0,,0.0,20.0
2024-07-10,1000.0,20600.0,0.2,0.54,0.04,0.02,0.0,10300.0,500.0,500.0,10300.0,500.0,,,0.01,500.0,,0.01,,100.0,26.32,0.0,0.0,0.0,100.0,1.0,100.0,0.5263,20.6
2024-07-11,1000.0,21600.0,0.2,0.53,0.04,0.02,0.0,10800.0,500.0,500.0,10800.0,,,,,,,0.01,,100.0,14.29,0.0,0.0,0.0,100.0,1.0,100.0,0.2857,21.6
2024-07-12,1000.0,20000.0,0.2,0.51,0.04,0.02,0.0,10000.0,500.0,500.0,10000.0,,,,,,,0.01,,100.0,18.52,0.0,0.0,0.0,100.0,1.0,100.0,0.3704,20.0
2024-07-15,1000.0,20000.0,0.2,0.46,0.04,0.02,0.0,10000.0,500.0,500.0,10000.0,,,,,,,0.01,,100.0,23.81,0.0,0.0,0.0,100.0,1.0,100.0,0.4762,20.0
2024-07-16,1000.0,20000.0,0.2,0.45,0.04,0.02,0.0,10000.0,500.0,500.0,10000.0,,,,,,,0.01,,100.0,12.82,0.0,0.0,0.0,100.0,1.0,100.0,0.2564,20.0
2024-07-17,500.0,10000.0,0.08,0.23,0.02,0.01,0.0,0.0,500.0,0.0,10000.0,,,,,,500.0,0.01,0.01,100.0,11.63,0.0,0.0,0.0,100.0,1.0,100.0,0.1163,20.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.01,500.0,,,,0.0,,0.0,0.0,4500.0,88650.0,0.09,0.0,0.0,,0.0,19.7
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,4500.0,88650.0,0.09,0.0,0.0,,0.0,19.7
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3400.0,68000.0,0.07,0.0,0.0,,0.0,20.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,58580.0,0.06,0.0,0.0,,0.0,20.2
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3100.0,62620.0,0.06,0.0,0.0,,0.0,20.2
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3100.0,61070.0,0.06,0.0,0.0,,0.0,19.7
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3100.0,61690.0,0.06,0.0,0.0,,0.0,19.9
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3100.0,61380.0,0.06,0.0,0.0,,0.0,19.8
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3200.0,63040.0,0.06,0.0,0.0,,0.0,19.7
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3200.0,62720.0,0.06,0.0,0.0,,0.0,19.6
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3300.0,65670.0,0.06,0.0,0.0,,0.0,19.9
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3300.0,64680.0,0.06,0.0,0.0,,0.0,19.6
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2800.0,51800.0,0.05,0.0,0.0,,0.0,18.5
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2800.0,54040.0,0.05,0.0,0.0,,0.0,19.3
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2700.0,53460.0,0.05,0.0,0.0,,0.0,19.8
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,56550.0,0.06,0.0,0.0,,0.0,19.5
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,55970.0,0.06,0.0,0.0,,0.0,19.3
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,60000.0,0.06,0.0,0.0,,0.0,20.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,59100.0,0.06,0.0,0.0,,0.0,19.7
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,59700.0,0.06,0.0,0.0,,0.0,19.9
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,57710.0,0.06,0.0,0.0,,0.0,19.9
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,58000.0,0.06,0.0,0.0,,0.0,20.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,55680.0,0.06,0.0,0.0,,0.0,19.2
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3700.0,71780.0,0.07,0.0,0.0,,0.0,19.4
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2900.0,56260.0,0.06,0.0,0.0,,0.0,19.4
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,58200.0,0.06,0.0,0.0,,0.0,19.4
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,57600.0,0.06,0.0,0.0,,0.0,19.2
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,57300.0,0.06,0.0,0.0,,0.0,19.1
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,57900.0,0.06,0.0,0.0,,0.0,19.3
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,58200.0,0.06,0.0,0.0,,0.0,19.4
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,58200.0,0.06,0.0,0.0,,0.0,19.4
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,59700.0,0.06,0.0,0.0,,0.0,19.9
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,59400.0,0.06,0.0,0.0,,0.0,19.8
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,59100.0,0.06,0.0,0.0,,0.0,19.7
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,57300.0,0.06,0.0,0.0,,0.0,19.1
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,3000.0,57600.0,0.06,0.0,0.0,,0.0,19.2
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5700.0,0.01,0.0,0.0,,0.0,19.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5730.0,0.01,0.0,0.0,,0.0,19.1
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5700.0,0.01,0.0,0.0,,0.0,19.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3740.0,0.0,0.0,0.0,,0.0,18.7
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3780.0,0.0,0.0,0.0,,0.0,18.9
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3780.0,0.0,0.0,0.0,,0.0,18.9
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,600.0,11280.0,0.01,0.0,0.0,,0.0,18.8
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5880.0,0.01,0.0,0.0,,0.0,19.6
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5820.0,0.01,0.0,0.0,,0.0,19.4
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3900.0,0.0,0.0,0.0,,0.0,19.5
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5790.0,0.01,0.0,0.0,,0.0,19.3
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5700.0,0.01,0.0,0.0,,0.0,19.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5700.0,0.01,0.0,0.0,,0.0,19.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5700.0,0.01,0.0,0.0,,0.0,19.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1900.0,0.0,0.0,0.0,,0.0,19.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,9450.0,0.01,0.0,0.0,,0.0,18.9
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,9500.0,0.01,0.0,0.0,,0.0,19.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5640.0,0.01,0.0,0.0,,0.0,18.8
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,9400.0,0.01,0.0,0.0,,0.0,18.8
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3760.0,0.0,0.0,0.0,,0.0,18.8
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3740.0,0.0,0.0,0.0,,0.0,18.7
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3740.0,0.0,0.0,0.0,,0.0,18.7
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3720.0,0.0,0.0,0.0,,0.0,18.6
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3700.0,0.0,0.0,0.0,,0.0,18.5
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5550.0,0.01,0.0,0.0,,0.0,18.5
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5670.0,0.01,0.0,0.0,,0.0,18.9
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,9500.0,0.01,0.0,0.0,,0.0,19.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1900.0,0.0,0.0,0.0,,0.0,19.0
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3820.0,0.0,0.0,0.0,,0.0,19.1
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3760.0,0.0,0.0,0.0,,0.0,18.8
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3740.0,0.0,0.0,0.0,,0.0,18.7
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5610.0,0.01,0.0,0.0,,0.0,18.7
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3740.0,0.0,0.0,0.0,,0.0,18.7
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3800.0,0.0,0.0,0.0,,0.0,19.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3840.0,0.0,0.0,0.0,,0.0,19.2
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5760.0,0.01,0.0,0.0,,0.0,19.2
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5580.0,0.01,0.0,0.0,,0.0,18.6
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1810.0,0.0,0.0,0.0,,0.0,18.1
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1800.0,0.0,0.0,0.0,,0.0,18.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5280.0,0.01,0.0,0.0,,0.0,17.6
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3480.0,0.0,0.0,0.0,,0.0,17.4
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,8750.0,0.01,0.0,0.0,,0.0,17.5
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,500.0,8650.0,0.01,0.0,0.0,,0.0,17.3
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,800.0,14400.0,0.01,0.0,0.0,,0.0,18.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5490.0,0.01,0.0,0.0,,0.0,18.3
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,400.0,7320.0,0.01,0.0,0.0,,0.0,18.3
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5640.0,0.01,0.0,0.0,,0.0,18.8
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5550.0,0.01,0.0,0.0,,0.0,18.5
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5190.0,0.01,0.0,0.0,,0.0,17.3
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3460.0,0.0,0.0,0.0,,0.0,17.3
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3480.0,0.0,0.0,0.0,,0.0,17.4
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,800.0,13840.0,0.01,0.0,0.0,,0.0,17.3
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1780.0,0.0,0.0,0.0,,0.0,17.8
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1740.0,0.0,0.0,0.0,,0.0,17.4
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1760.0,0.0,0.0,0.0,,0.0,17.6
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,100.0,1760.0,0.0,0.0,0.0,,0.0,17.6
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5190.0,0.01,0.0,0.0,,0.0,17.3
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,300.0,5190.0,0.01,0.0,0.0,,0.0,17.3
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3500.0,0.0,0.0,0.0,,0.0,17.5
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3480.0,0.0,0.0,0.0,,0.0,17.4
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3480.0,0.0,0.0,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3480.0,0.0,0.0,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,200.0,3500.0,0.0,0.0,0.0,,0.0,17.5
