,CSH FP Equity_DX_SI_QTY,CSH FP Equity_DX_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CSH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CSH FP Equity_DX_SI_MV,CSH FP Equity_DX_DSS,CSH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY,CSH FP Equity_DX_BROKER_SI_QTY,CSH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CSH FP Equity_DX_BROKER_SI_MV_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_x,CSH FP Equity_DX_BROKER_SI_MV_INC_x,CSH FP Equity_DX_SUPPLY_SI_MV_NEW,CSH FP Equity_DX_BROKER_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_NEW,CSH FP Equity_DX_SUPPLY_SI_MV_DEC,CSH FP Equity_DX_BROKER_SI_QTY_INC,CSH FP Equity_DX_SUPPLY_SI_QTY_DEC,CSH FP Equity_DX_BROKER_SI_MV_NEW_y,CSH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CSH FP Equity_DX_BROKER_SI_MV_INC_y,CSH FP Equity_DX_SUPPLY_SI_QTY_INC_y,CSH FP Equity_DX_BROKER_SI_MV_ADD,CSH FP Equity_DX_SUPPLY_SI_QTY_ADD,CSH FP Equity_DX_BROKER_SI_QTY_DEC,CSH FP Equity_DX_SUPPLY_SI_MV,CSH FP Equity_DX_BROKER_SI_MV_DEC,CSH FP Equity_DX_SUPPLY_SI_MV_RMV,CSH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CSH FP Equity_DX_UTILIZATION_QUANTITY,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CSH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CSH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CSH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CSH FP Equity_DX_ACTIVE_UTILIZATION_MV,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CSH FP Equity_DX_BROKER_SI_CON_RATIO,CSH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CSH FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-04-10,1876000.0,200474988.0,40.49,19.34,200.34,,100237494.0,938000.0,938000.0,100237494.0,,,,,,,,,,,,,,,,,,100.18,,,41.55,41.55,1319500.0,141005728.5,,140.93,41.55,,1.0,100.0,0.831
2012-04-11,1876000.0,200480616.0,37.92,19.24,200.33,,100240308.0,938000.0,938000.0,100240308.0,,,,,,,,,,,,,,,,,,100.18,,,41.55,41.55,1319500.0,141009687.0,,140.92,41.55,,1.0,100.0,0.831
2012-04-12,2046000.0,218639652.0,40.66,20.65,218.83,,118403096.0,1023000.0,1108000.0,109319826.0,,,85000.0,,,170000.0,,,,,,,,85000.0,18.18,,,109.43,,,87.53,45.32,145692.0,15568938.5,,15.58,87.53,8.31,0.8476,91.69,0.9063
2012-04-13,2046000.0,218639652.0,40.74,20.54,218.58,,118403096.0,1023000.0,1108000.0,109319826.0,,,,,,,,,,,,,,,,,,109.3,,,87.53,45.32,145692.0,15568938.5,,15.57,87.53,8.31,0.8476,91.69,0.9063
2012-04-16,2046000.0,218639652.0,41.62,20.54,219.38,,118403096.0,1023000.0,1108000.0,109319826.0,,,,,,,,,,,,,,,,,,109.7,,,87.53,45.32,145692.0,15568938.5,,15.62,87.53,8.31,0.8476,91.69,0.9063
2012-04-17,2046000.0,218631468.0,39.21,20.32,218.63,,118398664.0,1023000.0,1108000.0,109315734.0,,,,,,,,,,,,,,,,,,109.33,,,81.6,43.67,230692.0,24651285.74,,24.65,81.6,8.31,0.8476,91.69,0.8734
2012-04-18,2046000.0,218656020.0,37.58,20.12,218.72,,118411960.0,1023000.0,1108000.0,109328010.0,,,,,,,,,,,,,,,,,,109.37,,,81.6,43.67,230692.0,24654054.04,,24.66,81.6,8.31,0.8476,91.69,0.8734
2012-04-19,2046000.0,218658066.0,36.23,20.12,218.82,,118413068.0,1023000.0,1108000.0,109329033.0,,,,,,,,,,,,,,,,,,109.43,,,81.6,43.67,230692.0,24654284.73,,24.68,81.6,8.31,0.8476,91.69,0.8734
2012-04-20,2046000.0,218647836.0,37.77,20.12,218.77,,118407528.0,1023000.0,1108000.0,109323918.0,,,,,,,,,,,,,,,,,,109.4,,,81.6,43.66,230692.0,24653131.27,,24.67,81.6,8.31,0.8476,91.69,0.8733
2012-04-23,2046000.0,218658066.0,41.49,20.12,218.91,,118413068.0,1023000.0,1108000.0,109329033.0,,,,,,,,,,,,,,,,,,109.47,,,81.6,43.66,230692.0,24654284.73,,24.69,81.6,8.31,0.8476,91.69,0.8733
2012-04-24,2046000.0,218660112.0,40.27,20.12,218.58,,118414176.0,1023000.0,1108000.0,109330056.0,,,,,,,,,,,,,,,,,,109.31,,,43.66,43.66,1319850.0,141055009.2,,141.02,43.66,8.31,0.8476,91.69,0.8733
2012-04-25,1876000.0,200476864.0,35.47,18.16,200.8,,100238432.0,938000.0,938000.0,100238432.0,,,,,,,,8.91,,85000.0,,,,,,,170000.0,100.42,18.16,,39.12,39.12,1459850.0,156005410.4,,156.28,39.12,,1.0,100.0,0.7824
2012-04-26,1876000.0,200499376.0,33.53,18.16,200.1,,100249688.0,938000.0,938000.0,100249688.0,,,,,,,,,,,,,,,,,,100.06,,,39.12,39.12,1459850.0,156022928.6,,155.73,39.12,,1.0,100.0,0.7824
2012-04-27,1876000.0,200480616.0,33.43,18.16,200.48,,100240308.0,938000.0,938000.0,100240308.0,,,,,,,,,,,,,,,,,,100.26,,,39.12,39.12,1459850.0,156008330.1,,156.03,39.12,,1.0,100.0,0.7824
2012-04-30,1876000.0,200499376.0,32.56,18.16,200.65,,100249688.0,938000.0,938000.0,100249688.0,,,,,,,,,,,,,,,,,,100.34,,,39.12,39.12,1459850.0,156022928.6,,156.15,39.12,,1.0,100.0,0.7824
2012-05-01,1876000.0,200499376.0,33.29,18.16,200.69,,100249688.0,938000.0,938000.0,100249688.0,,,,,,,,,,,,,,,,,,100.31,,,39.12,39.12,1459850.0,156022928.6,,156.14,39.12,,1.0,100.0,0.7824
2012-05-02,1876000.0,200503128.0,33.29,18.16,200.33,,100251564.0,938000.0,938000.0,100251564.0,,,,,,,,,,,,,,,,,,100.18,,,39.12,39.12,1459850.0,156025848.3,,155.92,39.12,,1.0,100.0,0.7824
2012-05-03,1876000.0,200495624.0,34.79,18.16,200.6,,100247812.0,938000.0,938000.0,100247812.0,,,,,,,,,,,,,,,,,,100.32,,,39.12,39.12,1459850.0,156020008.9,,156.13,39.12,,1.0,100.0,0.7824
2012-05-04,1876000.0,200505004.0,34.78,18.16,200.46,,100252502.0,938000.0,938000.0,100252502.0,,,,,,,,,,,,,,,,,,100.25,,,39.12,39.12,1459850.0,156027308.15,,156.02,39.12,,1.0,100.0,0.7824
2012-05-07,1876000.0,200495624.0,33.69,18.16,200.39,,100247812.0,938000.0,938000.0,100247812.0,,,,,,,,,,,,,,,,,,100.22,,,39.12,39.12,1459850.0,156020008.9,,155.97,39.12,,1.0,100.0,0.7824
2012-05-08,1876000.0,200506880.0,31.39,18.16,200.38,,100253440.0,938000.0,938000.0,100253440.0,,,,,,,,,,,,,,,,,,100.21,,,36.96,36.96,1599850.0,170991968.0,,170.91,36.96,,1.0,100.0,0.7392
2012-05-09,1876000.0,200510632.0,31.97,18.16,200.2,,100255316.0,938000.0,938000.0,100255316.0,,,,,,,,,,,,,,,,,,100.12,,,38.29,38.29,1511687.0,161572129.93,,161.35,38.29,,1.0,100.0,0.7658
2012-05-10,1876000.0,200493748.0,29.72,18.16,200.15,,100246874.0,938000.0,938000.0,100246874.0,,,,,,,,,,,,,,,,,,100.1,,,38.2,38.2,1517369.0,162165777.14,,161.92,38.2,,1.0,100.0,0.764
2012-05-11,1876000.0,200514384.0,25.16,18.16,200.14,,100257192.0,938000.0,938000.0,100257192.0,,,,,,,,,,,,,,,,,,100.09,,,39.17,39.17,1456850.0,155713955.4,,155.45,39.17,,1.0,100.0,0.7833
2012-05-14,1876000.0,200512508.0,24.55,18.16,200.12,,100256254.0,938000.0,938000.0,100256254.0,,,,,,,,,,,,,,,,,,100.08,,,39.17,39.17,1456850.0,155712498.55,,155.44,39.17,,1.0,100.0,0.7833
2012-05-15,1876000.0,200505004.0,23.1,18.16,199.86,,100252502.0,938000.0,938000.0,100252502.0,,,,,,,,,,,,,,,,,,99.95,,,39.17,39.17,1456850.0,155706671.15,,155.24,39.17,,1.0,100.0,0.7833
2012-05-16,1876000.0,200508756.0,23.84,17.65,200.04,,100254378.0,938000.0,938000.0,100254378.0,,,,,,,,,,,,,,,,,,100.04,,,39.18,39.18,1455870.0,155604841.47,,155.27,39.18,,1.0,100.0,0.7837
2012-05-17,1876000.0,200520012.0,25.21,17.65,200.17,,100260006.0,938000.0,938000.0,100260006.0,,,,,,,,,,,,,,,,,,100.11,,,38.98,38.98,1468599.0,156974141.31,,156.73,38.98,,1.0,100.0,0.7795
2012-05-18,1876000.0,200520012.0,24.66,17.65,201.24,,100260006.0,938000.0,938000.0,100260006.0,,,,,,,,,,,,,,,,,,100.64,,,38.98,38.98,1468599.0,156974141.31,,157.58,38.98,,1.0,100.0,0.7795
2012-05-21,1876000.0,200520012.0,24.13,17.65,201.01,,100260006.0,938000.0,938000.0,100260006.0,,,,,,,,,,,,,,,,,,100.53,,,38.98,38.98,1468599.0,156974141.31,,157.39,38.98,,1.0,100.0,0.7795
2012-05-22,1876000.0,200512508.0,22.13,17.65,199.68,,100256254.0,938000.0,938000.0,100256254.0,,,,,,,,,,,,,,,,,,99.87,,,38.98,38.98,1468599.0,156968266.92,,156.36,38.98,,1.0,100.0,0.7795
2012-05-23,1876000.0,200525640.0,23.35,17.07,200.88,,100262820.0,938000.0,938000.0,100262820.0,,,,,,,,,,,,,,,,,,100.46,,,38.98,38.98,1468599.0,156978547.11,,157.29,38.98,,1.0,100.0,0.7795
2012-05-24,1876000.0,200508756.0,23.95,17.07,200.33,,100254378.0,938000.0,938000.0,100254378.0,,,,,,,,,,,,,,,,,,100.19,,,38.98,38.98,1468599.0,156965329.72,,156.87,38.98,,1.0,100.0,0.7795
2012-05-25,1876000.0,200518136.0,24.59,17.07,200.49,,100259068.0,938000.0,938000.0,100259068.0,,,,,,,,,,,,,,,,,,100.26,,,38.98,38.98,1468599.0,156972672.71,,156.98,38.98,,1.0,100.0,0.7795
2012-05-28,1876000.0,200518136.0,24.58,16.84,200.66,,100259068.0,938000.0,938000.0,100259068.0,,,,,,,,,,,,,,,,,,100.36,,,38.98,38.98,1468599.0,156972672.71,,157.12,38.98,,1.0,100.0,0.7795
2012-05-29,1877400.0,200660266.8,26.1,16.85,200.91,,100255316.0,939400.0,938000.0,100404950.8,,,,,,,,,,,,,,,,1400.0,,100.56,,,39.01,39.01,1468599.0,156966798.32,,157.2,39.01,,1.0,100.0,0.7797
2012-05-30,1876000.0,200514384.0,26.33,16.84,199.9,,100257192.0,938000.0,938000.0,100257192.0,,,,,,,,0.15,,1400.0,,,,,,,,99.97,,,38.98,38.98,1468599.0,156969735.52,,156.53,38.98,,1.0,100.0,0.7795
2012-05-31,1876000.0,200516260.0,27.03,16.84,200.4,,100258130.0,938000.0,938000.0,100258130.0,,,,,,,,,,,,,,,,,,100.22,,,38.98,38.98,1468599.0,156971204.12,,156.92,38.98,,1.0,100.0,0.7795
2012-06-01,1876000.0,200535020.0,23.71,16.84,201.35,,100267510.0,938000.0,938000.0,100267510.0,,,,,,,,,,,,,,,,,,100.7,,,38.98,38.98,1468599.0,156985890.1,,157.66,38.98,,1.0,100.0,0.7795
2012-06-04,1876000.0,200535020.0,19.75,16.84,200.85,,100267510.0,938000.0,938000.0,100267510.0,,,,,,,,,,,,,,,,,,100.45,,,38.98,38.98,1468599.0,156985890.1,,157.28,38.98,,1.0,100.0,0.7795
2012-06-05,1876000.0,200525640.0,16.55,15.58,200.7,,100262820.0,938000.0,938000.0,100262820.0,,,,,,,,,,,,,,,,,,100.38,,,27.57,27.57,2464771.0,263459372.19,,263.76,27.57,,1.0,100.0,0.5513
2012-06-06,1876000.0,200521888.0,16.98,15.58,200.7,,100260944.0,938000.0,938000.0,100260944.0,,,,,,,,,,,,,,,,,,100.38,,,27.57,27.57,2464771.0,263454442.65,,263.75,27.57,,1.0,100.0,0.5513
2012-06-07,1876000.0,200521888.0,16.79,15.58,200.44,,100260944.0,938000.0,938000.0,100260944.0,,,,,,,,,,,,,,,,,,100.25,,,21.65,21.65,3394771.0,362860282.65,,362.81,21.65,,1.0,100.0,0.433
2012-06-08,1876000.0,200542524.0,16.89,14.55,200.95,,100271262.0,938000.0,938000.0,100271262.0,,,,,,,,,,,,,,,,,,100.5,,,21.65,21.65,3394771.0,362897625.13,,363.73,21.65,,1.0,100.0,0.433
2012-06-11,1876000.0,200533144.0,16.88,14.55,200.19,,100266572.0,938000.0,938000.0,100266572.0,,,,,,,,,,,,,,,,,,100.12,,,21.65,21.65,3394771.0,362880651.27,,362.36,21.65,,1.0,100.0,0.433
2012-06-12,1876000.0,200533144.0,17.09,14.55,200.95,,100266572.0,938000.0,938000.0,100266572.0,,,,,,,,,,,,,,,,,,100.5,,,21.65,21.65,3394771.0,362880651.27,,363.73,21.65,,1.0,100.0,0.433
2012-06-13,1876000.0,200538772.0,17.06,14.55,200.1,,100269386.0,938000.0,938000.0,100269386.0,,,,,,,,,,,,,,,,,,100.08,,,21.65,21.65,3394771.0,362890835.59,,362.2,21.65,,1.0,100.0,0.433
2012-06-14,1876000.0,200538772.0,17.25,14.55,200.1,,100269386.0,938000.0,938000.0,100269386.0,,,,,,,,,,,,,,,,,,100.56,,,21.65,21.65,3394771.0,362890835.59,,363.93,21.65,,1.0,100.0,0.433
2012-06-15,1876000.0,200531268.0,17.24,14.55,199.71,,100265634.0,938000.0,938000.0,100265634.0,,,,,,,,,,,,,,,,,,100.36,,,21.65,21.65,3394771.0,362877256.5,,363.23,21.65,,1.0,100.0,0.433
2012-06-18,1876000.0,200529392.0,17.48,14.55,199.77,,100264696.0,938000.0,938000.0,100264696.0,,,,,,,,,,,,,,,,,,100.39,,,21.65,21.65,3394771.0,362873861.73,,363.33,21.65,,1.0,100.0,0.433
2012-06-19,1876000.0,200540648.0,17.15,14.55,199.49,,100270324.0,938000.0,938000.0,100270324.0,,,,,,,,,,,,,,,,,,100.25,,,21.65,21.65,3394771.0,362894230.36,,362.82,21.65,,1.0,100.0,0.433
2012-06-20,1876000.0,200555656.0,17.52,14.55,199.73,,100277828.0,938000.0,938000.0,100277828.0,,,,,,,,,,,,,,,,,,100.37,,,21.65,21.65,3394771.0,362921388.53,,363.27,21.65,,1.0,100.0,0.433
2012-06-21,1876000.0,200546276.0,18.09,15.14,199.17,,100273138.0,938000.0,938000.0,100273138.0,,,,,,,,,,,,,,,,,,100.09,,,21.88,21.88,3349771.0,358093869.67,,357.45,21.88,,1.0,100.0,0.4375
2012-06-22,1876000.0,200548152.0,20.31,15.39,199.74,,100274076.0,938000.0,938000.0,100274076.0,,,,,,,,,,,,,,,,,,100.38,,,21.88,21.88,3349771.0,358097219.44,,358.47,21.88,,1.0,100.0,0.4375
2012-06-25,1876000.0,200536896.0,20.75,15.39,199.64,,100268448.0,938000.0,938000.0,100268448.0,,,,,,,,,,,,,,,,,,100.33,,,21.88,21.88,3349771.0,358077120.82,,358.29,21.88,,1.0,100.0,0.4375
2012-06-26,1876000.0,200538772.0,21.97,15.67,199.49,,100269386.0,938000.0,938000.0,100269386.0,,,,,,,,,,,,,,,,,,100.25,,,21.88,21.88,3349771.0,358080470.59,,358.01,21.88,,1.0,100.0,0.4375
2012-06-27,1876000.0,200551904.0,21.94,15.67,199.51,,100275952.0,938000.0,938000.0,100275952.0,,,,,,,,,,,,,,,,,,100.26,,,21.88,21.88,3349721.0,358098573.78,,358.06,21.88,,1.0,100.0,0.4375
2012-06-28,1876000.0,200563160.0,22.31,15.67,199.75,,100281580.0,938000.0,938000.0,100281580.0,,,,,,,,,,,,,,,,,,100.39,,,21.88,21.88,3349721.0,358118672.11,,358.49,21.88,,1.0,100.0,0.4375
2012-06-29,1876000.0,200544400.0,22.77,15.67,199.8,,100272200.0,938000.0,938000.0,100272200.0,,,,,,,,,,,,,,,,,,100.41,,,21.88,21.88,3349721.0,358085174.9,,358.58,21.88,,1.0,100.0,0.4375
2012-07-02,1876000.0,200544400.0,21.72,15.67,200.39,,100272200.0,938000.0,938000.0,100272200.0,,,,,,,,,,,,,,,,,,100.22,,,21.88,21.88,3349721.0,358085174.9,,357.9,21.88,,1.0,100.0,0.4375
2012-07-03,1875200.0,200470131.2,23.03,15.54,200.43,,100235065.6,937600.0,937600.0,100235065.6,,,,,,,,0.0,,400.0,,,,,,,400.0,100.22,0.0,,51.5,51.5,883112.0,94409971.47,,94.39,51.5,,1.0,100.0,1.0299
2012-07-04,1875200.0,200473881.6,22.89,15.54,200.18,,100236940.8,937600.0,937600.0,100236940.8,,,,,,,,,,,,,,,,,,100.09,,,57.85,57.85,683276.0,73047670.61,,72.94,57.85,,1.0,100.0,1.1569
2012-07-05,1875200.0,200475756.8,23.26,15.54,200.5,,100237878.4,937600.0,937600.0,100237878.4,,,,,,,,,,,,,,,,,,100.25,,,57.85,57.85,683276.0,73048353.88,,73.06,57.85,,1.0,100.0,1.1569
2012-07-06,1875200.0,200475756.8,23.47,15.54,200.59,,100237878.4,937600.0,937600.0,100237878.4,,,,,,,,,,,,,,,,,,100.3,,,57.8,57.8,684476.0,73176644.68,,73.22,57.8,,1.0,100.0,1.156
2012-07-09,1875200.0,200466380.8,23.45,15.54,200.66,,100233190.4,937600.0,937600.0,100233190.4,,,,,,,,,,,,,,,,,,100.33,,,52.95,52.95,833184.0,89070702.34,,89.16,52.95,,1.0,100.0,1.059
2012-07-10,1875200.0,200475756.8,23.11,15.96,200.36,,100237878.4,937600.0,937600.0,100237878.4,,,,,,,,,,,,,,,,,,100.18,,,52.95,52.95,833184.0,89074868.26,,89.02,52.95,,1.0,100.0,1.059
2012-07-11,1875200.0,200481382.4,23.77,15.96,200.27,,100240691.2,937600.0,937600.0,100240691.2,,,,,,,,,,,,,,,,,,100.13,,,53.33,53.33,820455.0,87716484.96,,87.62,53.33,,1.0,100.0,1.0666
2012-07-12,1875200.0,200490758.4,23.94,15.96,200.55,,100245379.2,937600.0,937600.0,100245379.2,,,,,,,,,,,,,,,,,,100.27,,,53.33,53.33,820455.0,87720587.24,,87.74,53.33,,1.0,100.0,1.0666
2012-07-13,1875200.0,200481382.4,27.05,15.96,200.8,,100240691.2,937600.0,937600.0,100240691.2,,,,,,,,,,,,,,,,,,100.4,,,53.33,53.33,820455.0,87716484.96,,87.86,53.33,,1.0,100.0,1.0666
2012-07-16,1875200.0,200470131.2,35.82,15.81,200.72,,100235065.6,937600.0,937600.0,100235065.6,,,,,,,,,,,,,,,,,,100.36,,,53.33,53.33,820455.0,87711562.23,,87.82,53.33,,1.0,100.0,1.0666
2012-07-17,1875200.0,200479507.2,54.89,15.55,201.33,,100239753.6,937600.0,937600.0,100239753.6,,,,,,,,,,,,,,,,,,100.66,,,53.33,53.33,820455.0,87715664.51,,88.09,53.33,,1.0,100.0,1.0666
2012-07-18,1875200.0,200479507.2,53.86,15.55,200.85,,100239753.6,937600.0,937600.0,100239753.6,,,,,,,,,,,,,,,,,,100.42,,,53.32,53.32,820830.0,87755756.13,,87.92,53.32,,1.0,100.0,1.0664
2012-07-19,1875200.0,200479507.2,55.9,15.55,200.54,,100239753.6,937600.0,937600.0,100239753.6,,,,,,,,,,,,,,,,,,100.27,,,54.72,54.72,775830.0,82944761.13,,82.97,54.72,,1.0,100.0,1.0944
2012-07-20,937600.0,100239753.6,27.85,7.77,100.13,,100239753.6,937600.0,937600.0,100239753.6,,,,,,,,,,,,,,,,,,100.13,,,54.72,54.72,775830.0,82944761.13,,82.85,54.72,,1.0,100.0,0.5472
2012-07-23,937600.0,100243504.0,27.69,7.77,100.12,,100243504.0,937600.0,937600.0,100243504.0,,,,,,,,,,,,,,,,,,100.12,,,54.72,54.72,775830.0,82947864.45,,82.84,54.72,,1.0,100.0,0.5472
2012-07-24,937600.0,100234128.0,23.38,7.29,100.33,,100234128.0,0.0,937600.0,0.0,,,,,,,,100.8,,937600.0,,,,,,,,0.0,,,0.0,0.0,1713430.0,183174234.15,,183.36,0.0,,1.0,100.0,0.5472
2012-07-25,937600.0,100235065.6,22.51,7.29,100.51,,100235065.6,0.0,937600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1765804.0,188775042.42,,189.28,0.0,,1.0,100.0,0.531
2012-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,937600.0,0.0,99.26,,0.0,0.0,1784117.0,190732812.0,,190.84,0.0,,0.0,,0.0
2012-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1765804.0,188775042.42,,188.28,0.0,,0.0,,0.0
2012-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1765804.0,188782105.64,,188.82,0.0,,0.0,,0.0
2012-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1765804.0,188789168.86,,188.8,0.0,,0.0,,0.0
2012-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1765804.0,188783871.44,,187.71,0.0,,0.0,,0.0
2012-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191768826.56,,192.1,0.0,,0.0,,0.0
2012-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191777795.18,,192.03,0.0,,0.0,,0.0
2012-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191767032.84,,191.66,0.0,,0.0,,0.0
2012-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191767032.84,,191.49,0.0,,0.0,,0.0
2012-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191768826.56,,191.74,0.0,,0.0,,0.0
2012-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191768826.56,,192.16,0.0,,0.0,,0.0
2012-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191759857.94,,191.7,0.0,,0.0,,0.0
2012-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191776001.46,,191.66,0.0,,0.0,,0.0
2012-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1793724.0,191768826.56,,191.61,0.0,,0.0,,0.0
2012-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450554109.82,,450.88,0.0,,0.0,,0.0
2012-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450554109.82,,450.49,0.0,,0.0,,0.0
2012-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450554109.82,,451.25,0.0,,0.0,,0.0
2012-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450549895.57,,450.83,0.0,,0.0,,0.0
2012-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450533038.56,,450.4,0.0,,0.0,,0.0
2012-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4214252.0,450554109.82,,452.89,0.0,,0.0,,0.0
2012-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431558308.38,,431.19,0.0,,0.0,,0.0
2012-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431542162.69,,430.78,0.0,,0.0,,0.0
2012-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431542162.69,,431.11,0.0,,0.0,,0.0
2012-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431562344.81,,431.35,0.0,,0.0,,0.0
2012-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,431.72,0.0,,0.0,,0.0
2012-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,431.86,0.0,,0.0,,0.0
2012-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,432.02,0.0,,0.0,,0.0
2012-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431562344.81,,431.38,0.0,,0.0,,0.0
2012-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,431.77,0.0,,0.0,,0.0
2012-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431566381.23,,431.44,0.0,,0.0,,0.0
2012-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,431.62,0.0,,0.0,,0.0
2012-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4036424.0,431546199.11,,432.49,0.0,,0.0,,0.0
