,ALCAT FP Equity_DX_SI_QTY,ALCAT FP Equity_DX_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAT FP Equity_DX_SI_MV,ALCAT FP Equity_DX_DSS,ALCAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY,ALCAT FP Equity_DX_BROKER_SI_QTY,ALCAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAT FP Equity_DX_BROKER_SI_MV_INC_x,ALCAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAT FP Equity_DX_BROKER_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_NEW,ALCAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAT FP Equity_DX_BROKER_SI_QTY_INC,ALCAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAT FP Equity_DX_BROKER_SI_MV_INC_y,ALCAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAT FP Equity_DX_BROKER_SI_MV_ADD,ALCAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAT FP Equity_DX_BROKER_SI_QTY_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV,ALCAT FP Equity_DX_BROKER_SI_MV_DEC,ALCAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAT FP Equity_DX_BROKER_SI_MV_RMV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_UTILIZATION_QUANTITY,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAT FP Equity_DX_BROKER_SI_CON_RATIO,ALCAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-10-04,21000.0,37380.0,0.61,0.25,0.21,0.04,0.0,24920.0,7000.0,14000.0,12460.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,52.77,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,1.5831
2011-10-05,21000.0,38220.0,0.61,0.24,0.21,0.04,0.0,25480.0,7000.0,14000.0,12740.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,52.77,0.0,0.0,,0.0,100.0,49.44,0.5001,50.56,1.5831
2011-10-06,21000.0,38850.0,0.61,0.24,0.21,0.04,0.0,25900.0,7000.0,14000.0,12950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,52.77,0.0,0.0,,0.0,100.0,49.44,0.5001,50.56,1.5831
2011-10-07,21000.0,39060.0,0.61,0.24,0.21,0.04,0.0,26040.0,7000.0,14000.0,13020.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,52.77,0.0,0.0,,0.0,100.0,49.59,0.5,50.41,1.5831
2011-10-10,21000.0,45570.0,0.61,0.25,0.21,0.04,0.0,30380.0,7000.0,14000.0,15190.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,50.73,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,1.5218
2011-10-11,21000.0,44520.0,0.61,0.2,0.21,0.04,0.0,29680.0,7000.0,14000.0,14840.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,52.77,0.0,0.0,,0.0,100.0,46.15,0.503,53.85,1.5831
2011-10-12,21000.0,46620.0,0.61,0.17,0.21,0.04,0.0,31080.0,7000.0,14000.0,15540.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,50.73,0.0,0.0,,0.0,100.0,46.73,0.5021,53.27,1.5218
2011-10-13,21000.0,45360.0,0.61,0.17,0.21,0.05,0.0,30240.0,7000.0,14000.0,15120.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,50.73,0.0,0.0,,0.0,100.0,48.85,0.5003,51.15,1.5218
2011-10-14,21000.0,44100.0,0.61,0.16,0.21,0.05,0.0,29400.0,7000.0,14000.0,14700.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,52.77,0.0,0.0,,0.0,100.0,49.32,0.5001,50.68,1.5831
2011-10-17,14000.0,28000.0,0.41,0.09,0.14,0.03,0.0,28000.0,0.0,14000.0,0.0,,,,,,,,0.01,,7000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.3,0.5001,50.7,1.0554
2011-10-18,7000.0,13370.0,0.2,0.05,0.07,0.01,0.0,13370.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5073
2011-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.01,,,0.0,0.0,13265.0,24672.9,,0.03,0.0,,0.0,,0.0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,23611.7,,0.02,0.0,,0.0,,0.0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,24009.65,,0.02,0.0,,0.0,,0.0
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,24142.3,,0.02,0.0,,0.0,,0.0
2011-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,23744.35,,0.02,0.0,,0.0,,0.0
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,24274.95,,0.02,0.0,,0.0,,0.0
2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,24672.9,,0.02,0.0,,0.0,,0.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13799.0,24976.19,,0.03,0.0,,0.0,,0.0
2011-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,25203.5,,0.02,0.0,,0.0,,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22019.9,,0.03,0.0,,0.0,,0.0
2011-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22815.8,,0.02,0.0,,0.0,,0.0
2011-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13799.0,24010.26,,0.02,0.0,,0.0,,0.0
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,23081.1,,0.02,0.0,,0.0,,0.0
2011-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13799.0,23596.29,,0.02,0.0,,0.0,,0.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22019.9,,0.02,0.0,,0.0,,0.0
2011-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,20693.4,,0.02,0.0,,0.0,,0.0
2011-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13799.0,21802.42,,0.02,0.0,,0.0,,0.0
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13799.0,22216.39,,0.02,0.0,,0.0,,0.0
2011-11-14,2000.0,3240.0,0.06,0.01,0.02,0.0,0.0,0.0,2000.0,0.0,3240.0,,,,,,,,,,,,,,,,2000.0,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,0.0,,0.1508
2011-11-15,4000.0,6160.0,0.12,0.03,0.04,0.01,0.0,3080.0,2000.0,2000.0,3080.0,,,,,,2000.0,,,,,,,,,0.0,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-16,4000.0,5880.0,0.12,0.03,0.04,0.01,0.0,2940.0,2000.0,2000.0,2940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-17,4000.0,5440.0,0.12,0.03,0.04,0.01,0.0,2720.0,2000.0,2000.0,2720.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2899
2011-11-18,4000.0,5440.0,0.12,0.03,0.04,0.01,0.0,2720.0,2000.0,2000.0,2720.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-21,4000.0,5440.0,0.12,0.03,0.04,0.01,0.0,2720.0,2000.0,2000.0,2720.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-22,4000.0,5440.0,0.12,0.03,0.04,0.01,0.0,2720.0,2000.0,2000.0,2720.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-23,4000.0,5440.0,0.12,0.04,0.04,0.01,0.0,2720.0,2000.0,2000.0,2720.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-24,4000.0,5920.0,0.12,0.04,0.04,0.01,0.0,2960.0,2000.0,2000.0,2960.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-25,4000.0,6280.0,0.12,0.04,0.04,0.01,0.0,3140.0,2000.0,2000.0,3140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2899
2011-11-28,4000.0,6360.0,0.12,0.04,0.04,0.01,0.0,3180.0,2000.0,2000.0,3180.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-29,4000.0,6040.0,0.12,0.04,0.04,0.01,0.0,3020.0,2000.0,2000.0,3020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-11-30,4000.0,6280.0,0.12,0.04,0.04,0.01,0.0,3140.0,2000.0,2000.0,3140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-01,4000.0,6400.0,0.12,0.04,0.04,0.01,0.0,3200.0,2000.0,2000.0,3200.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-02,4000.0,6760.0,0.12,0.04,0.04,0.01,0.0,3380.0,2000.0,2000.0,3380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-05,4000.0,6680.0,0.12,0.03,0.04,0.01,0.0,3340.0,2000.0,2000.0,3340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-06,4000.0,6520.0,0.12,0.03,0.04,0.01,0.0,3260.0,2000.0,2000.0,3260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-07,4000.0,6400.0,0.12,0.03,0.04,0.01,0.0,3200.0,2000.0,2000.0,3200.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-08,4000.0,6160.0,0.12,0.03,0.04,0.01,0.0,3080.0,2000.0,2000.0,3080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-09,4000.0,7480.0,0.12,0.03,0.04,0.01,0.0,3740.0,2000.0,2000.0,3740.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-12,4000.0,6800.0,0.12,0.02,0.04,0.01,0.0,3400.0,2000.0,2000.0,3400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-13,4000.0,6840.0,0.12,0.02,0.04,0.01,0.0,3420.0,2000.0,2000.0,3420.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-14,4000.0,6600.0,0.12,0.02,0.04,0.01,0.0,3300.0,2000.0,2000.0,3300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-15,4000.0,6320.0,0.12,0.01,0.04,0.01,0.0,3160.0,2000.0,2000.0,3160.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-16,4000.0,6200.0,0.12,0.01,0.04,0.01,0.0,3100.0,2000.0,2000.0,3100.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-19,4000.0,6120.0,0.12,0.01,0.04,0.01,0.0,3060.0,2000.0,2000.0,3060.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-20,4000.0,6120.0,0.12,0.01,0.04,0.01,0.0,3060.0,2000.0,2000.0,3060.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2899
2011-12-21,4000.0,6080.0,0.12,0.01,0.04,0.01,0.0,3040.0,2000.0,2000.0,3040.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2899
2011-12-22,4000.0,6160.0,0.12,0.01,0.04,0.01,0.0,3080.0,2000.0,2000.0,3080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-23,4000.0,6080.0,0.12,0.01,0.04,0.01,0.0,3040.0,2000.0,2000.0,3040.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,14.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2899
2011-12-26,4000.0,6080.0,0.12,0.01,0.04,0.01,0.0,3040.0,2000.0,2000.0,3040.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-27,4000.0,6080.0,0.12,0.01,0.04,0.01,0.0,3040.0,2000.0,2000.0,3040.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-28,4000.0,6160.0,0.06,0.01,0.03,0.01,0.0,3080.0,2000.0,2000.0,3080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-29,4000.0,6120.0,0.06,0.01,0.03,0.01,0.0,3060.0,2000.0,2000.0,3060.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2011-12-30,4000.0,6160.0,0.06,0.01,0.03,0.01,0.0,3080.0,2000.0,2000.0,3080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2012-01-02,4000.0,6040.0,0.06,0.01,0.03,0.01,0.0,3020.0,2000.0,2000.0,3020.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2012-01-03,4000.0,6440.0,0.06,0.01,0.03,0.01,0.0,3220.0,2000.0,2000.0,3220.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,15.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3015
2012-01-04,3900.0,6084.0,0.06,0.01,0.03,0.01,0.0,3120.0,1900.0,2000.0,2964.0,,,,,,,,0.0,,100.0,,,,,,,,0.0,,,,100.0,14.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.294
2012-01-05,3700.0,5661.0,0.05,0.01,0.03,0.01,0.0,3060.0,1700.0,2000.0,2601.0,,,,,,,,0.0,,200.0,,,,,,,,0.0,,,,100.0,12.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2681
2012-01-06,3600.0,5472.0,0.05,0.01,0.03,0.01,0.0,2888.0,1700.0,1900.0,2584.0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,,100.0,12.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2714
2012-01-09,3400.0,5270.0,0.05,0.01,0.02,0.01,0.0,2635.0,1700.0,1700.0,2635.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,100.0,12.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2563
2012-01-10,3100.0,4929.0,0.04,0.01,0.02,0.0,0.0,2703.0,1400.0,1700.0,2226.0,,,,,,,,0.0,,300.0,,,,,,,,0.0,,,,100.0,10.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2337
2012-01-11,2900.0,4553.0,0.04,0.01,0.02,0.0,0.0,2669.0,1200.0,1700.0,1884.0,,,,,,,,0.0,,200.0,,,,,,,,0.0,,,,100.0,9.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2186
2012-01-12,2400.0,3792.0,0.03,0.01,0.02,0.0,0.0,2212.0,1000.0,1400.0,1580.0,,,,,,,,0.0,,200.0,,,,,,,300.0,0.0,0.0,,,100.0,7.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1809
2012-01-13,1200.0,1848.0,0.02,0.0,0.01,0.0,0.0,1848.0,0.0,1200.0,0.0,,,,,,,,0.0,,1000.0,,,,,,,200.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.087
2012-01-16,1000.0,1630.0,0.01,0.0,0.01,0.0,0.0,1630.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0135
2012-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.0,,,0.0,0.0,13265.0,20958.7,,0.02,0.0,,0.0,,0.0
2012-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,20958.7,,0.02,0.0,,0.0,,0.0
2012-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,21091.35,,0.02,0.0,,0.0,,0.0
2012-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74199.0,117234.42,,0.12,0.0,,0.0,,0.0
2012-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,21489.3,,0.02,0.0,,0.0,,0.0
2012-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,21224.0,,0.02,0.0,,0.0,,0.0
2012-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22152.55,,0.02,0.0,,0.0,,0.0
2012-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22152.55,,0.02,0.0,,0.0,,0.0
2012-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,21887.25,,0.02,0.0,,0.0,,0.0
2012-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,74199.0,119460.39,,0.12,0.0,,0.0,,0.0
2012-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,21621.95,,0.02,0.0,,0.0,,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22417.85,,0.02,0.0,,0.0,,0.0
2012-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22019.9,,0.02,0.0,,0.0,,0.0
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22550.5,,0.02,0.0,,0.0,,0.0
2012-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22948.45,,0.02,0.0,,0.0,,0.0
2012-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,23479.05,,0.02,0.0,,0.0,,0.0
2012-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,23081.1,,0.02,0.0,,0.0,,0.0
2012-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13265.0,22948.45,,0.02,0.0,,0.0,,0.0
2012-02-10,10000.0,16900.0,0.14,0.03,0.07,0.02,0.0,0.0,10000.0,0.0,16900.0,,,,,,,,,,,,,,,,10000.0,,0.02,,,,100.0,41.32,0.0,0.0,,0.0,100.0,,0.0,,0.4132
2012-02-13,10000.0,16900.0,0.14,0.03,0.07,0.02,0.0,0.0,10000.0,0.0,16900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,0.0,,0.7539
2012-02-14,70000.0,116900.0,1.0,0.23,0.51,0.12,0.0,100200.0,10000.0,60000.0,16700.0,,,,,,60000.0,,,,,,,,,0.1,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-15,70000.0,115500.0,1.0,0.24,0.51,0.12,0.0,99000.0,10000.0,60000.0,16500.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.32,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8927
2012-02-16,70000.0,114100.0,1.0,0.24,0.51,0.11,0.0,97800.0,10000.0,60000.0,16300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.32,0.0,0.0,,0.0,100.0,,1.0,100.0,2.8927
2012-02-17,70000.0,114800.0,1.0,0.23,0.51,0.11,0.0,98400.0,10000.0,60000.0,16400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-20,70000.0,115500.0,1.0,0.23,0.51,0.12,0.0,99000.0,10000.0,60000.0,16500.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-21,70000.0,114100.0,1.0,0.23,0.51,0.11,0.0,97800.0,10000.0,60000.0,16300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-22,70000.0,112700.0,1.0,0.24,0.51,0.11,0.0,96600.0,10000.0,60000.0,16100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-23,70000.0,112000.0,1.0,0.24,0.51,0.11,0.0,96000.0,10000.0,60000.0,16000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-24,70000.0,112000.0,1.0,0.24,0.51,0.11,0.0,96000.0,10000.0,60000.0,16000.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-27,70000.0,114100.0,1.0,0.25,0.51,0.11,0.0,97800.0,10000.0,60000.0,16300.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-28,70000.0,112700.0,1.0,0.28,0.51,0.11,0.0,96600.0,10000.0,60000.0,16100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
2012-02-29,70000.0,111300.0,1.0,0.29,0.51,0.11,0.0,95400.0,10000.0,60000.0,15900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.39,0.0,0.0,,0.0,100.0,,1.0,100.0,5.277
