,GNFT FP Equity_DX_SI_QTY,GNFT FP Equity_DX_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNFT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNFT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNFT FP Equity_DX_SI_MV,GNFT FP Equity_DX_DSS,GNFT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY,GNFT FP Equity_DX_BROKER_SI_QTY,GNFT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNFT FP Equity_DX_BROKER_SI_MV_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNFT FP Equity_DX_BROKER_SI_MV_INC_x,GNFT FP Equity_DX_SUPPLY_SI_MV_NEW,GNFT FP Equity_DX_BROKER_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_NEW,GNFT FP Equity_DX_SUPPLY_SI_MV_DEC,GNFT FP Equity_DX_BROKER_SI_QTY_INC,GNFT FP Equity_DX_SUPPLY_SI_QTY_DEC,GNFT FP Equity_DX_BROKER_SI_MV_NEW_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GNFT FP Equity_DX_BROKER_SI_MV_INC_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNFT FP Equity_DX_BROKER_SI_MV_ADD,GNFT FP Equity_DX_SUPPLY_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV,GNFT FP Equity_DX_BROKER_SI_MV_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV_RMV,GNFT FP Equity_DX_BROKER_SI_MV_RMV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNFT FP Equity_DX_UTILIZATION_QUANTITY,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNFT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_MV,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNFT FP Equity_DX_BROKER_SI_CON_RATIO,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNFT FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-06-05,23502.0,38543.28,0.36,0.31,0.17,0.05,0.0,38543.28,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-06,23502.0,38308.26,0.36,0.33,0.17,0.05,0.0,38308.26,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-07,23502.0,38778.3,0.36,0.34,0.17,0.05,0.0,38778.3,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-08,23502.0,40188.42,0.36,0.36,0.17,0.05,0.0,40188.42,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-11,23502.0,40188.42,0.36,0.36,0.17,0.05,0.0,40188.42,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-12,23502.0,39013.32,0.36,0.36,0.17,0.05,0.0,39013.32,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-13,23502.0,39248.34,0.36,0.36,0.17,0.05,0.0,39248.34,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-14,23502.0,39248.34,0.36,0.37,0.17,0.05,0.0,39248.34,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-15,23502.0,39013.32,0.36,0.4,0.17,0.05,0.0,39013.32,0.0,23502.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-06-18,23300.0,39377.0,0.35,0.5,0.17,0.05,0.0,39377.0,0.0,23300.0,0.0,,,,,,,,,,,,,,,,,202.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-09-18,20000.0,63600.0,0.25,0.11,0.13,0.06,0.0,63600.0,0.0,20000.0,0.0,,,,,,20000.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2012-09-19,20000.0,61000.0,0.25,0.1,0.13,0.06,0.0,61000.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.21,0.5006,51.79,0.0
2012-09-20,20000.0,63200.0,0.25,0.1,0.13,0.06,0.0,63200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.25,0.5001,50.75,0.0
2012-09-21,20000.0,66200.0,0.25,0.1,0.13,0.06,0.0,66200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.37,0.5005,51.63,0.0
2012-09-24,20000.0,70400.0,0.24,0.09,0.13,0.06,0.0,70400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.21,0.5016,52.79,0.0
2012-09-25,20000.0,69200.0,0.24,0.08,0.13,0.06,0.0,69200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.68,0.5037,54.32,0.0
2012-09-26,10000.0,27200.0,0.12,0.04,0.07,0.03,0.0,27200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-09-27,10000.0,26800.0,0.12,0.03,0.07,0.03,0.0,26800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-09-28,10000.0,26600.0,0.11,0.03,0.06,0.03,0.0,26600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-01,10000.0,25900.0,0.11,0.03,0.06,0.03,0.0,25900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-02,10000.0,24800.0,0.11,0.03,0.06,0.03,0.0,24800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-03,10000.0,25400.0,0.11,0.03,0.06,0.03,0.0,25400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-04,10000.0,25500.0,0.11,0.03,0.06,0.03,0.0,25500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-05,10000.0,25200.0,0.11,0.03,0.06,0.03,0.0,25200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-08,10000.0,25300.0,0.11,0.03,0.06,0.03,0.0,25300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-09,10000.0,25600.0,0.11,0.03,0.06,0.03,0.0,25600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-10,10000.0,25100.0,0.11,0.03,0.06,0.03,0.0,25100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-11,10000.0,26800.0,0.11,0.03,0.06,0.03,0.0,26800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-12,10000.0,28500.0,0.11,0.03,0.06,0.03,0.0,28500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-15,10000.0,30100.0,0.11,0.03,0.06,0.03,0.0,30100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-16,10000.0,29900.0,0.11,0.03,0.06,0.03,0.0,29900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-17,10000.0,29500.0,0.11,0.03,0.06,0.03,0.0,29500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-18,10000.0,29900.0,0.11,0.03,0.06,0.03,0.0,29900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-19,10000.0,28900.0,0.11,0.03,0.06,0.03,0.0,28900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-22,10000.0,28900.0,0.11,0.03,0.06,0.03,0.0,28900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-23,10000.0,27600.0,0.11,0.03,0.06,0.03,0.0,27600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-24,10000.0,26900.0,0.11,0.03,0.06,0.03,0.0,26900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-25,10000.0,28800.0,0.11,0.03,0.06,0.03,0.0,28800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-26,10000.0,28800.0,0.11,0.03,0.06,0.03,0.0,28800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-29,10000.0,27900.0,0.11,0.03,0.06,0.03,0.0,27900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-30,10000.0,28100.0,0.11,0.03,0.06,0.03,0.0,28100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-10-31,10000.0,28300.0,0.11,0.03,0.06,0.03,0.0,28300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-01,10000.0,28000.0,0.11,0.03,0.06,0.03,0.0,28000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-02,10000.0,27800.0,0.11,0.03,0.06,0.03,0.0,27800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-05,10000.0,26900.0,0.11,0.04,0.06,0.03,0.0,26900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-06,10000.0,26800.0,0.11,0.04,0.06,0.03,0.0,26800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-07,10000.0,26600.0,0.11,0.04,0.06,0.03,0.0,26600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-08,10000.0,26700.0,0.11,0.05,0.06,0.03,0.0,26700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-09,10000.0,25500.0,0.11,0.05,0.06,0.03,0.0,25500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-12,10000.0,25800.0,0.11,0.05,0.06,0.03,0.0,25800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-13,10000.0,25900.0,0.11,0.05,0.06,0.03,0.0,25900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-14,10000.0,23300.0,0.11,0.05,0.06,0.03,0.0,23300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-15,10000.0,25200.0,0.11,0.05,0.06,0.03,0.0,25200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-16,10000.0,24900.0,0.11,0.05,0.06,0.03,0.0,24900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-19,10000.0,24800.0,0.11,0.05,0.06,0.03,0.0,24800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-20,10000.0,24500.0,0.11,0.05,0.06,0.03,0.0,24500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-21,10000.0,25100.0,0.11,0.05,0.06,0.03,0.0,25100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-22,10000.0,24300.0,0.11,0.05,0.06,0.03,0.0,24300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-23,10000.0,23900.0,0.11,0.06,0.06,0.03,0.0,23900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-26,10000.0,23200.0,0.11,0.06,0.06,0.03,0.0,23200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-27,10000.0,23500.0,0.11,0.07,0.06,0.03,0.0,23500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-28,10000.0,24200.0,0.11,0.07,0.06,0.03,0.0,24200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-29,10000.0,24400.0,0.11,0.07,0.06,0.03,0.0,24400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-11-30,10000.0,24000.0,0.11,0.07,0.06,0.03,0.0,24000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-03,10000.0,26800.0,0.11,0.07,0.06,0.03,0.0,26800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-04,10000.0,25800.0,0.11,0.07,0.06,0.03,0.0,25800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-05,10000.0,26000.0,0.11,0.07,0.06,0.03,0.0,26000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-06,10000.0,26300.0,0.11,0.07,0.06,0.03,0.0,26300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-07,10000.0,27200.0,0.11,0.07,0.06,0.03,0.0,27200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-10,10000.0,27000.0,0.11,0.07,0.06,0.03,0.0,27000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-11,10000.0,27000.0,0.11,0.07,0.06,0.03,0.0,27000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-12,10000.0,27500.0,0.11,0.07,0.06,0.03,0.0,27500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-13,10000.0,27000.0,0.11,0.08,0.06,0.03,0.0,27000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-14,10000.0,26600.0,0.11,0.07,0.06,0.03,0.0,26600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-17,10000.0,27800.0,0.11,0.07,0.06,0.03,0.0,27800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-18,10947.0,30870.54,0.12,0.08,0.07,0.03,0.0,30870.54,0.0,10947.0,0.0,,,,,,947.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.22,0.8491,91.78,0.0
2012-12-19,10000.0,27900.0,0.11,0.07,0.06,0.03,0.0,27900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,947.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-20,10000.0,27900.0,0.11,0.07,0.06,0.03,0.0,27900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-21,10000.0,28700.0,0.11,0.07,0.06,0.03,0.0,28700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-24,10000.0,30200.0,0.11,0.07,0.06,0.03,0.0,30200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-25,10000.0,30200.0,0.11,0.07,0.06,0.03,0.0,30200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-26,10000.0,30200.0,0.11,0.07,0.06,0.03,0.0,30200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-27,10000.0,33000.0,0.11,0.07,0.06,0.03,0.0,33000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-28,10000.0,31400.0,0.11,0.06,0.06,0.03,0.0,31400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2012-12-31,10000.0,31400.0,0.11,0.06,0.06,0.03,0.0,31400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-01,10000.0,31400.0,0.11,0.06,0.06,0.03,0.0,31400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-02,10000.0,32500.0,0.11,0.06,0.06,0.03,0.0,32500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-03,10000.0,32000.0,0.11,0.06,0.06,0.03,0.0,32000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-04,10000.0,32000.0,0.11,0.06,0.06,0.03,0.0,32000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-07,10000.0,33400.0,0.11,0.06,0.06,0.03,0.0,33400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-08,10000.0,34400.0,0.11,0.06,0.06,0.03,0.0,34400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-09,10000.0,34400.0,0.11,0.06,0.06,0.03,0.0,34400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-10,10000.0,33200.0,0.11,0.06,0.06,0.03,0.0,33200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-11,10000.0,33700.0,0.11,0.05,0.06,0.03,0.0,33700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-14,10000.0,32600.0,0.11,0.05,0.06,0.03,0.0,32600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-15,10000.0,31300.0,0.11,0.05,0.06,0.03,0.0,31300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-16,10000.0,32000.0,0.11,0.05,0.06,0.03,0.0,32000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-17,10000.0,32000.0,0.11,0.05,0.06,0.03,0.0,32000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-18,10000.0,36500.0,0.11,0.06,0.06,0.03,0.0,36500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-21,10000.0,41200.0,0.11,0.05,0.06,0.03,0.0,41200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-22,10000.0,41200.0,0.11,0.04,0.06,0.03,0.0,41200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-23,10000.0,38900.0,0.11,0.03,0.06,0.03,0.0,38900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-24,10000.0,41600.0,0.11,0.03,0.06,0.03,0.0,41600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-25,10000.0,42100.0,0.11,0.03,0.06,0.03,0.0,42100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-28,10000.0,41300.0,0.11,0.03,0.06,0.03,0.0,41300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2013-01-29,12000.0,49080.0,0.13,0.03,0.07,0.04,0.0,49080.0,0.0,12000.0,0.0,,,,,,2000.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.82,0.6589,78.18,0.0
2013-01-30,12000.0,50280.0,0.13,0.03,0.07,0.04,0.0,50280.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.65,0.6607,78.35,0.0
