,AFLT FP Equity_DX_SI_QTY,AFLT FP Equity_DX_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFLT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFLT FP Equity_DX_SI_MV,AFLT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY,AFLT FP Equity_DX_BROKER_SI_QTY,AFLT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFLT FP Equity_DX_BROKER_SI_MV_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFLT FP Equity_DX_BROKER_SI_MV_INC_x,AFLT FP Equity_DX_SUPPLY_SI_MV_NEW,AFLT FP Equity_DX_BROKER_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_NEW,AFLT FP Equity_DX_SUPPLY_SI_MV_DEC,AFLT FP Equity_DX_BROKER_SI_QTY_INC,AFLT FP Equity_DX_SUPPLY_SI_QTY_DEC,AFLT FP Equity_DX_BROKER_SI_MV_NEW_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFLT FP Equity_DX_BROKER_SI_MV_INC_y,AFLT FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFLT FP Equity_DX_BROKER_SI_MV_ADD,AFLT FP Equity_DX_SUPPLY_SI_QTY_ADD,AFLT FP Equity_DX_BROKER_SI_QTY_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV,AFLT FP Equity_DX_BROKER_SI_MV_DEC,AFLT FP Equity_DX_SUPPLY_SI_MV_RMV,AFLT FP Equity_DX_BROKER_SI_MV_RMV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFLT FP Equity_DX_UTILIZATION_QUANTITY,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFLT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFLT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFLT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFLT FP Equity_DX_ACTIVE_UTILIZATION_MV,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFLT FP Equity_DX_BROKER_SI_CON_RATIO,AFLT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFLT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-20,420.0,52182.77,0.14,0.01,0.05,26091.39,210.0,210.0,26091.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.61,0.912,95.39,0.0049
2024-06-21,420.0,52221.37,0.14,0.01,0.05,26110.69,210.0,210.0,26110.69,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.63,0.9117,95.37,0.0049
2024-06-24,420.0,52248.5,0.13,0.01,0.05,26124.25,210.0,210.0,26124.25,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.65,0.9113,95.35,0.0049
2024-06-25,420.0,52270.89,0.13,0.01,0.05,26135.45,210.0,210.0,26135.45,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.63,0.9117,95.37,0.0049
2024-06-26,420.0,52289.24,0.13,0.01,0.05,26144.62,210.0,210.0,26144.62,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.63,0.9118,95.37,0.0049
2024-06-27,420.0,52272.11,0.13,0.01,0.05,26136.05,210.0,210.0,26136.05,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.64,0.9114,95.36,0.0049
2024-06-28,420.0,52313.48,0.13,0.01,0.05,26156.74,210.0,210.0,26156.74,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.64,0.9116,95.36,0.0049
2024-07-01,420.0,52328.47,0.12,0.01,0.05,26164.24,210.0,210.0,26164.24,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.24,0.0,0.0,,0.0,100.0,4.65,0.9114,95.35,0.0049
2024-07-02,220.0,27403.75,0.06,0.01,0.03,26158.13,10.0,210.0,1245.63,,,,,,,,0.02,,200.0,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,4.64,0.9115,95.36,0.0025
2024-07-03,20.0,2492.22,0.01,0.0,0.0,1246.11,10.0,10.0,1246.11,,,,,,,,,,,,,,,,,200.0,0.0,0.03,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-07-04,20.0,2490.51,0.01,0.0,0.0,1245.25,10.0,10.0,1245.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-07-05,20.0,2492.72,0.01,0.0,0.0,1246.36,10.0,10.0,1246.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-07-08,7020.0,874958.76,2.03,0.22,0.87,437479.38,3510.0,3510.0,437479.38,,,,,,3500.0,,,,,,,,,0.44,3500.0,,0.44,,,,100.0,3.86,0.0,0.0,,0.0,100.0,49.91,0.4986,49.95,0.0771
2024-07-09,10220.0,1275103.41,2.95,0.32,1.27,637551.7,5110.0,5110.0,637551.7,,,1600.0,0.2,,,,,1600.0,,,,0.2,1600.0,,,,0.64,,,,100.0,5.61,0.0,0.0,,0.0,100.0,40.71,0.5159,59.18,0.1123
2024-07-10,3220.0,401792.24,0.92,0.1,0.4,200896.12,1610.0,1610.0,200896.12,,,,,,,,0.44,,3500.0,,,,,,,3500.0,0.2,0.43,,,100.0,1.84,0.0,0.0,,0.0,100.0,0.61,0.988,99.39,0.0368
2024-07-11,4120.0,514082.06,1.16,0.13,0.52,313190.77,1610.0,2510.0,200891.29,,,,0.11,,,,,900.0,,,,0.11,,,,,0.2,,,,100.0,1.84,0.0,0.0,,0.0,100.0,0.39,0.9923,99.61,0.0471
2024-07-12,3220.0,401799.01,0.9,0.1,0.4,200899.5,1610.0,1610.0,200899.5,,,,,,,,,,,,,,,,,900.0,0.2,0.11,,,100.0,1.84,0.0,0.0,,0.0,100.0,0.61,0.988,99.39,0.0368
2024-07-15,12220.0,1525167.2,3.54,0.38,1.52,762583.6,6110.0,6110.0,762583.6,,,,0.56,,,,,4500.0,,,,0.56,,,4500.0,,0.76,,,,100.0,6.64,0.0,0.0,,0.0,100.0,42.46,0.5103,57.45,0.1328
2024-07-16,58220.0,7262880.96,12.23,1.82,7.27,3631440.48,29110.0,29110.0,3631440.48,,,,2.87,,,,,23000.0,,,,2.87,,,23000.0,,3.63,,,,100.0,31.63,0.0,0.0,,0.0,100.0,40.64,0.4356,51.4,0.6327
2024-07-17,3220.0,401952.92,0.68,0.1,0.4,200976.46,1610.0,1610.0,200976.46,,,,,,,,3.43,,27500.0,,,,,,,27500.0,0.2,3.43,,,100.0,1.84,0.0,0.0,,0.0,100.0,0.61,0.988,99.39,0.0368
2024-07-18,3220.0,402180.9,0.68,0.1,0.4,201090.45,1610.0,1610.0,201090.45,,,,,,,,,,,,,,,,,,0.2,,,,100.0,1.84,0.0,0.0,,0.0,100.0,0.61,0.988,99.39,0.0368
2024-07-19,11420.0,1426188.98,2.38,0.35,1.42,713094.49,5710.0,5710.0,713094.49,,,,0.51,,,,,4100.0,,,,0.51,,,4100.0,,0.71,,,,100.0,6.23,0.0,0.0,,0.0,100.0,41.87,0.5121,58.03,0.1246
2024-07-22,8220.0,1027911.82,2.02,0.25,1.03,513955.91,4110.0,4110.0,513955.91,,,,,,,,0.2,,1600.0,,,,,,,1600.0,0.51,0.2,,,100.0,4.49,0.0,0.0,,0.0,100.0,49.94,0.4988,49.94,0.0897
2024-07-23,10020.0,1253121.24,2.4,0.31,1.25,626560.62,5010.0,5010.0,626560.62,,,900.0,0.11,,,,,900.0,,,,0.11,900.0,,,,0.63,,,,100.0,5.47,0.0,0.0,,0.0,100.0,45.09,0.5036,54.8,0.1094
2024-07-24,1820.0,227396.62,0.46,0.06,0.23,113698.31,910.0,910.0,113698.31,,,,,,,,0.51,,4100.0,,,,,,,4100.0,0.11,0.51,,,100.0,1.04,0.0,0.0,,0.0,100.0,1.07,0.9788,98.93,0.0208
2024-07-25,20.0,2501.29,0.01,0.0,0.0,1250.65,10.0,10.0,1250.65,,,,,,,,0.11,,900.0,,,,,,,900.0,0.0,0.11,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-07-26,20.0,2502.58,0.01,0.0,0.0,1251.29,10.0,10.0,1251.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-07-29,1820.0,227767.18,0.46,0.06,0.23,113883.59,910.0,910.0,113883.59,,,900.0,,,900.0,,,,,,,,900.0,0.11,,,0.11,,,,100.0,1.05,0.0,0.0,,0.0,100.0,1.07,0.9789,98.93,0.021
2024-07-30,5620.0,703345.25,1.45,0.17,0.7,351672.62,2810.0,2810.0,351672.62,,,,0.24,,,,,1900.0,,,,0.24,,,1900.0,,0.35,,,,11.36,3.21,21930.0,2744548.27,,2.74,11.36,40.35,0.5162,59.45,0.0642
2024-07-31,20.0,2504.04,0.01,0.0,0.0,1252.02,10.0,10.0,1252.02,,,,,,,,0.35,,2800.0,,,,,,,2800.0,0.0,0.35,,,100.0,0.01,0.0,0.0,,0.0,100.0,0.51,1.0,100.0,0.0002
2024-08-01,20.0,2506.86,0.01,0.0,0.0,1253.43,10.0,10.0,1253.43,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-02,20.0,2502.43,0.01,0.0,0.0,1251.22,10.0,10.0,1251.22,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-05,2820.0,351962.79,0.74,0.09,0.35,175981.4,1410.0,1410.0,175981.4,,,1400.0,,,1400.0,,,,,,,,1400.0,0.18,,,0.18,,,,100.0,1.61,0.0,0.0,,0.0,100.0,0.69,0.9863,99.31,0.0322
2024-08-06,2820.0,352811.61,0.73,0.09,0.35,176405.81,1410.0,1410.0,176405.81,,,,,,,,,,,,,,,,,,0.18,,,,100.0,1.61,0.0,0.0,,0.0,100.0,0.69,0.9862,99.31,0.0322
2024-08-07,20.0,2501.58,0.01,0.0,0.0,1250.79,10.0,10.0,1250.79,,,,,,,,0.17,,1400.0,,,,,,,1400.0,0.0,0.17,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-08,20.0,2503.38,0.01,0.0,0.0,1251.69,10.0,10.0,1251.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-09,20.0,2503.85,0.01,0.0,0.0,1251.92,10.0,10.0,1251.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-12,20.0,2503.44,0.01,0.0,0.0,1251.72,10.0,10.0,1251.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-13,20.0,2503.67,0.01,0.0,0.0,1251.84,10.0,10.0,1251.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-14,20.0,2506.17,0.01,0.0,0.0,1253.08,10.0,10.0,1253.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-15,20.0,2505.16,0.01,0.0,0.0,1252.58,10.0,10.0,1252.58,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-16,20.0,2506.79,0.01,0.0,0.0,1253.4,10.0,10.0,1253.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-19,1820.0,228284.97,0.51,0.06,0.23,114142.48,910.0,910.0,114142.48,,,900.0,,,900.0,,,,,,,,900.0,0.11,,,0.11,,,,100.0,1.13,0.0,0.0,,0.0,100.0,1.07,0.9789,98.93,0.0225
2024-08-20,4620.0,579721.76,1.26,0.14,0.58,289860.88,2310.0,2310.0,289860.88,,,,0.18,,,,,1400.0,,,,0.18,,,1400.0,,0.29,,,,100.0,2.86,0.0,0.0,,0.0,100.0,37.62,0.5274,62.11,0.0572
2024-08-21,7620.0,957121.53,2.09,0.23,0.96,566485.31,3110.0,4510.0,390636.22,,,,0.28,,,,0.18,2200.0,1400.0,,,0.28,,,2200.0,,0.39,,,,100.0,3.75,0.0,0.0,,0.0,100.0,32.7,0.5579,67.16,0.0918
2024-08-22,6220.0,781676.11,1.68,0.19,0.78,390838.05,3110.0,3110.0,390838.05,,,,,,,,,,,,,,,,,1400.0,0.39,0.18,,,100.0,3.75,0.0,0.0,,0.0,100.0,41.52,0.5122,58.29,0.0749
2024-08-23,13020.0,1636633.53,3.47,0.4,1.64,818316.77,6510.0,6510.0,818316.77,,,3400.0,0.44,,,,,3400.0,,,,0.44,3400.0,,,,0.82,,,,100.0,7.53,0.0,0.0,,0.0,100.0,46.05,0.5022,53.87,0.1506
2024-08-26,13020.0,1634986.5,3.49,0.4,1.63,817493.25,6510.0,6510.0,817493.25,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.53,0.0,0.0,,0.0,100.0,46.31,0.5019,53.61,0.1506
2024-08-27,13020.0,1636130.96,5.45,0.4,1.64,818065.48,6510.0,6510.0,818065.48,,,,,,,,,,,,,,,,,,0.82,,,,100.0,7.53,0.0,0.0,,0.0,100.0,46.2,0.502,53.72,0.1506
2024-08-28,20.0,2513.18,0.01,0.0,0.0,1256.59,10.0,10.0,1256.59,,,,,,,,0.82,,6500.0,,,,,,,6500.0,0.0,0.82,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-29,20.0,2516.18,0.01,0.0,0.0,1258.09,10.0,10.0,1258.09,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-08-30,2020.0,253788.56,0.83,0.06,0.25,126894.28,1010.0,1010.0,126894.28,,,1000.0,,,1000.0,,,,,,,,1000.0,0.13,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,0.98,0.9805,99.02,0.025
2024-09-02,2020.0,253930.56,0.77,0.06,0.25,126965.28,1010.0,1010.0,126965.28,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.26,0.0,0.0,,0.0,100.0,0.99,0.9804,99.01,0.0252
2024-09-03,2020.0,254006.72,0.81,0.06,0.25,127003.36,1010.0,1010.0,127003.36,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.26,0.0,0.0,,0.0,100.0,0.99,0.9805,99.01,0.0252
2024-09-04,2010.0,252797.3,0.79,0.06,0.25,125769.8,1010.0,1000.0,127027.5,,,,,,,,,,,,,,,,,10.0,0.13,0.0,,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-05,2000.0,251652.6,0.78,0.06,0.25,125826.3,1000.0,1000.0,125826.3,,,,,,,,0.0,,10.0,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0249
2024-09-06,2000.0,251793.8,0.77,0.06,0.25,125896.9,1000.0,1000.0,125896.9,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0249
2024-09-09,3800.0,478529.06,1.43,0.11,0.48,239264.53,1900.0,1900.0,239264.53,,,900.0,,,900.0,,,,,,,,900.0,0.11,,,0.24,,,,100.0,2.37,0.0,0.0,,0.0,100.0,47.27,0.5015,52.73,0.0473
2024-09-10,12900.0,1623792.66,4.81,0.38,1.62,811896.33,6450.0,6450.0,811896.33,,,650.0,0.57,,,,,4550.0,,,,0.57,650.0,,3900.0,,0.81,,,,100.0,7.66,0.0,0.0,,0.0,100.0,37.73,0.4284,52.6,0.1532
2024-09-11,12900.0,1625094.27,4.76,0.37,1.62,812547.14,6450.0,6450.0,812547.14,,,,,,,,,,,,,,,,,,0.81,,,,100.0,7.68,0.0,0.0,,0.0,100.0,37.7,0.4285,52.63,0.1536
2024-09-12,2000.0,252158.4,0.75,0.06,0.25,126079.2,1000.0,1000.0,126079.2,,,,,,,,0.69,,5450.0,,,,,,,5450.0,0.13,0.69,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-13,2000.0,252193.4,0.75,0.06,0.25,126096.7,1000.0,1000.0,126096.7,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-16,2000.0,252419.0,0.73,0.06,0.25,126209.5,1000.0,1000.0,126209.5,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-17,2000.0,251867.8,0.75,0.06,0.25,125933.9,1000.0,1000.0,125933.9,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-18,2000.0,252028.0,0.75,0.06,0.25,126014.0,1000.0,1000.0,126014.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-19,2000.0,252550.8,0.75,0.06,0.25,126275.4,1000.0,1000.0,126275.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-20,2000.0,252528.0,0.72,0.06,0.25,126264.0,1000.0,1000.0,126264.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-23,2000.0,252595.4,0.72,0.06,0.25,126297.7,1000.0,1000.0,126297.7,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-24,2000.0,252524.2,0.71,0.05,0.25,126262.1,1000.0,1000.0,126262.1,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.025
2024-09-25,2000.0,252618.8,0.69,0.05,0.25,126309.4,1000.0,1000.0,126309.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0247
2024-09-26,2000.0,252467.8,0.75,0.05,0.25,126233.9,1000.0,1000.0,126233.9,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0249
2024-09-27,2000.0,252674.4,0.75,0.05,0.25,126337.2,1000.0,1000.0,126337.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0249
2024-09-30,2000.0,252724.4,0.75,0.05,0.25,126362.2,1000.0,1000.0,126362.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0181
2024-10-01,52800.0,6662425.44,20.02,1.21,6.65,3331212.72,26400.0,26400.0,3331212.72,,,,,,25400.0,,,,,,,,,3.19,25400.0,,3.34,,,,100.0,19.4,0.0,0.0,,0.0,100.0,48.85,0.4812,49.21,0.3879
2024-10-02,2000.0,252696.4,0.77,0.05,0.25,126348.2,1000.0,1000.0,126348.2,,,,,,,,3.21,,25400.0,,,,,,,25400.0,0.13,3.19,,,100.0,0.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2024-10-03,2000.0,252743.6,0.8,0.05,0.25,126371.8,1000.0,1000.0,126371.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0193
2024-10-04,2000.0,252943.4,0.84,0.05,0.25,126471.7,1000.0,1000.0,126471.7,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-07,2000.0,253000.6,0.8,0.05,0.25,126500.3,1000.0,1000.0,126500.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0198
2024-10-08,2000.0,253187.8,0.76,0.05,0.25,126593.9,1000.0,1000.0,126593.9,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-09,2000.0,253065.8,0.77,0.05,0.25,126532.9,1000.0,1000.0,126532.9,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-10,2000.0,253536.4,0.79,0.05,0.25,126768.2,1000.0,1000.0,126768.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-11,2000.0,253322.6,0.78,0.05,0.25,126661.3,1000.0,1000.0,126661.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-14,2000.0,253431.2,0.88,0.05,0.25,126715.6,1000.0,1000.0,126715.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-15,2000.0,253642.4,0.88,0.05,0.25,126821.2,1000.0,1000.0,126821.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-16,2000.0,253606.6,0.91,0.05,0.25,126803.3,1000.0,1000.0,126803.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-17,2000.0,253420.6,0.94,0.05,0.25,126710.3,1000.0,1000.0,126710.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-18,2000.0,253624.8,0.99,0.05,0.25,126812.4,1000.0,1000.0,126812.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-21,2000.0,254024.6,1.03,0.05,0.25,127012.3,1000.0,1000.0,127012.3,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-22,2000.0,253720.2,0.94,0.05,0.25,126860.1,1000.0,1000.0,126860.1,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0196
2024-10-23,7800.0,989986.92,3.51,0.18,0.99,494993.46,3900.0,3900.0,494993.46,,,,,,2900.0,,,,,,,,,0.37,2900.0,,0.49,,,,15.92,3.82,20600.0,2614580.84,,2.61,15.92,25.64,0.6187,74.36,0.0763
2024-10-24,28200.0,3576058.92,12.25,0.62,3.58,1788029.46,14100.0,14100.0,1788029.46,,,,1.42,,,,0.49,11200.0,3900.0,,,1.42,,,14100.0,1000.0,1.79,0.13,,,100.0,12.12,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.2424
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.79,,14100.0,,,,,,,14100.0,0.0,1.79,,,0.0,0.0,102222.0,12981529.56,,12.94,0.0,,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,12972370.47,,12.95,0.0,,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102572.0,13026828.63,,12.99,0.0,,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,12986057.99,,12.95,0.0,,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,12987192.66,,12.96,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,12989185.98,,12.96,0.0,,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13007596.17,,12.96,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13006144.61,,12.98,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13019137.03,,12.97,0.0,,0.0,,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,12988480.65,,12.98,0.0,,0.0,,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13016877.92,,12.97,0.0,,0.0,,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13005050.84,,12.98,0.0,,0.0,,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13005245.06,,12.97,0.0,,0.0,,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13007136.17,,12.97,0.0,,0.0,,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13018380.59,,12.97,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13016990.37,,12.98,0.0,,0.0,,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13020721.47,,12.98,0.0,,0.0,,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,102222.0,13032988.11,,12.99,0.0,,0.0,,0.0
