,AL2SI FP Equity_DX_SI_QTY,AL2SI FP Equity_DX_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AL2SI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AL2SI FP Equity_DX_SI_MV,AL2SI FP Equity_DX_DSS,AL2SI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SUPPLY_SI_QTY,AL2SI FP Equity_DX_BROKER_SI_QTY,AL2SI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AL2SI FP Equity_DX_BROKER_SI_MV_INC_x,AL2SI FP Equity_DX_BROKER_SI_QTY_ADD,AL2SI FP Equity_DX_SUPPLY_SI_MV_DEC,AL2SI FP Equity_DX_BROKER_SI_QTY_INC,AL2SI FP Equity_DX_SUPPLY_SI_QTY_DEC,AL2SI FP Equity_DX_BROKER_SI_MV_INC_y,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AL2SI FP Equity_DX_BROKER_SI_MV_ADD,AL2SI FP Equity_DX_SUPPLY_SI_QTY_ADD,AL2SI FP Equity_DX_BROKER_SI_QTY_DEC,AL2SI FP Equity_DX_SUPPLY_SI_MV,AL2SI FP Equity_DX_BROKER_SI_MV_DEC,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AL2SI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_MV,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AL2SI FP Equity_DX_BROKER_SI_CON_RATIO,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AL2SI FP Equity_DX_DEMAND_SUPPLY_RATIO,AL2SI FP Equity_PX_LAST
2018-11-19,10000.0,89000.0,0.11,0.94,0.06,0.09,0.0,44500.0,10000.0,5000.0,89000.0,,,,,,,,,,,,0.09,,10.37,5.08,86428.0,769209.2,0.77,10.37,49.73,0.5,50.27,0.0508,8.9
2018-11-20,10000.0,84800.0,0.11,0.93,0.06,0.09,0.0,42400.0,10000.0,5000.0,84800.0,,,,,,,,,,,,0.09,,10.37,5.08,86428.0,732909.44,0.77,10.16,49.61,0.5,50.39,0.0508,8.48
2018-11-21,10000.0,81600.0,0.11,1.02,0.06,0.09,0.0,40800.0,10000.0,5000.0,81600.0,,,,,,,,,,,,0.08,,10.37,5.08,86428.0,705252.48,0.73,10.2,48.37,0.5005,51.63,0.0508,8.16
2018-11-22,10000.0,78600.0,0.11,1.06,0.06,0.09,0.0,39300.0,10000.0,5000.0,78600.0,,,,,,,,,,,,0.08,,10.37,5.09,86428.0,679324.08,0.71,10.2,47.47,0.5013,52.53,0.0509,7.86
2018-11-23,10000.0,78600.0,0.11,1.06,0.06,0.08,0.0,39300.0,10000.0,5000.0,78600.0,,,,,,,,,,,,0.08,,10.37,5.09,86428.0,679324.08,0.68,10.37,49.76,0.5,50.24,0.0509,7.86
2018-11-26,10000.0,78600.0,0.11,1.08,0.06,0.08,0.0,39300.0,10000.0,5000.0,78600.0,,,,,,,,,,,,0.08,,10.37,5.09,86428.0,679324.08,0.68,10.36,49.79,0.5,50.21,0.0509,7.86
2018-11-27,15000.0,120600.0,0.16,1.55,0.08,0.12,0.0,40200.0,10000.0,5000.0,80400.0,,,,,,,,,,,,0.08,,10.37,5.09,86428.0,694881.12,0.68,10.47,32.94,0.5582,67.06,0.0764,8.04
2018-11-28,10000.0,87000.0,0.11,1.03,0.06,0.08,0.0,43500.0,5000.0,5000.0,43500.0,,,,0.04,,5000.0,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0509,8.7
2018-11-29,10000.0,86200.0,0.11,1.07,0.06,0.08,0.0,43100.0,5000.0,5000.0,43100.0,,,,,,,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0509,8.62
2018-11-30,10000.0,85800.0,0.11,1.07,0.06,0.08,0.0,42900.0,5000.0,5000.0,42900.0,,,,,,,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0509,8.58
2018-12-03,46700.0,412828.0,0.51,5.83,0.26,0.4,0.0,44200.0,41700.0,5000.0,368628.0,,,,,,,,,,36700.0,,0.36,,100.0,21.23,0.0,0.0,0.0,100.0,21.11,0.667,78.89,0.2378,8.84
2018-12-04,46700.0,410960.0,0.51,4.28,0.26,0.41,0.0,44000.0,41700.0,5000.0,366960.0,,,,0.31,,36700.0,,,,,,0.37,,100.0,21.23,0.0,0.0,0.0,100.0,20.59,0.673,79.41,0.2378,8.8
2018-12-05,46700.0,408158.0,0.51,4.36,0.26,0.41,0.0,43700.0,41700.0,5000.0,364458.0,,,,,,,,,,,,0.37,,100.0,21.14,0.0,0.0,0.0,100.0,20.61,0.6728,79.39,0.2367,8.74
2018-12-06,41700.0,354450.0,0.45,4.13,0.24,0.36,0.0,42500.0,41700.0,5000.0,354450.0,,,,,,,,,,,,0.36,,100.0,21.14,0.0,0.0,0.0,100.0,12.05,0.788,87.95,0.2114,8.5
2018-12-07,41700.0,344442.0,0.45,4.28,0.24,0.36,0.0,41300.0,41700.0,5000.0,344442.0,,,,,,,,,,,,0.35,,100.0,21.17,0.0,0.0,0.0,100.0,12.34,0.7837,87.66,0.2117,8.26
2018-12-10,5000.0,41900.0,0.05,0.52,0.03,0.04,0.0,41900.0,5000.0,5000.0,41900.0,,,,0.31,,36700.0,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0254,8.38
2018-12-11,5000.0,41900.0,0.05,0.52,0.03,0.04,0.0,41900.0,5000.0,5000.0,41900.0,,,,,,,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0254,8.38
2018-12-12,10000.0,85000.0,0.11,1.04,0.06,0.08,0.0,42500.0,5000.0,5000.0,42500.0,,,,,,,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0508,8.5
2018-12-13,10000.0,84800.0,0.11,1.06,0.06,0.08,0.0,42400.0,5000.0,5000.0,42400.0,,,,,,,,,,,,0.04,,100.0,2.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0508,8.48
2018-12-14,12000.0,101520.0,0.13,1.16,0.07,0.1,0.0,42300.0,7000.0,5000.0,59220.0,,,,,,,,,,2000.0,,0.06,,7.26,3.55,89428.0,756560.88,0.76,7.25,16.75,0.7211,83.25,0.0608,8.46
2018-12-17,7000.0,57960.0,0.08,0.71,0.04,0.06,0.0,41400.0,7000.0,5000.0,57960.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,740463.84,0.76,7.15,28.79,0.59,71.21,0.0355,8.28
2018-12-18,7000.0,57540.0,0.08,0.7,0.04,0.06,0.0,41100.0,7000.0,5000.0,57540.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,735098.16,0.74,7.22,28.38,0.5935,71.62,0.0355,8.22
2018-12-19,7000.0,56280.0,0.08,0.7,0.04,0.06,0.0,40200.0,7000.0,5000.0,56280.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,719001.12,0.74,7.17,28.57,0.5918,71.43,0.0355,8.04
2018-12-20,7000.0,56560.0,0.08,0.69,0.04,0.06,0.0,40400.0,7000.0,5000.0,56560.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,722578.24,0.72,7.27,28.25,0.5946,71.75,0.0355,8.08
2018-12-21,12000.0,101760.0,0.13,1.17,0.07,0.1,0.0,42400.0,7000.0,5000.0,59360.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,758349.44,0.72,7.52,16.18,0.7287,83.82,0.0608,8.48
2018-12-24,12000.0,103200.0,0.13,1.13,0.07,0.1,0.0,43000.0,7000.0,5000.0,60200.0,,,,,,,,,,,,0.06,,7.26,3.54,89428.0,769080.8,0.76,7.32,16.82,0.7202,83.18,0.0608,8.6
2018-12-25,12000.0,103200.0,0.13,1.11,0.07,0.1,0.0,43000.0,7000.0,5000.0,60200.0,,,,,,,,,,,,0.06,,7.26,3.54,89428.0,769080.8,0.76,7.32,16.8,0.7204,83.2,0.0608,
2018-12-26,12000.0,103200.0,0.13,1.11,0.07,0.1,0.0,43000.0,7000.0,5000.0,60200.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,769080.8,0.76,7.35,16.73,0.7214,83.27,0.0608,
2018-12-27,12000.0,102000.0,0.13,1.11,0.07,0.1,0.0,42500.0,7000.0,5000.0,59500.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,760138.0,0.77,7.19,17.12,0.7163,82.88,0.0608,8.5
2018-12-28,12000.0,99600.0,0.13,1.1,0.07,0.1,0.0,41500.0,7000.0,5000.0,58100.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,742252.4,0.76,7.14,17.13,0.7161,82.87,0.0608,8.3
2018-12-31,12000.0,100800.0,0.13,1.07,0.07,0.1,0.0,42000.0,7000.0,5000.0,58800.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,751195.2,0.74,7.3,16.73,0.7213,83.27,0.0608,8.4
2019-01-01,12000.0,100800.0,0.13,1.07,0.07,0.1,0.0,42000.0,7000.0,5000.0,58800.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,751195.2,0.74,7.26,16.78,0.7207,83.22,0.0608,
2019-01-02,7000.0,57960.0,0.08,0.62,0.04,0.06,0.0,41400.0,7000.0,5000.0,57960.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,740463.84,0.75,7.2,28.32,0.594,71.68,0.0355,8.28
2019-01-03,7000.0,58240.0,0.08,0.63,0.04,0.06,0.0,41600.0,7000.0,5000.0,58240.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,744040.96,0.74,7.26,28.11,0.5958,71.89,0.0355,8.32
2019-01-04,7000.0,58800.0,0.08,0.68,0.04,0.06,0.0,42000.0,7000.0,5000.0,58800.0,3000.0,,,0.02,,3000.0,,3000.0,,,,0.06,,7.26,3.56,89428.0,751195.2,0.74,7.31,28.22,0.5949,71.78,0.0356,8.4
2019-01-07,12000.0,103200.0,0.13,1.18,0.07,0.1,0.0,43000.0,7000.0,5000.0,60200.0,,,,,,,,,,,,0.06,,7.26,3.56,89428.0,769080.8,0.75,7.37,16.51,0.7244,83.49,0.0611,8.6
2019-01-08,12000.0,107040.0,0.13,1.18,0.07,0.1,0.0,44600.0,7000.0,5000.0,62440.0,,,,,,,,,,,,0.06,,7.26,3.56,89428.0,797697.76,0.77,7.44,16.54,0.7239,83.46,0.0611,8.92
2019-01-09,12000.0,107520.0,0.13,1.17,0.07,0.11,0.0,44800.0,7000.0,5000.0,62720.0,,,,,,,,,,,,0.06,,7.26,3.56,89428.0,801274.88,0.8,7.27,16.68,0.722,83.32,0.0611,8.96
2019-01-10,12000.0,107520.0,0.13,1.0,0.07,0.11,0.0,44800.0,7000.0,5000.0,62720.0,,,,,,,,,,,,0.06,,7.26,3.55,89428.0,801274.88,0.8,7.27,16.69,0.722,83.31,0.0609,8.96
2019-01-11,12000.0,107520.0,0.13,1.04,0.07,0.11,0.0,44800.0,7000.0,5000.0,62720.0,3000.0,,,0.03,,3000.0,,3000.0,,,,0.06,,7.26,3.55,89428.0,801274.88,0.8,7.26,16.68,0.722,83.32,0.0608,8.96
2019-01-14,7000.0,62440.0,0.08,0.56,0.04,0.06,0.0,44600.0,7000.0,5000.0,62440.0,3000.0,,,0.03,,3000.0,,3000.0,,,,0.06,,100.0,3.55,0.0,0.0,0.0,100.0,28.63,0.5914,71.37,0.0355,8.92
2019-01-15,7000.0,61880.0,0.08,0.57,0.04,0.06,0.0,44200.0,7000.0,5000.0,61880.0,,,,,,,,,,,,0.06,,100.0,3.55,0.0,0.0,0.0,100.0,28.43,0.593,71.57,0.0355,8.84
2019-01-16,7000.0,62020.0,0.08,0.57,0.04,0.06,0.0,44300.0,7000.0,5000.0,62020.0,,,,,,,,,,,,0.06,,100.0,3.55,0.0,0.0,0.0,100.0,28.41,0.5932,71.59,0.0355,8.86
2019-01-17,7000.0,62160.0,0.08,0.53,0.04,0.06,0.0,44400.0,7000.0,5000.0,62160.0,,,,,,,,,,,,0.06,,100.0,3.55,0.0,0.0,0.0,100.0,28.45,0.5928,71.55,0.0355,8.88
2019-01-18,12000.0,107520.0,0.13,1.17,0.07,0.11,0.0,44800.0,7000.0,5000.0,62720.0,,,,,,,,,,,,0.06,,100.0,3.54,0.0,0.0,0.0,100.0,16.56,0.7236,83.44,0.0607,8.96
2019-01-21,12000.0,108960.0,0.13,1.06,0.07,0.11,0.0,45400.0,7000.0,5000.0,63560.0,,,,,,,,,,,,0.06,,100.0,3.58,0.0,0.0,0.0,100.0,16.6,0.7231,83.4,0.0614,9.08
2019-01-22,12000.0,108000.0,0.13,1.06,0.07,0.11,0.0,45000.0,7000.0,5000.0,63000.0,,,,,,,,,,,,0.06,,100.0,3.58,0.0,0.0,0.0,100.0,16.74,0.7212,83.26,0.0614,9.0
2019-01-23,12000.0,107040.0,0.13,1.05,0.07,0.11,0.0,44600.0,7000.0,5000.0,62440.0,,,,,,,,,,,,0.06,,100.0,3.64,0.0,0.0,0.0,100.0,16.91,0.719,83.09,0.0624,8.92
2019-01-24,7000.0,62300.0,0.08,0.62,0.04,0.06,0.0,44500.0,7000.0,5000.0,62300.0,,,,,,,,,,,,0.06,,100.0,3.66,0.0,0.0,0.0,100.0,28.44,0.593,71.56,0.0366,8.9
2019-01-25,12000.0,112800.0,0.13,1.07,0.07,0.11,0.0,47000.0,7000.0,5000.0,65800.0,,,,,,,,,,,,0.06,,100.0,3.66,0.0,0.0,0.0,100.0,16.29,0.7272,83.71,0.0628,9.4
2019-01-28,12000.0,113280.0,0.13,1.0,0.07,0.11,0.0,47200.0,7000.0,5000.0,66080.0,,,,,,,,,,,,0.07,,100.0,3.97,0.0,0.0,0.0,100.0,17.1,0.7165,82.9,0.0681,9.44
2019-01-29,12000.0,114000.0,0.13,0.94,0.07,0.11,0.0,47500.0,7000.0,5000.0,66500.0,,,,,,,,,,,,0.07,,100.0,3.97,0.0,0.0,0.0,100.0,17.06,0.7171,82.94,0.0681,9.5
2019-01-30,12000.0,114480.0,0.13,1.0,0.07,0.11,0.0,47700.0,7000.0,5000.0,66780.0,,,,,,,,,,,,0.07,,100.0,3.97,0.0,0.0,0.0,100.0,16.71,0.7217,83.29,0.068,9.54
2019-01-31,12000.0,116640.0,0.13,0.99,0.07,0.12,0.0,48600.0,7000.0,5000.0,68040.0,,,,,,,,,,,,0.07,,100.0,3.97,0.0,0.0,0.0,100.0,16.56,0.7237,83.44,0.068,9.72
2019-02-01,12000.0,117120.0,0.13,0.95,0.07,0.12,0.0,48800.0,7000.0,5000.0,68320.0,,,,,,,,,,,,0.07,,100.0,3.96,0.0,0.0,0.0,100.0,16.81,0.7203,83.19,0.0679,9.76
2019-02-04,7000.0,68180.0,0.08,0.54,0.04,0.07,0.0,0.0,7000.0,0.0,68180.0,,,,,,,,,,,5000.0,0.07,0.05,100.0,3.96,0.0,0.0,0.0,100.0,28.63,0.5914,71.37,0.0396,9.74
2019-02-05,2000.0,18720.0,0.02,0.17,0.01,0.02,0.0,0.0,2000.0,0.0,18720.0,,,,0.05,,5000.0,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,9.36
2019-02-06,2000.0,18600.0,0.02,0.16,0.01,0.02,0.0,0.0,2000.0,0.0,18600.0,,,,,,,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,9.3
2019-02-07,2000.0,17920.0,0.02,0.17,0.01,0.02,0.0,0.0,2000.0,0.0,17920.0,,,,,,,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,8.96
2019-02-08,2000.0,17880.0,0.02,0.16,0.01,0.02,0.0,0.0,2000.0,0.0,17880.0,,,,,,,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,8.94
2019-02-11,2000.0,17640.0,0.02,0.16,0.01,0.02,0.0,0.0,2000.0,0.0,17640.0,,,,,,,,,,,,0.02,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114,8.82
2019-02-12,2000.0,17640.0,0.02,0.16,0.01,0.02,0.0,0.0,2000.0,0.0,17640.0,,,,,,,,,,,,0.02,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114,8.82
2019-02-13,2000.0,17480.0,0.02,0.15,0.01,0.02,0.0,0.0,2000.0,0.0,17480.0,,,,,,,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,8.74
2019-02-14,2000.0,17560.0,0.02,0.15,0.01,0.02,0.0,0.0,2000.0,0.0,17560.0,,,,,,,,,,,,0.02,,100.0,1.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0113,8.78
2019-02-15,2000.0,17680.0,0.02,0.15,0.01,0.02,0.0,0.0,2000.0,0.0,17680.0,,,,,,,,,,,,0.02,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114,8.84
2019-02-18,2000.0,18600.0,0.02,0.15,0.01,0.02,0.0,0.0,2000.0,0.0,18600.0,,,,,,,,,,,,0.02,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114,9.3
2019-02-19,2000.0,19360.0,0.02,0.14,0.01,0.02,0.0,0.0,2000.0,0.0,19360.0,,,,,,,,,,,,0.02,,100.0,1.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0114,9.68
2019-02-20,4000.0,38400.0,0.04,0.27,0.02,0.04,0.0,0.0,4000.0,0.0,38400.0,2000.0,,,,,,,2000.0,,,,0.04,,4.38,2.27,87428.0,839308.8,0.85,4.38,,1.0,100.0,0.0227,9.6
2019-02-21,4000.0,37920.0,0.04,0.31,0.02,0.04,0.0,0.0,4000.0,0.0,37920.0,,,,,,,,,,,,0.04,,4.38,2.27,87428.0,828817.44,0.84,4.38,,1.0,100.0,0.0227,9.48
2019-02-22,12000.0,115200.0,0.13,0.95,0.07,0.11,0.0,48000.0,7000.0,5000.0,67200.0,3000.0,,5000.0,,,,,3000.0,0.05,,,0.07,,7.66,3.97,84428.0,810508.8,0.8,7.66,41.97,0.5129,58.03,0.0681,9.6
2019-02-25,12000.0,118320.0,0.13,1.04,0.07,0.12,0.0,49300.0,7000.0,5000.0,69020.0,,,,,,,,,,,,0.07,,7.66,3.98,84428.0,832460.08,0.81,7.66,41.67,0.5139,58.33,0.0682,9.86
2019-02-26,14000.0,139440.0,0.15,1.17,0.08,0.14,0.0,49800.0,9000.0,5000.0,89640.0,2000.0,,,,,,,2000.0,,,,0.09,,9.84,5.11,82428.0,820982.88,0.81,9.84,35.71,0.5408,64.29,0.0795,9.96
2019-02-27,14000.0,138040.0,0.15,1.1,0.08,0.14,0.0,49300.0,9000.0,5000.0,88740.0,,,,,,,,,,,,0.09,,9.84,5.11,82428.0,812740.08,0.82,9.84,35.71,0.5408,64.29,0.0795,9.86
2019-02-28,14000.0,138880.0,0.15,1.16,0.08,0.14,0.0,49600.0,9000.0,5000.0,89280.0,,,,,,,,,,,,0.09,,9.84,5.11,82428.0,817685.76,0.81,9.84,35.71,0.5408,64.29,0.0795,9.92
2019-03-01,14000.0,135520.0,0.15,1.15,0.08,0.14,0.0,48400.0,9000.0,5000.0,87120.0,,,,,,,,,,,,0.09,,9.84,5.11,82428.0,797903.04,0.82,9.84,35.71,0.5408,64.29,0.0795,9.68
2019-03-04,12000.0,113760.0,0.13,1.0,0.07,0.12,0.0,47400.0,7000.0,5000.0,66360.0,,,,0.02,,2000.0,,,,,,0.07,,7.66,1.84,84428.0,800377.44,0.82,7.66,41.67,0.5139,58.33,0.0316,9.48
2019-03-05,13000.0,125840.0,0.14,1.04,0.07,0.12,0.0,48400.0,8000.0,5000.0,77440.0,1000.0,,,,,,,1000.0,,,,0.08,,8.75,2.11,83428.0,807583.04,0.79,8.75,38.46,0.5266,61.54,0.0342,9.68
2019-03-06,4000.0,40200.0,0.04,0.27,0.02,0.04,0.0,10050.0,3000.0,1000.0,30150.0,,,1000.0,0.05,,5000.0,,,0.01,,5000.0,0.03,0.05,3.28,0.79,88428.0,888701.4,0.86,3.28,25.0,0.625,75.0,0.0105,10.05
2019-03-07,4000.0,39920.0,0.04,0.25,0.02,0.04,0.0,9980.0,3000.0,1000.0,29940.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,882511.44,0.89,3.28,25.0,0.625,75.0,0.0105,9.98
2019-03-08,4000.0,41000.0,0.04,0.24,0.02,0.04,0.0,10250.0,3000.0,1000.0,30750.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,906387.0,0.88,3.28,25.0,0.625,75.0,0.0105,10.25
2019-03-11,4000.0,40800.0,0.04,0.25,0.02,0.04,0.0,10200.0,3000.0,1000.0,30600.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,901965.6,0.89,3.28,25.33,0.6217,74.67,0.0105,10.2
2019-03-12,4000.0,40600.0,0.04,0.25,0.02,0.04,0.0,10150.0,3000.0,1000.0,30450.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,897544.2,0.9,3.28,25.0,0.625,75.0,0.0105,10.15
2019-03-13,4000.0,40200.0,0.04,0.25,0.02,0.04,0.0,10050.0,3000.0,1000.0,30150.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,888701.4,0.9,3.28,25.0,0.625,75.0,0.0105,10.05
2019-03-14,4000.0,39680.0,0.04,0.25,0.02,0.04,0.0,9920.0,3000.0,1000.0,29760.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,877205.76,0.89,3.28,25.0,0.625,75.0,0.0105,9.92
2019-03-15,4000.0,39600.0,0.04,0.25,0.02,0.04,0.0,9900.0,3000.0,1000.0,29700.0,,,,,,,,,,,,0.03,,3.28,0.79,88428.0,875437.2,0.88,3.28,25.0,0.625,75.0,0.0106,9.9
2019-03-18,4000.0,39200.0,0.04,0.25,0.02,0.04,0.0,9800.0,3000.0,1000.0,29400.0,,,,,,,,,,,,0.03,,3.28,0.8,88428.0,866594.4,0.88,3.28,25.0,0.625,75.0,0.0106,9.8
2019-03-19,4000.0,38320.0,0.04,0.25,0.02,0.04,0.0,9580.0,3000.0,1000.0,28740.0,,,,,,,,,,,,0.03,,3.28,0.8,88428.0,847140.24,0.87,3.28,25.0,0.625,75.0,0.0107,9.58
2019-03-20,4000.0,38960.0,0.04,0.25,0.02,0.04,0.0,9740.0,3000.0,1000.0,29220.0,,,,,,,,,,,,0.03,,3.28,0.81,88428.0,861288.72,0.85,3.28,25.0,0.625,75.0,0.0108,9.74
2019-03-21,5000.0,48400.0,0.05,0.32,0.03,0.05,0.0,9680.0,4000.0,1000.0,38720.0,1000.0,,,,,,,1000.0,,,,0.04,,4.38,1.08,87428.0,846303.04,0.85,4.38,20.0,0.68,80.0,0.0135,9.68
2019-03-22,10000.0,97000.0,0.11,0.65,0.06,0.1,0.0,9700.0,9000.0,1000.0,87300.0,5000.0,,,,,,,5000.0,,,,0.09,,9.84,2.44,82428.0,799551.6,0.8,9.84,10.0,0.82,90.0,0.0272,9.7
2019-03-25,41777.0,406907.98,0.45,2.76,0.24,0.41,0.0,221847.98,35000.0,22777.0,340900.0,10000.0,,21777.0,,,,,10000.0,0.21,16000.0,,0.34,,32.58,9.51,72428.0,705448.72,0.7,32.62,38.18,0.3661,45.15,0.1135,9.74
2019-03-26,44777.0,431650.28,0.49,3.05,0.25,0.44,0.0,267770.28,33000.0,27777.0,318120.0,,0.05,,0.02,5000.0,2000.0,0.05,,,,,0.32,,30.72,9.01,74428.0,717485.92,0.72,30.62,35.16,0.3204,37.72,0.1223,9.64
2019-03-27,44777.0,429859.2,0.49,3.04,0.25,0.44,0.0,266659.2,33000.0,27777.0,316800.0,,,,,,,,,,,,0.32,,30.72,9.06,74428.0,714508.8,0.72,30.68,35.41,0.3202,37.42,0.1229,9.6
2019-03-28,44777.0,436127.98,0.49,2.99,0.25,0.44,0.0,270547.98,33000.0,27777.0,321420.0,,,,,,,,,,,,0.32,,30.72,9.09,74428.0,724928.72,0.71,30.87,35.5,0.3201,37.31,0.1233,9.74
2019-03-29,34777.0,339423.52,0.38,2.25,0.2,0.34,0.0,222303.52,28000.0,22777.0,273280.0,,,,0.05,,5000.0,,,,,5000.0,0.27,0.05,26.06,7.72,79428.0,775217.28,0.77,26.1,34.32,0.3498,45.65,0.0959,9.76
2019-04-01,66200.0,646112.0,0.72,4.22,0.37,0.65,0.0,165920.0,65200.0,17000.0,636352.0,37200.0,,,,,,,37200.0,,,5777.0,0.64,0.06,100.0,18.16,0.0,0.0,0.0,100.0,24.11,0.6116,74.38,0.1844,9.76
2019-04-02,61200.0,597312.0,0.66,4.09,0.34,0.6,0.0,165920.0,60200.0,17000.0,587552.0,,,,0.05,,5000.0,,,,,,0.59,,100.0,16.91,0.0,0.0,0.0,100.0,26.08,0.5908,72.28,0.1719,9.76
2019-04-03,61200.0,587520.0,0.66,4.35,0.34,0.6,0.0,163200.0,60200.0,17000.0,577920.0,,,,,,,,,,,,0.58,,100.0,16.96,0.0,0.0,0.0,100.0,26.11,0.5905,72.25,0.1724,9.6
2019-04-04,61200.0,587520.0,0.66,4.21,0.34,0.59,0.0,163200.0,60200.0,17000.0,577920.0,,,,,,,,,,,,0.58,,100.0,17.0,0.0,0.0,0.0,100.0,26.45,0.5875,71.92,0.1728,9.6
2019-04-05,61200.0,582624.0,0.66,4.08,0.34,0.59,0.0,161840.0,60200.0,17000.0,573104.0,,,,,,,,,,,,0.58,,100.0,17.01,0.0,0.0,0.0,100.0,26.46,0.5874,71.91,0.1729,9.52
2019-04-08,61200.0,572832.0,0.66,4.04,0.34,0.59,0.0,159120.0,60200.0,17000.0,563472.0,,,,,,,,,,,,0.57,,100.0,17.01,0.0,0.0,0.0,100.0,26.4,0.5882,71.99,0.1729,9.36
2019-04-09,61200.0,567936.0,0.66,3.96,0.34,0.59,0.0,157760.0,60200.0,17000.0,558656.0,,,,,,,,,,,,0.57,,100.0,17.02,0.0,0.0,0.0,100.0,26.39,0.5886,72.03,0.173,9.28
2019-04-10,61200.0,555696.0,0.66,3.89,0.34,0.58,0.0,154360.0,60200.0,17000.0,546616.0,,,,,,,,,,,,0.57,,100.0,17.02,0.0,0.0,0.0,100.0,25.58,0.5961,72.83,0.173,9.08
2019-04-11,61200.0,563040.0,0.66,3.75,0.34,0.58,0.0,156400.0,60200.0,17000.0,553840.0,,,,,,,,,,,,0.57,,100.0,17.0,0.0,0.0,0.0,100.0,25.62,0.5962,72.82,0.1729,9.2
2019-04-12,61200.0,565488.0,0.66,3.7,0.34,0.58,0.0,157080.0,60200.0,17000.0,556248.0,,,,,,,,,,,,0.57,,100.0,17.0,0.0,0.0,0.0,100.0,25.53,0.5967,72.89,0.1729,9.24
2019-04-15,61200.0,559368.0,0.66,3.91,0.34,0.58,0.0,155380.0,60200.0,17000.0,550228.0,,,,,,,,,,,,0.57,,100.0,17.01,0.0,0.0,0.0,100.0,25.51,0.5969,72.91,0.1729,9.14
